exemplar,abs_freq,rel_freq
balcone fiorito - flowery balcony,0,0.0
balcone esposto sud - south-facing balcony,0,0.0
balcone apribile,5,0.0
balcone con vista,119,0.01
balcone con花盆 piante,0,0.0
balcone in ferro battuto,24,0.0
balcone in legno,30,0.0
balcone privato,126,0.0
balcone terrazzato,116,0.0
balcone ad angolo,48,0.0
balcone aperto,368,0.02
balcone chiuso,670,0.04
balcone scorrevole,4,0.0
balcone a loggia,21,0.0
balcone a vista,23,0.0
balcone pensilina,5,0.0
genere del basilico,1,0.0
varietà del basilico,3,0.0
basilico gigante,11,0.0
basilico genovese,238,0.02
basilico thai,63,0.0
basilico ciliegia,0,0.0
basilico africano,16,0.0
basilico indiano,76,0.0
basilico holy,0,0.0
basilico indonesiano,0,0.0
basilico taiwanese,0,0.0
basilicosweet,0,0.0
basilicogenovese,3,0.0
basiliconiger,0,0.0
basilicothai,0,0.0
basilicomammola,0,0.0
basiliconatale,0,0.0
basilicolimonato,0,0.0
basilicopurple,0,0.0
basilico dolce,84,0.0
basilico cinese,24,0.0
basilico napoletano,34,0.0
sweet basil,37,0.0
bush basil,0,0.0
african blue basil,0,0.0
lettuce leaf basil,0,0.0
cardinal basil,2,0.0
holy basil,20,0.0
thai basil,4,0.0
lime basil,12,0.0
napoletano basil,0,0.0
mammoth basil,0,0.0
calice da vino,50,0.0
tazza da tè,130,0.0
tumbler,4140,0.28
bicchiere da saké,0,0.0
bicchiere da spremuta,2,0.0
coppa da gelato,21,0.0
flute da champagne,22,0.0
boccale da birra,29,0.0
bicchiere di plastica,76,0.0
bicchiere di vetro,66,0.0
bicchiere di metallo,40,0.0
acquario,295550,20.36
calice,30324,2.08
bicchiere da vino,166,0.02
bicchiere da shots,1,0.0
boccale,32536,2.24
coppa,40010,2.76
bicchiere da acqua,638,0.04
bicchiere da wine,3,0.0
flûte,1363,0.09
bicchiere da agua,0,0.0
bicchiere da shot,20,0.0
bicchiere d'acqua,0,0.0
flute,3647,0.25
pinta,7343,0.51
tazza,37292,2.56
tazzina,32964,2.28
bicchiere dashot,0,0.0
calice da champagne,21,0.0
calice da prosecco,2,0.0
balsamo,39676,2.74
bicicletta da corsa,88,0.0
mountain bike,6030,0.42
bicicletta da città,26,0.0
bicicletta pieghevole,81,0.01
bicicletta bmx,96,0.01
bicicletta da passeggio,20,0.0
tandem,17712,1.22
bicicletta elettrica,104,0.01
city bike,504,0.04
bici da corsa,119,0.01
bici da turismo,23,0.0
bici da crosscountry,1,0.0
bici da bmx,8,0.0
bici da triathlon,27,0.0
bici elettrica,250,0.02
bici da carrettino,0,0.0
bici da cargo,1,0.0
bici city,20,0.0
bici da passeggio,35,0.0
bici da triathalon,0,0.0
bici tandem,16,0.0
bici pieghevole,63,0.0
gravel bike,410,0.02
bici da strada,52,0.0
bici da città,23,0.0
bici da trekking,23,0.0
bici da cross,44,0.0
bici da donna,25,0.0
bici da uomo,44,0.0
bici da bambino,30,0.0
bici da lavoro,23,0.0
bici da carico,54,0.0
bicicletta cittadina,3,0.0
bicicletta da lavoro,20,0.0
bicicletta con cambio,27,0.0
muso,9068,0.62
visage,1441,0.1
mascella,34880,2.4
labbro superiore,50,0.0
labbro inferiore,130,0.01
mento,16517,1.14
guancia,35426,2.44
dente,18537,1.28
lingua,36926,2.54
cavità orale,325,0.02
labbra,48526,3.34
denti,46856,3.22
fauci,17751,1.22
palato,21589,1.49
gengive,25899,1.78
guance,21605,1.49
mandibola,15491,1.07
bocca per l'aria,0,0.0
bocca di un fiume,10,0.0
bocca di squalo,21,0.0
bocca di drago,25,0.0
bocca del leone,32,0.0
bocca fuoco,33,0.0
bocca di calore,4,0.0
bocca di lupo,33,0.0
bocca del fucile,24,0.0
bocca di alimentazione,21,0.0
bocca del timone,0,0.0
bocca umana,107,0.01
bocca canina,2,0.0
bocca gattina,0,0.0
bocca di un cavallo,18,0.0
bocca di un leone,20,0.0
la bocca di una caverna,6,0.0
il muso di una talpa,0,0.0
bocca animale,13,0.0
bocca del fornello,11,0.0
apertura bocca,50,0.0
bocca del fiume,25,0.0
orifizio bocca,0,0.0
braccio robotico,286,0.02
braccio meccanico,63,0.0
braccio artificiale,392,0.02
braccio di un orologio,0,0.0
braccio di un robot,23,0.0
braccio umano,354,0.02
braccio di una gru,22,0.0
braccio di un sollevamento pesi,0,0.0
braccio di una sedia a rotelle,0,0.0
braccio di un cruscotto dell'automobile,0,0.0
braccio idraulico,204,0.01
braccio di una mietitrebbia,0,0.0
braccio di una gru mobile,3,0.0
braccio elevatore,46,0.0
braccio telescopico,132,0.01
braccio di robot da cucina,0,0.0
braccio di una sedia,3,0.0
braccio di un angelo,21,0.0
braccio di un'estensione telescopica,0,0.0
braccio di un'autobotte o di un'estensione idrica,0,0.0
cactus barbadensis,0,0.0
cactus coppola,0,0.0
cactus fiorente,0,0.0
cactus globoso,9,0.0
cactus grande,10,0.0
cactus mammillare,0,0.0
cactus matador,0,0.0
cactus odoroso,0,0.0
cactus pitahaya,0,0.0
cactus spinoso,76,0.0
cactus barbato,0,0.0
cactus gobbo,0,0.0
cactus serpente,0,0.0
nopal,654,0.05
cactus della neve,0,0.0
cactus delle uova,0,0.0
cactus di natale,73,0.01
turbinocactus,0,0.0
mammillaria,1070,0.08
espostoa,29,0.0
cactus common,0,0.0
cactus torrey,0,0.0
echiopsis taeda,0,0.0
cactus opuntia,54,0.0
matucana aurantiaca,1,0.0
cactus mammillaria,1,0.0
echeveria elegans,8,0.0
cactus astrophytum,0,0.0
cactus rebutia,1,0.0
cactus gymnocalycium,0,0.0
cactus escobaria,0,0.0
cactus trichocereus,1,0.0
cactus disocactus,0,0.0
cactus coryphantha,0,0.0
cactus opuntia microdasys,0,0.0
cactus cactaceae,0,0.0
cactus pereskia,0,0.0
cactus schotia,0,0.0
cactus barrel,0,0.0
cactus christmas,1,0.0
cactus disco,0,0.0
cactus ferro di cavallo,0,0.0
cactus old man,0,0.0
cactus pesce palla,0,0.0
cactus tigre,0,0.0
cactus turco,0,0.0
cactus unghia,0,0.0
cactus comune,2,0.0
cactus di noël,0,0.0
cactus della giudea,0,0.0
cactus delle sughere,0,0.0
cactus delle barbados,0,0.0
cactus dei giganti,0,0.0
cactus a barile,0,0.0
cactus delle medusa,0,0.0
cactus a colonne,0,0.0
cactus delle spine,0,0.0
calza di cotone,31,0.0
calza di lana,35,0.0
calza antipioggia,1,0.0
calza di seta,27,0.0
calza di spugna,23,0.0
calza con pollici,0,0.0
calza senza dita,1,0.0
calza termica,34,0.0
calza corta,98,0.01
calza lunga,166,0.01
calza alta,7,0.0
calza senza cuciture,10,0.0
calza spessa,16,0.0
calza sottile,93,0.01
calza da uomo,26,0.0
calza da donna,36,0.0
calza da bambino,22,0.0
calza da corsa,22,0.0
calza da neve,20,0.0
calza di spalla,0,0.0
calza per uomo,22,0.0
calza per donna,24,0.0
calza per bambino,23,0.0
calza per neonato,11,0.0
calza di ricambio,21,0.0
calza a righe,31,0.0
calza a rombi,8,0.0
calza a trama densa,0,0.0
calza impermeabile,12,0.0
calza di nylon,20,0.0
calza di filo,19,0.0
calza di rete,13,0.0
calza media,6,0.0
calza bassa,9,0.0
calza a coste,7,0.0
calza a strisce,24,0.0
calza antiscivolo,92,0.01
calza a compressione,78,0.01
calza a compressione graduata,25,0.0
calza spugna,2,0.0
calza di spugna con elastico in silicone,0,0.0
calza per tacchi,0,0.0
calza per tacchi alti,0,0.0
calza per tacchi bassi,0,0.0
calza a compasso,0,0.0
calza con dito separato,0,0.0
calza con dita separate,0,0.0
calza con punta rinforzata,0,0.0
calza con punta in acciaio,0,0.0
calza con punta in alluminio,0,0.0
calza con punta in acciaio al carbonio,0,0.0
calza con punta in acciaio inossidabile,0,0.0
camera da letto,289476,19.950000000000003
camera da bagno,22,0.0
camera da pranzo,20,0.0
camera degli ospiti,178,0.01
camera oscura,374,0.02
camera da gioco,12,0.0
camera di sicurezza,56,0.0
camera d'aria,0,0.0
camera dei bambini,111,0.01
sala da biliardo,63,0.0
biblioteca,34028,2.34
ufficio,16626,1.15
ripostiglio,18716,1.29
sala operatoria,857,0.06
stanza,19006,1.31
soggiorno,21677,1.49
cucina,36926,2.54
sala conferenze,1481,0.1
salone,17623,1.21
suite,20848,1.44
camera da bambini,20,0.0
stanza da pranzo,22,0.0
studio,18048,1.24
camera d'hotel,0,0.0
camera d'albergo,0,0.0
camera per gli animali domestici,2,0.0
camicia button down,81,0.01
camicia con colletto,158,0.01
camicia da lavoro,52,0.0
camicia da notte,174,0.02
camicia di flanella,34,0.0
camicia di seta,48,0.0
camicia da uomo,106,0.0
camicia oxford,80,0.01
camicia a manica corta,30,0.0
camicia a manica lunga,20,0.0
camicia a righe,45,0.0
camicia a quadri,60,0.0
camicia hawaiana,120,0.01
camicia a maniche lunghe,34,0.0
camicia a maniche corte,23,0.0
camicia button-down,68,0.0
camicia oxford a righe,2,0.0
camicia oxford a quadri,0,0.0
camicia polo,29,0.0
camicia di jeans,34,0.0
camicia di lino,50,0.0
camicia di cotone,56,0.0
camicia morbida,44,0.0
camicia formale,55,0.0
camicia casual,131,0.01
camicia oxford a punta,0,0.0
camicia t-shirt,3,0.0
camicia con colletto alla coreana,20,0.0
camicia senza colletto,21,0.0
camicia oxford adatta per il lavoro,0,0.0
camicia pollo,0,0.0
camicia con collo mao,0,0.0
camicia con collo chambray,0,0.0
camicia denim,23,0.0
camion da trasporto,46,0.0
camion da costruzione,10,0.0
camion frigorifero,356,0.02
camion sterilo,0,0.0
camion autopompa,1,0.0
camion ribaltabile,36,0.0
camion da traino,3,0.0
camion per il trasporto di animali,7,0.0
camion attrezzi,0,0.0
camion betoniera,73,0.01
camion con cassone ribaltabile,22,0.0
camion refrigerato,39,0.0
camion con rimorchio,20,0.0
camion pesante,126,0.01
camion leggero,138,0.01
automezzo militare,302,0.02
autocarro,38636,2.66
autogrù,1464,0.1
gru a montacarichi,0,0.0
betoniera,5346,0.37
autocisterna,2714,0.19
carrello elevatore,2078,0.14
automartello,2,0.0
autocarro rimorchiato,0,0.0
autocarro portacontainer,1,0.0
autocarro da trasporto refrigerato,0,0.0
autocarro per il trasporto di merci a temperatura controllata,0,0.0
autocarro per il trasporto di automezzi,0,0.0
autocarro per il trasporto di carrozziere,0,0.0
autocarro frigo,15,0.0
autocarro per il trasporto di liquido,1,0.0
autocarro per il trasporto di legno,0,0.0
autocarro per il trasporto di acciaio,0,0.0
autocarro per il trasporto di cemento,0,0.0
autocarro per il trasporto di container,0,0.0
autocarro per il trasporto di prodotti alimentari,0,0.0
autocarro per il trasporto di merci pesanti,1,0.0
autocarro attrezzi,1,0.0
autocarro per l'evacuazione,0,0.0
autocarro per,37,0.0
autotreno,5368,0.37
camioncino,18600,1.28
autocarro ribaltabile,40,0.0
dumper,2118,0.15
autocarro da carotaggio,0,0.0
autocarro da soccorso,0,0.0
autocarro attrezzato per la gelateria,0,0.0
camion frigo,43,0.0
semi-remorchio,0,0.0
cassonato,718,0.05
autocarro articolato,7,0.0
camion portacontainer,12,0.0
candelabro a sospensione,6,0.0
candelabro da tavolo,2,0.0
candelabro a muro,13,0.0
candelabro a piantana,0,0.0
candelabro da camino,0,0.0
candelabro da esterno,0,0.0
candelabro medievale,4,0.0
candeliere singolo,3,0.0
candela floating,0,0.0
candelabro per torta,0,0.0
candelabro per candela votiva,0,0.0
candelabro per camino,0,0.0
candelabro a chandelier,0,0.0
candelabro da terra,12,0.0
candeliere a muro,2,0.0
candeliere da tavolo,2,0.0
candeliere da terra,7,0.0
candeliere sospeso,2,0.0
castelli,26908,1.85
luce a candela,11,0.0
menorah,1966,0.14
pane di candela,1,0.0
piramide di candela,2,0.0
soffitto candeliere,0,0.0
tiki torcia,4,0.0
candelabro a bracci,0,0.0
candelabro per tavolo,0,0.0
candelabro a piede,0,0.0
candelabro per caminetto,0,0.0
candelabro per esterno,0,0.0
candelabro da parete,6,0.0
candelabro da soffitto,0,0.0
candelabro d'arte,0,0.0
candelabro di cristallo,40,0.0
candelabro in ferro,28,0.0
candelabro in metallo,15,0.0
candelabro in legno,23,0.0
candelabro per candele yankee,0,0.0
candelabro per candele elettriche,0,0.0
candelabro per incenso,0,0.0
pastore tedesco,390,0.03
golden retriever,2013,0.14
husky siberiano,200,0.01
labrador,11337,0.78
border collie,3139,0.22
beagle,15767,1.09
bulldog francese,75,0.01
chihuahua,20458,1.4
bulldog inglese,126,0.01
cavapoo,33,0.0
cocker spaniel,1639,0.11
dachshund,306,0.02
doberman pinscher,42,0.0
boxer,40047,2.76
carlino,34559,2.38
terrier scozzese,39,0.0
rottweiler,5101,0.35
yorkshire terrier,1186,0.08
chow chow,1146,0.08
poodle,628,0.04
bulldog,11165,0.77
labradore,3,0.0
cane da pastore belga,23,0.0
bassotto,10830,0.75
doberman,1116,0.08
siberian husky,1687,0.12
cane da pastore tedesco,26,0.0
cane da pastore australiano,22,0.0
cane lupo czeco,0,0.0
cane salchicha,0,0.0
pitbull,7976,0.55
cane da caccia alla precipice,0,0.0
border terrier,212,0.01
cane pastore delle shetland,8,0.0
cane da pastore russo euroasiatico,0,0.0
cane da pastore maremmano-abruzzese,23,0.0
cane d'acqua,0,0.0
samoyedo,11,0.0
terranova,23992,1.65
can di grossa taglia -,0,0.0
can di piccola taglia -,0,0.0
can da lavoro -,0,0.0
can da compagna -,0,0.0
can da caccia -,0,0.0
can da pastor,0,0.0
bull terrier,4400,0.3
cane da caccia,306,0.02
cane da pastore scozzese,24,0.0
terrier,15501,1.07
san bernardo,580,0.04
boston terrier,621,0.04
canottiera uomo,19,0.0
canottiera donna,28,0.0
canottiera senza maniche,5,0.0
canottiera con maniche corte,0,0.0
canottiera con maniche lunghe,0,0.0
canottiera a v,1,0.0
canottiera a scollo rotondo,0,0.0
canottiera a righe,13,0.0
canottiera a quadretti,0,0.0
canottiera bianca,58,0.0
canottiera nera,45,0.0
canottiera colorata,10,0.0
canottiera sportiva,11,0.0
canottiera intima,35,0.0
canottiera estiva,18,0.0
canottiera a maniche corte,1,0.0
canottiera a maniche lunghe,2,0.0
canottiera con scollo a v,2,0.0
canottiera con scollo a barca,0,0.0
canottiera con scollo rotondo,0,0.0
canottiera senza collo,0,0.0
canottiera di cotone,26,0.0
canottiera di seta,4,0.0
canottiera di lycra,0,0.0
canottiera bambino,1,0.0
canottiera a manica corta,1,0.0
canottiera a manica lunga,0,0.0
canottiera a bretelle,0,0.0
canottiera con coulisse,0,0.0
canottiera senza coulisse,0,0.0
canottiera in cotone,9,0.0
canottiera in seta,6,0.0
canottiera in lycra,1,0.0
canottiera in tessuto tecnico,0,0.0
canottiera di spugna,0,0.0
canottiera con scollo asimmetrico,0,0.0
canottiera con scollo a strappo,0,0.0
canottiera a quadri,0,0.0
canottiera a pois,1,0.0
canottiera con stampa,2,0.0
canottiera senza costasche,0,0.0
canottiera a costine,9,0.0
canottiera con spalline regolabili,0,0.0
canottiera di lino,1,0.0
barba,32836,2.26
basette,4577,0.32
ciglia,19934,1.37
sopracciglia,26648,1.84
baffi,32329,2.23
capello corto,468,0.03
capello lungo,200,0.01
capello riccio,415,0.03
capello liscio,288,0.02
capello castano,496,0.03
capello biondo,718,0.05
capello rosso,199,0.01
capello grigio,162,0.01
capello bianco,263,0.02
capello nero,159,0.01
cappello crespo,3,0.0
capello fine,662,0.05
capello spesso,252,0.02
capello rado,28,0.0
capello folto,27,0.0
riccio,24167,1.67
treccia,25842,1.78
coda di cavallo,44,0.0
chignon,8243,0.57
capelli ricci,926,0.06
capelli lisci,1095,0.08
capelli mossi,3728,0.26
capelli biondi,1191,0.08
capelli castani,1242,0.09
capelli rossi,571,0.04
capelli neri,1115,0.08
capelli grigi,702,0.05
capelli bianchi,718,0.05
capello platino,84,0.01
capelli lisci e ricci,22,0.0
capelli corti,777,0.05
capelli lunghi,1666,0.11
basco,16129,1.11
berretto,37350,2.58
cappello a cilindro,35,0.0
cappello panamá,3,0.0
cappello da cowboy,483,0.03
cappello da marinaio,23,0.0
cappello da sole,269,0.02
cappello fedora,23,0.0
cappello floppy,9,0.0
cappello informe,3,0.0
cappello in feltro,29,0.0
cappello in paglia,21,0.0
cappello pirata,20,0.0
cappello di pelliccia,186,0.01
chaperon,648,0.04
copricapo,31890,2.2
coppo,6776,0.47
elmo,22871,1.58
fedora,23014,1.58
kufi,36,0.0
panda,17025,1.17
passamontagna,8519,0.59
sombrero,2903,0.2
tuppè,21,0.0
cappello viking,0,0.0
xenotip,0,0.0
cappello di paglia,146,0.02
cappello di lana,56,0.0
cappello di feltro,42,0.0
cappello a tesa larga,31,0.0
cappuccio,26178,1.8
cappello da pioggia,47,0.0
cappello da baseball,202,0.01
cappello da équitazione,0,0.0
cappello da chef,26,0.0
cappello flou,0,0.0
cappotto con cappuccio,21,0.0
cappello da golf,10,0.0
cappello da pescatore,29,0.0
biretta,177,0.01
cappello a larghe falde,25,0.0
cappello a tesa morbida,0,0.0
cappello a tesa piatta,2,0.0
cappello a tre peaks,0,0.0
tappeto da testa,0,0.0
tricorno,1466,0.1
turbante,18724,1.3
zucchetto,1642,0.11
cappello da equitazione,20,0.0
berretto da ginnastica,0,0.0
cappello da hockey,1,0.0
berretto da marinaio,22,0.0
berretto da notte,30,0.0
cappello floppy da uomo,0,0.0
cappello da sole floppy,0,0.0
berretto da sci,27,0.0
cappello a falde larghe,35,0.0
cappello a bombing,0,0.0
cappello a scovolino,0,0.0
cappello a tese,20,0.0
cappello d'ordinanza,0,0.0
borsalino,7630,0.52
cappello da sera,4,0.0
cappello panama,37,0.0
cappello tirolese,58,0.0
cappello trilby,25,0.0
cappello widenbrim,0,0.0
cappello con visiera,24,0.0
cappello a tesa stretta,5,0.0
berretto da bagno,3,0.0
berretto da lavoro,11,0.0
berretto da baseball,26,0.0
berretto da doccia,0,0.0
berretto da laurea,0,0.0
berretto frigio,1031,0.07
berretto a pompon,2,0.0
berretto di lana,39,0.0
berretto da ski,0,0.0
copricapo militare,55,0.0
copricapo religioso,38,0.0
tufi,3150,0.22
cappotto esterno,53,0.0
