category,category_ita,concept,concept_exemplar,exemplar,count,min_rank,max_rank,mean_rank,first_occurrence,dominance,participant_concept,availability
furniture,mobili,armadio,ARMADIO_armadio aperto con porte chiuse e contenuto,aperto con porte chiuse e contenuto,1,6,6,6.0,0.0,1.0,1,0.10026
furniture,mobili,armadio,ARMADIO_armadio aperto con porte aperte e vuoto,aperto con porte aperte e vuoto,1,7,7,7.0,0.0,1.0,1,0.10026
furniture,mobili,armadio,ARMADIO_armadio aperto con porte chiuse e vuoto,aperto con porte chiuse e vuoto,1,8,8,8.0,0.0,1.0,1,0.10026
furniture,mobili,armadio,ARMADIO_armadio aperto con porte aperte e contenuto e vuoto,aperto con porte aperte e contenuto e vuoto,1,9,9,9.0,0.0,1.0,1,0.10026
furniture,mobili,armadio,ARMADIO_armadio aperto con porte chiuse e contenuto e vuoto,aperto con porte chiuse e contenuto e vuoto,1,10,10,10.0,0.0,1.0,1,0.10026
furniture,mobili,armadio,ARMADIO_armadio aperto con porte aperte e contenuto e,aperto con porte aperte e contenuto e,1,11,11,11.0,0.0,1.0,1,0.10026
stationery,cancelleria,astuccio,ASTUCCIO_astuccio a mano,a mano,1,1,1,1.0,1.0,1.0,1,1.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio elettrico,elettrico,1,2,2,2.0,0.0,1.0,1,0.10026
stationery,cancelleria,astuccio,ASTUCCIO_astuccio a vapore,a vapore,1,3,3,3.0,0.0,1.0,1,0.10026
stationery,cancelleria,astuccio,ASTUCCIO_astuccio a vapore elettrico,a vapore elettrico,1,4,4,4.0,0.0,1.0,1,0.10026
stationery,cancelleria,astuccio,ASTUCCIO_astuccio a vapore elettrico con funzione di riscaldamento,a vapore elettrico con funzione di riscaldamento,1,5,5,5.0,0.0,1.0,1,0.10026
stationery,cancelleria,astuccio,ASTUCCIO_astuccio a vapore elettrico con funzione di riscaldamento e connessione,a vapore elettrico con funzione di riscaldamento e connessione,1,6,6,6.0,0.0,1.0,1,0.10026
stationery,cancelleria,astuccio,ASTUCCIO_astuccio a vapore elettrico con funzione di riscaldamento e connessione elettrico,a vapore elettrico con funzione di riscaldamento e connessione elettrico,1,7,7,7.0,0.0,1.0,1,0.10026
stationery,cancelleria,astuccio,ASTUCCIO_astuccio a vapore elettrico con funzione di riscaldamento e connessione elettrico con funzione di riscaldamento,a vapore elettrico con funzione di riscaldamento e connessione elettrico con funzione di riscaldamento,1,8,8,8.0,0.0,1.0,1,0.10026
hobbies,passatempi,attrezzo,ATTREZZO_attrezzo da lavoro,da lavoro,1,1,1,1.0,1.0,1.0,1,1.0
hobbies,passatempi,attrezzo,ATTREZZO_attrezzo da giardinaggio,da giardinaggio,1,2,2,2.0,0.0,1.0,1,0.10026
hobbies,passatempi,attrezzo,ATTREZZO_attrezzo da cucina,da cucina,1,3,3,3.0,0.0,1.0,1,0.10026
hobbies,passatempi,attrezzo,ATTREZZO_attrezzo da pesca,da pesca,1,4,4,4.0,0.0,1.0,1,0.10026
hobbies,passatempi,attrezzo,ATTREZZO_attrezzo da gioco,da gioco,1,5,5,5.0,0.0,1.0,1,0.10026
hobbies,passatempi,attrezzo,ATTREZZO_attrezzo da sport,da sport,1,6,6,6.0,0.0,1.0,1,0.10026
hobbies,passatempi,attrezzo,ATTREZZO_attrezzo da musica,da musica,1,7,7,7.0,0.0,1.0,1,0.10026
hobbies,passatempi,attrezzo,ATTREZZO_attrezzo da pes,da pes,1,8,8,8.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_bus,bus,1,1,1,1.0,1.0,1.0,1,1.0
vehicles,veicoli,autobus,AUTOBUS_minibus,minibus,1,2,2,2.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_tram,tram,1,3,3,3.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_trolleybus,trolleybus,1,4,4,4.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_shuttle bus,shuttle bus,2,5,19,12.0,0.0,2.0,1,0.70009
vehicles,veicoli,autobus,AUTOBUS_tour bus,tour bus,2,6,20,13.0,0.0,2.0,1,0.64619
vehicles,veicoli,autobus,AUTOBUS_school bus,school bus,1,7,7,7.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_city bus,city bus,1,8,8,8.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_double decker bus,double decker bus,2,9,22,15.5,0.0,2.0,1,0.51662
vehicles,veicoli,autobus,AUTOBUS_articulated bus,articulated bus,2,10,23,16.5,0.0,2.0,1,0.49053
vehicles,veicoli,autobus,AUTOBUS_coach bus,coach bus,2,11,24,17.5,0.0,2.0,1,0.46814
vehicles,veicoli,autobus,AUTOBUS_passenger bus,passenger bus,1,12,12,12.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_commuter bus,commuter bus,1,13,13,13.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_charter bus,charter bus,2,14,21,17.5,0.0,2.0,1,0.32451
vehicles,veicoli,autobus,AUTOBUS_tourist bus,tourist bus,1,15,15,15.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_public transit bus,public transit bus,1,16,16,16.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_private bus,private bus,1,17,17,17.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_city transit bus,city transit bus,1,18,18,18.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_berlina,berlina,1,1,1,1.0,1.0,1.0,1,1.0
vehicles,veicoli,automobile,AUTOMOBILE_station wagon,station wagon,1,2,2,2.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_coupé,coupé,1,3,3,3.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_cabriolet,cabriolet,1,4,4,4.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_pickup,pickup,1,5,5,5.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_suv,suv,1,6,6,6.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_minivan,minivan,1,7,7,7.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_hatchback,hatchback,1,8,8,8.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_sedan,sedan,1,9,9,9.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_convertible,convertible,1,10,10,10.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_sports car,sports car,2,11,13,12.0,0.0,2.0,1,0.24736
vehicles,veicoli,automobile,AUTOMOBILE_coupe,coupe,1,12,12,12.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_doccia,doccia,1,1,1,1.0,1.0,1.0,1,1.0
housing buildings,edifici residenziali,bagno,BAGNO_vaso,vaso,1,2,2,2.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_bidet,bidet,1,3,3,3.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_lavandino,lavandino,1,4,4,4.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_piscina,piscina,1,5,5,5.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_urinal,urinal,1,6,6,6.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_spazzolino,spazzolino,1,7,7,7.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_pennello,pennello,1,8,8,8.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_pettorinaio,pettorinaio,1,9,9,9.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_asciugacapelli,asciugacapelli,1,10,10,10.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_asciugamano,asciugamano,1,11,11,11.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_asciugatesta,asciugatesta,1,12,12,12.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_asciugapiedi,asciugapiedi,1,13,13,13.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_asciugapiedi per capelli,asciugapiedi per capelli,1,14,14,14.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_asciugapiedi per piedi,asciugapiedi per piedi,1,15,15,15.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_asciugapiedi per mani,asciugapiedi per mani,1,16,16,16.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_asciugapiedi per viso,asciugapiedi per viso,1,17,17,17.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_asciugapiedi per corpo,asciugapiedi per corpo,1,18,18,18.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_asciugapiedi per bacchetta,asciugapiedi per bacchetta,1,19,19,19.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_terrazza,terrazza,1,1,1,1.0,1.0,1.0,1,1.0
housing buildings,edifici residenziali,balcone,BALCONE_corridoio,corridoio,1,2,2,2.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_patio,patio,1,3,3,3.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_loggia,loggia,1,4,4,4.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_veranda,veranda,1,5,5,5.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_portico,portico,1,6,6,6.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_pergola,pergola,1,7,7,7.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_terrazzino,terrazzino,1,8,8,8.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_balcone di vetro,di vetro,1,9,9,9.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_balcone di legno,di legno,1,10,10,10.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_balcone di vetro e legno,di vetro e legno,1,11,11,11.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_balcone di vetro e metallo,di vetro e metallo,1,12,12,12.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_balcone di legno e metallo,di legno e metallo,1,13,13,13.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_balcone di vetro e legno e metallo,di vetro e legno e metallo,1,14,14,14.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_balcone di vetro e acciaio,di vetro e acciaio,1,15,15,15.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_balcone di legno e acciaio,di legno e acciaio,1,16,16,16.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_balcone di vetro e acciaio e metallo,di vetro e acciaio e metallo,1,17,17,17.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_balcone di vetro e acciaio e legno,di vetro e acciaio e legno,1,18,18,18.0,0.0,1.0,1,0.10026
plants,piante,basilico,BASILICO_basilico fresco,fresco,1,1,1,1.0,1.0,1.0,1,1.0
plants,piante,basilico,BASILICO_basilico secco,secco,1,2,2,2.0,0.0,1.0,1,0.10026
plants,piante,basilico,BASILICO_basilico in pesto,in pesto,1,3,3,3.0,0.0,1.0,1,0.10026
plants,piante,basilico,BASILICO_basilico in salsa,in salsa,1,4,4,4.0,0.0,1.0,1,0.10026
plants,piante,basilico,BASILICO_basilico in pasta,in pasta,1,5,5,5.0,0.0,1.0,1,0.10026
plants,piante,basilico,BASILICO_basilico in frullate,in frullate,1,6,6,6.0,0.0,1.0,1,0.10026
plants,piante,basilico,BASILICO_basilico in insalata,in insalata,1,7,7,7.0,0.0,1.0,1,0.10026
plants,piante,basilico,BASILICO_basilico in pizza,in pizza,1,8,8,8.0,0.0,1.0,1,0.10026
plants,piante,basilico,BASILICO_basilico in piatti di riso,in piatti di riso,1,9,9,9.0,0.0,1.0,1,0.10026
plants,piante,basilico,BASILICO_basilico in piatti di pasta,in piatti di pasta,1,10,10,10.0,0.0,1.0,1,0.10026
plants,piante,basilico,BASILICO_basilico in piatti di carne,in piatti di carne,1,11,11,11.0,0.0,1.0,1,0.10026
plants,piante,basilico,BASILICO_basilico in piatti di pesce,in piatti di pesce,1,12,12,12.0,0.0,1.0,1,0.10026
plants,piante,basilico,BASILICO_basilico in piatti di frittata,in piatti di frittata,1,13,13,13.0,0.0,1.0,1,0.10026
plants,piante,basilico,BASILICO_basilico in piatti di frittata di pesce,in piatti di frittata di pesce,1,14,14,14.0,0.0,1.0,1,0.10026
plants,piante,basilico,BASILICO_basilico in piatti di frittata di car,in piatti di frittata di car,1,15,15,15.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,bicchiere,BICCHIERE_coppa,coppa,1,1,1,1.0,1.0,1.0,1,1.0
kitchenware,utensili da cucina,bicchiere,BICCHIERE_tazza,tazza,1,2,2,2.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,bicchiere,BICCHIERE_tazzina,tazzina,1,3,3,3.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,bicchiere,BICCHIERE_tazzinaio,tazzinaio,1,4,4,4.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,bicchiere,BICCHIERE_tazzaio,tazzaio,1,5,5,5.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,bicchiere,BICCHIERE_tazz,tazz,1,6,6,6.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_biciclo,biciclo,1,1,1,1.0,1.0,1.0,1,1.0
vehicles,veicoli,bicicletta,BICICLETTA_biciclo da strada,biciclo da strada,1,2,2,2.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_biciclo da montagna,biciclo da montagna,1,3,3,3.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_biciclo da corsa,biciclo da corsa,1,4,4,4.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_biciclo da mountain bike,biciclo da mountain bike,1,5,5,5.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_biciclo da bmx,biciclo da bmx,1,6,6,6.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_biciclo da cruiser,biciclo da cruiser,1,7,7,7.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_biciclo da fixie,biciclo da fixie,1,8,8,8.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_biciclo da single speed,biciclo da single speed,1,9,9,9.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_biciclo da folding,biciclo da folding,1,10,10,10.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_biciclo da elettrica,biciclo da elettrica,1,11,11,11.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_biciclo da cargo,biciclo da cargo,1,12,12,12.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_biciclo da recumbente,biciclo da recumbente,1,13,13,13.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_biciclo da trike,biciclo da trike,1,14,14,14.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_biciclo da quadriciclo,biciclo da quadriciclo,1,15,15,15.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_labbra,labbra,1,1,1,1.0,1.0,1.0,1,1.0
body parts,parti del corpo,bocca,BOCCA_denti,denti,1,2,2,2.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_lingua,lingua,1,3,3,3.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_palato,palato,1,4,4,4.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_fauce,fauce,1,5,5,5.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_gengive,gengive,1,6,6,6.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_dorso della lingua,dorso della lingua,1,7,7,7.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_canini,canini,1,8,8,8.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_mucosa,mucosa,1,9,9,9.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_denti incisivi,denti incisivi,1,10,10,10.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_denti canini,denti canini,1,11,11,11.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_denti premolari,denti premolari,1,12,12,12.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_denti molari,denti molari,1,13,13,13.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_denti molarini,denti molarini,1,14,14,14.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_denti zigomatici,denti zigomatici,1,15,15,15.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_denti incisivi superiori,denti incisivi superiori,1,16,16,16.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_denti incisivi inferiori,denti incisivi inferiori,1,17,17,17.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_denti canini superiori,denti canini superiori,1,18,18,18.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_denti canini inferiori,denti canini inferiori,1,19,19,19.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_denti premolari superiori,denti premolari superiori,1,20,20,20.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_denti premolari inferiori,denti premolari inferiori,1,21,21,21.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_denti molari superiori,denti molari superiori,1,22,22,22.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_denti mol,denti mol,1,23,23,23.0,0.0,1.0,1,0.10026
body parts,parti del corpo,braccio,BRACCIO_braccio umano,umano,1,1,1,1.0,1.0,1.0,1,1.0
body parts,parti del corpo,braccio,BRACCIO_braccio di un robot,di un robot,1,2,2,2.0,0.0,1.0,1,0.10026
body parts,parti del corpo,braccio,BRACCIO_braccio di un animale,di un animale,1,3,3,3.0,0.0,1.0,1,0.10026
body parts,parti del corpo,braccio,BRACCIO_braccio di un manichino,di un manichino,1,4,4,4.0,0.0,1.0,1,0.10026
body parts,parti del corpo,braccio,BRACCIO_braccio di un'altra entità animata o inanimata,di un'altra entità animata o inanimata,1,5,5,5.0,0.0,1.0,1,0.10026
plants,piante,cactus,CACTUS_cactus in vase,in vase,1,1,1,1.0,1.0,1.0,1,1.0
