category,category_ita,concept,concept_exemplar,exemplar,count,min_rank,max_rank,mean_rank,first_occurrence,dominance,participant_concept,availability
stationery,cancelleria,astuccio,ASTUCCIO_valigia,valigia,1,1,1,1.0,1.0,1.0,1,1.0
stationery,cancelleria,astuccio,ASTUCCIO_valigia a mano,valigia a mano,1,2,2,2.0,0.0,1.0,1,0.10026
stationery,cancelleria,astuccio,ASTUCCIO_valigia a due mani,valigia a due mani,1,3,3,3.0,0.0,1.0,1,0.10026
stationery,cancelleria,astuccio,ASTUCCIO_valigia a ruote,valigia a ruote,1,4,4,4.0,0.0,1.0,1,0.10026
stationery,cancelleria,astuccio,ASTUCCIO_valigia a ruote a mano,valigia a ruote a mano,1,5,5,5.0,0.0,1.0,1,0.10026
stationery,cancelleria,astuccio,ASTUCCIO_valigia a ruote a due mani,valigia a ruote a due mani,1,6,6,6.0,0.0,1.0,1,0.10026
hobbies,passatempi,attrezzo,ATTREZZO_martello,martello,1,1,1,1.0,1.0,1.0,1,1.0
hobbies,passatempi,attrezzo,ATTREZZO_scopa,scopa,1,2,2,2.0,0.0,1.0,1,0.10026
hobbies,passatempi,attrezzo,ATTREZZO_sciabola,sciabola,1,3,3,3.0,0.0,1.0,1,0.10026
hobbies,passatempi,attrezzo,ATTREZZO_scovolatore,scovolatore,2,4,5,4.5,0.0,2.0,1,0.27843
vehicles,veicoli,autobus,AUTOBUS_pullman,pullman,1,1,1,1.0,1.0,1.0,1,1.0
vehicles,veicoli,autobus,AUTOBUS_pullman-bus,pullman-bus,1,2,2,2.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_pullman-limousine,pullman-limousine,1,3,3,3.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_pullman-sonnenwagen,pullman-sonnenwagen,1,4,4,4.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_pullman-sonnenwagen-limousine,pullman-sonnenwagen-limousine,1,5,5,5.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_pullman-sonnenwagen-limousine-bus,pullman-sonnenwagen-limousine-bus,1,6,6,6.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_pullman-sonnenwagen-limousine-bus-sonnenwagen,pullman-sonnenwagen-limousine-bus-sonnenwagen,1,7,7,7.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_pullman-sonnenwagen-limousine-bus-sonnenwagen-limousine,pullman-sonnenwagen-limousine-bus-sonnenwagen-limousine,1,8,8,8.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_pullman-sonnenwagen-limousine-bus-sonnenwagen-limousine-bus-sonnenwagen,pullman-sonnenwagen-limousine-bus-sonnenwagen-limousine-bus-sonnenwagen,1,9,9,9.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_pullman-sonnenwagen-limousine-bus-sonnenwagen-limousine-bus-sonnenwagen-limousine-bus-sonnenwagen-limousine-bus-sonnenwagen-limousine-bus-sonnenwagen-limousine-bus-sonnenwagen-limousine-bus-s,pullman-sonnenwagen-limousine-bus-sonnenwagen-limousine-bus-sonnenwagen-limousine-bus-sonnenwagen-limousine-bus-sonnenwagen-limousine-bus-sonnenwagen-limousine-bus-sonnenwagen-limousine-bus-s,1,10,10,10.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_auto,auto,1,1,1,1.0,1.0,1.0,1,1.0
vehicles,veicoli,automobile,AUTOMOBILE_auto da turismo,auto da turismo,1,2,2,2.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_auto da competizione,auto da competizione,1,3,3,3.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_auto da corsa,auto da corsa,1,4,4,4.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_auto da strada,auto da strada,1,5,5,5.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_lavandino,lavandino,1,1,1,1.0,1.0,1.0,1,1.0
housing buildings,edifici residenziali,bagno,BAGNO_vasca,vasca,1,2,2,2.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_toilette,toilette,1,3,3,3.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_doccia,doccia,1,4,4,4.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_scaldovino,scaldovino,1,5,5,5.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_scaldabagno,scaldabagno,1,6,6,6.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_terrazza,terrazza,1,1,1,1.0,1.0,1.0,1,1.0
housing buildings,edifici residenziali,balcone,BALCONE_terrazza panoramica,terrazza panoramica,1,2,2,2.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_terrazza con vista,terrazza con vista,1,3,3,3.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_terrazza con tettoie,terrazza con tettoie,1,4,4,4.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_terrazza con tettoie e tavoli,terrazza con tettoie e tavoli,1,5,5,5.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_terrazza con tettoie e tavoli e cucina,terrazza con tettoie e tavoli e cucina,1,6,6,6.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_terrazza con tettoie e tavoli e cucina e bagno,terrazza con tettoie e tavoli e cucina e bagno,1,7,7,7.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_terrazza con tettoie e tavoli e cucina e bagno e letto,terrazza con tettoie e tavoli e cucina e bagno e letto,1,8,8,8.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_terrazza con tettoie e tavoli e cucina e bagno e letto e cassette,terrazza con tettoie e tavoli e cucina e bagno e letto e cassette,1,9,9,9.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_terrazza con tettoie e tavoli e cucina e bagno e letto e cassette e cassette,terrazza con tettoie e tavoli e cucina e bagno e letto e cassette e cassette,1,10,10,10.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_terrazza con tettoie e tavoli e cucina e bagno e letto e cassette e cassette e cassette,terrazza con tettoie e tavoli e cucina e bagno e letto e cassette e cassette e cassette,1,11,11,11.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_terrazza con tettoie e tavoli e cucina e bagno e letto e cassette e cass,terrazza con tettoie e tavoli e cucina e bagno e letto e cassette e cass,1,12,12,12.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,bicchiere,BICCHIERE_bicchiere da vino,da vino,1,1,1,1.0,1.0,1.0,1,1.0
kitchenware,utensili da cucina,bicchiere,BICCHIERE_bicchiere da birra,da birra,1,2,2,2.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,bicchiere,BICCHIERE_bicchiere da caffè,da caffè,1,3,3,3.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,bicchiere,BICCHIERE_bicchiere da latte,da latte,1,4,4,4.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,bicchiere,BICCHIERE_bicchiere da acqua,da acqua,1,5,5,5.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_bicicletta da montagna,da montagna,1,1,1,1.0,1.0,1.0,1,1.0
vehicles,veicoli,bicicletta,BICICLETTA_bicicletta da corsa,da corsa,1,2,2,2.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_bicicletta da strada,da strada,1,3,3,3.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_bicicletta da museo,da museo,1,4,4,4.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_bicicletta da viaggio,da viaggio,1,5,5,5.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_labbra,labbra,1,1,1,1.0,1.0,1.0,1,1.0
body parts,parti del corpo,bocca,BOCCA_lingua,lingua,1,2,2,2.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_denti,denti,1,3,3,3.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_palato,palato,1,4,4,4.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_gola,gola,1,5,5,5.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_faringue,faringue,1,6,6,6.0,0.0,1.0,1,0.10026
body parts,parti del corpo,braccio,BRACCIO_braccio destro,destro,1,1,1,1.0,1.0,1.0,1,1.0
body parts,parti del corpo,braccio,BRACCIO_braccio sinistro,sinistro,1,2,2,2.0,0.0,1.0,1,0.10026
clothes,vestiti,calza,CALZA_calzino,calzino,1,1,1,1.0,1.0,1.0,1,1.0
clothes,vestiti,calza,CALZA_calzare,calzare,1,2,2,2.0,0.0,1.0,1,0.10026
clothes,vestiti,calza,CALZA_calzature,calzature,1,3,3,3.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,camera,CAMERA_fotocamera,fotocamera,1,1,1,1.0,1.0,1.0,1,1.0
housing buildings,edifici residenziali,camera,CAMERA_telefono,telefono,1,2,2,2.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,camera,CAMERA_tablet,tablet,1,3,3,3.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,camera,CAMERA_computer,computer,1,4,4,4.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,camera,CAMERA_smartwatch,smartwatch,1,5,5,5.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,camera,CAMERA_drone,drone,1,6,6,6.0,0.0,1.0,1,0.10026
clothes,vestiti,camicia,CAMICIA_camisetta,camisetta,1,1,1,1.0,1.0,1.0,1,1.0
clothes,vestiti,camicia,CAMICIA_maglia,maglia,1,2,2,2.0,0.0,1.0,1,0.10026
clothes,vestiti,camicia,CAMICIA_giubbino,giubbino,1,3,3,3.0,0.0,1.0,1,0.10026
clothes,vestiti,camicia,CAMICIA_giacca,giacca,1,4,4,4.0,0.0,1.0,1,0.10026
vehicles,veicoli,camion,CAMION_camioncino,camioncino,1,1,1,1.0,1.0,1.0,1,1.0
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a trecce,a trecce,1,1,1,1.0,1.0,1.0,1,1.0
animals,animali,cane,CANE_labrador,labrador,1,1,1,1.0,1.0,1.0,1,1.0
animals,animali,cane,CANE_bulldog,bulldog,1,2,2,2.0,0.0,1.0,1,0.10026
animals,animali,cane,CANE_pug,pug,1,3,3,3.0,0.0,1.0,1,0.10026
animals,animali,cane,CANE_dachshund,dachshund,1,4,4,4.0,0.0,1.0,1,0.10026
animals,animali,cane,CANE_golden retriever,golden retriever,1,5,5,5.0,0.0,1.0,1,0.10026
clothes,vestiti,canottiera,CANOTTIERA_canottiera da bagno,da bagno,1,1,1,1.0,1.0,1.0,1,1.0
clothes,vestiti,canottiera,CANOTTIERA_canottiera da ginnastica,da ginnastica,1,2,2,2.0,0.0,1.0,1,0.10026
clothes,vestiti,canottiera,CANOTTIERA_canottiera da tennis,da tennis,1,3,3,3.0,0.0,1.0,1,0.10026
clothes,vestiti,canottiera,CANOTTIERA_canottiera da bicicletta,da bicicletta,1,4,4,4.0,0.0,1.0,1,0.10026
clothes,vestiti,canottiera,CANOTTIERA_canottiera da golf,da golf,1,5,5,5.0,0.0,1.0,1,0.10026
body parts,parti del corpo,capello,CAPELLO_boccoli,boccoli,1,1,1,1.0,1.0,1.0,1,1.0
body parts,parti del corpo,capello,CAPELLO_boc,boc,1,2,2,2.0,0.0,1.0,1,0.10026
clothes,vestiti,cappello,CAPPELLO_cappello fedora,fedora,1,1,1,1.0,1.0,1.0,1,1.0
clothes,vestiti,cappello,CAPPELLO_cappello berbera,berbera,1,2,2,2.0,0.0,1.0,1,0.10026
clothes,vestiti,cappello,CAPPELLO_cappello cowboy,cowboy,1,3,3,3.0,0.0,1.0,1,0.10026
clothes,vestiti,cappello,CAPPELLO_cappello cappello fedora,fedora,2,4,5,4.5,0.0,2.0,1,0.27843
clothes,vestiti,cappotto,CAPPOTTO_giacca,giacca,1,1,1,1.0,1.0,1.0,1,1.0
clothes,vestiti,cappotto,CAPPOTTO_gilet,gilet,1,2,2,2.0,0.0,1.0,1,0.10026
clothes,vestiti,cappotto,CAPPOTTO_mantello,mantello,1,3,3,3.0,0.0,1.0,1,0.10026
clothes,vestiti,cappotto,CAPPOTTO_overcoat,overcoat,1,4,4,4.0,0.0,1.0,1,0.10026
clothes,vestiti,cappotto,CAPPOTTO_smock,smock,1,5,5,5.0,0.0,1.0,1,0.10026
foods,cibi,carne,CARNE_bovino,bovino,1,1,1,1.0,1.0,1.0,1,1.0
foods,cibi,carne,CARNE_suino,suino,1,2,2,2.0,0.0,1.0,1,0.10026
foods,cibi,carne,CARNE_pollame,pollame,1,3,3,3.0,0.0,1.0,1,0.10026
foods,cibi,carne,CARNE_pesce,pesce,1,4,4,4.0,0.0,1.0,1,0.10026
foods,cibi,carne,CARNE_uccello,uccello,1,5,5,5.0,0.0,1.0,1,0.10026
vehicles,veicoli,carrozza,CARROZZA_carrozza a quattro ruote,a quattro ruote,1,1,1,1.0,1.0,1.0,1,1.0
vehicles,veicoli,carrozza,CARROZZA_carrozza a due ruote,a due ruote,1,2,2,2.0,0.0,1.0,1,0.10026
vehicles,veicoli,carrozza,CARROZZA_carrozza a tre ruote,a tre ruote,1,3,3,3.0,0.0,1.0,1,0.10026
vehicles,veicoli,carrozza,CARROZZA_carrozza a cinque ruote,a cinque ruote,1,4,4,4.0,0.0,1.0,1,0.10026
vehicles,veicoli,carrozza,CARROZZA_carrozza a sei ruote,a sei ruote,1,5,5,5.0,0.0,1.0,1,0.10026
vehicles,veicoli,carrozza,CARROZZA_carrozza a sette ruote,a sette ruote,1,6,6,6.0,0.0,1.0,1,0.10026
hobbies,passatempi,carte,CARTE_carta da gioco,carta da gioco,1,1,1,1.0,1.0,1.0,1,1.0
hobbies,passatempi,carte,CARTE_carta da visita,carta da visita,1,2,2,2.0,0.0,1.0,1,0.10026
hobbies,passatempi,carte,CARTE_carta da regalo,carta da regalo,1,3,3,3.0,0.0,1.0,1,0.10026
hobbies,passatempi,carte,CARTE_carta da telefono,carta da telefono,1,4,4,4.0,0.0,1.0,1,0.10026
hobbies,passatempi,carte,CARTE_carta da posta,carta da posta,1,5,5,5.0,0.0,1.0,1,0.10026
hobbies,passatempi,carte,CARTE_carta da banca,carta da banca,1,6,6,6.0,0.0,1.0,1,0.10026
furniture,mobili,cassettiera,CASSETTIERA_cassette,cassette,1,1,1,1.0,1.0,1.0,1,1.0
furniture,mobili,cassettiera,CASSETTIERA_cassette a cassette,cassette a cassette,1,2,2,2.0,0.0,1.0,1,0.10026
furniture,mobili,cassettiera,CASSETTIERA_cassette a cassette a cassette,cassette a cassette a cassette,1,3,3,3.0,0.0,1.0,1,0.10026
furniture,mobili,cassettiera,CASSETTIERA_cassette a cassette a cassette a cassette,cassette a cassette a cassette a cassette,1,4,4,4.0,0.0,1.0,1,0.10026
furniture,mobili,cassettiera,CASSETTIERA_cassette a cassette a cassette a cassette a cassette,cassette a cassette a cassette a cassette a cassette,1,5,5,5.0,0.0,1.0,1,0.10026
furniture,mobili,cassettiera,CASSETTIERA_cassette a cassette a cassette a cassette a cassette a cassette,cassette a cassette a cassette a cassette a cassette a cassette,1,6,6,6.0,0.0,1.0,1,0.10026
animals,animali,cavallo,CAVALLO_stallione,stallione,1,1,1,1.0,1.0,1.0,1,1.0
animals,animali,cavallo,CAVALLO_cavallo da corsa,da corsa,1,2,2,2.0,0.0,1.0,1,0.10026
animals,animali,cavallo,CAVALLO_cavallo da lavoro,da lavoro,1,3,3,3.0,0.0,1.0,1,0.10026
hobbies,passatempi,cd,CD_cd singolo,singolo,2,1,5,3.0,1.0,2.0,1,1.10026
hobbies,passatempi,cd,CD_cd box set,box set,1,2,2,2.0,0.0,1.0,1,0.10026
hobbies,passatempi,cd,CD_cd album,album,1,3,3,3.0,0.0,1.0,1,0.10026
hobbies,passatempi,cd,CD_cd compilation,compilation,1,4,4,4.0,0.0,1.0,1,0.10026
furnishings/fittings,arredamenti/accessori,centrotavola,CENTROTAVOLA_tavola,tavola,1,1,1,1.0,1.0,1.0,1,1.0
furnishings/fittings,arredamenti/accessori,centrotavola,CENTROTAVOLA_tavolino,tavolino,1,2,2,2.0,0.0,1.0,1,0.10026
furnishings/fittings,arredamenti/accessori,centrotavola,CENTROTAVOLA_tavola da cucina,tavola da cucina,1,3,3,3.0,0.0,1.0,1,0.10026
furnishings/fittings,arredamenti/accessori,centrotavola,CENTROTAVOLA_tavola da cucina mobile,tavola da cucina mobile,1,4,4,4.0,0.0,1.0,1,0.10026
furnishings/fittings,arredamenti/accessori,centrotavola,CENTROTAVOLA_tavola da cucina a piedi,tavola da cucina a piedi,1,5,5,5.0,0.0,1.0,1,0.10026
furnishings/fittings,arredamenti/accessori,centrotavola,CENTROTAVOLA_tavola da cucina a piedi mobile,tavola da cucina a piedi mobile,1,6,6,6.0,0.0,1.0,1,0.10026
furnishings/fittings,arredamenti/accessori,centrotavola,CENTROTAVOLA_tavola da cucina a piedi mobile con tavolo,tavola da cucina a piedi mobile con tavolo,1,7,7,7.0,0.0,1.0,1,0.10026
furnishings/fittings,arredamenti/accessori,centrotavola,CENTROTAVOLA_tavola da cucina a piedi mobile con tavolo e sedie,tavola da cucina a piedi mobile con tavolo e sedie,1,8,8,8.0,0.0,1.0,1,0.10026
furnishings/fittings,arredamenti/accessori,centrotavola,CENTROTAVOLA_tavola da cucina a piedi mobile con tavolo e sedie e tavolo,tavola da cucina a piedi mobile con tavolo e sedie e tavolo,1,9,9,9.0,0.0,1.0,1,0.10026
furnishings/fittings,arredamenti/accessori,centrotavola,CENTROTAVOLA_tavola da cucina a piedi mobile con tavolo e sedie e tavolo e tavolo,tavola da cucina a piedi mobile con tavolo e sedie e tavolo e tavolo,1,10,10,10.0,0.0,1.0,1,0.10026
foods,cibi,cereale,CEREALE_farina,farina,1,1,1,1.0,1.0,1.0,1,1.0
foods,cibi,cereale,CEREALE_orzo,orzo,1,2,2,2.0,0.0,1.0,1,0.10026
foods,cibi,cereale,CEREALE_riso,riso,1,3,3,3.0,0.0,1.0,1,0.10026
foods,cibi,cereale,CEREALE_frumento,frumento,1,4,4,4.0,0.0,1.0,1,0.10026
foods,cibi,cereale,CEREALE_avena,avena,1,5,5,5.0,0.0,1.0,1,0.10026
foods,cibi,cereale,CEREALE_miglio,miglio,1,6,6,6.0,0.0,1.0,1,0.10026
body parts,parti del corpo,cervello,CERVELLO_cerebro,cerebro,1,1,1,1.0,1.0,1.0,1,1.0
body parts,parti del corpo,cervello,CERVELLO_midbrain,midbrain,1,2,2,2.0,0.0,1.0,1,0.10026
body parts,parti del corpo,cervello,CERVELLO_pons,pons,1,3,3,3.0,0.0,1.0,1,0.10026
body parts,parti del corpo,cervello,CERVELLO_medulla spinalis,medulla spinalis,1,4,4,4.0,0.0,1.0,1,0.10026
body parts,parti del corpo,cervello,CERVELLO_cerebellum,cerebellum,1,5,5,5.0,0.0,1.0,1,0.10026
hobbies,passatempi,chitarra,CHITARRA_chitarra elettrica,elettrica,1,1,1,1.0,1.0,1.0,1,1.0
hobbies,passatempi,chitarra,CHITARRA_chitarra acustica,acustica,1,2,2,2.0,0.0,1.0,1,0.10026
hobbies,passatempi,chitarra,CHITARRA_chitarra classica,classica,1,3,3,3.0,0.0,1.0,1,0.10026
hobbies,passatempi,chitarra,CHITARRA_chitarra a 12 corde,a 12 corde,1,4,4,4.0,0.0,1.0,1,0.10026
hobbies,passatempi,chitarra,CHITARRA_chitarra a 6 corde,a 6 corde,1,5,5,5.0,0.0,1.0,1,0.10026
plants,piante,ciclamino,CICLAMINO_ciclamino selvatico,selvatico,1,1,1,1.0,1.0,1.0,1,1.0
plants,piante,ciliegio,CILIEGIO_ciliegio rosso,rosso,1,1,1,1.0,1.0,1.0,1,1.0
plants,piante,ciliegio,CILIEGIO_ciliegio bianco,bianco,1,2,2,2.0,0.0,1.0,1,0.10026
plants,piante,ciliegio,CILIEGIO_ciliegio giallo,giallo,1,3,3,3.0,0.0,1.0,1,0.10026
plants,piante,ciliegio,CILIEGIO_ciliegio rosso scuro,rosso scuro,1,4,4,4.0,0.0,1.0,1,0.10026
plants,piante,ciliegio,CILIEGIO_ciliegio rosso chiaro,rosso chiaro,1,5,5,5.0,0.0,1.0,1,0.10026
foods,cibi,cioccolato,CIOCCOLATO_barra,barra,1,1,1,1.0,1.0,1.0,1,1.0
foods,cibi,cioccolato,CIOCCOLATO_bocca,bocca,1,2,2,2.0,0.0,1.0,1,0.10026
foods,cibi,cioccolato,CIOCCOLATO_cilindro,cilindro,1,3,3,3.0,0.0,1.0,1,0.10026
foods,cibi,cioccolato,CIOCCOLATO_cubo,cubo,1,4,4,4.0,0.0,1.0,1,0.10026
foods,cibi,cioccolato,CIOCCOLATO_pallino,pallino,1,5,5,5.0,0.0,1.0,1,0.10026
foods,cibi,cioccolato,CIOCCOLATO_scocca,scocca,1,6,6,6.0,0.0,1.0,1,0.10026
stationery,cancelleria,colla,COLLA_adesivo,adesivo,1,1,1,1.0,1.0,1.0,1,1.0
stationery,cancelleria,colla,COLLA_adesivo per carta,adesivo per carta,1,2,2,2.0,0.0,1.0,1,0.10026
stationery,cancelleria,colla,COLLA_adesivo per cartone,adesivo per cartone,1,3,3,3.0,0.0,1.0,1,0.10026
stationery,cancelleria,colla,COLLA_adesivo per legno,adesivo per legno,2,4,9,6.5,0.0,2.0,1,0.52236
stationery,cancelleria,colla,COLLA_adesivo per plastica,adesivo per plastica,1,5,5,5.0,0.0,1.0,1,0.10026
stationery,cancelleria,colla,COLLA_adesivo per metallo,adesivo per metallo,1,6,6,6.0,0.0,1.0,1,0.10026
stationery,cancelleria,colla,COLLA_adesivo per tessuto,adesivo per tessuto,1,7,7,7.0,0.0,1.0,1,0.10026
stationery,cancelleria,colla,COLLA_adesivo per vetro,adesivo per vetro,1,8,8,8.0,0.0,1.0,1,0.10026
body parts,parti del corpo,collo,COLLO_bocca,bocca,1,1,1,1.0,1.0,1.0,1,1.0
body parts,parti del corpo,collo,COLLO_orecchie,orecchie,1,2,2,2.0,0.0,1.0,1,0.10026
body parts,parti del corpo,collo,COLLO_naso,naso,1,3,3,3.0,0.0,1.0,1,0.10026
body parts,parti del corpo,collo,COLLO_cigli,cigli,1,4,4,4.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,colonna,COLONNA_colonna di legno,di legno,1,1,1,1.0,1.0,1.0,1,1.0
housing buildings,edifici residenziali,colonna,COLONNA_colonna di marmo,di marmo,1,2,2,2.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,colonna,COLONNA_colonna di cemento,di cemento,1,3,3,3.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da cucina,da cucina,1,1,1,1.0,1.0,1.0,1,1.0
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da cucina da taglio,da cucina da taglio,1,2,2,2.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da cucina da taglio a serrature,da cucina da taglio a serrature,1,3,3,3.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da cucina da taglio a serrature a sicurezza,da cucina da taglio a serrature a sicurezza,1,4,4,4.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da cucina da taglio a serrature a sicurezza con manico,da cucina da taglio a serrature a sicurezza con manico,1,5,5,5.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da cucina da taglio a serrature a sicurezza con manico e manico ergonomico,da cucina da taglio a serrature a sicurezza con manico e manico ergonomico,1,6,6,6.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,coltello,COLTELLO_coltello da cucina da taglio a serrature a sicurezza con manico e manico ergonomico e manico ergonomico con manico ergonomico,da cucina da taglio a serrature a sicurezza con manico e manico ergonomico e manico ergonomico con manico ergonomico,1,7,7,7.0,0.0,1.0,1,0.10026
furniture,mobili,comodino,COMODINO_cassette,cassette,1,1,1,1.0,1.0,1.0,1,1.0
furniture,mobili,comodino,COMODINO_scatole,scatole,1,2,2,2.0,0.0,1.0,1,0.10026
furniture,mobili,comodino,COMODINO_scaffale,scaffale,1,3,3,3.0,0.0,1.0,1,0.10026
