category,category_ita,concept,concept_exemplar,exemplar,count,min_rank,max_rank,mean_rank,first_occurrence,dominance,participant_concept,availability
stationery,cancelleria,astuccio,ASTUCCIO_pannarelli o pizza a portafoglio,pannarelli o pizza a portafoglio,1,2,2,2.0,0.0,0.2,5,0.02005
stationery,cancelleria,astuccio,ASTUCCIO_biscotti,biscotti,1,4,4,4.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,"ATTREZZO_lavatrice, un attrezzo usato per ripulire e riscldere indumenti","lavatrice, un usato per ripulire e riscldere indumenti",1,1,1,1.0,0.2,0.2,5,0.2
hobbies,passatempi,attrezzo,"ATTREZZO_granulatore, un attrezzo utilizzato per trasformare un sistema di produzione di potenza con diversi consumi di potenza in un sistema di produzione con un solo consumo","granulatore, un utilizzato per trasformare un sistema di produzione di potenza con diversi consumi di potenza in un sistema di produzione con un solo consumo",1,2,2,2.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,"ATTREZZO_bobino, un attrezzo che si usa per impacchettare o spostare dei materiali","bobino, un che si usa per impacchettare o spostare dei materiali",1,3,3,3.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_macchina per lava lavandere a secca,macchina per lava lavandere a secca,1,1,1,1.0,0.2,0.2,5,0.2
hobbies,passatempi,attrezzo,ATTREZZO_macchina da scultura,macchina da scultura,1,2,2,2.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_fotocamera,fotocamera,1,3,3,3.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_macchina da lavoro,macchina da lavoro,1,4,4,4.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_bicicletta,bicicletta,1,5,5,5.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_telefono,telefono,1,6,6,6.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,"ATTREZZO_attrezzo unico,","unico,",1,1,1,1.0,0.2,0.2,5,0.2
hobbies,passatempi,attrezzo,"ATTREZZO_attrezzo multiuse,","multiuse,",1,2,2,2.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,"ATTREZZO_attrezzo legale,","legale,",1,3,3,3.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,"ATTREZZO_attrezzo illimitato,","illimitato,",1,4,4,4.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_attrezzo personalizzato,personalizzato,1,5,5,5.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_astea,astea,1,1,1,1.0,0.2,0.2,5,0.2
hobbies,passatempi,attrezzo,ATTREZZO_asce,asce,1,2,2,2.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_scappole,scappole,1,3,3,3.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_chiavi,chiavi,1,4,4,4.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_martedello,martedello,1,5,5,5.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_falcione,falcione,1,6,6,6.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_lentino,lentino,1,7,7,7.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_lancia,lancia,1,8,8,8.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_attrezzo da cucina,da cucina,1,1,1,1.0,0.2,0.2,5,0.2
hobbies,passatempi,attrezzo,ATTREZZO_utensilo,utensilo,1,2,2,2.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_strumento,strumento,1,3,3,3.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_piccola arma,piccola arma,1,4,4,4.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_strumento musica,strumento musica,1,5,5,5.0,0.0,0.2,5,0.02005
vehicles,veicoli,autobus,AUTOBUS_pullman,pullman,3,1,3,1.6667,0.4,0.6,5,0.42005
vehicles,veicoli,autobus,AUTOBUS_pullman standard,pullman standard,1,2,2,2.0,0.0,0.2,5,0.02005
vehicles,veicoli,autobus,AUTOBUS_mercedes,mercedes,1,3,3,3.0,0.0,0.2,5,0.02005
vehicles,veicoli,autobus,AUTOBUS_motor coach,motor coach,1,4,4,4.0,0.0,0.2,5,0.02005
vehicles,veicoli,autobus,AUTOBUS_tilt bus,tilt bus,1,5,5,5.0,0.0,0.2,5,0.02005
vehicles,veicoli,autobus,AUTOBUS_scuolabus,scuolabus,1,2,2,2.0,0.0,0.2,5,0.02005
vehicles,veicoli,autobus,AUTOBUS_pullman bus company,pullman bus company,1,3,3,3.0,0.0,0.2,5,0.02005
vehicles,veicoli,autobus,AUTOBUS_scuola bus company,scuola bus company,1,4,4,4.0,0.0,0.2,5,0.02005
vehicles,veicoli,autobus,AUTOBUS_school bus,school bus,1,5,5,5.0,0.0,0.2,5,0.02005
vehicles,veicoli,autobus,AUTOBUS_double-decker bus,double-decker bus,1,6,6,6.0,0.0,0.2,5,0.02005
vehicles,veicoli,autobus,AUTOBUS_autobus locale,locale,1,1,1,1.0,0.2,0.2,5,0.2
vehicles,veicoli,autobus,AUTOBUS_autobus metropolitano,metropolitano,1,2,2,2.0,0.0,0.2,5,0.02005
vehicles,veicoli,autobus,AUTOBUS_autobus urbani,urbani,1,3,3,3.0,0.0,0.2,5,0.02005
vehicles,veicoli,autobus,AUTOBUS_autobus suburbano,suburbano,1,4,4,4.0,0.0,0.2,5,0.02005
vehicles,veicoli,autobus,AUTOBUS_autobus intercittatori,intercittatori,1,5,5,5.0,0.0,0.2,5,0.02005
vehicles,veicoli,autobus,AUTOBUS_autobus regionali,regionali,1,6,6,6.0,0.0,0.2,5,0.02005
vehicles,veicoli,autobus,AUTOBUS_autobus long distance,long distance,1,7,7,7.0,0.0,0.2,5,0.02005
vehicles,veicoli,autobus,AUTOBUS_autobus in città,in città,1,1,1,1.0,0.2,0.2,5,0.2
vehicles,veicoli,autobus,AUTOBUS_autobus suburbanio,suburbanio,1,2,2,2.0,0.0,0.2,5,0.02005
vehicles,veicoli,autobus,AUTOBUS_autobus interurbano,interurbano,1,3,3,3.0,0.0,0.2,5,0.02005
vehicles,veicoli,autobus,AUTOBUS_minibus,minibus,2,4,6,5.0,0.0,0.4,5,0.07037
vehicles,veicoli,autobus,AUTOBUS_pulling,pulling,1,5,5,5.0,0.0,0.2,5,0.02005
vehicles,veicoli,autobus,AUTOBUS_camion de raccordo,camion de raccordo,1,6,6,6.0,0.0,0.2,5,0.02005
vehicles,veicoli,autobus,AUTOBUS_filobus,filobus,1,1,1,1.0,0.2,0.2,5,0.2
vehicles,veicoli,autobus,AUTOBUS_metropolitana,metropolitana,1,2,2,2.0,0.0,0.2,5,0.02005
vehicles,veicoli,autobus,AUTOBUS_autocarlo,autocarlo,1,4,4,4.0,0.0,0.2,5,0.02005
vehicles,veicoli,autobus,AUTOBUS_autobus interurbani,interurbani,1,5,5,5.0,0.0,0.2,5,0.02005
vehicles,veicoli,automobile,AUTOMOBILE_bicicletta,bicicletta,1,1,1,1.0,0.2,0.2,5,0.2
vehicles,veicoli,automobile,AUTOMOBILE_auto,auto,3,1,2,1.3333,0.4,0.6,5,0.42005
vehicles,veicoli,automobile,AUTOMOBILE_camion,camion,2,3,5,4.0,0.0,0.4,5,0.08338
vehicles,veicoli,automobile,AUTOMOBILE_bus,bus,2,4,6,5.0,0.0,0.4,5,0.07037
vehicles,veicoli,automobile,AUTOMOBILE_motociclo,motociclo,1,5,5,5.0,0.0,0.2,5,0.02005
vehicles,veicoli,automobile,AUTOMOBILE_scooter,scooter,2,6,7,6.5,0.0,0.4,5,0.04947
vehicles,veicoli,automobile,AUTOMOBILE_autobus,autobus,1,7,7,7.0,0.0,0.2,5,0.02005
vehicles,veicoli,automobile,AUTOMOBILE_carrozzella,carrozzella,1,8,8,8.0,0.0,0.2,5,0.02005
vehicles,veicoli,automobile,AUTOMOBILE_berlina,berlina,1,1,1,1.0,0.2,0.2,5,0.2
vehicles,veicoli,automobile,AUTOMOBILE_sedan,sedan,1,2,2,2.0,0.0,0.2,5,0.02005
vehicles,veicoli,automobile,AUTOMOBILE_limousine,limousine,1,3,3,3.0,0.0,0.2,5,0.02005
vehicles,veicoli,automobile,AUTOMOBILE_cup car,cup car,1,4,4,4.0,0.0,0.2,5,0.02005
vehicles,veicoli,automobile,AUTOMOBILE_supercar,supercar,1,5,5,5.0,0.0,0.2,5,0.02005
vehicles,veicoli,automobile,AUTOMOBILE_sportcar,sportcar,1,6,6,6.0,0.0,0.2,5,0.02005
vehicles,veicoli,automobile,AUTOMOBILE_autovettura,autovettura,1,1,1,1.0,0.2,0.2,5,0.2
vehicles,veicoli,automobile,AUTOMOBILE_van,van,1,2,2,2.0,0.0,0.2,5,0.02005
vehicles,veicoli,automobile,AUTOMOBILE_autotrasporto,autotrasporto,1,3,3,3.0,0.0,0.2,5,0.02005
vehicles,veicoli,automobile,AUTOMOBILE_moto,moto,1,4,4,4.0,0.0,0.2,5,0.02005
vehicles,veicoli,automobile,AUTOMOBILE_fuel,fuel,1,5,5,5.0,0.0,0.2,5,0.02005
vehicles,veicoli,automobile,AUTOMOBILE_tractor,tractor,1,8,8,8.0,0.0,0.2,5,0.02005
vehicles,veicoli,automobile,AUTOMOBILE_casco,casco,1,2,2,2.0,0.0,0.2,5,0.02005
vehicles,veicoli,automobile,AUTOMOBILE_macchina,macchina,1,3,3,3.0,0.0,0.2,5,0.02005
vehicles,veicoli,automobile,AUTOMOBILE_auto di lavoro,auto di lavoro,1,4,4,4.0,0.0,0.2,5,0.02005
vehicles,veicoli,automobile,AUTOMOBILE_auto sport,auto sport,1,5,5,5.0,0.0,0.2,5,0.02005
