category,category_ita,concept,concept_exemplar,exemplar,count,min_rank,max_rank,mean_rank,first_occurrence,dominance,participant_concept,availability
vehicles,veicoli,aereo,AEREO_aereo da trasporto truppe,da trasporto truppe,1,7,7,7.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_aereo bombardiere,bombardiere,1,14,14,14.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_aereo da trasporto vip,da trasporto vip,1,15,15,15.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_aere,aere,1,17,17,17.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda digitale,digitale,5,1,8,5.2,0.2,1.0,5,0.37942
stationery,cancelleria,agenda,AGENDA_agenda di carta,di carta,2,2,2,2.0,0.0,0.4,5,0.0401
stationery,cancelleria,agenda,AGENDA_agenda settimanale,settimanale,5,2,4,2.6,0.0,1.0,5,0.34195
stationery,cancelleria,agenda,AGENDA_agenda mensile,mensile,5,3,5,3.6,0.0,1.0,5,0.24567
stationery,cancelleria,agenda,AGENDA_agenda giornaliera,giornaliera,4,1,5,2.0,0.6,0.8,5,0.62005
stationery,cancelleria,agenda,AGENDA_agenda scolastica,scolastica,5,5,7,5.6,0.0,1.0,5,0.17896
stationery,cancelleria,agenda,AGENDA_agenda per appuntamenti,per appuntamenti,4,7,14,10.0,0.0,0.8,5,0.17849
stationery,cancelleria,agenda,AGENDA_agenda personale,personale,2,8,11,9.5,0.0,0.4,5,0.06003
stationery,cancelleria,agenda,AGENDA_agenda da tavolo,da tavolo,5,6,11,8.0,0.0,1.0,5,0.21845
stationery,cancelleria,agenda,AGENDA_agenda da viaggio,da viaggio,4,6,10,8.5,0.0,0.8,5,0.12926
stationery,cancelleria,agenda,AGENDA_agenda elettronica,elettronica,3,1,11,6.3333,0.2,0.6,5,0.27037
stationery,cancelleria,agenda,AGENDA_agenda planner,planner,1,12,12,12.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda agenda,agenda,1,13,13,13.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda per la pianificazione,per la pianificazione,1,14,14,14.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda per la produttività,per la produttività,1,15,15,15.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda per il lavoro,per il lavoro,1,16,16,16.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda per la casa,per la casa,2,17,22,19.5,0.0,0.4,5,0.05472
stationery,cancelleria,agenda,AGENDA_agenda per lo studio,per lo studio,1,18,18,18.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda per il tempo libero,per il tempo libero,1,19,19,19.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda per la famiglia,per la famiglia,1,20,20,20.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda annuale,annuale,4,4,6,4.5,0.0,0.8,5,0.171
stationery,cancelleria,agenda,AGENDA_agenda a spirale,a spirale,1,9,9,9.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda pieghevole,pieghevole,1,10,10,10.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda da borsa,da borsa,2,9,12,10.5,0.0,0.4,5,0.0576
stationery,cancelleria,agenda,AGENDA_agenda personalizzata,personalizzata,2,9,13,11.0,0.0,0.4,5,0.06321
stationery,cancelleria,agenda,AGENDA_agenda per progetti,per progetti,2,11,15,13.0,0.0,0.4,5,0.05874
stationery,cancelleria,agenda,AGENDA_agenda per obiettivi,per obiettivi,2,12,16,14.0,0.0,0.4,5,0.05708
stationery,cancelleria,agenda,AGENDA_agenda per riunioni,per riunioni,2,10,17,13.5,0.0,0.4,5,0.0749
stationery,cancelleria,agenda,AGENDA_agenda per conferenze,per conferenze,1,18,18,18.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda per ripassi,per ripassi,1,19,19,19.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda per compleanni,per compleanni,1,20,20,20.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda professionale,professionale,1,12,12,12.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda editoriale,editoriale,1,13,13,13.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda politica,politica,1,14,14,14.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda cinematografica,cinematografica,1,15,15,15.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda televisiva,televisiva,1,16,16,16.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda sportiva,sportiva,1,17,17,17.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda culturale,culturale,1,18,18,18.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda turistica,turistica,1,19,19,19.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda sanitaria,sanitaria,1,20,20,20.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda didattica,didattica,1,21,21,21.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda di progetto,di progetto,1,22,22,22.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda di lavoro,di lavoro,1,23,23,23.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda di contatti,di contatti,1,24,24,24.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda di appuntamenti,di appuntamenti,1,25,25,25.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda telefonica,telefonica,1,26,26,26.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda per note,per note,1,11,11,11.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda per impegni di lavoro,per impegni di lavoro,1,12,12,12.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda per pianificazione di progetti,per pianificazione di progetti,1,13,13,13.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda per obiettivi personali,per obiettivi personali,1,14,14,14.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda per la gestione del tempo,per la gestione del tempo,1,15,15,15.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda per la pianificazione degli esami,per la pianificazione degli esami,1,16,16,16.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda per la pianificazione dei pasti,per la pianificazione dei pasti,1,17,17,17.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda per la pianificazione delle vacanze,per la pianificazione delle vacanze,1,18,18,18.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda per la gestione delle spese,per la gestione delle spese,1,19,19,19.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda per la pianificazione delle,per la pianificazione delle,1,20,20,20.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda di pianificazione,di pianificazione,1,8,8,8.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda per compiti,per compiti,1,13,13,13.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda per viaggi,per viaggi,1,14,14,14.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda per la salute,per la salute,1,15,15,15.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda per la forma fisica,per la forma fisica,1,16,16,16.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda per la meditazione,per la meditazione,1,17,17,17.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda per la crescita personale,per la crescita personale,1,18,18,18.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda per la carriera,per la carriera,1,19,19,19.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda per la finanza,per la finanza,1,20,20,20.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda per le relazioni,per le relazioni,1,21,21,21.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda per il giardin,per il giardin,1,23,23,23.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_gancio appendiabiti,gancio appendiabiti,3,1,1,1.0,0.6,0.6,5,0.6
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_portaabiti,portaabiti,1,2,2,2.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_attaccapanni a muro,attaccapanni a muro,3,3,3,3.0,0.0,0.6,5,0.06016
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_attaccapanni da parete,attaccapanni da parete,2,4,4,4.0,0.0,0.4,5,0.0401
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da terra,da terra,4,4,5,4.75,0.0,0.8,5,0.09579
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da parete adesivo,da parete adesivo,1,6,6,6.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da viaggio,da viaggio,3,7,16,10.3333,0.0,0.6,5,0.16813
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per cappotti,per cappotti,1,8,8,8.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per borse,per borse,1,9,9,9.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per cinture,per cinture,1,10,10,10.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per asciugamani,per asciugamani,1,11,11,11.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per piante,per piante,1,12,12,12.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per chiavi,per chiavi,1,13,13,13.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per biciclette,per biciclette,1,14,14,14.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per giacche,per giacche,1,15,15,15.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per abiti,per abiti,1,16,16,16.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per cr,per cr,1,17,17,17.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_portaombrelli,portaombrelli,3,2,5,3.0,0.0,0.6,5,0.24513
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cavalletto appendiabiti,cavalletto appendiabiti,2,4,7,5.5,0.0,0.4,5,0.08338
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da parete,da parete,1,5,5,5.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da armadio,da armadio,2,6,6,6.0,0.0,0.4,5,0.0401
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da cappotto,da cappotto,3,7,10,8.3333,0.0,0.6,5,0.09664
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da bici,da bici,1,8,8,8.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da borsa,da borsa,1,9,9,9.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da cinture,da cinture,2,10,11,10.5,0.0,0.4,5,0.04529
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da scarpe,da scarpe,2,11,15,13.0,0.0,0.4,5,0.05874
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da asciugamani,da asciugamani,1,12,12,12.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da accappatoio,da accappatoio,1,13,13,13.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da giacca,da giacca,1,14,14,14.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da cravatta,da cravatta,1,15,15,15.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da vestiti,da vestiti,1,16,16,16.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da,da,1,17,17,17.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_gancio da parete,gancio da parete,1,1,1,1.0,0.2,0.2,5,0.2
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_portaombrelli con appendiabiti,portaombrelli con appendiabiti,1,2,2,2.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_stazione appendiabiti,stazione appendiabiti,1,3,3,3.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da porta,da porta,1,4,4,4.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a muro,a muro,1,6,6,6.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da appendere,da appendere,1,7,7,7.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da scrivania,da scrivania,1,8,8,8.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da guardaroba,da guardaroba,2,9,10,9.5,0.0,0.4,5,0.04594
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da borse,da borse,1,12,12,12.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da cravatte,da cravatte,1,13,13,13.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da giacche,da giacche,1,14,14,14.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da cappelli,da cappelli,1,16,16,16.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da o,da o,1,17,17,17.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_portaabiti a muro,portaabiti a muro,1,2,2,2.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_stendibiancheria da parete,stendibiancheria da parete,1,3,3,3.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_portaoggetti da ingresso,portaoggetti da ingresso,1,7,7,7.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_portaabiti a bastone,portaabiti a bastone,1,9,9,9.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti adesivi,adesivi,1,10,10,10.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_portaabiti da parete con ganci,portaabiti da parete con ganci,1,11,11,11.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a mensola,a mensola,1,12,12,12.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_portaabiti da terra con ganci,portaabiti da terra con ganci,1,13,13,13.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da cucina,da cucina,1,14,14,14.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_portaabiti per bagno,portaabiti per bagno,1,15,15,15.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_portaab,portaab,1,17,17,17.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_gancio,gancio,1,1,1,1.0,0.2,0.2,5,0.2
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_stendino per abiti,stendino per abiti,1,6,6,6.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_portascarpe con appendiabiti,portascarpe con appendiabiti,1,9,9,9.0,0.0,0.2,5,0.02005
furniture,mobili,armadio,ARMADIO_armadio a due ante,a due ante,5,1,1,1.0,1.0,1.0,5,1.0
furniture,mobili,armadio,ARMADIO_armadio a una ante,a una ante,5,2,2,2.0,0.0,1.0,5,0.10026
