category,category_ita,concept,concept_exemplar,exemplar,count,min_rank,max_rank,mean_rank,first_occurrence,dominance,participant_concept,availability
vehicles,veicoli,aereo,AEREO_aereo da combattimento,da combattimento,2,5,7,6.0,0.0,0.4,5,0.06321
vehicles,veicoli,aereo,AEREO_aereo da addestramento,da addestramento,2,8,8,8.0,0.0,0.4,5,0.0401
vehicles,veicoli,aereo,AEREO_aereo da turismo,da turismo,2,1,9,5.0,0.2,0.4,5,0.22005
vehicles,veicoli,aereo,AEREO_boeing,boeing,3,1,2,1.6667,0.2,0.6,5,0.2401
vehicles,veicoli,aereo,AEREO_airbus,airbus,3,1,2,1.3333,0.4,0.6,5,0.42005
vehicles,veicoli,aereo,AEREO_f-16,f-16,1,3,3,3.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_spitfire,spitfire,1,4,4,4.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_harrier,harrier,1,5,5,5.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_l-1011,l-1011,1,6,6,6.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_concorde,concorde,1,7,7,7.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_f-35,f-35,1,8,8,8.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_b-2,b-2,1,9,9,9.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_alitalia,alitalia,1,3,3,3.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_aereo da carriera,da carriera,1,4,4,4.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_aliscafo,aliscafo,1,7,7,7.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_eliocarro,eliocarro,1,9,9,9.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_aeromobile,aeromobile,2,3,10,6.5,0.0,0.4,5,0.14002
vehicles,veicoli,aereo,AEREO_aerostato,aerostato,2,8,12,10.0,0.0,0.4,5,0.06633
vehicles,veicoli,aereo,AEREO_gommone,gommone,1,13,13,13.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_aerostile,aerostile,1,14,14,14.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_velivolo,velivolo,1,5,5,5.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_impianto di lancio,impianto di lancio,1,7,7,7.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_aeroplano da caccia,aeroplano da caccia,1,9,9,9.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_bimotore,bimotore,1,10,10,10.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_monoplano,monoplano,1,11,11,11.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_biplano,biplano,1,12,12,12.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_dirigibile rigido,dirigibile rigido,1,13,13,13.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_dirigibile gonfiabile,dirigibile gonfiabile,1,14,14,14.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_aereo da trasporto militare,da trasporto militare,1,2,2,2.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_aereo da carico,da carico,1,3,3,3.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_aereo da trasporto passeggeri,da trasporto passeggeri,1,4,4,4.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_aereo da ricognizione,da ricognizione,1,6,6,6.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_aereo da trasporto cargo,da trasporto cargo,1,7,7,7.0,0.0,0.2,5,0.02005
vehicles,veicoli,aereo,AEREO_aereo da pattugliamento marittimo,da pattugliamento marittimo,1,9,9,9.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_diario,diario,1,1,1,1.0,0.2,0.2,5,0.2
stationery,cancelleria,agenda,AGENDA_calendario,calendario,4,2,6,3.25,0.0,0.8,5,0.35227
stationery,cancelleria,agenda,AGENDA_agenda elettronica,elettronica,3,1,7,3.6667,0.2,0.6,5,0.31296
stationery,cancelleria,agenda,AGENDA_agenda digitale,digitale,2,4,8,6.0,0.0,0.4,5,0.09469
stationery,cancelleria,agenda,AGENDA_orario,orario,1,5,5,5.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_rubrica,rubrica,2,6,6,6.0,0.0,0.4,5,0.0401
stationery,cancelleria,agenda,AGENDA_programma di pianificazione,programma di pianificazione,1,7,7,7.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_planner,planner,1,8,8,8.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_giornale personale,giornale personale,1,9,9,9.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda fisica,fisica,1,2,2,2.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_giornale,giornale,1,3,3,3.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_doppia faccia,doppia faccia,1,4,4,4.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_quadratino,quadratino,1,5,5,5.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_quaderno,quaderno,1,1,1,1.0,0.2,0.2,5,0.2
stationery,cancelleria,agenda,AGENDA_appello,appello,1,3,3,3.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_programma,programma,1,4,4,4.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_app mobile,app mobile,1,5,5,5.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_cartellino,cartellino,1,6,6,6.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda personale,personale,2,2,7,4.5,0.0,0.4,5,0.15637
stationery,cancelleria,agenda,AGENDA_piano d'azione,piano d'azione,1,8,8,8.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_app per organizzare gli impegni,app per organizzare gli impegni,1,1,1,1.0,0.2,0.2,5,0.2
stationery,cancelleria,agenda,AGENDA_orologio,orologio,1,2,2,2.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda cartacea,cartacea,1,4,4,4.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_calendario digitale,calendario digitale,1,5,5,5.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_rubrica telefonica,rubrica telefonica,1,7,7,7.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda quotidiana,quotidiana,1,1,1,1.0,0.2,0.2,5,0.2
stationery,cancelleria,agenda,AGENDA_agenda oraria,oraria,1,3,3,3.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda settimanale,settimanale,1,4,4,4.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda mensile,mensile,1,5,5,5.0,0.0,0.2,5,0.02005
stationery,cancelleria,agenda,AGENDA_agenda annuale,annuale,1,6,6,6.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a sospensione,a sospensione,3,1,1,1.0,0.6,0.6,5,0.6
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti in camera da letto,in camera da letto,1,2,2,2.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti in bagno,in bagno,1,3,3,3.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per corta corda,per corta corda,1,4,4,4.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per lunga corda,per lunga corda,1,5,5,5.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a muro,a muro,2,2,4,3.0,0.0,0.4,5,0.11296
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da soffitto,da soffitto,2,3,7,5.0,0.0,0.4,5,0.11296
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a cappotto,a cappotto,1,4,4,4.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da scala,da scala,1,5,5,5.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti automatico,automatico,1,6,6,6.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti meccanico,meccanico,1,7,7,7.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti elettrico,elettrico,1,8,8,8.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da muro,da muro,1,1,1,1.0,0.2,0.2,5,0.2
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti portatile,portatile,1,2,2,2.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a terra,a terra,1,3,3,3.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a stendibiancheria,a stendibiancheria,2,2,4,3.0,0.0,0.4,5,0.11296
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a gancio,a gancio,1,5,5,5.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da parete,da parete,2,3,6,4.5,0.0,0.4,5,0.09976
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti con griglia,con griglia,1,3,3,3.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a staffa,a staffa,1,5,5,5.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti con maniglia,con maniglia,1,6,6,6.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti su tavolo,su tavolo,1,7,7,7.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a tenda,a tenda,1,8,8,8.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti ad arco,ad arco,1,1,1,1.0,0.2,0.2,5,0.2
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a piastra,a piastra,1,2,2,2.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti con catenella,con catenella,1,4,4,4.0,0.0,0.2,5,0.02005
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per bagno,per bagno,1,5,5,5.0,0.0,0.2,5,0.02005
furniture,mobili,armadio,ARMADIO_armadio a muro,a muro,5,1,11,3.4,0.6,1.0,5,0.74631
furniture,mobili,armadio,ARMADIO_armadio a due ante,a due ante,1,2,2,2.0,0.0,0.2,5,0.02005
furniture,mobili,armadio,ARMADIO_cassettiera,cassettiera,3,2,5,3.3333,0.0,0.6,5,0.19592
furniture,mobili,armadio,ARMADIO_cabina armadio,cabina armadio,2,4,7,5.5,0.0,0.4,5,0.08338
furniture,mobili,armadio,ARMADIO_armadio a tre ante,a tre ante,2,4,5,4.5,0.0,0.4,5,0.05569
furniture,mobili,armadio,ARMADIO_armadio a pedane,a pedane,1,2,2,2.0,0.0,0.2,5,0.02005
furniture,mobili,armadio,ARMADIO_armoire,armoire,1,3,3,3.0,0.0,0.2,5,0.02005
furniture,mobili,armadio,ARMADIO_vestiario,vestiario,1,6,6,6.0,0.0,0.2,5,0.02005
furniture,mobili,armadio,ARMADIO_cassettone,cassettone,4,3,7,4.5,0.0,0.8,5,0.23962
furniture,mobili,armadio,ARMADIO_guardaroba,guardaroba,3,1,8,5.0,0.2,0.6,5,0.25874
furniture,mobili,armadio,ARMADIO_armadio a scomparsa,a scomparsa,1,9,9,9.0,0.0,0.2,5,0.02005
furniture,mobili,armadio,ARMADIO_ippocastano,ippocastano,1,10,10,10.0,0.0,0.2,5,0.02005
furniture,mobili,armadio,ARMADIO_comò,comò,2,4,5,4.5,0.0,0.4,5,0.05569
furniture,mobili,armadio,ARMADIO_mobiletto,mobiletto,1,6,6,6.0,0.0,0.2,5,0.02005
furniture,mobili,armadio,ARMADIO_armadio a piazza,a piazza,1,7,7,7.0,0.0,0.2,5,0.02005
furniture,mobili,armadio,ARMADIO_cassettone di legno,cassettone di legno,1,8,8,8.0,0.0,0.2,5,0.02005
furniture,mobili,armadio,ARMADIO_armadio chiuso,chiuso,1,9,9,9.0,0.0,0.2,5,0.02005
furniture,mobili,armadio,ARMADIO_armadio verticale,verticale,1,1,1,1.0,0.2,0.2,5,0.2
furniture,mobili,armadio,ARMADIO_armadio base,base,1,2,2,2.0,0.0,0.2,5,0.02005
furniture,mobili,armadio,ARMADIO_armadio cassetto,cassetto,1,3,3,3.0,0.0,0.2,5,0.02005
furniture,mobili,armadio,ARMADIO_scaffale,scaffale,1,5,5,5.0,0.0,0.2,5,0.02005
furniture,mobili,armadio,ARMADIO_armadio in legno,in legno,1,8,8,8.0,0.0,0.2,5,0.02005
furniture,mobili,armadio,ARMADIO_armadio metallico,metallico,1,9,9,9.0,0.0,0.2,5,0.02005
furniture,mobili,armadio,ARMADIO_guardaroba per bambini,guardaroba per bambini,1,10,10,10.0,0.0,0.2,5,0.02005
furniture,mobili,armadio,ARMADIO_armadio da guardaroba,da guardaroba,1,2,2,2.0,0.0,0.2,5,0.02005
furniture,mobili,armadio,ARMADIO_credenza,credenza,1,5,5,5.0,0.0,0.2,5,0.02005
furniture,mobili,armadio,ARMADIO_stanziero,stanziero,1,6,6,6.0,0.0,0.2,5,0.02005
stationery,cancelleria,astuccio,ASTUCCIO_portafoglio,portafoglio,2,1,7,4.0,0.2,0.4,5,0.22005
stationery,cancelleria,astuccio,ASTUCCIO_borsa,borsa,4,1,2,1.25,0.6,0.8,5,0.62005
stationery,cancelleria,astuccio,ASTUCCIO_cartellina,cartellina,2,3,3,3.0,0.0,0.4,5,0.0401
stationery,cancelleria,astuccio,ASTUCCIO_scatola,scatola,3,4,7,5.0,0.0,0.6,5,0.14671
stationery,cancelleria,astuccio,ASTUCCIO_cassetta,cassetta,1,5,5,5.0,0.0,0.2,5,0.02005
stationery,cancelleria,astuccio,ASTUCCIO_tasca,tasca,1,6,6,6.0,0.0,0.2,5,0.02005
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da lavoro,da lavoro,1,7,7,7.0,0.0,0.2,5,0.02005
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da ufficio,da ufficio,1,8,8,8.0,0.0,0.2,5,0.02005
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da disegno,da disegno,2,5,9,7.0,0.0,0.4,5,0.08338
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da portaombrelli,da portaombrelli,1,10,10,10.0,0.0,0.2,5,0.02005
stationery,cancelleria,astuccio,ASTUCCIO_cassetto,cassetto,2,2,10,6.0,0.0,0.4,5,0.17495
stationery,cancelleria,astuccio,ASTUCCIO_cassettoncino,cassettoncino,1,3,3,3.0,0.0,0.2,5,0.02005
stationery,cancelleria,astuccio,ASTUCCIO_cartellino,cartellino,1,5,5,5.0,0.0,0.2,5,0.02005
stationery,cancelleria,astuccio,ASTUCCIO_astuccio di plastica,di plastica,2,6,6,6.0,0.0,0.4,5,0.0401
stationery,cancelleria,astuccio,ASTUCCIO_astuccio di cuoio,di cuoio,2,5,7,6.0,0.0,0.4,5,0.06321
stationery,cancelleria,astuccio,ASTUCCIO_valigetta,valigetta,3,2,8,4.6667,0.0,0.6,5,0.23868
stationery,cancelleria,astuccio,ASTUCCIO_borsa a tracolla,borsa a tracolla,1,9,9,9.0,0.0,0.2,5,0.02005
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per portamonete,per portamonete,1,10,10,10.0,0.0,0.2,5,0.02005
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per biglietti,per biglietti,1,11,11,11.0,0.0,0.2,5,0.02005
stationery,cancelleria,astuccio,ASTUCCIO_zaino,zaino,1,2,2,2.0,0.0,0.2,5,0.02005
stationery,cancelleria,astuccio,ASTUCCIO_cappelliera,cappelliera,1,3,3,3.0,0.0,0.2,5,0.02005
stationery,cancelleria,astuccio,ASTUCCIO_cartella,cartella,1,5,5,5.0,0.0,0.2,5,0.02005
stationery,cancelleria,astuccio,ASTUCCIO_album,album,1,6,6,6.0,0.0,0.2,5,0.02005
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per disegni,per disegni,1,8,8,8.0,0.0,0.2,5,0.02005
stationery,cancelleria,astuccio,ASTUCCIO_portaoggetti,portaoggetti,2,3,9,6.0,0.0,0.4,5,0.13259
stationery,cancelleria,astuccio,ASTUCCIO_busta,busta,1,11,11,11.0,0.0,0.2,5,0.02005
stationery,cancelleria,astuccio,ASTUCCIO_borsa da spiaggia,borsa da spiaggia,1,12,12,12.0,0.0,0.2,5,0.02005
stationery,cancelleria,astuccio,ASTUCCIO_cappotto,cappotto,1,13,13,13.0,0.0,0.2,5,0.02005
stationery,cancelleria,astuccio,ASTUCCIO_valigia,valigia,1,14,14,14.0,0.0,0.2,5,0.02005
stationery,cancelleria,astuccio,ASTUCCIO_astuccio di pelle,di pelle,1,4,4,4.0,0.0,0.2,5,0.02005
stationery,cancelleria,astuccio,ASTUCCIO_portadocumenti,portadocumenti,1,8,8,8.0,0.0,0.2,5,0.02005
stationery,cancelleria,astuccio,ASTUCCIO_portafogli,portafogli,1,1,1,1.0,0.2,0.2,5,0.2
stationery,cancelleria,astuccio,ASTUCCIO_portavaliglie,portavaliglie,1,2,2,2.0,0.0,0.2,5,0.02005
stationery,cancelleria,astuccio,ASTUCCIO_astuccio di camicie,di camicie,1,4,4,4.0,0.0,0.2,5,0.02005
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per documenti,per documenti,1,6,6,6.0,0.0,0.2,5,0.02005
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per chiavi,per chiavi,1,7,7,7.0,0.0,0.2,5,0.02005
stationery,cancelleria,astuccio,ASTUCCIO_portasciarpa,portasciarpa,1,8,8,8.0,0.0,0.2,5,0.02005
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per scarpe,per scarpe,1,9,9,9.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_martello,martello,4,1,12,5.5,0.4,0.8,5,0.46633
hobbies,passatempi,attrezzo,ATTREZZO_vanga,vanga,1,2,2,2.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_paletta,paletta,2,3,16,9.5,0.0,0.4,5,0.16723
hobbies,passatempi,attrezzo,ATTREZZO_pialla,pialla,4,4,13,8.25,0.0,0.8,5,0.25492
hobbies,passatempi,attrezzo,ATTREZZO_scalpello,scalpello,5,3,14,7.2,0.0,1.0,5,0.43349
hobbies,passatempi,attrezzo,ATTREZZO_sega,sega,3,2,6,4.0,0.0,0.6,5,0.19662
hobbies,passatempi,attrezzo,ATTREZZO_cacciavite,cacciavite,4,3,11,6.75,0.0,0.8,5,0.25995
hobbies,passatempi,attrezzo,ATTREZZO_chiave inglese,chiave inglese,2,7,8,7.5,0.0,0.4,5,0.0479
hobbies,passatempi,attrezzo,ATTREZZO_tonda,tonda,1,9,9,9.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_forbice,forbice,1,10,10,10.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_lancia,lancia,1,11,11,11.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_penna,penna,1,12,12,12.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_pennello,pennello,1,13,13,13.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_pennello per dipingere,pennello per dipingere,1,14,14,14.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_pennello da parquet,pennello da parquet,1,15,15,15.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_pennello per stucco,pennello per stucco,1,16,16,16.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_pennello ad acqua,pennello ad acqua,1,17,17,17.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_pennello da olio,pennello da olio,1,18,18,18.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_pennello a scomparsa,pennello a scomparsa,1,19,19,19.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_pennello da makeup,pennello da makeup,1,20,20,20.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_pennello di colore,pennello di colore,1,21,21,21.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_pennello per disegno,pennello per disegno,1,22,22,22.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_pennello ad aria compressa,pennello ad aria compressa,1,23,23,23.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_pennello per,pennello per,1,24,24,24.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_tavoletta,tavoletta,1,1,1,1.0,0.2,0.2,5,0.2
hobbies,passatempi,attrezzo,ATTREZZO_chiodo,chiodo,1,2,2,2.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_morsa,morsa,1,4,4,4.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_foro,foro,1,5,5,5.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_colla,colla,1,6,6,6.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_collare,collare,1,7,7,7.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_stucco,stucco,1,8,8,8.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_bullone,bullone,1,9,9,9.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_vite,vite,1,10,10,10.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_forbici,forbici,3,1,12,6.3333,0.2,0.6,5,0.29036
hobbies,passatempi,attrezzo,ATTREZZO_trapano,trapano,3,10,14,12.3333,0.0,0.6,5,0.08468
hobbies,passatempi,attrezzo,ATTREZZO_aghiello,aghiello,1,15,15,15.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_ecc,ecc,1,16,16,16.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_lime,lime,1,2,2,2.0,0.0,0.2,5,0.02005
hobbies,passatempi,attrezzo,ATTREZZO_cesoie,cesoie,2,4,8,6.0,0.0,0.4,5,0.09469
hobbies,passatempi,attrezzo,ATTREZZO_rasoio,rasoio,1,9,9,9.0,0.0,0.2,5,0.02005
