category,category_ita,concept,concept_exemplar,exemplar,count,min_rank,max_rank,mean_rank,first_occurrence,dominance,participant_concept,availability
vehicles,veicoli,aereo,AEREO_aereo da turismo,da turismo,1,7,7,7.0,0.0,1.0,1,0.10026
vehicles,veicoli,aereo,AEREO_aereo da competizione,da competizione,1,8,8,8.0,0.0,1.0,1,0.10026
vehicles,veicoli,aereo,AEREO_aereo da acrobazia,da acrobazia,1,9,9,9.0,0.0,1.0,1,0.10026
vehicles,veicoli,aereo,AEREO_aereo da ricerca,da ricerca,1,10,10,10.0,0.0,1.0,1,0.10026
vehicles,veicoli,aereo,AEREO_aereo da soccorso,da soccorso,1,11,11,11.0,0.0,1.0,1,0.10026
vehicles,veicoli,aereo,AEREO_aereo da collegamento,da collegamento,1,12,12,12.0,0.0,1.0,1,0.10026
vehicles,veicoli,aereo,AEREO_aereo da osservazione,da osservazione,1,13,13,13.0,0.0,1.0,1,0.10026
vehicles,veicoli,aereo,AEREO_aereo da attacco al suolo,da attacco al suolo,1,14,14,14.0,0.0,1.0,1,0.10026
vehicles,veicoli,aereo,AEREO_aereo da caccia,da caccia,1,15,15,15.0,0.0,1.0,1,0.10026
vehicles,veicoli,aereo,AEREO_aereo da intercettazione,da intercettazione,1,16,16,16.0,0.0,1.0,1,0.10026
vehicles,veicoli,aereo,AEREO_aereo da pattugliamento,da pattugliamento,1,17,17,17.0,0.0,1.0,1,0.10026
stationery,cancelleria,agenda,AGENDA_agenda scolastica,scolastica,1,1,1,1.0,1.0,1.0,1,1.0
stationery,cancelleria,agenda,AGENDA_agenda settimanale,settimanale,1,2,2,2.0,0.0,1.0,1,0.10026
stationery,cancelleria,agenda,AGENDA_agenda mensile,mensile,1,3,3,3.0,0.0,1.0,1,0.10026
stationery,cancelleria,agenda,AGENDA_agenda annuale,annuale,1,4,4,4.0,0.0,1.0,1,0.10026
stationery,cancelleria,agenda,AGENDA_agenda digitale,digitale,1,5,5,5.0,0.0,1.0,1,0.10026
stationery,cancelleria,agenda,AGENDA_agenda cartacea,cartacea,1,6,6,6.0,0.0,1.0,1,0.10026
stationery,cancelleria,agenda,AGENDA_agenda personale,personale,1,7,7,7.0,0.0,1.0,1,0.10026
stationery,cancelleria,agenda,AGENDA_agenda aziendale,aziendale,1,8,8,8.0,0.0,1.0,1,0.10026
stationery,cancelleria,agenda,AGENDA_agenda di viaggio,di viaggio,1,9,9,9.0,0.0,1.0,1,0.10026
stationery,cancelleria,agenda,AGENDA_agenda di studio,di studio,1,10,10,10.0,0.0,1.0,1,0.10026
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_gruccia,gruccia,1,1,1,1.0,1.0,1.0,1,1.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_attaccapanni,attaccapanni,1,2,2,2.0,0.0,1.0,1,0.10026
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a muro,a muro,1,3,3,3.0,0.0,1.0,1,0.10026
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a stanga,a stanga,1,4,4,4.0,0.0,1.0,1,0.10026
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a ruote,a ruote,1,5,5,5.0,0.0,1.0,1,0.10026
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da parete,da parete,1,6,6,6.0,0.0,1.0,1,0.10026
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da terra,da terra,1,7,7,7.0,0.0,1.0,1,0.10026
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti pieghevole,pieghevole,1,8,8,8.0,0.0,1.0,1,0.10026
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a forma di albero,a forma di albero,1,9,9,9.0,0.0,1.0,1,0.10026
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a forma di ombrello,a forma di ombrello,1,10,10,10.0,0.0,1.0,1,0.10026
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a forma di scala,a forma di scala,1,11,11,11.0,0.0,1.0,1,0.10026
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a forma di griglia,a forma di griglia,1,12,12,12.0,0.0,1.0,1,0.10026
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a forma di rastrello,a forma di rastrello,1,13,13,13.0,0.0,1.0,1,0.10026
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a forma di ventaglio,a forma di ventaglio,1,14,14,14.0,0.0,1.0,1,0.10026
furniture,mobili,armadio,ARMADIO_armadio a muro,a muro,1,1,1,1.0,1.0,1.0,1,1.0
furniture,mobili,armadio,ARMADIO_armadio scorrevole,scorrevole,1,2,2,2.0,0.0,1.0,1,0.10026
furniture,mobili,armadio,ARMADIO_armadio a ponte,a ponte,1,3,3,3.0,0.0,1.0,1,0.10026
furniture,mobili,armadio,ARMADIO_armadio a giorno,a giorno,1,4,4,4.0,0.0,1.0,1,0.10026
furniture,mobili,armadio,ARMADIO_armadio a specchio,a specchio,1,5,5,5.0,0.0,1.0,1,0.10026
furniture,mobili,armadio,ARMADIO_armadio guardaroba,guardaroba,1,6,6,6.0,0.0,1.0,1,0.10026
furniture,mobili,armadio,ARMADIO_armadio cabina,cabina,1,7,7,7.0,0.0,1.0,1,0.10026
furniture,mobili,armadio,ARMADIO_armadio a scomparsa,a scomparsa,1,8,8,8.0,0.0,1.0,1,0.10026
furniture,mobili,armadio,ARMADIO_armadio a due ante,a due ante,1,9,9,9.0,0.0,1.0,1,0.10026
furniture,mobili,armadio,ARMADIO_armadio a tre ante,a tre ante,1,10,10,10.0,0.0,1.0,1,0.10026
furniture,mobili,armadio,ARMADIO_armadio a quattro ante,a quattro ante,1,11,11,11.0,0.0,1.0,1,0.10026
furniture,mobili,armadio,ARMADIO_armadio a sei ante,a sei ante,1,12,12,12.0,0.0,1.0,1,0.10026
furniture,mobili,armadio,ARMADIO_armadio a otto ante,a otto ante,1,13,13,13.0,0.0,1.0,1,0.10026
furniture,mobili,armadio,ARMADIO_armadio a dieci ante,a dieci ante,1,14,14,14.0,0.0,1.0,1,0.10026
furniture,mobili,armadio,ARMADIO_armadio a dodici ante,a dodici ante,1,15,15,15.0,0.0,1.0,1,0.10026
furniture,mobili,armadio,ARMADIO_armadio a ruote,a ruote,1,16,16,16.0,0.0,1.0,1,0.10026
furniture,mobili,armadio,ARMADIO_armadio angolare,angolare,1,17,17,17.0,0.0,1.0,1,0.10026
furniture,mobili,armadio,ARMADIO_armadio appendiabiti,appendiabiti,1,18,18,18.0,0.0,1.0,1,0.10026
furniture,mobili,armadio,ARMADIO_armadio attrezzato,attrezzato,1,19,19,19.0,0.0,1.0,1,0.10026
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per occhiali,per occhiali,1,1,1,1.0,1.0,1.0,1,1.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per penna,per penna,1,2,2,2.0,0.0,1.0,1,0.10026
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per trucco,per trucco,1,3,3,3.0,0.0,1.0,1,0.10026
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per strumenti musicali,per strumenti musicali,1,4,4,4.0,0.0,1.0,1,0.10026
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per pistola,per pistola,1,5,5,5.0,0.0,1.0,1,0.10026
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per coltello,per coltello,1,6,6,6.0,0.0,1.0,1,0.10026
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per matite,per matite,1,7,7,7.0,0.0,1.0,1,0.10026
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per forbici,per forbici,1,8,8,8.0,0.0,1.0,1,0.10026
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per ago e filo,per ago e filo,1,9,9,9.0,0.0,1.0,1,0.10026
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per pennelli,per pennelli,1,10,10,10.0,0.0,1.0,1,0.10026
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per scalpelli,per scalpelli,1,11,11,11.0,0.0,1.0,1,0.10026
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per bisturi,per bisturi,1,12,12,12.0,0.0,1.0,1,0.10026
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per pietre preziose,per pietre preziose,1,13,13,13.0,0.0,1.0,1,0.10026
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per orologi,per orologi,1,14,14,14.0,0.0,1.0,1,0.10026
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per gioielli,per gioielli,1,15,15,15.0,0.0,1.0,1,0.10026
hobbies,passatempi,attrezzo,ATTREZZO_martello,martello,1,1,1,1.0,1.0,1.0,1,1.0
hobbies,passatempi,attrezzo,ATTREZZO_cacciavite,cacciavite,1,2,2,2.0,0.0,1.0,1,0.10026
hobbies,passatempi,attrezzo,ATTREZZO_pinza,pinza,1,3,3,3.0,0.0,1.0,1,0.10026
hobbies,passatempi,attrezzo,ATTREZZO_tenaglia,tenaglia,1,4,4,4.0,0.0,1.0,1,0.10026
hobbies,passatempi,attrezzo,ATTREZZO_scalpello,scalpello,1,5,5,5.0,0.0,1.0,1,0.10026
hobbies,passatempi,attrezzo,ATTREZZO_cesoia,cesoia,1,6,6,6.0,0.0,1.0,1,0.10026
hobbies,passatempi,attrezzo,ATTREZZO_forbici,forbici,1,7,7,7.0,0.0,1.0,1,0.10026
hobbies,passatempi,attrezzo,ATTREZZO_trapano,trapano,1,8,8,8.0,0.0,1.0,1,0.10026
hobbies,passatempi,attrezzo,ATTREZZO_sega,sega,1,9,9,9.0,0.0,1.0,1,0.10026
hobbies,passatempi,attrezzo,ATTREZZO_livella,livella,1,10,10,10.0,0.0,1.0,1,0.10026
hobbies,passatempi,attrezzo,ATTREZZO_chiave inglese,chiave inglese,1,11,11,11.0,0.0,1.0,1,0.10026
hobbies,passatempi,attrezzo,ATTREZZO_cacciavite a stella,cacciavite a stella,1,12,12,12.0,0.0,1.0,1,0.10026
hobbies,passatempi,attrezzo,ATTREZZO_cacciavite piatto,cacciavite piatto,1,13,13,13.0,0.0,1.0,1,0.10026
hobbies,passatempi,attrezzo,ATTREZZO_cacciavite a croce,cacciavite a croce,1,14,14,14.0,0.0,1.0,1,0.10026
hobbies,passatempi,attrezzo,ATTREZZO_cacciavite a testa svasata,cacciavite a testa svasata,1,15,15,15.0,0.0,1.0,1,0.10026
hobbies,passatempi,attrezzo,ATTREZZO_cacciavite a testa esagonale,cacciavite a testa esagonale,1,16,16,16.0,0.0,1.0,1,0.10026
hobbies,passatempi,attrezzo,ATTREZZO_cacciavite a testa a stella,cacciavite a testa a stella,1,17,17,17.0,0.0,1.0,1,0.10026
hobbies,passatempi,attrezzo,ATTREZZO_cacciavite a testa a croce,cacciavite a testa a croce,1,18,18,18.0,0.0,1.0,1,0.10026
hobbies,passatempi,attrezzo,ATTREZZO_cacciavite a testa piatta,cacciavite a testa piatta,1,19,19,19.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_autobus a due piani,a due piani,1,1,1,1.0,1.0,1.0,1,1.0
vehicles,veicoli,autobus,AUTOBUS_autobus a tre assi,a tre assi,1,2,2,2.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_autobus a pianale ribassato,a pianale ribassato,1,3,3,3.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_autobus a pianale rialzato,a pianale rialzato,1,4,4,4.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_autobus a propulsione ibrida,a propulsione ibrida,1,5,5,5.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_autobus a propulsione elettrica,a propulsione elettrica,1,6,6,6.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_autobus a propulsione diesel,a propulsione diesel,1,7,7,7.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_autobus a propulsione a gas,a propulsione a gas,1,8,8,8.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_autobus a propulsione a idrogeno,a propulsione a idrogeno,1,9,9,9.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_autobus a propulsione ibrido diesel-elettrico,a propulsione ibrido diesel-elettrico,1,10,10,10.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_autobus a propulsione ibrido diesel-idrogeno,a propulsione ibrido diesel-idrogeno,1,11,11,11.0,0.0,1.0,1,0.10026
vehicles,veicoli,autobus,AUTOBUS_autobus a propulsione ibrido benzina-elettrico,a propulsione ibrido benzina-elettrico,1,12,12,12.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_berlina,berlina,1,1,1,1.0,1.0,1.0,1,1.0
vehicles,veicoli,automobile,AUTOMOBILE_coupé,coupé,1,2,2,2.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_cabriolet,cabriolet,1,3,3,3.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_spider,spider,1,4,4,4.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_station wagon,station wagon,1,5,5,5.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_suv,suv,1,6,6,6.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_fuoristrada,fuoristrada,1,7,7,7.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_monovolume,monovolume,1,8,8,8.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_furgone,furgone,1,9,9,9.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_pick-up,pick-up,1,10,10,10.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_autocarro,autocarro,1,11,11,11.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_camper,camper,1,12,12,12.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_limousine,limousine,1,13,13,13.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_roadster,roadster,1,14,14,14.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_hatchback,hatchback,1,15,15,15.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_city car,city car,1,16,16,16.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_supercar,supercar,1,17,17,17.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_muscle car,muscle car,1,18,18,18.0,0.0,1.0,1,0.10026
vehicles,veicoli,automobile,AUTOMOBILE_granturismo,granturismo,1,19,19,19.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_vasca,vasca,1,1,1,1.0,1.0,1.0,1,1.0
housing buildings,edifici residenziali,bagno,BAGNO_doccia,doccia,1,2,2,2.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_bidet,bidet,1,3,3,3.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_lavabo,lavabo,1,4,4,4.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_water,water,1,5,5,5.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_box doccia,box doccia,1,6,6,6.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,bagno,BAGNO_piatto doccia,piatto doccia,1,7,7,7.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_a sbalzo,a sbalzo,1,1,1,1.0,1.0,1.0,1,1.0
housing buildings,edifici residenziali,balcone,BALCONE_pensile,pensile,1,2,2,2.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_a ringhiera,a ringhiera,1,3,3,3.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_a loggia,a loggia,1,4,4,4.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_a veranda,a veranda,1,5,5,5.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_a terrazza,a terrazza,1,6,6,6.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_a bow-window,a bow-window,1,7,7,7.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_a sporto,a sporto,1,8,8,8.0,0.0,1.0,1,0.10026
housing buildings,edifici residenziali,balcone,BALCONE_a mensola,a mensola,1,9,9,9.0,0.0,1.0,1,0.10026
plants,piante,basilico,BASILICO_basilico genovese,genovese,1,1,1,1.0,1.0,1.0,1,1.0
plants,piante,basilico,BASILICO_basilico napoletano,napoletano,1,2,2,2.0,0.0,1.0,1,0.10026
plants,piante,basilico,BASILICO_basilico thai,thai,1,3,3,3.0,0.0,1.0,1,0.10026
plants,piante,basilico,BASILICO_basilico limone,limone,1,4,4,4.0,0.0,1.0,1,0.10026
plants,piante,basilico,BASILICO_basilico viola,viola,1,5,5,5.0,0.0,1.0,1,0.10026
plants,piante,basilico,BASILICO_basilico a foglia di lattuga,a foglia di lattuga,1,6,6,6.0,0.0,1.0,1,0.10026
plants,piante,basilico,BASILICO_basilico a foglia di quercia,a foglia di quercia,1,7,7,7.0,0.0,1.0,1,0.10026
plants,piante,basilico,BASILICO_basilico a foglia di ciliegio,a foglia di ciliegio,1,8,8,8.0,0.0,1.0,1,0.10026
plants,piante,basilico,BASILICO_basilico a foglia di arancia,a foglia di arancia,1,9,9,9.0,0.0,1.0,1,0.10026
plants,piante,basilico,BASILICO_basilico a foglia di ananas,a foglia di ananas,1,10,10,10.0,0.0,1.0,1,0.10026
plants,piante,basilico,BASILICO_basilico a foglia di menta,a foglia di menta,1,11,11,11.0,0.0,1.0,1,0.10026
plants,piante,basilico,BASILICO_basilico a foglia di peperone,a foglia di peperone,1,12,12,12.0,0.0,1.0,1,0.10026
plants,piante,basilico,BASILICO_basilico a foglia di radicchio,a foglia di radicchio,1,13,13,13.0,0.0,1.0,1,0.10026
plants,piante,basilico,BASILICO_basilico a foglia di sedano,a foglia di sedano,1,14,14,14.0,0.0,1.0,1,0.10026
plants,piante,basilico,BASILICO_basilico a foglia di spinaci,a foglia di spinaci,1,15,15,15.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,bicchiere,BICCHIERE_bicchiere da vino,da vino,1,1,1,1.0,1.0,1.0,1,1.0
kitchenware,utensili da cucina,bicchiere,BICCHIERE_bicchiere da birra,da birra,1,2,2,2.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,bicchiere,BICCHIERE_bicchiere da acqua,da acqua,1,3,3,3.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,bicchiere,BICCHIERE_bicchiere da caffè,da caffè,1,4,4,4.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,bicchiere,BICCHIERE_bicchiere da cocktail,da cocktail,1,5,5,5.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,bicchiere,BICCHIERE_bicchiere da shot,da shot,1,6,6,6.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,bicchiere,BICCHIERE_bicchiere da succo,da succo,1,7,7,7.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,bicchiere,BICCHIERE_bicchiere da tè,da tè,1,8,8,8.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,bicchiere,BICCHIERE_bicchiere da latte,da latte,1,9,9,9.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,bicchiere,BICCHIERE_bicchiere da smoothie,da smoothie,1,10,10,10.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,bicchiere,BICCHIERE_bicchiere da frappè,da frappè,1,11,11,11.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,bicchiere,BICCHIERE_bicchiere da champagne,da champagne,1,12,12,12.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,bicchiere,BICCHIERE_bicchiere da martini,da martini,1,13,13,13.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,bicchiere,BICCHIERE_bicchiere da margarita,da margarita,1,14,14,14.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,bicchiere,BICCHIERE_bicchiere da birra alla spina,da birra alla spina,1,15,15,15.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,bicchiere,BICCHIERE_bicchiere da birra in bottiglia,da birra in bottiglia,1,16,16,16.0,0.0,1.0,1,0.10026
kitchenware,utensili da cucina,bicchiere,BICCHIERE_bicchi,bicchi,1,17,17,17.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_mountain bike,mountain bike,1,1,1,1.0,1.0,1.0,1,1.0
vehicles,veicoli,bicicletta,BICICLETTA_bicicletta da corsa,da corsa,1,2,2,2.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_bicicletta da strada,da strada,1,3,3,3.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_bicicletta da pista,da pista,1,4,4,4.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_bicicletta ibrida,ibrida,1,5,5,5.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_bicicletta da turismo,da turismo,1,6,6,6.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_bicicletta da città,da città,1,7,7,7.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_bicicletta pieghevole,pieghevole,1,8,8,8.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_bicicletta elettrica,elettrica,1,9,9,9.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_bicicletta da trial,da trial,1,10,10,10.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_bicicletta bmx,bmx,1,11,11,11.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_bicicletta da cross,da cross,1,12,12,12.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_bicicletta da enduro,da enduro,1,13,13,13.0,0.0,1.0,1,0.10026
vehicles,veicoli,bicicletta,BICICLETTA_bicicletta da downhill,da downhill,1,14,14,14.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_bocca umana,umana,1,1,1,1.0,1.0,1.0,1,1.0
body parts,parti del corpo,bocca,BOCCA_bocca di un fiume,di un fiume,1,2,2,2.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_bocca di una caverna,di una caverna,1,3,3,3.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_bocca di un vulcano,di un vulcano,1,4,4,4.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_bocca di un animale,di un animale,1,5,5,5.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_bocca di un pesce,di un pesce,1,6,6,6.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_bocca di un rettile,di un rettile,1,7,7,7.0,0.0,1.0,1,0.10026
body parts,parti del corpo,bocca,BOCCA_bocca di un insetto,di un insetto,1,8,8,8.0,0.0,1.0,1,0.10026
body parts,parti del corpo,braccio,BRACCIO_braccio meccanico,meccanico,1,1,1,1.0,1.0,1.0,1,1.0
body parts,parti del corpo,braccio,BRACCIO_braccio robotico,robotico,1,2,2,2.0,0.0,1.0,1,0.10026
body parts,parti del corpo,braccio,BRACCIO_braccio umano,umano,1,3,3,3.0,0.0,1.0,1,0.10026
body parts,parti del corpo,braccio,BRACCIO_braccio artificiale,artificiale,1,4,4,4.0,0.0,1.0,1,0.10026
body parts,parti del corpo,braccio,BRACCIO_braccio di una croce,di una croce,1,5,5,5.0,0.0,1.0,1,0.10026
body parts,parti del corpo,braccio,BRACCIO_braccio di una stella,di una stella,1,6,6,6.0,0.0,1.0,1,0.10026
body parts,parti del corpo,braccio,BRACCIO_braccio di un fiume,di un fiume,1,7,7,7.0,0.0,1.0,1,0.10026
body parts,parti del corpo,braccio,BRACCIO_braccio di una forca,di una forca,1,8,8,8.0,0.0,1.0,1,0.10026
body parts,parti del corpo,braccio,BRACCIO_braccio di una gru,di una gru,1,9,9,9.0,0.0,1.0,1,0.10026
