exemplar,abs_freq,rel_freq
acquabasile (pianta),0,0.0
acquabolle,8,0.0
acquacotta,1900,0.14
acquarello,13098,0.9
acquario,295550,20.36
acrilico,18617,1.28
action,295456,20.36
action camera,74,0.0
action-adventure,783,0.05
acustica,49102,3.38
acustica ,205086,14.12
adder,1140,0.08
addome,202072,13.94
aderenza,29946,2.06
adesivo,354888,24.44
adesivo a biciclo,0,0.0
adesivo a temper,0,0.0
adesivo a temperatura ambiente,6,0.0
adesivo a temperatura bassa,0,0.0
adesivo a temperatura elevata,0,0.0
adesivo a temperatura flessibile,0,0.0
adesivo a temperatura flessibile e rigida,0,0.0
adesivo a temperatura flessibile e rigida e rigida,0,0.0
adesivo a temperatura flessibile e variabile,0,0.0
adesivo a temperatura rigida,0,0.0
adesivo a temperatura rigida e rigida,0,0.0
adesivo a temperatura rigida e rigida e variabile,0,0.0
adesivo a temperatura rigida e variabile,0,0.0
adesivo a temperatura variabile,0,0.0
adesivo adesivo,268,0.02
adesivo adesivo adesivo,8,0.0
adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo ades,0,0.0
adesivo per carta,40,0.0
adesivo per legno,48,0.0
adesivo per metalli,20,0.0
adesivo per pelli,4,0.0
adesivo per plastica,6,0.0
adesivo per vetro,40,0.0
adidas,45706,3.14
adriana,46868,3.22
adventure,40620,2.8
adventure game,215,0.01
aereata,160,0.02
aereo,1924898,132.62
aereo ,44230,3.04
"aereo (generalmente, come entità principale)",0,0.0
aereo a ala fissa,2,0.0
aereo a ala volante,0,0.0
aereo a alta quota,2,0.0
aereo a elica,394,0.02
aereo a elicotteri rotanti,0,0.0
aereo a getto,40,0.0
aereo a razzo,40,0.0
aereo a reazione,44,0.0
aereo ad ali rigide,0,0.0
aereo ad ali rotanti,0,0.0
aereo ad elica,92,0.0
aereo bianco,70,0.0
aereo blu,618,0.04
aereo civile,102,0.0
aereo commerciale,43,0.0
"aereo commerciale ( jet, airliner ",0,0.0
"aereo commerciale (jet, airliner",0,0.0
aereo da,56,0.0
aereo da addestramento,74,0.0
aereo da addestramento civile,4,0.0
aereo da addestramento militare,18,0.0
aereo da ala fissa,1,0.0
aereo da ala variabile,0,0.0
aereo da alta quota,22,0.0
"aereo da alta quota ( sonda spaziale, satellite, aero-1, stratosferic plane ",0,0.0
aereo da alta quota (stratospheric aircraft,0,0.0
aereo da caccia,62,0.0
aereo da caccia civile,0,0.0
aereo da caccia militare,10,0.0
aereo da cargo,16,0.0
aereo da combattimento,102,0.0
aereo da crociera,20,0.0
aereo da elica,0,0.0
aereo da guerra,80,0.0
aereo da ricognizione,2070,0.14
aereo da ricognizione militare,0,0.0
aereo da rotori,0,0.0
aereo da sorveglianza,25,0.0
aereo da trasporto,70,0.0
aereo da trasporto civile,96,0.0
aereo da trasporto militare,68,0.0
aereo da turismo,44,0.0
aereo giallo,112,0.0
aereo idrovolante,52,0.0
aereo militare,182,0.02
"aereo militare ( caccia, bombardiere, elicottero ",0,0.0
"aereo militare (fighter jet, helicopter, transport plane",0,0.0
aereo nero,76,0.0
aereo passeggeri,112,0.0
aereo privato,122,0.0
aereo rosso,348,0.02
aereo rosso bianco,0,0.0
aereo rosso bianco e arancione,0,0.0
aereo rosso bianco e blu,0,0.0
aereo rosso bianco e giallo,0,0.0
aereo rosso bianco e grigio,0,0.0
aereo rosso bianco e nero,0,0.0
aereo rosso bianco e rosso,0,0.0
aereo rosso bianco e verde,0,0.0
aereo sperimentale,580,0.04
aereo turismo,12,0.0
aereometro,0,0.0
aereoplano,3094,0.22
aero autobus,0,0.0
aero-nave,6,0.0
aero-penna,0,0.0
aeroambulanza,1080,0.08
aerobatica,6,0.0
aerobus,3406,0.24
aerocarro,0,0.0
aeroclub,8474,0.58
aerodinamica,50340,3.46
aerodinamo,2,0.0
aeroelicottero,0,0.0
aerogaviata,0,0.0
aerogel,2676,0.18
aerogramma,352,0.02
aerolita,0,0.0
aerolite,600,0.04
aeromecs corporation,0,0.0
aeroplanetico,0,0.0
aeroplanità,0,0.0
aeroplanità ,0,0.0
aeroplano,27876,1.92
aeroplano da addestramento,32,0.0
aeroplano da caccia,50,0.0
aeroplano da combattimento,156,0.0
aeroplano da trasporto,44,0.0
aeroplano da trasporto merci,0,0.0
aeroplano da trasporto merci militare,0,0.0
aeroplano da trasporto militare,6,0.0
aeroplano da trasporto passeggeri,8,0.0
aeroplano da trasporto passeggeri militare,0,0.0
aeroplano da trasporto san,0,0.0
aeroplano da trasporto vip,0,0.0
aeroplano militare,258,0.02
aeroporto,1439826,99.2
aerostato,3318,0.22
aerotaxi,1984,0.14
aerotransporto,0,0.0
aerotrasporti,110,0.0
aerotrasporti commerciali,0,0.0
aerotrasporti governativi,0,0.0
aerotrasporti internazionali,0,0.0
aerotrasporti internazionali ,0,0.0
aerotrasporti militari,0,0.0
aerotrasporti privati,0,0.0
aerotrasporti regionali,0,0.0
aerotreno,398,0.02
aeroturismo,24,0.0
affogato con latte,0,0.0
african elephant,11,0.0
african elephant (loxodonta africana,0,0.0
africano,45338,3.12
africano sudamericano,4,0.0
agamidae,52,0.0
agamide,10,0.0
agave,20886,1.44
agenda,41892,2.88
agenda ad esempio,6,0.0
agenda annuale,206,0.02
agenda da assegnare,2,0.0
agenda da famiglia,0,0.0
agenda da sala conferenze,0,0.0
agenda da sala conferenze ,0,0.0
agenda da viaggio,12,0.0
agenda di appuntamenti,40,0.0
agenda di eventi,44,0.0
agenda di lavoro,46,0.0
agenda di riunioni,8,0.0
agenda di riunioni di eventi,0,0.0
agenda di riunioni di eventi di lavoro,0,0.0
agenda di riunioni di eventi di studio,0,0.0
agenda di riunioni di eventi di viaggio,0,0.0
agenda di riunioni di lavoro,0,0.0
agenda di riunioni di studio,0,0.0
agenda di riunioni di vacanza,0,0.0
agenda di riunioni di viaggio,0,0.0
agenda di studio,70,0.0
agenda di studio ,40,0.0
agenda di vacanza,6,0.0
agenda di viaggio,46,0.0
agenda digitale,1132,0.08
agenda digitali,236,0.02
agenda familiare,24,0.0
agenda giornaliera,774,0.06
agenda mensile,130,0.0
agenda personale,520,0.04
agenda professionale,46,0.0
agenda settimanale,52,0.0
agenda spazio,12,0.0
agenda stampante,0,0.0
agenzia di viaggi,184,0.02
aggiappato,0,0.0
aggrafiata,0,0.0
aghi,50080,3.46
aghiaglio,0,0.0
aglio,47434,3.26
aglio ,297144,20.48
aglio olio e peperoni,4,0.0
agnello,35370,2.44
agnello (lamb,0,0.0
agriturismo,37716,2.6
agrumi,64818,4.46
ailanto,2530,0.18
airplane,5466,0.38
albatros,20870,1.44
albergatorio,0,0.0
albergo,37902,2.62
alberi,48462,3.34
alberi ,64302,4.44
albero,35138,2.42
albero da fr,8,0.0
albero da frullo,0,0.0
albero da frutto,706,0.04
albero da gomma,42,0.0
albero da legno,52,0.0
albero da olio,6,0.0
albero da olio di oliva,0,0.0
albero da olio di palma,0,0.0
albero da olio di palma extra,0,0.0
albero da olio di palma extraver,0,0.0
albero da olio di palma extravergine,0,0.0
albero da olio extravergine,0,0.0
albero da resina,6,0.0
albero da silicone,0,0.0
albero di ulivo,75,0.01
albicocca,50600,3.48
album,29392,2.02
album fotografico,562,0.04
album fotografico digitali,64,0.0
alce,21192,1.46
alce (moose,0,0.0
alfa romeo giulietta,626,0.04
alfiere,35940,2.48
alfine,19284,1.32
alfumetto,2,0.0
alghe nere,54,0.0
alghe verdi,434,0.02
"alghe verdi

questa lista include anche piante orticole e fruttiferose come ad esempio:
",0,0.0
aliante,21346,1.48
alimentari,48554,3.34
all-bran,34,0.0
all-in-one,17674,1.22
all-in-one computer,8,0.0
all-terrain vehicle,34,0.0
alleanza,39140,2.7
allevamento,33312,2.3
allevamento ,30866,2.12
allievo,47488,3.28
alligatore,14312,0.98
allora,29434,2.02
allora ,40394,2.78
alloro,42308,2.92
alluminio,47394,3.26
almanacco,40634,2.8
aloe,37988,2.62
aloe barbadensis,1756,0.12
aloe vera,2658,0.18
alpine,46032,3.18
altra tecnologia,3406,0.24
altra tecnologia ,846,0.06
aluminio,1238,0.08
alunno,47874,3.3
amalgamated,320,0.02
amapolo,2,0.0
amaranto,30834,2.12
american airlines,3322,0.22
american shorthair,238,0.02
amichevole,33592,2.32
amido,27794,1.92
amido ,38438,2.64
amiga,34102,2.34
ammiratore,39332,2.7
ampia,53590,3.7
anacampis,4,0.0
anaconda,6940,0.48
anagrafe,38236,2.64
ananas,53848,3.7
anatra,35448,2.44
anatra (duck,0,0.0
anatra selvatica,294,0.02
ance,45036,3.1
anconna,0,0.0
andalusian,74,0.01
andalusiano,20,0.0
anelli,51758,3.56
anello,42874,2.96
angelo,39478,2.72
anguidae,17,0.0
anguilla,31746,2.18
anguilla (anguilla,0,0.0
anguimorpha,6,0.0
angus,17406,1.2
animale,22192,1.52
anisiana,0,0.0
anisisquama,0,0.0
aniturista,0,0.0
ankle socks,1,0.0
ankle socks (calze fino alle caviglie,0,0.0
ankole,198,0.02
annessi,56478,3.9
anno scolastico,1008,0.06
anolis,192,0.02
ansia,46172,3.18
antipasto,37354,2.58
antipolies,0,0.0
anulare,37954,2.62
anziana,49380,3.4
anziano,34694,2.4
anzidetaglie,0,0.0
aorta,26860,1.86
apart hotel,762,0.06
aperitivo,36892,2.54
app store,3304,0.22
appaloosa,2678,0.18
appartamento,49418,3.4
appartamento da affitto breve periodo,0,0.0
applicazione mobile,272,0.02
aprilia,48710,3.36
aquila,35932,2.48
arabe da corsa,0,0.0
arabian,2243,0.15
arabo,36422,2.5
aragosta,38196,2.64
aragosta (lobster,0,0.0
arance,48534,3.34
arancia,42112,2.9
arancino rice,0,0.0
arancio,32990,2.28
aranetta,0,0.0
aratro,28634,1.98
arbore,23406,1.62
arbore edera,0,0.0
arboricolo,5940,0.4
arborio,5420,0.38
arborio in scatola,0,0.0
arborio integrale,2,0.0
arborio parboiled,2,0.0
arborio wholegrain,0,0.0
arbusti,52714,3.64
arbusti ,54746,3.78
arbusto,29878,2.06
arcade,24769,1.71
architettura,26722,1.84
archivio,36096,2.48
archivio digitale,236,0.02
archivismo,24,0.0
archtop,1164,0.08
arciere,38776,2.68
area rug,8,0.0
arena,41394,2.86
aria,28582,1.96
aria conditionata,20,0.0
aringa,9946,0.68
arm,36956,2.54
armadietto,32978,2.28
armadietto a comando,0,0.0
armadietto a scomparsa,6,0.0
armadietto a serratura,0,0.0
armadietto a serratura digitale,0,0.0
armadietto a serratura elettrica,0,0.0
armadietto a serratura elettrica con batteria,0,0.0
armadietto a serratura elettrica con batteria digitale,0,0.0
armadietto a serratura elettrica con batteria e comando,0,0.0
armadietto a serratura elettrica digitale,0,0.0
armadio,42558,2.94
"armadio (italian for ""wardrobe",0,0.0
armadio (struttura chiusa per contenere vestiti o altri oggetti,0,0.0
armadio a chiave,30,0.0
armadio a corte,0,0.0
armadio a corte ,0,0.0
armadio a due porte,6,0.0
armadio a porta unica,0,0.0
armadio a quattro porte,2,0.0
armadio a serratura,0,0.0
armadio a serratura a chiave,0,0.0
armadio a serratura a chiave e a manovra,0,0.0
armadio a serratura a chiave e a manovra elettrico,0,0.0
armadio a serratura a chiave e a manovra elettrico e con raccoglitore,0,0.0
armadio a serratura a chiave e a manovra elettrico e con raccoglitore e con raccoglitore interno,0,0.0
armadio a serratura a chiave e a manovra elettrico e con raccoglitore interno e con,0,0.0
armadio a vetrina,44,0.0
armadio a vetrina con pannelli,0,0.0
armadio a vetrina con pannelli di vetro,0,0.0
armadio a vetrina con pannelli di vetro con porte,0,0.0
armadio a vetrina con pannelli di vetro con porte a serratura,0,0.0
armadio a vetrina con porte a serratura,0,0.0
armadio a vetrina con porte a serratura con pannelli di vetro,0,0.0
armadio a vetrina con porte a serratura con pannelli di vetro con vetrina,0,0.0
armadio corsa,0,0.0
armadio da disco blu-ray,0,0.0
armadio da discoglio cd,0,0.0
armadio da discoglio giochi,0,0.0
armadio da discoglio media,0,0.0
armadio da lavoro,6,0.0
armadio di carta,14,0.0
armadio di cristallo,6,0.0
armadio di cuoio,0,0.0
armadio di legno,44,0.0
armadio di legno di cipresso,0,0.0
armadio di legno di noce,0,0.0
armadio di legno di pioppo,0,0.0
"armadio di legno di pioppo
",0,0.0
armadio di legno di quercia,0,0.0
armadio di marmo,2,0.0
armadio di marmorino,0,0.0
armadio di metallo,42,0.0
armadio di pelle,0,0.0
armadio di pietra,0,0.0
armadio di plastica,44,0.0
armadio di plexiglas,0,0.0
armadio di tela,14,0.0
armadio di tessuto,6,0.0
armadio di velluto,0,0.0
armadio di vetro,40,0.0
armadio frigorifero,34,0.0
armadio libri,16,0.0
armadio per armi,20,0.0
armadio per arredamento,1,0.0
armadio per cassette,2,0.0
armadio per cassette blu-ray,0,0.0
armadio per cassette dvd,0,0.0
armadio per cassette vhs,0,0.0
armadio per cassettes,0,0.0
armadio per cassettes blu-ray e dvd,0,0.0
armadio per cassettes vhs e dvd,0,0.0
armadio per cd,0,0.0
armadio per dischi,0,0.0
armadio per docci,0,0.0
armadio per doccimenti,0,0.0
armadio per documenti,14,0.0
armadio per dvd,0,0.0
armadio per foto,0,0.0
armadio per libri,12,0.0
armadio per musica,0,0.0
armadio per piatti,2,0.0
armadio per vestiti,23,0.0
armadio scarpe,20,0.0
armadio tè,0,0.0
armadio vestiti,64,0.0
armadio-tappeto,0,0.0
armario,644,0.04
armario ,644,0.04
armario a rotaia,0,0.0
armario a scomparti,0,0.0
armario a testa alta,0,0.0
armario a testa bassa,0,0.0
armario camerino,0,0.0
armario cucina,0,0.0
armario da lettura,0,0.0
armario da registrazioni,0,0.0
armario da registrazioni di dati,0,0.0
armario da registrazioni di documenti,0,0.0
armario da registrazioni di film,0,0.0
armario da registrazioni di foto,0,0.0
armario da registrazioni di giochi,0,0.0
armario da registrazioni di musica,0,0.0
armario da registrazioni di progetti,0,0.0
armario da registrazioni di programmi,0,0.0
armario da registrazioni di protot,0,0.0
armario da registrazioni di software,0,0.0
armario da registrazioni di video,0,0.0
armario frigorifero,0,0.0
armario per vetro,0,0.0
armario segreto,1,0.0
armatio a quattro porte,0,0.0
armatio a rotaia,0,0.0
armatio a ruote,0,0.0
armatio a scomposte,0,0.0
armatio a serratura a chiave,0,0.0
armatio a serratura biometrico,0,0.0
armatio a serratura combinata,0,0.0
armatio a serratura digitale,0,0.0
armatio a serratura elettrica,0,0.0
armatio a serratura rfid,0,0.0
armatio a serratura senza chiave,0,0.0
armatio a serratura smart,0,0.0
armatio a vetrina,0,0.0
armiere-tappeto,0,0.0
armitiera,0,0.0
armitiera ,0,0.0
aro,9418,0.64
aroma base,36,0.0
aroma base per cucina,0,0.0
aroma base per olio,0,0.0
aroma base per profumi,0,0.0
aroma base per scuoteggio,0,0.0
aroma base per vino,0,0.0
arredamento,38738,2.66
arredo per il guardaroba,1,0.0
arredo per il salotto,21,0.0
arredo per il vestito,0,0.0
arredo per l'arredamento degli angoli,0,0.0
arredo per la biblioteca,21,0.0
arredo per la camera da letto,20,0.0
arrozzo,2,0.0
art grafică,0,0.0
arte,32914,2.26
arte grafica,54,0.0
arti,57306,3.94
artichocchi,0,0.0
artichoke,231,0.02
articolazione,38062,2.62
articolo,41192,2.84
articolo online,560,0.04
articulated tram,0,0.0
artificial intelligence,3016,0.2
artifizio,15550,1.08
artropoda,48,0.0
arugula,32,0.0
ascalfo,0,0.0
ascia con maniche,0,0.0
asciagge,0,0.0
asciugacasci,0,0.0
asciugacrepi,0,0.0
asciugamacchine,2,0.0
asciugamacchine ,2,0.0
asciugamani,46624,3.22
asciugamano,44814,3.08
asciugatore,822,0.06
asciugatori,542,0.04
asciugatrice,29346,2.02
asciugatutte,0,0.0
asciuto,548,0.04
ase di treffle,0,0.0
ase di treffle. ,0,0.0
asfalto,37230,2.56
asian elephant,26,0.0
asian elephant (elephas maximus,0,0.0
asiatico,33552,2.32
asino,42130,2.9
asociastino,0,0.0
asociastino. ,0,0.0
asparagi,45604,3.14
aspetta,53584,3.7
aspettaciarre,0,0.0
aspettativa da sigari,0,0.0
aspide,4242,0.3
aspirapolvere,66518,4.58
aspirapolvere - è una macchina che pulisce i tessuti,0,0.0
aspirapovere,60,0.0
aspirina,41944,2.88
assenza di soffitto,4,0.0
assicurazione,35578,2.46
asteroide,39058,2.7
astice,5532,0.38
astinenza,30866,2.12
astroglio,0,0.0
atari,25650,1.76
atari 2600,2278,0.16
atlante,36196,2.5
atlanti,11416,0.78
atleta,37206,2.56
attelago,0,0.0
attestato,36348,2.5
attico,43590,3.0
attrezzi da giardinaggio,104,0.0
attrezzi da lavoro,174,0.02
attrezzi da pastore,6,0.0
attrezzi da sport,4,0.0
audio book,246,0.02
audio compact disc,16,0.0
audiocassetta,8216,0.56
audiolibro,12732,0.88
aula,65290,4.5
auricolto,0,0.0
auricolto ,0,0.0
auricoltoio,0,0.0
auricula ear cartilage,0,0.0
auscultatore,38,0.0
australian shepherd,350,0.02
auto,37910,2.62
autobiografia,35570,2.46
autobus,663876,45.74
autobus ,33632,2.32
autobus a,156,0.02
autobus a chiusura a contratto (autolinea contrattuale),0,0.0
autobus a due piani,68,0.0
autobus a lunga distanza,52,0.0
autobus a men,0,0.0
autobus a meno carrozze,0,0.0
autobus a meno finestre,0,0.0
autobus a meno luci,0,0.0
autobus a meno piani,0,0.0
autobus a meno porte,0,0.0
autobus a meno porte anteriore,0,0.0
autobus a meno porte laterali,0,0.0
autobus a meno porte laterali anteriori,0,0.0
autobus a meno porte laterali posteriori,0,0.0
autobus a meno porte posteriore,0,0.0
autobus a meno sedili,0,0.0
autobus a pianale alto,2,0.0
autobus a pianale basso,10,0.0
autobus a piano unico,0,0.0
autobus a pianterra,0,0.0
autobus a ponte,12,0.0
autobus a ponte a cinque piani,0,0.0
autobus a ponte a dieci piani,0,0.0
autobus a ponte a due piani,0,0.0
autobus a ponte a nove piani,0,0.0
autobus a ponte a otto piani,0,0.0
autobus a ponte a quattro piani,0,0.0
autobus a ponte a sei piani,0,0.0
autobus a ponte a sette piani,0,0.0
autobus a ponte a tre piani,0,0.0
autobus a ponte artico,0,0.0
autobus a ponte scuola,0,0.0
autobus a tre piani,20,0.0
autobus art,16,0.0
autobus artico,0,0.0
autobus articolato,150,0.02
autobus comune,14,0.0
autobus di notte,54,0.0
autobus diurno,132,0.0
autobus diurno ,132,0.0
autobus elettrico,70,0.0
autobus express,166,0.02
autobus extraurbani,410,0.02
autobus extraurbano,248,0.02
autobus ibrido,56,0.0
autobus idroscivo,0,0.0
autobus interprovinciale,28,0.0
autobus interregionale,36,0.0
autobus interurbani,102,0.0
autobus interurbano,98,0.0
autobus notturni,106,0.0
autobus notturno,68,0.0
autobus open top,2,0.0
autobus open top (autobus aperti,0,0.0
autobus per eventi,10,0.0
autobus privato,948,0.06
autobus privato ,548,0.04
autobus regionale,150,0.02
autobus scolastico,342,0.02
autobus scuola,28,0.0
autobus scuolaro,0,0.0
autobus speciale,154,0.02
autobus speciale (ad esempio per disabili,0,0.0
autobus turistico,184,0.02
autobus urbani,412,0.02
autobus urbano,238,0.02
autobus urbano in servizio regionale o provinciale,0,0.0
autoc,134,0.0
autocarro,38636,2.66
autocarro da carico,2,0.0
autocarro da trasporto,40,0.0
autoelettica,0,0.0
autogiro,1926,0.14
autolinea interurbana regionale (parte di un autobus),0,0.0
automobile,41036,2.82
automobile ,31744,2.18
automobile ad acqua (bev),0,0.0
automobile elettrica,76,0.0
automotrice,4050,0.28
automotrice ,4050,0.28
autoolo,0,0.0
autotrattore,4,0.0
autotreni,6020,0.42
autoveicoli,34962,2.4
autoveicolo,38194,2.64
avena,24926,1.72
avocado,28148,1.94
ayrshire,1052,0.08
azienda di autobus,44,0.0
azzurra,38490,2.66
b,46226,3.18
b&b,6,0.0
b&b in villa,0,0.0
babbuino,9084,0.62
babcock e wilcox,18,0.0
babcock e wilcox italia,0,0.0
babele,39554,2.72
babirusa,16,0.0
babuino,5024,0.34
baccalà,44682,3.08
bacchetta,19308,1.34
bacchetta di latte,0,0.0
bacheca,31594,2.18
bacinello,48,0.0
bacino,35086,2.42
bacino ,33248,2.3
bacino a picchioletto,0,0.0
bacino pregnanti,0,0.0
backgammon,5172,0.36
backhoe,84,0.0
bacon,37580,2.58
bacon and cheese,0,0.0
bacon and eggs,66,0.0
badminton,10748,0.74
bagno,35708,2.46
bagno all'aperto,0,0.0
bagno da,320,0.02
bagno da bagni,0,0.0
bagno da camere,0,0.0
bagno da camper,2,0.0
bagno da camping,0,0.0
bagno da fiume,0,0.0
bagno da giardino,0,0.0
bagno da lago,0,0.0
bagno da lago di ghiaccio,0,0.0
bagno da lago di neve,0,0.0
bagno da mare,0,0.0
bagno da neonato,2,0.0
bagno da piscina,2,0.0
bagno da rinso,0,0.0
bagno da riva,4,0.0
bagno da sauna,0,0.0
bagno da spa,10,0.0
bagno da spiaggia,6,0.0
bagno da terapia,0,0.0
bagno da vigna,0,0.0
bagno della spiaggia,42,0.0
bagno di pietra,32,0.0
bagno galleggiante,166,0.02
bagno in bar,2,0.0
bagno in casa,46,0.0
bagno in hotel,40,0.0
bagno in ospedale,16,0.0
bagno in ristorante,8,0.0
bagno marina,58,0.0
bagno pubblico,78,0.0
bagno turco,2150,0.14
bagnodonne,4,0.0
bagolfo,0,0.0
balcon,2336,0.16
balcone,32814,2.26
balcone ad angolo,48,0.0
balcone aperto,368,0.02
balcone chiuso,670,0.04
balcone comunitario,0,0.0
balcone con arbusto,0,0.0
balcone con arredi,20,0.0
balcone con arredo,22,0.0
balcone con arredo minimalista,0,0.0
balcone con arredo moderno,0,0.0
balcone con arredo tradizionale,0,0.0
"balcone con arredo tradizionale
",0,0.0
balcone con attrezzature,2,0.0
balcone con attrezzature sportive,0,0.0
balcone con bagno,26,0.0
balcone con barbecue,44,0.0
balcone con cassa,2,0.0
balcone con giardino,110,0.0
balcone con lampada,0,0.0
balcone con lampade,0,0.0
balcone con letti,8,0.0
balcone con parapetto,52,0.0
