participant,category,concept,concept_eng,exemplar,rank,abs_freq
iter1,STATIONERY,agenda,diary,calendario con memorie anagrafiche,10,0.0
iter1,STATIONERY,agenda,diary,calendario con appunti,11,0.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,vestito a foggia di cintura,1,0.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,cintura per vestiti,2,3.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,cintura per jeans,3,1.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,cintura per camicie,4,0.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,cintura per maglioni,5,0.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,cintura per vesti da notte,6,0.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,cintura per giacche,7,0.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,cintura per abiti formali,8,0.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,cintura per abiti da gala,9,0.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,cintura per abiti da cerimonia,10,0.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,cintura per abiti da pranzo,11,0.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,cintura per abiti da gala da donna,12,0.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,cintura per abiti da gala da uomo,13,0.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,cintura per abiti da lavoro,14,0.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,cintura per abiti da sport,15,0.0
iter1,FURNITURE,armadio,closet,armadio a due porte,1,6.0
iter1,FURNITURE,armadio,closet,armadio a quattro porte,2,2.0
iter1,FURNITURE,armadio,closet,armario a scomparti,3,0.0
iter1,FURNITURE,armadio,closet,armario a rotaia,4,0.0
iter1,FURNITURE,armadio,closet,armario a testa bassa,5,0.0
iter1,FURNITURE,armadio,closet,armario a testa alta,6,0.0
iter1,FURNITURE,armadio,closet,armario camerino,7,0.0
iter1,FURNITURE,armadio,closet,armario cucina,8,0.0
iter1,FURNITURE,armadio,closet,armario frigorifero,9,0.0
iter1,FURNITURE,armadio,closet,armario per vetro,10,0.0
iter1,FURNITURE,armadio,closet,armario segreto,11,1.0
iter1,FURNITURE,armadio,closet,arredo per l'arredamento degli angoli,12,0.0
iter1,FURNITURE,armadio,closet,arredo per la biblioteca,13,21.0
iter1,FURNITURE,armadio,closet,arredo per la camera da letto,14,20.0
iter1,FURNITURE,armadio,closet,arredo per il vestito,15,0.0
iter1,FURNITURE,armadio,closet,arredo per il guardaroba,16,1.0
iter1,FURNITURE,armadio,closet,arredo per il salotto,17,21.0
iter1,STATIONERY,astuccio,case,tazza,1,37292.0
iter1,STATIONERY,astuccio,case,coppa,2,40010.0
iter1,STATIONERY,astuccio,case,bicchiero,3,114.0
iter1,STATIONERY,astuccio,case,calice,4,30324.0
iter1,STATIONERY,astuccio,case,ciotola,5,35986.0
iter1,STATIONERY,astuccio,case,piatto,6,31104.0
iter1,STATIONERY,astuccio,case,brodoio,7,0.0
iter1,STATIONERY,astuccio,case,pentola,8,28154.0
iter1,STATIONERY,astuccio,case,casseruola,9,38912.0
iter1,STATIONERY,astuccio,case,piastra,10,41884.0
iter1,STATIONERY,astuccio,case,teglia,11,30612.0
iter1,STATIONERY,astuccio,case,bollitore,12,27092.0
iter1,STATIONERY,astuccio,case,culligione,13,0.0
iter1,STATIONERY,astuccio,case,fiala,14,31194.0
iter1,STATIONERY,astuccio,case,flascio,15,131.0
iter1,STATIONERY,astuccio,case,giuggiole,16,7844.0
iter1,STATIONERY,astuccio,case,vaso,17,33038.0
iter1,STATIONERY,astuccio,case,vaso da fiori,18,1475.0
iter1,STATIONERY,astuccio,case,urlo,19,18447.0
iter1,STATIONERY,astuccio,case,cassetta,20,31474.0
iter1,STATIONERY,astuccio,case,cippo,21,30056.0
iter1,STATIONERY,astuccio,case,urna,22,50176.0
iter1,STATIONERY,astuccio,case,vassoio,23,18805.0
iter1,STATIONERY,astuccio,case,vaso scomposito,24,0.0
iter1,STATIONERY,astuccio,case,testo,25,40480.0
iter1,STATIONERY,astuccio,case,ciotola da pasta,26,1.0
iter1,STATIONERY,astuccio,case,ciboria,27,10.0
iter1,STATIONERY,astuccio,case,piscina,28,30386.0
iter1,STATIONERY,astuccio,case,vaso da vino,29,65.0
iter1,STATIONERY,astuccio,case,fias,30,753.0
iter1,HOBBIES,attrezzo,tool,martello,1,35294.0
iter1,HOBBIES,attrezzo,tool,scala,2,32538.0
iter1,HOBBIES,attrezzo,tool,chiavetta,3,39604.0
iter1,HOBBIES,attrezzo,tool,coltello da cucina,4,206.0
iter1,HOBBIES,attrezzo,tool,vernice,5,38356.0
iter1,HOBBIES,attrezzo,tool,pennello,6,30606.0
iter1,HOBBIES,attrezzo,tool,ruota da bici,7,20.0
iter1,HOBBIES,attrezzo,tool,scopa,8,38416.0
iter1,HOBBIES,attrezzo,tool,setacci,9,2103.0
iter1,HOBBIES,attrezzo,tool,vite,10,44778.0
iter1,HOBBIES,attrezzo,tool,clessidra,11,37390.0
iter1,HOBBIES,attrezzo,tool,compasso,12,37028.0
iter1,HOBBIES,attrezzo,tool,ruota di scopa,13,0.0
iter1,HOBBIES,attrezzo,tool,tazza a mano,14,10.0
iter1,HOBBIES,attrezzo,tool,tappeto da ginocchio,15,0.0
iter1,HOBBIES,attrezzo,tool,chiaviera,16,2.0
iter1,HOBBIES,attrezzo,tool,chiave da filo,17,0.0
iter1,HOBBIES,attrezzo,tool,scalpello,18,26602.0
iter1,HOBBIES,attrezzo,tool,pinzette,19,13444.0
iter1,HOBBIES,attrezzo,tool,pinza,20,36776.0
iter1,HOBBIES,attrezzo,tool,ruggina,21,14.0
iter1,HOBBIES,attrezzo,tool,telaio,22,43560.0
iter1,HOBBIES,attrezzo,tool,vite a spira,23,0.0
iter1,HOBBIES,attrezzo,tool,martello da martellare,24,0.0
iter1,HOBBIES,attrezzo,tool,martello da mura,25,0.0
iter1,HOBBIES,attrezzo,tool,martello di legno,26,25.0
iter1,HOBBIES,attrezzo,tool,martello da calz,27,0.0
iter1,VEHICLES,autobus,bus,autobus urbano,1,238.0
iter1,VEHICLES,autobus,bus,autobus interurbano,2,98.0
iter1,VEHICLES,autobus,bus,autobus scolastico,3,342.0
iter1,VEHICLES,autobus,bus,autobus turistico,4,184.0
iter1,VEHICLES,autobus,bus,autobus extraurbano,5,248.0
iter1,VEHICLES,autobus,bus,autobus a pianterra,6,0.0
iter1,VEHICLES,autobus,bus,autobus articolato,7,150.0
iter1,VEHICLES,autobus,bus,autobus ibrido,8,56.0
iter1,VEHICLES,autobus,bus,autobus elettrico,9,70.0
iter1,VEHICLES,autobus,bus,autobus idroscivo,10,0.0
iter1,VEHICLES,automobile,car,berlina,1,38856.0
iter1,VEHICLES,automobile,car,monoposto,2,23792.0
iter1,VEHICLES,automobile,car,sedan,3,9104.0
iter1,VEHICLES,automobile,car,suv,4,38682.0
iter1,VEHICLES,automobile,car,pick-up,5,30836.0
iter1,VEHICLES,automobile,car,cabriolet,6,19356.0
iter1,VEHICLES,automobile,car,minivan,7,15870.0
iter1,VEHICLES,automobile,car,moto,8,33864.0
iter1,VEHICLES,automobile,car,camion,9,31796.0
iter1,VEHICLES,automobile,car,furgone,10,33420.0
iter1,VEHICLES,automobile,car,sport utility vehicle,11,1092.0
iter1,VEHICLES,automobile,car,concept car,12,1350.0
iter1,VEHICLES,automobile,car,hybrid,13,18627.0
iter1,VEHICLES,automobile,car,elettrica,14,64450.0
iter1,VEHICLES,automobile,car,fuoristrada,15,21868.0
iter1,VEHICLES,automobile,car,gran turismo,16,68.0
iter1,VEHICLES,automobile,car,limousine,17,29658.0
iter1,VEHICLES,automobile,car,roadster,18,18488.0
iter1,VEHICLES,automobile,car,trasformabile,19,8795.0
iter1,VEHICLES,automobile,car,vettura da corsa,20,32.0
iter1,VEHICLES,automobile,car,sedan di lusso,21,10.0
iter1,VEHICLES,automobile,car,sedan economico,22,0.0
iter1,VEHICLES,automobile,car,fuoristrada economico,23,13.0
iter1,VEHICLES,automobile,car,monovvolgente,24,0.0
iter1,VEHICLES,automobile,car,familiare,25,19469.0
iter1,VEHICLES,automobile,car,city car,26,677.0
iter1,VEHICLES,automobile,car,concept design,27,26.0
iter1,VEHICLES,automobile,car,commerciale,28,17757.0
iter1,VEHICLES,automobile,car,dune buggy,29,950.0
iter1,HOUSING BUILDINGS,bagno,bathroom,doccia,1,31052.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca da bagno,2,770.0
iter1,HOUSING BUILDINGS,bagno,bathroom,bagno turco,3,2150.0
iter1,HOUSING BUILDINGS,bagno,bathroom,sauna,4,38778.0
iter1,HOUSING BUILDINGS,bagno,bathroom,piscina,5,30386.0
iter1,HOUSING BUILDINGS,bagno,bathroom,bidet,6,34738.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca idromassaggio,7,6960.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca da fango,8,0.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca da piedi,9,0.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca per bambini,10,29.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca per animali,11,2.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca per piantagione idrica,12,0.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca per acquario,13,19.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca per terrario,14,0.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca per acquario marino,15,1.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca per terrarium tropicale,16,0.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca di piscina,17,11.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca di giardino,18,3.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca di risorgiva,19,0.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca di decorazione ornamentale,20,0.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca di laboratorio,21,4.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca di r,22,0.0
iter1,HOUSING BUILDINGS,balcone,balcony,terrazzo,1,25772.0
iter1,HOUSING BUILDINGS,balcone,balcony,loggia,2,35196.0
iter1,HOUSING BUILDINGS,balcone,balcony,sostanza,3,20008.0
iter1,HOUSING BUILDINGS,balcone,balcony,passerella,4,18770.0
iter1,HOUSING BUILDINGS,balcone,balcony,veranda,5,41844.0
iter1,HOUSING BUILDINGS,balcone,balcony,terrace,6,3986.0
iter1,HOUSING BUILDINGS,balcone,balcony,ponteggio,7,43655.0
iter1,HOUSING BUILDINGS,balcone,balcony,balconino,8,18.0
iter1,HOUSING BUILDINGS,balcone,balcony,loggia francese,9,44.0
iter1,HOUSING BUILDINGS,balcone,balcony,loggia veneziana,10,90.0
iter1,HOUSING BUILDINGS,balcone,balcony,balcone panoramico,11,272.0
iter1,HOUSING BUILDINGS,balcone,balcony,balcone privato,12,126.0
iter1,HOUSING BUILDINGS,balcone,balcony,balcone pubblico,13,3.0
iter1,HOUSING BUILDINGS,balcone,balcony,balcone di appartamento,14,32.0
iter1,HOUSING BUILDINGS,balcone,balcony,balcone di casa,15,78.0
iter1,HOUSING BUILDINGS,balcone,balcony,balcone di palazzo,16,54.0
iter1,HOUSING BUILDINGS,balcone,balcony,balcone di nave,17,0.0
iter1,HOUSING BUILDINGS,balcone,balcony,balcone d'albergo,18,0.0
iter1,HOUSING BUILDINGS,balcone,balcony,balcone d'osservazione,19,0.0
iter1,HOUSING BUILDINGS,balcone,balcony,balcone d'ingresso,20,0.0
iter1,HOUSING BUILDINGS,balcone,balcony,balcone d'uscita,21,0.0
iter1,PLANTS,basilico,basil,basilico comune,1,76.0
iter1,PLANTS,basilico,basil,basilico sacro,2,192.0
iter1,PLANTS,basilico,basil,basilico messicano,3,11.0
iter1,PLANTS,basilico,basil,basilico thai,4,63.0
iter1,PLANTS,basilico,basil,basilico cinese,5,24.0
iter1,PLANTS,basilico,basil,basilico cubano,6,0.0
iter1,PLANTS,basilico,basil,basilico di giava,7,0.0
iter1,PLANTS,basilico,basil,basilico di occhialini,8,0.0
iter1,PLANTS,basilico,basil,basilico di thasos,9,0.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da vino,1,166.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da acqua,2,638.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da birra,3,40.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da cocktail,4,517.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da freddo,5,0.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da tazza,6,0.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da latte,7,42.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da succo,8,8.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da olio,9,90.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da decanter,10,0.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da vino rosso,11,54.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da vino bianco,12,119.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da champagne,13,72.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da porto,14,6.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da soda,15,0.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da whisky,16,182.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere,17,44272.0
iter1,VEHICLES,bicicletta,bicycle,montagna,1,15565.0
iter1,VEHICLES,bicicletta,bicycle,strada,2,38646.0
iter1,VEHICLES,bicicletta,bicycle,corsa,3,15649.0
iter1,VEHICLES,bicicletta,bicycle,fissafondo,4,0.0
iter1,VEHICLES,bicicletta,bicycle,tandem,5,17712.0
iter1,VEHICLES,bicicletta,bicycle,ricambio,6,15178.0
iter1,VEHICLES,bicicletta,bicycle,elettrica,7,64450.0
iter1,VEHICLES,bicicletta,bicycle,mountainboard,8,183.0
iter1,VEHICLES,bicicletta,bicycle,triciclo,9,21178.0
iter1,VEHICLES,bicicletta,bicycle,quadriciclo,10,6846.0
iter1,VEHICLES,bicicletta,bicycle,penichetto,11,0.0
iter1,VEHICLES,bicicletta,bicycle,carroccio,12,21504.0
iter1,VEHICLES,bicicletta,bicycle,folding,13,3002.0
iter1,VEHICLES,bicicletta,bicycle,recumbent,14,603.0
iter1,VEHICLES,bicicletta,bicycle,cargo,15,35270.0
iter1,VEHICLES,bicicletta,bicycle,velomobile,16,88.0
iter1,BODY PARTS,bocca,mouth,bocca dell'uomo,1,0.0
iter1,BODY PARTS,bocca,mouth,bocca dell'animale,2,0.0
iter1,BODY PARTS,bocca,mouth,bocca di un fiume o un lago,3,0.0
iter1,BODY PARTS,bocca,mouth,bocca di un conteneore,4,0.0
iter1,BODY PARTS,bocca,mouth,bocca di un tubo o una condotta,5,0.0
iter1,BODY PARTS,bocca,mouth,bocca di un cannone o un cannoncino,6,0.0
iter1,BODY PARTS,bocca,mouth,bocca di un microfono,7,2.0
iter1,BODY PARTS,bocca,mouth,bocca di un ponte o un ponte galleggiante,8,0.0
iter1,BODY PARTS,bocca,mouth,bocca di un tunnel o un tunnel stradale,9,0.0
iter1,BODY PARTS,bocca,mouth,bocca di un sacco o un sacco plastico,10,0.0
iter1,BODY PARTS,bocca,mouth,bocca di un pesce,11,79.0
iter1,BODY PARTS,bocca,mouth,bocca di un insetto,12,0.0
iter1,BODY PARTS,bocca,mouth,,13,0.0
iter1,BODY PARTS,braccio,arm,braccio umano,1,354.0
iter1,BODY PARTS,braccio,arm,braccio meccanico,2,63.0
iter1,BODY PARTS,braccio,arm,braccio robotico,3,286.0
iter1,BODY PARTS,braccio,arm,braccio artificiale,4,392.0
iter1,BODY PARTS,braccio,arm,braccio di pietra,5,21.0
iter1,BODY PARTS,braccio,arm,braccio di legno,6,52.0
iter1,BODY PARTS,braccio,arm,braccio di gomma,7,40.0
iter1,BODY PARTS,braccio,arm,braccio di metallo,8,44.0
iter1,BODY PARTS,braccio,arm,braccio di gesso,9,5.0
iter1,BODY PARTS,braccio,arm,braccio di carne,10,20.0
iter1,BODY PARTS,braccio,arm,braccio di mulo,11,0.0
iter1,BODY PARTS,braccio,arm,braccio di testa,12,3.0
iter1,BODY PARTS,braccio,arm,braccio di preghiera,13,0.0
iter1,BODY PARTS,braccio,arm,braccio di ferro,14,158.0
iter1,BODY PARTS,braccio,arm,,15,0.0
iter1,PLANTS,cactus,cactus,prickly pear cactus,1,10.0
iter1,PLANTS,cactus,cactus,barrel cactus,2,10.0
iter1,PLANTS,cactus,cactus,saguaro cactus,3,2.0
iter1,PLANTS,cactus,cactus,cholla cactus,4,36.0
iter1,PLANTS,cactus,cactus,cactus opuntia,5,54.0
iter1,PLANTS,cactus,cactus,paddle cactus,6,0.0
iter1,PLANTS,cactus,cactus,columnar cactus,7,0.0
iter1,PLANTS,cactus,cactus,candle cactus,8,0.0
iter1,PLANTS,cactus,cactus,mammillaria cactus,9,2.0
iter1,PLANTS,cactus,cactus,san pedro cactus,10,10.0
iter1,PLANTS,cactus,cactus,saguaro apple cactus,11,0.0
iter1,PLANTS,cactus,cactus,fishhook barrel cactus,12,0.0
iter1,PLANTS,cactus,cactus,peyote cactus,13,4.0
iter1,PLANTS,cactus,cactus,dragon fruit cactus,14,0.0
iter1,PLANTS,cactus,cactus,christmas cactus,15,0.0
iter1,PLANTS,cactus,cactus,thanksgiving cactus,16,0.0
iter1,PLANTS,cactus,cactus,easter cactus,17,0.0
iter1,PLANTS,cactus,cactus,climbing cactus,18,0.0
iter1,PLANTS,cactus,cactus,echinopsis cactus,19,0.0
iter1,PLANTS,cactus,cactus,e,20,15600.0
iter1,CLOTHES,calza,sock,socks,1,3452.0
iter1,CLOTHES,calza,sock,tights,2,930.0
iter1,CLOTHES,calza,sock,leggings,3,18748.0
iter1,CLOTHES,calza,sock,briefs,4,186.0
iter1,CLOTHES,calza,sock,panties,5,147.0
iter1,CLOTHES,calza,sock,stockings,6,229.0
iter1,CLOTHES,calza,sock,leggings calzi,7,0.0
iter1,CLOTHES,calza,sock,sandali da calza,8,0.0
iter1,CLOTHES,calza,sock,calze da ginocchio,9,0.0
iter1,CLOTHES,calza,sock,calze da mezze gambe,10,0.0
iter1,CLOTHES,calza,sock,,11,0.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera fotografica,1,632.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera da letto,2,289476.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera di sicurezza,3,56.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera web,4,80.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera obiettivo,5,26.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera oscura,6,374.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera lucida,7,151.0
iter1,HOUSING BUILDINGS,camera,bedroom,box camera,8,30.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera drone,9,56.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera 360°,10,4.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera giroscopica,11,0.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera a 360° panoramica,12,0.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera underwater,13,6.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera cinematografica,14,25.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera single-lens reflex,15,0.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera mirrorless,16,50.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera digitale,17,1743.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera a pellicola,18,6.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera dslr,19,146.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera polaroid,20,15.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera instax,21,0.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera pinhole,22,10.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera pan,23,10.0
iter1,CLOTHES,camicia,shirt,camicia da notte,1,174.0
iter1,CLOTHES,camicia,shirt,camicia da lavoro,2,52.0
iter1,CLOTHES,camicia,shirt,camicia da parte,3,4.0
iter1,CLOTHES,camicia,shirt,camicia da pranzo,4,0.0
iter1,CLOTHES,camicia,shirt,camicia da gala,5,0.0
iter1,CLOTHES,camicia,shirt,camicia da sposa,6,8.0
iter1,CLOTHES,camicia,shirt,camicia da tavola,7,0.0
iter1,CLOTHES,camicia,shirt,camicia di forza,8,67.0
iter1,CLOTHES,camicia,shirt,camicia insulare,9,0.0
iter1,CLOTHES,camicia,shirt,camicia da letto,10,6.0
iter1,CLOTHES,camicia,shirt,camicia da corsa,11,4.0
iter1,CLOTHES,camicia,shirt,camicia da bagno,12,6.0
iter1,CLOTHES,camicia,shirt,camicia da lavoro da costruzione,13,0.0
iter1,CLOTHES,camicia,shirt,camicia di velluto,14,21.0
iter1,CLOTHES,camicia,shirt,camicia di seta,15,48.0
iter1,CLOTHES,camicia,shirt,camicia di lana,16,48.0
iter1,CLOTHES,camicia,shirt,camicia di cotone,17,56.0
iter1,CLOTHES,camicia,shirt,camicia di polo,18,15.0
iter1,CLOTHES,camicia,shirt,camicia di denim,19,31.0
iter1,CLOTHES,camicia,shirt,camicia di flanella,20,34.0
iter1,CLOTHES,camicia,shirt,camicia di leno,21,0.0
iter1,CLOTHES,camicia,shirt,,22,0.0
iter1,VEHICLES,camion,truck,camion cisterna,1,673.0
iter1,VEHICLES,camion,truck,camion merce,2,138.0
iter1,VEHICLES,camion,truck,camion frigorifero,3,356.0
iter1,VEHICLES,camion,truck,camion autotransportatore,4,0.0
iter1,VEHICLES,camion,truck,camion da rimorchio,5,6.0
iter1,VEHICLES,camion,truck,camion da pompaggio,6,0.0
iter1,VEHICLES,camion,truck,camion d'articolazione,7,0.0
iter1,VEHICLES,camion,truck,camion ponte,8,2.0
iter1,VEHICLES,camion,truck,camion d'evacuazione,9,0.0
iter1,VEHICLES,camion,truck,camion ambulanza,10,6.0
iter1,VEHICLES,camion,truck,camion militare,11,534.0
iter1,VEHICLES,camion,truck,camion fuoristrada,12,43.0
iter1,VEHICLES,camion,truck,camion scuola,13,12.0
iter1,VEHICLES,camion,truck,camion cisterna per combustibili liquidi,14,0.0
iter1,VEHICLES,camion,truck,camion cisterna per combustibili gassosi,15,0.0
iter1,VEHICLES,camion,truck,camion cisterna per liquidi non peribili,16,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro classico,1,12.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro moderno,2,22.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro vetrato,3,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro a colonnette,4,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro a rami,5,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro a tazze,6,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro a ghiera,7,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro a cesta,8,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro a fiori,9,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro a lucernario,10,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro a calotta,11,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro a croce,12,1.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro a cipresso,13,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro a testa di toro,14,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro a vaso,15,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro a fiorellini,16,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,cand,17,454.0
iter1,ANIMALS,cane,dog,razza basset hound,1,19.0
iter1,ANIMALS,cane,dog,razza beagle,2,40.0
iter1,ANIMALS,cane,dog,razza bulldog,3,130.0
iter1,ANIMALS,cane,dog,razza dachshund,4,4.0
iter1,ANIMALS,cane,dog,razza dobermann,5,68.0
iter1,ANIMALS,cane,dog,razza golden retriever,6,54.0
iter1,ANIMALS,cane,dog,razza labrador retriever,7,56.0
iter1,ANIMALS,cane,dog,razza pug,8,3.0
iter1,ANIMALS,cane,dog,razza rottweiler,9,109.0
iter1,ANIMALS,cane,dog,razza settimo cavalier king charles spaniel,10,0.0
iter1,ANIMALS,cane,dog,razza staffordshire bull terrier,11,8.0
iter1,ANIMALS,cane,dog,razza terrier,12,133.0
iter1,ANIMALS,cane,dog,bull terrier,13,4400.0
iter1,ANIMALS,cane,dog,boxer,14,40047.0
