participant,category,concept,concept_eng,exemplar,rank,abs_freq
iter1,VEHICLES,autobus,bus,double decker bus,15,34.0
iter1,VEHICLES,autobus,bus,trolley bus,16,15.0
iter1,VEHICLES,autobus,bus,city bus,17,28.0
iter1,VEHICLES,autobus,bus,coach bus,18,3.0
iter1,VEHICLES,autobus,bus,passenger bus,19,2.0
iter1,VEHICLES,autobus,bus,tourist bus,20,36.0
iter1,VEHICLES,autobus,bus,charter bus,21,11.0
iter1,VEHICLES,autobus,bus,shuttle bus,22,169.0
iter1,VEHICLES,autobus,bus,party bus,23,72.0
iter1,VEHICLES,autobus,bus,limousine,24,29658.0
iter1,VEHICLES,autobus,bus,caravan,25,18505.0
iter1,VEHICLES,autobus,bus,trailer,26,23265.0
iter1,VEHICLES,autobus,bus,rv trailer,27,0.0
iter1,VEHICLES,autobus,bus,car trailer,28,4.0
iter1,VEHICLES,autobus,bus,truck trailer,29,8.0
iter1,VEHICLES,autobus,bus,trailer home,30,7.0
iter1,VEHICLES,autobus,bus,trailer house,31,1.0
iter1,VEHICLES,automobile,car,berlina,1,38856.0
iter1,VEHICLES,automobile,car,station wagon,2,7302.0
iter1,VEHICLES,automobile,car,hatchback,3,3422.0
iter1,VEHICLES,automobile,car,sedan,4,9104.0
iter1,VEHICLES,automobile,car,coupe,5,14564.0
iter1,VEHICLES,automobile,car,convertible,6,3922.0
iter1,VEHICLES,automobile,car,suv,7,38682.0
iter1,VEHICLES,automobile,car,minivan,8,15870.0
iter1,VEHICLES,automobile,car,pickup truck,9,104.0
iter1,VEHICLES,automobile,car,sports car,10,190.0
iter1,VEHICLES,automobile,car,electric car,11,146.0
iter1,VEHICLES,automobile,car,hybrid car,12,30.0
iter1,VEHICLES,automobile,car,luxury car,13,112.0
iter1,VEHICLES,automobile,car,compact car,14,116.0
iter1,VEHICLES,automobile,car,muscle car,15,840.0
iter1,VEHICLES,automobile,car,sports utility vehicle,16,36.0
iter1,VEHICLES,automobile,car,crossover,17,47046.0
iter1,VEHICLES,automobile,car,roadster,18,18488.0
iter1,VEHICLES,automobile,car,luxury,19,29570.0
iter1,HOUSING BUILDINGS,bagno,bathroom,doccia,1,31052.0
iter1,HOUSING BUILDINGS,bagno,bathroom,lavandino,2,37944.0
iter1,HOUSING BUILDINGS,bagno,bathroom,bidet,3,34738.0
iter1,HOUSING BUILDINGS,bagno,bathroom,piscina,4,30386.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca da bagno,5,770.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca da bagno con idroterapia,6,0.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca da bagno con idroterapia e massaggio,7,0.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca da bagno con idroterapia e massaggio e jacuzzi,8,0.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca da bagno con idroterapia e massaggio e jacuzzi e idroterapia cromoterapia,9,0.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca da bagno con idroterapia e massaggio e jacuzzi e idroterapia cromoterapia e idroterapia cromoterapia e,10,0.0
iter1,HOUSING BUILDINGS,balcone,balcony,balcone di legno,1,25.0
iter1,HOUSING BUILDINGS,balcone,balcony,balcone di vetro,2,20.0
iter1,HOUSING BUILDINGS,balcone,balcony,balcone di metallo,3,1.0
iter1,HOUSING BUILDINGS,balcone,balcony,balcone di vetro con barra,4,0.0
iter1,HOUSING BUILDINGS,balcone,balcony,balcone di legno con barra,5,0.0
iter1,HOUSING BUILDINGS,balcone,balcony,balcone di vetro con barra e pianta,6,0.0
iter1,HOUSING BUILDINGS,balcone,balcony,balcone di legno con barra e pianta,7,0.0
iter1,HOUSING BUILDINGS,balcone,balcony,balcone di legno con barra e p,8,0.0
iter1,PLANTS,basilico,basil,basilico fresco,1,201.0
iter1,PLANTS,basilico,basil,basilico secco,2,73.0
iter1,PLANTS,basilico,basil,basilico essiccato,3,70.0
iter1,PLANTS,basilico,basil,basilico in polvere,4,6.0
iter1,PLANTS,basilico,basil,basilico in pasta,5,0.0
iter1,PLANTS,basilico,basil,basilico in olio,6,5.0
iter1,PLANTS,basilico,basil,basilico in vino,7,0.0
iter1,PLANTS,basilico,basil,basilico in acqua,8,20.0
iter1,PLANTS,basilico,basil,basilico in sale,9,0.0
iter1,PLANTS,basilico,basil,basilico in zucchero,10,0.0
iter1,PLANTS,basilico,basil,basilico in formaggio,11,0.0
iter1,PLANTS,basilico,basil,basilico in carne,12,0.0
iter1,PLANTS,basilico,basil,basilico in pesce,13,0.0
iter1,PLANTS,basilico,basil,basilico in verdura,14,0.0
iter1,PLANTS,basilico,basil,basilico in frullati,15,0.0
iter1,PLANTS,basilico,basil,basilico in insalata,16,0.0
iter1,PLANTS,basilico,basil,basilico in pizza,17,0.0
iter1,PLANTS,basilico,basil,basilico in piatti,18,0.0
iter1,PLANTS,basilico,basil,basilico in,19,29.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere,1,44272.0
iter1,KITCHENWARE,bicchiere,glass,bicchierino,2,36898.0
iter1,KITCHENWARE,bicchiere,glass,coppa,3,40010.0
iter1,KITCHENWARE,bicchiere,glass,tazza,4,37292.0
iter1,KITCHENWARE,bicchiere,glass,tazzina,5,32964.0
iter1,KITCHENWARE,bicchiere,glass,tazzino,6,27.0
iter1,KITCHENWARE,bicchiere,glass,tazzinaio,7,0.0
iter1,KITCHENWARE,bicchiere,glass,tazzinello,8,0.0
iter1,KITCHENWARE,bicchiere,glass,tazzinello grande,9,0.0
iter1,KITCHENWARE,bicchiere,glass,tazzinello piccolo,10,0.0
iter1,KITCHENWARE,bicchiere,glass,tazzinaio grande,11,0.0
iter1,KITCHENWARE,bicchiere,glass,tazzinaio piccolo,12,0.0
iter1,KITCHENWARE,bicchiere,glass,tazzinaio grande con manico,13,0.0
iter1,KITCHENWARE,bicchiere,glass,tazzinaio piccolo con manico,14,0.0
iter1,KITCHENWARE,bicchiere,glass,tazzinaio grande con manico e cono,15,0.0
iter1,KITCHENWARE,bicchiere,glass,tazzinaio piccolo con manico e cono,16,0.0
iter1,KITCHENWARE,bicchiere,glass,tazzinaio grande con manico e cono e cono,17,0.0
iter1,KITCHENWARE,bicchiere,glass,tazzinaio piccolo con manico e con,18,0.0
iter1,VEHICLES,bicicletta,bicycle,bicicletta,1,37606.0
iter1,VEHICLES,bicicletta,bicycle,biciclo,2,1754.0
iter1,VEHICLES,bicicletta,bicycle,bicicletta da strada,3,48.0
iter1,VEHICLES,bicicletta,bicycle,bicicletta da montagna,4,21.0
iter1,VEHICLES,bicicletta,bicycle,bicicletta da corsa,5,88.0
iter1,VEHICLES,bicicletta,bicycle,bicicletta da mountain bike,6,32.0
iter1,VEHICLES,bicicletta,bicycle,bicicletta da bmx,7,16.0
iter1,VEHICLES,bicicletta,bicycle,bicicletta da cruiser,8,0.0
iter1,VEHICLES,bicicletta,bicycle,bicicletta da fixie,9,0.0
iter1,VEHICLES,bicicletta,bicycle,bicicletta da single speed,10,0.0
iter1,VEHICLES,bicicletta,bicycle,bicicletta da folding,11,0.0
iter1,VEHICLES,bicicletta,bicycle,bicicletta da e-bike,12,0.0
iter1,VEHICLES,bicicletta,bicycle,bicicletta da recumbente,13,0.0
iter1,VEHICLES,bicicletta,bicycle,bicicletta da triciclo,14,0.0
iter1,VEHICLES,bicicletta,bicycle,bicicletta da quadriciclo,15,0.0
iter1,VEHICLES,bicicletta,bicycle,bicicletta da trike,16,0.0
iter1,VEHICLES,bicicletta,bicycle,bic,17,13704.0
iter1,BODY PARTS,bocca,mouth,labbra,1,48526.0
iter1,BODY PARTS,bocca,mouth,denti,2,46856.0
iter1,BODY PARTS,bocca,mouth,lingua,3,36926.0
iter1,BODY PARTS,bocca,mouth,palato,4,21589.0
iter1,BODY PARTS,bocca,mouth,fauce,5,15667.0
iter1,BODY PARTS,bocca,mouth,tonsille,6,8756.0
iter1,BODY PARTS,bocca,mouth,faringe,7,16520.0
iter1,BODY PARTS,bocca,mouth,uvula,8,51.0
iter1,BODY PARTS,bocca,mouth,epiglottide,9,1039.0
iter1,BODY PARTS,bocca,mouth,laringe,10,12548.0
iter1,BODY PARTS,bocca,mouth,trachea,11,9418.0
iter1,BODY PARTS,bocca,mouth,esofago,12,19976.0
iter1,BODY PARTS,bocca,mouth,gengive,13,25899.0
iter1,BODY PARTS,bocca,mouth,dorso della lingua,14,27.0
iter1,BODY PARTS,bocca,mouth,denti incisivi,15,286.0
iter1,BODY PARTS,bocca,mouth,denti canini,16,157.0
iter1,BODY PARTS,bocca,mouth,denti premolari,17,25.0
iter1,BODY PARTS,bocca,mouth,denti molari,18,152.0
iter1,BODY PARTS,bocca,mouth,denti molarini,19,0.0
iter1,BODY PARTS,bocca,mouth,denti zigomatici,20,0.0
iter1,BODY PARTS,bocca,mouth,denti incisivi superiori,21,94.0
iter1,BODY PARTS,bocca,mouth,denti incisivi inferiori,22,40.0
iter1,BODY PARTS,bocca,mouth,denti canini superiori,23,7.0
iter1,BODY PARTS,bocca,mouth,denti canini inferiori,24,1.0
iter1,BODY PARTS,bocca,mouth,denti premol,25,0.0
iter1,BODY PARTS,braccio,arm,braccio umano,1,354.0
iter1,BODY PARTS,braccio,arm,braccio di un robot,2,23.0
iter1,BODY PARTS,braccio,arm,braccio di un animale,3,0.0
iter1,BODY PARTS,braccio,arm,braccio di un'altra specie,4,0.0
iter1,BODY PARTS,braccio,arm,braccio di un'entità immaginaria,5,0.0
iter1,BODY PARTS,braccio,arm,braccio di un'entità fantastica,6,0.0
iter1,BODY PARTS,braccio,arm,braccio di un'entità mitologica,7,0.0
iter1,BODY PARTS,braccio,arm,braccio di un'entità leggendaria,8,0.0
iter1,BODY PARTS,braccio,arm,braccio di un'entità mitologica greca,9,0.0
iter1,BODY PARTS,braccio,arm,braccio di un'entità mitologica romana,10,0.0
iter1,BODY PARTS,braccio,arm,braccio di un'entità mitologica norrena,11,0.0
iter1,BODY PARTS,braccio,arm,braccio di un'entità mitologica celt,12,0.0
iter1,PLANTS,cactus,cactus,cactus,1,35232.0
iter1,PLANTS,cactus,cactus,cactus in vase,2,0.0
iter1,PLANTS,cactus,cactus,cactus in pot,3,0.0
iter1,PLANTS,cactus,cactus,cactus in terra,4,0.0
iter1,PLANTS,cactus,cactus,cactus in terra con vase,5,0.0
iter1,PLANTS,cactus,cactus,cactus in terra con pot,6,0.0
iter1,PLANTS,cactus,cactus,cactus in terra con vase e pot,7,0.0
iter1,PLANTS,cactus,cactus,cactus in terra con pot e vase,8,0.0
iter1,PLANTS,cactus,cactus,cactus in terra con vase,9,0.0
iter1,PLANTS,cactus,cactus,cactus in terra con vase,10,0.0
iter1,PLANTS,cactus,cactus,cactus in terra con vase,11,0.0
iter1,PLANTS,cactus,cactus,cactus in terra con vase,12,0.0
iter1,PLANTS,cactus,cactus,cactus in terra con vase,13,0.0
iter1,CLOTHES,calza,sock,calza nera,1,114.0
iter1,CLOTHES,calza,sock,calza rossa,2,38.0
iter1,CLOTHES,calza,sock,calza blu,3,115.0
iter1,CLOTHES,calza,sock,calza bianca,4,59.0
iter1,CLOTHES,calza,sock,calza grigia,5,11.0
iter1,CLOTHES,calza,sock,calza verde,6,134.0
iter1,CLOTHES,calza,sock,calza nera con dorso rosso,7,0.0
iter1,CLOTHES,calza,sock,calza nera con dorso blu,8,0.0
iter1,CLOTHES,calza,sock,calza nera con dorso verde,9,0.0
iter1,CLOTHES,calza,sock,calza nera con dorso rosso e dorso blu,10,0.0
iter1,CLOTHES,calza,sock,calza nera con dorso verde e dorso blu,11,0.0
iter1,CLOTHES,calza,sock,calza nera con dorso rosso e dorso verde,12,0.0
iter1,CLOTHES,calza,sock,calza nera con dorso rosso e dorso,13,0.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera da letto,1,289476.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera da bagno,2,22.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera da bagno con vasca,3,7.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera da bagno con vasca e bidet,4,0.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera da bagno con vasca e bidet e sauna,5,0.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera da bagno con vasca e bidet e sauna e jacuzzi,6,0.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera da bagno con vasca e bidet e sauna e jacuzzi e piscina,7,0.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera da bagno con vasca e bidet e sauna e jacuzzi e piscina e sauna esterna,8,0.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera da bagno con vasca e bidet e sauna esterna e jacuzzi e piscina,9,0.0
iter1,CLOTHES,camicia,shirt,camicia da lavoro,1,52.0
iter1,CLOTHES,camicia,shirt,camicia da uomo,2,106.0
iter1,CLOTHES,camicia,shirt,camicia da donna,3,44.0
iter1,CLOTHES,camicia,shirt,camicia da bambino,4,44.0
iter1,CLOTHES,camicia,shirt,camicia da ragazza,5,1.0
iter1,CLOTHES,camicia,shirt,camicia da ragazzo,6,5.0
iter1,CLOTHES,camicia,shirt,camicia da neonato,7,8.0
iter1,CLOTHES,camicia,shirt,camicia da maternità,8,0.0
iter1,CLOTHES,camicia,shirt,camicia da sposa,9,8.0
iter1,CLOTHES,camicia,shirt,camicia da lavoro da uomo,10,1.0
iter1,CLOTHES,camicia,shirt,camicia da lavoro da donna,11,0.0
iter1,CLOTHES,camicia,shirt,camicia da lavoro da bambino,12,0.0
iter1,CLOTHES,camicia,shirt,camicia da lavoro da ragazza,13,0.0
iter1,CLOTHES,camicia,shirt,camicia da lavoro da ragazzo,14,0.0
iter1,CLOTHES,camicia,shirt,camicia da lavoro da neonato,15,0.0
iter1,CLOTHES,camicia,shirt,camicia da lavoro da maternità,16,0.0
iter1,CLOTHES,camicia,shirt,camicia da lavoro da sposa,17,0.0
iter1,VEHICLES,camion,truck,camion cisterna,1,673.0
iter1,VEHICLES,camion,truck,camion cisterna a gas,2,0.0
iter1,VEHICLES,camion,truck,camion cisterna a benzina,3,0.0
iter1,VEHICLES,camion,truck,camion cisterna a diesel,4,0.0
iter1,VEHICLES,camion,truck,camion cisterna a gas naturale,5,0.0
iter1,VEHICLES,camion,truck,camion cisterna a liquido,6,0.0
iter1,VEHICLES,camion,truck,camion cisterna a liquido a benzina,7,0.0
iter1,VEHICLES,camion,truck,camion cisterna a liquido a diesel,8,0.0
iter1,VEHICLES,camion,truck,camion cisterna a liquido a gas naturale,9,0.0
iter1,VEHICLES,camion,truck,camion cisterna a liquido a gas,10,0.0
iter1,VEHICLES,camion,truck,camion cisterna a liquido a gas naturale a diesel,11,0.0
iter1,VEHICLES,camion,truck,camion cisterna a liqu,12,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro,1,27880.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro con un solo braccio,2,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro con due bracci,3,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro con tre bracci,4,2.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro con quattro bracci,5,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro con cinque bracci,6,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro con sei bracci,7,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro con sette bracci,8,2.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro con otto bracci,9,2.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro con nove bracci,10,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro con dieci bracci,11,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro con undici bracci,12,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro con dodici bracci,13,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro con tredici bracci,14,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,cand,15,454.0
iter1,ANIMALS,cane,dog,golden retriever,1,2013.0
iter1,ANIMALS,cane,dog,labrador retriever,2,1996.0
iter1,ANIMALS,cane,dog,dachshund,3,306.0
iter1,ANIMALS,cane,dog,beagle,4,15767.0
iter1,ANIMALS,cane,dog,bulldog,5,11165.0
iter1,ANIMALS,cane,dog,pug,6,4212.0
iter1,ANIMALS,cane,dog,boxer,7,40047.0
iter1,ANIMALS,cane,dog,rottweiler,8,5101.0
iter1,ANIMALS,cane,dog,german shepherd,9,96.0
iter1,ANIMALS,cane,dog,doberman,10,1116.0
iter1,ANIMALS,cane,dog,collie,11,5901.0
iter1,ANIMALS,cane,dog,chihuahua,12,20458.0
iter1,ANIMALS,cane,dog,shih tzu,13,1044.0
iter1,ANIMALS,cane,dog,yorkshire terrier,14,1186.0
iter1,ANIMALS,cane,dog,pomeranian,15,284.0
iter1,ANIMALS,cane,dog,siberian husky,16,1687.0
iter1,ANIMALS,cane,dog,samoyed,17,25.0
iter1,ANIMALS,cane,dog,great dane,18,109.0
iter1,ANIMALS,cane,dog,greyhound,19,2313.0
iter1,ANIMALS,cane,dog,border collie,20,3139.0
iter1,ANIMALS,cane,dog,australian shepherd,21,350.0
iter1,ANIMALS,cane,dog,bernese mountain dog,22,7.0
iter1,ANIMALS,cane,dog,newfoundland,23,597.0
iter1,ANIMALS,cane,dog,saint bernard,24,98.0
iter1,ANIMALS,cane,dog,mastiff,25,1332.0
iter1,ANIMALS,cane,dog,dalmatian,26,157.0
iter1,ANIMALS,cane,dog,pomeranian,27,284.0
iter1,CLOTHES,canottiera,singlet,canottiera,1,15892.0
iter1,CLOTHES,canottiera,singlet,canottiera da barca,2,0.0
iter1,CLOTHES,canottiera,singlet,canottiera da yacht,3,0.0
iter1,CLOTHES,canottiera,singlet,canottiera da piscina,4,0.0
iter1,CLOTHES,canottiera,singlet,canottiera da vasca,5,0.0
iter1,CLOTHES,canottiera,singlet,canottiera da vasca da bagno,6,0.0
iter1,CLOTHES,canottiera,singlet,canottiera da vasca da piscina,7,0.0
iter1,CLOTHES,canottiera,singlet,canottiera da vasca da piscina esterna,8,0.0
iter1,CLOTHES,canottiera,singlet,canottiera da vasca da piscina interna,9,0.0
iter1,CLOTHES,canottiera,singlet,canottiera da vasca da piscina interna esterna,10,0.0
iter1,CLOTHES,canottiera,singlet,canottiera da vasca da piscina interna esterna con filtro,11,0.0
iter1,BODY PARTS,capello,hair,capello lungo,1,200.0
iter1,BODY PARTS,capello,hair,capello corto,2,468.0
iter1,BODY PARTS,capello,hair,capello a frangia,3,0.0
iter1,BODY PARTS,capello,hair,capello a pettine,4,0.0
iter1,BODY PARTS,capello,hair,capello a caschetto,5,37.0
iter1,BODY PARTS,capello,hair,capello a cresta,6,26.0
iter1,BODY PARTS,capello,hair,capello a ciambella,7,0.0
iter1,BODY PARTS,capello,hair,capello a puff,8,0.0
iter1,BODY PARTS,capello,hair,capello a ponytail,9,0.0
iter1,BODY PARTS,capello,hair,capello a top knot,10,0.0
iter1,BODY PARTS,capello,hair,capello a bun,11,0.0
iter1,BODY PARTS,capello,hair,capello a dreadlocks,12,1.0
iter1,BODY PARTS,capello,hair,capello a cornrows,13,0.0
iter1,BODY PARTS,capello,hair,capello a afro,14,0.0
iter1,BODY PARTS,capello,hair,capello a mohawk,15,0.0
iter1,BODY PARTS,capello,hair,capello a fauxhawk,16,0.0
iter1,BODY PARTS,capello,hair,capello a quiff,17,0.0
iter1,BODY PARTS,capello,hair,capello a pompadour,18,0.0
iter1,BODY PARTS,capello,hair,capello a slick back,19,0.0
iter1,BODY PARTS,capello,hair,capello a comb,20,0.0
iter1,CLOTHES,cappello,hat,cappello,1,34080.0
iter1,CLOTHES,cappello,hat,cappello da cowboy,2,483.0
iter1,CLOTHES,cappello,hat,cappello da cowgirl,3,20.0
iter1,CLOTHES,cappello,hat,cappello da cowboy nero,4,17.0
iter1,CLOTHES,cappello,hat,cappello da cowgirl nero,5,0.0
