participant,category,category_it,concept,exemplar,clean_exemplar,rank,asb_freq
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,camicia,camicia,2,34140.0
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,maglietta,maglietta,3,35332.0
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,guinzaglio,guinzaglio,4,
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,cinto,cinto,5,38024.0
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,costrutto,costrutto,6,
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,scialle,scialle,7,22676.0
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,spillare,spillare,8,16697.0
llava-iter2,furniture,mobili,armadio,armadio a due porte,a due porte,1,6.0
llava-iter2,furniture,mobili,armadio,armadio a tre porte,a tre porte,2,1.0
llava-iter2,furniture,mobili,armadio,armadio a quattro porte,a quattro porte,3,2.0
llava-iter2,furniture,mobili,armadio,armadio a sei porte,a sei porte,4,0.0
llava-iter2,furniture,mobili,armadio,armadio a otto porte,a otto porte,5,0.0
llava-iter2,furniture,mobili,armadio,armadio a scaffalature,a scaffalature,6,
llava-iter2,furniture,mobili,armadio,armadio in linea,in linea,7,
llava-iter2,furniture,mobili,armadio,armadio a sospensione,a sospensione,8,1.0
llava-iter2,furniture,mobili,armadio,armadio con raccoglitore,con raccoglitore,9,
llava-iter2,furniture,mobili,armadio,ambiente armadio,ambiente ,10,
llava-iter2,furniture,mobili,armadio,armadio in camera frigo,in camera frigo,11,
llava-iter2,furniture,mobili,armadio,armadio in cucina,in cucina,12,22.0
llava-iter2,furniture,mobili,armadio,armadio in bagno,in bagno,13,12.0
llava-iter2,furniture,mobili,armadio,armadio per computer,per computer,14,
llava-iter2,furniture,mobili,armadio,armadio in soggiorno,in soggiorno,15,
llava-iter2,furniture,mobili,armadio,armadio tv,tv,16,
llava-iter2,furniture,mobili,armadio,apparecchiature in armadio,apparecchiature in ,17,
llava-iter2,furniture,mobili,armadio,piastre in armadio,piastre in ,18,
llava-iter2,furniture,mobili,armadio,vestiti in armadio,vestiti in ,19,
llava-iter2,furniture,mobili,armadio,forniture in,forniture in,20,
llava-iter3,furniture,mobili,armadio,armadietto,armadietto,1,32978.0
llava-iter3,furniture,mobili,armadio,armadio frigorioso,frigorioso,2,
llava-iter3,furniture,mobili,armadio,armadio a panca,a panca,3,
llava-iter3,furniture,mobili,armadio,armadio a cassette,a cassette,4,0.0
llava-iter3,furniture,mobili,armadio,armadio camicia,camicia,5,
llava-iter3,furniture,mobili,armadio,armadio pantelleria,pantelleria,6,
llava-iter3,furniture,mobili,armadio,armario,armario,7,644.0
llava-iter3,furniture,mobili,armadio,armario frigoroso,armario frigoroso,8,
llava-iter3,furniture,mobili,armadio,armario di stoviglie,armario di stoviglie,9,
llava-iter3,furniture,mobili,armadio,armario de' vestiti,armario de' vestiti,10,
llava-iter3,furniture,mobili,armadio,armario di scarpe,armario di scarpe,11,
llava-iter3,furniture,mobili,armadio,armario di lenzuola,armario di lenzuola,12,
llava-iter3,furniture,mobili,armadio,armario di libri,armario di libri,13,
llava-iter3,furniture,mobili,armadio,armario doppio piano,armario doppio piano,14,
llava-iter3,furniture,mobili,armadio,armariolino,armariolino,15,
llava-iter4,furniture,mobili,armadio,cuffia,cuffia,1,39710.0
llava-iter4,furniture,mobili,armadio,arca di pace,arca di pace,2,
llava-iter4,furniture,mobili,armadio,cassetto,cassetto,3,37236.0
llava-iter4,furniture,mobili,armadio,scaffale,scaffale,4,42692.0
llava-iter4,furniture,mobili,armadio,armadio da dondoli,da dondoli,5,
llava-iter4,furniture,mobili,armadio,covolettere,covolettere,6,
llava-iter5,furniture,mobili,armadio,armadio nero,nero,1,
llava-iter5,furniture,mobili,armadio,armadio rosso,rosso,2,
llava-iter5,furniture,mobili,armadio,armadio di legno,di legno,3,44.0
llava-iter5,furniture,mobili,armadio,armadio a vista,a vista,4,21.0
llava-iter5,furniture,mobili,armadio,armadio per piatti,per piatti,5,2.0
llava-iter5,furniture,mobili,armadio,armadio per documenti,per documenti,6,14.0
llava-iter1,stationery,cancelleria,astuccio,cestino-astuccio,cestino-,1,
llava-iter1,stationery,cancelleria,astuccio,astuccio adibita,adibita,2,
llava-iter1,stationery,cancelleria,astuccio,ghiaccino,ghiaccino,3,182.0
llava-iter1,stationery,cancelleria,astuccio,astuccio per piccoli cibi,per piccoli cibi,4,
llava-iter1,stationery,cancelleria,astuccio,carrello di lotti,carrello di lotti,5,
llava-iter2,stationery,cancelleria,astuccio,fornace,fornace,1,34526.0
llava-iter2,stationery,cancelleria,astuccio,camino,camino,2,27794.0
llava-iter2,stationery,cancelleria,astuccio,radiatoria,radiatoria,3,3.0
llava-iter2,stationery,cancelleria,astuccio,riscaldamento elettrico,riscaldamento elettrico,4,84.0
llava-iter2,stationery,cancelleria,astuccio,microwave,microwave,5,1320.0
llava-iter2,stationery,cancelleria,astuccio,lampada,lampada,6,19416.0
llava-iter2,stationery,cancelleria,astuccio,incandescente,incandescente,7,17928.0
llava-iter2,stationery,cancelleria,astuccio,elettrica,elettrica,8,64450.0
llava-iter2,stationery,cancelleria,astuccio,infrarosso,infrarosso,9,21637.0
llava-iter2,stationery,cancelleria,astuccio,parassolare,parassolare,10,
llava-iter2,stationery,cancelleria,astuccio,elettrica,elettrica,11,64450.0
llava-iter3,stationery,cancelleria,astuccio,porta asiatico,porta asiatico,1,
llava-iter3,stationery,cancelleria,astuccio,stiniera,stiniera,2,
llava-iter3,stationery,cancelleria,astuccio,porta asciugamano mante,porta asciugamano mante,3,
llava-iter3,stationery,cancelleria,astuccio,porta asciugamano maschile,porta asciugamano maschile,4,
llava-iter3,stationery,cancelleria,astuccio,porta asciugamano donne,porta asciugamano donne,5,
llava-iter3,stationery,cancelleria,astuccio,porta asciugamano bambini,porta asciugamano bambini,6,
llava-iter3,stationery,cancelleria,astuccio,porta asciugamano bambini,porta asciugamano bambini,7,
llava-iter3,stationery,cancelleria,astuccio,porta asciugamano bimbi piccoli,porta asciugamano bimbi piccoli,8,
llava-iter3,stationery,cancelleria,astuccio,porta asciugamano bimbi grandi,porta asciugamano bimbi grandi,9,
llava-iter4,stationery,cancelleria,astuccio,aerotende,aerotende,1,
llava-iter4,stationery,cancelleria,astuccio,aereoplan,aereoplan,2,
llava-iter4,stationery,cancelleria,astuccio,automobile,automobile,3,41036.0
llava-iter4,stationery,cancelleria,astuccio,bicicletta,bicicletta,4,37606.0
llava-iter4,stationery,cancelleria,astuccio,blocco di ghiaccio,blocco di ghiaccio,5,
llava-iter4,stationery,cancelleria,astuccio,briciole,briciole,6,
llava-iter4,stationery,cancelleria,astuccio,buco,buco,7,
llava-iter4,stationery,cancelleria,astuccio,cannone,cannone,8,20063.0
llava-iter4,stationery,cancelleria,astuccio,contenitore di fuoco,contenitore di fuoco,9,
llava-iter4,stationery,cancelleria,astuccio,fiume,fiume,10,35282.0
llava-iter4,stationery,cancelleria,astuccio,ghezziere,ghezziere,11,
llava-iter4,stationery,cancelleria,astuccio,improntatoio in vetro,improntatoio in vetro,12,
llava-iter4,stationery,cancelleria,astuccio,lanciatoria di cannoni,lanciatoria di cannoni,13,
llava-iter4,stationery,cancelleria,astuccio,mina mine,mina mine,14,
llava-iter4,stationery,cancelleria,astuccio,pila,pila,15,51856.0
llava-iter4,stationery,cancelleria,astuccio,piscina,piscina,16,30386.0
llava-iter4,stationery,cancelleria,astuccio,radiatore,radiatore,17,36162.0
llava-iter4,stationery,cancelleria,astuccio,rivista,rivista,18,35870.0
llava-iter4,stationery,cancelleria,astuccio,vacuum cleaner,vacuum cleaner,19,
llava-iter4,stationery,cancelleria,astuccio,ventilatore,ventilatore,20,12537.0
llava-iter5,stationery,cancelleria,astuccio,frigorifero,frigorifero,1,29542.0
llava-iter1,hobbies,passatempi,attrezzo,attrezzo da costruzione,da costruzione,1,
llava-iter1,hobbies,passatempi,attrezzo,attrezzo da giardinaggio,da giardinaggio,2,48.0
llava-iter1,hobbies,passatempi,attrezzo,attrezzo da lavoro,da lavoro,3,80.0
llava-iter1,hobbies,passatempi,attrezzo,attrezzo di sport,di sport,4,
llava-iter1,hobbies,passatempi,attrezzo,strumenta musicale,strumenta musicale,5,
llava-iter1,hobbies,passatempi,attrezzo,attrezzo de nuit,de nuit,6,
llava-iter1,hobbies,passatempi,attrezzo,attrezzo da cucina,da cucina,7,65.0
llava-iter1,hobbies,passatempi,attrezzo,attrezzo da studio,da studio,8,
llava-iter1,hobbies,passatempi,attrezzo,attrezzo di lavorazione,di lavorazione,9,
llava-iter2,hobbies,passatempi,attrezzo,palle da tennis,palle da tennis,1,134.0
llava-iter2,hobbies,passatempi,attrezzo,raccia,raccia,2,
llava-iter2,hobbies,passatempi,attrezzo,pattina,pattina,3,
llava-iter2,hobbies,passatempi,attrezzo,ramo da camminare,ramo da camminare,4,
llava-iter2,hobbies,passatempi,attrezzo,giubba da lavoro,giubba da lavoro,5,6.0
llava-iter2,hobbies,passatempi,attrezzo,calzature da lavoro,calzature da lavoro,6,
llava-iter2,hobbies,passatempi,attrezzo,macchina fotografica,macchina fotografica,7,2348.0
llava-iter3,hobbies,passatempi,attrezzo,palle da golf,palle da golf,1,20.0
llava-iter3,hobbies,passatempi,attrezzo,raccattapalle,raccattapalle,2,2860.0
llava-iter3,hobbies,passatempi,attrezzo,palo da schiena,palo da schiena,3,
llava-iter3,hobbies,passatempi,attrezzo,scusi da calcio,scusi da calcio,4,
llava-iter3,hobbies,passatempi,attrezzo,gattino da bagno,gattino da bagno,5,
llava-iter3,hobbies,passatempi,attrezzo,martellaccio,martellaccio,6,
llava-iter3,hobbies,passatempi,attrezzo,maglio da malta,maglio da malta,7,
llava-iter3,hobbies,passatempi,attrezzo,tenaglia da ferramenta,tenaglia da ferramenta,8,
llava-iter3,hobbies,passatempi,attrezzo,martello da battute,martello da battute,9,
llava-iter3,hobbies,passatempi,attrezzo,tazza da ferramenta,tazza da ferramenta,10,
llava-iter3,hobbies,passatempi,attrezzo,martello da vettovaglio,martello da vettovaglio,11,
llava-iter3,hobbies,passatempi,attrezzo,piccoletto da scarpe,piccoletto da scarpe,12,
llava-iter3,hobbies,passatempi,attrezzo,scalpello,scalpello,13,26602.0
llava-iter3,hobbies,passatempi,attrezzo,incarichi da fornace,incarichi da fornace,14,
llava-iter3,hobbies,passatempi,attrezzo,martello da legno,martello da legno,15,
llava-iter3,hobbies,passatempi,attrezzo,martello da giochi,martello da giochi,16,
llava-iter3,hobbies,passatempi,attrezzo,martello da pesca,martello da pesca,17,
llava-iter3,hobbies,passatempi,attrezzo,maglio da scuotere,maglio da scuotere,18,
llava-iter3,hobbies,passatempi,attrezzo,spillare da tavolo,spillare da tavolo,19,
llava-iter4,hobbies,passatempi,attrezzo,pesi,pesi,1,69186.0
llava-iter4,hobbies,passatempi,attrezzo,martelli,martelli,2,
llava-iter4,hobbies,passatempi,attrezzo,raccagliasche,raccagliasche,3,
llava-iter5,hobbies,passatempi,attrezzo,raccapo,raccapo,1,0.0
llava-iter5,hobbies,passatempi,attrezzo,raccoglitore,raccoglitore,2,35840.0
llava-iter5,hobbies,passatempi,attrezzo,tazziere,tazziere,3,0.0
llava-iter5,hobbies,passatempi,attrezzo,boccuzzi,boccuzzi,4,
llava-iter5,hobbies,passatempi,attrezzo,ombrello,ombrello,5,18877.0
llava-iter5,hobbies,passatempi,attrezzo,scarpe,scarpe,6,919012.0
llava-iter5,hobbies,passatempi,attrezzo,pennelli,pennelli,7,25574.0
llava-iter5,hobbies,passatempi,attrezzo,guanti,guanti,8,52788.0
llava-iter5,hobbies,passatempi,attrezzo,chiusurami,chiusurami,9,
llava-iter5,hobbies,passatempi,attrezzo,oli,oli,10,29104.0
llava-iter5,hobbies,passatempi,attrezzo,colline,colline,11,
llava-iter5,hobbies,passatempi,attrezzo,pinze,pinze,12,23953.0
llava-iter5,hobbies,passatempi,attrezzo,coltelli e cucchietti,coltelli e cucchietti,13,
llava-iter5,hobbies,passatempi,attrezzo,tagliapietre,tagliapietre,14,
llava-iter5,hobbies,passatempi,attrezzo,ciotoli,ciotoli,15,
llava-iter5,hobbies,passatempi,attrezzo,gabelle da lancio,gabelle da lancio,16,
llava-iter5,hobbies,passatempi,attrezzo,spillami,spillami,17,2.0
llava-iter5,hobbies,passatempi,attrezzo,spille,spille,18,10178.0
llava-iter5,hobbies,passatempi,attrezzo,lame,lame,19,
llava-iter5,hobbies,passatempi,attrezzo,serr,serr,20,
llava-iter1,vehicles,veicoli,autobus,autobu,autobu,1,
llava-iter2,vehicles,veicoli,autobus,autobus urbano,urbano,1,238.0
llava-iter2,vehicles,veicoli,autobus,autobus interurbani,interurbani,2,102.0
llava-iter2,vehicles,veicoli,autobus,autobus regionale,regionale,3,150.0
llava-iter2,vehicles,veicoli,autobus,autobus a lunga distanza,a lunga distanza,4,52.0
llava-iter2,vehicles,veicoli,autobus,autobus turistico,turistico,5,184.0
llava-iter2,vehicles,veicoli,autobus,autobus privato,privato,6,948.0
llava-iter3,vehicles,veicoli,autobus,autobus diurnata,diurnata,1,
llava-iter3,vehicles,veicoli,autobus,autobus notturno,notturno,2,68.0
llava-iter3,vehicles,veicoli,autobus,autobus scuolare,scuolare,3,0.0
llava-iter3,vehicles,veicoli,autobus,autobus regionale,regionale,4,150.0
llava-iter3,vehicles,veicoli,autobus,autobus extraurbano,extraurbano,5,248.0
llava-iter3,vehicles,veicoli,autobus,autobus metropolitano,metropolitano,6,39.0
llava-iter3,vehicles,veicoli,autobus,autobus speciale,speciale,7,154.0
llava-iter3,vehicles,veicoli,autobus,autobus turistico,turistico,8,184.0
llava-iter3,vehicles,veicoli,autobus,autobus privato,privato,9,948.0
llava-iter3,vehicles,veicoli,autobus,autobus di cura sanitaria,di cura sanitaria,10,
llava-iter3,vehicles,veicoli,autobus,autobus per disabilità,per disabilità,11,
llava-iter4,vehicles,veicoli,autobus,pullman,pullman,1,35948.0
llava-iter4,vehicles,veicoli,autobus,coach,coach,2,
llava-iter4,vehicles,veicoli,autobus,bus,bus,3,600430.0
llava-iter4,vehicles,veicoli,autobus,taxi,taxi,4,32854.0
llava-iter5,vehicles,veicoli,autobus,bus,bus,1,600430.0
llava-iter5,vehicles,veicoli,autobus,trasporto pubblico,trasporto pubblico,2,
llava-iter5,vehicles,veicoli,autobus,linea urbana,linea urbana,3,763.0
llava-iter5,vehicles,veicoli,autobus,linea extraurbana,linea extraurbana,4,
llava-iter5,vehicles,veicoli,autobus,linea interurbani,linea interurbani,5,
llava-iter1,vehicles,veicoli,automobile,berlina,berlina,1,38856.0
llava-iter1,vehicles,veicoli,automobile,station wagon,station wagon,2,7302.0
llava-iter1,vehicles,veicoli,automobile,supermini,supermini,3,167.0
llava-iter1,vehicles,veicoli,automobile,coupé,coupé,4,42702.0
llava-iter1,vehicles,veicoli,automobile,familiare,familiare,5,19469.0
llava-iter1,vehicles,veicoli,automobile,hatchback,hatchback,6,3422.0
llava-iter1,vehicles,veicoli,automobile,sedan,sedan,7,9104.0
llava-iter1,vehicles,veicoli,automobile,utilitario,utilitario,8,
llava-iter1,vehicles,veicoli,automobile,barchetta,barchetta,9,41478.0
