participant,category,category_it,concept,exemplar,clean_exemplar,rank,asb_freq
idefics2-iter2,vehicles,veicoli,aereo,drone,drone,2,43184.0
idefics2-iter2,vehicles,veicoli,aereo,elicottero,elicottero,3,30198.0
idefics2-iter2,vehicles,veicoli,aereo,aerobole,aerobole,4,
idefics2-iter2,vehicles,veicoli,aereo,uav,uav,5,3702.0
idefics2-iter3,vehicles,veicoli,aereo,elica,elica,1,18220.0
idefics2-iter3,vehicles,veicoli,aereo,wing,wing,2,
idefics2-iter3,vehicles,veicoli,aereo,fuselage,fuselage,3,41.0
idefics2-iter3,vehicles,veicoli,aereo,rudder,rudder,4,
idefics2-iter3,vehicles,veicoli,aereo,aileron,aileron,5,
idefics2-iter3,vehicles,veicoli,aereo,flap,flap,6,
idefics2-iter4,vehicles,veicoli,aereo,jet,jet,1,33516.0
idefics2-iter4,vehicles,veicoli,aereo,helicoptero,helicoptero,2,7.0
idefics2-iter4,vehicles,veicoli,aereo,bomber,bomber,3,34146.0
idefics2-iter4,vehicles,veicoli,aereo,cacciatorieve,cacciatorieve,4,
idefics2-iter4,vehicles,veicoli,aereo,vettore,vettore,5,37888.0
idefics2-iter5,vehicles,veicoli,aereo,elica,elica,1,18220.0
idefics2-iter5,vehicles,veicoli,aereo,aeroporto,aeroporto,2,1439826.0
idefics2-iter5,vehicles,veicoli,aereo,aeroplano,aeroplano,3,27876.0
idefics2-iter5,vehicles,veicoli,aereo,carcasse,carcasse,4,15706.0
idefics2-iter5,vehicles,veicoli,aereo,rotore,rotore,5,
idefics2-iter1,stationery,cancelleria,agenda,calendario,calendario,1,30666.0
idefics2-iter1,stationery,cancelleria,agenda,carta di riferimento,carta di riferimento,2,
idefics2-iter1,stationery,cancelleria,agenda,organizzazione,organizzazione,3,46096.0
idefics2-iter1,stationery,cancelleria,agenda,diario,diario,4,40702.0
idefics2-iter1,stationery,cancelleria,agenda,tabella di controllo,tabella di controllo,5,
idefics2-iter2,stationery,cancelleria,agenda,pelle,pelle,1,33788.0
idefics2-iter2,stationery,cancelleria,agenda,tessuto,tessuto,2,24150.0
idefics2-iter2,stationery,cancelleria,agenda,carta,carta,3,29882.0
idefics2-iter2,stationery,cancelleria,agenda,paper,paper,4,16457.0
idefics2-iter3,stationery,cancelleria,agenda,calendario,calendario,1,30666.0
idefics2-iter3,stationery,cancelleria,agenda,diario,diario,2,40702.0
idefics2-iter3,stationery,cancelleria,agenda,calandarum,calandarum,3,
idefics2-iter4,stationery,cancelleria,agenda,pagella,pagella,1,
idefics2-iter4,stationery,cancelleria,agenda,nota,nota,2,20942.0
idefics2-iter4,stationery,cancelleria,agenda,riassunto,riassunto,3,
idefics2-iter4,stationery,cancelleria,agenda,indice,indice,4,48724.0
idefics2-iter4,stationery,cancelleria,agenda,cronologia,cronologia,5,
idefics2-iter4,stationery,cancelleria,agenda,controvaria,controvaria,6,
idefics2-iter5,stationery,cancelleria,agenda,appunti,appunti,1,24005.0
idefics2-iter5,stationery,cancelleria,agenda,calcolo,calcolo,2,
idefics2-iter5,stationery,cancelleria,agenda,memo,memo,3,
idefics2-iter5,stationery,cancelleria,agenda,registo,registo,4,
idefics2-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,vestaglia,vestaglia,1,17364.0
idefics2-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,casacca,casacca,2,29972.0
idefics2-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,jeans,jeans,3,31070.0
idefics2-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,robe,robe,4,15208.0
idefics2-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,abito da matrimonio,abito da matrimonio,5,
idefics2-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,vestedda di bambino,vestedda di bambino,6,
idefics2-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,cappello,cappello,1,34080.0
idefics2-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,borse,borse,2,43320.0
idefics2-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,borsiglia,borsiglia,3,
idefics2-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,hanger,hanger,1,
idefics2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,hangers,hangers,1,68.0
idefics2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,pegboard,pegboard,2,
idefics2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,clothesline,clothesline,3,
idefics2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,closet,closet,4,1487.0
idefics2-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,sciarpa,sciarpa,1,45144.0
idefics2-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,scarpa calzante,scarpa calzante,2,
idefics2-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,scarpa sportive,scarpa sportive,3,
idefics2-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,scarpa gola,scarpa gola,4,
idefics2-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,scarpa,scarpa,5,41528.0
idefics2-iter1,furniture,mobili,armadio,armadio chiuso,chiuso,1,568.0
idefics2-iter1,furniture,mobili,armadio,armadio aperto,aperto,2,194.0
idefics2-iter1,furniture,mobili,armadio,scaffale,scaffale,3,42692.0
idefics2-iter1,furniture,mobili,armadio,dispensiere vestiti,dispensiere vestiti,4,
idefics2-iter1,furniture,mobili,armadio,cassa da sputo,cassa da sputo,5,
idefics2-iter2,furniture,mobili,armadio,cabina,cabina,1,38354.0
idefics2-iter2,furniture,mobili,armadio,camerino,camerino,2,62414.0
idefics2-iter2,furniture,mobili,armadio,armadio di camerino,di camerino,3,
idefics2-iter2,furniture,mobili,armadio,armatole,armatole,4,
idefics2-iter2,furniture,mobili,armadio,carrochio,carrochio,5,
idefics2-iter3,furniture,mobili,armadio,cabinato,cabinato,1,
idefics2-iter3,furniture,mobili,armadio,scopa,scopa,2,38416.0
idefics2-iter3,furniture,mobili,armadio,sciarpa,sciarpa,3,45144.0
idefics2-iter3,furniture,mobili,armadio,scarpe,scarpe,4,919012.0
idefics2-iter3,furniture,mobili,armadio,abbigliamento,abbigliamento,5,55304.0
idefics2-iter3,furniture,mobili,armadio,carne d'allev,carne d'allev,6,
idefics2-iter4,furniture,mobili,armadio,camice,camice,1,17885.0
idefics2-iter4,furniture,mobili,armadio,tanga,tanga,2,5313.0
idefics2-iter4,furniture,mobili,armadio,pantaloni,pantaloni,3,49132.0
idefics2-iter4,furniture,mobili,armadio,scarpe,scarpe,4,919012.0
idefics2-iter4,furniture,mobili,armadio,borse,borse,5,43320.0
idefics2-iter5,furniture,mobili,armadio,cassa roba,cassa roba,1,
idefics2-iter5,furniture,mobili,armadio,cassa roba,cassa roba,2,
idefics2-iter1,stationery,cancelleria,astuccio,stufa a lava,stufa a lava,1,
idefics2-iter1,stationery,cancelleria,astuccio,frigorifero,frigorifero,2,29542.0
idefics2-iter1,stationery,cancelleria,astuccio,armadio,armadio,3,42558.0
idefics2-iter1,stationery,cancelleria,astuccio,doccia di bagaghi,doccia di bagaghi,4,
idefics2-iter2,stationery,cancelleria,astuccio,borse,borse,1,43320.0
idefics2-iter2,stationery,cancelleria,astuccio,valigie,valigie,2,
idefics2-iter2,stationery,cancelleria,astuccio,valigette,valigette,3,
idefics2-iter2,stationery,cancelleria,astuccio,tasche,tasche,4,46314.0
idefics2-iter3,stationery,cancelleria,astuccio,bagagli,bagagli,1,
idefics2-iter3,stationery,cancelleria,astuccio,valigie,valigie,2,
idefics2-iter3,stationery,cancelleria,astuccio,borse,borse,3,43320.0
idefics2-iter3,stationery,cancelleria,astuccio,cassette,cassette,4,25249.0
idefics2-iter3,stationery,cancelleria,astuccio,cisterne,cisterne,5,
idefics2-iter4,stationery,cancelleria,astuccio,luggagine,luggagine,1,
idefics2-iter4,stationery,cancelleria,astuccio,manica,manica,2,17371.0
idefics2-iter4,stationery,cancelleria,astuccio,tasca,tasca,3,17192.0
idefics2-iter4,stationery,cancelleria,astuccio,plastica,plastica,4,17014.0
idefics2-iter4,stationery,cancelleria,astuccio,valigia,valigia,5,40010.0
idefics2-iter4,stationery,cancelleria,astuccio,borraccia,borraccia,6,16505.0
idefics2-iter5,stationery,cancelleria,astuccio,scatola leggera,scatola leggera,1,
idefics2-iter5,stationery,cancelleria,astuccio,scatola,scatola,2,49094.0
idefics2-iter5,stationery,cancelleria,astuccio,scatola per le cose,scatola per le cose,3,
idefics2-iter5,stationery,cancelleria,astuccio,scatola di cartone,scatola di cartone,4,
idefics2-iter1,hobbies,passatempi,attrezzo,scopa,scopa,1,38416.0
idefics2-iter1,hobbies,passatempi,attrezzo,forbice,forbice,2,39252.0
idefics2-iter1,hobbies,passatempi,attrezzo,martello,martello,3,35294.0
idefics2-iter2,hobbies,passatempi,attrezzo,utensile,utensile,1,11804.0
idefics2-iter2,hobbies,passatempi,attrezzo,strumenti,strumenti,2,27575.0
idefics2-iter2,hobbies,passatempi,attrezzo,carpenteria,carpenteria,3,21738.0
idefics2-iter2,hobbies,passatempi,attrezzo,attrezzature,attrezzature,4,
idefics2-iter2,hobbies,passatempi,attrezzo,strumenti da lavoro,strumenti da lavoro,5,
idefics2-iter3,hobbies,passatempi,attrezzo,martello,martello,1,35294.0
idefics2-iter3,hobbies,passatempi,attrezzo,sciarpa,sciarpa,2,45144.0
idefics2-iter4,hobbies,passatempi,attrezzo,pala,pala,1,32460.0
idefics2-iter4,hobbies,passatempi,attrezzo,secatore,secatore,2,
idefics2-iter4,hobbies,passatempi,attrezzo,scala,scala,3,32538.0
idefics2-iter4,hobbies,passatempi,attrezzo,martello,martello,4,35294.0
idefics2-iter4,hobbies,passatempi,attrezzo,grida,grida,5,
idefics2-iter5,hobbies,passatempi,attrezzo,martello,martello,1,35294.0
idefics2-iter5,hobbies,passatempi,attrezzo,grida,grida,2,
idefics2-iter5,hobbies,passatempi,attrezzo,coltello,coltello,3,32680.0
idefics2-iter5,hobbies,passatempi,attrezzo,sciabola,sciabola,4,13888.0
idefics2-iter5,hobbies,passatempi,attrezzo,chiave,chiave,5,35278.0
idefics2-iter5,hobbies,passatempi,attrezzo,compasso,compasso,6,37028.0
idefics2-iter5,hobbies,passatempi,attrezzo,sc,sc,7,35620.0
idefics2-iter2,vehicles,veicoli,autobus,pullman,pullman,1,35948.0
idefics2-iter2,vehicles,veicoli,autobus,vw kombi,vw kombi,2,
idefics2-iter2,vehicles,veicoli,autobus,carrossella,carrossella,3,
idefics2-iter3,vehicles,veicoli,autobus,autobus urbano,urbano,1,238.0
idefics2-iter3,vehicles,veicoli,autobus,autobus a linea,a linea,2,0.0
idefics2-iter3,vehicles,veicoli,autobus,autobus turistico,turistico,3,184.0
idefics2-iter3,vehicles,veicoli,autobus,autobus interur,interur,4,
idefics2-iter4,vehicles,veicoli,autobus,bus,bus,1,600430.0
idefics2-iter4,vehicles,veicoli,autobus,pullman,pullman,2,35948.0
idefics2-iter4,vehicles,veicoli,autobus,minibus,minibus,3,23726.0
idefics2-iter4,vehicles,veicoli,autobus,camionette,camionette,4,3727.0
idefics2-iter4,vehicles,veicoli,autobus,vagonettingi,vagonettingi,5,
idefics2-iter5,vehicles,veicoli,autobus,pullman,pullman,1,35948.0
idefics2-iter1,vehicles,veicoli,automobile,auto,auto,1,37910.0
idefics2-iter1,vehicles,veicoli,automobile,cacciavalle,cacciavalle,2,
idefics2-iter1,vehicles,veicoli,automobile,station wagon,station wagon,3,7302.0
idefics2-iter1,vehicles,veicoli,automobile,monopezzo,monopezzo,4,
idefics2-iter1,vehicles,veicoli,automobile,roadster,roadster,5,18488.0
idefics2-iter2,vehicles,veicoli,automobile,auto,auto,1,37910.0
idefics2-iter3,vehicles,veicoli,automobile,berlina,berlina,1,38856.0
idefics2-iter3,vehicles,veicoli,automobile,coupé,coupé,2,42702.0
idefics2-iter3,vehicles,veicoli,automobile,van,van,3,41840.0
idefics2-iter3,vehicles,veicoli,automobile,utilitario,utilitario,4,
idefics2-iter3,vehicles,veicoli,automobile,roadster,roadster,5,18488.0
idefics2-iter4,vehicles,veicoli,automobile,auto,auto,1,37910.0
idefics2-iter4,vehicles,veicoli,automobile,fama,fama,2,
idefics2-iter4,vehicles,veicoli,automobile,cuppino,cuppino,3,
idefics2-iter4,vehicles,veicoli,automobile,furgone,furgone,4,33420.0
idefics2-iter4,vehicles,veicoli,automobile,pianoforte,pianoforte,5,24719.0
idefics2-iter5,vehicles,veicoli,automobile,sedan,sedan,1,9104.0
idefics2-iter5,vehicles,veicoli,automobile,coupé,coupé,2,42702.0
idefics2-iter5,vehicles,veicoli,automobile,monotra,monotra,3,
idefics2-iter5,vehicles,veicoli,automobile,station wagon,station wagon,4,7302.0
idefics2-iter5,vehicles,veicoli,automobile,roadster,roadster,5,18488.0
idefics2-iter5,vehicles,veicoli,automobile,pickup,pickup,6,31418.0
idefics2-iter1,housing buildings,edifici residenziali,bagno,vasca,vasca,1,40030.0
idefics2-iter1,housing buildings,edifici residenziali,bagno,stoviglie,stoviglie,2,34162.0
idefics2-iter1,housing buildings,edifici residenziali,bagno,piatto,piatto,3,31104.0
idefics2-iter1,housing buildings,edifici residenziali,bagno,commode,commode,4,450.0
idefics2-iter2,housing buildings,edifici residenziali,bagno,cassetta delle scarpe,cassetta delle scarpe,1,
idefics2-iter2,housing buildings,edifici residenziali,bagno,doppia tegola,doppia tegola,2,
idefics2-iter2,housing buildings,edifici residenziali,bagno,pavimento ceramico,pavimento ceramico,3,
idefics2-iter2,housing buildings,edifici residenziali,bagno,pavone a gett,pavone a gett,4,
idefics2-iter3,housing buildings,edifici residenziali,bagno,doccia,doccia,1,31052.0
idefics2-iter3,housing buildings,edifici residenziali,bagno,vasca,vasca,2,40030.0
idefics2-iter3,housing buildings,edifici residenziali,bagno,lettiera,lettiera,3,
idefics2-iter3,housing buildings,edifici residenziali,bagno,vaso,vaso,4,33038.0
idefics2-iter3,housing buildings,edifici residenziali,bagno,pietra,pietra,5,36944.0
idefics2-iter3,housing buildings,edifici residenziali,bagno,usignolo,usignolo,6,19328.0
idefics2-iter4,housing buildings,edifici residenziali,bagno,lavatrice,lavatrice,1,16020.0
idefics2-iter4,housing buildings,edifici residenziali,bagno,cuscino,cuscino,2,33352.0
idefics2-iter4,housing buildings,edifici residenziali,bagno,lettto,lettto,3,
idefics2-iter4,housing buildings,edifici residenziali,bagno,sedia,sedia,4,37746.0
idefics2-iter4,housing buildings,edifici residenziali,bagno,tavolo,tavolo,5,35504.0
idefics2-iter4,housing buildings,edifici residenziali,bagno,cervaiolo,cervaiolo,6,
idefics2-iter5,housing buildings,edifici residenziali,bagno,soffitta,soffitta,1,31594.0
idefics2-iter5,housing buildings,edifici residenziali,bagno,stanza,stanza,2,19006.0
idefics2-iter5,housing buildings,edifici residenziali,bagno,piatto,piatto,3,31104.0
idefics2-iter5,housing buildings,edifici residenziali,bagno,rullo,rullo,4,22642.0
idefics2-iter5,housing buildings,edifici residenziali,bagno,vaso lavandino,vaso lavandino,5,
idefics2-iter5,housing buildings,edifici residenziali,bagno,specchio,specchio,6,37906.0
idefics2-iter1,housing buildings,edifici residenziali,balcone,terrazza al piano,terrazza al piano,1,
idefics2-iter1,housing buildings,edifici residenziali,balcone,pianta girod,pianta girod,2,
idefics2-iter1,housing buildings,edifici residenziali,balcone,corridoio col corrimano,corridoio col corrimano,3,
idefics2-iter2,housing buildings,edifici residenziali,balcone,balcone esterno,esterno,1,988.0
idefics2-iter2,housing buildings,edifici residenziali,balcone,balcone interno,interno,2,208.0
idefics2-iter2,housing buildings,edifici residenziali,balcone,balcone aperto,aperto,3,368.0
idefics2-iter2,housing buildings,edifici residenziali,balcone,balcone chiuso,chiuso,4,670.0
idefics2-iter3,housing buildings,edifici residenziali,balcone,terrazza,terrazza,1,608470.0
idefics2-iter4,housing buildings,edifici residenziali,balcone,balcono,balcono,1,34.0
idefics2-iter4,housing buildings,edifici residenziali,balcone,terrazza,terrazza,2,608470.0
idefics2-iter4,housing buildings,edifici residenziali,balcone,mure esteriori,mure esteriori,3,
idefics2-iter5,housing buildings,edifici residenziali,balcone,balcone principale,principale,1,
idefics2-iter5,housing buildings,edifici residenziali,balcone,balcone secondario,secondario,2,
idefics2-iter5,housing buildings,edifici residenziali,balcone,balcone esterno,esterno,3,988.0
idefics2-iter5,housing buildings,edifici residenziali,balcone,balcone interno,interno,4,208.0
idefics2-iter5,housing buildings,edifici residenziali,balcone,balcone sul,sul,5,
idefics2-iter1,plants,piante,basilico,pino,pino,1,83720.0
idefics2-iter1,plants,piante,basilico,ciliegio,ciliegio,2,40040.0
idefics2-iter1,plants,piante,basilico,fico,fico,3,25534.0
idefics2-iter3,plants,piante,basilico,peppermint,peppermint,1,
idefics2-iter3,plants,piante,basilico,oregano,oregano,2,73.0
idefics2-iter3,plants,piante,basilico,mela,mela,3,40206.0
idefics2-iter3,plants,piante,basilico,rosmarino,rosmarino,4,20664.0
idefics2-iter3,plants,piante,basilico,carciofo,carciofo,5,19606.0
idefics2-iter4,plants,piante,basilico,basilico cucinato,cucinato,1,
idefics2-iter4,plants,piante,basilico,basilico fresco,fresco,2,201.0
idefics2-iter4,plants,piante,basilico,piccoli fiori,piccoli fiori,3,138.0
idefics2-iter5,plants,piante,basilico,foglie di basilico,foglie di ,1,
idefics2-iter5,plants,piante,basilico,scodelle,scodelle,2,
idefics2-iter5,plants,piante,basilico,tramezze,tramezze,3,
idefics2-iter5,plants,piante,basilico,ustione,ustione,4,
idefics2-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere a due manicini,a due manicini,1,
idefics2-iter1,kitchenware,utensili da cucina,bicchiere,coppa cilindrica,coppa cilindrica,2,
idefics2-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere al vino,al vino,3,2.0
idefics2-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere con poggiofirmo,con poggiofirmo,4,
idefics2-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere per acqua,per acqua,5,20.0
idefics2-iter2,kitchenware,utensili da cucina,bicchiere,vedra glass,vedra glass,1,
idefics2-iter2,kitchenware,utensili da cucina,bicchiere,tumbler,tumbler,2,4140.0
idefics2-iter2,kitchenware,utensili da cucina,bicchiere,coppa,coppa,3,40010.0
idefics2-iter2,kitchenware,utensili da cucina,bicchiere,stemless,stemless,4,
idefics2-iter3,kitchenware,utensili da cucina,bicchiere,tulipano,tulipano,1,44908.0
idefics2-iter3,kitchenware,utensili da cucina,bicchiere,bottiglia,bottiglia,2,36346.0
idefics2-iter3,kitchenware,utensili da cucina,bicchiere,coppa,coppa,3,40010.0
idefics2-iter3,kitchenware,utensili da cucina,bicchiere,campione,campione,4,22574.0
idefics2-iter3,kitchenware,utensili da cucina,bicchiere,bottiglia di coca col,bottiglia di coca col,5,
idefics2-iter4,kitchenware,utensili da cucina,bicchiere,bottiglia,bottiglia,1,36346.0
idefics2-iter4,kitchenware,utensili da cucina,bicchiere,vaso,vaso,2,33038.0
idefics2-iter4,kitchenware,utensili da cucina,bicchiere,coppa,coppa,3,40010.0
idefics2-iter4,kitchenware,utensili da cucina,bicchiere,tazza,tazza,4,37292.0
idefics2-iter4,kitchenware,utensili da cucina,bicchiere,tavola,tavola,5,39800.0
idefics2-iter4,kitchenware,utensili da cucina,bicchiere,tubo,tubo,6,714020.0
idefics2-iter5,kitchenware,utensili da cucina,bicchiere,bicchiere in vetro o in plastica,in vetro o in plastica,1,
idefics2-iter5,kitchenware,utensili da cucina,bicchiere,bicchiere di alta qualità o di bass,di alta qualità o di bass,2,
idefics2-iter1,vehicles,veicoli,bicicletta,bicycle,bicycle,1,2605.0
idefics2-iter1,vehicles,veicoli,bicicletta,bicycle frame,bicycle frame,2,
idefics2-iter1,vehicles,veicoli,bicicletta,bicycle wheel,bicycle wheel,3,
idefics2-iter1,vehicles,veicoli,bicicletta,bicycle handlebar,bicycle handlebar,4,
idefics2-iter1,vehicles,veicoli,bicicletta,bicycle seat,bicycle seat,5,
idefics2-iter2,vehicles,veicoli,bicicletta,ciclomotore,ciclomotore,1,37010.0
idefics2-iter2,vehicles,veicoli,bicicletta,veicolo,veicolo,2,15786.0
idefics2-iter3,vehicles,veicoli,bicicletta,ciclo,ciclo,1,16846.0
idefics2-iter3,vehicles,veicoli,bicicletta,velo,velo,2,21258.0
idefics2-iter4,vehicles,veicoli,bicicletta,montagna,montagna,1,15565.0
idefics2-iter4,vehicles,veicoli,bicicletta,racing,racing,2,44178.0
idefics2-iter4,vehicles,veicoli,bicicletta,strada,strada,3,38646.0
idefics2-iter4,vehicles,veicoli,bicicletta,gravel,gravel,4,3221.0
idefics2-iter5,vehicles,veicoli,bicicletta,bicicletta normal,normal,1,
idefics2-iter5,vehicles,veicoli,bicicletta,bicicletta mountain,mountain,2,
idefics2-iter5,vehicles,veicoli,bicicletta,bicicletta city,city,3,
idefics2-iter1,body parts,parti del corpo,bocca,anziene,anziene,1,6.0
idefics2-iter1,body parts,parti del corpo,bocca,denti,denti,2,46856.0
idefics2-iter1,body parts,parti del corpo,bocca,bocca inferiore,inferiore,3,24.0
idefics2-iter1,body parts,parti del corpo,bocca,bocca superiore,superiore,4,37.0
idefics2-iter1,body parts,parti del corpo,bocca,labbra bocca,labbra ,5,
idefics2-iter1,body parts,parti del corpo,bocca,palato,palato,6,21589.0
idefics2-iter2,body parts,parti del corpo,bocca,labbro inferiore,labbro inferiore,1,130.0
idefics2-iter2,body parts,parti del corpo,bocca,incisivi,incisivi,2,22974.0
idefics2-iter2,body parts,parti del corpo,bocca,mascella,mascella,3,34880.0
idefics2-iter2,body parts,parti del corpo,bocca,arto dell'incisura,arto dell'incisura,4,
idefics2-iter2,body parts,parti del corpo,bocca,arto,arto,5,23860.0
idefics2-iter3,body parts,parti del corpo,bocca,anima,anima,1,
idefics2-iter3,body parts,parti del corpo,bocca,cuffia,cuffia,2,39710.0
idefics2-iter3,body parts,parti del corpo,bocca,cannocchia,cannocchia,3,
idefics2-iter3,body parts,parti del corpo,bocca,forchetta,forchetta,4,19429.0
idefics2-iter3,body parts,parti del corpo,bocca,stufetta d'odore,stufetta d'odore,5,
idefics2-iter4,body parts,parti del corpo,bocca,labbra sopra,labbra sopra,1,
idefics2-iter4,body parts,parti del corpo,bocca,labbra inferiori,labbra inferiori,2,
idefics2-iter4,body parts,parti del corpo,bocca,labbra laterali,labbra laterali,3,
idefics2-iter4,body parts,parti del corpo,bocca,linguaggio,linguaggio,4,16145.0
idefics2-iter5,body parts,parti del corpo,bocca,denti,denti,1,46856.0
idefics2-iter5,body parts,parti del corpo,bocca,linguaggio,linguaggio,2,16145.0
idefics2-iter5,body parts,parti del corpo,bocca,riga delle cose,riga delle cose,3,
idefics2-iter5,body parts,parti del corpo,bocca,bocca infero,infero,4,
idefics2-iter5,body parts,parti del corpo,bocca,bocca supero,supero,5,
idefics2-iter1,body parts,parti del corpo,braccio,avanguardia,avanguardia,1,
idefics2-iter1,body parts,parti del corpo,braccio,flange,flange,2,
idefics2-iter1,body parts,parti del corpo,braccio,striscio,striscio,3,
idefics2-iter1,body parts,parti del corpo,braccio,mulligan,mulligan,4,
idefics2-iter1,body parts,parti del corpo,braccio,girotonda,girotonda,5,
idefics2-iter1,body parts,parti del corpo,braccio,fendini,fendini,6,
idefics2-iter1,body parts,parti del corpo,braccio,marmita,marmita,7,115.0
idefics2-iter1,body parts,parti del corpo,braccio,bicchiere,bicchiere,8,44272.0
idefics2-iter1,body parts,parti del corpo,braccio,scudetto,scudetto,9,
idefics2-iter1,body parts,parti del corpo,braccio,anello,anello,10,42874.0
idefics2-iter1,body parts,parti del corpo,braccio,stocchetto,stocchetto,11,
idefics2-iter1,body parts,parti del corpo,braccio,bottone,bottone,12,22049.0
idefics2-iter1,body parts,parti del corpo,braccio,manica,manica,13,17371.0
idefics2-iter2,body parts,parti del corpo,braccio,articolazione,articolazione,1,38062.0
idefics2-iter2,body parts,parti del corpo,braccio,muscolo,muscolo,2,
idefics2-iter2,body parts,parti del corpo,braccio,scapula,scapula,3,124.0
idefics2-iter2,body parts,parti del corpo,braccio,eponime,eponime,4,
idefics2-iter2,body parts,parti del corpo,braccio,cavo,cavo,5,17845.0
idefics2-iter2,body parts,parti del corpo,braccio,infortunio,infortunio,6,
idefics2-iter3,body parts,parti del corpo,braccio,artiglio,artiglio,1,18546.0
idefics2-iter3,body parts,parti del corpo,braccio,avambracchio,avambracchio,2,
idefics2-iter3,body parts,parti del corpo,braccio,mano,mano,3,48976.0
idefics2-iter3,body parts,parti del corpo,braccio,braccio destro,destro,4,3880.0
idefics2-iter3,body parts,parti del corpo,braccio,bracc,bracc,5,162.0
idefics2-iter4,body parts,parti del corpo,braccio,braccio destro,destro,1,3880.0
idefics2-iter4,body parts,parti del corpo,braccio,braccio sinistro,sinistro,2,586.0
idefics2-iter5,body parts,parti del corpo,braccio,articolo,articolo,1,41192.0
idefics2-iter5,body parts,parti del corpo,braccio,articolazione,articolazione,2,38062.0
idefics2-iter5,body parts,parti del corpo,braccio,anatomicamente,anatomicamente,3,
idefics2-iter5,body parts,parti del corpo,braccio,corpo,corpo,4,19464.0
idefics2-iter5,body parts,parti del corpo,braccio,estensione,estensione,5,23281.0
idefics2-iter5,body parts,parti del corpo,braccio,tendino,tendino,6,
idefics2-iter2,plants,piante,cactus,pianta da vasi,pianta da vasi,1,
idefics2-iter3,plants,piante,cactus,prickly pear,prickly pear,1,138.0
