exemplar,abs_freq,rel_freq
pinza freno,417,0.03
pinza a becchi,25,0.0
pinza per cablaggio,1,0.0
pistola termica,82,0.01
pistola a espansione,1,0.0
pistola a caldo,29,0.0
pistola per silic,0,0.0
autobus urbano,238,0.02
autobus interurbano,98,0.0
autobus scolastico,342,0.02
autobus turistico,184,0.02
autobus a due piani,68,0.0
autobus articolato,150,0.02
minibus,23726,1.64
midibus,96,0.01
autobus elettrico,70,0.0
autobus a idrogeno,32,0.0
autobus ibrido,56,0.0
autobus a metano,27,0.0
autobus a cielo aperto,8,0.0
autobus per disabili,8,0.0
autobus per il trasporto di prigionieri,0,0.0
autobus per il trasporto di animali,0,0.0
autobus per il trasporto di biciclette,2,0.0
berlina,38856,2.68
coupé,42702,2.94
cabriolet,19356,1.34
station wagon,7302,0.5
suv,38682,2.66
monovolume,11428,0.79
fuoristrada,21868,1.5
berlina sportiva,175,0.01
coupé sportiva,99,0.01
spider,18285,1.26
decappottabile,2104,0.14
pick-up,30836,2.12
berlina elettrica,51,0.0
suv elettrica,32,0.0
monovolume elettrica,37,0.0
auto d'epoca,0,0.0
auto da corsa,125,0.01
auto concept,16,0.0
auto autonoma,298,0.02
auto ibrida,1561,0.11
vasca da bagno,770,0.06
doccia,31052,2.14
water,72109,4.97
bidet,34738,2.4
lavandino,37944,2.62
specchio,37906,2.62
asciugamani,46624,3.22
portasciugamani,1387,0.1
armadietto del bagno,21,0.0
piastrelle da bagno,26,0.0
tappeto da bagno,44,0.0
colonna doccia,58,0.0
box doccia,1286,0.09
rubinetteria,12759,0.88
soffione doccia,30,0.0
idromassaggio,14758,1.02
scalda salviette,423,0.03
saponiera,116,0.01
portasapone,1403,0.1
phon,26279,1.81
termostato,17499,1.21
illuminazione da bagno,11,0.0
ventilatore da bagno,4,0.0
finestra da bagno,5,0.0
porta da bagno,7,0.0
pavimento,927908,63.92
balcone francese,36,0.0
balcone juliet,0,0.0
balcone sporgente,23,0.0
balcone avvolgente,17,0.0
balcone a mensola,15,0.0
balcone pensile,26,0.0
balcone a galleria,1,0.0
balcone a terrazza,4,0.0
balcone a l,13,0.0
balcone aereo,6,0.0
balcone corridoio,14,0.0
balcone a schiena d'asino,0,0.0
balcone a goccia,2,0.0
balcone a bovindo,1,0.0
balcone a julietta,0,0.0
balcone a ringhiera,22,0.0
balcone a sbalzo,21,0.0
balcone a livello,25,0.0
basilico genovese,238,0.02
basilico limone,43,0.0
basilico greco,294,0.02
basilico thai,63,0.0
basilico sacro,192,0.01
basilico rosso,182,0.02
basilico minimo,0,0.0
basilico cannella,68,0.0
basilico anice,9,0.0
basilico liscio,0,0.0
basilico di napoli,10,0.0
basilico a foglia piccola,17,0.0
basilico a foglia grande,2,0.0
basilico porpora,9,0.0
basilico cristallo,0,0.0
basilico arrotondato,0,0.0
basilico africano,16,0.0
basilico re di tailandia,0,0.0
basilico sacro tailandese,0,0.0
bicchiere di vetro,66,0.0
bicchiere di plastica,76,0.0
bicchiere di carta,29,0.0
bicchiere da tè,21,0.0
bicchiere da caffè,68,0.0
bicchiere da vino,166,0.02
bicchiere da birra,40,0.0
bicchiere da long drink,26,0.0
bicchiere da cocktail,517,0.03
bicchiere da whisky,182,0.01
bicchiere da champagne,72,0.0
bicchiere da shot,20,0.0
bicchiere da acqua,638,0.04
bicchiere da latte,42,0.0
bicchiere da succo,8,0.0
bicchiere da frullato,2,0.0
bicchiere termico,137,0.01
bic,13704,0.94
city bike,504,0.04
mountain bike,6030,0.42
racing bike,89,0.01
hybrid bike,28,0.0
cruiser bike,28,0.0
folding bike,46,0.0
touring bike,88,0.0
electric bike,150,0.02
bmx bike,12,0.0
recumbent bike,116,0.0
tandem bike,16,0.0
fixed gear bike,13,0.0
unicycle,70,0.0
tricycle,354,0.02
quadricycle,8,0.0
penny farthing,21,0.0
lowrider bike,0,0.0
chopper bike,2,0.0
cargo bike,44,0.0
cyclocross bike,2,0.0
time trial bike,2,0.0
track bike,18,0.0
kid's bike,13,0.0
balance bike,181,0.01
adult trike,0,0.0
semi-recumbent bike,0,0.0
handcycle,10,0.0
velomobile,88,0.01
exercise bike,18,0.0
stationary bike,28,0.0
spin bike,140,0.01
recumbent trike,0,0.0
bocca umana,107,0.01
bocca di un animale,21,0.0
bocca di un pesce,79,0.0
bocca di un uccello,1,0.0
bocca di un rettile,1,0.0
bocca di un anfibio,0,0.0
bocca di un invertebrato,0,0.0
bocca di un robot,1,0.0
bocca di una bambola,0,0.0
bocca di una statua,14,0.0
bocca di un mostro in un film o in un libro,0,0.0
bocca di un personaggio dei cartoni animati,0,0.0
bocca di un personaggio di un videogioco,0,0.0
bocca di un personaggio di un fumetto,0,0.0
arti superiori,491,0.03
braccio umano,354,0.02
braccio robotico,286,0.02
braccio meccanico,63,0.0
protesi del braccio,22,0.0
arti superiori di animali,0,0.0
braccio di primati,0,0.0
braccio di cetacei,0,0.0
ali di uccelli,21,0.0
braccio di un robot,23,0.0
braccio di una statua,20,0.0
braccio di una sedia a rotelle,0,0.0
braccio di una gru,22,0.0
braccio di un esoscheletro,0,0.0
braccio di un manichino,4,0.0
braccio di un pupazzo,2,0.0
braccio di un bur,0,0.0
saguaro,704,0.05
barile,20189,1.39
cholla,167,0.01
pesco chumbo,0,0.0
old lady hedgehog,0,0.0
bunny ears,17,0.0
fishhook,2,0.0
prickly pear,138,0.0
totem pole,44,0.0
golden barrel,4,0.0
old man,163,0.01
silver torch,0,0.0
organ pipe,52,0.0
pincushion,30,0.0
blue myrtle,0,0.0
cardon,402,0.03
senita,24,0.0
senita cactus,0,0.0
tuna,3563,0.25
echinopsis,382,0.03
echinocereus,127,0.01
ferocactus,380,0.03
mammillaria,1070,0.08
opuntia,3438,0.24
astrophytum,313,0.02
ariocarpus,318,0.02
obregonia,20,0.0
leuchtenbergia,22,0.0
weber,29806,2.05
calza da neve,20,0.0
calza da running,33,0.0
calza da tennis,17,0.0
calza da basket,10,0.0
calza da calcio,22,0.0
calza da wrestling,0,0.0
calza da boxe,0,0.0
calza da ciclismo,24,0.0
calza da golf,3,0.0
calza da yoga,1,0.0
calza da danza,5,0.0
calza da fitness,2,0.0
calza da trekking,29,0.0
calza da sci,26,0.0
calza da snowboard,0,0.0
calza da surf,0,0.0
calza da nuoto,0,0.0
calza da pallanuoto,0,0.0
calza da pallavolo,11,0.0
calza da beach volley,0,0.0
calza da pallacanestro,0,0.0
calza da rugby,1,0.0
camera da letto,289476,19.950000000000003
camera da pranzo,20,0.0
camera da bagno,22,0.0
camera dei bambini,111,0.01
camera degli ospiti,178,0.01
camera blindata,945,0.07
camera oscura,374,0.02
camera iperbare,0,0.0
camera anecoica,538,0.04
camera di combustione,84,0.01
camera di compensazione,29,0.0
camera di manovra,28,0.0
camera di sicurezza,56,0.0
camera di controllo,28,0.0
camera di proiezione,14,0.0
camera di decompressione,32,0.0
camera di stiratura,1,0.0
camera di asciugatura,21,0.0
camera di cottura,35,0.0
camera di germinazione,14,0.0
camera di crescita,25,0.0
camera di fermentazione,21,0.0
camera di maturazione,26,0.0
abbottonata,1141,0.08
a maniche lunghe,33,0.0
a maniche corte,30,0.0
hawaiana,3198,0.22
a collo alto,36,0.0
a collo button-down,0,0.0
a quadri,45,0.0
a righe,144,0.01
bianca,32255,2.22
formale,32777,2.26
informale,19023,1.31
in denim,21,0.0
in flanella,33,0.0
in lino,30,0.0
in seta,97,0.01
in twill,48,0.0
maglia,33938,2.34
polo,39028,2.68
senza maniche,455,0.03
smanicata,567,0.04
termica,15945,1.1
t-shirt,35456,2.44
camion da costruzione,10,0.0
camion dei pompieri,62,0.0
camion dei rifiuti,24,0.0
camion delle consegne,24,0.0
autocarro,38636,2.66
trattore stradale,224,0.02
camion ribaltabile,36,0.0
autobetoniera,453,0.03
autocisterna,2714,0.19
camion frigorifero,356,0.02
camion gru,83,0.01
camion per il trasporto di container,0,0.0
camion per il trasporto di bestiame,3,0.0
camion per il trasporto di auto,1,0.0
camion per il trasporto di materiali pericolosi,0,0.0
camion militare,534,0.04
camion antincendio,28,0.0
camper,30022,2.06
furgone,33420,2.3
autob,46,0.0
candelabro da tavolo,2,0.0
candelabro da parete,6,0.0
candelabro a braccia,1,0.0
candelabro a colonna,2,0.0
candelabro a candela,0,0.0
candelabro elettrico,14,0.0
candelabro di cristallo,40,0.0
candelabro di metallo,12,0.0
candelabro di marmo,14,0.0
candelabro di design,5,0.0
candelabro vintage,1,0.0
candelabro moderno,22,0.0
candelabro rustico,0,0.0
candelabro da terra,12,0.0
candelabro da soffitto,0,0.0
candelabro da giardino,0,0.0
candelabro da esterno,0,0.0
pastore tedesco,390,0.03
labrador,11337,0.78
chihuahua,20458,1.4
bulldog,11165,0.77
beagle,15767,1.09
dalmata,18023,1.24
pitbull,7976,0.55
barboncino,5593,0.39
terranova,23992,1.65
husky,9650,0.66
cocker spaniel,1639,0.11
setter inglese,84,0.01
san bernardo,580,0.04
rottweiler,5101,0.35
cane corso,31,0.0
shih tzu,1044,0.07
yorkshire terrier,1186,0.08
boxer,40047,2.76
schnauzer,2273,0.16
bassotto,10830,0.75
volpino italiano,132,0.01
lhasa apso,303,0.02
cavalier king charles spaniel,203,0.01
carlino,34559,2.38
griffon belga,1,0.0
bloodhound,900,0.06
segugio italiano,163,0.01
canottiera a maniche corte,1,0.0
canottiera a maniche lunghe,2,0.0
canottiera senza maniche,5,0.0
canottiera termica,7,0.0
canottiera da notte,3,0.0
canottiera da lavoro,4,0.0
canottiera da yoga,1,0.0
canottiera da allenamento,1,0.0
canottiera da ginnastica,0,0.0
canottiera da nuoto,0,0.0
canottiera bianca,58,0.0
canottiera nera,45,0.0
canottiera colorata,10,0.0
canottiera in cotone,9,0.0
canottiera in lino,0,0.0
canottiera in seta,6,0.0
canottiera in poliestere,1,0.0
canottiera con scollo a v,2,0.0
capello liscio,288,0.02
capello riccio,415,0.03
capello ondulato,124,0.01
capello corto,468,0.03
capello lungo,200,0.01
capello medio,547,0.04
capello castano,496,0.03
capello biondo,718,0.05
capello rosso,199,0.01
capello grigio,162,0.01
capello nero,159,0.01
capello cotonato,39,0.0
capello tinti,148,0.01
capello rasati,61,0.0
capello afro,25,0.0
capello a caschetto,37,0.0
capello a coda di cavallo,22,0.0
capello spettinato,22,0.0
capello raccolto,58,0.0
capello scarmigliato,6,0.0
capello sottile,66,0.0
capello spesso,252,0.02
capello grasso,75,0.01
berretto,37350,2.58
basco,16129,1.11
berretta,6558,0.45
borsalino,7630,0.52
cappello da baseball,202,0.01
cappello da cowboy,483,0.03
cappello da fishing,0,0.0
cappello da sole,269,0.02
cappello da treccia,0,0.0
cappello da chef,26,0.0
cappello da notte,21,0.0
cappello da panama,0,0.0
cappello da pirata,25,0.0
cappello da pompiere,20,0.0
cappello da rugby,0,0.0
cappello da sci,19,0.0
cappello da tennis,4,0.0
cappello da turista,2,0.0
cappello fez,4,0.0
cappello panama,37,0.0
cilindro,35650,2.46
fedora,23014,1.58
ghigna,1043,0.07
cappotto invernale,23,0.0
cappotto estivo,20,0.0
cappotto imbottito,28,0.0
cappotto leggero,68,0.0
cappotto da pioggia,0,0.0
cappotto da cerimonia,5,0.0
cappotto da caccia,1,0.0
cappotto da equitazione,2,0.0
cappotto da lavoro,3,0.0
cappotto da moto,8,0.0
cappotto militare,148,0.01
cappotto in pelle,24,0.0
cappotto in lana,22,0.0
cappotto in tweed,23,0.0
cappotto in velluto,17,0.0
cappotto in piumino,1,0.0
cappotto in nylon,6,0.0
cappotto in jeans,0,0.0
cappotto in seta,5,0.0
manzo,37800,2.6
maiale,29242,2.02
pollo,39192,2.7
agnello,35370,2.44
vitello,41866,2.88
tacchino,29488,2.04
cinghiale,36268,2.5
coniglio,28814,1.98
anatra,35448,2.44
oca,37998,2.62
capretto,11804,0.81
cervo,42834,2.96
fagiano,24130,1.66
quaglia,22331,1.54
tacchino selvatico,41,0.0
ostrica,18230,1.26
gambero,43698,3.02
salmone,41844,2.88
tonno,36482,2.52
sgombro,18334,1.26
sardina,16513,1.14
merluzzo,39844,2.74
halibut,1300,0.09
trota,37338,2.58
carpa,16727,1.15
anguilla,31746,2.18
bistecca,14876,1.02
salsiccia,39326,2.7
prosciutto,36924,2.54
pancetta,88226,6.08
mortadella,19945,1.37
carrozza ferroviaria,82,0.0
carrozza tranviaria,18,0.0
carrozza funebre,97,0.01
carrozza da parata,14,0.0
carrozza a cavalli,32,0.0
carrozza trainata da buoi,4,0.0
carrozza per il trasporto di merci,1,0.0
carrozza letto sui treni,0,0.0
carrozza ristorante sui treni,1,0.0
carrozza panoramica sui treni,0,0.0
carrozza per bambini sui treni,0,0.0
carrozza per disabili sui treni,0,0.0
carrozza per biciclette sui treni,0,0.0
carrozza per animali sui treni,0,0.0
car,49688,3.42
carta igienica,19969,1.37
carta da parati,34333,2.37
carta da lettere,1171,0.08
carta regalo,90,0.01
carta fotografica,206,0.02
carta da forno,395,0.03
carta vetrata,175,0.01
carta igienica umidificata,27,0.0
carta da imballaggio,33,0.0
carta da musica,35,0.0
carta da zucchero,84,0.01
carta da cucina,5171,0.36
carta da stampante,27,0.0
carta geografica,9763,0.67
carta da parati adesiva,23,0.0
carta da lucido,38,0.0
carta da parati lavabile,21,0.0
carta da regalo riciclata,21,0.0
carta da parati in tessuto,22,0.0
carta da,84,0.01
cassettiera da camera da letto,1,0.0
cassettiera da soggiorno,1,0.0
cassettiera da ufficio,27,0.0
cassettiera da sala da pranzo,0,0.0
cassettiera da studio,0,0.0
cassettiera da bagno,7,0.0
cassettiera da ingresso,5,0.0
cassettiera con scomparti a vista,0,0.0
cassettiera con ante,0,0.0
cassettiera con cassetti grandi,0,0.0
cassettiera con cassetti piccoli,0,0.0
cassettiera vintage,42,0.0
cassettiera moderna,59,0.0
cassettiera in stile industriale,4,0.0
cassettiera in stile rustico,1,0.0
quarter horse,452,0.03
purosangue inglese,21,0.0
appaloosa,2678,0.18
arabo,36422,2.5
mustang,11985,0.83
paint horse,75,0.01
clydesdale,220,0.02
hanoveriano,1,0.0
frisone,3504,0.24
andaluso,8188,0.56
lipizzano,213,0.01
morgan,24167,1.67
tennessee walking horse,15,0.0
paso fino,25,0.0
camargue,4679,0.32
kurzhaar,984,0.07
australian stock horse,7,0.0
akhal-teke,44,0.0
shire,2450,0.17
simmental,842,0.06
noriker,40,0.0
haflinger,1125,0.08
friesian,330,0.02
percheron,226,0.02
belgian,1688,0.12
cremello,23,0.0
palomino,2166,0.15
buckskin,160,0.01
dun,5028,0.35
grullo,3341,0.23
overo,3422,0.24
tobiano,45,0.0
cd audio,275,0.02
cd-rom,48274,3.32
cd-r,6332,0.44
cd-rw,2480,0.18
cd maxi,34,0.0
cd single,163,0.01
cd-i,386,0.03
cd-extra,41,0.0
cd-midi,0,0.0
photocd,151,0.01
videocd,356,0.02
super audio cd,267,0.02
cd-text,142,0.01
cd+g,108,0.01
cd-da,434,0.02
enhanced music cd,6,0.0
cd-bridge,1,0.0
cd-rom xa,44,0.0
cd-i ready,0,0.0
cd-bravo,0,0.0
centrotavola floreale,50,0.0
centrotavola di candele,4,0.0
centrotavola di frutta,21,0.0
centrotavola di vasi,0,0.0
centrotavola di piante,0,0.0
centrotavola di ciotole,0,0.0
centrotavola di candelabri,0,0.0
centrotavola di specchi,0,0.0
centrotavola di libri,0,0.0
centrotavola di sculture,0,0.0
centrotavola di pietre,1,0.0
centrotavola di conchiglie,1,0.0
centrotavola di fiori secchi,11,0.0
centrotavola di led,0,0.0
centrotavola di fotografie,0,0.0
centrotavola di candele profumate,0,0.0
cent,15098,1.04
grano,37564,2.58
riso,726124,50.02
mais,30916,2.12
orzo,34190,2.36
avena,24926,1.72
segale,36444,2.52
farro,45554,3.14
miglio,18304,1.26
grano saraceno,2250,0.16
quinoa,26718,1.84
miglio perlato,55,0.0
bulgur,2098,0.14
couscous,4323,0.3
tapioca,3303,0.23
teff,1579,0.11
amaranto,30834,2.12
sorgo,6638,0.46
fiocchi d'avena,0,0.0
fiocchi di granturco,14,0.0
farina di mais,21,0.0
riso soffiato,294,0.02
cereali per la colazione,26,0.0
muesli,11462,0.78
crusca,21941,1.51
orzo perlato,1043,0.07
pasta,33336,2.3
pane,34818,2.4
pizza,36890,2.54
birra,38948,2.68
whiskey,8743,0.6
vodka,17351,1.2
cervello umano,392,0.02
cervello di scimmia,24,0.0
cervello di topo,20,0.0
cervello di balena,3,0.0
cervello di uccello,10,0.0
cervello di rettile,34,0.0
cervello di anfibio,0,0.0
cervello di pesce,6,0.0
cervello invertebrato,0,0.0
cervello artificiale,678,0.04
cervello embrionale,23,0.0
cervello fetale,170,0.01
cervello sano,624,0.04
cervello malato,321,0.02
cervello vecchio,29,0.0
cervello giovane,90,0.01
cervello maschile,33,0.0
cervello femminile,26,0.0
cervello destro,364,0.03
cervello sinistro,249,0.02
chitarra acustica,2048,0.14
chitarra classica,1036,0.08
chitarra elettrica,43298,2.98
chitarra a 12 corde,50,0.0
chitarra resofonica,172,0.01
chitarra basso,660,0.04
chitarra semi-acustica,33,0.0
chitarra folk,460,0.03
chitarra jazz,134,0.01
chitarra flamenca,35,0.0
chitarra hawaiana,87,0.01
chitarra russa,5,0.0
chitarra banjo,22,0.0
chitarra ukulele,18,0.0
chitarra mandolino,22,0.0
chitarra harp,0,0.0
chitarra slide,42,0.0
chitarra battente,256,0.02
chitarra bouzouki,3,0.0
chitarra charango,1,0.0
ciclamino di napoli,0,0.0
ciclamino persiano,3,0.0
ciclamino di cos,0,0.0
ciclamino di milano,0,0.0
ciclamino purpureum,0,0.0
ciclamino a foglie di fico,0,0.0
ciclamino di rhodope,0,0.0
ciclamino di somalia,0,0.0
ciclamino di cilicia,0,0.0
prunus avium,466,0.03
prunus cerasus,281,0.02
prunus serrulata,79,0.01
prunus subhirtella,18,0.0
prunus mahaleb,83,0.01
prunus incisa,6,0.0
prunus padus,59,0.0
prunus serotina,91,0.01
prunus virginiana,4,0.0
prunus pensylvanica,1,0.0
cioccolato fondente,7584,0.52
cioccolato al latte,176,0.02
cioccolato bianco,454,0.04
cioccolato amaro,64,0.0
cioccolato al gianduia,25,0.0
cioccolato con nocciole,21,0.0
cioccolato con arachidi,10,0.0
cioccolato con riso soffiato,16,0.0
cioccolato con sale marino,1,0.0
cioccolato con peperoncino,17,0.0
cioccolato con menta,11,0.0
cioccolato con frutta,34,0.0
cioccolato con caramello,21,0.0
cioccolato con cereali,11,0.0
cioccolato con biscotti,18,0.0
cioccolato con liquore,4,0.0
colla vinilica,484,0.03
colla a caldo,54,0.0
colla a contatto,25,0.0
colla istantanea,76,0.01
colla per legno,35,0.0
colla per metallo,16,0.0
colla per plastica,22,0.0
colla per ceramica,21,0.0
colla per tessuto,28,0.0
colla per carta,24,0.0
colla super collante,0,0.0
colla epossidica,49,0.0
colla cianoacrilica,84,0.01
colla a presa rapida,33,0.0
colla per piastrelle,27,0.0
colla per pavimenti,25,0.0
colla per moquette,3,0.0
colla per stoffa,20,0.0
colla per cuoio,4,0.0
colla per vetro,25,0.0
collo della camicia,26,0.0
collo della bottiglia,40,0.0
collo della maglietta,20,0.0
collo della giacca,25,0.0
collo di una persona,23,0.0
collo di un animale,9,0.0
collo di un vestito,2,0.0
collo di un pallone,0,0.0
collo di un vaso,4,0.0
collo di una bottiglia di vino,6,0.0
collo di una bottiglia di succo,0,0.0
collo di una bottiglia di birra,9,0.0
collo di una bottiglia di olio,0,0.0
collo di una bottiglia di salsa,0,0.0
collo di una bottiglia di aceto,0,0.0
collo di una bottiglia di shampoo,0,0.0
collo di una bottiglia di,20,0.0
colonna sonora,11026,0.76
colonna di distillazione,30,0.0
colonna di fuoco,21,0.0
colonna di mercurio,30,0.0
colonna di carico,21,0.0
colonna portante,1396,0.1
colonna montante,63,0.0
colonna ascensore,15,0.0
colonna di faraday,0,0.0
colonna di barlow,0,0.0
colonna vertebrale,4644,0.32
colonna di sostegno,66,0.0
colonna di liquido,26,0.0
colonna di plasma,22,0.0
colonna di luce,25,0.0
colonna di ghiaccio,42,0.0
colonna di fumo,57,0.0
colonna trionfale,62,0.0
colonna infinita,92,0.01
colonna rostrata,81,0.01
col,24724,1.7
coltello da cucina,206,0.02
coltello da tavola,21,0.0
coltello da pesca,20,0.0
coltello da caccia,84,0.0
coltello da combattimento,34,0.0
coltello da sushi,21,0.0
coltello da formaggio,25,0.0
coltello da bistecca,45,0.0
coltello da coltivazione,0,0.0
coltello da utility,1,0.0
coltello da sopravvivenza,26,0.0
coltello pieghevole,25,0.0
coltello a serramanico,38,0.0
coltello a lama fissa,26,0.0
coltello da caccia al cinghiale,0,0.0
coltello da pelletteria,0,0.0
coltello da intag,0,0.0
comodino vintage,45,0.0
comodino moderno,229,0.02
comodino industriale,2,0.0
comodino con cassetti,25,0.0
comodino con vano aperto,0,0.0
comodino con ruote,17,0.0
comodino da lettura,1,0.0
comodino in legno,20,0.0
comodino in metallo,22,0.0
comodino in vetro,27,0.0
comodino con scomparto per libri,0,0.0
comodino con presa elettrica,0,0.0
comodino con illuminazione,2,0.0
comodino con cavo di ricarica usb,0,0.0
comodino con ripiani,2,0.0
comodino con specchio,5,0.0
comodino con sedia incorporata,0,0.0
desktop,35954,2.48
laptop,43154,2.98
workstation,30964,2.14
server,34604,2.38
mainframe,11328,0.78
supercomputer,14442,1.0
tablet,47800,3.3
smartphone,33938,2.34
wearable computer,50,0.0
nas,19228,1.32
thin client,924,0.06
virtual machine,2120,0.14
cloud computer,35,0.0
handheld computer,22,0.0
gaming console,53,0.0
embedded computer,17,0.0
single-board computer,123,0.01
industrial computer,9,0.0
rugged computer,4,0.0
point-of-sale computer,0,0.0
comò antico,25,0.0
comò moderno,53,0.0
comò in legno,33,0.0
comò con specchio,23,0.0
comò a più cassetti,1,0.0
comò con cassetto grande,0,0.0
comò in stile rustico,0,0.0
comò in stile minimalista,0,0.0
comò in stile classico,1,0.0
comò in stile contemporaneo,0,0.0
comò con gambe scolpite,0,0.0
comò con finiture dorate,0,0.0
comò con scomparti segreti,0,0.0
comò con cassettiere,0,0.0
comò con ruote,0,0.0
comò su misura,1,0.0
comò vintage,18,0.0
comò shabby chic,14,0.0
comò in stile industri,0,0.0
coniglio nano,204,0.01
coniglio ariete,59,0.0
coniglio fiammingo,0,0.0
coniglio lanoso,0,0.0
coniglio calcara,0,0.0
coniglio argentato,3,0.0
coniglio nero,312,0.02
coniglio bianco,2118,0.14
coniglio tedesco,1,0.0
coniglio olandese,22,0.0
coniglio francese,4,0.0
coniglio russo,1,0.0
coniglio giapponese,10,0.0
coniglio satin,4,0.0
coniglio rizz,0,0.0
coniglio lepre,5,0.0
coniglio congolo,0,0.0
coniglio belga,0,0.0
coniglio hotot,1,0.0
coniglio inglese,2,0.0
coniglio polacco,18,0.0
cornice per foto,20,0.0
cornice per specchio,79,0.0
cornice digitale,1048,0.07
cornice da parete,23,0.0
cornice da tavolo,31,0.0
cornice per dipinto,12,0.0
cornice personalizzata,117,0.01
cornice in metallo,21,0.0
cornice in legno,118,0.0
cornice in plastica,29,0.0
cornice antica,164,0.01
cornice moderna,159,0.01
cornice minimalista,15,0.0
cornice ornamentale,116,0.01
cornice con luce,7,0.0
cornice senza vetro,28,0.0
cornice con passepartout,23,0.0
cornice multifoto,33,0.0
cornice da banco,0,0.0
cornice da scrivania,5,0.0
credenza da cucina,29,0.0
credenza da sala da pranzo,0,0.0
credenza da soggiorno,16,0.0
credenza angolare,1,0.0
credenza a muro,26,0.0
credenza con ante scorrevoli,4,0.0
credenza con cassetti,9,0.0
credenza con vetrine,8,0.0
credenza rustica,26,0.0
credenza moderna,249,0.02
credenza in stile industriale,3,0.0
credenza in stile classico,11,0.0
credenza in stile minimalista,0,0.0
credenza in legno,68,0.0
credenza in metallo,12,0.0
credenza in vetro,8,0.0
credenza con isola,0,0.0
credenza con penisola,0,0.0
