exemplar,abs_freq,rel_freq
occhialetto a contatto sfera,0,0.0
smart assistant,142,0.01
pizzi,16379,1.13
mais genovese integrale seminato,0,0.0
pannellino solare,215,0.01
porta di emergenza,23,0.0
scarpa di tennis in velluto,0,0.0
ginocchiali destro e ginocchiali sinistro,0,0.0
cd album special edition,0,0.0
cornice di guardarre,0,0.0
colonna di un libro,1,0.0
scarpe da sci,21,0.0
pane di frumento di maiale,0,0.0
carroceria,6,0.0
camera a,328,0.02
pinestra,3,0.0
piede di cammello,8,0.0
gallo di esibizione,0,0.0
canoe,12729,0.88
vacca da parto,1,0.0
test di comprensione,25,0.0
scimmia di fuoco,25,0.0
escalator,179,0.01
piatti da asciugatrice,0,0.0
schiena di vetro temperato sottile con tracce,0,0.0
televisore a schermo piatto,20,0.0
spediali,3,0.0
schiuma,9622,0.66
libreria di interesse tecnico,0,0.0
libro di testo giornalistico,0,0.0
segnale,15461,1.07
cactus spinoso rosso verde bianco,0,0.0
tagliere elettriche a mano con manico elettriche,0,0.0
nave da guerra sommergible classe ix,0,0.0
il corvo,73,0.01
righello a vite con testa e manico con manico e testa e manico,0,0.0
nave da pesca,37,0.0
foto in bianco e nero,24,0.0
terrazzo a vetro e pietra,0,0.0
leone del congo,4,0.0
lampada a filamento,24,0.0
provolone,6502,0.45
cinto delle donne,0,0.0
cioccolato al rum,26,0.0
libro di medico,11,0.0
fis,21720,1.5
coniglio di pietra,2,0.0
tettoia da grill a carbone a gas,0,0.0
sporgia,0,0.0
pennello da tempera a olio,0,0.0
tagliere a mano,1,0.0
osterie,20261,1.4
canottaggio di vela,0,0.0
bismutto,0,0.0
uniformi,18158,1.25
salice rosso di barolo,0,0.0
cappello da golfer,0,0.0
calzino da golf,5,0.0
olio extravergine,2847,0.2
raccordatore,7,0.0
scheda scolastica,12,0.0
ursi,1647,0.11
dorso,16220,1.12
focaccia con olivi,0,0.0
caldaia a biomassa e a gas e a legna,0,0.0
bovino bianco,22,0.0
edera di salice,0,0.0
mano che tiene una spada,1,0.0
olio,17993,1.24
poltrona da studio,8,0.0
sedia a sbalzo con canopio,0,0.0
salice rosso riserva,1,0.0
fede sportivo,85,0.01
spalla di un certo tipo di macchina,0,0.0
canoa da corsa,1,0.0
penna di metallo,21,0.0
gambarella,33,0.0
gmc y,0,0.0
lampadario di tavolo a colonne,0,0.0
scala aperta metallica,0,0.0
vasche piscina,17,0.0
scarpe da caccia,15,0.0
tenda da mostra,1,0.0
coppa da caffè latte,0,0.0
smart garden controller,0,0.0
lampada di giardino,0,0.0
fornace a legna,24,0.0
giornale online,102,0.01
tablas,474,0.03
ciclamino a quattro ruote,0,0.0
bambino,9286,0.64
pentolaccio,4,0.0
calzini da surf,0,0.0
aerotrasporti internazionali,0,0.0
edera gigante,4,0.0
pizza alla parmesana,0,0.0
boot cut jeans,3,0.0
mano di un tigre,0,0.0
aquila,17966,1.24
pesce corvina,1,0.0
crepe pan,0,0.0
maiale brindisi,0,0.0
pane integrale di mais,0,0.0
tavla nuziale,0,0.0
lampadario a neon,12,0.0
teglia di alluminio,27,0.0
gatto di machin,0,0.0
occhiali da giardinaggio,1,0.0
pentola con ruote,0,0.0
pane di fave,2,0.0
pagina,18505,1.27
guanti da campione,0,0.0
tulipano comune,3,0.0
fusilli alla pesto,0,0.0
giacca da caccia,20,0.0
gastrointestinale,19017,1.31
gomma da spazzare,0,0.0
ficus wulmersii,0,0.0
"cuscino di lana, cotone e poliuretano",0,0.0
nitendo 3ds,2,0.0
tavoletta,14951,1.03
gilet di polietilene tereftalato polietilene,0,0.0
vasco da bagno,1,0.0
camicia da spalmierlo,0,0.0
calcio a 11 con arbitri e assistenti arbitri e pubblico,0,0.0
gameboy,2258,0.16
fotocompositore,41,0.0
coltello da macinaccio,0,0.0
quadriciclo,3423,0.24
bissicelle,0,0.0
impianto di riscaldamento a biogas a biomassa a legna,0,0.0
aero autobus,0,0.0
spalla di abito da ricevimento,0,0.0
lavamotose con ciclo di asciugatura,0,0.0
cane dal labirinto,0,0.0
sistema di ciclamina,0,0.0
insalata di aceto balsamico,0,0.0
cioccolata al cinnamon,0,0.0
schiena di vetroresina temperata resistente extra forte,0,0.0
lucertola asiatica,0,0.0
relais,25146,1.73
pennello a colla,1,0.0
specchio a diecimila facce,0,0.0
occhialda,0,0.0
vasche jacuzzi,178,0.01
quadro di esame,7,0.0
penna giochiolo,0,0.0
bonnet,3253,0.22
diagonale,25855,1.78
tigre della cambogia,0,0.0
bomba,24709,1.7
scooter fuoristrada,5,0.0
tavolino,29070,2.0
cassettiera per il riso,0,0.0
cavallino,23790,1.64
uovo di zarrella,0,0.0
carro rimorchio-gru,0,0.0
vasello,237,0.02
gallo di fiera di esibizione,0,0.0
divano a nove posti,0,0.0
gatto burmese,20,0.0
chitarra acustica a 12 corde,22,0.0
latte di latte,20,0.0
tappeto,17169,1.18
gamba di ghisa,11,0.0
arte grafica,27,0.0
a muro,292,0.02
macchina da cucina,28,0.0
piste,23631,1.63
guanti da bicicletta,7,0.0
canotta all'americana,0,0.0
scale musicali,53,0.0
giornale mensile,203,0.01
forchetta da 6 o 8 colpi,0,0.0
gomma adesiva silicone antiscivolo,0,0.0
aereo da combattimento,51,0.0
focaccia con pomodoro,24,0.0
cucinaia nero,0,0.0
piatti da tavola da pasto,0,0.0
diplomato,16064,1.11
pesce spada marrone,0,0.0
pizza con pesce,5,0.0
pizza al burro,2,0.0
veicolo a motore,275,0.02
colonna di cemento armato,20,0.0
semplice tavolo,81,0.01
candelabro a maniche,0,0.0
ossicino,3287,0.23
traghetto a barca,0,0.0
trattore d'arte,0,0.0
cabriolet,9678,0.67
mitsubishi l200,568,0.04
colonna d'acciaio,0,0.0
mascella,17440,1.2
capperata,15,0.0
turistbus,0,0.0
elefante africano selvatico,4,0.0
polmoni,25137,1.73
occhialetto a contatto,0,0.0
prodotti in sacchetto,20,0.0
cioccolata al cocco,6,0.0
teglia da forno a legna,0,0.0
ottotan,0,0.0
piatto da pancake,0,0.0
foglio di manigrato,0,0.0
musica,24858,1.71
console video,32,0.0
locomotiva 040 accoppiata,0,0.0
piatti da acqua termale,0,0.0
piatto da ristorante indiano,0,0.0
penna di platino,9,0.0
periodici,28201,1.94
video compact disc,15,0.0
casio,8054,0.55
pane di farina,23,0.0
guanto da pallavolo,0,0.0
quercia piangente gialla,0,0.0
pizza margherita,340,0.02
letto a quattordici piani,0,0.0
centro di massa del sistema nero supermass,0,0.0
meccanico-idraulico,17,0.0
giubbino da pallavolo,0,0.0
poltrona con schienale,20,0.0
letto da bambino,33,0.0
sciarpa a gambetta a collo,0,0.0
tenda da eventi esterno,0,0.0
serpente a coda lunga,0,0.0
fagioli di lupo nero,0,0.0
cervello di uccello,5,0.0
pentola di silicone,1,0.0
cd-mini ep,0,0.0
fornace a fuoco a gas a indafferimento,0,0.0
giraffetta giovane bianca,0,0.0
scolapasta di metallo,18,0.0
braccio di tennis,0,0.0
raccetta da squash,0,0.0
pennello da dipinto,0,0.0
bicicleta,344,0.02
pineapple,1225,0.08
topo di guerra fredda,0,0.0
pane al rumifero,0,0.0
topo di guerra,0,0.0
pino verde,164,0.01
mano,24488,1.69
tran,11986,0.83
metro verde-bianco,0,0.0
cappellone,3578,0.25
tavolo per corpo,0,0.0
tenda interna,150,0.01
libreria di interesse internazionale,1,0.0
fornace a fuoco a legna,0,0.0
mais integrale rosso,0,0.0
pane carasau,233,0.02
struttura,18505,1.27
fornice cucceta,0,0.0
finestra bifora,150,0.01
raccapiedi,0,0.0
agenda di riunioni di eventi di studio,0,0.0
scoppio,20353,1.4
cd-book,69,0.0
specchio di riparazione,0,0.0
calzini da caccia,2,0.0
televisore a led a oled,0,0.0
testa di gatto,23,0.0
cassettiera di vetro con porta e raccordi e maniglie e scaffale,0,0.0
basilico giallo,0,0.0
armadio di cuoio,0,0.0
giraffa zoologico,0,0.0
cuscino da riposo,9,0.0
sciarpa di seta,32,0.0
calzini da calcio,4,0.0
bagno in casa,23,0.0
giacca da pallavolista,0,0.0
salicina liquida,0,0.0
autocarro da carico,1,0.0
attrezzi da pastore,3,0.0
bocche di carne,0,0.0
vite di frullo rosso,0,0.0
piatti di pasta,39,0.0
asciugamacchine,1,0.0
testimonianza scritta,55,0.0
scarpe da lancio,8,0.0
camicia nera con maniche lunghe,2,0.0
armiere-tappeto,0,0.0
cuscino da becco,0,0.0
certificazione di diploma,4,0.0
occhio artificiale,139,0.01
armario da registrazioni di dati,0,0.0
pennello a acrilico,0,0.0
gonnellino,2878,0.2
mais di pane,0,0.0
insalata di limone,23,0.0
sega genesis,119,0.01
gpu,34705,2.39
asiatico,16776,1.16
pennello a nodo,0,0.0
tazzinaio grande con manico lung,0,0.0
enigmi di analisi filosofica,0,0.0
soffitto interno,51,0.0
veal parmesan,2,0.0
trattore di carico ferroviario,0,0.0
di inglese,254,0.02
truck,13349,0.92
pantalone di lana pura arameica,0,0.0
cappello di pizze,0,0.0
sedia a rotaie,0,0.0
libro di economia,30,0.0
porta di access,21,0.0
frullatore a energia solare,0,0.0
camera 360,116,0.01
football inglese,76,0.01
caccia al re,22,0.0
ossicono,1,0.0
ballerino,14498,1.0
planner,16478,1.14
orecchio di cane,24,0.0
scarpa ad apre,0,0.0
centro di massa del sistema quasar,0,0.0
piselli,21283,1.47
sbarra,14851,1.02
maiale nero di uruguay,0,0.0
coniglio rosa,38,0.0
camicia semplice,26,0.0
carne di pesce fresco,6,0.0
tulipano rosa giallo,0,0.0
gomma per pulire,23,0.0
piscina da esternalizzazione,0,0.0
piatti da frullo,0,0.0
macaroni,650,0.04
quattro formaggi,62,0.0
colonna esagonale,78,0.01
colla a lama,0,0.0
piatti da acqua gassata,0,0.0
tulipano bianco con nero,0,0.0
capeletto,20,0.0
piatto da curry,0,0.0
gallo di razza,25,0.0
porta-treno,0,0.0
orecchino di,3432,0.24
fagioli castagnoli,0,0.0
gioco del sudoku,21,0.0
sedia per i bambini,23,0.0
girasole a fiore tiennesi,0,0.0
robot,20137,1.39
furgoncino sportivo,1,0.0
taccuino a mano,5,0.0
camping stove,0,0.0
ginestrina,28,0.0
slippers,882,0.06
chip,14163,0.98
rosso,16736,1.15
aroma base per vino,0,0.0
gnocchi alla panna,10,0.0
fegato ipocondriaco,0,0.0
terrazzo,12886,0.89
pinzetta,12204,0.84
porta pivotante,6,0.0
chitarra a 11 corde,4,0.0
carte di memoria sd hc,0,0.0
forno a vapore a legna a vapore,0,0.0
furgone per il trasporto di animali,4,0.0
penna a sfera con goccia e goccia di tinta e g,0,0.0
quercia petrea,1,0.0
colonna di cera,3,0.0
muratura a vista con mattoni e pietra naturale,0,0.0
uovo di uovo,9,0.0
lettuce di basilico,0,0.0
orecchioni,2520,0.17
spilletti da bar,0,0.0
giubbino da snowboard,0,0.0
vite di vino,10,0.0
lucertola viola,9,0.0
amido,13897,0.96
mandarino,17627,1.21
parchet,15,0.0
ciclone verde,1,0.0
latte di almondo,0,0.0
quadro di raffaello,22,0.0
capelliere,15,0.0
sedia a bilico,0,0.0
scarpa di tennis nero,0,0.0
fornace a induzione,2,0.0
coniglio,14407,0.99
spaghe,10,0.0
cactus carduus,0,0.0
arborio in scatola,0,0.0
traghetto a monorota,0,0.0
casa di riposo,228,0.02
riso di riso peruviano,0,0.0
chitarra telecaster vintage model,0,0.0
letto a trentasei posti,0,0.0
colonna d'accoramento,0,0.0
balcone con ringhiera,37,0.0
autobus a ponte a sei piani,0,0.0
vite di fibra di polietilene tetraidroato,0,0.0
calcio a scuola,20,0.0
credenza da ristorante portatile,0,0.0
elefante africano asiatico,0,0.0
moto,16932,1.17
cervello artificiale,339,0.02
giornale,10281,0.71
lenticola,35,0.0
calzino da nuoto,1,0.0
matita per disegnare a sanguigno,0,0.0
teghio di plastica,0,0.0
bidone,15252,1.05
recumbent oct,0,0.0
incolta,8225,0.57
scala elastica,2,0.0
uovo,16441,1.13
sporgule,0,0.0
gomma per la riparazione,2,0.0
muro di pannelli,17,0.0
divano-bagno,1,0.0
coltello da pettinice,0,0.0
cornice di vetrate,1,0.0
portafoglio fotografico di pellicole fotografiche digitali,0,0.0
canottiera di,24,0.0
furgone di legno,1,0.0
di zappata,20,0.0
torta alla crema,60,0.0
urban bike,42,0.0
merluzzo,19922,1.37
scooter 750cc,0,0.0
ferrari,30160,2.08
wagon,18319,1.26
cammello dromedario,24,0.0
prova per fotografia,0,0.0
porta con vetri tintati,0,0.0
vasche tèpida,0,0.0
geranio comune,21,0.0
meccanico-elettrico-idraulico,2,0.0
guanto da baseball,21,0.0
rummy,302,0.02
risotto alla melanzana,22,0.0
sedia ad attrezzi sportivi,0,0.0
foglio di carta da rilevare guadagni,0,0.0
bocca da,179,0.01
pentola per burro,0,0.0
scarpe-tappeto,0,0.0
muro di vetro colorato,0,0.0
mascherina,16032,1.1
archivio,18048,1.24
dracula,23246,1.6
quadro di guida,2,0.0
piedi calzati,25,0.0
folding bike,23,0.0
bevanda,20740,1.43
quinoa,13359,0.92
orchidea venata,0,0.0
spalla di lavoro,8,0.0
teglia da frullatore,0,0.0
porta banchari,0,0.0
quattro stagioni,535,0.04
leghe di pasta,0,0.0
residenza di lavoro,21,0.0
bottino,17205,1.19
camioncino da camping,0,0.0
nikonw1000,0,0.0
capezza di abbigliamento,0,0.0
ginocondile,0,0.0
uovo comode,0,0.0
cactus spinoso rosso verde,0,0.0
piatto da bagno,0,0.0
pantalone maschile,111,0.01
cornice di soffa,0,0.0
gallo indiano,18,0.0
camera 30p,0,0.0
lucertola gialla nera gialla nera nera nera,0,0.0
pantalone rosso e arancio,0,0.0
candelabro a bancone,0,0.0
land rover defender,488,0.03
trofie acquarello,0,0.0
trattore di lavoro agricolo,0,0.0
tavolo da sala,35,0.0
piattola,760,0.05
matita argentata,8,0.0
lucertola domestica,4,0.0
canotta da gamma,0,0.0
gioco del domino,38,0.0
poltrona da lavoro,22,0.0
armadio di cristallo,3,0.0
riscaldamento a biomassa a legna,0,0.0
maiale di razza sardo-spagnola,0,0.0
piatto da fettuccine,0,0.0
fuoricontinentale,0,0.0
carte di telefono satellite,0,0.0
scomparto,16254,1.12
trattore di carico aereo leggero,0,0.0
faggio,14092,0.97
mano di un gatto,0,0.0
scrivania in plexiglas,3,0.0
cioccolata al vaniglia,0,0.0
cavallo da salto,29,0.0
fettuccine,6558,0.45
trench,6809,0.47
girasole americano,5,0.0
graffiti on wall,0,0.0
piombo,14363,0.99
traghetto a traghetto a gondola,0,0.0
trattore di lavori pesanti,0,0.0
canotta di lavoro,0,0.0
cam,17973,1.24
ghirlande,11141,0.77
cassa da lavoro,10,0.0
fattura,14587,1.0
lavastoviglie a carattere moderno,0,0.0
elefante asiatico indiano,0,0.0
forbice a filo di lana manta aramea pura,0,0.0
moto scooter,27,0.0
gambaccio,1,0.0
mimosa cymosa var. laxa,0,0.0
cactus bianco,9,0.0
balcone coperto,55,0.0
basilico dolce,42,0.0
libreria virtuale,33,0.0
scooter 250cc,20,0.0
tavolo da cena,13,0.0
missile,16588,1.14
mais integrale rosso scarlatto nero,0,0.0
enciclopedia illustrata,80,0.01
porta in vetro semplice,1,0.0
triglie,4706,0.32
sartodetre,0,0.0
piante da decorare,2,0.0
furgoncino,11465,0.79
vita,18544,1.28
mini wallet,1,0.0
palla da tennis,31,0.0
lucertola giardino,0,0.0
camera point and shoot,0,0.0
mariniera,6,0.0
fu,21504,1.48
scimmia bianca,133,0.01
squirrel monkey,3,0.0
forchetta per la salsiccia,0,0.0
scala delle valutazioni,23,0.0
coniglio bianco,1059,0.07
specchio a dieci facce,0,0.0
chitarra telecaster custom pickup configuration,0,0.0
orecchio di uccello,0,0.0
ma,12054,0.83
pentola di ghisa iniettata,0,0.0
cuscino per bambini,20,0.0
rinocerto grigio,0,0.0
spazzofoni,0,0.0
musicista,13177,0.91
super nintendo,162,0.01
epitelio nasale,71,0.0
scala delle pompe di aria olaio,0,0.0
collo di silicone,0,0.0
metro sotterraneo,29,0.0
giornale di cultura,24,0.0
pizza-tappeto,0,0.0
letto a cinque posti,0,0.0
dominos,360,0.02
olio di oliva al limone,5,0.0
carta,14941,1.03
chitarra elettrica a corde,0,0.0
bicicletta da freestyle,2,0.0
cuscino rettangolare,101,0.01
paninoteca,4134,0.28
asciugatrice,14673,1.01
tappeto da letto da pranzo da bagno da letto da bagno,0,0.0
naso di bronzo,1,0.0
tetto a falda,38,0.0
treno ad alta velocità,414,0.03
gaelic football,391,0.03
colla di cemento,2,0.0
compact disc-digital,2,0.0
certificazione di laurea,22,0.0
schiena di pietra,3,0.0
legno rigato,17,0.0
tulipano rosa,102,0.01
cicogna,15510,1.07
tigre del sud-est asiatico,13,0.0
crepe serve,1,0.0
occhiali da guida,26,0.0
rally car,102,0.01
keyboard,6510,0.45
canottiera di legno,0,0.0
atleta,18603,1.28
coppa da caffè corto,0,0.0
piatto da deserto,0,0.0
tavolo di lavoro in vetro,0,0.0
lucertola gialla gialla,0,0.0
sedia a palanca,0,0.0
taxis,1648,0.11
quadro di pittura,25,0.0
harley-davidson,6897,0.48
pane wholewheat,0,0.0
pentola di alluminio,22,0.0
colonna di lamiera,2,0.0
racchetta da pallavolo,0,0.0
tulipano di keukenhof,11,0.0
pavimento in vetroresina,14,0.0
finestra di ingresso,26,0.0
pistola,20464,1.41
giubbino da motocross,0,0.0
edera di pino,0,0.0
elicottero esigenza sanitaria,0,0.0
cerebro,1651,0.11
vettura,17296,1.19
fioreria di frullati,0,0.0
serpente di anaconda,0,0.0
edera del messico,0,0.0
gomma da pulire,0,0.0
delfino del mar delle isole falkland,0,0.0
taccuino elettrico con batteria e accumulatori,0,0.0
contratto,15120,1.04
pesto,13146,0.91
naso di corallo,0,0.0
canottiera da canoa da esplorazione,0,0.0
pallino di scacchi,0,0.0
penna a sfera a inchiostro,14,0.0
poltrona con ruote,15,0.0
pennello da tempera secco,0,0.0
parapeto,7,0.0
ampia,26795,1.85
cipolle verdi,265,0.02
gomma adesiva silicone antiestrosione,0,0.0
penna ad indelare cornetta,0,0.0
serpente di mamba reale,0,0.0
righello a vite con testa e manico con manico e testa e manico e testa e man,0,0.0
chitarra telecaster custom color,0,0.0
uva,16516,1.14
pension,3740,0.26
schiena di cristallo,6,0.0
camioncino da lavoro,7,0.0
scrivania a ruota,0,0.0
cappello da lavoro,10,0.0
anguilla,15873,1.09
traghetto a traghetto a ferry,0,0.0
cd-album,23,0.0
colla per fettuccine,0,0.0
mucca grigia,13,0.0
cremisiere,0,0.0
scuola,14974,1.03
lavamotose con programmazione a vapore con ciclo di asciugatura,0,0.0
tavolo calcio,15,0.0
pastelli per bibita,0,0.0
cactus san-p,0,0.0
minivan,7935,0.55
parmigiano,18020,1.24
lampada,9708,0.67
lampada a led,76,0.01
ottomano letto,1,0.0
cornice di palazzo,51,0.0
maglia di giudice,1,0.0
pesciolino da acquario,13,0.0
piedi da ginnastica artistica,0,0.0
pane di amaranto,6,0.0
colla da pelo corto,0,0.0
a fornace a elettrico,0,0.0
muratura a vista con pietra naturale,0,0.0
olio d'oliva di olivo vergine,0,0.0
orecchino di porcospino,0,0.0
sciarpa a gambetta a maniche,0,0.0
terrazzo a vetro e legno,0,0.0
chitarra elettrica a 7 corde,8,0.0
classe,20293,1.4
teglia da pizzeria,0,0.0
aliante,10673,0.74
soffitto di pietra,22,0.0
ballet,10642,0.73
ditali,1257,0.09
fotografia aerea a colori,1,0.0
spazzacucine,0,0.0
braccio di pallavolo,0,0.0
battello,16305,1.12
salamandra,6011,0.41
treno a scartamento normale,4,0.0
piato,433,0.03
foglio di carta da parati,20,0.0
basilico di aneto,0,0.0
armario da registrazioni di giochi,0,0.0
canottiere di plastica morbida,0,0.0
rene,14961,1.03
duster coat,2,0.0
lavastoviglie a tamburo con congelatore e ventilatore e est,0,0.0
lampada di,36,0.0
fiore di mimosa,20,0.0
colla a spumarico,0,0.0
cioccolata fondente,450,0.03
cappuccino caliente y bien caliente,0,0.0
tigre del sumatra,0,0.0
latte macchiato,133,0.01
lampadario a led rgbww+uv+w+cct+dimming,0,0.0
cornice di parete,6,0.0
penna di lustrino,0,0.0
delfino rosso minore,0,0.0
cappelletto,8701,0.6
collana,15161,1.04
progetto,18470,1.27
maccheroni,12399,0.85
sciabica,1151,0.08
acero,13018,0.9
adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo adesivo ades,0,0.0
scala a chiocciola aperta,6,0.0
canottiere da canoa,0,0.0
focaccia con olio,24,0.0
pane di segale,30,0.0
girovita,7516,0.52
spring jacket,0,0.0
fedora,11507,0.79
chitarra basso,330,0.02
scrivania a sbalzo,0,0.0
scooter 650cc,3,0.0
scania r-series,11,0.0
sconto,17020,1.17
latte con dolci,0,0.0
matita per disegno paesaggistico,0,0.0
candelabro a quindici rampe,0,0.0
ciliegio a tamburo a disco,0,0.0
jar,6991,0.48
london underground,74,0.01
alghe verdi,217,0.01
scala a piattaforma,8,0.0
soffitto a vista aperta,0,0.0
ciambelle,13653,0.94
pomata,16863,1.16
penna rotativa,1,0.0
cd-single,52,0.0
quercia del sahara,0,0.0
cactus lampromeryi,0,0.0
pianta di olivo,35,0.0
duchi,18896,1.3
auricoltoio,0,0.0
boeing ch-47e,0,0.0
naso di smal,0,0.0
piatti da pasto,0,0.0
new york style,161,0.01
cappotto di poliet,0,0.0
testa di porcellana,21,0.0
bagno da riva,2,0.0
quadro di segnalazione,13,0.0
motel,15101,1.04
trattore minerario,1,0.0
mais durum,0,0.0
autoveicoli,17481,1.2
ziti rigati,5,0.0
spalla di camicia da lavoro da bagno,0,0.0
pietra naturale a vista,22,0.0
nintendo switch,3700,0.25
tenda da giardino,22,0.0
di scuola secondaria,12483,0.86
orecchio di insetti,0,0.0
potato salad,19,0.0
pogo stick,59,0.0
palla da ping pong,23,0.0
diploma di scuola secondaria di secondo grado,35,0.0
colonna di sostegno per il lavoro pesante con maniche,0,0.0
schiena di vetroresina resistente,0,0.0
motocross enduro trial offroad motocross enduro trial motocross,0,0.0
lavacassa,0,0.0
cappotto da pioggia calda,0,0.0
pera di coda di topo,0,0.0
motocicletta da trial,20,0.0
uovo d'ovoniello,0,0.0
pentola in legno,8,0.0
libra,16501,1.14
gamecube,5318,0.37
letto a piazza bassa,0,0.0
libreria di giochi,22,0.0
calzini da tennis,20,0.0
etfe,348,0.02
camera 120p,0,0.0
macchiato latte,14,0.0
burning barbeque,0,0.0
floor lamp,21,0.0
oc,16651,1.15
topo di metrò,0,0.0
matita nera,147,0.01
frullato,14978,1.03
busiatele,0,0.0
maglia da campo,2,0.0
gorgonzola di capra piccante,0,0.0
iphone 12 pro max portafoglio,0,0.0
tram n.1,24,0.0
girasole nero,20,0.0
topo di miniera,2,0.0
orecchio di coyote,0,0.0
tulipano di yerevan,0,0.0
lampadario da motociclo,0,0.0
canottaggio,14230,0.98
docente,17203,1.19
romana,22528,1.55
aerolita,0,0.0
pizzaiola,2693,0.19
esame di matematica,33,0.0
terrazzo a marmo,0,0.0
muro di pietra filata,0,0.0
tranvia a scartamento normale,1,0.0
annessi,28239,1.95
new york city subway,9,0.0
aeroplano da trasporto merci,0,0.0
poltrona dorato,80,0.01
allevamento,16656,1.15
canottiere da kayak,0,0.0
camera nero,40,0.0
tazza di latte,43,0.0
libro di guida,20,0.0
pesce aragosta,1,0.0
insalata di cavolo,23,0.0
tettoia a piattaforma,0,0.0
sedano,18468,1.27
quadro di vetro dipinto,0,0.0
coltello da macinazione,0,0.0
gallo di fiera di corrida,0,0.0
bucatini,4075,0.28
metro bianco,25,0.0
fagioli frullati bianchi,0,0.0
minibar,13342,0.92
schiena di pvc,0,0.0
terracce,13,0.0
canottiere di carta,0,0.0
gioco del duce,3,0.0
furgone per il trasporto di mobili,3,0.0
tram n.3,7,0.0
tendaggi,14376,0.99
cassa,17213,1.19
cactus pauciflorus,0,0.0
cd-maxi single,0,0.0
frassino,13127,0.9
il gi,23,0.0
scotia,1835,0.13
lampada di torcia,0,0.0
scarpa da caccia,15,0.0
testimonianza in pubblico,9,0.0
residenza per le persone in convalescenza,0,0.0
il gazzettino,92,0.01
pane di mais con semi di sesamo nero,0,0.0
pino bianco,204,0.01
electric car,73,0.01
leone africano,304,0.02
cappellacci,10817,0.75
quercia suberosa,0,0.0
gnocchi alla pesto,0,0.0
cioccolata con caramello,1,0.0
neoprene,11522,0.79
poltrona a sedere alto,0,0.0
side salad,6,0.0
orologio astronomico,171,0.01
topo di acqua,0,0.0
libro di testo scolastico,40,0.0
trattore di carico ferroviario leggero,0,0.0
elefantide europeo,0,0.0
calendario scolastico,194,0.01
lucertola dell'orto,0,0.0
foglio di carta da rilevare tasse,0,0.0
spaghetti bolognese,98,0.01
bagno in bar,1,0.0
