participant,category,category_it,concept,exemplar,clean_exemplar,rank
nemo-iter1,vehicles,veicoli,aereo,aereo di linea,di linea,10
nemo-iter1,vehicles,veicoli,aereo,aereo da soccorso,da soccorso,11
nemo-iter1,vehicles,veicoli,aereo,aereo da ricognizione,da ricognizione,12
nemo-iter1,vehicles,veicoli,aereo,aereo da addestramento,da addestramento,13
nemo-iter1,vehicles,veicoli,aereo,aereo da carico,da carico,14
nemo-iter1,vehicles,veicoli,aereo,aereo da pattugliamento,da pattugliamento,15
nemo-iter1,vehicles,veicoli,aereo,aereo da combattimento imbarcato,da combattimento imbarcato,16
nemo-iter1,vehicles,veicoli,aereo,aereo da combattimento stealth,da combattimento stealth,17
nemo-iter2,vehicles,veicoli,aereo,aereo a elica,a elica,1
nemo-iter2,vehicles,veicoli,aereo,aereo a reazione,a reazione,2
nemo-iter2,vehicles,veicoli,aereo,aereo da caccia,da caccia,3
nemo-iter2,vehicles,veicoli,aereo,aereo da trasporto,da trasporto,4
nemo-iter2,vehicles,veicoli,aereo,aereo da turismo,da turismo,5
nemo-iter2,vehicles,veicoli,aereo,aereo da guerra,da guerra,6
nemo-iter2,vehicles,veicoli,aereo,aereo da soccorso,da soccorso,7
nemo-iter2,vehicles,veicoli,aereo,aereo da ricognizione,da ricognizione,8
nemo-iter2,vehicles,veicoli,aereo,aereo da carico,da carico,9
nemo-iter2,vehicles,veicoli,aereo,aereo da addestramento,da addestramento,10
nemo-iter2,vehicles,veicoli,aereo,aereo da linea,da linea,11
nemo-iter2,vehicles,veicoli,aereo,aereo da esibizione,da esibizione,12
nemo-iter2,vehicles,veicoli,aereo,aereo sperimentale,sperimentale,13
nemo-iter2,vehicles,veicoli,aereo,elicottero,elicottero,14
nemo-iter2,vehicles,veicoli,aereo,aeroplano,aeroplano,15
nemo-iter2,vehicles,veicoli,aereo,velivolo spaziale,velivolo spaziale,16
nemo-iter2,vehicles,veicoli,aereo,drone,drone,17
nemo-iter2,vehicles,veicoli,aereo,aereo senza pilota,senza pilota,18
nemo-iter2,vehicles,veicoli,aereo,aereo a decollo verticale,a decollo verticale,19
nemo-iter2,vehicles,veicoli,aereo,aereo a getto,a getto,20
nemo-iter3,vehicles,veicoli,aereo,aereo a elica,a elica,1
nemo-iter3,vehicles,veicoli,aereo,aereo a reazione,a reazione,2
nemo-iter3,vehicles,veicoli,aereo,aereo da trasporto,da trasporto,3
nemo-iter3,vehicles,veicoli,aereo,aereo da caccia,da caccia,4
nemo-iter3,vehicles,veicoli,aereo,aereo da ricognizione,da ricognizione,5
nemo-iter3,vehicles,veicoli,aereo,aereo da turismo,da turismo,6
nemo-iter3,vehicles,veicoli,aereo,aereo da cargo,da cargo,7
nemo-iter3,vehicles,veicoli,aereo,aereo da passeggeri,da passeggeri,8
nemo-iter3,vehicles,veicoli,aereo,aereo da soccorso,da soccorso,9
nemo-iter3,vehicles,veicoli,aereo,elicottero,elicottero,10
nemo-iter3,vehicles,veicoli,aereo,aereo da guerra,da guerra,11
nemo-iter3,vehicles,veicoli,aereo,aereo da addestramento,da addestramento,12
nemo-iter3,vehicles,veicoli,aereo,aereo da linea,da linea,13
nemo-iter3,vehicles,veicoli,aereo,aereo da osservazione,da osservazione,14
nemo-iter3,vehicles,veicoli,aereo,aereo senza pilota,senza pilota,15
nemo-iter4,vehicles,veicoli,aereo,aereo di linea,di linea,1
nemo-iter4,vehicles,veicoli,aereo,aereo da cargo,da cargo,2
nemo-iter4,vehicles,veicoli,aereo,aereo da diporto,da diporto,3
nemo-iter4,vehicles,veicoli,aereo,aereo da guerra,da guerra,4
nemo-iter4,vehicles,veicoli,aereo,aereo da caccia,da caccia,5
nemo-iter4,vehicles,veicoli,aereo,aereo da ricognizione,da ricognizione,6
nemo-iter4,vehicles,veicoli,aereo,aereo da addestramento,da addestramento,7
nemo-iter4,vehicles,veicoli,aereo,elicottero,elicottero,8
nemo-iter4,vehicles,veicoli,aereo,aereo senza pilota,senza pilota,9
nemo-iter4,vehicles,veicoli,aereo,aereo spia,spia,10
nemo-iter4,vehicles,veicoli,aereo,aereo da soccorso,da soccorso,11
nemo-iter5,vehicles,veicoli,aereo,jet,jet,1
nemo-iter5,vehicles,veicoli,aereo,aereo a elica,a elica,2
nemo-iter5,vehicles,veicoli,aereo,elicottero,elicottero,3
nemo-iter5,vehicles,veicoli,aereo,aereo da guerra,da guerra,4
nemo-iter5,vehicles,veicoli,aereo,aereo da trasporto,da trasporto,5
nemo-iter5,vehicles,veicoli,aereo,aereo da caccia,da caccia,6
nemo-iter5,vehicles,veicoli,aereo,aereo da ricognizione,da ricognizione,7
nemo-iter5,vehicles,veicoli,aereo,aereo da turismo,da turismo,8
nemo-iter5,vehicles,veicoli,aereo,aereo da cargo,da cargo,9
nemo-iter5,vehicles,veicoli,aereo,aereo da passeggeri,da passeggeri,10
nemo-iter5,vehicles,veicoli,aereo,aereo da addestramento,da addestramento,11
nemo-iter5,vehicles,veicoli,aereo,aereo da soccorso,da soccorso,12
nemo-iter5,vehicles,veicoli,aereo,aereo da osservazione,da osservazione,13
nemo-iter5,vehicles,veicoli,aereo,aereo da pattugliamento,da pattugliamento,14
nemo-iter5,vehicles,veicoli,aereo,aereo da ricerca scientifica,da ricerca scientifica,15
nemo-iter5,vehicles,veicoli,aereo,aereo da acrobazia,da acrobazia,16
nemo-iter5,vehicles,veicoli,aereo,aereo da bombardamento,da bombardamento,17
nemo-iter5,vehicles,veicoli,aereo,aereo da trasporto militare,da trasporto militare,18
nemo-iter5,vehicles,veicoli,aereo,aereo da collegamento,da collegamento,19
nemo-iter5,vehicles,veicoli,aereo,aereo da linea,da linea,20
nemo-iter5,vehicles,veicoli,aereo,aereo da turismo leggero,da turismo leggero,21
nemo-iter5,vehicles,veicoli,aereo,aereo da affari,da affari,22
nemo-iter5,vehicles,veicoli,aereo,aereo da diporto,da diporto,23
nemo-iter5,vehicles,veicoli,aereo,aereo da turismo regionale,da turismo regionale,24
nemo-iter5,vehicles,veicoli,aereo,aereo da turismo esecutivo,da turismo esecutivo,25
nemo-iter1,stationery,cancelleria,agenda,agenda cartacea,cartacea,1
nemo-iter1,stationery,cancelleria,agenda,agenda elettronica,elettronica,2
nemo-iter1,stationery,cancelleria,agenda,agenda digitale,digitale,3
nemo-iter1,stationery,cancelleria,agenda,agenda online,online,4
nemo-iter1,stationery,cancelleria,agenda,agenda professionale,professionale,5
nemo-iter1,stationery,cancelleria,agenda,agenda personale,personale,6
nemo-iter1,stationery,cancelleria,agenda,agenda scolastica,scolastica,7
nemo-iter1,stationery,cancelleria,agenda,agenda universitaria,universitaria,8
nemo-iter2,stationery,cancelleria,agenda,agenda cartacea,cartacea,1
nemo-iter2,stationery,cancelleria,agenda,agenda elettronica,elettronica,2
nemo-iter2,stationery,cancelleria,agenda,agenda online,online,3
nemo-iter2,stationery,cancelleria,agenda,agenda a spirale,a spirale,4
nemo-iter2,stationery,cancelleria,agenda,agenda a quaderni,a quaderni,5
nemo-iter2,stationery,cancelleria,agenda,agenda a compartimenti,a compartimenti,6
nemo-iter2,stationery,cancelleria,agenda,agenda a fogli mobili,a fogli mobili,7
nemo-iter2,stationery,cancelleria,agenda,agenda a data unica,a data unica,8
nemo-iter2,stationery,cancelleria,agenda,agenda a data ripetuta,a data ripetuta,9
nemo-iter2,stationery,cancelleria,agenda,agenda settimanale,settimanale,10
nemo-iter2,stationery,cancelleria,agenda,agenda mensile,mensile,11
nemo-iter2,stationery,cancelleria,agenda,agenda annuale,annuale,12
nemo-iter2,stationery,cancelleria,agenda,agenda professionale,professionale,13
nemo-iter2,stationery,cancelleria,agenda,agenda scolastica,scolastica,14
nemo-iter2,stationery,cancelleria,agenda,agenda personale,personale,15
nemo-iter3,stationery,cancelleria,agenda,agenda cartacea,cartacea,1
nemo-iter3,stationery,cancelleria,agenda,agenda elettronica,elettronica,2
nemo-iter3,stationery,cancelleria,agenda,agenda a bolle,a bolle,3
nemo-iter3,stationery,cancelleria,agenda,agenda settimanale,settimanale,4
nemo-iter3,stationery,cancelleria,agenda,agenda mensile,mensile,5
nemo-iter3,stationery,cancelleria,agenda,agenda annuale,annuale,6
nemo-iter3,stationery,cancelleria,agenda,agenda di lavoro,di lavoro,7
nemo-iter3,stationery,cancelleria,agenda,agenda scolastica,scolastica,8
nemo-iter3,stationery,cancelleria,agenda,agenda di viaggio,di viaggio,9
nemo-iter3,stationery,cancelleria,agenda,agenda di appuntamenti,di appuntamenti,10
nemo-iter3,stationery,cancelleria,agenda,agenda di contatti,di contatti,11
nemo-iter4,stationery,cancelleria,agenda,agenda cartacea,cartacea,1
nemo-iter4,stationery,cancelleria,agenda,agenda elettronica,elettronica,2
nemo-iter4,stationery,cancelleria,agenda,agenda digitale,digitale,3
nemo-iter4,stationery,cancelleria,agenda,agenda stampabile,stampabile,4
nemo-iter4,stationery,cancelleria,agenda,agenda online,online,5
nemo-iter4,stationery,cancelleria,agenda,agenda condivisa,condivisa,6
nemo-iter4,stationery,cancelleria,agenda,agenda professionale,professionale,7
nemo-iter4,stationery,cancelleria,agenda,agenda personale,personale,8
nemo-iter4,stationery,cancelleria,agenda,agenda scolastica,scolastica,9
nemo-iter4,stationery,cancelleria,agenda,agenda universitaria,universitaria,10
nemo-iter4,stationery,cancelleria,agenda,agenda tascabile,tascabile,11
nemo-iter5,stationery,cancelleria,agenda,agenda cartacea,cartacea,1
nemo-iter5,stationery,cancelleria,agenda,agenda elettronica,elettronica,2
nemo-iter5,stationery,cancelleria,agenda,agenda digitale,digitale,3
nemo-iter5,stationery,cancelleria,agenda,agenda tascabile,tascabile,4
nemo-iter5,stationery,cancelleria,agenda,agenda settimanale,settimanale,5
nemo-iter5,stationery,cancelleria,agenda,agenda mensile,mensile,6
nemo-iter5,stationery,cancelleria,agenda,agenda annuale,annuale,7
nemo-iter5,stationery,cancelleria,agenda,agenda di lavoro,di lavoro,8
nemo-iter5,stationery,cancelleria,agenda,agenda di appuntamenti,di appuntamenti,9
nemo-iter5,stationery,cancelleria,agenda,agenda di contatti,di contatti,10
nemo-iter5,stationery,cancelleria,agenda,agenda di indirizzi,di indirizzi,11
nemo-iter5,stationery,cancelleria,agenda,agenda di viaggio,di viaggio,12
nemo-iter5,stationery,cancelleria,agenda,agenda scolastica,scolastica,13
nemo-iter5,stationery,cancelleria,agenda,agenda universitaria,universitaria,14
nemo-iter5,stationery,cancelleria,agenda,agenda professionale,professionale,15
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a parete,a parete,1
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti portatile,portatile,2
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da viaggio,da viaggio,3
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a piantana,a piantana,4
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da esterno,da esterno,5
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da soffitto,da soffitto,6
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da armadio,da armadio,7
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da porta,da porta,8
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da tasca,da tasca,9
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da auto,da auto,10
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da parete pieghevole,da parete pieghevole,11
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a ruote,a ruote,12
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da parete con specchio,da parete con specchio,13
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da parete con cassetti,da parete con cassetti,14
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da parete con portaombrelli,da parete con portaombrelli,15
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti con portaaccessori,con portaaccessori,16
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti con portaocchiali,con portaocchiali,17
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti con portachiavi,con portachiavi,18
nemo-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a parete,a parete,1
nemo-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a piantana,a piantana,2
nemo-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a soffitto,a soffitto,3
nemo-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti portatile,portatile,4
nemo-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da viaggio,da viaggio,5
nemo-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da esterno,da esterno,6
nemo-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a parete,a parete,1
nemo-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a piantana,a piantana,2
nemo-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a soffitto,a soffitto,3
nemo-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da viaggio,da viaggio,4
nemo-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da tasca,da tasca,5
nemo-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da porta,da porta,6
nemo-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da parete pieghevole,da parete pieghevole,7
nemo-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da parete retrattile,da parete retrattile,8
nemo-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da parete con specchio,da parete con specchio,9
nemo-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da parete con cassetto,da parete con cassetto,10
nemo-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da parete con ripiano,da parete con ripiano,11
nemo-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a piantana,a piantana,1
nemo-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a muro,a muro,2
nemo-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti portatile,portatile,3
nemo-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti pieghevole,pieghevole,4
nemo-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da viaggio,da viaggio,5
nemo-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti con specchio,con specchio,6
nemo-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti con cassetti,con cassetti,7
nemo-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti con ruote,con ruote,8
nemo-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da esterno,da esterno,9
nemo-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da giardino,da giardino,10
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a parete,a parete,1
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da pavimento,da pavimento,2
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti portatile,portatile,3
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da viaggio,da viaggio,4
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da camera,da camera,5
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da bagno,da bagno,6
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da esterno,da esterno,7
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da giardino,da giardino,8
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da armadio,da armadio,9
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da ingresso,da ingresso,10
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da ufficio,da ufficio,11
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da hotel,da hotel,12
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da spiaggia,da spiaggia,13
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da piscina,da piscina,14
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da palestra,da palestra,15
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da camera da letto,da camera da letto,16
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da soggiorno,da soggiorno,17
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da cucina,da cucina,18
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da bambini,da bambini,19
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da animali domest,da animali domest,20
nemo-iter1,furniture,mobili,armadio,armadio a muro,a muro,1
nemo-iter1,furniture,mobili,armadio,armadio guardaroba,guardaroba,2
nemo-iter1,furniture,mobili,armadio,armadio a ponte,a ponte,3
nemo-iter1,furniture,mobili,armadio,armadio a cassetti,a cassetti,4
nemo-iter1,furniture,mobili,armadio,armadio a incasso,a incasso,5
nemo-iter1,furniture,mobili,armadio,armadio a colonna,a colonna,6
nemo-iter1,furniture,mobili,armadio,armadio a specchio,a specchio,7
nemo-iter1,furniture,mobili,armadio,armadio a vetri,a vetri,8
nemo-iter1,furniture,mobili,armadio,armadio guardaroba con ante scorrevoli,guardaroba con ante scorrevoli,9
nemo-iter1,furniture,mobili,armadio,armadio guardaroba con ante battenti,guardaroba con ante battenti,10
nemo-iter1,furniture,mobili,armadio,armadio guardaroba con ante a ribalta,guardaroba con ante a ribalta,11
nemo-iter1,furniture,mobili,armadio,armadio guardaroba con ante a scomparsa,guardaroba con ante a scomparsa,12
nemo-iter1,furniture,mobili,armadio,armadio guardaroba con ante a libro,guardaroba con ante a libro,13
nemo-iter1,furniture,mobili,armadio,armadio guardaroba con ante a battente ribaltabile,guardaroba con ante a battente ribaltabile,14
nemo-iter1,furniture,mobili,armadio,armadio guardaroba con ante a battente ribaltabili,guardaroba con ante a battente ribaltabili,15
nemo-iter1,furniture,mobili,armadio,arm,arm,16
nemo-iter2,furniture,mobili,armadio,armadio a muro,a muro,1
nemo-iter2,furniture,mobili,armadio,armadio guardaroba,guardaroba,2
nemo-iter2,furniture,mobili,armadio,armadio a ponte,a ponte,3
nemo-iter2,furniture,mobili,armadio,armadio a cassetti,a cassetti,4
nemo-iter2,furniture,mobili,armadio,armadio a vista,a vista,5
nemo-iter2,furniture,mobili,armadio,armadio blindato,blindato,6
nemo-iter2,furniture,mobili,armadio,armadio bar,bar,7
nemo-iter2,furniture,mobili,armadio,armadio per scarpe,per scarpe,8
nemo-iter2,furniture,mobili,armadio,armadio per vestiti,per vestiti,9
nemo-iter2,furniture,mobili,armadio,armadio per biancheria,per biancheria,10
nemo-iter2,furniture,mobili,armadio,armadio per libri,per libri,11
nemo-iter2,furniture,mobili,armadio,armadio per attrezzi,per attrezzi,12
nemo-iter2,furniture,mobili,armadio,armadio per alimenti,per alimenti,13
nemo-iter2,furniture,mobili,armadio,armadio per medicinali,per medicinali,14
nemo-iter2,furniture,mobili,armadio,armadio per ufficio,per ufficio,15
nemo-iter2,furniture,mobili,armadio,armadio per camino,per camino,16
nemo-iter2,furniture,mobili,armadio,armadio per biciclette,per biciclette,17
nemo-iter2,furniture,mobili,armadio,armadio per lavanderia,per lavanderia,18
nemo-iter2,furniture,mobili,armadio,armadio per cantina,per cantina,19
nemo-iter2,furniture,mobili,armadio,armadio per bagno,per bagno,20
nemo-iter3,furniture,mobili,armadio,armadio a muro,a muro,1
nemo-iter3,furniture,mobili,armadio,armadio guardaroba,guardaroba,2
nemo-iter3,furniture,mobili,armadio,armadio a ponte,a ponte,3
nemo-iter3,furniture,mobili,armadio,armadio a cassetti,a cassetti,4
nemo-iter3,furniture,mobili,armadio,armadio a scomparsa,a scomparsa,5
nemo-iter3,furniture,mobili,armadio,armadio a vista,a vista,6
nemo-iter3,furniture,mobili,armadio,armadio a specchio,a specchio,7
nemo-iter3,furniture,mobili,armadio,armadio a colonna,a colonna,8
nemo-iter3,furniture,mobili,armadio,armadio a giorno,a giorno,9
nemo-iter3,furniture,mobili,armadio,armadio a incasso,a incasso,10
nemo-iter4,furniture,mobili,armadio,armadio a muro,a muro,1
nemo-iter4,furniture,mobili,armadio,armadio guardaroba,guardaroba,2
nemo-iter4,furniture,mobili,armadio,armadio a ponte,a ponte,3
nemo-iter4,furniture,mobili,armadio,armadio a cassetti,a cassetti,4
nemo-iter4,furniture,mobili,armadio,armadio per camicie,per camicie,5
nemo-iter4,furniture,mobili,armadio,armadio per vestiti,per vestiti,6
nemo-iter4,furniture,mobili,armadio,armadio per biancheria,per biancheria,7
nemo-iter4,furniture,mobili,armadio,armadio per scarpe,per scarpe,8
nemo-iter4,furniture,mobili,armadio,armadio per asciugatrice,per asciugatrice,9
nemo-iter4,furniture,mobili,armadio,armadio per lavatrice,per lavatrice,10
nemo-iter4,furniture,mobili,armadio,armadio per oggetti,per oggetti,11
nemo-iter4,furniture,mobili,armadio,armadio per libri,per libri,12
nemo-iter4,furniture,mobili,armadio,armadio per strumenti musicali,per strumenti musicali,13
nemo-iter4,furniture,mobili,armadio,armadio per attrezzi,per attrezzi,14
nemo-iter4,furniture,mobili,armadio,armadio per alimentari,per alimentari,15
nemo-iter4,furniture,mobili,armadio,armadio per vini,per vini,16
nemo-iter4,furniture,mobili,armadio,armadio per bar,per bar,17
nemo-iter4,furniture,mobili,armadio,armadio per medicinali,per medicinali,18
nemo-iter4,furniture,mobili,armadio,armadio per ufficio,per ufficio,19
nemo-iter5,furniture,mobili,armadio,armadio a muro,a muro,1
nemo-iter5,furniture,mobili,armadio,guardaroba,guardaroba,2
nemo-iter5,furniture,mobili,armadio,armadio a ponte,a ponte,3
nemo-iter5,furniture,mobili,armadio,armadio a colonne,a colonne,4
nemo-iter5,furniture,mobili,armadio,armadio a ante scorrevoli,a ante scorrevoli,5
nemo-iter5,furniture,mobili,armadio,armadio a cassetti,a cassetti,6
nemo-iter5,furniture,mobili,armadio,armadio a giorno,a giorno,7
nemo-iter5,furniture,mobili,armadio,armadio a incasso,a incasso,8
nemo-iter5,furniture,mobili,armadio,armadio a vista,a vista,9
nemo-iter5,furniture,mobili,armadio,armadio guardaroba,guardaroba,10
nemo-iter5,furniture,mobili,armadio,armadio guardaroba con specchio,guardaroba con specchio,11
nemo-iter5,furniture,mobili,armadio,armadio guardaroba con ante specchiate,guardaroba con ante specchiate,12
nemo-iter5,furniture,mobili,armadio,armadio guardaroba con cassetti,guardaroba con cassetti,13
nemo-iter5,furniture,mobili,armadio,armadio guardaroba con ante scorrevoli,guardaroba con ante scorrevoli,14
nemo-iter5,furniture,mobili,armadio,armadio guardaroba con ante a battente,guardaroba con ante a battente,15
nemo-iter5,furniture,mobili,armadio,armadio guardaroba con ante a ribalta,guardaroba con ante a ribalta,16
nemo-iter5,furniture,mobili,armadio,armadio guardaroba con ante a libro,guardaroba con ante a libro,17
nemo-iter5,furniture,mobili,armadio,armadio guardaroba con ante a pantografo,guardaroba con ante a pantografo,18
