participant,category,category_it,concept,exemplar,clean_exemplar,rank
llama3.1-iter1,vehicles,veicoli,aereo,aerostato,aerostato,8
llama3.1-iter1,vehicles,veicoli,aereo,dirigibile,dirigibile,9
llama3.1-iter1,vehicles,veicoli,aereo,paracadutista,paracadutista,10
llama3.1-iter2,vehicles,veicoli,aereo,aereo da trasporto,da trasporto,1
llama3.1-iter2,vehicles,veicoli,aereo,aereo da caccia,da caccia,2
llama3.1-iter2,vehicles,veicoli,aereo,aereo da combattimento,da combattimento,3
llama3.1-iter2,vehicles,veicoli,aereo,aereo da carico,da carico,4
llama3.1-iter2,vehicles,veicoli,aereo,aereo da trasporto militare,da trasporto militare,5
llama3.1-iter2,vehicles,veicoli,aereo,aereo da trasporto passeggeri,da trasporto passeggeri,6
llama3.1-iter2,vehicles,veicoli,aereo,aereo da turismo,da turismo,7
llama3.1-iter2,vehicles,veicoli,aereo,elicottero,elicottero,8
llama3.1-iter2,vehicles,veicoli,aereo,aerostato,aerostato,9
llama3.1-iter2,vehicles,veicoli,aereo,dirigibile,dirigibile,10
llama3.1-iter2,vehicles,veicoli,aereo,aereo da ricognizione,da ricognizione,11
llama3.1-iter2,vehicles,veicoli,aereo,aereo da pattugliamento marittimo,da pattugliamento marittimo,12
llama3.1-iter2,vehicles,veicoli,aereo,aereo da pattugliamento terrestre,da pattugliamento terrestre,13
llama3.1-iter2,vehicles,veicoli,aereo,aereo da pattugliamento aereo,da pattugliamento aereo,14
llama3.1-iter2,vehicles,veicoli,aereo,aereo da ricerca e soccorso,da ricerca e soccorso,15
llama3.1-iter2,vehicles,veicoli,aereo,aereo da trasporto sanitario,da trasporto sanitario,16
llama3.1-iter2,vehicles,veicoli,aereo,aereo da,da,17
llama3.1-iter3,vehicles,veicoli,aereo,aereo da trasporto,da trasporto,1
llama3.1-iter3,vehicles,veicoli,aereo,aereo da combattimento,da combattimento,2
llama3.1-iter3,vehicles,veicoli,aereo,aereo da carico,da carico,3
llama3.1-iter3,vehicles,veicoli,aereo,aereo da trasporto di linea,da trasporto di linea,4
llama3.1-iter3,vehicles,veicoli,aereo,aereo da trasporto charter,da trasporto charter,5
llama3.1-iter3,vehicles,veicoli,aereo,elicottero,elicottero,6
llama3.1-iter3,vehicles,veicoli,aereo,aeroplano,aeroplano,7
llama3.1-iter3,vehicles,veicoli,aereo,aliante,aliante,8
llama3.1-iter3,vehicles,veicoli,aereo,parapendio,parapendio,9
llama3.1-iter3,vehicles,veicoli,aereo,paracadute,paracadute,10
llama3.1-iter3,vehicles,veicoli,aereo,dirigibile,dirigibile,11
llama3.1-iter3,vehicles,veicoli,aereo,sonda,sonda,12
llama3.1-iter3,vehicles,veicoli,aereo,aereo da turismo,da turismo,13
llama3.1-iter3,vehicles,veicoli,aereo,aereo da addestramento,da addestramento,14
llama3.1-iter3,vehicles,veicoli,aereo,aereo da pattuglia,da pattuglia,15
llama3.1-iter3,vehicles,veicoli,aereo,aereo da ricognizione,da ricognizione,16
llama3.1-iter4,vehicles,veicoli,aereo,aereo da carico,da carico,1
llama3.1-iter4,vehicles,veicoli,aereo,aereo da trasporto,da trasporto,2
llama3.1-iter4,vehicles,veicoli,aereo,aereo da turismo,da turismo,3
llama3.1-iter4,vehicles,veicoli,aereo,aereo da combattimento,da combattimento,4
llama3.1-iter4,vehicles,veicoli,aereo,aereo da addestramento,da addestramento,5
llama3.1-iter4,vehicles,veicoli,aereo,aereo da trasporto cargo,da trasporto cargo,6
llama3.1-iter4,vehicles,veicoli,aereo,elicottero,elicottero,7
llama3.1-iter4,vehicles,veicoli,aereo,dirigibile,dirigibile,8
llama3.1-iter4,vehicles,veicoli,aereo,paracadutista,paracadutista,9
llama3.1-iter5,vehicles,veicoli,aereo,aereo da trasporto,da trasporto,1
llama3.1-iter5,vehicles,veicoli,aereo,elicottero,elicottero,2
llama3.1-iter5,vehicles,veicoli,aereo,aereo da combattimento,da combattimento,3
llama3.1-iter5,vehicles,veicoli,aereo,aereo da carico,da carico,4
llama3.1-iter5,vehicles,veicoli,aereo,aereo da addestramento,da addestramento,5
llama3.1-iter5,vehicles,veicoli,aereo,aereo da trasporto tattico,da trasporto tattico,6
llama3.1-iter5,vehicles,veicoli,aereo,aereo da trasporto strategico,da trasporto strategico,7
llama3.1-iter5,vehicles,veicoli,aereo,aereo da trasporto cargo,da trasporto cargo,8
llama3.1-iter5,vehicles,veicoli,aereo,aereo da turismo,da turismo,9
llama3.1-iter5,vehicles,veicoli,aereo,aereo da sci,da sci,10
llama3.1-iter5,vehicles,veicoli,aereo,aereo da parapendio,da parapendio,11
llama3.1-iter5,vehicles,veicoli,aereo,aereo da ballo,da ballo,12
llama3.1-iter5,vehicles,veicoli,aereo,aereo da pattuglia,da pattuglia,13
llama3.1-iter5,vehicles,veicoli,aereo,aereo da ricognizione,da ricognizione,14
llama3.1-iter5,vehicles,veicoli,aereo,aereo da sorveglianza,da sorveglianza,15
llama3.1-iter5,vehicles,veicoli,aereo,aereo da ricerca e soccorso,da ricerca e soccorso,16
llama3.1-iter5,vehicles,veicoli,aereo,aereo da salvataggio,da salvataggio,17
llama3.1-iter1,stationery,cancelleria,agenda,agenda cartacea,cartacea,1
llama3.1-iter1,stationery,cancelleria,agenda,agenda digitale,digitale,2
llama3.1-iter1,stationery,cancelleria,agenda,agenda elettronica,elettronica,3
llama3.1-iter1,stationery,cancelleria,agenda,agenda personale,personale,4
llama3.1-iter1,stationery,cancelleria,agenda,agenda quotidiana,quotidiana,5
llama3.1-iter1,stationery,cancelleria,agenda,agenda settimanale,settimanale,6
llama3.1-iter1,stationery,cancelleria,agenda,agenda mensile,mensile,7
llama3.1-iter1,stationery,cancelleria,agenda,agenda annuale,annuale,8
llama3.1-iter1,stationery,cancelleria,agenda,agenda di viaggio,di viaggio,9
llama3.1-iter1,stationery,cancelleria,agenda,agenda di lavoro,di lavoro,10
llama3.1-iter1,stationery,cancelleria,agenda,agenda di studio,di studio,11
llama3.1-iter1,stationery,cancelleria,agenda,agenda di appuntamenti,di appuntamenti,12
llama3.1-iter2,stationery,cancelleria,agenda,diario,diario,1
llama3.1-iter2,stationery,cancelleria,agenda,calendario,calendario,2
llama3.1-iter2,stationery,cancelleria,agenda,rubrica,rubrica,3
llama3.1-iter2,stationery,cancelleria,agenda,appunti,appunti,4
llama3.1-iter2,stationery,cancelleria,agenda,giornale,giornale,5
llama3.1-iter2,stationery,cancelleria,agenda,agenda digitale,digitale,6
llama3.1-iter2,stationery,cancelleria,agenda,libro di appunti,libro di appunti,7
llama3.1-iter2,stationery,cancelleria,agenda,taccuino,taccuino,8
llama3.1-iter3,stationery,cancelleria,agenda,agenda cartacea,cartacea,1
llama3.1-iter3,stationery,cancelleria,agenda,agenda elettronica,elettronica,2
llama3.1-iter3,stationery,cancelleria,agenda,calendario,calendario,3
llama3.1-iter3,stationery,cancelleria,agenda,agenda digitale,digitale,4
llama3.1-iter3,stationery,cancelleria,agenda,orologio,orologio,5
llama3.1-iter3,stationery,cancelleria,agenda,rubrica,rubrica,6
llama3.1-iter3,stationery,cancelleria,agenda,agenda di contatto,di contatto,7
llama3.1-iter3,stationery,cancelleria,agenda,agenda di lavoro,di lavoro,8
llama3.1-iter3,stationery,cancelleria,agenda,agenda personale,personale,9
llama3.1-iter3,stationery,cancelleria,agenda,agenda di viaggio,di viaggio,10
llama3.1-iter4,stationery,cancelleria,agenda,calendario,calendario,1
llama3.1-iter4,stationery,cancelleria,agenda,orario,orario,2
llama3.1-iter4,stationery,cancelleria,agenda,programma,programma,3
llama3.1-iter4,stationery,cancelleria,agenda,app,app,4
llama3.1-iter4,stationery,cancelleria,agenda,appunti,appunti,5
llama3.1-iter4,stationery,cancelleria,agenda,libro di appunti,libro di appunti,6
llama3.1-iter4,stationery,cancelleria,agenda,rubrica,rubrica,7
llama3.1-iter4,stationery,cancelleria,agenda,agenda digitale,digitale,8
llama3.1-iter4,stationery,cancelleria,agenda,agenda cartacea,cartacea,9
llama3.1-iter5,stationery,cancelleria,agenda,calendario,calendario,1
llama3.1-iter5,stationery,cancelleria,agenda,rubrica,rubrica,2
llama3.1-iter5,stationery,cancelleria,agenda,orologio,orologio,3
llama3.1-iter5,stationery,cancelleria,agenda,planner,planner,4
llama3.1-iter5,stationery,cancelleria,agenda,agenda digitale,digitale,5
llama3.1-iter5,stationery,cancelleria,agenda,appunti,appunti,6
llama3.1-iter5,stationery,cancelleria,agenda,giornale,giornale,7
llama3.1-iter5,stationery,cancelleria,agenda,quaderno,quaderno,8
llama3.1-iter5,stationery,cancelleria,agenda,libro di appunti,libro di appunti,9
llama3.1-iter5,stationery,cancelleria,agenda,appuntatore,appuntatore,10
llama3.1-iter5,stationery,cancelleria,agenda,cartellino,cartellino,11
llama3.1-iter5,stationery,cancelleria,agenda,appunti di lavoro,appunti di lavoro,12
llama3.1-iter5,stationery,cancelleria,agenda,agenda personale,personale,13
llama3.1-iter5,stationery,cancelleria,agenda,agenda aziendale,aziendale,14
llama3.1-iter5,stationery,cancelleria,agenda,agenda scolastica,scolastica,15
llama3.1-iter5,stationery,cancelleria,agenda,agenda universitaria,universitaria,16
llama3.1-iter5,stationery,cancelleria,agenda,agenda di viaggio,di viaggio,17
llama3.1-iter5,stationery,cancelleria,agenda,appunti di studio,appunti di studio,18
llama3.1-iter5,stationery,cancelleria,agenda,agenda di lavoro,di lavoro,19
llama3.1-iter5,stationery,cancelleria,agenda,cartellino di appunti,cartellino di appunti,20
llama3.1-iter5,stationery,cancelleria,agenda,quaderno di appunti,quaderno di appunti,21
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da parete,da parete,1
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da muro,da muro,2
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a muro,a muro,3
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a parete,a parete,4
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a stelo,a stelo,5
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a barra,a barra,6
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a parete a stelo,a parete a stelo,7
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a parete a barra,a parete a barra,8
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a muro a stelo,a muro a stelo,9
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a muro a barra,a muro a barra,10
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti in legno,in legno,11
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti in metallo,in metallo,12
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti in plastica,in plastica,13
llama3.1-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da muro,da muro,1
llama3.1-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da parete,da parete,2
llama3.1-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a muro,a muro,3
llama3.1-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a parete,a parete,4
llama3.1-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a soffitto,a soffitto,5
llama3.1-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti per bagno,per bagno,6
llama3.1-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti per camera da letto,per camera da letto,7
llama3.1-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti per cucina,per cucina,8
llama3.1-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti per corridoio,per corridoio,9
llama3.1-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti per stanza,per stanza,10
llama3.1-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da parete,da parete,1
llama3.1-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da muro,da muro,2
llama3.1-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a staffa,a staffa,3
llama3.1-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a gancio,a gancio,4
llama3.1-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a gruccia,a gruccia,5
llama3.1-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a barra,a barra,6
llama3.1-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a stantuffo,a stantuffo,7
llama3.1-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a grappolo,a grappolo,8
llama3.1-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a catena,a catena,9
llama3.1-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a cappuccio,a cappuccio,10
llama3.1-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a tenda,a tenda,11
llama3.1-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a gancio a molla,a gancio a molla,12
llama3.1-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a cerniera,a cerniera,13
llama3.1-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a muro,a muro,1
llama3.1-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a stendibiancheria,a stendibiancheria,2
llama3.1-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a muro con ganci,a muro con ganci,3
llama3.1-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a muro con grucce,a muro con grucce,4
llama3.1-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a muro con maniglione,a muro con maniglione,5
llama3.1-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a muro con grucce a vite,a muro con grucce a vite,6
llama3.1-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a muro con grucce a vite a molla,a muro con grucce a vite a molla,7
llama3.1-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a muro con grucce a vite a molla con maniglione,a muro con grucce a vite a molla con maniglione,8
llama3.1-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a muro con grucce a vite a molla con man,a muro con grucce a vite a molla con man,9
llama3.1-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a stendibiancheria,a stendibiancheria,1
llama3.1-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da parete,da parete,2
llama3.1-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da soffitto,da soffitto,3
llama3.1-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da muro,da muro,4
llama3.1-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da parete a scomparsa,da parete a scomparsa,5
llama3.1-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da soffitto a scomparsa,da soffitto a scomparsa,6
llama3.1-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a parete a scomparsa,a parete a scomparsa,7
llama3.1-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a parete con gancio,a parete con gancio,8
llama3.1-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a soffitto con gancio,a soffitto con gancio,9
llama3.1-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a muro con gancio,a muro con gancio,10
llama3.1-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a parete con cerniera,a parete con cerniera,11
llama3.1-iter1,furniture,mobili,armadio,armadio a muro,a muro,1
llama3.1-iter1,furniture,mobili,armadio,armadio a tre ante,a tre ante,2
llama3.1-iter1,furniture,mobili,armadio,armadio a due ante,a due ante,3
llama3.1-iter1,furniture,mobili,armadio,armadio a quattro ante,a quattro ante,4
llama3.1-iter1,furniture,mobili,armadio,cassettiera,cassettiera,5
llama3.1-iter1,furniture,mobili,armadio,guardaroba,guardaroba,6
llama3.1-iter1,furniture,mobili,armadio,cassettone,cassettone,7
llama3.1-iter1,furniture,mobili,armadio,guardaroba a muro,guardaroba a muro,8
llama3.1-iter2,furniture,mobili,armadio,armadio a muro,a muro,1
llama3.1-iter2,furniture,mobili,armadio,armadio a due ante,a due ante,2
llama3.1-iter2,furniture,mobili,armadio,armadio a tre ante,a tre ante,3
llama3.1-iter2,furniture,mobili,armadio,armadio a quattro ante,a quattro ante,4
llama3.1-iter2,furniture,mobili,armadio,armadio a porta girevole,a porta girevole,5
llama3.1-iter2,furniture,mobili,armadio,armadio a cassettiera,a cassettiera,6
llama3.1-iter2,furniture,mobili,armadio,armadio a specchio,a specchio,7
llama3.1-iter2,furniture,mobili,armadio,armadio a soppalco,a soppalco,8
llama3.1-iter2,furniture,mobili,armadio,armadio a parete,a parete,9
llama3.1-iter2,furniture,mobili,armadio,armadio a soffitta,a soffitta,10
llama3.1-iter3,furniture,mobili,armadio,armadio a muro,a muro,1
llama3.1-iter3,furniture,mobili,armadio,armadio a tre ante,a tre ante,2
llama3.1-iter3,furniture,mobili,armadio,armadio a due ante,a due ante,3
llama3.1-iter3,furniture,mobili,armadio,armadio a cassettone,a cassettone,4
llama3.1-iter3,furniture,mobili,armadio,armadio a specchio,a specchio,5
llama3.1-iter3,furniture,mobili,armadio,armadio a tre cassetti,a tre cassetti,6
llama3.1-iter3,furniture,mobili,armadio,armadio a quattro ante,a quattro ante,7
llama3.1-iter3,furniture,mobili,armadio,armadio a due cassetti,a due cassetti,8
llama3.1-iter3,furniture,mobili,armadio,armadio a tre cassetti a muro,a tre cassetti a muro,9
llama3.1-iter3,furniture,mobili,armadio,armadio a quattro cassetti,a quattro cassetti,10
llama3.1-iter3,furniture,mobili,armadio,armadio a due ante a muro,a due ante a muro,11
llama3.1-iter3,furniture,mobili,armadio,armadio a specchio a muro,a specchio a muro,12
llama3.1-iter4,furniture,mobili,armadio,armadio a muro,a muro,1
llama3.1-iter4,furniture,mobili,armadio,armadio a scomparsa,a scomparsa,2
llama3.1-iter4,furniture,mobili,armadio,armadio a soppalco,a soppalco,3
llama3.1-iter4,furniture,mobili,armadio,armadio a tre ante,a tre ante,4
llama3.1-iter4,furniture,mobili,armadio,armadio a due ante,a due ante,5
llama3.1-iter4,furniture,mobili,armadio,armadio a quattro ante,a quattro ante,6
llama3.1-iter4,furniture,mobili,armadio,armadio a vetrina,a vetrina,7
llama3.1-iter4,furniture,mobili,armadio,armadio a cassettone,a cassettone,8
llama3.1-iter4,furniture,mobili,armadio,armadio a parete,a parete,9
llama3.1-iter4,furniture,mobili,armadio,armadio a muro a 3 ante,a muro a 3 ante,10
llama3.1-iter4,furniture,mobili,armadio,armadio a muro a 4 ante,a muro a 4 ante,11
llama3.1-iter4,furniture,mobili,armadio,armadio a muro a 5 ante,a muro a 5 ante,12
llama3.1-iter4,furniture,mobili,armadio,armadio a muro a 6 ante,a muro a 6 ante,13
llama3.1-iter4,furniture,mobili,armadio,armadio a muro a 7 ante,a muro a 7 ante,14
llama3.1-iter4,furniture,mobili,armadio,armadio a muro a 8 ante,a muro a 8 ante,15
llama3.1-iter5,furniture,mobili,armadio,armadio a muro,a muro,1
llama3.1-iter5,furniture,mobili,armadio,armadio a cassettiera,a cassettiera,2
llama3.1-iter5,furniture,mobili,armadio,armadio a scomparsa,a scomparsa,3
llama3.1-iter5,furniture,mobili,armadio,armadio a soppalco,a soppalco,4
llama3.1-iter5,furniture,mobili,armadio,armadio a tre ante,a tre ante,5
llama3.1-iter5,furniture,mobili,armadio,armadio a due ante,a due ante,6
llama3.1-iter5,furniture,mobili,armadio,armadio a quattro ante,a quattro ante,7
llama3.1-iter5,furniture,mobili,armadio,armadio a vetrina,a vetrina,8
llama3.1-iter5,furniture,mobili,armadio,armadio a tre cassetti,a tre cassetti,9
llama3.1-iter5,furniture,mobili,armadio,armadio a quattro cassetti,a quattro cassetti,10
llama3.1-iter5,furniture,mobili,armadio,armadio a cassetti scorrevoli,a cassetti scorrevoli,11
llama3.1-iter5,furniture,mobili,armadio,armadio a cassetti ribaltabili,a cassetti ribaltabili,12
llama3.1-iter5,furniture,mobili,armadio,armadio a cassetti scorrevoli ribaltabili,a cassetti scorrevoli ribaltabili,13
llama3.1-iter5,furniture,mobili,armadio,armadio a soppalco a cassetti,a soppalco a cassetti,14
llama3.1-iter5,furniture,mobili,armadio,arm,arm,15
llama3.1-iter1,stationery,cancelleria,astuccio,borsa,borsa,1
llama3.1-iter1,stationery,cancelleria,astuccio,valigetta,valigetta,2
llama3.1-iter1,stationery,cancelleria,astuccio,cassetto,cassetto,3
llama3.1-iter1,stationery,cancelleria,astuccio,scatola,scatola,4
llama3.1-iter1,stationery,cancelleria,astuccio,cappello da notte,cappello da notte,5
llama3.1-iter1,stationery,cancelleria,astuccio,scatola portaoggetti,scatola portaoggetti,6
llama3.1-iter1,stationery,cancelleria,astuccio,borsa a mano,borsa a mano,7
llama3.1-iter1,stationery,cancelleria,astuccio,borsa da viaggio,borsa da viaggio,8
llama3.1-iter1,stationery,cancelleria,astuccio,busta,busta,9
llama3.1-iter1,stationery,cancelleria,astuccio,cassetto portaoggetti,cassetto portaoggetti,10
llama3.1-iter1,stationery,cancelleria,astuccio,astuccio da disegno,da disegno,11
llama3.1-iter1,stationery,cancelleria,astuccio,astuccio da scarpe,da scarpe,12
llama3.1-iter1,stationery,cancelleria,astuccio,cassetto da scarpe,cassetto da scarpe,13
llama3.1-iter1,stationery,cancelleria,astuccio,scatola portaoggetti per ufficio,scatola portaoggetti per ufficio,14
llama3.1-iter2,stationery,cancelleria,astuccio,borsa,borsa,1
llama3.1-iter2,stationery,cancelleria,astuccio,cassetta,cassetta,2
llama3.1-iter2,stationery,cancelleria,astuccio,cartellino,cartellino,3
llama3.1-iter2,stationery,cancelleria,astuccio,cassetta di metallo,cassetta di metallo,4
llama3.1-iter2,stationery,cancelleria,astuccio,astuccio da disegno,da disegno,5
llama3.1-iter2,stationery,cancelleria,astuccio,astuccio da lavoro,da lavoro,6
llama3.1-iter2,stationery,cancelleria,astuccio,astuccio da viaggio,da viaggio,7
llama3.1-iter2,stationery,cancelleria,astuccio,astuccio da donna,da donna,8
llama3.1-iter2,stationery,cancelleria,astuccio,astuccio da uomo,da uomo,9
llama3.1-iter2,stationery,cancelleria,astuccio,astuccio da chitarra,da chitarra,10
llama3.1-iter2,stationery,cancelleria,astuccio,astuccio da computer,da computer,11
llama3.1-iter2,stationery,cancelleria,astuccio,astuccio da macchina fotografica,da macchina fotografica,12
llama3.1-iter2,stationery,cancelleria,astuccio,astuccio da telefonia,da telefonia,13
llama3.1-iter2,stationery,cancelleria,astuccio,astuccio da occhiali,da occhiali,14
llama3.1-iter2,stationery,cancelleria,astuccio,astuccio da portafoglio,da portafoglio,15
llama3.1-iter2,stationery,cancelleria,astuccio,astuccio da portaoggetti,da portaoggetti,16
llama3.1-iter2,stationery,cancelleria,astuccio,astuccio da portaaccessori,da portaaccessori,17
llama3.1-iter3,stationery,cancelleria,astuccio,borsa,borsa,1
llama3.1-iter3,stationery,cancelleria,astuccio,cassetto,cassetto,2
llama3.1-iter3,stationery,cancelleria,astuccio,cartellino,cartellino,3
llama3.1-iter3,stationery,cancelleria,astuccio,custodia,custodia,4
llama3.1-iter3,stationery,cancelleria,astuccio,tasca,tasca,5
llama3.1-iter3,stationery,cancelleria,astuccio,valigetta,valigetta,6
llama3.1-iter3,stationery,cancelleria,astuccio,zaino,zaino,7
llama3.1-iter4,stationery,cancelleria,astuccio,portafoglio,portafoglio,1
llama3.1-iter4,stationery,cancelleria,astuccio,astuccio da disegno,da disegno,2
llama3.1-iter4,stationery,cancelleria,astuccio,astuccio da scarpe,da scarpe,3
