participant,category,category_it,concept,exemplar,clean_exemplar,rank
llava-iter4,plants,piante,abete,albero di legno di gomma,albero di legno di gomma,14
llava-iter4,plants,piante,abete,albero di legno di noce,albero di legno di noce,15
llava-iter4,plants,piante,abete,albero di legno di quercia,albero di legno di quercia,16
llava-iter4,plants,piante,abete,albero di legno di rovere,albero di legno di rovere,17
llava-iter4,plants,piante,abete,albero di legno di salice,albero di legno di salice,18
llava-iter4,plants,piante,abete,albero di leg,albero di leg,19
llava-iter5,plants,piante,abete,ab,ab,1
llava-iter1,vehicles,veicoli,aereo,aeroplano,aeroplano,1
llava-iter1,vehicles,veicoli,aereo,elicottero,elicottero,2
llava-iter1,vehicles,veicoli,aereo,aereo navegante,navegante,3
llava-iter1,vehicles,veicoli,aereo,aereo a vela,a vela,4
llava-iter1,vehicles,veicoli,aereo,aereo a rotore,a rotore,5
llava-iter1,vehicles,veicoli,aereo,aereo a elica,a elica,6
llava-iter1,vehicles,veicoli,aereo,aereo a elicottere,a elicottere,7
llava-iter1,vehicles,veicoli,aereo,aereo a elicotter,a elicotter,8
llava-iter2,vehicles,veicoli,aereo,aeroplano,aeroplano,1
llava-iter2,vehicles,veicoli,aereo,elicottero,elicottero,2
llava-iter2,vehicles,veicoli,aereo,drone,drone,3
llava-iter2,vehicles,veicoli,aereo,elicottero militare,elicottero militare,4
llava-iter2,vehicles,veicoli,aereo,aereo-navigante,-navigante,5
llava-iter3,vehicles,veicoli,aereo,aereoplano,plano,1
llava-iter3,vehicles,veicoli,aereo,elicottero,elicottero,2
llava-iter3,vehicles,veicoli,aereo,drone,drone,3
llava-iter3,vehicles,veicoli,aereo,aerostato,aerostato,4
llava-iter3,vehicles,veicoli,aereo,aerostato aeroplano,aerostato aeroplano,5
llava-iter3,vehicles,veicoli,aereo,aerostato elicottero,aerostato elicottero,6
llava-iter3,vehicles,veicoli,aereo,aerostato aereo,aerostato ,7
llava-iter3,vehicles,veicoli,aereo,aerostato drone,aerostato drone,8
llava-iter3,vehicles,veicoli,aereo,aerostato aerostato aeroplano,aerostato aerostato aeroplano,9
llava-iter3,vehicles,veicoli,aereo,aerostato aerostato elicottero,aerostato aerostato elicottero,10
llava-iter3,vehicles,veicoli,aereo,aerostato aereo drone,aerostato  drone,11
llava-iter3,vehicles,veicoli,aereo,aerostato aerostato aeroplano elicottero,aerostato aerostato aeroplano elicottero,12
llava-iter3,vehicles,veicoli,aereo,aerostato aerostato drone aeroplano,aerostato aerostato drone aeroplano,13
llava-iter3,vehicles,veicoli,aereo,aerostato aerostato elicottero aeroplano drone,aerostato aerostato elicottero aeroplano drone,14
llava-iter4,vehicles,veicoli,aereo,aereoplano,plano,1
llava-iter4,vehicles,veicoli,aereo,aeroplano,aeroplano,2
llava-iter4,vehicles,veicoli,aereo,aerostato,aerostato,3
llava-iter4,vehicles,veicoli,aereo,aeroglide,aeroglide,4
llava-iter4,vehicles,veicoli,aereo,aerotrain,aerotrain,5
llava-iter4,vehicles,veicoli,aereo,aerotransport,aerotransport,6
llava-iter4,vehicles,veicoli,aereo,aeroturismo,aeroturismo,7
llava-iter4,vehicles,veicoli,aereo,aeroplanazione,aeroplanazione,8
llava-iter4,vehicles,veicoli,aereo,aerospazio,aerospazio,9
llava-iter4,vehicles,veicoli,aereo,aeroportualità,aeroportualità,10
llava-iter4,vehicles,veicoli,aereo,aeroclub,aeroclub,11
llava-iter4,vehicles,veicoli,aereo,aeropista,aeropista,12
llava-iter4,vehicles,veicoli,aereo,aerolit,aerolit,13
llava-iter4,vehicles,veicoli,aereo,aerolite,aerolite,14
llava-iter4,vehicles,veicoli,aereo,aerolita,aerolita,15
llava-iter4,vehicles,veicoli,aereo,aerolito,aerolito,16
llava-iter4,vehicles,veicoli,aereo,aerol,aerol,17
llava-iter5,vehicles,veicoli,aereo,aereoplano,plano,1
llava-iter5,vehicles,veicoli,aereo,elicottero,elicottero,2
llava-iter5,vehicles,veicoli,aereo,drone,drone,3
llava-iter1,stationery,cancelleria,agenda,calendario,calendario,1
llava-iter1,stationery,cancelleria,agenda,agenda di lavoro,di lavoro,2
llava-iter1,stationery,cancelleria,agenda,agenda personale,personale,3
llava-iter1,stationery,cancelleria,agenda,agenda digitale,digitale,4
llava-iter1,stationery,cancelleria,agenda,agenda di appuntamenti,di appuntamenti,5
llava-iter1,stationery,cancelleria,agenda,agenda di viaggio,di viaggio,6
llava-iter2,stationery,cancelleria,agenda,agenda giornaliera,giornaliera,1
llava-iter2,stationery,cancelleria,agenda,agenda settimanale,settimanale,2
llava-iter2,stationery,cancelleria,agenda,agenda mensile,mensile,3
llava-iter2,stationery,cancelleria,agenda,agenda annuale,annuale,4
llava-iter2,stationery,cancelleria,agenda,agenda aziendale,aziendale,5
llava-iter2,stationery,cancelleria,agenda,agenda personale,personale,6
llava-iter2,stationery,cancelleria,agenda,agenda familiare,familiare,7
llava-iter2,stationery,cancelleria,agenda,agenda di lavoro,di lavoro,8
llava-iter2,stationery,cancelleria,agenda,agenda di studio,di studio,9
llava-iter3,stationery,cancelleria,agenda,agenda pendolari,pendolari,1
llava-iter3,stationery,cancelleria,agenda,agenda mensile,mensile,2
llava-iter3,stationery,cancelleria,agenda,agenda settimanale,settimanale,3
llava-iter3,stationery,cancelleria,agenda,agenda quotidiana,quotidiana,4
llava-iter3,stationery,cancelleria,agenda,agenda personalizzata,personalizzata,5
llava-iter3,stationery,cancelleria,agenda,agenda digitale,digitale,6
llava-iter3,stationery,cancelleria,agenda,agenda di lavoro,di lavoro,7
llava-iter3,stationery,cancelleria,agenda,agenda di studio,di studio,8
llava-iter3,stationery,cancelleria,agenda,agenda di vacanza,di vacanza,9
llava-iter3,stationery,cancelleria,agenda,agenda di eventi,di eventi,10
llava-iter3,stationery,cancelleria,agenda,agenda di negozi,di negozi,11
llava-iter3,stationery,cancelleria,agenda,agenda di riunioni,di riunioni,12
llava-iter3,stationery,cancelleria,agenda,agenda di programmazione,di programmazione,13
llava-iter3,stationery,cancelleria,agenda,agenda di appointamenti,di appointamenti,14
llava-iter3,stationery,cancelleria,agenda,agenda di eventi sociali,di eventi sociali,15
llava-iter3,stationery,cancelleria,agenda,agenda di eventi di lavoro,di eventi di lavoro,16
llava-iter3,stationery,cancelleria,agenda,agenda di eventi di studio,di eventi di studio,17
llava-iter3,stationery,cancelleria,agenda,agenda di eventi di negozi,di eventi di negozi,18
llava-iter3,stationery,cancelleria,agenda,agenda di eventi di vacanza,di eventi di vacanza,19
llava-iter3,stationery,cancelleria,agenda,agenda di eventi di programmazione,di eventi di programmazione,20
llava-iter3,stationery,cancelleria,agenda,agenda di eventi di riunioni,di eventi di riunioni,21
llava-iter4,stationery,cancelleria,agenda,calendario,calendario,1
llava-iter4,stationery,cancelleria,agenda,organizzatore,organizzatore,2
llava-iter4,stationery,cancelleria,agenda,planner,planner,3
llava-iter4,stationery,cancelleria,agenda,schedule,schedule,4
llava-iter4,stationery,cancelleria,agenda,calendario digitale,calendario digitale,5
llava-iter4,stationery,cancelleria,agenda,calendario mobile,calendario mobile,6
llava-iter4,stationery,cancelleria,agenda,calendario tradizionale,calendario tradizionale,7
llava-iter4,stationery,cancelleria,agenda,agenda personalizzata,personalizzata,8
llava-iter4,stationery,cancelleria,agenda,agenda professionale,professionale,9
llava-iter4,stationery,cancelleria,agenda,agenda di lavoro,di lavoro,10
llava-iter4,stationery,cancelleria,agenda,agenda di studio,di studio,11
llava-iter4,stationery,cancelleria,agenda,agenda di viaggio,di viaggio,12
llava-iter4,stationery,cancelleria,agenda,agenda di eventi,di eventi,13
llava-iter4,stationery,cancelleria,agenda,agenda di festa,di festa,14
llava-iter5,stationery,cancelleria,agenda,calendario,calendario,1
llava-iter5,stationery,cancelleria,agenda,calendario personale,calendario personale,2
llava-iter5,stationery,cancelleria,agenda,agenda di lavoro,di lavoro,3
llava-iter5,stationery,cancelleria,agenda,agenda digitale,digitale,4
llava-iter5,stationery,cancelleria,agenda,agenda di appuntamenti,di appuntamenti,5
llava-iter5,stationery,cancelleria,agenda,agenda di eventi,di eventi,6
llava-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,camicia,camicia,1
llava-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,pantaloni,pantaloni,2
llava-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,scarpe,scarpe,3
llava-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,calze,calze,4
llava-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,gonne,gonne,5
llava-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,calzini,calzini,6
llava-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,guanti,guanti,7
llava-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,gonne da gioco,gonne da gioco,8
llava-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,gonne da lavoro,gonne da lavoro,9
llava-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,gonne da ginnastica,gonne da ginnastica,10
llava-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,gonne da costruzione,gonne da costruzione,11
llava-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,calze,calze,1
llava-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,fazzoletti,fazzoletti,2
llava-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,pantaloni,pantaloni,3
llava-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,camicie,camicie,4
llava-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,gonne,gonne,5
llava-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,scarpe,scarpe,6
llava-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,guanti,guanti,7
llava-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,cappelli,cappelli,8
llava-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,cinture,cinture,9
llava-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,fasciapiedi,fasciapiedi,10
llava-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,gonne da bagno,gonne da bagno,11
llava-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,calze da bagno,calze da bagno,12
llava-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,guanti da bagno,guanti da bagno,13
llava-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,calzini da bagno,calzini da bagno,14
llava-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,calze da ginnastica,calze da ginnastica,15
llava-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,calze da sport,calze da sport,16
llava-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,calze da lavoro,calze da lavoro,17
llava-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,calze da corsa,calze da corsa,18
llava-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,calze da piacere,calze da piacere,19
llava-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,calze da inverno,calze da inverno,20
llava-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,calze da estate,calze da estate,21
llava-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,guanti da inverno,guanti da inverno,22
llava-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,guanti da estate,guanti da estate,23
llava-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,guanti da lavoro,guanti da lavoro,24
llava-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,scarpe,scarpe,1
llava-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,pantaloni,pantaloni,2
llava-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,calze,calze,3
llava-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,gonne,gonne,4
llava-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,vestiti,vestiti,5
llava-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,gioielli,gioielli,6
llava-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,guanti,guanti,7
llava-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,cinture,cinture,8
llava-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,occhiali,occhiali,9
llava-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,parrucche,parrucche,10
llava-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,anelli,anelli,11
llava-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,orecchini,orecchini,12
llava-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,fede,fede,13
llava-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,collane,collane,14
llava-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,braccialetti,braccialetti,15
llava-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,tatuaggi,tatuaggi,16
llava-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,cinto,cinto,1
llava-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,calze,calze,2
llava-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,cintura,cintura,3
llava-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,guanti,guanti,4
llava-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,pantaloni,pantaloni,5
llava-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,scarpe,scarpe,6
llava-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,scarpe da ginnastica,scarpe da ginnastica,7
llava-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,scarpe da tennis,scarpe da tennis,8
llava-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,scarpe da lavoro,scarpe da lavoro,9
llava-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,scarpe da mestiere,scarpe da mestiere,10
llava-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,scarpe da sport,scarpe da sport,11
llava-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,stivali,stivali,12
llava-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,stivali da ginnastica,stivali da ginnastica,13
llava-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,stivali da tennis,stivali da tennis,14
llava-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,stivali da lavoro,stivali da lavoro,15
llava-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,stivali da mestiere,stivali da mestiere,16
llava-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,stivali da sport,stivali da sport,17
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,scarpe,scarpe,1
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,calze,calze,2
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,camicia,camicia,3
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,cinto,cinto,4
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,gonne,gonne,5
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,pantaloni,pantaloni,6
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,cintura,cintura,7
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,gambarello,gambarello,8
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,calzini,calzini,9
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,guanti,guanti,10
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,copricapelli,copricapelli,11
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,gonne da bagno,gonne da bagno,12
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,jeans,jeans,13
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,polo,polo,14
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,bermuda,bermuda,15
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,costumi,costumi,16
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,vestiti,vestiti,17
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,pantalone,pantalone,18
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,pantaloni corti,pantaloni corti,19
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,pantaloni lunghi,pantaloni lunghi,20
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,jeans corti,jeans corti,21
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,jeans lunghi,jeans lunghi,22
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,gonne da lavoro,gonne da lavoro,23
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,gonne da sport,gonne da sport,24
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,costumi da bagno,costumi da bagno,25
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,costumi da lavoro,costumi da lavoro,26
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,costumi da sport,costumi da sport,27
llava-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,costumi da gala,costumi da gala,28
llava-iter2,furniture,mobili,armadio,armadio a due porte,a due porte,1
llava-iter2,furniture,mobili,armadio,armadio a quattro porte,a quattro porte,2
llava-iter2,furniture,mobili,armadio,armadio a sei porte,a sei porte,3
llava-iter2,furniture,mobili,armadio,armadio a otto porte,a otto porte,4
llava-iter2,furniture,mobili,armadio,armadio a 12 porte,a 12 porte,5
llava-iter2,furniture,mobili,armadio,armadio a 16 porte,a 16 porte,6
llava-iter2,furniture,mobili,armadio,armadio a 20 porte,a 20 porte,7
llava-iter2,furniture,mobili,armadio,armadio a 24 porte,a 24 porte,8
llava-iter2,furniture,mobili,armadio,armadio a 32 porte,a 32 porte,9
llava-iter2,furniture,mobili,armadio,armadio a 48 porte,a 48 porte,10
llava-iter2,furniture,mobili,armadio,armadio a 64 porte,a 64 porte,11
llava-iter2,furniture,mobili,armadio,armadio a 96 porte,a 96 porte,12
llava-iter2,furniture,mobili,armadio,armadio a 128 porte,a 128 porte,13
llava-iter2,furniture,mobili,armadio,armadio a 192 porte,a 192 porte,14
llava-iter2,furniture,mobili,armadio,armadio a 256 porte,a 256 porte,15
llava-iter2,furniture,mobili,armadio,armadio a 512 porte,a 512 porte,16
llava-iter2,furniture,mobili,armadio,armadio a 1024 porte,a 1024 porte,17
llava-iter3,furniture,mobili,armadio,arredo,arredo,1
llava-iter3,furniture,mobili,armadio,armadietto,armadietto,2
llava-iter3,furniture,mobili,armadio,armadio a sbarre,a sbarre,3
llava-iter3,furniture,mobili,armadio,armadio a porta,a porta,4
llava-iter3,furniture,mobili,armadio,armadio per cucina,per cucina,5
llava-iter3,furniture,mobili,armadio,armadio per bibenda,per bibenda,6
llava-iter3,furniture,mobili,armadio,armadio per lavanderia,per lavanderia,7
llava-iter3,furniture,mobili,armadio,armadio per stoviglie,per stoviglie,8
llava-iter3,furniture,mobili,armadio,armadio per coperte,per coperte,9
llava-iter3,furniture,mobili,armadio,armadio per riserva,per riserva,10
llava-iter3,furniture,mobili,armadio,armadio per libri,per libri,11
llava-iter3,furniture,mobili,armadio,armadio per musica,per musica,12
llava-iter3,furniture,mobili,armadio,armadio per vestiti,per vestiti,13
llava-iter3,furniture,mobili,armadio,armadio per abbigliamento,per abbigliamento,14
llava-iter3,furniture,mobili,armadio,armadio per documenti,per documenti,15
llava-iter3,furniture,mobili,armadio,armadio per neve,per neve,16
llava-iter3,furniture,mobili,armadio,armadio per foto,per foto,17
llava-iter3,furniture,mobili,armadio,armadio per segreteria,per segreteria,18
llava-iter3,furniture,mobili,armadio,arm,arm,19
llava-iter4,furniture,mobili,armadio,armario,armario,1
llava-iter4,furniture,mobili,armadio,armadietto,armadietto,2
llava-iter4,furniture,mobili,armadio,armadio a serratura,a serratura,3
llava-iter4,furniture,mobili,armadio,armadio a chiave,a chiave,4
llava-iter4,furniture,mobili,armadio,armadio a manovra,a manovra,5
llava-iter4,furniture,mobili,armadio,armadio a rotelle,a rotelle,6
llava-iter4,furniture,mobili,armadio,armadio a vetrina,a vetrina,7
llava-iter4,furniture,mobili,armadio,armadio a piani,a piani,8
llava-iter4,furniture,mobili,armadio,armadio a scompartimenti,a scompartimenti,9
llava-iter4,furniture,mobili,armadio,armadio a tirolese,a tirolese,10
llava-iter4,furniture,mobili,armadio,armadio a ruote,a ruote,11
llava-iter4,furniture,mobili,armadio,armadio a porta,a porta,12
llava-iter4,furniture,mobili,armadio,armadio a muro,a muro,13
llava-iter4,furniture,mobili,armadio,armadio a piani aperto,a piani aperto,14
llava-iter4,furniture,mobili,armadio,armadio a serratura a mano,a serratura a mano,15
llava-iter4,furniture,mobili,armadio,armadio a serratura digitali,a serratura digitali,16
llava-iter4,furniture,mobili,armadio,armadio a serratura elettrica,a serratura elettrica,17
llava-iter4,furniture,mobili,armadio,armadio a serratura elettronica,a serratura elettronica,18
llava-iter4,furniture,mobili,armadio,armadio a serr,a serr,19
llava-iter5,furniture,mobili,armadio,armadietto,armadietto,1
llava-iter5,furniture,mobili,armadio,armadio a scompartimenti,a scompartimenti,2
llava-iter5,furniture,mobili,armadio,armadio a due porte,a due porte,3
llava-iter5,furniture,mobili,armadio,armadio a tre porte,a tre porte,4
llava-iter5,furniture,mobili,armadio,armadio a quattro porte,a quattro porte,5
llava-iter5,furniture,mobili,armadio,armadio a sei porte,a sei porte,6
llava-iter5,furniture,mobili,armadio,armadio cilindrico,cilindrico,7
llava-iter5,furniture,mobili,armadio,armadio a cassettone,a cassettone,8
llava-iter5,furniture,mobili,armadio,armadio a contorte,a contorte,9
llava-iter5,furniture,mobili,armadio,armadio a piatti,a piatti,10
llava-iter5,furniture,mobili,armadio,armadio a prato,a prato,11
llava-iter5,furniture,mobili,armadio,armadio a scatole,a scatole,12
llava-iter5,furniture,mobili,armadio,armadio a serrature,a serrature,13
llava-iter5,furniture,mobili,armadio,armadio a serratura,a serratura,14
llava-iter5,furniture,mobili,armadio,armadio a specchiere,a specchiere,15
llava-iter5,furniture,mobili,armadio,armadio a specchiere a due porte,a specchiere a due porte,16
llava-iter5,furniture,mobili,armadio,armadio a specchiere a tre porte,a specchiere a tre porte,17
llava-iter5,furniture,mobili,armadio,armadio a specchiere a quattro porte,a specchiere a quattro porte,18
llava-iter5,furniture,mobili,armadio,armadio a spec,a spec,19
llava-iter1,stationery,cancelleria,astuccio,fornace,fornace,1
llava-iter1,stationery,cancelleria,astuccio,radiatore,radiatore,2
llava-iter1,stationery,cancelleria,astuccio,stufa,stufa,3
llava-iter1,stationery,cancelleria,astuccio,impianto di riscaldamento,impianto di riscaldamento,4
llava-iter1,stationery,cancelleria,astuccio,insettoio,insettoio,5
llava-iter1,stationery,cancelleria,astuccio,caldaia,caldaia,6
llava-iter2,stationery,cancelleria,astuccio,fornace,fornace,1
llava-iter2,stationery,cancelleria,astuccio,stufa,stufa,2
llava-iter2,stationery,cancelleria,astuccio,caldaia,caldaia,3
llava-iter2,stationery,cancelleria,astuccio,riscaldamento,riscaldamento,4
llava-iter2,stationery,cancelleria,astuccio,riscaldamento elettrico,riscaldamento elettrico,5
llava-iter2,stationery,cancelleria,astuccio,riscaldamento a gas,riscaldamento a gas,6
llava-iter2,stationery,cancelleria,astuccio,riscaldamento a legna,riscaldamento a legna,7
llava-iter2,stationery,cancelleria,astuccio,riscaldamento elettrico a legna,riscaldamento elettrico a legna,8
llava-iter2,stationery,cancelleria,astuccio,riscaldamento a gas liquefatto,riscaldamento a gas liquefatto,9
llava-iter2,stationery,cancelleria,astuccio,riscaldamento a gas naturale,riscaldamento a gas naturale,10
llava-iter2,stationery,cancelleria,astuccio,riscaldamento a biomassa,riscaldamento a biomassa,11
llava-iter2,stationery,cancelleria,astuccio,riscaldamento a biomassa elettrico,riscaldamento a biomassa elettrico,12
llava-iter2,stationery,cancelleria,astuccio,riscaldamento a biomassa a gas naturale,riscaldamento a biomassa a gas naturale,13
