exemplar,abs_freq,rel_freq
camicia da golf,6,0.0
camicia da smoking,28,0.0
camicia da sera,17,0.0
camicia da uomo,106,0.0
camicia da donna,44,0.0
camicia da spiaggia,12,0.0
camicia da ginnastica,0,0.0
camicia da sci,2,0.0
camicia da lavoro da uomo,1,0.0
camicia da lavoro da donna,0,0.0
camicia da,99,0.01
autocarro,38636,2.66
rimorchio,15203,1.05
autocisterna,2714,0.19
autocarro per il trasporto di merci,6,0.0
autocarro per il trasporto di persone,9,0.0
autocarro per il trasporto di animali,1,0.0
autocarro per il trasporto di rifiuti,1,0.0
autocarro per il trasporto di carburante,0,0.0
autocarro per il trasporto di acqua,0,0.0
autocarro per il trasporto di gas,0,0.0
autocarro per il trasporto di elettricità,0,0.0
autocarro per il trasporto di gas naturale,0,0.0
autocarro per il trasporto di gas metano,0,0.0
candelabro a stelo,1,0.0
candelabro a tre steli,0,0.0
candelabro a quattro steli,0,0.0
candelabro a cinque steli,0,0.0
candelabro a sei steli,0,0.0
candelabro a otto steli,0,0.0
candelabro a nove steli,0,0.0
candelabro a dieci steli,0,0.0
candelabro a dodici steli,0,0.0
candelabro a ventiquattro steli,0,0.0
candelabro a trentadue steli,0,0.0
candelabro a quaranta steli,0,0.0
candelabro a,36,0.0
pastore tedesco,390,0.03
pastore australiano,59,0.0
pastore inglese,99,0.01
pastore tedesco a pelo corto,34,0.0
pastore tedesco a pelo lungo,23,0.0
cane da caccia,306,0.02
cane da compagnia,72,0.0
cane da guardia,217,0.01
cane da pastore,180,0.01
cane da pastore a pelo lungo,6,0.0
cane da pastore a pelo corto,3,0.0
cane da pastore tedesco,26,0.0
cane da pastore inglese,21,0.0
cane da pastore australiano,22,0.0
cane da caccia inglese,20,0.0
cane da caccia tedesco,11,0.0
canottiera da donna,11,0.0
canottiera da uomo,13,0.0
canottiera da bambino,0,0.0
canottiera da neonato,0,0.0
canottiera da sport,0,0.0
canottiera da allenamento,1,0.0
canottiera da yoga,1,0.0
canottiera da ciclismo,1,0.0
canottiera da nuoto,0,0.0
canottiera da fitness,0,0.0
canottiera da running,0,0.0
canottiera da golf,0,0.0
canottiera da tennis,0,0.0
canottiera da basket,8,0.0
canottiera da calcio,0,0.0
canottiera da pallavolo,0,0.0
canottiera da pallamano,0,0.0
canottiera da rugby,0,0.0
capello biondo,718,0.05
capello nero,159,0.01
capello rosso,199,0.01
capello castano,496,0.03
capello grigio,162,0.01
capello bianco,263,0.02
capello riccio,415,0.03
capello liscio,288,0.02
capello ondulato,124,0.01
capello crespo,177,0.01
capello lungo,200,0.01
capello corto,468,0.03
capello naturale,29,0.0
capello tinteggiato,0,0.0
capello falso,18,0.0
capello artificiale,157,0.01
capello umano,659,0.05
capello animale,2,0.0
capello di cavallo,4,0.0
capello di gatto,1,0.0
cappello da baseball,202,0.01
cappello da cowboy,483,0.03
cappello da gondoliere,11,0.0
cappello da soldato,8,0.0
cappello da ufficiale,23,0.0
cappello da prete,33,0.0
cappello da sposa,20,0.0
cappello da notte,21,0.0
cappello da sole,269,0.02
cappello da neve,7,0.0
cappello da pescatore,29,0.0
cappello da cuoco,30,0.0
cappello da giardiniere,4,0.0
cappello da baseball da donna,0,0.0
cappello da baseball da uomo,2,0.0
cappello da baseball da bambino,0,0.0
c,47222,3.26
cappotto di pelliccia,48,0.0
cappotto di pelle,46,0.0
cappotto di lana,58,0.0
cappotto di cotone,56,0.0
cappotto di velluto,40,0.0
cappotto di cashmere,24,0.0
cappotto di tweed,17,0.0
cappotto di parka,1,0.0
cappotto di giacca,1,0.0
cappotto di impermeabile,0,0.0
cappotto di piumino,8,0.0
cappotto di down,0,0.0
cappotto di felpa,1,0.0
cappotto di cardigan,0,0.0
cappotto di giacca da neve,0,0.0
manzo,37800,2.6
vitello,41866,2.88
tacchino,29488,2.04
pollo,39192,2.7
maiale,29242,2.02
agnello,35370,2.44
coniglio,28814,1.98
prosciutto,36924,2.54
salame,35764,2.46
salsiccia,39326,2.7
carrozza ferroviaria,82,0.0
carrozza da corsa,4,0.0
carrozza da guerra,2,0.0
carrozza da battaglia,0,0.0
carrozza da nolo,24,0.0
carrozza da circo,2,0.0
carrozza da parata,14,0.0
carrozza da tiro a quattro,0,0.0
carrozza da tiro a sei,0,0.0
carrozza da tiro a otto,0,0.0
carrozza da tiro a due,0,0.0
carrozza da tiro a quattro a due ruote,0,0.0
carrozza da tiro a quattro a quattro ruote,0,0.0
carrozza da tiro a sei a quattro ruote,0,0.0
carrozza da tiro,0,0.0
biglietto di credito,23,0.0
carta di credito,66,0.0
carta di debito,74,0.0
carta di identità,222,0.02
carta di prepagata,4,0.0
carta di visita,20,0.0
carta di viaggio,23,0.0
carta di plastica,30,0.0
carta di riconoscimento,29,0.0
carta di sicurezza,30,0.0
carta di spesa,11,0.0
carta di studio,20,0.0
carta di credito prepagata,27,0.0
carta di debito prepagata,24,0.0
carta di identità personale,13,0.0
carta di identità professionale,16,0.0
carta di identità rilasciata dallo stato,2,0.0
carta,29882,2.06
cassettiera da bagno,7,0.0
cassettiera da cucina,2,0.0
cassettiera da camera,5,0.0
cassettiera da ingresso,5,0.0
cassettiera da soggiorno,1,0.0
cassettiera da ufficio,27,0.0
cassettiera a muro,1,0.0
cassettiera a tre ante,1,0.0
cassettiera a quattro ante,0,0.0
cassettiera a due ante,0,0.0
cassettiera a tre cassetti,23,0.0
cassettiera a quattro cassetti,18,0.0
cassettiera a due cassetti,14,0.0
cassettiera a scomparsa,2,0.0
cassettiera a specchio,2,0.0
cassettiera a vetrina,0,0.0
destriero,8237,0.57
purosangue,10710,0.74
pony,19511,1.34
bardotto,477,0.03
bardotto da tiro,0,0.0
bardotto da soma,0,0.0
bardotto da soma da tiro,0,0.0
bardotto da soma da tiro da carico,0,0.0
bardotto da soma da carico da tiro,0,0.0
bardotto da soma da carico,0,0.0
bardotto da soma da carico da tiro da,0,0.0
cd singolo,1134,0.08
cd doppio,406,0.02
cd tripli,2,0.0
cd quadruplo,11,0.0
cd live,118,0.0
cd remix,0,0.0
cd compilation,90,0.0
cd singolo promozionale,20,0.0
cd demo,52,0.0
cd bootleg,64,0.0
cd ep,32,0.0
cd maxi singolo,17,0.0
cd singolo digitale,0,0.0
cd audio di alta fedeltà,0,0.0
cd audiophile,7,0.0
cd video,70,0.0
cd-rom,48274,3.32
cd-r,6332,0.44
cd-rw,2480,0.18
cd-audio,1564,0.1
cd-data,2,0.0
cd-video,30,0.0
cd-rom xa,44,0.0
cd-i,386,0.03
centrotavola in legno,20,0.0
centrotavola in vetro,24,0.0
centrotavola in metallo,6,0.0
centrotavola in plastica,0,0.0
centrotavola in cristallo,13,0.0
centrotavola in ceramica,20,0.0
centrotavola in vetro soffiato,4,0.0
centrotavola in legno massello,0,0.0
centrotavola in legno di noce,0,0.0
centrotavola in legno di abete,0,0.0
riso,726124,50.02
quinoa,26718,1.84
orzo,34190,2.36
farro,45554,3.14
avena,24926,1.72
grano,37564,2.58
mais,30916,2.12
segale,36444,2.52
kamut,9197,0.63
bulgur,2098,0.14
couscous,4323,0.3
polenta,34962,2.4
farina di mais,21,0.0
farina di grano,59,0.0
farina di avena,30,0.0
farina di segale,33,0.0
farina di kamut,28,0.0
farina di orzo,31,0.0
farina di quinoa,34,0.0
farina di riso,32,0.0
semolino,11322,0.78
semola,37868,2.6
pane,34818,2.4
pasta,33336,2.3
risotto,36070,2.48
cervello umano,392,0.02
cervello di pesce,6,0.0
cervello di animale,22,0.0
cervello di insetto,2,0.0
cervello di rettile,34,0.0
cervello di uccello,10,0.0
cervello di mammifero,42,0.0
cervello di tartaruga,1,0.0
cervello di serpente,4,0.0
cervello di rana,9,0.0
cervello di cane,26,0.0
cervello di gatto,28,0.0
cervello di topo,20,0.0
cervello di topo di laboratorio,8,0.0
cervello di scimpanzé,3,0.0
cervello di elefante,1,0.0
cervello di balena,3,0.0
cervello di delfino,1,0.0
cervello di,77,0.01
chitarra acustica,2048,0.14
chitarra elettrica,43298,2.98
chitarra classica,1036,0.08
chitarra basso,660,0.04
chitarra barocca,29,0.0
chitarra battente,256,0.02
chitarra celtica,15,0.0
chitarra classica a 12 corde,1,0.0
chitarra classica a 6 corde,5,0.0
chitarra classica a 7 corde,9,0.0
chitarra classica a 8 corde,1,0.0
chitarra classica a 9 corde,0,0.0
chitarra classica a 10 corde,3,0.0
chitarra classica a 11 corde,0,0.0
ciclamino di gussago,0,0.0
ciclamino di sicilia,0,0.0
ciclamino di toscana,0,0.0
ciclamino di toscana a foglia larga,0,0.0
ciclamino di toscana a foglia stretta,0,0.0
ciclamino di toscana a foglia stretta e dentata,0,0.0
ciclamino di toscana a foglia stretta e dentata con foglie a forma di cuore,0,0.0
ciclamino di toscana a foglia stretta e dentata con foglie a forma di cuore e con foglie a forma di cuore con punte,0,0.0
ciliegia,37388,2.58
ciliegia acerola,66,0.0
ciliegia di corinto,1,0.0
ciliegia di vitoria,0,0.0
ciliegia di renetta,0,0.0
ciliegia di bigarreau,0,0.0
ciliegia di marasca,0,0.0
ciliegia di sorbello,0,0.0
ciliegia di san giorgio,0,0.0
ciliegia di genovese,0,0.0
ciliegia di monopolino,0,0.0
ciliegia di mazzard,0,0.0
ciliegia di morella,0,0.0
ciliegia di prunello,0,0.0
ciliegia di prunello di avana,0,0.0
ciliegia di prun,0,0.0
cioccolato bianco,454,0.04
cioccolato al latte,176,0.02
cioccolato fondente,7584,0.52
cioccolato amaro,64,0.0
cioccolato al peperoncino,27,0.0
cioccolato con nocciole,21,0.0
cioccolato con frutta,34,0.0
cioccolato con noci,21,0.0
cioccolato con pistacchi,21,0.0
cioccolato con mandorle,27,0.0
cioccolato con avocado,7,0.0
cioccolato con zenzero,6,0.0
cioccolato con cannella,2,0.0
cioccolato con pepe nero,0,0.0
cioccolato con scor,0,0.0
colla adesiva,248,0.02
colla acrilica,144,0.01
colla biologica,99,0.01
colla epoxi,3,0.0
colla hot glue,0,0.0
colla in silicone,2,0.0
colla in vinile,0,0.0
colla per capelli,18,0.0
colla per legno,35,0.0
colla per tessuti,22,0.0
colla per vetro,25,0.0
colla universale,153,0.01
colla per pelle,15,0.0
colla per plastica,22,0.0
colla per metallo,16,0.0
colla per carta,24,0.0
colla per carta da parati,21,0.0
colla per carta da parati e tessuti,0,0.0
collo di cigno,35,0.0
collo di gallina,14,0.0
collo di bottiglia,55,0.0
collo di bottiglia di vetro,4,0.0
collo di bottiglia di plastica,7,0.0
collo di bottiglia di metallo,0,0.0
collo di bottiglia di carta,0,0.0
collo di bottiglia di legno,0,0.0
collo di bottiglia di bambù,0,0.0
collo di bottiglia di bambù riciclato,0,0.0
collo di bottiglia di vetro riciclato,0,0.0
collo di bottiglia di plastica riciclata,0,0.0
collo di bottiglia di metallo riciclato,0,0.0
collo di bottiglia di carta riciclata,0,0.0
collo di bottiglia di,20,0.0
colonna sonora,11026,0.76
colonna vertebrale,4644,0.32
colonna di supporto,40,0.0
colonna di legno,40,0.0
colonna di acciaio,48,0.0
colonna di cemento armato,40,0.0
colonna di pietra,44,0.0
colonna di marmo,46,0.0
colonna di bronzo,40,0.0
colonna di ferro,42,0.0
colonna di acciaio inossidabile,5,0.0
colonna di legno di quercia,2,0.0
colonna di legno di abete,0,0.0
colonna di legno di pino,0,0.0
colonna di legno di faggio,0,0.0
colonna di legno di ciliegio,0,0.0
coltello da cucina,206,0.02
coltello da carne,60,0.0
coltello da pesce,58,0.0
coltello da pane,37,0.0
coltello da formaggio,25,0.0
coltello da caccia,84,0.0
coltello da artigiano,3,0.0
coltello da combattimento,34,0.0
coltello da rasoio,0,0.0
coltello da sartoria,0,0.0
coltello da giardinaggio,3,0.0
coltello da cucito,0,0.0
coltello da scuola,0,0.0
coltello da laboratorio,1,0.0
coltello da cucina giapponese,29,0.0
coltello da cucina c,0,0.0
comodino singolo,4,0.0
comodino matrimoniale,0,0.0
comodino a tre cassetti,19,0.0
comodino a quattro cassetti,0,0.0
comodino a due cassetti,31,0.0
comodino con cassetti laterali,0,0.0
comodino con cassetti superiori,0,0.0
comodino con cassetti inferiori,0,0.0
comodino con cassetti a scomparsa,0,0.0
comodino con cassetti a scomparsa e laterali,0,0.0
desktop,35954,2.48
laptop,43154,2.98
tablet,47800,3.3
smartphone,33938,2.34
server,34604,2.38
mainframe,11328,0.78
workstation,30964,2.14
minicomputer,1146,0.08
supercomputer,14442,1.0
console,38054,2.62
netbook,28738,1.98
ultrabook,10860,0.74
all-in-one,17674,1.22
chromebook,5911,0.41
raspberry pi,4219,0.29
pc gamer,65,0.0
server cloud,76,0.01
cluster,11389,0.78
supercomputer di rete,0,0.0
supercomputer di calcolo parallelo,0,0.0
supercomputer di calcolo distribuito,0,0.0
comò a muro,0,0.0
comò a due ante,1,0.0
comò a tre ante,0,0.0
comò a quattro ante,0,0.0
comò a scomparsa,0,0.0
comò a specchio,1,0.0
comò a tre cassetti,23,0.0
comò a quattro cassetti,7,0.0
comò a due cassetti,10,0.0
comò a tre cassetti e specchio,0,0.0
comò a quattro cassetti e specchio,1,0.0
comò a due ante e specchio,0,0.0
comò a tre ante e specchio,0,0.0
comò a quattro ante e specchio,0,0.0
comò a scomparsa e specchio,0,0.0
coniglio europeo,70,0.0
coniglio di palude,6,0.0
coniglio di campagna,3,0.0
coniglio di palude d'europa,0,0.0
coniglio di palude d'asia,0,0.0
coniglio di palude africano,0,0.0
coniglio di palude di sumatra,0,0.0
coniglio di palude di giava,0,0.0
coniglio di palude di cina,0,0.0
coniglio di palude di taiwan,0,0.0
coniglio di palude di giappone,0,0.0
coniglio di palude di corea,0,0.0
coniglio di palude di mongolia,0,0.0
cornice da quadro,17,0.0
cornice da foto,12,0.0
cornice da specchio,3,0.0
cornice da porta,1,0.0
cornice da finestra,0,0.0
cornice da libro,2,0.0
cornice da tavolo,31,0.0
cornice da letto,0,0.0
cornice da porta finestra,0,0.0
cornice da porta interna,0,0.0
cornice da porta esterna,0,0.0
cornice da porta interno,0,0.0
cornice da porta esterno,0,0.0
cornice da finestra interna,0,0.0
cornice da finestra esterna,0,0.0
cornice da finestra interna esterna,0,0.0
cornice da finestra esterna interna,0,0.0
credenza a muro,26,0.0
credenza a mensola,0,0.0
credenza a soppalco,0,0.0
credenza a specchio,2,0.0
credenza a vetrina,0,0.0
credenza a vetrina a muro,0,0.0
credenza a vetrina a soppalco,0,0.0
credenza a vetrina con specchio,0,0.0
credenza a vetrina con soppalco,0,0.0
credenza a vetrina con specchio e soppalco,0,0.0
credenza a vetrina con soppalco e specchio,0,0.0
credenza a vetrina con soppalco e vetrina,0,0.0
cruciverba a parole,0,0.0
cruciverba a immagini,1,0.0
cruciverba a indovinelli,0,0.0
cruciverba a parole crociate,0,0.0
cruciverba a parole incrociate,0,0.0
cruciverba a parole incrociate e crociate,0,0.0
cruciverba a parole incrociate e indovinelli,0,0.0
cruciverba a parole crociate e indovinelli,0,0.0
"cruciverba a parole incrociate, crociate e indovinelli",0,0.0
"cruciverba a parole incrociate, crociate e indovinelli a immagini",0,0.0
cucchiaio da tavola,78,0.0
cucchiaio da dessert,20,0.0
cucchiaio da minestra,21,0.0
cucchiaio da pesce,5,0.0
cucchiaio da zuppa,23,0.0
cucchiaio da dolce,16,0.0
cucchiaio da caffè,27,0.0
cucchiaio da tè,29,0.0
cucchiaio da cucina,40,0.0
cucchiaio da pasticcere,0,0.0
cucchiaio da gelato,21,0.0
cucchiaio da sorbetto,0,0.0
cucchiaio da zucchero,10,0.0
cucchiaio da miele,0,0.0
cucchia,354,0.02
cucina in muratura,63,0.0
cucina in acciaio,21,0.0
cucina in legno,52,0.0
cucina in vetro,24,0.0
cucina in plastica,25,0.0
cucina a gas,37,0.0
cucina elettrica,498,0.03
cucina a induzione,32,0.0
cucina a microonde,20,0.0
cucina a vapore,30,0.0
cucina a legna,56,0.0
cucina a carbone,20,0.0
cucina a camino,2,0.0
cucina a stufa,0,0.0
cucina a fornello,5,0.0
cucina a fuoco,22,0.0
cucina a pietra,1,0.0
cucina a legno di quercia,0,0.0
cuore umano,98,0.0
cuore di animale,20,0.0
cuore di pesce,22,0.0
cuore di insetto,1,0.0
cuore di uccello,4,0.0
cuore di mammifero,6,0.0
cuore di pesce marino,0,0.0
cuore di pesce di fiume,0,0.0
cuore di pesce di mare,0,0.0
cuore di pesce di acqua dolce,0,0.0
cuore di pesce di acqua salata,0,0.0
cuore di pesce di acqua salata di mare,0,0.0
cuore di pesce di acqua salata di fiume,0,0.0
cuore di pesce di acqua,0,0.0
cuscino di piuma,22,0.0
cuscino di piume,22,0.0
cuscino di gomma,40,0.0
cuscino di lana,50,0.0
cuscino di memory foam,0,0.0
cuscino di pelle,21,0.0
cuscino di pelle sintetica,0,0.0
cuscino di pelle naturale,0,0.0
cuscino di cotone,40,0.0
cuscino di flanella,0,0.0
cuscino di pizzo,10,0.0
cuscino di spugna,16,0.0
cuscino di schiuma,22,0.0
cuscino di guanciale,0,0.0
cuscino di supporto,26,0.0
cusc,118,0.0
delfino comune,246,0.02
delfino cinese,5,0.0
delfino del giappone,3,0.0
delfino del pacifico,12,0.0
delfino del sudafrica,0,0.0
delfino del mediterraneo,50,0.0
delfino del noto,2,0.0
delfino del sudafrica orientale,0,0.0
delfino del sudafrica occidentale,0,0.0
delfino del sudafrica meridionale,0,0.0
delfino del sudafrica settentrionale,0,0.0
delfino del sudafrica meridionale orientale,0,0.0
delfino del sudafrica meridionale occidentale,0,0.0
d,15699,1.08
divano letto,2284,0.16
divano reclinabile,44,0.0
divano a tre posti,56,0.0
divano a due posti,48,0.0
divano a quattro posti,30,0.0
divano a sei posti,2,0.0
divano a forma di l,15,0.0
divano a forma di u,4,0.0
divano a forma di angolo,1,0.0
divano a forma di bancone,0,0.0
divano a forma di chaise longue,0,0.0
divano a forma di pouf,0,0.0
divano a forma di sedia,0,0.0
divano a forma di sgabello,0,0.0
divano a forma di tavolo,0,0.0
divano a forma di tavol,0,0.0
edera per esterni,0,0.0
edera per interni,0,0.0
edera per pareti,0,0.0
edera per scale,0,0.0
edera per muri,0,0.0
edera per pergola,0,0.0
