exemplar,abs_freq,rel_freq
camera di risonanza magnetica,0,0.0
camera di deprivazione sensoriale,18,0.0
camera di tortura,27,0.0
camera ardente,254,0.02
camicia button-down,68,0.0
camicia oxford,80,0.01
camicia a maniche corte,23,0.0
camicia a maniche lunghe,34,0.0
camicia a righe,45,0.0
camicia a quadri,60,0.0
camicia a fiori,35,0.0
camicia hawaiana,120,0.01
camicia di flanella,34,0.0
camicia di jeans,34,0.0
camicia di seta,48,0.0
camicia di lino,50,0.0
camicia da lavoro,52,0.0
camicia da notte,174,0.02
camicia da uomo,106,0.0
camicia da donna,44,0.0
camicia da bambino,44,0.0
camicia da smoking,28,0.0
camicia da sposa,8,0.0
camicia denim,23,0.0
camicia di cotone,56,0.0
camicia di velluto,21,0.0
camicia di pelle,18,0.0
camicia di lana,48,0.0
camicia di nylon,7,0.0
camicia di poliestere,10,0.0
autocarro,38636,2.66
autocisterna,2714,0.19
autocarro ribaltabile,40,0.0
autocarro attrezzato,40,0.0
autocarro portacontainer,1,0.0
autocarro frigorifero,27,0.0
autocarro betoniera,2,0.0
autocarro gru,20,0.0
autocarro soccorso,4,0.0
autocarro spazzatura,0,0.0
autocarro portavalori,0,0.0
autocarro portacontenitori,0,0.0
autocarro portautomezzi,0,0.0
autocarro portacontenitori refrigerati,0,0.0
autocarro portacontenitori per il trasporto di merci pericolose,0,0.0
autocarro portacontenitori per il trasporto di merci deperibili,0,0.0
autocarro portacontenitori per il trasporto di merci surgelate,0,0.0
autocarro portacontenitori per il trasporto di merci a temperatura controllata,0,0.0
autocarro portac,0,0.0
candelabro a bracci,0,0.0
candelabro a sospensione,6,0.0
candelabro da tavolo,2,0.0
candelabro da terra,12,0.0
candelabro da parete,6,0.0
candelabro da esterno,0,0.0
candelabro in ferro battuto,22,0.0
candelabro in vetro,20,0.0
candelabro in ottone,23,0.0
candelabro in argento,24,0.0
candelabro in bronzo,20,0.0
candelabro in legno,23,0.0
candelabro in marmo,16,0.0
candelabro in metallo,15,0.0
candelabro in pietra,8,0.0
candelabro in vetro soffiato,0,0.0
candelabro in stile antico,0,0.0
candelabro in stile moderno,2,0.0
candelabro in stile orientale,0,0.0
candelabro in,21,0.0
pastore tedesco,390,0.03
golden retriever,2013,0.14
labrador,11337,0.78
husky siberiano,200,0.01
bulldog,11165,0.77
chihuahua,20458,1.4
beagle,15767,1.09
rottweiler,5101,0.35
doberman,1116,0.08
terrier,15501,1.07
bassotto,10830,0.75
husky,9650,0.66
border collie,3139,0.22
carlino,34559,2.38
cocker spaniel,1639,0.11
dalmata,18023,1.24
fox terrier,408,0.03
jack russell,943,0.06
levriero,7594,0.52
mastino napoletano,103,0.01
pechinese,3471,0.24
pitbull,7976,0.55
pointer,5097,0.35
setter,9607,0.66
schnauzer,2273,0.16
terrier scozzese,39,0.0
yorkshire terrier,1186,0.08
canottiera a manica corta,1,0.0
canottiera a manica lunga,0,0.0
canottiera senza maniche,5,0.0
canottiera con scollo a v,2,0.0
canottiera con scollo a barca,0,0.0
canottiera con scollo rotondo,0,0.0
canottiera con spalline,6,0.0
canottiera senza spalline,0,0.0
canottiera con stampa,2,0.0
canottiera unisex,1,0.0
canottiera da uomo,13,0.0
canottiera da donna,11,0.0
canottiera da bambino,0,0.0
canottiera da neonato,0,0.0
canottiera da mare,0,0.0
canottiera da palestra,2,0.0
canottiera da lavoro,4,0.0
canottiera da notte,3,0.0
canottiera da yoga,1,0.0
canottiera da corsa,0,0.0
capelli lunghi,1666,0.11
capelli corti,777,0.05
capelli ricci,926,0.06
capelli lisci,1095,0.08
capelli castani,1242,0.09
capelli biondi,1191,0.08
capelli rossi,571,0.04
capelli neri,1115,0.08
capelli grigi,702,0.05
capelli bianchi,718,0.05
capelli radi,71,0.0
capelli folti,170,0.01
capelli mossi,3728,0.26
capelli crespi,554,0.04
capelli lisci come seta,23,0.0
capelli con riflessi,25,0.0
capelli tinti,331,0.02
capelli naturali,102,0.01
capelli con extension,15,0.0
capelli con acconciatura,13,0.0
berretto,37350,2.58
cappello a cilindro,35,0.0
cappello a falda larga,297,0.02
cappello a tesa larga,31,0.0
cappello da baseball,202,0.01
cappello da cowboy,483,0.03
cappello da sole,269,0.02
cappello floppy,9,0.0
cappello di paglia,146,0.02
cappello di pelliccia,186,0.01
cappello di lana,56,0.0
cappello fedora,23,0.0
cappello hard hat,0,0.0
cappello militare,82,0.01
cappello tirolese,58,0.0
cappello a bombetta,142,0.01
cappello a cloche,21,0.0
cappello a tricorno,23,0.0
cappello a tesa stretta,5,0.0
cappotto lungo,165,0.01
cappotto corto,151,0.01
cappotto di pelle,46,0.0
cappotto di lana,58,0.0
cappotto di cotone,56,0.0
cappotto imbottito,28,0.0
cappotto con cappuccio,21,0.0
cappotto senza maniche,17,0.0
cappotto con cintura,21,0.0
cappotto con collo alto,3,0.0
cappotto con collo basso,0,0.0
cappotto con bottoni,3,0.0
cappotto con zip,4,0.0
cappotto con pelliccia,24,0.0
cappotto con cappotto,2,0.0
manzo,37800,2.6
maiale,29242,2.02
pollo,39192,2.7
tacchino,29488,2.04
agnello,35370,2.44
vitello,41866,2.88
coniglio,28814,1.98
cavallo,1595308,109.92
cervo,42834,2.96
salmone,41844,2.88
tonno,36482,2.52
carrozza ferroviaria,82,0.0
carrozza da viaggio,25,0.0
carrozza da parata,14,0.0
carrozza da corsa,4,0.0
carrozza da piazza,8,0.0
carrozza da funerale,0,0.0
carrozza da teatro,0,0.0
carrozza da circo,2,0.0
carrozza da trasporto truppe,0,0.0
carrozza da bagagli,0,0.0
carrozza da ristorante,0,0.0
carrozza da osservazione,0,0.0
carrozza da salvataggio,0,0.0
carrozza da servizio,0,0.0
carrozza da lavoro,0,0.0
carrozza da trasporto merci,0,0.0
carrozza da trasporto passeggeri,0,0.0
carrozza da trasporto truppe corazzate,0,0.0
carrozza da trasporto truppe meccanizzate,0,0.0
carrozza da trasporto truppe motorizzate,0,0.0
biglietto da visita,22,0.0
biglietto da lotteria,1,0.0
biglietto da banca,5,0.0
biglietto da treno,2,0.0
biglietto da aereo,35,0.0
biglietto da cinema,2,0.0
biglietto da concerti,15,0.0
biglietto da parcheggio,2,0.0
biglietto da scontrino,0,0.0
biglietto da regalo,12,0.0
biglietto da auguri,69,0.0
biglietto da invito,43,0.0
biglietto da lotto,0,0.0
biglietto da bingo,0,0.0
biglietto da poker,0,0.0
biglietto da blackjack,0,0.0
biglietto da roulette,0,0.0
biglietto da slot machine,0,0.0
biglietto da gratta e vinci,0,0.0
biglietto da scommesse,0,0.0
biglietto da lotto istantaneo,0,0.0
big,18753,1.29
cassettiera da camera da letto,1,0.0
cassettiera da ufficio,27,0.0
cassettiera da bagno,7,0.0
cassettiera da cucina,2,0.0
cassettiera per bambini,10,0.0
cassettiera per biancheria,1,0.0
cassettiera per vestiti,1,0.0
cassettiera per scarpe,1,0.0
cassettiera per giochi,0,0.0
cassettiera per documenti,0,0.0
purosangue,10710,0.74
quarter horse,452,0.03
appaloosa,2678,0.18
arabo,36422,2.5
frisone,3504,0.24
clydesdale,220,0.02
shetland,3155,0.22
mustang,11985,0.83
andaluso,8188,0.56
lipizzano,213,0.01
cd audio,275,0.02
cd di dati,20,0.0
cd-rom,48274,3.32
cd-r,6332,0.44
cd-rw,2480,0.18
super audio cd,267,0.02
video cd,286,0.02
enhanced cd,56,0.0
cd interattivo,26,0.0
cd a singola velocità,1,0.0
cd a doppia velocità,2,0.0
cd a quadrupla velocità,1,0.0
cd a ottupla velocità,0,0.0
composizione floreale,8592,0.59
candelabro,27880,1.92
centrotavola di vetro,7,0.0
centrotavola di legno,1,0.0
centrotavola di metallo,0,0.0
centrotavola di ceramica,1,0.0
centrotavola di cristallo,3,0.0
centrotavola di marmo,0,0.0
centrotavola di pietra,1,0.0
centrotavola di vetro soffiato,0,0.0
centrotavola di vetro colorato,0,0.0
centrotavola di vetro trasparente,0,0.0
centrotavola di vetro opaco,0,0.0
centrotavola di vetro smerigliato,0,0.0
centrotavola di vetro inciso,0,0.0
centrotavola di vetro dipinto,0,0.0
centrotavola di vetro decorato,0,0.0
centrotavola di vetro artigianale,0,0.0
frumento,40840,2.82
orzo,34190,2.36
avena,24926,1.72
segale,36444,2.52
riso,726124,50.02
mais,30916,2.12
grano saraceno,2250,0.16
farro,45554,3.14
quinoa,26718,1.84
miglio,18304,1.26
neocorteccia,1398,0.1
corteccia cerebrale,2024,0.14
corteccia cerebellare,206,0.01
talamo,20040,1.38
ipotalamo,9701,0.67
amigdala,7441,0.51
ipofisi,9771,0.67
epifisi,3105,0.21
corpo striato,434,0.03
nucleo accumbens,84,0.01
nucleo caudato,67,0.0
putamen,702,0.05
globus pallidus,117,0.01
tronco encefalico,741,0.05
midollo allungato,365,0.03
pons,6038,0.42
bulbo olicerebro,0,0.0
medulla oblongata,30,0.0
cerebello,33,0.0
ponti,31112,2.14
corpi mammillari,67,0.0
ghiandola pineale,1840,0.13
gangli della base,26,0.0
corpi striati,22,0.0
nuclei della base,62,0.0
nuclei della tratta ascendente reticolare attivante,0,0.0
nuclei della tratta discendente reticolare attiv,0,0.0
chitarra acustica,2048,0.14
chitarra elettrica,43298,2.98
chitarra classica,1036,0.08
chitarra basso,660,0.04
chitarra a 12 corde,50,0.0
chitarra resofonica,172,0.01
chitarra folk,460,0.03
chitarra flamenca,35,0.0
chitarra jazz,134,0.01
chitarra baritono,136,0.01
chitarra a 7 corde,42,0.0
chitarra a 8 corde,54,0.0
chitarra a 10 corde,46,0.0
chitarra a 13 corde,1,0.0
chitarra a 14 corde,10,0.0
chitarra a 15 corde,0,0.0
chitarra a 16 corde,2,0.0
chitarra a 17 corde,3,0.0
chitarra a 18 corde,4,0.0
chitarra a 19 corde,0,0.0
chitarra a 20 corde,0,0.0
chitarra a 21 corde,1,0.0
ciclamino comune,2,0.0
ciclamino africano,0,0.0
ciclamino di madagascar,0,0.0
ciclamino di ischia,0,0.0
ciclamino di spagna,0,0.0
ciclamino di persia,21,0.0
ciclamino di giava,0,0.0
ciclamino di kenya,0,0.0
ciclamino di mozambico,0,0.0
ciclamino di zanzibar,0,0.0
ciclamino di madagascar var. flammula,0,0.0
ciclamino di madagascar var. maculatum,0,0.0
ciclamino di madagascar var. tricolor,0,0.0
ciclamino di madagascar var. albovittatum,0,0.0
ciclamino di madagascar var. roseum,0,0.0
ciclamino di madagascar var. purpurascens,0,0.0
ciclamino di madagascar var. rubrum,0,0.0
ciclamino di madagascar var. violaceum,0,0.0
ciliegio acido,179,0.01
ciliegio dolce,262,0.02
ciliegio selvatico,144,0.01
ciliegio da tavola,0,0.0
ciliegio da marmellata,0,0.0
ciliegio da distillazione,0,0.0
ciliegio da ombra,0,0.0
ciliegio da legno,21,0.0
ciliegio da fiore,213,0.01
ciliegio da frutto secco,0,0.0
ciliegio da confettura,0,0.0
ciliegio da succo,0,0.0
ciliegio da allevamento,0,0.0
ciliegio da giardino,5,0.0
ciliegio da parco,0,0.0
ciliegio da bosco,0,0.0
ciliegio da sottobosco,0,0.0
albero del cacao,29,0.0
cioccolato al latte,176,0.02
cioccolato fondente,7584,0.52
cioccolato bianco,454,0.04
cioccolatini,25142,1.73
tavoletta di cioccolato,49,0.0
cioccolato fondente extra dark,9,0.0
cioccolato al latte con nocciole,22,0.0
cioccolato fondente con frutta secca,5,0.0
cioccolato bianco con pistacchi,14,0.0
cioccolato fondente con peperoncino,3,0.0
cioccolato al latte con mandorle,8,0.0
cioccolato fondente con frutti di bosco,2,0.0
cioccolato bianco con fragole,8,0.0
cioccolato al latte con noci,1,0.0
cioccolato fondente con scorza di arancia,1,0.0
colla a caldo,54,0.0
colla a freddo,24,0.0
colla a base di acqua,19,0.0
colla a base di solvente,6,0.0
colla a base di resina,12,0.0
colla a base di silicone,7,0.0
colla a base di lattice,7,0.0
colla a base di cianoacrilato,6,0.0
colla a base di polivinilacetato,0,0.0
colla a base di poliestere,0,0.0
colla a base di poliammide,0,0.0
colla a base di polietilene,0,0.0
colla a base di polipropilene,0,0.0
colla a base di poliestirene,0,0.0
colla a base di polivinilbutirale,0,0.0
colla a base di polivinilformale,0,0.0
colla a base di polivinilpirrolidone,0,0.0
camicia,34140,2.36
cravatta,34874,2.4
sciarpa,45144,3.12
foulard,14749,1.02
maglione a collo alto,29,0.0
cappotto,22182,1.52
giacca,33734,2.32
golf,35066,2.42
t-shirt a collo alto,2,0.0
maglietta a collo alto,25,0.0
colonna d'aria,0,0.0
colonna di fumo,57,0.0
colonna sonora,11026,0.76
coltello da cucina,206,0.02
coltello da tavola,21,0.0
coltello da frutta,37,0.0
coltello da pane,37,0.0
coltello da intaglio,29,0.0
coltello da caccia,84,0.0
coltello da tasca,32,0.0
coltello da sopravvivenza,26,0.0
coltello da cucina giapponese,29,0.0
coltello da sushi,21,0.0
coltello da macellaio,29,0.0
coltello da pesce,58,0.0
coltello da formaggio,25,0.0
coltello da burro,27,0.0
coltello da verdura,23,0.0
coltello da frutta esotica,0,0.0
coltello da ostriche,10,0.0
coltello da insalata,1,0.0
coltello da tartare,2,0.0
coltello da scalco,5,0.0
comodino da parete,3,0.0
comodino con cassetti,25,0.0
comodino con ante,0,0.0
comodino con specchio,5,0.0
comodino con illuminazione,2,0.0
comodino con ripiano in marmo,1,0.0
comodino con ruote,17,0.0
comodino in stile moderno,8,0.0
comodino in stile classico,8,0.0
comodino in stile shabby chic,5,0.0
comodino in stile industriale,3,0.0
comodino in stile nordico,1,0.0
comodino in stile orientale,1,0.0
comodino in stile provenzale,6,0.0
comodino in stile rustico,1,0.0
comodino in stile vintage,15,0.0
comodino in legno,20,0.0
comodino in metallo,22,0.0
comodino in vetro,27,0.0
comodino in rattan,7,0.0
comodino in tessuto,0,0.0
desktop,35954,2.48
laptop,43154,2.98
tablet,47800,3.3
netbook,28738,1.98
server,34604,2.38
workstation,30964,2.14
mainframe,11328,0.78
supercomputer,14442,1.0
console per videogiochi,74,0.01
computer quantistico,99,0.01
comò a cassetti,4,0.0
comò con specchio,23,0.0
comò in stile rustico,0,0.0
comò in stile moderno,0,0.0
comò in stile shabby chic,2,0.0
comò in stile industriale,1,0.0
comò in stile vintage,2,0.0
comò con ante,5,0.0
comò con cassetti e ante,0,0.0
comò con cassetti e ripiani,0,0.0
comò con cassetti e sportelli,1,0.0
comò con cassetti e mensole,0,0.0
comò con cassetti e vano porta abiti,0,0.0
comò con cassetti e vano porta scarpe,0,0.0
comò con cassetti e vano porta biancheria,0,0.0
comò con cassetti e vano porta vestiti,0,0.0
comò con cassetti e vano porta accessori,0,0.0
comò con cassetti e vano porta oggetti,0,0.0
coniglio selvatico,452,0.04
coniglio domestico,62,0.0
coniglio nano,204,0.01
coniglio gigante,224,0.02
coniglio pasquale,56,0.0
coniglio leporide,0,0.0
coniglio europeo,70,0.0
coniglio indiano,0,0.0
coniglio lince,0,0.0
coniglio delle nevi,5,0.0
coniglio delle pampas,0,0.0
coniglio delle rocce,7,0.0
coniglio delle praterie,0,0.0
coniglio delle foreste,1,0.0
coniglio delle pianure,2,0.0
coniglio delle montagne,0,0.0
coniglio delle caverne,0,0.0
coniglio delle steppe,0,0.0
coniglio delle foreste pluviali,0,0.0
coniglio delle savane,0,0.0
cornice per quadri,20,0.0
cornice per foto,20,0.0
cornice per specchio,79,0.0
cornice per poster,15,0.0
cornice per dipinti,12,0.0
cornice per porte,20,0.0
cornice per finestre,49,0.0
cornice per mobili,1,0.0
cornice per tende,3,0.0
cornice per lampade,2,0.0
cornice per televisori,1,0.0
cornice per computer,0,0.0
cornice per piante,0,0.0
cornice per vasi,0,0.0
cornice per candele,0,0.0
cornice per orologi,0,0.0
cornice per targhe,3,0.0
cornice per premi,0,0.0
cornice per diplomi,6,0.0
cornice per certificati,2,0.0
cornice per biglietti,3,0.0
cornice per ricordi,0,0.0
cornice per decorazioni natalizie,0,0.0
cornice per decorazioni di compleanno,0,0.0
credenza in stile rustico,6,0.0
credenza in stile moderno,3,0.0
credenza in stile shabby chic,9,0.0
credenza in stile industriale,3,0.0
credenza in stile minimalista,0,0.0
credenza in stile vintage,3,0.0
credenza in stile classico,11,0.0
credenza in stile orientale,0,0.0
credenza in stile scandinavo,1,0.0
credenza in stile provenzale,16,0.0
credenza in stile coloniale,1,0.0
credenza in stile art déco,0,0.0
credenza in stile liberty,3,0.0
credenza in stile barocco,4,0.0
credenza in stile rococò,0,0.0
credenza in stile neoclassico,0,0.0
credenza in stile art nouveau,0,0.0
credenza in stile contemporaneo,3,0.0
credenza in stile country,4,0.0
credenza in stile mediterraneo,0,0.0
credenza in stile nordico,1,0.0
cruciverba classico,11,0.0
cruciverba tematico,6,0.0
cruciverba a tema libero,0,0.0
cruciverba a griglia,0,0.0
cruciverba a parole incrociate,0,0.0
cruciverba a parole intrecciate,0,0.0
cruciverba a parole incatenate,0,0.0
cruciverba a parole concatenate,0,0.0
cruciverba a parole intrecciate e concatenate,0,0.0
cruciverba a parole intrecciate e incatenate,0,0.0
cruciverba a parole concatenate e incatenate,0,0.0
"cruciverba a parole intrecciate, concatenate e incatenate",0,0.0
cruciverba a parole intrecciate e concatenate in più lingue,0,0.0
"cruciverba a parole intrecciate, concatenate e incatenate in più lingue",0,0.0
cruciverba a parole intrecc,0,0.0
cucchiaio da tavola,78,0.0
cucchiaio da minestra,21,0.0
cucchiaio da dessert,20,0.0
cucchiaio da tè,29,0.0
cucchiaio da caffè,27,0.0
cucchiaio da cucina,40,0.0
cucchiaio da bar,20,0.0
cucchiaio da gelato,21,0.0
cucchiaio da insalata,9,0.0
cucchiaio da misurazione,1,0.0
cucchiaio da portata,23,0.0
cucchiaio da servizio,11,0.0
cucchiaio da cucina professionale,0,0.0
cucchiaio da cucina in silicone,3,0.0
cucchiaio da cucina in legno,3,0.0
cucchiaio da cucina in metallo,5,0.0
cucchiaio da cucina in plastica,0,0.0
cucchiaio da cucina in acciaio inossidabile,0,0.0
cucchiaio da cucina in rame,0,0.0
cucchia,354,0.02
fornello,41770,2.88
piano cottura,89,0.01
forno,41362,2.84
frigorifero,29542,2.04
freezer,29144,2.0
