exemplar,abs_freq,rel_freq
autobus a nove,1,0.0
autobus urbano,238,0.02
autobus interurbano,98,0.0
autobus a lunga percorrenza,24,0.0
autobus a pianale medio,0,0.0
autobus elettrico,70,0.0
autobus a gas,20,0.0
autobus diesel,160,0.01
autobus a idrogeno,32,0.0
autobus a benzina,17,0.0
autobus navetta,62,0.0
autobus scolastico,342,0.02
autobus turistico,184,0.02
autobus per disabili,8,0.0
navetta,17641,1.22
monorotaia,3727,0.26
tram,42702,2.94
treno,33080,2.28
camionetta,7626,0.53
carrozzeria,14312,0.99
autobus extraurbano,248,0.02
autobus a basso piano di sforzo,0,0.0
autobus a idrogenerazione,0,0.0
autobus a gas naturale,19,0.0
autobus ibrido,56,0.0
autobus a celle a combustibile,23,0.0
fiat,46886,3.24
ferrari,60320,4.16
lamborghini,53394,3.68
alfa romeo,6102,0.42
maserati,34694,2.4
lancia,20992,1.45
audi,22622,1.56
bmw,56986,3.92
mercedes-benz,44784,3.08
porsche,20553,1.42
volkswagen,54080,3.72
renault,47282,3.26
peugeot,65124,4.48
citroen,23074,1.59
fiat panda,4428,0.3
fiat 500,579,0.04
fiat 126,409,0.03
fiat uno,378,0.03
fiat punto,72,0.0
fiat stilo,600,0.04
fiat multipla,416,0.02
renault clio,5005,0.34
renault megane,1364,0.09
renault espace,660,0.05
renault scenic,715,0.05
renault kangoo,1798,0.12
peugeot 206,1023,0.07
peugeot 307,461,0.03
peugeot 308,1029,0.07
peugeot 508,977,0.07
mercedes,44332,3.06
honda,40954,2.82
toyota,28168,1.94
nissan,29432,2.03
jeep,38272,2.64
land rover,4531,0.31
bugatti,11034,0.76
pagani,21251,1.46
abarth,23584,1.62
motocicletta,37296,2.56
camion,31796,2.2
furgone,33420,2.3
camper,30022,2.06
auto da corsa,125,0.01
auto da rally,23,0.0
auto da formula 1,20,0.0
trattore,24336,1.68
autobus,663876,45.74
taxi,32854,2.26
ambulanza,15049,1.04
auto elettrica,267,0.02
auto ibrida,1561,0.11
auto a gas,37,0.0
auto a benzina,24,0.0
auto a diesel,26,0.0
auto a vapore,21,0.0
berlina,38856,2.68
coupé,42702,2.94
cabriolet,19356,1.34
station wagon,7302,0.5
suv,38682,2.66
pick-up,30836,2.12
roadster,18488,1.28
limousine,29658,2.04
minivan,15870,1.1
scooter,50306,3.46
bicicletta,37606,2.6
bicicletta da corsa,88,0.0
bicicletta da strada,48,0.0
bicicletta da montagna,21,0.0
bicicletta da città,26,0.0
bicicletta elettrica,104,0.01
auto da turismo,26,0.0
auto da rally raid,7,0.0
auto da pista,35,0.0
auto da g,0,0.0
monovolume,11428,0.79
spider,18285,1.26
motore nautico,187,0.01
vasca,40030,2.76
doccia,31052,2.14
bidet,34738,2.4
wc,18729,1.29
lavabo,14324,0.99
cabina doccia,364,0.03
vasca idromassaggio,6960,0.48
box doccia,1286,0.09
bagno turco,2150,0.14
doccia a pioggia,20,0.0
vasca con idromassaggio,21,0.0
specchio,37906,2.62
cabina armadio,1047,0.07
rubinetto,18893,1.3
doccetta,3682,0.25
vaschetta,14313,0.99
lavatrice,16020,1.1
lavastoviglie,43846,3.02
bagno a vapore,20,0.0
doccia a getto,30,0.0
vasca da bagno,770,0.06
cabina doccia a vetrata,0,0.0
balcone esterno,988,0.06
balconcino,14567,1.0
balcone interno,208,0.02
terrazzo,25772,1.78
loggia,35196,2.42
veranda,41844,2.88
pergola,46404,3.2
terrazzino,44046,3.04
loggiato,8549,0.59
pergolato,15566,1.07
veranda coperta,612,0.04
portico,34106,2.34
balcone da giardino,2,0.0
balcone da cucina,0,0.0
balcone di ingresso,20,0.0
balcone di servizio,25,0.0
balcone di soggiorno,1,0.0
balcone di camera,16,0.0
balcone di ferro,22,0.0
balcone di legno,25,0.0
balcone di vetro,20,0.0
balcone di acciaio,0,0.0
balconata,18909,1.3
terrazza,608470,41.92
balcone aperto,368,0.02
balcone chiuso,670,0.04
balcone di cemento,12,0.0
balcone di pietra,21,0.0
balcone di metallo,1,0.0
balcone di pannelli,2,0.0
balcone di legno di bambù,0,0.0
balcone di legno di pino,0,0.0
balconcino di ferro,20,0.0
balcone di vetro temperato,0,0.0
balcone di vetro laminato,0,0.0
balcone di notte,9,0.0
balcone di cucina,10,0.0
balcone con tettoia,26,0.0
balcone con pergola,2,0.0
balcone con veranda,29,0.0
basilico genovese,238,0.02
basilico di genova,20,0.0
basilico di noci,0,0.0
basilico di s. paolo,24,0.0
basilico di s. tommaso,3,0.0
basilico di vanvitelli,0,0.0
basilico napoletano,34,0.0
basilico pugliese,2,0.0
basilico siciliano,10,0.0
basilico striscia,0,0.0
basilico verde,106,0.0
basilico verde di genova,0,0.0
basilico verde di noci,0,0.0
basilico verde di s. paolo,0,0.0
basilico verde di s. tommaso,0,0.0
basilico verde di vanvitelli,0,0.0
basilico verde nap,0,0.0
basilico comune,76,0.0
basilico piccolo,64,0.0
basilico di sarno,0,0.0
basilico di napoli,10,0.0
basilico di cuneo,0,0.0
basilico di spagna,0,0.0
basilico di taggia,0,0.0
basilico di puglia,0,0.0
basilico di campagna,0,0.0
basilico di sesto fiorentino,0,0.0
basilico di palermo,0,0.0
basilico di sorrento,0,0.0
basilico di capri,1,0.0
basilico di san remo,0,0.0
basilico di salerno,0,0.0
basilico di piacenza,1,0.0
basilico di trent,0,0.0
basilico di sicilia,0,0.0
basilico di trento,0,0.0
basilico di valsugana,0,0.0
basilico di valsugana igp,0,0.0
basilico d'albenga,0,0.0
basilico rosso,182,0.02
basilico di toscana,0,0.0
basilico di veneto,0,0.0
basilico di s. paolino,1,0.0
basilico di vercelli,0,0.0
basilico cimino,0,0.0
basilico di nizza,0,0.0
basilico di ravenna,6,0.0
basilico di vicenza,0,0.0
bicchiere da vino,166,0.02
bicchiere da cocktail,517,0.03
bicchiere da digestivo,3,0.0
bicchiere da birra,40,0.0
bicchiere da champagne,72,0.0
bicchiere da acqua,638,0.04
bicchiere da tè,21,0.0
bicchiere da caffè,68,0.0
bicchiere da cocktail a stella,0,0.0
bicchiere da martini,23,0.0
bicchiere da old fashioned,0,0.0
bicchiere da highball,0,0.0
bicchiere da collins,3,0.0
bicchiere da pilsner,1,0.0
bicchiere da highball a stella,0,0.0
bicchiere da sour,0,0.0
bicchiere da succo di frutta,0,0.0
bicchiere da latte,42,0.0
bicchiere da bibita,23,0.0
bicchiere da soda,0,0.0
bicchiere da cocktail long drink,0,0.0
bicchiere da shaker,0,0.0
bicchiere da pimm's cup,0,0.0
bicchiere da whisky sour,0,0.0
bicchiere da sherry,4,0.0
bicchiere da porto,6,0.0
bicicletta da pista,46,0.0
bicicletta da turismo,46,0.0
bicicletta da trekking,29,0.0
bicicletta da carico,30,0.0
bicicletta da corsa da pista,0,0.0
bicicletta da corsa su strada,23,0.0
bicicletta da corsa in salita,0,0.0
bicicletta da corsa su pista,3,0.0
bicicletta da corsa su strada da competizione,0,0.0
bicic,48,0.0
mountain bike,6030,0.42
bicicletta da strada da corsa,0,0.0
bicicletta da strada da turismo,0,0.0
bicicletta da strada da allenamento,0,0.0
bicicletta da corsa da strada da competizione,0,0.0
bicicletta da corsa da strada da allenamento,0,0.0
bicicletta da strada da mountain bike,0,0.0
bicicletta da strada da città,0,0.0
bicicletta da corsa da strada,1,0.0
bicicletta da,169,0.01
bici da trekking,23,0.0
bici da corsa,119,0.01
bici da pista,28,0.0
bici da corsa su strada,21,0.0
bici da strada,52,0.0
bici da montagna,39,0.0
bici da città,23,0.0
bici da corsa su pista,0,0.0
bici da strada da corsa,1,0.0
bici da strada da allenamento,0,0.0
bici da strada da turismo,0,0.0
bici da strada da escursione,0,0.0
bici,28716,1.98
bicicletta da strada enduro,0,0.0
bicicletta a pedaliere,0,0.0
bicicletta a pedaliere assistita,0,0.0
bicicletta a pedaliere elettrica,0,0.0
labbra,48526,3.34
lingua,36926,2.54
palato,21589,1.49
denti,46856,3.22
gola,15663,1.08
naso,27830,1.92
cavo orale,1224,0.08
mandibola,15491,1.07
mascella,34880,2.4
guancia,35426,2.44
bocca orale,3,0.0
bocca umana,107,0.01
bocca di fiume,24,0.0
bocca di caverna,3,0.0
bocca di grotta,2,0.0
bocca di pozzo,20,0.0
bocca di torrente,1,0.0
bocca di valle,20,0.0
bocca di vaso,1,0.0
bocca di vetro,15,0.0
bocca del pozzo,30,0.0
bocca del fiume,25,0.0
bocca del torrente,6,0.0
bocca del vaso,24,0.0
bocca dell'acqua,0,0.0
bocca dell'imboccatura,0,0.0
bocca dell'orlo,0,0.0
boc,2129,0.15
bocca di tomba,1,0.0
bocca del lago,10,0.0
bocca di tomba antica,0,0.0
bocca di galleria,9,0.0
bocca di cunicolo,0,0.0
bocca di galleria mineraria,0,0.0
bocca di canale,2,0.0
bocca di vasca,0,0.0
bocca di vasca idrotermale,0,0.0
bocchetta,37626,2.6
bocchetta nasale,0,0.0
bocchetta orale,0,0.0
orecchie,46324,3.2
mento,16517,1.14
bocca di pesce,46,0.0
bocca di bottiglia,2,0.0
bocca di lupo,33,0.0
bocca di fuoco,40,0.0
bocca del vulcano,31,0.0
braccio umano,354,0.02
braccio meccanico,63,0.0
braccio robotico,286,0.02
braccio di una nave,0,0.0
braccio di un aereo,0,0.0
braccio di un robot,23,0.0
braccio di un drago,3,0.0
braccio d'acqua,0,0.0
braccio di una bicicletta,0,0.0
braccio di un esercizio ginnico,0,0.0
braccio di un esercizio sportivo,0,0.0
braccio di un personaggio,12,0.0
braccio di una sega,0,0.0
braccio di un ventilatore,0,0.0
braccio d'asta,0,0.0
braccio di un'ala,0,0.0
braccio di un velivolo,0,0.0
braccio di un'elica,0,0.0
braccio destro,3880,0.26
braccio sinistro,586,0.04
braccio di una macchina,12,0.0
braccio di un animale,0,0.0
braccio di una macchina fotografica,0,0.0
braccio di un aviatore,0,0.0
braccio di un drone,0,0.0
cactus spinoso,76,0.0
cactus rosetta,0,0.0
cactus di giardino,0,0.0
cactus di sabbia,0,0.0
cactus di palude,0,0.0
cactus di collina,0,0.0
cactus di foresta,1,0.0
cactus di deserto,0,0.0
cactus di montagna,1,0.0
cactus di costa,0,0.0
cactus di pianura,1,0.0
cactus di savana,0,0.0
cactus di palude salata,0,0.0
cactus di palude dolce,0,0.0
cactus di savana africana,0,0.0
cactus di savana americana,0,0.0
cactus di savana asiatica,0,0.0
cactus di savana austral,0,0.0
cactus mammillaria,1,0.0
cactus opuntia,54,0.0
cactus saguaro,154,0.02
cactus aereus,0,0.0
cactus pincushion,0,0.0
cactus peruviano,8,0.0
cactus easter,0,0.0
cactus d'india,0,0.0
cactus di notte,0,0.0
cactus di giorno,0,0.0
cactus di mare,0,0.0
cactus di roccia,0,0.0
cactus gigante,51,0.0
cactus di pioggia,0,0.0
cactus di palude salata di mare,0,0.0
cactus di palude salata di lago,0,0.0
cactus di palude salata di fiume,0,0.0
cereus,835,0.06
echinocactus,322,0.02
epiphyllum,220,0.02
mammillaria,1070,0.08
melocactus,107,0.01
opuntia,3438,0.24
pereskia,45,0.0
rebutia,141,0.01
saguaro,704,0.05
stetsonia,8,0.0
yucca,2432,0.17
ferocactus,380,0.03
pachycereus,38,0.0
pereskia bleo,0,0.0
pereskia grandifolia,2,0.0
pereskia rubiginosa,0,0.0
pereskia velutina,0,0.0
pilosocereus,14,0.0
rhipsalis,112,0.01
strophocactus,0,0.0
strophocactus lophophoroides,0,0.0
strophocactus lophophorus,0,0.0
strophocactus schumannii,0,0.0
strophocactus schumann,0,0.0
calza sportiva,26,0.0
calza da donna,36,0.0
calza maschile,26,0.0
calza da sci,26,0.0
calza da pattinaggio,7,0.0
calza da ciclismo,24,0.0
calza da basket,10,0.0
calza da tennis,17,0.0
calza da uomo,26,0.0
calza di lana,35,0.0
calza di cotone,31,0.0
calza di seta,27,0.0
calza di pelle,6,0.0
calza di gomma,3,0.0
calza di silicone,5,0.0
calza di nylon,20,0.0
calza di spugna,23,0.0
calza di legno,4,0.0
calza di bambù,0,0.0
calza di cotone per bambini,0,0.0
calza di lana per bambini,1,0.0
calza termica,34,0.0
calza di acqua,1,0.0
calza di gel,0,0.0
calze da ginnastica,16,0.0
calze da tennis,28,0.0
calze da sci,25,0.0
calze da golf,6,0.0
calze da running,32,0.0
calze da nuoto,0,0.0
calze da ciclismo,31,0.0
calze da danza,5,0.0
calze da lavoro,42,0.0
calze da notte,9,0.0
calze da spiaggia,1,0.0
calze da sport,10,0.0
calze di lana,22,0.0
calze di cotone,21,0.0
calze di seta,25,0.0
calze di nylon,33,0.0
calze di spugna,22,0.0
calze di pile,4,0.0
calze di lycra,6,0.0
cal,44464,3.06
calza di sintetico,0,0.0
camera da letto,289476,19.950000000000003
camera da bagno,22,0.0
camera di soggiorno,20,0.0
camera di studio,20,0.0
camera di controllo,28,0.0
camera di sicurezza,56,0.0
camera di proiezione,14,0.0
camera di ripresa,28,0.0
camera di controllo di sicurezza,0,0.0
camera di controllo di accesso,0,0.0
camera di controllo di sicurezza di accesso,0,0.0
camera di controllo di accesso di sicurezza,0,0.0
camera di sicurezza di accesso,0,0.0
camera di controllo di sicurezza di accesso di sicurezza,0,0.0
camera di sorveglianza,25,0.0
camera oscura,374,0.02
camera di controllo di volo,0,0.0
camera di riproduzione,3,0.0
camera da pranzo,20,0.0
camera da studio,25,0.0
camera oscura per fotografia,1,0.0
camera di osservazione,21,0.0
camera di registrazione,25,0.0
camera aerea,9,0.0
camera di controllo di volo di un aeroplano,0,0.0
camera di stasi,20,0.0
camera di ronda,0,0.0
camera di proiezione cinematografica,0,0.0
camera di ripresa cinematografica,0,0.0
camera di ripresa video,2,0.0
camera di ripresa fotogrammetrica,0,0.0
camera di ripresa aerea,0,0.0
camera di ripresa subacquea,0,0.0
camera di ripresa sottomarina,0,0.0
polo,39028,2.68
maglietta,35332,2.44
camicia a maniche corte,23,0.0
camicia a maniche lunghe,34,0.0
camicia da notte,174,0.02
camicia da lavoro,52,0.0
camicia da sposa,8,0.0
camicia da smoking,28,0.0
camicia da sera,17,0.0
camicia da tennis,3,0.0
camicia da ginnastica,0,0.0
camicia da golf,6,0.0
camicia da surf,0,0.0
camicia da karate,0,0.0
camicia da boxe,0,0.0
camicia da pellegrino,0,0.0
camicia da chiesa,0,0.0
camicia da mess,0,0.0
cravatta,34874,2.4
gilet,48246,3.32
maglietta a maniche lunghe,22,0.0
maglietta a maniche corte,33,0.0
camice da lavoro,30,0.0
camicia da uomo,106,0.0
camicia da donna,44,0.0
camicia da sport,0,0.0
camicia a maniche corte con gilet,0,0.0
camicia a righe,45,0.0
camicia a quadri,60,0.0
camicia a pois,26,0.0
camicia a fiori,35,0.0
camicia a pois con gilet,0,0.0
camicia da sera con gilet,0,0.0
camicia da giorno,18,0.0
camicia da pellegrina,0,0.0
camicia da festa,2,0.0
camicia da lavoro da uomo,1,0.0
camicia da lavoro da donna,0,0.0
camicia da spiaggia,12,0.0
camicia da bagno,6,0.0
camion cisterna,673,0.04
camion frigo,43,0.0
camion gru,83,0.01
camion intermodali,1,0.0
camion merci,64,0.0
camion per il trasporto di carri,1,0.0
camion per il trasporto di container,0,0.0
camion per il trasporto di veicoli,0,0.0
camion semirimorchi,0,0.0
camion semirimorchio,4,0.0
camion semirimorchio a cingolo singolo,0,0.0
camion semirimorchio a cingoli doppi,0,0.0
camion semirimorchio a cingoli doppi con rimorchio,0,0.0
camion semirimorchio a cing,0,0.0
autocisterna,2714,0.19
autobascula,0,0.0
autocarro da carico,2,0.0
autocarro da trasporto,40,0.0
autocarro per il trasporto di merci pericolose,0,0.0
autocarro per il trasporto di merci,6,0.0
rimorchio,15203,1.05
autocarro da cantiere,12,0.0
autocarro da trasporto merci,2,0.0
autocarro da trasporto passeggeri,0,0.0
autocarro da trasporto pesante,3,0.0
autocarro da trasporto leggero,1,0.0
autocarro da trasporto speciale,0,0.0
autocarro da trasporto di animali,0,0.0
autocarro da trasporto di merci pericolose,0,0.0
autocarro da trasporto di merci refrigerate,0,0.0
autocarro da tras,0,0.0
trattore agricolo,320,0.02
autocarro da rimorchio,1,0.0
autocarro da trasporto eccezionale,0,0.0
autocarro per l'industria,0,0.0
autocarro per il trasporto internazionale,0,0.0
autocarro per il trasporto locale,0,0.0
autocarro per il trasporto di merci refrigerate,0,0.0
autocarro per il trasporto di,20,0.0
candelabro a tre bracci,14,0.0
candelabro a quattro bracci,4,0.0
candelabro a cinque bracci,2,0.0
candelabro a sei bracci,3,0.0
candelabro da tavolo,2,0.0
candelabro da parete,6,0.0
candelabro da chiesa,6,0.0
candelabro da pranzo,0,0.0
candelabro da sera,0,0.0
candelabro a stella,2,0.0
candelabro a festone,0,0.0
candelabro a tre braccia,15,0.0
candelabro a quattro braccia,4,0.0
candelabro a treccia,0,0.0
candelabro a forma di albero,0,0.0
candelabro a forma di fiore,0,0.0
candelabro a forma di uovo,0,0.0
candelabro a forma di luna,0,0.0
candelabro a forma di animale,0,0.0
candelabro a forma di figura geometrica,0,0.0
candelabro a forma di personaggio,0,0.0
candelabro a forma di animale fantastico,0,0.0
candelab,0,0.0
candelabro a stelo,1,0.0
candelabro a tre steli,0,0.0
candelabro a quattro steli,0,0.0
candelabro a cinque steli,0,0.0
candelabro a sei steli,0,0.0
candelabro a otto steli,0,0.0
candelabro a nove steli,0,0.0
candelabro a dieci steli,0,0.0
candelabro a dodici steli,0,0.0
candelabro a quindici steli,0,0.0
candelabro a sedici steli,0,0.0
candelabro a diciassette steli,0,0.0
candelabro a dici,0,0.0
candelabro a otto,20,0.0
candelabro a nove,24,0.0
candelabro a forma di gatto,0,0.0
candelabro a forma di cane,0,0.0
candelabro a forma di drago,0,0.0
candelabro a forma di serpente,1,0.0
candelabro a forma di leone,0,0.0
candelabro a sette steli,0,0.0
candelabro a trentadue steli,0,0.0
candelabro a cinquantadue steli,0,0.0
bulldog,11165,0.77
pastore tedesco,390,0.03
golden retriever,2013,0.14
corgi,2451,0.17
pastore australiano,59,0.0
cane da caccia,306,0.02
cane da pastore,180,0.01
cane da compagnia,72,0.0
cane da guardia,217,0.01
cane da lavoro,60,0.0
cane da lupo,37,0.0
