participant,category,category_it,concept,exemplar,clean_exemplar,rank,asb_freq
llama3.1-70b-iter1,vehicles,veicoli,autobus,autobus a tre assi,a tre assi,2,15.0
llama3.1-70b-iter1,vehicles,veicoli,autobus,autobus a pianale ribassato,a pianale ribassato,3,29.0
llama3.1-70b-iter1,vehicles,veicoli,autobus,autobus a pianale rialzato,a pianale rialzato,4,4.0
llama3.1-70b-iter1,vehicles,veicoli,autobus,autobus a propulsione ibrida,a propulsione ibrida,5,3.0
llama3.1-70b-iter1,vehicles,veicoli,autobus,autobus a propulsione elettrica,a propulsione elettrica,6,5.0
llama3.1-70b-iter1,vehicles,veicoli,autobus,autobus a propulsione diesel,a propulsione diesel,7,0.0
llama3.1-70b-iter1,vehicles,veicoli,autobus,autobus a propulsione a gas,a propulsione a gas,8,0.0
llama3.1-70b-iter1,vehicles,veicoli,autobus,autobus a propulsione a idrogeno,a propulsione a idrogeno,9,0.0
llama3.1-70b-iter1,vehicles,veicoli,autobus,autobus a propulsione ibrido diesel-elettrico,a propulsione ibrido diesel-elettrico,10,0.0
llama3.1-70b-iter1,vehicles,veicoli,autobus,autobus a propulsione ibrido diesel-idrogeno,a propulsione ibrido diesel-idrogeno,11,0.0
llama3.1-70b-iter1,vehicles,veicoli,autobus,autobus a propulsione ibrido benzina-elettrico,a propulsione ibrido benzina-elettrico,12,0.0
llama3.1-70b-iter1,vehicles,veicoli,automobile,berlina,berlina,1,38856.0
llama3.1-70b-iter1,vehicles,veicoli,automobile,coupé,coupé,2,42702.0
llama3.1-70b-iter1,vehicles,veicoli,automobile,cabriolet,cabriolet,3,19356.0
llama3.1-70b-iter1,vehicles,veicoli,automobile,spider,spider,4,18285.0
llama3.1-70b-iter1,vehicles,veicoli,automobile,station wagon,station wagon,5,7302.0
llama3.1-70b-iter1,vehicles,veicoli,automobile,suv,suv,6,38682.0
llama3.1-70b-iter1,vehicles,veicoli,automobile,fuoristrada,fuoristrada,7,21868.0
llama3.1-70b-iter1,vehicles,veicoli,automobile,monovolume,monovolume,8,11428.0
llama3.1-70b-iter1,vehicles,veicoli,automobile,furgone,furgone,9,33420.0
llama3.1-70b-iter1,vehicles,veicoli,automobile,pick-up,pick-up,10,30836.0
llama3.1-70b-iter1,vehicles,veicoli,automobile,autocarro,autocarro,11,38636.0
llama3.1-70b-iter1,vehicles,veicoli,automobile,camper,camper,12,30022.0
llama3.1-70b-iter1,vehicles,veicoli,automobile,limousine,limousine,13,29658.0
llama3.1-70b-iter1,vehicles,veicoli,automobile,roadster,roadster,14,18488.0
llama3.1-70b-iter1,vehicles,veicoli,automobile,hatchback,hatchback,15,3422.0
llama3.1-70b-iter1,vehicles,veicoli,automobile,city car,city car,16,677.0
llama3.1-70b-iter1,vehicles,veicoli,automobile,supercar,supercar,17,27948.0
llama3.1-70b-iter1,vehicles,veicoli,automobile,muscle car,muscle car,18,840.0
llama3.1-70b-iter1,vehicles,veicoli,automobile,granturismo,granturismo,19,4960.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,bagno,vasca,vasca,1,40030.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,bagno,doccia,doccia,2,31052.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,bagno,bidet,bidet,3,34738.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,bagno,lavabo,lavabo,4,14324.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,bagno,water,water,5,72109.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,bagno,box doccia,box doccia,6,1286.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,bagno,piatto doccia,piatto doccia,7,52.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,balcone,a sbalzo,a sbalzo,1,139.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,balcone,pensile,pensile,2,17688.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,balcone,a ringhiera,a ringhiera,3,33.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,balcone,a loggia,a loggia,4,43.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,balcone,a veranda,a veranda,5,31.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,balcone,a terrazza,a terrazza,6,70.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,balcone,a bow-window,a bow-window,7,8.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,balcone,a sporto,a sporto,8,24.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,balcone,a mensola,a mensola,9,68.0
llama3.1-70b-iter1,plants,piante,basilico,basilico genovese,genovese,1,238.0
llama3.1-70b-iter1,plants,piante,basilico,basilico napoletano,napoletano,2,34.0
llama3.1-70b-iter1,plants,piante,basilico,basilico thai,thai,3,63.0
llama3.1-70b-iter1,plants,piante,basilico,basilico limone,limone,4,43.0
llama3.1-70b-iter1,plants,piante,basilico,basilico viola,viola,5,87.0
llama3.1-70b-iter1,plants,piante,basilico,basilico a foglia di lattuga,a foglia di lattuga,6,16.0
llama3.1-70b-iter1,plants,piante,basilico,basilico a foglia di quercia,a foglia di quercia,7,0.0
llama3.1-70b-iter1,plants,piante,basilico,basilico a foglia di ciliegio,a foglia di ciliegio,8,0.0
llama3.1-70b-iter1,plants,piante,basilico,basilico a foglia di arancia,a foglia di arancia,9,0.0
llama3.1-70b-iter1,plants,piante,basilico,basilico a foglia di ananas,a foglia di ananas,10,0.0
llama3.1-70b-iter1,plants,piante,basilico,basilico a foglia di menta,a foglia di menta,11,0.0
llama3.1-70b-iter1,plants,piante,basilico,basilico a foglia di peperone,a foglia di peperone,12,0.0
llama3.1-70b-iter1,plants,piante,basilico,basilico a foglia di radicchio,a foglia di radicchio,13,0.0
llama3.1-70b-iter1,plants,piante,basilico,basilico a foglia di sedano,a foglia di sedano,14,0.0
llama3.1-70b-iter1,plants,piante,basilico,basilico a foglia di spinaci,a foglia di spinaci,15,0.0
llama3.1-70b-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da vino,da vino,1,166.0
llama3.1-70b-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da birra,da birra,2,40.0
llama3.1-70b-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da acqua,da acqua,3,638.0
llama3.1-70b-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da caffè,da caffè,4,68.0
llama3.1-70b-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da cocktail,da cocktail,5,517.0
llama3.1-70b-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da shot,da shot,6,20.0
llama3.1-70b-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da succo,da succo,7,8.0
llama3.1-70b-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da tè,da tè,8,21.0
llama3.1-70b-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da latte,da latte,9,42.0
llama3.1-70b-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da smoothie,da smoothie,10,0.0
llama3.1-70b-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da frappè,da frappè,11,3.0
llama3.1-70b-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da champagne,da champagne,12,72.0
llama3.1-70b-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da martini,da martini,13,23.0
llama3.1-70b-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da margarita,da margarita,14,4.0
llama3.1-70b-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da birra alla spina,da birra alla spina,15,0.0
llama3.1-70b-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da birra in bottiglia,da birra in bottiglia,16,0.0
llama3.1-70b-iter1,kitchenware,utensili da cucina,bicchiere,bicchi,bicchi,17,736.0
llama3.1-70b-iter1,vehicles,veicoli,bicicletta,mountain bike,mountain bike,1,6030.0
llama3.1-70b-iter1,vehicles,veicoli,bicicletta,bicicletta da corsa,da corsa,2,88.0
llama3.1-70b-iter1,vehicles,veicoli,bicicletta,bicicletta da strada,da strada,3,48.0
llama3.1-70b-iter1,vehicles,veicoli,bicicletta,bicicletta da pista,da pista,4,46.0
llama3.1-70b-iter1,vehicles,veicoli,bicicletta,bicicletta ibrida,ibrida,5,68.0
llama3.1-70b-iter1,vehicles,veicoli,bicicletta,bicicletta da turismo,da turismo,6,46.0
llama3.1-70b-iter1,vehicles,veicoli,bicicletta,bicicletta da città,da città,7,26.0
llama3.1-70b-iter1,vehicles,veicoli,bicicletta,bicicletta pieghevole,pieghevole,8,81.0
llama3.1-70b-iter1,vehicles,veicoli,bicicletta,bicicletta elettrica,elettrica,9,104.0
llama3.1-70b-iter1,vehicles,veicoli,bicicletta,bicicletta da trial,da trial,10,30.0
llama3.1-70b-iter1,vehicles,veicoli,bicicletta,bicicletta bmx,bmx,11,96.0
llama3.1-70b-iter1,vehicles,veicoli,bicicletta,bicicletta da cross,da cross,12,20.0
llama3.1-70b-iter1,vehicles,veicoli,bicicletta,bicicletta da enduro,da enduro,13,13.0
llama3.1-70b-iter1,vehicles,veicoli,bicicletta,bicicletta da downhill,da downhill,14,22.0
llama3.1-70b-iter1,body parts,parti del corpo,bocca,bocca umana,umana,1,107.0
llama3.1-70b-iter1,body parts,parti del corpo,bocca,bocca di un fiume,di un fiume,2,10.0
llama3.1-70b-iter1,body parts,parti del corpo,bocca,bocca di una caverna,di una caverna,3,11.0
llama3.1-70b-iter1,body parts,parti del corpo,bocca,bocca di un vulcano,di un vulcano,4,21.0
llama3.1-70b-iter1,body parts,parti del corpo,bocca,bocca di un animale,di un animale,5,21.0
llama3.1-70b-iter1,body parts,parti del corpo,bocca,bocca di un pesce,di un pesce,6,79.0
llama3.1-70b-iter1,body parts,parti del corpo,bocca,bocca di un rettile,di un rettile,7,1.0
llama3.1-70b-iter1,body parts,parti del corpo,bocca,bocca di un insetto,di un insetto,8,0.0
llama3.1-70b-iter1,body parts,parti del corpo,braccio,braccio meccanico,meccanico,1,63.0
llama3.1-70b-iter1,body parts,parti del corpo,braccio,braccio robotico,robotico,2,286.0
llama3.1-70b-iter1,body parts,parti del corpo,braccio,braccio umano,umano,3,354.0
llama3.1-70b-iter1,body parts,parti del corpo,braccio,braccio artificiale,artificiale,4,392.0
llama3.1-70b-iter1,body parts,parti del corpo,braccio,braccio di una croce,di una croce,5,21.0
llama3.1-70b-iter1,body parts,parti del corpo,braccio,braccio di una stella,di una stella,6,0.0
llama3.1-70b-iter1,body parts,parti del corpo,braccio,braccio di un fiume,di un fiume,7,7.0
llama3.1-70b-iter1,body parts,parti del corpo,braccio,braccio di una forca,di una forca,8,0.0
llama3.1-70b-iter1,body parts,parti del corpo,braccio,braccio di una gru,di una gru,9,22.0
llama3.1-70b-iter1,body parts,parti del corpo,braccio,braccio di una bilancia,di una bilancia,10,20.0
llama3.1-70b-iter1,body parts,parti del corpo,braccio,braccio di una leva,di una leva,11,15.0
llama3.1-70b-iter1,body parts,parti del corpo,braccio,braccio di un compasso,di un compasso,12,0.0
llama3.1-70b-iter1,plants,piante,cactus,mammillaria,mammillaria,1,1070.0
llama3.1-70b-iter1,plants,piante,cactus,echinocactus,echino,2,322.0
llama3.1-70b-iter1,plants,piante,cactus,ferocactus,fero,3,380.0
llama3.1-70b-iter1,plants,piante,cactus,melocactus,melo,4,107.0
llama3.1-70b-iter1,plants,piante,cactus,opuntia,opuntia,5,3438.0
llama3.1-70b-iter1,plants,piante,cactus,cereus,cereus,6,835.0
llama3.1-70b-iter1,plants,piante,cactus,echinocereus,echinocereus,7,127.0
llama3.1-70b-iter1,plants,piante,cactus,rebutia,rebutia,8,141.0
llama3.1-70b-iter1,plants,piante,cactus,parodia,parodia,9,17496.0
llama3.1-70b-iter1,plants,piante,cactus,discocactus,disco,10,9.0
llama3.1-70b-iter1,plants,piante,cactus,stetsonia,stetsonia,11,8.0
llama3.1-70b-iter1,plants,piante,cactus,carnegiea,carnegiea,12,56.0
llama3.1-70b-iter1,plants,piante,cactus,pachycereus,pachycereus,13,38.0
llama3.1-70b-iter1,plants,piante,cactus,saguaro,saguaro,14,704.0
llama3.1-70b-iter1,plants,piante,cactus,cardón,cardón,15,47.0
llama3.1-70b-iter1,plants,piante,cactus,pereskia,pereskia,16,45.0
llama3.1-70b-iter1,plants,piante,cactus,maihuenia,maihuenia,17,10.0
llama3.1-70b-iter1,plants,piante,cactus,pereskiopsis,pereskiopsis,18,50.0
llama3.1-70b-iter1,plants,piante,cactus,quiabentia,quiabentia,19,3.0
llama3.1-70b-iter1,plants,piante,cactus,claretia,claretia,20,0.0
llama3.1-70b-iter1,plants,piante,cactus,peireskia,peireskia,21,1.0
llama3.1-70b-iter1,plants,piante,cactus,rhodocactus,rhodo,22,2.0
llama3.1-70b-iter1,plants,piante,cactus,leuenbergeria,leuenbergeria,23,0.0
llama3.1-70b-iter1,plants,piante,cactus,arrojadoa,arrojadoa,24,1.0
llama3.1-70b-iter1,plants,piante,cactus,brasilicereus,brasilicereus,25,0.0
llama3.1-70b-iter1,clothes,vestiti,calza,autoreggente,autoreggente,1,4925.0
llama3.1-70b-iter1,clothes,vestiti,calza,a rete,a rete,2,514.0
llama3.1-70b-iter1,clothes,vestiti,calza,a maglia,a maglia,3,202.0
llama3.1-70b-iter1,clothes,vestiti,calza,a compressione,a compressione,4,80.0
llama3.1-70b-iter1,clothes,vestiti,calza,da donna,da donna,5,25.0
llama3.1-70b-iter1,clothes,vestiti,calza,da uomo,da uomo,6,44.0
llama3.1-70b-iter1,clothes,vestiti,calza,da bambino,da bambino,7,68.0
llama3.1-70b-iter1,clothes,vestiti,calza,da notte,da notte,8,157.0
llama3.1-70b-iter1,clothes,vestiti,calza,sportiva,sportiva,9,25800.0
llama3.1-70b-iter1,clothes,vestiti,calza,da sci,da sci,10,1023.0
llama3.1-70b-iter1,clothes,vestiti,calza,da neve,da neve,11,23.0
llama3.1-70b-iter1,clothes,vestiti,calza,da ciclismo,da ciclismo,12,26.0
llama3.1-70b-iter1,clothes,vestiti,calza,da corsa,da corsa,13,690.0
llama3.1-70b-iter1,clothes,vestiti,calza,da calcio,da calcio,14,26.0
llama3.1-70b-iter1,clothes,vestiti,calza,da basket,da basket,15,135.0
llama3.1-70b-iter1,clothes,vestiti,calza,da pallavolo,da pallavolo,16,52.0
llama3.1-70b-iter1,clothes,vestiti,calza,da tennis,da tennis,17,896.0
llama3.1-70b-iter1,clothes,vestiti,calza,da ginnastica,da ginnastica,18,393.0
llama3.1-70b-iter1,clothes,vestiti,calza,da danza,da danza,19,25.0
llama3.1-70b-iter1,clothes,vestiti,calza,da yoga,da yoga,20,67.0
llama3.1-70b-iter1,clothes,vestiti,calza,da equitazione,da equitazione,21,29.0
llama3.1-70b-iter1,clothes,vestiti,calza,da motociclismo,da motociclismo,22,28.0
llama3.1-70b-iter1,clothes,vestiti,calza,da running,da running,23,92.0
llama3.1-70b-iter1,clothes,vestiti,calza,da trail,da trail,24,60.0
llama3.1-70b-iter1,clothes,vestiti,calza,da trekking,da trekking,25,270.0
llama3.1-70b-iter1,clothes,vestiti,calza,da escursione,da escursione,26,44.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,camera,camera da letto,da letto,1,289476.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,camera,camera oscura,oscura,2,374.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,camera,camera d'albergo,d'albergo,3,0.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,camera,camera di sicurezza,di sicurezza,4,56.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,camera,camera di commercio,di commercio,5,216579.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,camera,camera di equilibrio,di equilibrio,6,118.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,camera,camera di combustione,di combustione,7,84.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,camera,camera di scoppio,di scoppio,8,24.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,camera,camera di consiglio,di consiglio,9,200.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,camera,camera a gas,a gas,10,68.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,camera,camera iperbarica,iperbarica,11,59.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,camera,camera di decompressione,di decompressione,12,32.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,camera,camera di isolamento,di isolamento,13,23.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,camera,camera di risonanza,di risonanza,14,26.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,camera,camera di prova,di prova,15,25.0
llama3.1-70b-iter1,housing buildings,edifici residenziali,camera,camera di registrazione,di registrazione,16,25.0
