participant,category,category_it,concept,exemplar,clean_exemplar,rank,asb_freq
llama3.1-iter1,vehicles,veicoli,automobile,pullman,pullman,9,35948.0
llama3.1-iter1,vehicles,veicoli,automobile,trattore,trattore,10,24336.0
llama3.1-iter1,vehicles,veicoli,automobile,motovelocipede,motovelocipede,11,0.0
llama3.1-iter1,vehicles,veicoli,automobile,quad,quad,12,43016.0
llama3.1-iter1,vehicles,veicoli,automobile,ciclomotore,ciclomotore,13,37010.0
llama3.1-iter1,vehicles,veicoli,automobile,auto elettrica,auto elettrica,14,267.0
llama3.1-iter1,vehicles,veicoli,automobile,auto ibrida,auto ibrida,15,1561.0
llama3.1-iter1,vehicles,veicoli,automobile,auto a gas,auto a gas,16,37.0
llama3.1-iter1,vehicles,veicoli,automobile,auto a benzina,auto a benzina,17,24.0
llama3.1-iter1,vehicles,veicoli,automobile,auto a diesel,auto a diesel,18,26.0
llama3.1-iter1,vehicles,veicoli,automobile,auto a vapore,auto a vapore,19,21.0
llama3.1-iter1,vehicles,veicoli,automobile,auto a idrogeno,auto a idrogeno,20,29.0
llama3.1-iter1,vehicles,veicoli,automobile,auto a metano,auto a metano,21,21.0
llama3.1-iter1,vehicles,veicoli,automobile,auto a gpl,auto a gpl,22,64.0
llama3.1-iter1,vehicles,veicoli,automobile,auto a benzina con iniezione diretta,auto a benzina con iniezione diretta,23,2.0
llama3.1-iter1,vehicles,veicoli,automobile,auto a benzina con iniezione indiretta,auto a benzina con iniezione indiretta,24,0.0
llama3.1-iter1,housing buildings,edifici residenziali,bagno,vasca,vasca,1,40030.0
llama3.1-iter1,housing buildings,edifici residenziali,bagno,doccia,doccia,2,31052.0
llama3.1-iter1,housing buildings,edifici residenziali,bagno,bidet,bidet,3,34738.0
llama3.1-iter1,housing buildings,edifici residenziali,bagno,lavabo,lavabo,4,14324.0
llama3.1-iter1,housing buildings,edifici residenziali,bagno,wc,wc,5,18729.0
llama3.1-iter1,housing buildings,edifici residenziali,bagno,cabina doccia,cabina doccia,6,364.0
llama3.1-iter1,housing buildings,edifici residenziali,bagno,vasca idromassaggio,vasca idromassaggio,7,6960.0
llama3.1-iter1,housing buildings,edifici residenziali,bagno,box doccia,box doccia,8,1286.0
llama3.1-iter1,housing buildings,edifici residenziali,bagno,bidet elettrico,bidet elettrico,9,11.0
llama3.1-iter1,housing buildings,edifici residenziali,bagno,vasca con idromassaggio,vasca con idromassaggio,10,21.0
llama3.1-iter1,housing buildings,edifici residenziali,bagno,vasca con doccia,vasca con doccia,11,21.0
llama3.1-iter1,housing buildings,edifici residenziali,bagno,vasca con idromassaggio e doccia,vasca con idromassaggio e doccia,12,7.0
llama3.1-iter1,housing buildings,edifici residenziali,bagno,vasca con idromassaggio e bidet,vasca con idromassaggio e bidet,13,0.0
llama3.1-iter1,housing buildings,edifici residenziali,bagno,vasca con doccia e bidet,vasca con doccia e bidet,14,0.0
llama3.1-iter1,housing buildings,edifici residenziali,bagno,"vasca con idromassaggio, doccia e bidet","vasca con idromassaggio, doccia e bidet",15,0.0
llama3.1-iter1,housing buildings,edifici residenziali,bagno,cabina doccia con idromassaggio,cabina doccia con idromassaggio,16,21.0
llama3.1-iter1,housing buildings,edifici residenziali,bagno,cabina doccia con doccia,cabina doccia con doccia,17,1.0
llama3.1-iter1,housing buildings,edifici residenziali,bagno,cabina doccia con,cabina doccia con,18,20.0
llama3.1-iter1,housing buildings,edifici residenziali,balcone,balcone di ferro,di ferro,1,22.0
llama3.1-iter1,housing buildings,edifici residenziali,balcone,balcone di legno,di legno,2,25.0
llama3.1-iter1,housing buildings,edifici residenziali,balcone,balcone di vetro,di vetro,3,20.0
llama3.1-iter1,housing buildings,edifici residenziali,balcone,balcone di pietra,di pietra,4,21.0
llama3.1-iter1,housing buildings,edifici residenziali,balcone,balcone di cemento,di cemento,5,12.0
llama3.1-iter1,housing buildings,edifici residenziali,balcone,balcone di legno di pino,di legno di pino,6,0.0
llama3.1-iter1,housing buildings,edifici residenziali,balcone,balconcino,balconcino,7,14567.0
llama3.1-iter1,housing buildings,edifici residenziali,balcone,balcone di ferro battuto,di ferro battuto,8,21.0
llama3.1-iter1,housing buildings,edifici residenziali,balcone,balcone di ferro battuto a vista,di ferro battuto a vista,9,0.0
llama3.1-iter1,housing buildings,edifici residenziali,balcone,balcone di ferro battuto a struttura,di ferro battuto a struttura,10,0.0
llama3.1-iter1,housing buildings,edifici residenziali,balcone,balcone di ferro battuto a struttura a vista,di ferro battuto a struttura a vista,11,0.0
llama3.1-iter1,housing buildings,edifici residenziali,balcone,balcone di ferro battuto a struttura a vista con ringhiere in ferro battuto,di ferro battuto a struttura a vista con ringhiere in ferro battuto,12,0.0
llama3.1-iter1,plants,piante,basilico,basilico comune,comune,1,76.0
llama3.1-iter1,plants,piante,basilico,basilico genovese,genovese,2,238.0
llama3.1-iter1,plants,piante,basilico,basilico di genova,di genova,3,20.0
llama3.1-iter1,plants,piante,basilico,basilico di napoli,di napoli,4,10.0
llama3.1-iter1,plants,piante,basilico,basilico di sarno,di sarno,5,0.0
llama3.1-iter1,plants,piante,basilico,basilico di sorrento,di sorrento,6,0.0
llama3.1-iter1,plants,piante,basilico,basilico di spagna,di spagna,7,0.0
llama3.1-iter1,plants,piante,basilico,basilico di toscana,di toscana,8,0.0
llama3.1-iter1,plants,piante,basilico,basilico di vercelli,di vercelli,9,0.0
llama3.1-iter1,plants,piante,basilico,basilico di vesuvio,di vesuvio,10,0.0
llama3.1-iter1,plants,piante,basilico,basilico di viterbo,di viterbo,11,0.0
llama3.1-iter1,plants,piante,basilico,basilico di vomero,di vomero,12,0.0
llama3.1-iter1,plants,piante,basilico,basilico odorante,odorante,13,0.0
llama3.1-iter1,plants,piante,basilico,basilico pianta,pianta,14,14.0
llama3.1-iter1,plants,piante,basilico,basilico rosso,rosso,15,182.0
llama3.1-iter1,plants,piante,basilico,basilico verde,verde,16,106.0
llama3.1-iter1,plants,piante,basilico,basilico verde di genova,verde di genova,17,0.0
llama3.1-iter1,plants,piante,basilico,basilico verde di napoli,verde di napoli,18,0.0
llama3.1-iter1,plants,piante,basilico,basilico verde di sorrento,verde di sorrento,19,0.0
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da vino,da vino,1,166.0
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da cocktail,da cocktail,2,517.0
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da birra,da birra,3,40.0
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da champagne,da champagne,4,72.0
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da digestivo,da digestivo,5,3.0
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da acqua,da acqua,6,638.0
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da tè,da tè,7,21.0
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da caffè,da caffè,8,68.0
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da latte,da latte,9,42.0
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da succo di frutta,da succo di frutta,10,0.0
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da shaker,da shaker,11,0.0
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da martini,da martini,12,23.0
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da highball,da highball,13,0.0
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da old fashioned,da old fashioned,14,0.0
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da whiskey,da whiskey,15,16.0
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da porto,da porto,16,6.0
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da cognac,da cognac,17,22.0
llama3.1-iter1,vehicles,veicoli,bicicletta,bicicletta da corsa,da corsa,1,88.0
llama3.1-iter1,vehicles,veicoli,bicicletta,bicicletta da strada,da strada,2,48.0
llama3.1-iter1,vehicles,veicoli,bicicletta,mountain bike,mountain bike,3,6030.0
llama3.1-iter1,vehicles,veicoli,bicicletta,bicicletta da città,da città,4,26.0
llama3.1-iter1,vehicles,veicoli,bicicletta,bicicletta da trekking,da trekking,5,29.0
llama3.1-iter1,vehicles,veicoli,bicicletta,bicicletta da corsa su strada,da corsa su strada,6,23.0
llama3.1-iter1,vehicles,veicoli,bicicletta,bicicletta da pista,da pista,7,46.0
llama3.1-iter1,vehicles,veicoli,bicicletta,bicicletta da corsa su pista,da corsa su pista,8,3.0
llama3.1-iter1,vehicles,veicoli,bicicletta,bicicletta da strada da corsa,da strada da corsa,9,0.0
llama3.1-iter1,vehicles,veicoli,bicicletta,bicicletta da strada da turismo,da strada da turismo,10,0.0
llama3.1-iter1,vehicles,veicoli,bicicletta,bicicletta da strada da città,da strada da città,11,0.0
llama3.1-iter1,vehicles,veicoli,bicicletta,bicicletta da strada da montagna,da strada da montagna,12,0.0
llama3.1-iter1,vehicles,veicoli,bicicletta,bicicletta da strada da pista,da strada da pista,13,0.0
llama3.1-iter1,vehicles,veicoli,bicicletta,bicicletta da,da,14,169.0
llama3.1-iter1,body parts,parti del corpo,bocca,bocca umana,umana,1,107.0
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di pesce,di pesce,2,46.0
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di serpente,di serpente,3,13.0
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di animale,di animale,4,18.0
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di fiume,di fiume,5,24.0
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di caverna,di caverna,6,3.0
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di pozzo,di pozzo,7,20.0
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di tubo,di tubo,8,4.0
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di bottiglia,di bottiglia,9,2.0
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di flusso,di flusso,10,0.0
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di fiume artificiale,di fiume artificiale,11,0.0
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di canale,di canale,12,2.0
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di porto,di porto,13,38.0
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di laguna,di laguna,14,1.0
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di lago,di lago,15,4.0
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di oceano,di oceano,16,0.0
llama3.1-iter1,body parts,parti del corpo,bocca,b,b,17,46226.0
llama3.1-iter1,body parts,parti del corpo,braccio,braccio umano,umano,1,354.0
llama3.1-iter1,body parts,parti del corpo,braccio,braccio meccanico,meccanico,2,63.0
llama3.1-iter1,body parts,parti del corpo,braccio,braccio robotico,robotico,3,286.0
llama3.1-iter1,body parts,parti del corpo,braccio,braccio di una macchina,di una macchina,4,12.0
llama3.1-iter1,body parts,parti del corpo,braccio,braccio di un robot,di un robot,5,23.0
llama3.1-iter1,body parts,parti del corpo,braccio,braccio di una nave,di una nave,6,0.0
llama3.1-iter1,body parts,parti del corpo,braccio,braccio di un velivolo,di un velivolo,7,0.0
llama3.1-iter1,body parts,parti del corpo,braccio,braccio di un'astronave,di un'astronave,8,0.0
llama3.1-iter1,body parts,parti del corpo,braccio,braccio di un'automobile,di un'automobile,9,0.0
llama3.1-iter1,body parts,parti del corpo,braccio,braccio di un'armatura meccanica,di un'armatura meccanica,10,0.0
llama3.1-iter1,body parts,parti del corpo,braccio,braccio di un robot da cucina,di un robot da cucina,11,0.0
llama3.1-iter1,body parts,parti del corpo,braccio,braccio di un robot industriale,di un robot industriale,12,3.0
llama3.1-iter1,body parts,parti del corpo,braccio,braccio di un robot da assistenza,di un robot da assistenza,13,0.0
llama3.1-iter1,plants,piante,cactus,cactus di notte,di notte,1,0.0
llama3.1-iter1,plants,piante,cactus,cactus di giorno,di giorno,2,0.0
llama3.1-iter1,plants,piante,cactus,cactus di mare,di mare,3,0.0
llama3.1-iter1,plants,piante,cactus,cactus di sabbia,di sabbia,4,0.0
llama3.1-iter1,plants,piante,cactus,cactus di roccia,di roccia,5,0.0
llama3.1-iter1,plants,piante,cactus,cactus di ghiaccio,di ghiaccio,6,0.0
llama3.1-iter1,plants,piante,cactus,cactus di ghiaccio di mare,di ghiaccio di mare,7,0.0
llama3.1-iter1,plants,piante,cactus,cactus di ghiaccio di roccia,di ghiaccio di roccia,8,0.0
llama3.1-iter1,plants,piante,cactus,cactus di ghiaccio di sabbia,di ghiaccio di sabbia,9,0.0
llama3.1-iter1,plants,piante,cactus,cactus di ghiaccio di notte,di ghiaccio di notte,10,0.0
llama3.1-iter1,plants,piante,cactus,cactus di ghiaccio di giorno,di ghiaccio di giorno,11,0.0
llama3.1-iter1,plants,piante,cactus,cactus di ghi,di ghi,12,0.0
llama3.1-iter1,clothes,vestiti,calza,calza da donna,da donna,1,36.0
llama3.1-iter1,clothes,vestiti,calza,calza da uomo,da uomo,2,26.0
llama3.1-iter1,clothes,vestiti,calza,calza sportiva,sportiva,3,26.0
llama3.1-iter1,clothes,vestiti,calza,calza da sci,da sci,4,26.0
llama3.1-iter1,clothes,vestiti,calza,calza da basket,da basket,5,10.0
llama3.1-iter1,clothes,vestiti,calza,calza da calcio,da calcio,6,22.0
llama3.1-iter1,clothes,vestiti,calza,calza da ciclismo,da ciclismo,7,24.0
llama3.1-iter1,clothes,vestiti,calza,calza da corsa,da corsa,8,22.0
llama3.1-iter1,clothes,vestiti,calza,calza da nuoto,da nuoto,9,0.0
llama3.1-iter1,clothes,vestiti,calza,calza da tennis,da tennis,10,17.0
llama3.1-iter1,clothes,vestiti,calza,calza da pattinaggio,da pattinaggio,11,7.0
llama3.1-iter1,clothes,vestiti,calza,calza da pattinaggio a rotelle,da pattinaggio a rotelle,12,0.0
llama3.1-iter1,clothes,vestiti,calza,calza da pattinaggio di velocità,da pattinaggio di velocità,13,0.0
llama3.1-iter1,clothes,vestiti,calza,calza da pattinaggio artistico,da pattinaggio artistico,14,0.0
llama3.1-iter1,clothes,vestiti,calza,calza da pattinaggio di figura,da pattinaggio di figura,15,0.0
llama3.1-iter1,clothes,vestiti,calza,calza da pattinaggio a rotelle artist,da pattinaggio a rotelle artist,16,0.0
llama3.1-iter1,housing buildings,edifici residenziali,camera,camera da letto,da letto,1,289476.0
llama3.1-iter1,housing buildings,edifici residenziali,camera,camera da bagno,da bagno,2,22.0
