participant,category,category_it,concept,exemplar,clean_exemplar,rank,asb_freq
mixtral-iter1,vehicles,veicoli,aereo,aereo da bombardamento,da bombardamento,14,30.0
mixtral-iter1,vehicles,veicoli,aereo,aereo anfibio,anfibio,15,156.0
mixtral-iter1,vehicles,veicoli,aereo,aereo da trasporto merci,da trasporto merci,16,16.0
mixtral-iter1,stationery,cancelleria,agenda,agenda elettronica,elettronica,1,38.0
mixtral-iter1,stationery,cancelleria,agenda,agenda di carta,di carta,2,21.0
mixtral-iter1,stationery,cancelleria,agenda,agenda digitale,digitale,3,1132.0
mixtral-iter1,stationery,cancelleria,agenda,agenda settimanale,settimanale,4,52.0
mixtral-iter1,stationery,cancelleria,agenda,agenda mensile,mensile,5,130.0
mixtral-iter1,stationery,cancelleria,agenda,agenda annuale,annuale,6,206.0
mixtral-iter1,stationery,cancelleria,agenda,agenda scolastica,scolastica,7,204.0
mixtral-iter1,stationery,cancelleria,agenda,agenda da tavolo,da tavolo,8,21.0
mixtral-iter1,stationery,cancelleria,agenda,agenda da viaggio,da viaggio,9,12.0
mixtral-iter1,stationery,cancelleria,agenda,agenda personale,personale,10,520.0
mixtral-iter1,stationery,cancelleria,agenda,agenda professionale,professionale,11,46.0
mixtral-iter1,stationery,cancelleria,agenda,agenda giornaliera,giornaliera,12,774.0
mixtral-iter1,stationery,cancelleria,agenda,agenda planner,planner,13,23.0
mixtral-iter1,stationery,cancelleria,agenda,agenda per appunti,per appunti,14,15.0
mixtral-iter1,stationery,cancelleria,agenda,agenda per riunioni,per riunioni,15,1.0
mixtral-iter1,stationery,cancelleria,agenda,agenda per obiettivi,per obiettivi,16,0.0
mixtral-iter1,stationery,cancelleria,agenda,agenda per compiti,per compiti,17,0.0
mixtral-iter1,stationery,cancelleria,agenda,agenda per progetti,per progetti,18,1.0
mixtral-iter1,stationery,cancelleria,agenda,agenda per eventi,per eventi,19,2.0
mixtral-iter1,stationery,cancelleria,agenda,agenda per riunioni online,per riunioni online,20,
mixtral-iter1,stationery,cancelleria,agenda,agenda per teleconferenze,per teleconferenze,21,
mixtral-iter1,stationery,cancelleria,agenda,agenda per webinar,per webinar,22,
mixtral-iter1,stationery,cancelleria,agenda,agenda per call conference,per call conference,23,
mixtral-iter1,stationery,cancelleria,agenda,agenda per riunioni ibride,per riunioni ibride,24,
mixtral-iter1,stationery,cancelleria,agenda,agenda per,per,25,
mixtral-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,gancio appendiabiti,gancio ,1,162.0
mixtral-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,portaombrelli,portaombrelli,2,2318.0
mixtral-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,attaccapanni a muro,attaccapanni a muro,3,25.0
mixtral-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,attaccapanni da parete,attaccapanni da parete,4,42.0
mixtral-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da terra,da terra,5,22.0
mixtral-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da armadio,da armadio,6,4.0
mixtral-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da cappotto,da cappotto,7,0.0
mixtral-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da borsa,da borsa,8,0.0
mixtral-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da cinture,da cinture,9,0.0
mixtral-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da sciarpa,da sciarpa,10,
mixtral-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da giacca,da giacca,11,0.0
mixtral-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da biancheria,da biancheria,12,0.0
mixtral-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da asciugamani,da asciugamani,13,0.0
mixtral-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da accappatoio,da accappatoio,14,0.0
mixtral-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da tovaglioli,da tovaglioli,15,
mixtral-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da grembiule,da grembiule,16,
mixtral-iter1,furniture,mobili,armadio,armadio a due ante,a due ante,1,27.0
mixtral-iter1,furniture,mobili,armadio,armadio a una ante,a una ante,2,0.0
mixtral-iter1,furniture,mobili,armadio,armadio angolare,angolare,3,31.0
mixtral-iter1,furniture,mobili,armadio,armadio a muro,a muro,4,48.0
mixtral-iter1,furniture,mobili,armadio,armadio a quattro ante,a quattro ante,5,26.0
mixtral-iter1,furniture,mobili,armadio,armadio con specchio,con specchio,6,26.0
mixtral-iter1,furniture,mobili,armadio,armadio a cabina,a cabina,7,17.0
mixtral-iter1,furniture,mobili,armadio,armadio a ponte,a ponte,8,24.0
mixtral-iter1,furniture,mobili,armadio,armadio a isola,a isola,9,0.0
mixtral-iter1,furniture,mobili,armadio,armadio a giorno,a giorno,10,91.0
mixtral-iter1,furniture,mobili,armadio,guardaroba,guardaroba,11,29842.0
mixtral-iter1,furniture,mobili,armadio,cabina armadio,cabina ,12,1047.0
mixtral-iter1,furniture,mobili,armadio,armadio per abiti,per abiti,13,
mixtral-iter1,furniture,mobili,armadio,armadio per scarpe,per scarpe,14,13.0
mixtral-iter1,furniture,mobili,armadio,armadio per biancheria,per biancheria,15,12.0
mixtral-iter1,furniture,mobili,armadio,armadio per cucina,per cucina,16,4.0
mixtral-iter1,furniture,mobili,armadio,armadio per ufficio,per ufficio,17,22.0
mixtral-iter1,furniture,mobili,armadio,armadio per garage,per garage,18,
mixtral-iter1,furniture,mobili,armadio,armadio per attrezzi,per attrezzi,19,5.0
mixtral-iter1,furniture,mobili,armadio,armadio per giocattoli,per giocattoli,20,
mixtral-iter1,stationery,cancelleria,astuccio,astuccio per matite,per matite,1,29.0
mixtral-iter1,stationery,cancelleria,astuccio,astuccio per penne,per penne,2,22.0
mixtral-iter1,stationery,cancelleria,astuccio,astuccio per colori,per colori,3,3.0
mixtral-iter1,stationery,cancelleria,astuccio,astuccio per trucchi,per trucchi,4,3.0
mixtral-iter1,stationery,cancelleria,astuccio,astuccio per matite colorate,per matite colorate,5,2.0
mixtral-iter1,stationery,cancelleria,astuccio,astuccio per pastelli,per pastelli,6,2.0
mixtral-iter1,stationery,cancelleria,astuccio,astuccio per pennarelli,per pennarelli,7,0.0
mixtral-iter1,stationery,cancelleria,astuccio,astuccio per righe e squadre,per righe e squadre,8,
mixtral-iter1,stationery,cancelleria,astuccio,astuccio per forbici e taglierini,per forbici e taglierini,9,
mixtral-iter1,stationery,cancelleria,astuccio,astuccio per cancelleria varia,per cancelleria varia,10,
mixtral-iter1,stationery,cancelleria,astuccio,astuccio scolastico,scolastico,11,
mixtral-iter1,stationery,cancelleria,astuccio,astuccio da viaggio,da viaggio,12,21.0
mixtral-iter1,stationery,cancelleria,astuccio,astuccio per occhiali,per occhiali,13,23.0
mixtral-iter1,stationery,cancelleria,astuccio,astuccio per smartphone,per smartphone,14,3.0
mixtral-iter1,stationery,cancelleria,astuccio,astuccio per cavi e caricabatterie,per cavi e caricabatterie,15,
mixtral-iter1,stationery,cancelleria,astuccio,astuccio per macchina fotografica,per macchina fotografica,16,0.0
mixtral-iter1,hobbies,passatempi,attrezzo,cacciavite,cacciavite,1,18238.0
mixtral-iter1,hobbies,passatempi,attrezzo,martello,martello,2,35294.0
mixtral-iter1,hobbies,passatempi,attrezzo,pinza,pinza,3,36776.0
mixtral-iter1,hobbies,passatempi,attrezzo,chiave inglese,chiave inglese,4,50.0
mixtral-iter1,hobbies,passatempi,attrezzo,lima,lima,5,34882.0
mixtral-iter1,hobbies,passatempi,attrezzo,seghetto,seghetto,6,14008.0
mixtral-iter1,hobbies,passatempi,attrezzo,trapano,trapano,7,17985.0
mixtral-iter1,hobbies,passatempi,attrezzo,livella,livella,8,8934.0
mixtral-iter1,hobbies,passatempi,attrezzo,squadra,squadra,9,15855.0
mixtral-iter1,hobbies,passatempi,attrezzo,tenaglia,tenaglia,10,13689.0
mixtral-iter1,hobbies,passatempi,attrezzo,chiave a tubo,chiave a tubo,11,23.0
mixtral-iter1,hobbies,passatempi,attrezzo,chiave dinamometrica,chiave dinamometrica,12,35.0
mixtral-iter1,hobbies,passatempi,attrezzo,chiave a brugola,chiave a brugola,13,35.0
mixtral-iter1,hobbies,passatempi,attrezzo,avvitatore,avvitatore,14,6161.0
mixtral-iter1,hobbies,passatempi,attrezzo,raschietto,raschietto,15,3120.0
mixtral-iter1,hobbies,passatempi,attrezzo,spatola,spatola,16,24642.0
mixtral-iter1,hobbies,passatempi,attrezzo,sega,sega,17,40972.0
mixtral-iter1,hobbies,passatempi,attrezzo,lama,lama,18,18264.0
mixtral-iter1,hobbies,passatempi,attrezzo,coltello,coltello,19,32680.0
mixtral-iter1,hobbies,passatempi,attrezzo,forbici,forbici,20,22189.0
mixtral-iter1,hobbies,passatempi,attrezzo,pinza universale,pinza universale,21,163.0
mixtral-iter1,hobbies,passatempi,attrezzo,pinza freno,pinza freno,22,
mixtral-iter1,hobbies,passatempi,attrezzo,pinza a becchi,pinza a becchi,23,27.0
mixtral-iter1,hobbies,passatempi,attrezzo,pinza per cablaggio,pinza per cablaggio,24,
mixtral-iter1,hobbies,passatempi,attrezzo,pistola termica,pistola termica,25,82.0
mixtral-iter1,hobbies,passatempi,attrezzo,pistola a espansione,pistola a espansione,26,
mixtral-iter1,hobbies,passatempi,attrezzo,pistola a caldo,pistola a caldo,27,25.0
mixtral-iter1,hobbies,passatempi,attrezzo,pistola per silic,pistola per silic,28,
mixtral-iter1,vehicles,veicoli,autobus,autobus urbano,urbano,1,238.0
mixtral-iter1,vehicles,veicoli,autobus,autobus interurbano,interurbano,2,98.0
mixtral-iter1,vehicles,veicoli,autobus,autobus scolastico,scolastico,3,342.0
mixtral-iter1,vehicles,veicoli,autobus,autobus turistico,turistico,4,184.0
mixtral-iter1,vehicles,veicoli,autobus,autobus a due piani,a due piani,5,68.0
mixtral-iter1,vehicles,veicoli,autobus,autobus articolato,articolato,6,150.0
mixtral-iter1,vehicles,veicoli,autobus,minibus,minibus,7,23726.0
mixtral-iter1,vehicles,veicoli,autobus,midibus,midibus,8,96.0
mixtral-iter1,vehicles,veicoli,autobus,autobus elettrico,elettrico,9,70.0
mixtral-iter1,vehicles,veicoli,autobus,autobus a idrogeno,a idrogeno,10,32.0
mixtral-iter1,vehicles,veicoli,autobus,autobus ibrido,ibrido,11,56.0
mixtral-iter1,vehicles,veicoli,autobus,autobus a metano,a metano,12,27.0
mixtral-iter1,vehicles,veicoli,autobus,autobus a cielo aperto,a cielo aperto,13,8.0
mixtral-iter1,vehicles,veicoli,autobus,autobus per disabili,per disabili,14,8.0
mixtral-iter1,vehicles,veicoli,autobus,autobus per il trasporto di prigionieri,per il trasporto di prigionieri,15,0.0
mixtral-iter1,vehicles,veicoli,autobus,autobus per il trasporto di animali,per il trasporto di animali,16,0.0
mixtral-iter1,vehicles,veicoli,autobus,autobus per il trasporto di biciclette,per il trasporto di biciclette,17,2.0
mixtral-iter1,vehicles,veicoli,automobile,berlina,berlina,1,38856.0
mixtral-iter1,vehicles,veicoli,automobile,coupé,coupé,2,42702.0
mixtral-iter1,vehicles,veicoli,automobile,cabriolet,cabriolet,3,19356.0
mixtral-iter1,vehicles,veicoli,automobile,station wagon,station wagon,4,7302.0
mixtral-iter1,vehicles,veicoli,automobile,suv,suv,5,38682.0
mixtral-iter1,vehicles,veicoli,automobile,monovolume,monovolume,6,11428.0
mixtral-iter1,vehicles,veicoli,automobile,fuoristrada,fuoristrada,7,21868.0
mixtral-iter1,vehicles,veicoli,automobile,berlina sportiva,berlina sportiva,8,175.0
mixtral-iter1,vehicles,veicoli,automobile,coupé sportiva,coupé sportiva,9,99.0
mixtral-iter1,vehicles,veicoli,automobile,spider,spider,10,18285.0
mixtral-iter1,vehicles,veicoli,automobile,decappottabile,decappottabile,11,2104.0
mixtral-iter1,vehicles,veicoli,automobile,pick-up,pick-up,12,30836.0
mixtral-iter1,vehicles,veicoli,automobile,berlina elettrica,berlina elettrica,13,51.0
mixtral-iter1,vehicles,veicoli,automobile,suv elettrica,suv elettrica,14,32.0
mixtral-iter1,vehicles,veicoli,automobile,monovolume elettrica,monovolume elettrica,15,37.0
mixtral-iter1,vehicles,veicoli,automobile,auto d'epoca,auto d'epoca,16,0.0
mixtral-iter1,vehicles,veicoli,automobile,auto da corsa,auto da corsa,17,125.0
mixtral-iter1,vehicles,veicoli,automobile,auto concept,auto concept,18,
mixtral-iter1,vehicles,veicoli,automobile,auto autonoma,auto autonoma,19,
mixtral-iter1,vehicles,veicoli,automobile,auto ibrida,auto ibrida,20,1561.0
mixtral-iter1,housing buildings,edifici residenziali,bagno,vasca da bagno,vasca da ,1,770.0
mixtral-iter1,housing buildings,edifici residenziali,bagno,doccia,doccia,2,31052.0
mixtral-iter1,housing buildings,edifici residenziali,bagno,water,water,3,72109.0
mixtral-iter1,housing buildings,edifici residenziali,bagno,bidet,bidet,4,34738.0
mixtral-iter1,housing buildings,edifici residenziali,bagno,lavandino,lavandino,5,37944.0
mixtral-iter1,housing buildings,edifici residenziali,bagno,specchio,specchio,6,37906.0
mixtral-iter1,housing buildings,edifici residenziali,bagno,asciugamani,asciugamani,7,46624.0
mixtral-iter1,housing buildings,edifici residenziali,bagno,portasciugamani,portasciugamani,8,1387.0
mixtral-iter1,housing buildings,edifici residenziali,bagno,armadietto del bagno,armadietto del ,9,21.0
mixtral-iter1,housing buildings,edifici residenziali,bagno,piastrelle da bagno,piastrelle da ,10,26.0
mixtral-iter1,housing buildings,edifici residenziali,bagno,tappeto da bagno,tappeto da ,11,44.0
mixtral-iter1,housing buildings,edifici residenziali,bagno,colonna doccia,colonna doccia,12,58.0
mixtral-iter1,housing buildings,edifici residenziali,bagno,box doccia,box doccia,13,1286.0
mixtral-iter1,housing buildings,edifici residenziali,bagno,rubinetteria,rubinetteria,14,12759.0
mixtral-iter1,housing buildings,edifici residenziali,bagno,soffione doccia,soffione doccia,15,30.0
mixtral-iter1,housing buildings,edifici residenziali,bagno,idromassaggio,idromassaggio,16,14758.0
mixtral-iter1,housing buildings,edifici residenziali,bagno,scalda salviette,scalda salviette,17,423.0
mixtral-iter1,housing buildings,edifici residenziali,bagno,saponiera,saponiera,18,
mixtral-iter1,housing buildings,edifici residenziali,bagno,portasapone,portasapone,19,1403.0
mixtral-iter1,housing buildings,edifici residenziali,bagno,phon,phon,20,26279.0
mixtral-iter1,housing buildings,edifici residenziali,bagno,termostato,termostato,21,17499.0
mixtral-iter1,housing buildings,edifici residenziali,bagno,illuminazione da bagno,illuminazione da ,22,11.0
mixtral-iter1,housing buildings,edifici residenziali,bagno,ventilatore da bagno,ventilatore da ,23,4.0
mixtral-iter1,housing buildings,edifici residenziali,bagno,finestra da bagno,finestra da ,24,
mixtral-iter1,housing buildings,edifici residenziali,bagno,porta da bagno,porta da ,25,
mixtral-iter1,housing buildings,edifici residenziali,bagno,pavimento,pavimento,26,927908.0
mixtral-iter1,housing buildings,edifici residenziali,balcone,balcone francese,francese,1,36.0
mixtral-iter1,housing buildings,edifici residenziali,balcone,balcone juliet,juliet,2,0.0
mixtral-iter1,housing buildings,edifici residenziali,balcone,balcone sporgente,sporgente,3,23.0
mixtral-iter1,housing buildings,edifici residenziali,balcone,balcone avvolgente,avvolgente,4,17.0
mixtral-iter1,housing buildings,edifici residenziali,balcone,balcone a mensola,a mensola,5,15.0
mixtral-iter1,housing buildings,edifici residenziali,balcone,balcone pensile,pensile,6,26.0
mixtral-iter1,housing buildings,edifici residenziali,balcone,balcone a galleria,a galleria,7,1.0
mixtral-iter1,housing buildings,edifici residenziali,balcone,balcone a terrazza,a terrazza,8,4.0
mixtral-iter1,housing buildings,edifici residenziali,balcone,balcone a l,a l,9,13.0
mixtral-iter1,housing buildings,edifici residenziali,balcone,balcone aereo,aereo,10,6.0
mixtral-iter1,housing buildings,edifici residenziali,balcone,balcone corridoio,corridoio,11,
mixtral-iter1,housing buildings,edifici residenziali,balcone,balcone a schiena d'asino,a schiena d'asino,12,0.0
mixtral-iter1,housing buildings,edifici residenziali,balcone,balcone a goccia,a goccia,13,2.0
mixtral-iter1,housing buildings,edifici residenziali,balcone,balcone a bovindo,a bovindo,14,1.0
mixtral-iter1,housing buildings,edifici residenziali,balcone,balcone a julietta,a julietta,15,0.0
mixtral-iter1,housing buildings,edifici residenziali,balcone,balcone a ringhiera,a ringhiera,16,22.0
mixtral-iter1,housing buildings,edifici residenziali,balcone,balcone a sbalzo,a sbalzo,17,21.0
mixtral-iter1,housing buildings,edifici residenziali,balcone,balcone a livello,a livello,18,25.0
mixtral-iter1,plants,piante,basilico,basilico genovese,genovese,1,238.0
mixtral-iter1,plants,piante,basilico,basilico limone,limone,2,43.0
mixtral-iter1,plants,piante,basilico,basilico greco,greco,3,294.0
mixtral-iter1,plants,piante,basilico,basilico thai,thai,4,63.0
mixtral-iter1,plants,piante,basilico,basilico sacro,sacro,5,192.0
mixtral-iter1,plants,piante,basilico,basilico rosso,rosso,6,182.0
mixtral-iter1,plants,piante,basilico,basilico minimo,minimo,7,0.0
mixtral-iter1,plants,piante,basilico,basilico cannella,cannella,8,68.0
mixtral-iter1,plants,piante,basilico,basilico anice,anice,9,9.0
mixtral-iter1,plants,piante,basilico,basilico liscio,liscio,10,0.0
mixtral-iter1,plants,piante,basilico,basilico di napoli,di napoli,11,10.0
mixtral-iter1,plants,piante,basilico,basilico a foglia piccola,a foglia piccola,12,17.0
mixtral-iter1,plants,piante,basilico,basilico a foglia grande,a foglia grande,13,2.0
mixtral-iter1,plants,piante,basilico,basilico porpora,porpora,14,9.0
mixtral-iter1,plants,piante,basilico,basilico cristallo,cristallo,15,0.0
mixtral-iter1,plants,piante,basilico,basilico arrotondato,arrotondato,16,
mixtral-iter1,plants,piante,basilico,basilico africano,africano,17,16.0
mixtral-iter1,plants,piante,basilico,basilico re di tailandia,re di tailandia,18,
mixtral-iter1,plants,piante,basilico,basilico sacro tailandese,sacro tailandese,19,0.0
mixtral-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere di vetro,di vetro,1,66.0
mixtral-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere di plastica,di plastica,2,76.0
mixtral-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere di carta,di carta,3,29.0
mixtral-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da tè,da tè,4,21.0
mixtral-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da caffè,da caffè,5,68.0
mixtral-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da vino,da vino,6,166.0
mixtral-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da birra,da birra,7,40.0
mixtral-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da long drink,da long drink,8,26.0
mixtral-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da cocktail,da cocktail,9,517.0
mixtral-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da whisky,da whisky,10,182.0
mixtral-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da champagne,da champagne,11,72.0
mixtral-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da shot,da shot,12,20.0
mixtral-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da acqua,da acqua,13,638.0
mixtral-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da latte,da latte,14,42.0
mixtral-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da succo,da succo,15,8.0
mixtral-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da frullato,da frullato,16,2.0
mixtral-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere termico,termico,17,137.0
mixtral-iter1,kitchenware,utensili da cucina,bicchiere,bic,bic,18,13704.0
mixtral-iter1,vehicles,veicoli,bicicletta,city bike,city bike,1,504.0
mixtral-iter1,vehicles,veicoli,bicicletta,mountain bike,mountain bike,2,6030.0
mixtral-iter1,vehicles,veicoli,bicicletta,racing bike,racing bike,3,89.0
mixtral-iter1,vehicles,veicoli,bicicletta,hybrid bike,hybrid bike,4,28.0
mixtral-iter1,vehicles,veicoli,bicicletta,cruiser bike,cruiser bike,5,28.0
mixtral-iter1,vehicles,veicoli,bicicletta,folding bike,folding bike,6,46.0
mixtral-iter1,vehicles,veicoli,bicicletta,touring bike,touring bike,7,88.0
mixtral-iter1,vehicles,veicoli,bicicletta,electric bike,electric bike,8,150.0
mixtral-iter1,vehicles,veicoli,bicicletta,bmx bike,bmx bike,9,12.0
mixtral-iter1,vehicles,veicoli,bicicletta,recumbent bike,recumbent bike,10,116.0
mixtral-iter1,vehicles,veicoli,bicicletta,tandem bike,tandem bike,11,16.0
mixtral-iter1,vehicles,veicoli,bicicletta,fixed gear bike,fixed gear bike,12,13.0
mixtral-iter1,vehicles,veicoli,bicicletta,unicycle,unicycle,13,70.0
mixtral-iter1,vehicles,veicoli,bicicletta,tricycle,tricycle,14,354.0
mixtral-iter1,vehicles,veicoli,bicicletta,quadricycle,quadricycle,15,8.0
mixtral-iter1,vehicles,veicoli,bicicletta,penny farthing,penny farthing,16,21.0
mixtral-iter1,vehicles,veicoli,bicicletta,lowrider bike,lowrider bike,17,0.0
mixtral-iter1,vehicles,veicoli,bicicletta,chopper bike,chopper bike,18,2.0
mixtral-iter1,vehicles,veicoli,bicicletta,cargo bike,cargo bike,19,44.0
mixtral-iter1,vehicles,veicoli,bicicletta,cyclocross bike,cyclocross bike,20,2.0
mixtral-iter1,vehicles,veicoli,bicicletta,time trial bike,time trial bike,21,2.0
mixtral-iter1,vehicles,veicoli,bicicletta,track bike,track bike,22,18.0
mixtral-iter1,vehicles,veicoli,bicicletta,kid's bike,kid's bike,23,13.0
mixtral-iter1,vehicles,veicoli,bicicletta,balance bike,balance bike,24,181.0
mixtral-iter1,vehicles,veicoli,bicicletta,adult trike,adult trike,25,0.0
mixtral-iter1,vehicles,veicoli,bicicletta,semi-recumbent bike,semi-recumbent bike,26,
mixtral-iter1,vehicles,veicoli,bicicletta,handcycle,handcycle,27,10.0
mixtral-iter1,vehicles,veicoli,bicicletta,velomobile,velomobile,28,88.0
mixtral-iter1,vehicles,veicoli,bicicletta,exercise bike,exercise bike,29,18.0
mixtral-iter1,vehicles,veicoli,bicicletta,stationary bike,stationary bike,30,
mixtral-iter1,vehicles,veicoli,bicicletta,spin bike,spin bike,31,
mixtral-iter1,vehicles,veicoli,bicicletta,recumbent trike,recumbent trike,32,0.0
mixtral-iter1,body parts,parti del corpo,bocca,bocca umana,umana,1,107.0
mixtral-iter1,body parts,parti del corpo,bocca,bocca di un animale,di un animale,2,21.0
mixtral-iter1,body parts,parti del corpo,bocca,bocca di un pesce,di un pesce,3,79.0
mixtral-iter1,body parts,parti del corpo,bocca,bocca di un uccello,di un uccello,4,1.0
mixtral-iter1,body parts,parti del corpo,bocca,bocca di un rettile,di un rettile,5,1.0
mixtral-iter1,body parts,parti del corpo,bocca,bocca di un anfibio,di un anfibio,6,0.0
mixtral-iter1,body parts,parti del corpo,bocca,bocca di un invertebrato,di un invertebrato,7,0.0
mixtral-iter1,body parts,parti del corpo,bocca,bocca di un robot,di un robot,8,1.0
mixtral-iter1,body parts,parti del corpo,bocca,bocca di una bambola,di una bambola,9,0.0
mixtral-iter1,body parts,parti del corpo,bocca,bocca di una statua,di una statua,10,14.0
mixtral-iter1,body parts,parti del corpo,bocca,bocca di un mostro in un film o in un libro,di un mostro in un film o in un libro,11,
mixtral-iter1,body parts,parti del corpo,bocca,bocca di un personaggio dei cartoni animati,di un personaggio dei cartoni animati,12,0.0
mixtral-iter1,body parts,parti del corpo,bocca,bocca di un personaggio di un videogioco,di un personaggio di un videogioco,13,
mixtral-iter1,body parts,parti del corpo,bocca,bocca di un personaggio di un fumetto,di un personaggio di un fumetto,14,
mixtral-iter1,body parts,parti del corpo,braccio,arti superiori,arti superiori,1,491.0
mixtral-iter1,body parts,parti del corpo,braccio,braccio umano,umano,2,354.0
mixtral-iter1,body parts,parti del corpo,braccio,braccio robotico,robotico,3,286.0
mixtral-iter1,body parts,parti del corpo,braccio,braccio meccanico,meccanico,4,63.0
mixtral-iter1,body parts,parti del corpo,braccio,protesi del braccio,protesi del ,5,22.0
mixtral-iter1,body parts,parti del corpo,braccio,arti superiori di animali,arti superiori di animali,6,0.0
mixtral-iter1,body parts,parti del corpo,braccio,braccio di primati,di primati,7,
mixtral-iter1,body parts,parti del corpo,braccio,braccio di cetacei,di cetacei,8,
mixtral-iter1,body parts,parti del corpo,braccio,ali di uccelli,ali di uccelli,9,
mixtral-iter1,body parts,parti del corpo,braccio,braccio di un robot,di un robot,10,23.0
mixtral-iter1,body parts,parti del corpo,braccio,braccio di una statua,di una statua,11,20.0
