participant,category,concept,concept_eng,exemplar,rank,abs_freq
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,vestiti,1,53596.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,giacca,2,33734.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,camicia,3,34140.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,maglione,4,39390.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,slip,5,32164.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,guaina,6,33938.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,pašteta,7,3.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,cintura,8,43008.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,cinghia,9,23933.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,cravatta,10,34874.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,manichetti,11,47.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,nastro per collare,12,0.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,fermaglio,13,8465.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,tovaglia per tavola,14,5.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,cinturino,15,19637.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,guanti,16,52788.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,gorrella,17,0.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,fodero per cintura,18,6.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,fodero per cravatta,19,0.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,portaocchiali,20,661.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,fimbrie,21,550.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,cinturino da cinghia,22,0.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,spille,23,10178.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,fibbie,24,7521.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,bottone,25,22049.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,bottoni,26,31061.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,anelli per bottoni,27,0.0
iter1,FURNISHINGS/FITTINGS,appendiabiti,clothes hanger,cor,28,27447.0
iter1,FURNITURE,armadio,closet,armario a porte rotanti,1,0.0
iter1,FURNITURE,armadio,closet,armario a scomparsa,2,0.0
iter1,FURNITURE,armadio,closet,armario walk-in,3,0.0
iter1,FURNITURE,armadio,closet,armario cava,4,0.0
iter1,FURNITURE,armadio,closet,armario a panca,5,0.0
iter1,FURNITURE,armadio,closet,armario antiquariato,6,0.0
iter1,FURNITURE,armadio,closet,armario con finestre,7,0.0
iter1,FURNITURE,armadio,closet,armario per vestiti,8,0.0
iter1,FURNITURE,armadio,closet,armario per biblioteche,9,0.0
iter1,FURNITURE,armadio,closet,armario per cucina,10,0.0
iter1,FURNITURE,armadio,closet,armario per bambini,11,0.0
iter1,FURNITURE,armadio,closet,armario per discoscopici,12,0.0
iter1,FURNITURE,armadio,closet,armario per armi,13,0.0
iter1,STATIONERY,astuccio,case,tazza,1,37292.0
iter1,STATIONERY,astuccio,case,caldière,2,0.0
iter1,STATIONERY,astuccio,case,goblet,3,576.0
iter1,STATIONERY,astuccio,case,coppa,4,40010.0
iter1,STATIONERY,astuccio,case,vaso,5,33038.0
iter1,STATIONERY,astuccio,case,ciotola,6,35986.0
iter1,STATIONERY,astuccio,case,tegamino,7,4476.0
iter1,STATIONERY,astuccio,case,pot,8,20339.0
iter1,STATIONERY,astuccio,case,cannella,9,34550.0
iter1,STATIONERY,astuccio,case,flangia,10,9659.0
iter1,STATIONERY,astuccio,case,casseruola,11,38912.0
iter1,STATIONERY,astuccio,case,testuggine,12,13114.0
iter1,STATIONERY,astuccio,case,marmita,13,115.0
iter1,STATIONERY,astuccio,case,piacere,14,19171.0
iter1,STATIONERY,astuccio,case,peschiera,15,28041.0
iter1,STATIONERY,astuccio,case,olivo,16,51200.0
iter1,STATIONERY,astuccio,case,fiasco,17,33542.0
iter1,STATIONERY,astuccio,case,barattolo,18,20068.0
iter1,STATIONERY,astuccio,case,tino,19,18115.0
iter1,STATIONERY,astuccio,case,secchiotto,20,0.0
iter1,HOBBIES,attrezzo,tool,martello,1,35294.0
iter1,HOBBIES,attrezzo,tool,scala,2,32538.0
iter1,HOBBIES,attrezzo,tool,motoseggatrice,3,0.0
iter1,HOBBIES,attrezzo,tool,chiavetta,4,39604.0
iter1,HOBBIES,attrezzo,tool,pinzette,5,13444.0
iter1,HOBBIES,attrezzo,tool,tessuto da spazzare,6,0.0
iter1,HOBBIES,attrezzo,tool,cliva,7,29.0
iter1,HOBBIES,attrezzo,tool,vite,8,44778.0
iter1,HOBBIES,attrezzo,tool,martello da golf,9,0.0
iter1,HOBBIES,attrezzo,tool,scalpello,10,26602.0
iter1,HOBBIES,attrezzo,tool,vite circolare,11,5.0
iter1,HOBBIES,attrezzo,tool,forbice,12,39252.0
iter1,HOBBIES,attrezzo,tool,rasoio,13,19742.0
iter1,HOBBIES,attrezzo,tool,compasso,14,37028.0
iter1,HOBBIES,attrezzo,tool,coltello da cucina,15,206.0
iter1,HOBBIES,attrezzo,tool,grattello,16,0.0
iter1,HOBBIES,attrezzo,tool,chiavista,17,14.0
iter1,HOBBIES,attrezzo,tool,chiavetta phillips,18,0.0
iter1,HOBBIES,attrezzo,tool,pinza,19,36776.0
iter1,HOBBIES,attrezzo,tool,cuneo,20,16833.0
iter1,HOBBIES,attrezzo,tool,teglia da legno,21,0.0
iter1,HOBBIES,attrezzo,tool,scopa da falegnameria,22,0.0
iter1,HOBBIES,attrezzo,tool,grattola da legni,23,0.0
iter1,HOBBIES,attrezzo,tool,levatrice,24,7436.0
iter1,HOBBIES,attrezzo,tool,pinza per il pollame,25,0.0
iter1,HOBBIES,attrezzo,tool,ruota da bici,26,20.0
iter1,HOBBIES,attrezzo,tool,etc,27,34146.0
iter1,VEHICLES,autobus,bus,autobus urbani,1,412.0
iter1,VEHICLES,autobus,bus,autobus interurbani,2,102.0
iter1,VEHICLES,autobus,bus,autobus scuolari,3,0.0
iter1,VEHICLES,autobus,bus,autobus a pianale alto,4,2.0
iter1,VEHICLES,autobus,bus,autobus artico,5,0.0
iter1,VEHICLES,autobus,bus,autobus a batterie,6,4.0
iter1,VEHICLES,autobus,bus,autobus ibrido,7,56.0
iter1,VEHICLES,autobus,bus,autobus solare,8,14.0
iter1,VEHICLES,autobus,bus,autobus articulated,9,0.0
iter1,VEHICLES,autobus,bus,autobus doppione,10,2.0
iter1,VEHICLES,autobus,bus,autobus elite,11,1.0
iter1,VEHICLES,autobus,bus,autobus executive,12,0.0
iter1,VEHICLES,autobus,bus,autobus express,13,166.0
iter1,VEHICLES,autobus,bus,autobus libero,14,1.0
iter1,VEHICLES,autobus,bus,autobus rapido,15,13.0
iter1,VEHICLES,autobus,bus,autobus suburbano,16,57.0
iter1,VEHICLES,automobile,car,berlina,1,38856.0
iter1,VEHICLES,automobile,car,monoposto,2,23792.0
iter1,VEHICLES,automobile,car,fuoristrada,3,21868.0
iter1,VEHICLES,automobile,car,coupé,4,42702.0
iter1,VEHICLES,automobile,car,roadster,5,18488.0
iter1,VEHICLES,automobile,car,pick-up,6,30836.0
iter1,VEHICLES,automobile,car,minivan,7,15870.0
iter1,VEHICLES,automobile,car,sport utility vehicle,8,1092.0
iter1,VEHICLES,automobile,car,convertible,9,3922.0
iter1,VEHICLES,automobile,car,camper,10,30022.0
iter1,VEHICLES,automobile,car,motorcycle,11,3036.0
iter1,VEHICLES,automobile,car,electric car,12,146.0
iter1,VEHICLES,automobile,car,limousine,13,29658.0
iter1,VEHICLES,automobile,car,sedan,14,9104.0
iter1,VEHICLES,automobile,car,sports car,15,190.0
iter1,VEHICLES,automobile,car,truck,16,26698.0
iter1,VEHICLES,automobile,car,bus,17,600430.0
iter1,VEHICLES,automobile,car,semi-trailer truck,18,1.0
iter1,VEHICLES,automobile,car,armored vehicle,19,8.0
iter1,VEHICLES,automobile,car,ambulance,20,908.0
iter1,VEHICLES,automobile,car,fire truck,21,26.0
iter1,VEHICLES,automobile,car,police car,22,63.0
iter1,VEHICLES,automobile,car,taxi,23,32854.0
iter1,HOUSING BUILDINGS,bagno,bathroom,docce da bagno,1,3.0
iter1,HOUSING BUILDINGS,bagno,bathroom,bagni da bagno,2,0.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca da bagno,3,770.0
iter1,HOUSING BUILDINGS,bagno,bathroom,sauna,4,38778.0
iter1,HOUSING BUILDINGS,bagno,bathroom,piscina,5,30386.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca idromassaggio,6,6960.0
iter1,HOUSING BUILDINGS,bagno,bathroom,shower,7,5535.0
iter1,HOUSING BUILDINGS,bagno,bathroom,bidet,8,34738.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca da piscina,9,10.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca idricola per piante,10,0.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca da giardino,11,26.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca da registro,12,0.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca di pietra,13,25.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca per pesci d'acquario,14,0.0
iter1,HOUSING BUILDINGS,bagno,bathroom,vasca da mani,15,0.0
iter1,HOUSING BUILDINGS,balcone,balcony,terrazzo,1,25772.0
iter1,HOUSING BUILDINGS,balcone,balcony,loggia,2,35196.0
iter1,HOUSING BUILDINGS,balcone,balcony,porchino,3,6.0
iter1,HOUSING BUILDINGS,balcone,balcony,serratura da balcone,4,0.0
iter1,HOUSING BUILDINGS,balcone,balcony,persiana,5,21121.0
iter1,HOUSING BUILDINGS,balcone,balcony,infissi,6,26482.0
iter1,HOUSING BUILDINGS,balcone,balcony,vaso fiori,7,192.0
iter1,HOUSING BUILDINGS,balcone,balcony,pianta,8,37258.0
iter1,HOUSING BUILDINGS,balcone,balcony,arredamento da balcone,9,2.0
iter1,HOUSING BUILDINGS,balcone,balcony,balconino,10,18.0
iter1,HOUSING BUILDINGS,balcone,balcony,terrazza panoramica,11,1166.0
iter1,HOUSING BUILDINGS,balcone,balcony,giardino in balcone,12,11.0
iter1,HOUSING BUILDINGS,balcone,balcony,loggia porticata,13,27.0
iter1,PLANTS,basilico,basil,basilico comune,1,76.0
iter1,PLANTS,basilico,basil,basilico sagrado,2,1.0
iter1,PLANTS,basilico,basil,basilico cubano,3,0.0
iter1,PLANTS,basilico,basil,basilico thai,4,63.0
iter1,PLANTS,basilico,basil,basilico piccoso,5,0.0
iter1,PLANTS,basilico,basil,basilico cino,6,0.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da vino,1,166.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da acqua,2,638.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da birra,3,40.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da latte,4,42.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da cocktail,5,517.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da caffè,6,68.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da succo,7,8.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da freddo,8,0.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da olio,9,90.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da decantazione,10,0.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da vino rosso,11,54.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da vino bianco,12,119.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da champagne,13,72.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da birra pint,14,0.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da birra tallinn,15,0.0
iter1,KITCHENWARE,bicchiere,glass,bicchiere da bir,16,0.0
iter1,VEHICLES,bicicletta,bicycle,montante,1,23489.0
iter1,VEHICLES,bicicletta,bicycle,ruota anteriori,2,470.0
iter1,VEHICLES,bicicletta,bicycle,ruota posteriore,3,476.0
iter1,VEHICLES,bicicletta,bicycle,cambio,4,25133.0
iter1,VEHICLES,bicicletta,bicycle,freno a mano,5,121.0
iter1,VEHICLES,bicicletta,bicycle,freno a disco,6,33.0
iter1,VEHICLES,bicicletta,bicycle,sella,7,21712.0
iter1,VEHICLES,bicicletta,bicycle,manivelle,8,19.0
iter1,VEHICLES,bicicletta,bicycle,cambio deragliatori,9,0.0
iter1,VEHICLES,bicicletta,bicycle,cintura di trasmissione,10,18.0
iter1,VEHICLES,bicicletta,bicycle,pedali,11,37473.0
iter1,VEHICLES,bicicletta,bicycle,velo,12,21258.0
iter1,VEHICLES,bicicletta,bicycle,bagaglio,13,18837.0
iter1,VEHICLES,bicicletta,bicycle,biciclette da mtb,14,8.0
iter1,VEHICLES,bicicletta,bicycle,biciclette da cross,15,19.0
iter1,VEHICLES,bicicletta,bicycle,biciclette da strada,16,35.0
iter1,VEHICLES,bicicletta,bicycle,biciclette da fondo,17,0.0
iter1,VEHICLES,bicicletta,bicycle,biciclette da riparazione,18,0.0
iter1,VEHICLES,bicicletta,bicycle,biciclette fissafreno,19,0.0
iter1,VEHICLES,bicicletta,bicycle,bic,20,13704.0
iter1,BODY PARTS,bocca,mouth,bocca dell'uomo,1,0.0
iter1,BODY PARTS,bocca,mouth,bocca dell'animale,2,0.0
iter1,BODY PARTS,bocca,mouth,bocca di un fuoco,3,0.0
iter1,BODY PARTS,bocca,mouth,bocca di un fiume,4,10.0
iter1,BODY PARTS,bocca,mouth,bocca di una bottiglia,5,6.0
iter1,BODY PARTS,bocca,mouth,bocca di un tubo,6,7.0
iter1,BODY PARTS,bocca,mouth,bocca di un sacco,7,5.0
iter1,BODY PARTS,bocca,mouth,bocca di un berretto,8,0.0
iter1,BODY PARTS,bocca,mouth,bocca di un ponte,9,0.0
iter1,BODY PARTS,bocca,mouth,bocca di un tunnel,10,2.0
iter1,BODY PARTS,bocca,mouth,bocca di una tuba,11,0.0
iter1,BODY PARTS,bocca,mouth,bocca di un flauto,12,1.0
iter1,BODY PARTS,bocca,mouth,bocca di un tamburo,13,0.0
iter1,BODY PARTS,bocca,mouth,bocca di una lupa,14,0.0
iter1,BODY PARTS,bocca,mouth,bocca di un cane,15,20.0
iter1,BODY PARTS,braccio,arm,braccio umano,1,354.0
iter1,BODY PARTS,braccio,arm,braccio robotico,2,286.0
iter1,BODY PARTS,braccio,arm,braccio artificiale,3,392.0
iter1,BODY PARTS,braccio,arm,braccio bionico,4,22.0
iter1,BODY PARTS,braccio,arm,braccio deforme,5,15.0
iter1,BODY PARTS,braccio,arm,braccio mummificato,6,12.0
iter1,BODY PARTS,braccio,arm,braccio di gomma,7,40.0
iter1,BODY PARTS,braccio,arm,braccio bianco,8,58.0
iter1,BODY PARTS,braccio,arm,braccio di legno,9,52.0
iter1,BODY PARTS,braccio,arm,braccio tentacolo,10,2.0
iter1,BODY PARTS,braccio,arm,braccio di un orologiaio meccanico,11,0.0
iter1,BODY PARTS,braccio,arm,braccio di dio,12,24.0
iter1,BODY PARTS,braccio,arm,braccio di giudizio,13,0.0
iter1,BODY PARTS,braccio,arm,braccio di ferro,14,158.0
iter1,PLANTS,cactus,cactus,barrel cactus,1,10.0
iter1,PLANTS,cactus,cactus,prickly pear cactus,2,10.0
iter1,PLANTS,cactus,cactus,saguaro cactus,3,2.0
iter1,PLANTS,cactus,cactus,opuntia,4,3438.0
iter1,PLANTS,cactus,cactus,san pedro cactus,5,10.0
iter1,PLANTS,cactus,cactus,peyote cactus,6,4.0
iter1,PLANTS,cactus,cactus,mammillaria cactus,7,2.0
iter1,PLANTS,cactus,cactus,cereus cactus,8,1.0
iter1,PLANTS,cactus,cactus,echinocereus cactus,9,0.0
iter1,PLANTS,cactus,cactus,pinceate cactus,10,0.0
iter1,PLANTS,cactus,cactus,fishhook barrel cactus,11,0.0
iter1,PLANTS,cactus,cactus,cholla cactus,12,36.0
iter1,PLANTS,cactus,cactus,paddoop cactus,13,0.0
iter1,PLANTS,cactus,cactus,organ pipe cactus,14,24.0
iter1,PLANTS,cactus,cactus,sotol cactus,15,0.0
iter1,PLANTS,cactus,cactus,torch cactus,16,1.0
iter1,PLANTS,cactus,cactus,hedgehog cactus,17,0.0
iter1,PLANTS,cactus,cactus,ball cactus,18,1.0
iter1,PLANTS,cactus,cactus,candle cactus,19,0.0
iter1,CLOTHES,calza,sock,calza aperta,1,4.0
iter1,CLOTHES,calza,sock,calza chiusa,2,11.0
iter1,CLOTHES,calza,sock,calza leggere,3,51.0
iter1,CLOTHES,calza,sock,calza stretto,4,69.0
iter1,CLOTHES,calza,sock,calza comoda,5,10.0
iter1,CLOTHES,calza,sock,calzino,6,56638.0
iter1,CLOTHES,calza,sock,calzini a punta,7,0.0
iter1,CLOTHES,calza,sock,calzini di lana,8,22.0
iter1,CLOTHES,calza,sock,calzini di lana tagliati in due,9,0.0
iter1,CLOTHES,calza,sock,calzettoni,10,13066.0
iter1,CLOTHES,calza,sock,calce di lana,11,0.0
iter1,CLOTHES,calza,sock,calzini da sci,12,22.0
iter1,CLOTHES,calza,sock,calzini rig,13,0.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera fotografica,1,632.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera occhiale,2,1.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera web,3,80.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera infrarossa,4,34.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera 360°,5,4.0
iter1,HOUSING BUILDINGS,camera,bedroom,camera termografica,6,132.0
iter1,HOUSING BUILDINGS,camera,bedroom,box camera,7,30.0
iter1,CLOTHES,camicia,shirt,camicia da notte,1,174.0
iter1,CLOTHES,camicia,shirt,camicia daworking,2,0.0
iter1,CLOTHES,camicia,shirt,camicia da forma intima,3,0.0
iter1,CLOTHES,camicia,shirt,camicia da pranzo,4,0.0
iter1,CLOTHES,camicia,shirt,camisetta,5,9.0
iter1,CLOTHES,camicia,shirt,camicia da giorno,6,18.0
iter1,CLOTHES,camicia,shirt,camicia da battaglia,7,4.0
iter1,CLOTHES,camicia,shirt,camicia da bar,8,0.0
iter1,CLOTHES,camicia,shirt,camicia da corsa,9,4.0
iter1,CLOTHES,camicia,shirt,camicia da scuola,10,0.0
iter1,CLOTHES,camicia,shirt,camicia da cena,11,0.0
iter1,CLOTHES,camicia,shirt,camicia da reggiseni,12,0.0
iter1,CLOTHES,camicia,shirt,camicia da vespaio,13,0.0
iter1,CLOTHES,camicia,shirt,camicia da lavoro,14,52.0
iter1,CLOTHES,camicia,shirt,camicia da gala,15,0.0
iter1,CLOTHES,camicia,shirt,camicia da polo,16,3.0
iter1,CLOTHES,camicia,shirt,camicia da sposa,17,8.0
iter1,CLOTHES,camicia,shirt,camicia trasparente,18,89.0
iter1,CLOTHES,camicia,shirt,camicia da calore,19,0.0
iter1,CLOTHES,camicia,shirt,camicia da vestire,20,0.0
iter1,VEHICLES,camion,truck,camioncino,1,18600.0
iter1,VEHICLES,camion,truck,camion cisterna,2,673.0
iter1,VEHICLES,camion,truck,camion dump,3,3.0
iter1,VEHICLES,camion,truck,camion rigido,4,52.0
iter1,VEHICLES,camion,truck,camion refrigerato,5,39.0
iter1,VEHICLES,camion,truck,camion spezzato,6,0.0
iter1,VEHICLES,camion,truck,autocarro,7,38636.0
iter1,VEHICLES,camion,truck,semirimorchio,8,2781.0
iter1,VEHICLES,camion,truck,camion pullman,9,4.0
iter1,VEHICLES,camion,truck,camion da fuoristrada,10,2.0
iter1,VEHICLES,camion,truck,camion autotransportato,11,0.0
iter1,VEHICLES,camion,truck,autobus,12,663876.0
iter1,VEHICLES,camion,truck,autocarro alimentatore di binari,13,0.0
iter1,VEHICLES,camion,truck,autotreno,14,5368.0
iter1,VEHICLES,camion,truck,camion ponte,15,2.0
iter1,VEHICLES,camion,truck,autocarro portacontainer,16,1.0
iter1,VEHICLES,camion,truck,camion elicoidale,17,0.0
iter1,VEHICLES,camion,truck,camion cimitero,18,0.0
iter1,VEHICLES,camion,truck,autobus scuola,19,28.0
iter1,VEHICLES,camion,truck,furgone da spedizioni,20,0.0
iter1,VEHICLES,camion,truck,autocarro merci,21,15.0
iter1,VEHICLES,camion,truck,,22,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro tradizionale,1,4.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro moderno,2,22.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro a colonnette,3,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro a bacchette,4,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro a grappoli,5,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro a arco,6,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro in vetro,7,20.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro in metallo,8,15.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro in cristallo,9,20.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro in legno,10,23.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro ornamentale,11,10.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro da cena,12,0.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro da parete,13,6.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro di altare,14,1.0
iter1,FURNISHINGS/FITTINGS,candelabro,candelabrum,candelabro di,15,26.0
iter1,ANIMALS,cane,dog,bulldog,1,11165.0
iter1,ANIMALS,cane,dog,basset hound,2,708.0
iter1,ANIMALS,cane,dog,pug,3,4212.0
iter1,ANIMALS,cane,dog,rottweiler,4,5101.0
iter1,ANIMALS,cane,dog,boxer,5,40047.0
iter1,ANIMALS,cane,dog,beagle,6,15767.0
iter1,ANIMALS,cane,dog,labrador retriever,7,1996.0
iter1,ANIMALS,cane,dog,poodle,8,628.0
iter1,ANIMALS,cane,dog,german shepherd,9,96.0
iter1,ANIMALS,cane,dog,dachshund,10,306.0
iter1,ANIMALS,cane,dog,chihuahua,11,20458.0
iter1,ANIMALS,cane,dog,siberian husky,12,1687.0
iter1,ANIMALS,cane,dog,shih tzu,13,1044.0
iter1,ANIMALS,cane,dog,terrier,14,15501.0
iter1,ANIMALS,cane,dog,golden retriever,15,2013.0
iter1,ANIMALS,cane,dog,newfoundland,16,597.0
iter1,ANIMALS,cane,dog,doberman pinscher,17,42.0
iter1,ANIMALS,cane,dog,bull terrier,18,4400.0
iter1,ANIMALS,cane,dog,great dane,19,109.0
iter1,ANIMALS,cane,dog,cocker spaniel,20,1639.0
iter1,ANIMALS,cane,dog,collie,21,5901.0
iter1,ANIMALS,cane,dog,pomeranian,22,284.0
iter1,ANIMALS,cane,dog,weimaraner,23,952.0
iter1,ANIMALS,cane,dog,yorkshire terrier,24,1186.0
iter1,ANIMALS,cane,dog,australian shepherd,25,350.0
iter1,ANIMALS,cane,dog,bulldog,26,11165.0
iter1,ANIMALS,cane,dog,bloodhound,27,900.0
iter1,ANIMALS,cane,dog,dal,28,22778.0
iter1,CLOTHES,canottiera,singlet,canottiera da regata,1,0.0
iter1,CLOTHES,canottiera,singlet,canottieri da lavoro,2,0.0
iter1,CLOTHES,canottiera,singlet,canottiera da gomma,3,0.0
iter1,CLOTHES,canottiera,singlet,canottiera da pesca,4,4.0
iter1,CLOTHES,canottiera,singlet,canottiera da esplorazione,5,0.0
iter1,CLOTHES,canottiera,singlet,canottiera da treppiedi,6,0.0
iter1,CLOTHES,canottiera,singlet,canottiera da polso,7,0.0
iter1,CLOTHES,canottiera,singlet,canottiera da vestibile,8,0.0
iter1,CLOTHES,canottiera,singlet,canottiera da marmitta,9,0.0
iter1,CLOTHES,canottiera,singlet,canottiera da vestibello,10,0.0
iter1,CLOTHES,canottiera,singlet,canottiera da neve,11,0.0
iter1,CLOTHES,canottiera,singlet,canottiera da golf,12,0.0
iter1,CLOTHES,canottiera,singlet,canottiera da gare,13,0.0
iter1,CLOTHES,canottiera,singlet,canottiera da caccia,14,0.0
iter1,CLOTHES,canottiera,singlet,canott,15,40.0
iter1,BODY PARTS,capello,hair,capello corto,1,468.0
