exemplar,abs_freq,rel_freq
caldaio,281,0.02
riscaldatorio,0,0.0
tèiera,0,0.0
graticola,6156,0.42
tazza di accendo,0,0.0
urlo,18447,1.27
forno a riga,0,0.0
forno di legno,26,0.0
forno a gas,80,0.0
marmellata,37938,2.62
forno elettrico,410,0.02
forno per cose da vetrina,0,0.0
forno per pizze,28,0.0
forno per cotte,0,0.0
forno industriale,697,0.05
finochietto,46,0.0
indoor heater,0,0.0
microonde,40422,2.78
forno a radianti,0,0.0
forno di pizze,3,0.0
forno da cuocia,0,0.0
forno da pasticceria,9,0.0
radiatore,36162,2.5
"bat, scusami. non ho informazioni specifiche sul significato del termine ""attrezzo"" che vuole essere elencato, quindi non posso elencarne i tipi di esso",0,0.0
pennello,30606,2.1
pinzzi,0,0.0
matita,26406,1.82
coltello,32680,2.26
seghetta,454,0.03
spatola,24642,1.7
pestello,3495,0.24
sbetocco,0,0.0
asciuga,27478,1.89
goccia,46226,3.18
pala,32460,2.24
scoppio,40706,2.8
calcio,34948,2.4
manutenzione,35264,2.43
stella di david,30,0.0
pane,34818,2.4
ghiaccio,55074,3.8
raccahere,0,0.0
martello,35294,2.44
chiavi,23802,1.64
serramaggiore,1,0.0
frangikotter,0,0.0
pallonetto,23566,1.62
raccare,11820,0.82
pesi,69186,4.77
sbarra,29702,2.04
pesante ferrato,0,0.0
raccarettone,0,0.0
peso colonna,9,0.0
peso a bilico,4,0.0
peso ad attaccuolo,0,0.0
granchio,37680,2.6
bus,600430,41.36
minibus,23726,1.64
pullman,35948,2.48
tranvia,11316,0.78
tram,42702,2.94
autocleto,0,0.0
taxi,32854,2.26
metro,39058,2.7
bus interurbano,24,0.0
autobus urbano,238,0.02
autobus scolastico,342,0.02
autobus turistico,184,0.02
autobus extraurbano,248,0.02
minivan,15870,1.1
trolley,40854,2.82
bus rapid transit,28,0.0
autobus a pedalare,0,0.0
auto,37910,2.62
sedan,9104,0.62
coupé,42702,2.94
giardiniera,4627,0.32
fuoristrada,21868,1.5
monoposto,23792,1.64
sportscar,894,0.06
audi,22622,1.56
bmw,56986,3.92
mercedes-benz,44784,3.08
porsche,20553,1.42
lamborghini,53394,3.68
maserati,34694,2.4
ferrari,60320,4.16
bugatti,11034,0.76
lambretta,12616,0.86
trasformable,1,0.0
camion,31796,2.2
pick-up,30836,2.12
berlina,38856,2.68
furgoncino,22930,1.58
furgone,33420,2.3
station wagon,7302,0.5
jeep,38272,2.64
truck,26698,1.84
suv,38682,2.66
convertible,3922,0.28
coupe,14564,1.0
camper,30022,2.06
roadster,18488,1.28
limousine,29658,2.04
sports car,190,0.02
saloon,18458,1.28
barca,53138,3.66
motociclo,33538,2.32
scooter,50306,3.46
autobus,663876,45.74
camioncino,18600,1.28
trattore,24336,1.68
pickup,31418,2.16
fiat,46886,3.24
volkswagen,54080,3.72
toyota,28168,1.94
ford,17793,1.23
tesla,24042,1.66
land rover,4531,0.31
range rover,1704,0.12
rolls-royce,9002,0.62
vasca,40030,2.76
fiascóncino,0,0.0
piscina,30386,2.1
bidet,34738,2.4
acqua,33092,2.28
rassodazione,2,0.0
banconetto,0,0.0
doccia,31052,2.14
vaschette,14156,0.98
camicia nera,1020,0.08
spaccapietre,802,0.06
doccia a pianta,3,0.0
vasco da bagno,2,0.0
sbrinatore,481,0.03
bathtub,199,0.01
stallopi,0,0.0
douche,228,0.02
vasai,2876,0.2
spazzolato,11738,0.81
bagno marina,58,0.0
piatti,50322,3.46
terrazzo,25772,1.78
sovrastruttura,16961,1.17
balcone a capanna,0,0.0
balcone correggiato,0,0.0
balcone pericolo,0,0.0
balcone panoramico,272,0.02
balcone sporgente,23,0.0
balcone tipo balot,0,0.0
balcone tipo chitarra,0,0.0
balcone tipo nautilus,0,0.0
balcone tipo veliero,0,0.0
balcone aperto,368,0.02
balcone chiuso,670,0.04
balcone semiaperto,5,0.0
balcone semi chiuso,2,0.0
balcone veranda,76,0.01
balcone lungo,73,0.01
balcone corto,0,0.0
balcone all'angolo,0,0.0
balcone al livello,8,0.0
balcone serrato,4,0.0
balcone con pers,0,0.0
balcone esterno,988,0.06
balcone interno,208,0.02
balcone semicoperto,3,0.0
balcone corvara,0,0.0
balcone in giro,0,0.0
balcone in facciata,20,0.0
balcone d'angolo,0,0.0
galleria balcones,0,0.0
terrazza,608470,41.92
balcone delle stanze superiori,2,0.0
balcone delle stanze inferiori,0,0.0
balcone con vista,119,0.01
balcone con colonna,10,0.0
balcone col tetto a tetto,0,0.0
mezzanino balcone,0,0.0
balcone coperto,110,0.0
balcone verde,100,0.0
balcone in ferro,58,0.0
balcone in vetro,52,0.0
sala da pranzo,40,0.0
genere botanico,238,0.02
pimento,945,0.07
pepe,41642,2.86
ermaglio,0,0.0
zenzero,32194,2.22
pesto alle verdi,0,0.0
pizza margherita,680,0.04
zuppe di frullato,0,0.0
cocktail basil',0,0.0
bruschetta,23384,1.62
insalate,15855,1.09
risotto ai gamberi di finocchiello rosso,0,0.0
basilico verde,106,0.0
basilico napoletano,34,0.0
basilico cinese,24,0.0
basilico piatto,6,0.0
basilico nano,11,0.0
basilico genovese,238,0.02
basilico gioioso,0,0.0
basilico piccalilli,0,0.0
pesto,26292,1.82
insalata,31138,2.14
pizza,36890,2.54
frito lay,11,0.0
riso,726124,50.02
brodo,17292,1.19
aglio,47434,3.26
albacore,282,0.02
capra,33368,2.3
margherita,36132,2.48
frullatore,49426,3.4
bevira in ceramica,0,0.0
canniera,0,0.0
coppa,40010,2.76
piatto,31104,2.14
bicchieriere,0,0.0
piroscuro,0,0.0
bicchierino,36898,2.54
tazzina,32964,2.28
cristallo,17766,1.22
vaso,33038,2.28
flora,42130,2.9
bicchiere da wine,3,0.0
bicchiere da caffé,4,0.0
piola,9704,0.67
ghigliottino,7,0.0
calice,30324,2.08
tazza,37292,2.56
coppa da cappuccino,0,0.0
pippa,10410,0.72
chalice,1696,0.12
siffono,0,0.0
calice da orseolo,0,0.0
bicchiere da sangria,0,0.0
girolle,61,0.0
coppa del re,37,0.0
chalice di bronzo,0,0.0
bicchiere di vetro,66,0.0
bicchiere plastico,53,0.0
bicchiere in vetro,30,0.0
bicchiere in plastica,38,0.0
bicchiere di cristallo,84,0.0
bicchiere in cristallo,22,0.0
cocetta,75,0.01
goblet,576,0.04
sfordino,0,0.0
wine glass,98,0.01
coppa da birra,2,0.0
goblet da birra,0,0.0
funtana,2512,0.17
ciccio,53562,3.7
bicchiera,82,0.0
taglio,37996,2.62
fluti,7,0.0
vetri,52762,3.64
vasche,40502,2.8
cannestre,0,0.0
pizzeria,36864,2.54
pub,34210,2.36
bicicletta anziana,0,0.0
bicicletta a quattro ruote,20,0.0
bicicletta da competizione,21,0.0
bicicletta da fuoristrada,16,0.0
bicicletta urban-hybrid,0,0.0
bicicletta elettrica o pedalelettrica,0,0.0
bicicletta riparmigliata,0,0.0
bicicletta da trasporto,19,0.0
bicicicletta da escursionismo,0,0.0
bicicicetta da mountain bike,0,0.0
bicicicetta in legno,0,0.0
bicicicetta 3 wheeler,0,0.0
biciclo,1754,0.12
bicicletta da stanza,2,0.0
bicicletta da strada,48,0.0
bicicloletto,0,0.0
bici,28716,1.98
pedalare,15351,1.06
pedalatura,2,0.0
cicletta,75,0.01
ciclismo,15109,1.04
ciclo,16846,1.16
mascare,96,0.01
dentadura,1,0.0
lenta,29184,2.01
lingua,36926,2.54
labbra,48526,3.34
palato,21589,1.49
bocca al lupo,28,0.0
bocca della pietà,0,0.0
bocca della verità,42,0.0
bocca del vulcano,31,0.0
bocca tirocinante,0,0.0
bocca da fuoco,160,0.02
cibo,24031,1.66
zoccali,775,0.05
pianoforte,24719,1.7
lampada,19416,1.34
cannino,161,0.01
ciglio,10232,0.7
mappamondo,11042,0.76
sfinge,29270,2.02
testo,40480,2.78
bocchetta,37626,2.6
bocchetta di bagno,0,0.0
bibita,17375,1.2
bocchetta di frulla,0,0.0
bocchetta di frullo,0,0.0
boccadipane,0,0.0
bocca di provetta,0,0.0
boccacinello,0,0.0
boccalà,2,0.0
boccancione,0,0.0
boccalino,212,0.01
marea,16035,1.1
fiume,35282,2.44
canale,38812,2.68
bocche di gomme,0,0.0
bocche da lupo,22,0.0
bocchetti di plastica,0,0.0
bocche d'arena,0,0.0
bocche da vino,0,0.0
bocchetti da caffè,0,0.0
bocchetti da acqua,0,0.0
bocchetti da latte,0,0.0
bocchetti da boccarà,0,0.0
bocchetti da acqua in bicchiera,0,0.0
bocchetti da acqua in latta,0,0.0
bocchetti da acqua in vetro,0,0.0
bocchetti da acqua in vetro a piede,0,0.0
bocchetti da acqua in vetro da 1 litro,0,0.0
bocche,43086,2.96
avambraccio,15970,1.1
braccio destro,3880,0.26
braccio sinistro,586,0.04
braccio arto,2,0.0
bracciere,43,0.0
gambe di legno,33,0.0
bone,9906,0.68
artefatto di metallo,2,0.0
artefatto con meccanismi,0,0.0
artefatto in materiale composito,0,0.0
artificiale,9647,0.66
braccierecciato,0,0.0
gomba dell'orologio,0,0.0
manico,711,0.05
braccialetto,14256,0.98
braccio di lego,0,0.0
braccio dell'uomo,0,0.0
braccio di rete,2,0.0
braccio di canno,0,0.0
braccio de' banchieri,0,0.0
braccio di macchina,4,0.0
braccio meccanico,63,0.0
braccio di vite,0,0.0
succulenta,14452,1.0
cactus americanus,0,0.0
cactus indiana,0,0.0
cactus chinensis,0,0.0
cactus globidens,0,0.0
cactus peruvianus,4,0.0
agave,20886,1.44
cacto,28,0.0
cactus africano,8,0.0
cactus americano,4,0.0
cactus spinoso,76,0.0
cactus marnieriana,0,0.0
cactus cholla,16,0.0
cactus barrel,0,0.0
cactus prickly pear,0,0.0
calzino,56638,3.9
sock,2842,0.2
calzoncino,5395,0.37
tights,930,0.06
nylons,38,0.0
fiasche,476,0.03
pantofole,27838,1.92
guanti,52788,3.64
berretto,37350,2.58
shorts,20906,1.44
sporsette,0,0.0
pantalone,29360,2.02
costine,7568,0.52
guanti a mozzarella,0,0.0
pantacorte,0,0.0
ghette,2365,0.16
calze da lavorare,0,0.0
calze gommose,0,0.0
calze da bagnato,0,0.0
calze di crinolino,0,0.0
calze tricolori,1,0.0
panto nero,0,0.0
calze da yoga,2,0.0
calze da ginnastica,16,0.0
calze da tennis,28,0.0
sock merino,0,0.0
socks sportive,0,0.0
socks di lana,0,0.0
calzine,614,0.04
kaliur,0,0.0
taschinette,0,0.0
glove,3564,0.24
costruzione a mano che fa calze,0,0.0
fabbricazione di calze industriale,0,0.0
calze da sport,10,0.0
calze con cingoli,0,0.0
calze leggiere,0,0.0
calze per ciclaggio,0,0.0
calze per lavoro,1,0.0
calze per tennis,0,0.0
calze per cintura,0,0.0
calze di cotone,21,0.0
calze di lana,22,0.0
calze di nylon,33,0.0
calze di polyester,0,0.0
calze di visone,0,0.0
calze di gomma,1,0.0
calze di velluto,5,0.0
calze di cuoio,7,0.0
scarpa,41528,2.86
zoccolo,34012,2.34
tacco,13429,0.93
mirror,18988,1.31
camera lenta,16,0.0
camera singola cilindrica,0,0.0
camera hd,147,0.01
camera a 360°,0,0.0
camera di puntata,0,0.0
camera da notte,27,0.0
camera digitale,1743,0.12
camera super 8,13,0.0
camera reflex,184,0.02
camera video,52,0.0
fotocamera,46368,3.2
telecamera,52652,3.62
camera acustica,132,0.01
camera di sicurezza,56,0.0
video camera,774,0.06
camera webcam,6,0.0
camera foto,24,0.0
casa di fotografia,4,0.0
pagina di fotografia,21,0.0
ristorante fotografico,0,0.0
studio fotografico,130,0.0
specchio,37906,2.62
miraggio,15086,1.04
reflezione,2,0.0
panoramica,24414,1.68
360,18525,1.28
fisheye,2739,0.19
mirrorless,27222,1.88
full frame,1013,0.07
aps-c,6722,0.46
point & shoot,24,0.0
digital single-lens reflex,42,0.0
action camera,74,0.0
security camera,194,0.02
webcam,38014,2.62
surveillance camera,51,0.0
fisheye lens,20,0.0
tilt-shift lens,0,0.0
macro lens,22,0.0
lens hood,10,0.0
flash,33472,2.3
tripod,918,0.06
lens cap,15,0.0
videochat,5140,0.35
camicia di seta,48,0.0
camicia di cotone,56,0.0
camicia di gorghena,0,0.0
camicia da lavoro,52,0.0
camicia per uomo,21,0.0
camicia per donna,21,0.0
camisola nera,0,0.0
camicia da letto,6,0.0
camicia da notte,174,0.02
camicia a maniche lunghe,34,0.0
camicia a maniche corte,23,0.0
camicia bianca,1106,0.08
camicia di lana,48,0.0
camicia in cotto,4,0.0
camicia da stasi,0,0.0
camicia da dormire,0,0.0
camisola di lavoro,0,0.0
camisoletti di lavoro,0,0.0
capospedale,0,0.0
collana di sughero,0,0.0
t-shirt di lavoro,1,0.0
blusa di lavoro,0,0.0
maglia di lavoro,4,0.0
t-shirt di letto,0,0.0
blusetta di letto,0,0.0
vestina di letto,0,0.0
magliocotta di letto,0,0.0
maglioncotto di lavoro,0,0.0
camisolo di letto,0,0.0
caposlip stivali,0,0.0
camisoletta di letto,0,0.0
camicia rossa,298,0.02
camicia blu,1320,0.1
camicia verde,52,0.0
*borsa di seta*,21,0.0
*cambiciotto*,0,0.0
*camicia longa*,0,0.0
*camicia corta*,40,0.0
*camicia a righe*,36,0.0
*camicia a strisce*,20,0.0
*camicia da lavoro*,24,0.0
*camicia blu*,337,0.02
*camicia rossa*,63,0.0
*camicia bianca*,588,0.04
*camicia nera*,516,0.04
*camicia a spaghetti*,0,0.0
*camicia di seta*,24,0.0
*camicia maschile*,160,0.01
*camicia femminile*,39,0.0
*camicia di lana*,20,0.0
*camicia da spiaggia*,6,0.0
*cam,13117,0.9
fiat cnh,44,0.0
volvo,46050,3.18
renault,47282,3.26
ud trucks,6,0.0
mack trucks,32,0.0
isuzu,4240,0.3
camion portante,1,0.0
camion furgonato,34,0.0
tractor-camion,0,0.0
camion da trasporto,46,0.0
camion da fuoristrada,2,0.0
camion da campagna,0,0.0
camion fuoristrada,43,0.0
camion cisterna,673,0.04
camion pescivolo,0,0.0
camion furgone,29,0.0
semi rigido,43,0.0
rimorchio pullman,0,0.0
camion benzina,2,0.0
camion combustibile,0,0.0
camion carico,52,0.0
camion cranio,0,0.0
camion cuscinante,0,0.0
camion autobus,15,0.0
camion cab,1,0.0
cisterna,19313,1.33
aspettacamion,0,0.0
carro armato,4476,0.3
camion speciale,72,0.0
carro sanitario,0,0.0
carro funerale,0,0.0
carretta,12307,0.85
carrozzeria,14312,0.99
camion da camping,0,0.0
camion de limpiazioni,0,0.0
camion d'insegnamento,0,0.0
carri armati,4523,0.31
camion cassone,20,0.0
camion tipper,0,0.0
camion autolavaggio,0,0.0
camion benzinaio,0,0.0
candelabro scandinavo,0,0.0
candelabro classico,12,0.0
candelabro moderno,22,0.0
faraone,20531,1.41
colonna di legno,40,0.0
torcello,5611,0.39
scudo,19344,1.33
montalto,14333,0.99
tavolo,35504,2.44
scrittoio,19532,1.34
candelabro semplice,1,0.0
candelabro complesso,0,0.0
candelabro decosivo,0,0.0
candelabro dorato,44,0.0
candelabro antico,37,0.0
candelabro a 2 colonne,0,0.0
candelabro a 3 colonne,0,0.0
candelabro a 3 piani,0,0.0
candelabro a 4 piani,0,0.0
candelabro a 5 piani,0,0.0
candelabro a 6 piani,0,0.0
candelabro a 7 piani,0,0.0
candelabro a 8 piani,0,0.0
candelabro a 9 piani,0,0.0
candelabro a 10 piani,0,0.0
candelabro a 16 piani,0,0.0
candelabro a 32 piani,0,0.0
candelabro a 64 piani,0,0.0
candelabro a 12,2,0.0
cane da pasto,0,0.0
cane canino,13,0.0
cane forlivo,0,0.0
gran cane,137,0.01
cane da lavoro,60,0.0
cane in polietilene,4,0.0
cane di foca,0,0.0
cane di arpia,0,0.0
cane di dorso,0,0.0
cane di gramo,0,0.0
cane di nave,0,0.0
cane da cancro,0,0.0
cane da croccante,0,0.0
cane da pesca,18,0.0
cane de' bambini,0,0.0
cane della povertà,0,0.0
cane da montagna,63,0.0
cane lungo,57,0.0
cane corto,28,0.0
cane de' boschi,0,0.0
cane da lago,2,0.0
cane da lupo,37,0.0
cane di cannibale,0,0.0
cane di baccanodolo,0,0.0
cane da pesca al mondo,0,0.0
cane da pastore,180,0.01
cane da caccia,306,0.02
cane da presepe,0,0.0
cane da giardino,32,0.0
cane da cucina,1,0.0
cane da cena,0,0.0
cane da salotto,35,0.0
cane da cena da cucina,0,0.0
cane da guardia,217,0.01
cane da banco,18,0.0
cane da guardianno,0,0.0
cane da leggenda,1,0.0
cane da compagnia,72,0.0
cane da aggiustamento di vita,0,0.0
cane da spaccio,0,0.0
ragazzone,5684,0.39
cane da assistenza,28,0.0
cane da parco,6,0.0
canotta,11697,0.81
sampietrano,46,0.0
lenzuolo,39378,2.72
cinto,38024,2.62
gambissaggio,0,0.0
mina,18182,1.25
spumiera,0,0.0
raccolta de profumi,0,0.0
difesa da bagagli,0,0.0
sacchetti per spazzare,0,0.0
gomme da calzarsi,0,0.0
stivaletti,36722,2.54
speroncino,275,0.02
calzolerie,143,0.01
fazzoletti,34730,2.4
speroni,12130,0.84
zoccoli di carta,0,0.0
dischi fregati,0,0.0
pompe nippe,0,0.0
giunti da ginocchio,0,0.0
pizzi e gonne,8,0.0
canottiera da piscina,0,0.0
canzone,16928,1.17
canasta,3358,0.24
canottaggio,28460,1.96
cannoneo de' pagni,0,0.0
canzona,1460,0.1
canzonetta,12328,0.85
canzone d'autore,0,0.0
canzonedoce,0,0.0
canzoniere,13593,0.94
canzone nuziale,26,0.0
canzoniere napoletano,31,0.0
canottierino,2,0.0
barca a vuoto,2,0.0
canoa,43516,3.0
canoe-kayak,4,0.0
kayak,17159,1.18
pattino,22273,1.53
canoe monoposto,16,0.0
canottiero,32,0.0
barca a vela canottaggio,0,0.0
barca a remi canottaggio,0,0.0
barchetta a vela canottaggio,0,0.0
barca a remi,41,0.0
canocattura,0,0.0
canale canottaggio,1,0.0
campionato canottaggio,1,0.0
canotaggio,258,0.02
canottiera barca,0,0.0
canottiera da salpa,0,0.0
canottiera da pesca,4,0.0
canottiera da gare,0,0.0
canottiera plancia,0,0.0
canottiera in vetro,0,0.0
feltro,50748,3.5
scarpetta,51200,3.52
berretta,6558,0.45
guaglione,4824,0.34
cappuccio,26178,1.8
feltrio,55,0.0
caschietto,0,0.0
toccante,8223,0.57
calzolino,2,0.0
berretina,2,0.0
cuffio,11,0.0
cappetta guadagnapietre,0,0.0
copertoio,26,0.0
cappellaccio,7500,0.52
sciallino,273,0.02
cuculino,5,0.0
bonnet,6506,0.44
barbetta,6398,0.44
copricapo,31890,2.2
cocanero,0,0.0
calmo,19051,1.31
berretino da baseball,0,0.0
cappellino,23822,1.64
cappello di paglia,146,0.02
cappello di lana,56,0.0
cappellaccino,0,0.0
cuscino di risalto,0,0.0
parrucca,35416,2.44
pignatte,1676,0.12
barbiere,22780,1.57
salone di parrucceria,0,0.0
barba,32836,2.26
cappellato,707,0.05
coconut,4648,0.32
toga,12315,0.85
capellaccio,18,0.0
pudding capovolto,0,0.0
fedora,23014,1.58
caschetta,31,0.0
pambolina,0,0.0
cappelletto,17402,1.2
barrette,20330,1.4
bandana,8786,0.61
cappucio,35,0.0
cappetta,1318,0.1
stetson,2724,0.18
boia,19805,1.36
cappello pagliaccio,0,0.0
cappello pesante,24,0.0
cappello leggero,72,0.0
cappello marinaro,4,0.0
cappello berretto,66,0.0
cappello beppo,0,0.0
cappello fedora,23,0.0
cappello ushanka,1,0.0
cappello siciliano,7,0.0
cappello coppola,8,0.0
cappello sciarpaia,0,0.0
cappello focaia,0,0.0
cappello tassola,0,0.0
cappello cilindro,13,0.0
cappello alla greca,0,0.0
cappello bretzel,0,0.0
cappello trilby,25,0.0
cappello spazzolino,0,0.0
capp,11032,0.76
cappello di carta,54,0.0
cappello di velluto,40,0.0
cappello di seta,44,0.0
cappello di feltro,42,0.0
cappello da bagno,3,0.0
cappello di peltro,0,0.0
cappello da notturno,0,0.0
cappello da baseball,202,0.01
cappello da fiorentino,0,0.0
casco,31044,2.14
stivali,47442,3.26
beret,704,0.04
bobino,589,0.04
chapeau,8916,0.61
combin,1863,0.13
cowboy hat,4,0.0
marinero,496,0.04
pillbox hat,17,0.0
sailor's cap,1,0.0
top hat,50,0.0
cappotto da neve,10,0.0
cappotto da pioggia,0,0.0
cape,24137,1.66
mantello,49932,3.44
muffler,138,0.01
scarpe da neve,52,0.0
camicia di forza,67,0.0
cape lungo,10,0.0
astralo,0,0.0
casacca,29972,2.06
giacca,33734,2.32
piuma,35968,2.48
grembiule,35986,2.48
scarlatti,12078,0.83
muffa,16629,1.15
piovere,14094,0.97
cainotto,0,0.0
camicie da vestirsi con cappotto,0,0.0
cappone,8532,0.59
cappotto di lana,58,0.0
cappotto di tessuto pesante,0,0.0
cappotto di cotone,56,0.0
cappotto de moto,0,0.0
cappotto de pollo,0,0.0
cappotto di coniglio,2,0.0
cappotto di nylon,4,0.0
cappotto di sintetico,0,0.0
cappotto di lana bianca,0,0.0
cappotto de poliestere,0,0.0
cappotto di cuoio,12,0.0
cappotto de bison,0,0.0
zanna cappotto,0,0.0
piumone,8082,0.56
crostino,2573,0.18
sopralluogo,14721,1.01
casquettone,0,0.0
manzo,37800,2.6
arrosto,16364,1.13
carne bovina,942,0.06
pollo,39192,2.7
pollo farfalla,0,0.0
salame,35764,2.46
prosciutto,36924,2.54
agnello,35370,2.44
carne bianca,138,0.01
maiale,29242,2.02
pollo al vapore,27,0.0
vitello tonno,0,0.0
carne in frullate,0,0.0
salame nero,9,0.0
salame giudicarese,0,0.0
salsiccia,39326,2.7
prosciutto crudo,1028,0.07
carne a carpischietti,0,0.0
spezzatino,14281,0.98
farfalle di carne,0,0.0
tramezzino di pollo al vapore,0,0.0
lasagna di carne,22,0.0
filetto di cincinello,0,0.0
cappottoi di carne,0,0.0
frullata di carne e pesce,0,0.0
arrosto di man,0,0.0
frullato,29956,2.06
carne suina,552,0.04
carne di pesce,40,0.0
carne di frullati,0,0.0
carne di vegetali,0,0.0
suino,33596,2.32
porcile,4642,0.32
carne porcina,55,0.0
carne di pollo,140,0.0
carne di maiale,134,0.0
carne di suino,24,0.0
carne di porcile,0,0.0
carne di pesce crudo,6,0.0
carne di frullo,0,0.0
carne de riccio,0,0.0
bistecca,14876,1.02
stecchetti,1122,0.08
tagliata,41814,2.88
salame crudo,76,0.01
salame rosso,6,0.0
pesce,39748,2.74
vitello,41866,2.88
porchetta,27724,1.92
bacon,37580,2.58
automobile,41036,2.82
tratturo,7184,0.49
carrozza di legno,20,0.0
carrozza merci,42,0.0
carrozza parmigiana,0,0.0
carrozza turistica,4,0.0
carrozza tranportoletto,0,0.0
carrozza bicicletto,0,0.0
treno,33080,2.28
wagoner,306,0.02
carrozzone,14650,1.01
fiat multipla,416,0.02
ape,17922,1.23
taxic,3,0.0
locomobile,193,0.01
carta moneta,3695,0.25
carta da credito,53,0.0
carta stampante,34,0.0
carta goccia,5,0.0
carta ingaggio,0,0.0
carta griglia,4,0.0
carta di sperimentazione,0,0.0
carta da gioco,206,0.02
