exemplar,abs_freq,rel_freq
arredo per studio,28,0.0
arredo per biblioteca,17,0.0
arredo per cucina,21,0.0
arredo per vestibolo,0,0.0
arredo per bagno,40,0.0
arredo per sale da pranzo,4,0.0
arredo per sale da gioco,1,0.0
arredo per ambiente da lavoro,0,0.0
arredo per ambiente da ricevimento,0,0.0
arredo per ambiente da lettura,0,0.0
arredo per ambiente da passeggio,0,0.0
armadio a serratura,0,0.0
armadio a ruote,1,0.0
armadio per abiti formali,0,0.0
armadio per abiti da,0,0.0
tazza,37292,2.56
coppa,40010,2.76
bicchierino,36898,2.54
calice,30324,2.08
ciotola,35986,2.48
piatto,31104,2.14
vaso,33038,2.28
cratere,28038,1.94
cassetta,31474,2.16
giubbotto,33228,2.28
sacco,16949,1.17
secchietto,170,0.02
tegame,33232,2.28
pentola,28154,1.94
recipiente,18256,1.26
giara,17642,1.22
vaso da birra,3,0.0
fiasco,33542,2.32
bottiglia,36346,2.5
cippo,30056,2.08
vaso funerario,210,0.02
vaso urna,4,0.0
piastra,41884,2.88
piattello,8928,0.62
tazza da caffè,84,0.0
tazza da tè,130,0.0
tazza da gelato,3,0.0
tazza da corsage,0,0.0
taz,2045,0.14
giuggiole,7844,0.54
coppetta,17943,1.24
brocchettone,0,0.0
pettorina,12943,0.89
caldaia,35260,2.42
bollitore,27092,1.86
fiala,31194,2.14
flacone,53738,3.7
vaso fuso,3,0.0
imbuto,16033,1.1
vaso da vino,65,0.0
caffettiera,25884,1.78
teiera,9026,0.62
ciotola da pane,0,0.0
ciotola da riso,4,0.0
pentola da pasta,3,0.0
pentola da bollitura,1,0.0
tazza da c,0,0.0
boccale,32536,2.24
teglia da cucina,42,0.0
brodoio,0,0.0
cassetta termosifonica,0,0.0
flascio,131,0.01
piastra da cucina,29,0.0
secchiello,11415,0.79
tazza da vino,40,0.0
tazza da succo,0,0.0
piastra cucina,13,0.0
piatto da fuso,0,0.0
mug,6894,0.48
punteggiatura,16664,1.15
tazzina,32964,2.28
bottiglia da vino,28,0.0
boccale da vino,21,0.0
bottiglia da olio,45,0.0
tazza da cioccolato,5,0.0
tazza da cibo,0,0.0
tazza da fiori,0,0.0
tazza da acqua,32,0.0
tazza da birra,12,0.0
t,49032,3.38
bicchieretto,40,0.0
testuggine,13114,0.9
secchione,4794,0.33
colonna,32914,2.26
panettone,39356,2.72
catino,16905,1.16
cassetta di porcellana,2,0.0
ciambella,44054,3.04
piroetta,5819,0.4
teglia,30612,2.1
uvaia,0,0.0
zucchetto,1642,0.11
martello,35294,2.44
scalpello,26602,1.84
chiavetta,39604,2.72
pennello,30606,2.1
coltello,32680,2.26
tazza a misura,2,0.0
compasso,37028,2.56
ruota scangiante,0,0.0
trapano,17985,1.24
martello da gioiellieria,0,0.0
motoseccatrice,0,0.0
pinzette,13444,0.92
ruota a scorrere,0,0.0
vite e bottiglia di scolo,0,0.0
clava,10479,0.72
vernice,38356,2.64
cestino per il smalti,0,0.0
set di cucina,24,0.0
set di cucina da campeggio,0,0.0
set di cucina per piccoli,0,0.0
set di cucina per bambini,0,0.0
attrezzo da pesca,36,0.0
scala,32538,2.24
ruota spingarda,0,0.0
chiave,35278,2.44
pettine,18089,1.25
scopone,5632,0.38
tavolo operatore,147,0.01
ruota tagliaboschi,0,0.0
martello da golf,0,0.0
scopone da bar,0,0.0
set da tavola,34,0.0
pinzette per capelli,8,0.0
ruota da bicicletta,50,0.0
ruota da passeggio,10,0.0
set da cucina,26,0.0
martello da muratore,26,0.0
pinzette da cucina,15,0.0
martello da calzolaio,7,0.0
set da camping,0,0.0
set da pesca,17,0.0
ruota da car,0,0.0
chiavetta phillips,0,0.0
tazza a mano,10,0.0
spugna,37694,2.6
ruota tagliente,14,0.0
scopa,38416,2.64
pinza,36776,2.54
coltello da cucina,206,0.02
setaccio,34004,2.34
vite,44778,3.08
clichetto,0,0.0
martello da mura,0,0.0
chiavetta starfish,0,0.0
ruota a scolo,0,0.0
telaio,43560,3.0
vite a testa rotonda,3,0.0
vite a testa quadrata,5,0.0
vite a testa tronca,0,0.0
vite a testa,28,0.0
rasoio,19742,1.36
chiaviera,2,0.0
ruota da bici,20,0.0
martello da goloso,0,0.0
clipeo,854,0.06
chiavetta di forcella,0,0.0
pinza per cucina,5,0.0
setaccio per denti,0,0.0
ruota da carro,56,0.0
chiave per cassetta,3,0.0
chiave per serratura,24,0.0
chiave per porta,27,0.0
ruota scorrevole,98,0.01
ruota a chiocciola,0,0.0
vite e perni,21,0.0
pinza da cucina,35,0.0
pinza da smontaggio,0,0.0
pinza da cucina con manetta,0,0.0
pinza da pesca,22,0.0
pinza da legname,2,0.0
pinza da accendere il fuoco,0,0.0
pinza da smontare il motore,0,0.0
pinza da,27,0.0
autobus urbano,238,0.02
autobus interurbano,98,0.0
autobus scolastico,342,0.02
autobus extraurbano,248,0.02
autobus articolato,150,0.02
autobus ibrido,56,0.0
autobus elettrico,70,0.0
autobus a gas compresso,0,0.0
autobus a ponte,12,0.0
autobus scoperta,0,0.0
autobus di linea,27,0.0
autobus turistico,184,0.02
autobus speciale,154,0.02
autobus coperto,7,0.0
autobus a due piani,68,0.0
autobus articolato a due piani,0,0.0
autobus ortopedico,0,0.0
autobus scuolare,0,0.0
autobus ortodromico,0,0.0
autobus gassoso,0,0.0
autobus idrogeno,1,0.0
autobus a ponte levatoio,0,0.0
autobus a ponte mobile,0,0.0
autobus a ponte basculante,0,0.0
autobus a ponte pieghevole,0,0.0
autobus a pianterrra,0,0.0
autobus artico,0,0.0
autobus scuola,28,0.0
autobus espresso,117,0.01
autobus notturno,68,0.0
autobus di trasferimento,10,0.0
autobus a pianale alto,2,0.0
autobus a fuoco,19,0.0
autobus intercity,69,0.0
autobus regionale,150,0.02
autobus locale,324,0.02
autobus metropolitano,39,0.0
autobus interstat,0,0.0
autobus extraurbani,410,0.02
autobus idrocarburanti,0,0.0
autobus a piedi portanti,0,0.0
autobus rapido,13,0.0
autobus es,0,0.0
berlina,38856,2.68
monoposto,23792,1.64
sedan,9104,0.62
sport utility vehicle,1092,0.08
coupé,42702,2.94
pick-up,30836,2.12
minivan,15870,1.1
moto,33864,2.34
camion,31796,2.2
furgoncino,22930,1.58
roadster,18488,1.28
limousine,29658,2.04
quadricycle,8,0.0
concept car,1350,0.1
electric car,146,0.02
autobus,663876,45.74
camper,30022,2.06
trasformabile,8795,0.61
fissione,10753,0.74
ambulanza,15049,1.04
furgone postale,134,0.01
tanker,2520,0.17
familiare,19469,1.34
moto scooter,54,0.0
fuoristrada,21868,1.5
cabriolet,19356,1.34
sportiva,25800,1.78
hybrid car,30,0.0
vettura d'epoca,0,0.0
vettura antica,5,0.0
vettura d'uso industriale,0,0.0
vettura d'uso militare,0,0.0
vettura d'uso speciale,0,0.0
vettura d'uso personale,0,0.0
vettura d'uso commercial,0,0.0
station wagon,7302,0.5
suv,38682,2.66
bus,600430,41.36
electric vehicle,730,0.05
hybrid vehicle,70,0.0
hatchback,3422,0.24
sedan concept,21,0.0
sedan executive,0,0.0
sedan luxury,0,0.0
sedan sports,0,0.0
sedan station wagon,0,0.0
sedan compact,0,0.0
sedan mid-size,0,0.0
sedan full-size,0,0.0
sedan luxury full-size,0,0.0
sedan sport utility,0,0.0
sedan crossover,0,0.0
furgone,33420,2.3
quadriciclo,6846,0.48
tramontana,32456,2.24
fuselage,41,0.0
sportprototipo,38,0.0
concorrente di formula 1,3,0.0
concorrente di indycar,0,0.0
concorrente di motogp,0,0.0
concorrente di rally raid,0,0.0
concorrente di rallycross,0,0.0
concorrente di rally,1,0.0
pickup,31418,2.16
coupe,14564,1.0
convertible,3922,0.28
motoquatro ruote,0,0.0
autocarro,38636,2.66
roulotte,30288,2.08
polizia,17088,1.18
doccia,31052,2.14
vasca da bagno,770,0.06
vasca idromassaggio,6960,0.48
acquasana,10,0.0
sgabello da bagno,20,0.0
vasca da piedi,0,0.0
bagno turco,2150,0.14
bagno sauna,20,0.0
bagno jacuzzi,34,0.0
vasca da bagno in pietra,25,0.0
vasca da bagno in acciaio,20,0.0
vasca da bagno in vetro,11,0.0
vasca da bagno in fibra di vetro,1,0.0
vasca da bagno in acrilico,23,0.0
vasca da bagno in cocco matato,0,0.0
vasca da bagno in porcellana,13,0.0
vasca da bagno in ceramica,22,0.0
vasca da bagno in,21,0.0
sauna,38778,2.68
bidet,34738,2.4
vasca da piscina,10,0.0
vasca da fiume,1,0.0
vasca da giacuzzi,0,0.0
vasca da vapor terapeutico,0,0.0
vasca da duchè,0,0.0
vasca da abluzione,2,0.0
vasca da bagnio,4,0.0
vasca da spa,4,0.0
bagno esterno,450,0.03
bagno interno,28,0.0
bagno pubblico,78,0.0
bagno privato,568,0.04
bagno di mare,20,0.0
bagno di lago,5,0.0
bagno al naturale,1,0.0
bagno di ghiaccio,21,0.0
bagno giacuzzi,0,0.0
vasca da bambini,1,0.0
vasca da fiori,4,0.0
vasca da lavemarina,0,0.0
vasca da rullo,0,0.0
vasca da vapor turco,0,0.0
vasca da vapor moderna,0,0.0
vasca da vapor in pietra,0,0.0
vasca da vapor in acciaio,0,0.0
vasca da vapor in vetroresina,0,0.0
vasca da vapor in fibra di vetro,0,0.0
vas,22558,1.55
piscina,30386,2.1
vasca da bagno con tubo,0,0.0
vasca da bagno con jacuzzi,3,0.0
vasca da bagno con idromassaggio,22,0.0
vasca da bagno con fuso termostatico,0,0.0
vasca da bagno con filtri,0,0.0
vasca da bagno con luci,0,0.0
vasca da bagno con lettino idraulico,0,0.0
vasca da bagno con scivolo,0,0.0
vasca da bagno con sedile,2,0.0
vasca da bagno con tappeto,0,0.0
bagno freddo,457,0.03
vasca da bagno con giacuzzi,0,0.0
vasca da bagno con sedie,0,0.0
vasca da bagno con massaggiatori,0,0.0
vasca da bagno con fiume,0,0.0
vasca da bagno con luci subacquee,0,0.0
vasca da bagno con scogliere,0,0.0
vasca da bagno con ruote,1,0.0
terrazzo,25772,1.78
loggia,35196,2.42
serramobili da balcone,0,0.0
vetrata,19071,1.31
infissatura,0,0.0
parapetto,34950,2.4
arredamento da balcone,2,0.0
giardino in falso,0,0.0
balconino,18,0.0
cornice da balcone,0,0.0
persiana,21121,1.46
barcollano,523,0.04
ringhiera,17368,1.2
parapetto in muratura,20,0.0
parapetto in ferro,41,0.0
balcone panoramico,272,0.02
balcone verde,100,0.0
balcone di angolo,0,0.0
balcone di palazzo,54,0.0
balcone di casa,78,0.0
balcone di appartamento,32,0.0
terrazza,608470,41.92
veranda,41844,2.88
sopraelevata,12875,0.89
passerella,18770,1.29
balcone esterno,988,0.06
balcone interno,208,0.02
terrazzino,44046,3.04
loggiato,8549,0.59
portico,34106,2.34
terrace,3986,0.27
verandah,126,0.01
gallery,24435,1.68
loggia balcony,0,0.0
ponteggio,43655,3.01
soprapporta,66,0.0
balcone di terrazza,1,0.0
balcone di barca,0,0.0
balcone di cimitero,0,0.0
balcone di teatro,0,0.0
balcone d'osservazione,0,0.0
balcone d'ingresso,0,0.0
balcone d'uscita,0,0.0
balcone rotondo,14,0.0
balcone quadro,1,0.0
balcone aperto,368,0.02
balcone chiuso,670,0.04
balcone con tettoia,26,0.0
balcone con vista,119,0.01
balcone con giardino,110,0.0
balcone di vetro,20,0.0
balcone di legno,25,0.0
balcone veranda,76,0.01
balcone di nave,0,0.0
balcone di villa,42,0.0
balcone di albergo,1,0.0
balcone di grattacielo,0,0.0
balcone di giardino,0,0.0
balcone di fronte,50,0.0
balcone di retro,1,0.0
terrrazzo,63,0.0
vaso fiori per il balcone,0,0.0
arredamento per il balcone,2,0.0
infissi per il balcone,0,0.0
tettoia per il balcone,1,0.0
falde per il balcone,0,0.0
colonna per il balcone,0,0.0
recinzione per il balcone,0,0.0
pianta erba per il balcone,0,0.0
tavolino da pranzo per il balcone,0,0.0
cuscino per il balcone,0,0.0
tavolo da lettura per il balcone,0,0.0
sedia per il balcone,11,0.0
aranciaio per il balcone,0,0.0
giardino in miniatura per il balcone,0,0.0
basilico comune,76,0.0
basilico messicano,11,0.0
basilico sacro,192,0.01
basilico thai,63,0.0
basilico cinnamomum,0,0.0
basilico afro-americano,0,0.0
basilico di lakshmi,0,0.0
basilico di queen sirikit,0,0.0
basilico di luna,0,0.0
basilico di cambogia,0,0.0
basilico di afganistan,0,0.0
basilico di finocchio,0,0.0
basilico di campeche,0,0.0
basilico di lakka,0,0.0
basilico di java,0,0.0
basilico di afrofond,0,0.0
basilico americano,20,0.0
basilico cinese,24,0.0
basilico cubano,0,0.0
basilico di laksmi,0,0.0
basilico di nimba,0,0.0
basilico di raukura,0,0.0
bicchiere da vino,166,0.02
bicchiere da acqua,638,0.04
bicchiere da birra,40,0.0
bicchiere da cocktail,517,0.03
bicchiere da freddo,0,0.0
bicchiere da tazza,0,0.0
bicchiere da vino rosso,54,0.0
bicchiere da vino bianco,119,0.01
bicchiere da champagne,72,0.0
bicchiere da latte,42,0.0
bicchiere da succo,8,0.0
bicchiere da olio,90,0.0
bicchiere da decanter,0,0.0
bicchiere da tazza da tè,0,0.0
bicchiere da tazza da caffè,0,0.0
bicchi,736,0.05
bicchiere da caffè,68,0.0
fluto,297,0.02
goblet,576,0.04
bicchiere da sangria,0,0.0
bicchiere da vino rosato,2,0.0
bicchiere da vino spumante,1,0.0
girosfiero,0,0.0
bicchiere da decantare,0,0.0
bicchiere da fiori,0,0.0
bicchiere da tè,21,0.0
bicchiere da daquiri,0,0.0
bicchiere da margarita,4,0.0
bicchiere da dessert,22,0.0
bicchiere da salsa,0,0.0
bicchiere da labaro,0,0.0
bicchiere da urina,6,0.0
bicchiere da te,3,0.0
bicchiere da acqua benedetta,3,0.0
bicchiere da v,1,0.0
road bike,84,0.0
mountain bike,6030,0.42
hybrid bike,28,0.0
bmx,16406,1.14
cruiser bike,28,0.0
folding bike,46,0.0
electric bike,150,0.02
touring bike,88,0.0
recumbent bike,116,0.0
tandem bike,16,0.0
tricycle,354,0.02
unicycle,70,0.0
velocipede,1950,0.13
cargo bike,44,0.0
fixie bike,2,0.0
track bike,18,0.0
dirt jump bike,0,0.0
gravel bike,410,0.02
time trial bike,2,0.0
triathlon bike,10,0.0
commuter bike,6,0.0
city bike,504,0.04
balance bike,181,0.01
tandem recumbent bike,0,0.0
cargo trike,0,0.0
trikes for people with disabilities,0,0.0
penny farthing,21,0.0
velomobile,88,0.01
un,31994,2.2
montagna bicicletta,13,0.0
strada bicicletta,83,0.01
bicicletta da corsa,88,0.0
bicicletta da mountain bike,32,0.0
bicicletta da gravel,34,0.0
bicicletta da city bike,0,0.0
bicicletta da hybride,0,0.0
bicicletta da tempo libero,0,0.0
bicicletta da corsa su pista,3,0.0
bicicletta da bmx,16,0.0
bicicletta da freestyle,4,0.0
bicicletta da quadric,0,0.0
corsa bicicletta,28,0.0
bicicletta da città,26,0.0
bicicletta da hybrida,0,0.0
bicicletta da cross,20,0.0
bicicletta da tempo,4,0.0
bicicletta da triathlon,40,0.0
bicicletta da veloce,0,0.0
bicicletta da quadriciclo,0,0.0
road bicicletta,2,0.0
hybrid bicicletta,0,0.0
racing bicicletta,2,0.0
bmx bicicletta,10,0.0
corsa a cronometro bicicletta,0,0.0
fissafondo bicicletta,0,0.0
ricambio bicicletta,7,0.0
elettrica bicicletta,3,0.0
tandem bicicletta,1,0.0
montagna,15565,1.07
strada,38646,2.66
corsa,15649,1.08
tandem,17712,1.22
fissafondo,0,0.0
elettrica,64450,4.44
recumbent,603,0.04
triciclo,21178,1.46
folding,3002,0.21
mountain e-bike,18,0.0
tandem e-bike,0,0.0
recumbent e-bike,0,0.0
triciclo e-bike,0,0.0
quadriciclo e-bike,0,0.0
bocca dell'uomo,0,0.0
bocca dell'animale,0,0.0
bocca di un fiume o un lago,0,0.0
bocca di un contenitore,0,0.0
bocca di un tubo,7,0.0
bocca di un cannone,20,0.0
bocca di un microfono,2,0.0
bocca di un finto,2,0.0
bocca di un pesce,79,0.0
bocca di un cestino per il rifiuto,0,0.0
bocca di una valvola,0,0.0
bocca di una pipa,0,0.0
bocca di un con,0,0.0
bocca di un fiume,10,0.0
bocca di un cratere,16,0.0
bocca di un conteneur,0,0.0
bocca di un sacco,5,0.0
bocca di un tunnel,2,0.0
bocca di un canale,3,0.0
bocca di un porto,1,0.0
bocca di un tubo di lava,0,0.0
bocca di un vaso,5,0.0
bocca di un ponte,0,0.0
bocca di un conduttore elettrico,0,0.0
boc,2129,0.15
bocca di una conchiglia,0,0.0
bocca di un ponte galleggiante,0,0.0
bocca di un tunnel sottomarino,0,0.0
b,46226,3.18
bocca di un recipiente,1,0.0
bocca di un conteneore,0,0.0
bocca di un sacco plastico,0,0.0
bocca di un sacco di sale,0,0.0
bocca di un sacco di gomma,0,0.0
bocca di un tubo di sonda spaziale,0,0.0
bocca di un focolare,0,0.0
bocca di un cratere lunare o planetario,0,0.0
bocca di,240,0.02
braccio umano,354,0.02
braccio robotico,286,0.02
braccio artificiale,392,0.02
braccio meccanico,63,0.0
braccio di banca,2,0.0
braccio di un orologio,0,0.0
braccio di un pianoforte,0,0.0
braccio di un aereo,0,0.0
braccio di un ponte,2,0.0
braccio di un grattacielo,0,0.0
braccio di un fornitore automatizzato,0,0.0
braccio di un'arma,0,0.0
braccio di scrivania,0,0.0
braccio di pompa,2,0.0
braccio di pistola,0,0.0
braccio di bilancia,1,0.0
braccio di orologio,1,0.0
braccio di gabbia per voliere,0,0.0
braccio di forbice,0,0.0
braccio di grappolo,0,0.0
braccio di pistola d'acqua,0,0.0
braccio di criceto,0,0.0
braccio di cameriera,0,0.0
braccio di pall,0,0.0
braccio di un'auto,0,0.0
braccio di un'aereo,0,0.0
braccio di una gru,22,0.0
braccio di un'ascia,0,0.0
braccio di un'arpa,0,0.0
braccio di mola,0,0.0
braccio di cannone,1,0.0
braccio di crane,1,0.0
braccio di bancarella,0,0.0
braccio di pianoforte,0,0.0
braccio di balena,0,0.0
braccio di gorilla,7,0.0
braccio di scorpione,0,0.0
braccio di grattare,0,0.0
braccio di bacchetta,0,0.0
braccio di spada,1,0.0
braccio di lancia,2,0.0
braccio di arco,3,0.0
braccio di,518,0.04
braccio di un'ancora,0,0.0
braccio di una bilancia,20,0.0
braccio di un'orca,0,0.0
braccio di una forbice,0,0.0
braccio di un'altra entità vivente,0,0.0
braccio di un'arma da fuoco,0,0.0
braccio di una macchina da sc,0,0.0
barrel cactus,10,0.0
prickly pear cactus,10,0.0
saguaro cactus,2,0.0
cactus pear,7,0.0
cholla cactus,36,0.0
paddle cactus,0,0.0
saguaro fruit,0,0.0
barrel cactus fruit,0,0.0
dragon fruit cactus,0,0.0
christmas cactus,0,0.0
easter cactus,0,0.0
fishhook cactus,0,0.0
jade plant,1,0.0
mammillaria cactus,2,0.0
opuntia cactus,7,0.0
peyote cactus,4,0.0
san pedro cactus,10,0.0
saguaro flower,0,0.0
teddy bear cholla,3,0.0
organ pipe cactus,24,0.0
fishhook barrel cactus,0,0.0
