participant,category,category_it,concept,exemplar,clean_exemplar,rank,asb_freq
nemo-iter1,vehicles,veicoli,aereo,aereo a reazione,a reazione,1,44.0
nemo-iter1,vehicles,veicoli,aereo,aereo a elica,a elica,2,394.0
nemo-iter1,vehicles,veicoli,aereo,aereo da caccia,da caccia,3,62.0
nemo-iter1,vehicles,veicoli,aereo,aereo da trasporto,da trasporto,4,70.0
nemo-iter1,vehicles,veicoli,aereo,aereo da turismo,da turismo,5,44.0
nemo-iter1,vehicles,veicoli,aereo,aereo da guerra,da guerra,6,80.0
nemo-iter1,vehicles,veicoli,aereo,elicottero,elicottero,7,30198.0
nemo-iter1,vehicles,veicoli,aereo,drone,drone,8,43184.0
nemo-iter1,vehicles,veicoli,aereo,aereo spia,spia,9,51.0
nemo-iter1,vehicles,veicoli,aereo,aereo di linea,di linea,10,25.0
nemo-iter1,vehicles,veicoli,aereo,aereo da soccorso,da soccorso,11,4.0
nemo-iter1,vehicles,veicoli,aereo,aereo da ricognizione,da ricognizione,12,2070.0
nemo-iter1,vehicles,veicoli,aereo,aereo da addestramento,da addestramento,13,74.0
nemo-iter1,vehicles,veicoli,aereo,aereo da carico,da carico,14,40.0
nemo-iter1,vehicles,veicoli,aereo,aereo da pattugliamento,da pattugliamento,15,27.0
nemo-iter1,vehicles,veicoli,aereo,aereo da combattimento imbarcato,da combattimento imbarcato,16,5.0
nemo-iter1,vehicles,veicoli,aereo,aereo da combattimento stealth,da combattimento stealth,17,7.0
nemo-iter2,vehicles,veicoli,aereo,aereo a elica,a elica,1,394.0
nemo-iter2,vehicles,veicoli,aereo,aereo a reazione,a reazione,2,44.0
nemo-iter2,vehicles,veicoli,aereo,aereo da caccia,da caccia,3,62.0
nemo-iter2,vehicles,veicoli,aereo,aereo da trasporto,da trasporto,4,70.0
nemo-iter2,vehicles,veicoli,aereo,aereo da turismo,da turismo,5,44.0
nemo-iter2,vehicles,veicoli,aereo,aereo da guerra,da guerra,6,80.0
nemo-iter2,vehicles,veicoli,aereo,aereo da soccorso,da soccorso,7,4.0
nemo-iter2,vehicles,veicoli,aereo,aereo da ricognizione,da ricognizione,8,2070.0
nemo-iter2,vehicles,veicoli,aereo,aereo da carico,da carico,9,40.0
nemo-iter2,vehicles,veicoli,aereo,aereo da addestramento,da addestramento,10,74.0
nemo-iter2,vehicles,veicoli,aereo,aereo da linea,da linea,11,5.0
nemo-iter2,vehicles,veicoli,aereo,aereo da esibizione,da esibizione,12,2.0
nemo-iter2,vehicles,veicoli,aereo,aereo sperimentale,sperimentale,13,580.0
nemo-iter2,vehicles,veicoli,aereo,elicottero,elicottero,14,30198.0
nemo-iter2,vehicles,veicoli,aereo,aeroplano,aeroplano,15,27876.0
nemo-iter2,vehicles,veicoli,aereo,velivolo spaziale,velivolo spaziale,16,24.0
nemo-iter2,vehicles,veicoli,aereo,drone,drone,17,43184.0
nemo-iter2,vehicles,veicoli,aereo,aereo senza pilota,senza pilota,18,182.0
nemo-iter2,vehicles,veicoli,aereo,aereo a decollo verticale,a decollo verticale,19,32.0
nemo-iter2,vehicles,veicoli,aereo,aereo a getto,a getto,20,40.0
nemo-iter3,vehicles,veicoli,aereo,aereo a elica,a elica,1,394.0
nemo-iter3,vehicles,veicoli,aereo,aereo a reazione,a reazione,2,44.0
nemo-iter3,vehicles,veicoli,aereo,aereo da trasporto,da trasporto,3,70.0
nemo-iter3,vehicles,veicoli,aereo,aereo da caccia,da caccia,4,62.0
nemo-iter3,vehicles,veicoli,aereo,aereo da ricognizione,da ricognizione,5,2070.0
nemo-iter3,vehicles,veicoli,aereo,aereo da turismo,da turismo,6,44.0
nemo-iter3,vehicles,veicoli,aereo,aereo da cargo,da cargo,7,16.0
nemo-iter3,vehicles,veicoli,aereo,aereo da passeggeri,da passeggeri,8,3.0
nemo-iter3,vehicles,veicoli,aereo,aereo da soccorso,da soccorso,9,4.0
nemo-iter3,vehicles,veicoli,aereo,elicottero,elicottero,10,30198.0
nemo-iter3,vehicles,veicoli,aereo,aereo da guerra,da guerra,11,80.0
nemo-iter3,vehicles,veicoli,aereo,aereo da addestramento,da addestramento,12,74.0
nemo-iter3,vehicles,veicoli,aereo,aereo da linea,da linea,13,5.0
nemo-iter3,vehicles,veicoli,aereo,aereo da osservazione,da osservazione,14,54.0
nemo-iter3,vehicles,veicoli,aereo,aereo senza pilota,senza pilota,15,182.0
nemo-iter4,vehicles,veicoli,aereo,aereo di linea,di linea,1,25.0
nemo-iter4,vehicles,veicoli,aereo,aereo da cargo,da cargo,2,16.0
nemo-iter4,vehicles,veicoli,aereo,aereo da diporto,da diporto,3,23.0
nemo-iter4,vehicles,veicoli,aereo,aereo da guerra,da guerra,4,80.0
nemo-iter4,vehicles,veicoli,aereo,aereo da caccia,da caccia,5,62.0
nemo-iter4,vehicles,veicoli,aereo,aereo da ricognizione,da ricognizione,6,2070.0
nemo-iter4,vehicles,veicoli,aereo,aereo da addestramento,da addestramento,7,74.0
nemo-iter4,vehicles,veicoli,aereo,elicottero,elicottero,8,30198.0
nemo-iter4,vehicles,veicoli,aereo,aereo senza pilota,senza pilota,9,182.0
nemo-iter4,vehicles,veicoli,aereo,aereo spia,spia,10,51.0
nemo-iter4,vehicles,veicoli,aereo,aereo da soccorso,da soccorso,11,4.0
nemo-iter5,vehicles,veicoli,aereo,jet,jet,1,33516.0
nemo-iter5,vehicles,veicoli,aereo,aereo a elica,a elica,2,394.0
nemo-iter5,vehicles,veicoli,aereo,elicottero,elicottero,3,30198.0
nemo-iter5,vehicles,veicoli,aereo,aereo da guerra,da guerra,4,80.0
nemo-iter5,vehicles,veicoli,aereo,aereo da trasporto,da trasporto,5,70.0
nemo-iter5,vehicles,veicoli,aereo,aereo da caccia,da caccia,6,62.0
nemo-iter5,vehicles,veicoli,aereo,aereo da ricognizione,da ricognizione,7,2070.0
nemo-iter5,vehicles,veicoli,aereo,aereo da turismo,da turismo,8,44.0
nemo-iter5,vehicles,veicoli,aereo,aereo da cargo,da cargo,9,16.0
nemo-iter5,vehicles,veicoli,aereo,aereo da passeggeri,da passeggeri,10,3.0
nemo-iter5,vehicles,veicoli,aereo,aereo da addestramento,da addestramento,11,74.0
nemo-iter5,vehicles,veicoli,aereo,aereo da soccorso,da soccorso,12,4.0
nemo-iter5,vehicles,veicoli,aereo,aereo da osservazione,da osservazione,13,54.0
nemo-iter5,vehicles,veicoli,aereo,aereo da pattugliamento,da pattugliamento,14,27.0
nemo-iter5,vehicles,veicoli,aereo,aereo da ricerca scientifica,da ricerca scientifica,15,0.0
nemo-iter5,vehicles,veicoli,aereo,aereo da acrobazia,da acrobazia,16,12.0
nemo-iter5,vehicles,veicoli,aereo,aereo da bombardamento,da bombardamento,17,30.0
nemo-iter5,vehicles,veicoli,aereo,aereo da trasporto militare,da trasporto militare,18,68.0
nemo-iter5,vehicles,veicoli,aereo,aereo da collegamento,da collegamento,19,117.0
nemo-iter5,vehicles,veicoli,aereo,aereo da linea,da linea,20,5.0
nemo-iter5,vehicles,veicoli,aereo,aereo da turismo leggero,da turismo leggero,21,3.0
nemo-iter5,vehicles,veicoli,aereo,aereo da affari,da affari,22,21.0
nemo-iter5,vehicles,veicoli,aereo,aereo da diporto,da diporto,23,23.0
nemo-iter5,vehicles,veicoli,aereo,aereo da turismo regionale,da turismo regionale,24,0.0
nemo-iter5,vehicles,veicoli,aereo,aereo da turismo esecutivo,da turismo esecutivo,25,0.0
nemo-iter1,stationery,cancelleria,agenda,agenda cartacea,cartacea,1,28.0
nemo-iter1,stationery,cancelleria,agenda,agenda elettronica,elettronica,2,38.0
nemo-iter1,stationery,cancelleria,agenda,agenda digitale,digitale,3,1132.0
nemo-iter1,stationery,cancelleria,agenda,agenda online,online,4,386.0
nemo-iter1,stationery,cancelleria,agenda,agenda professionale,professionale,5,46.0
nemo-iter1,stationery,cancelleria,agenda,agenda personale,personale,6,520.0
nemo-iter1,stationery,cancelleria,agenda,agenda scolastica,scolastica,7,204.0
nemo-iter1,stationery,cancelleria,agenda,agenda universitaria,universitaria,8,10.0
nemo-iter2,stationery,cancelleria,agenda,agenda cartacea,cartacea,1,28.0
nemo-iter2,stationery,cancelleria,agenda,agenda elettronica,elettronica,2,38.0
nemo-iter2,stationery,cancelleria,agenda,agenda online,online,3,386.0
nemo-iter2,stationery,cancelleria,agenda,agenda a spirale,a spirale,4,2.0
nemo-iter2,stationery,cancelleria,agenda,agenda a quaderni,a quaderni,5,0.0
nemo-iter2,stationery,cancelleria,agenda,agenda a compartimenti,a compartimenti,6,0.0
nemo-iter2,stationery,cancelleria,agenda,agenda a fogli mobili,a fogli mobili,7,0.0
nemo-iter2,stationery,cancelleria,agenda,agenda a data unica,a data unica,8,0.0
nemo-iter2,stationery,cancelleria,agenda,agenda a data ripetuta,a data ripetuta,9,0.0
nemo-iter2,stationery,cancelleria,agenda,agenda settimanale,settimanale,10,52.0
nemo-iter2,stationery,cancelleria,agenda,agenda mensile,mensile,11,130.0
nemo-iter2,stationery,cancelleria,agenda,agenda annuale,annuale,12,206.0
nemo-iter2,stationery,cancelleria,agenda,agenda professionale,professionale,13,46.0
nemo-iter2,stationery,cancelleria,agenda,agenda scolastica,scolastica,14,204.0
nemo-iter2,stationery,cancelleria,agenda,agenda personale,personale,15,520.0
nemo-iter3,stationery,cancelleria,agenda,agenda cartacea,cartacea,1,28.0
nemo-iter3,stationery,cancelleria,agenda,agenda elettronica,elettronica,2,38.0
nemo-iter3,stationery,cancelleria,agenda,agenda a bolle,a bolle,3,0.0
nemo-iter3,stationery,cancelleria,agenda,agenda settimanale,settimanale,4,52.0
nemo-iter3,stationery,cancelleria,agenda,agenda mensile,mensile,5,130.0
nemo-iter3,stationery,cancelleria,agenda,agenda annuale,annuale,6,206.0
nemo-iter3,stationery,cancelleria,agenda,agenda di lavoro,di lavoro,7,46.0
nemo-iter3,stationery,cancelleria,agenda,agenda scolastica,scolastica,8,204.0
nemo-iter3,stationery,cancelleria,agenda,agenda di viaggio,di viaggio,9,46.0
nemo-iter3,stationery,cancelleria,agenda,agenda di appuntamenti,di appuntamenti,10,40.0
nemo-iter3,stationery,cancelleria,agenda,agenda di contatti,di contatti,11,20.0
nemo-iter4,stationery,cancelleria,agenda,agenda cartacea,cartacea,1,28.0
nemo-iter4,stationery,cancelleria,agenda,agenda elettronica,elettronica,2,38.0
nemo-iter4,stationery,cancelleria,agenda,agenda digitale,digitale,3,1132.0
nemo-iter4,stationery,cancelleria,agenda,agenda stampabile,stampabile,4,2.0
nemo-iter4,stationery,cancelleria,agenda,agenda online,online,5,386.0
nemo-iter4,stationery,cancelleria,agenda,agenda condivisa,condivisa,6,37.0
nemo-iter4,stationery,cancelleria,agenda,agenda professionale,professionale,7,46.0
nemo-iter4,stationery,cancelleria,agenda,agenda personale,personale,8,520.0
nemo-iter4,stationery,cancelleria,agenda,agenda scolastica,scolastica,9,204.0
nemo-iter4,stationery,cancelleria,agenda,agenda universitaria,universitaria,10,10.0
nemo-iter4,stationery,cancelleria,agenda,agenda tascabile,tascabile,11,102.0
nemo-iter5,stationery,cancelleria,agenda,agenda cartacea,cartacea,1,28.0
nemo-iter5,stationery,cancelleria,agenda,agenda elettronica,elettronica,2,38.0
nemo-iter5,stationery,cancelleria,agenda,agenda digitale,digitale,3,1132.0
nemo-iter5,stationery,cancelleria,agenda,agenda tascabile,tascabile,4,102.0
nemo-iter5,stationery,cancelleria,agenda,agenda settimanale,settimanale,5,52.0
nemo-iter5,stationery,cancelleria,agenda,agenda mensile,mensile,6,130.0
nemo-iter5,stationery,cancelleria,agenda,agenda annuale,annuale,7,206.0
nemo-iter5,stationery,cancelleria,agenda,agenda di lavoro,di lavoro,8,46.0
nemo-iter5,stationery,cancelleria,agenda,agenda di appuntamenti,di appuntamenti,9,40.0
nemo-iter5,stationery,cancelleria,agenda,agenda di contatti,di contatti,10,20.0
nemo-iter5,stationery,cancelleria,agenda,agenda di indirizzi,di indirizzi,11,15.0
nemo-iter5,stationery,cancelleria,agenda,agenda di viaggio,di viaggio,12,46.0
nemo-iter5,stationery,cancelleria,agenda,agenda scolastica,scolastica,13,204.0
nemo-iter5,stationery,cancelleria,agenda,agenda universitaria,universitaria,14,10.0
nemo-iter5,stationery,cancelleria,agenda,agenda professionale,professionale,15,46.0
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a parete,a parete,1,25.0
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti portatile,portatile,2,1.0
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da viaggio,da viaggio,3,2.0
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a piantana,a piantana,4,21.0
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da esterno,da esterno,5,0.0
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da soffitto,da soffitto,6,5.0
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da armadio,da armadio,7,4.0
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da porta,da porta,8,43.0
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da tasca,da tasca,9,0.0
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da auto,da auto,10,0.0
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da parete pieghevole,da parete pieghevole,11,0.0
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a ruote,a ruote,12,1.0
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da parete con specchio,da parete con specchio,13,4.0
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da parete con cassetti,da parete con cassetti,14,0.0
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da parete con portaombrelli,da parete con portaombrelli,15,0.0
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti con portaaccessori,con portaaccessori,16,0.0
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti con portaocchiali,con portaocchiali,17,0.0
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti con portachiavi,con portachiavi,18,0.0
nemo-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a parete,a parete,1,25.0
nemo-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a piantana,a piantana,2,21.0
nemo-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a soffitto,a soffitto,3,4.0
nemo-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti portatile,portatile,4,1.0
nemo-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da viaggio,da viaggio,5,2.0
nemo-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da esterno,da esterno,6,0.0
nemo-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a parete,a parete,1,25.0
nemo-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a piantana,a piantana,2,21.0
nemo-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a soffitto,a soffitto,3,4.0
nemo-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da viaggio,da viaggio,4,2.0
nemo-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da tasca,da tasca,5,0.0
nemo-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da porta,da porta,6,43.0
nemo-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da parete pieghevole,da parete pieghevole,7,0.0
nemo-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da parete retrattile,da parete retrattile,8,0.0
nemo-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da parete con specchio,da parete con specchio,9,4.0
nemo-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da parete con cassetto,da parete con cassetto,10,0.0
nemo-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da parete con ripiano,da parete con ripiano,11,0.0
nemo-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a piantana,a piantana,1,21.0
nemo-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a muro,a muro,2,32.0
nemo-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti portatile,portatile,3,1.0
nemo-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti pieghevole,pieghevole,4,20.0
nemo-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da viaggio,da viaggio,5,2.0
nemo-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti con specchio,con specchio,6,18.0
nemo-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti con cassetti,con cassetti,7,2.0
nemo-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti con ruote,con ruote,8,12.0
nemo-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da esterno,da esterno,9,0.0
nemo-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da giardino,da giardino,10,0.0
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a parete,a parete,1,25.0
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da pavimento,da pavimento,2,2.0
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti portatile,portatile,3,1.0
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da viaggio,da viaggio,4,2.0
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da camera,da camera,5,14.0
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da bagno,da bagno,6,18.0
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da esterno,da esterno,7,0.0
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da giardino,da giardino,8,0.0
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da armadio,da armadio,9,4.0
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da ingresso,da ingresso,10,25.0
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da ufficio,da ufficio,11,1.0
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da hotel,da hotel,12,0.0
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da spiaggia,da spiaggia,13,0.0
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da piscina,da piscina,14,0.0
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da palestra,da palestra,15,0.0
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da camera da letto,da camera da letto,16,3.0
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da soggiorno,da soggiorno,17,0.0
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da cucina,da cucina,18,4.0
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da bambini,da bambini,19,1.0
nemo-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da animali domest,da animali domest,20,0.0
nemo-iter1,furniture,mobili,armadio,armadio a muro,a muro,1,48.0
nemo-iter1,furniture,mobili,armadio,armadio guardaroba,guardaroba,2,167.0
nemo-iter1,furniture,mobili,armadio,armadio a ponte,a ponte,3,24.0
nemo-iter1,furniture,mobili,armadio,armadio a cassetti,a cassetti,4,24.0
nemo-iter1,furniture,mobili,armadio,armadio a incasso,a incasso,5,13.0
nemo-iter1,furniture,mobili,armadio,armadio a colonna,a colonna,6,20.0
nemo-iter1,furniture,mobili,armadio,armadio a specchio,a specchio,7,25.0
nemo-iter1,furniture,mobili,armadio,armadio a vetri,a vetri,8,20.0
nemo-iter1,furniture,mobili,armadio,armadio guardaroba con ante scorrevoli,guardaroba con ante scorrevoli,9,8.0
nemo-iter1,furniture,mobili,armadio,armadio guardaroba con ante battenti,guardaroba con ante battenti,10,0.0
nemo-iter1,furniture,mobili,armadio,armadio guardaroba con ante a ribalta,guardaroba con ante a ribalta,11,0.0
nemo-iter1,furniture,mobili,armadio,armadio guardaroba con ante a scomparsa,guardaroba con ante a scomparsa,12,0.0
nemo-iter1,furniture,mobili,armadio,armadio guardaroba con ante a libro,guardaroba con ante a libro,13,0.0
nemo-iter1,furniture,mobili,armadio,armadio guardaroba con ante a battente ribaltabile,guardaroba con ante a battente ribaltabile,14,0.0
nemo-iter1,furniture,mobili,armadio,armadio guardaroba con ante a battente ribaltabili,guardaroba con ante a battente ribaltabili,15,0.0
nemo-iter1,furniture,mobili,armadio,arm,arm,16,36956.0
nemo-iter2,furniture,mobili,armadio,armadio a muro,a muro,1,48.0
nemo-iter2,furniture,mobili,armadio,armadio guardaroba,guardaroba,2,167.0
nemo-iter2,furniture,mobili,armadio,armadio a ponte,a ponte,3,24.0
nemo-iter2,furniture,mobili,armadio,armadio a cassetti,a cassetti,4,24.0
nemo-iter2,furniture,mobili,armadio,armadio a vista,a vista,5,21.0
nemo-iter2,furniture,mobili,armadio,armadio blindato,blindato,6,167.0
nemo-iter2,furniture,mobili,armadio,armadio bar,bar,7,29.0
nemo-iter2,furniture,mobili,armadio,armadio per scarpe,per scarpe,8,13.0
nemo-iter2,furniture,mobili,armadio,armadio per vestiti,per vestiti,9,23.0
nemo-iter2,furniture,mobili,armadio,armadio per biancheria,per biancheria,10,12.0
nemo-iter2,furniture,mobili,armadio,armadio per libri,per libri,11,12.0
nemo-iter2,furniture,mobili,armadio,armadio per attrezzi,per attrezzi,12,5.0
nemo-iter2,furniture,mobili,armadio,armadio per alimenti,per alimenti,13,1.0
nemo-iter2,furniture,mobili,armadio,armadio per medicinali,per medicinali,14,2.0
nemo-iter2,furniture,mobili,armadio,armadio per ufficio,per ufficio,15,22.0
nemo-iter2,furniture,mobili,armadio,armadio per camino,per camino,16,0.0
nemo-iter2,furniture,mobili,armadio,armadio per biciclette,per biciclette,17,0.0
nemo-iter2,furniture,mobili,armadio,armadio per lavanderia,per lavanderia,18,4.0
nemo-iter2,furniture,mobili,armadio,armadio per cantina,per cantina,19,0.0
nemo-iter2,furniture,mobili,armadio,armadio per bagno,per bagno,20,6.0
nemo-iter3,furniture,mobili,armadio,armadio a muro,a muro,1,48.0
nemo-iter3,furniture,mobili,armadio,armadio guardaroba,guardaroba,2,167.0
nemo-iter3,furniture,mobili,armadio,armadio a ponte,a ponte,3,24.0
nemo-iter3,furniture,mobili,armadio,armadio a cassetti,a cassetti,4,24.0
nemo-iter3,furniture,mobili,armadio,armadio a scomparsa,a scomparsa,5,21.0
nemo-iter3,furniture,mobili,armadio,armadio a vista,a vista,6,21.0
nemo-iter3,furniture,mobili,armadio,armadio a specchio,a specchio,7,25.0
nemo-iter3,furniture,mobili,armadio,armadio a colonna,a colonna,8,20.0
nemo-iter3,furniture,mobili,armadio,armadio a giorno,a giorno,9,91.0
nemo-iter3,furniture,mobili,armadio,armadio a incasso,a incasso,10,13.0
nemo-iter4,furniture,mobili,armadio,armadio a muro,a muro,1,48.0
nemo-iter4,furniture,mobili,armadio,armadio guardaroba,guardaroba,2,167.0
nemo-iter4,furniture,mobili,armadio,armadio a ponte,a ponte,3,24.0
nemo-iter4,furniture,mobili,armadio,armadio a cassetti,a cassetti,4,24.0
