participant,category,category_it,concept,exemplar,clean_exemplar,rank,asb_freq
idefics2-iter4,plants,piante,abete,betuloido occidentale,betuloido occidentale,10,0.0
idefics2-iter4,plants,piante,abete,betuloido scandinavo,betuloido scandinavo,11,0.0
idefics2-iter4,plants,piante,abete,betuloido sottile,betuloido sottile,12,0.0
idefics2-iter4,plants,piante,abete,betuloido subalpino,betuloido subalpino,13,0.0
idefics2-iter4,plants,piante,abete,betuloido subartico,betuloido subartico,14,0.0
idefics2-iter4,plants,piante,abete,betuloido subtropicale,betuloido subtropicale,15,0.0
idefics2-iter4,plants,piante,abete,betuloido subtropicale americano,betuloido subtropicale americano,16,0.0
idefics2-iter4,plants,piante,abete,betuloido subtropicale australiano,betuloido subtropicale australiano,17,0.0
idefics2-iter4,plants,piante,abete,betuloido subtropicale europeo,betuloido subtropicale europeo,18,0.0
idefics2-iter4,plants,piante,abete,betuloido subtropical,betuloido subtropical,19,0.0
idefics2-iter5,plants,piante,abete,abete rosso,rosso,1,15104.0
idefics2-iter5,plants,piante,abete,abete bianco,bianco,2,224.0
idefics2-iter5,plants,piante,abete,abete nero,nero,3,104.0
idefics2-iter5,plants,piante,abete,abete giallo,giallo,4,6.0
idefics2-iter5,plants,piante,abete,abete blu,blu,5,13.0
idefics2-iter5,plants,piante,abete,abete verde,verde,6,92.0
idefics2-iter1,vehicles,veicoli,aereo,aeroplano,aeroplano,1,27876.0
idefics2-iter1,vehicles,veicoli,aereo,elicottero,elicottero,2,30198.0
idefics2-iter1,vehicles,veicoli,aereo,aerostato,aerostato,3,3318.0
idefics2-iter1,vehicles,veicoli,aereo,aerocarro,aerocarro,4,0.0
idefics2-iter2,vehicles,veicoli,aereo,aeroplano,aeroplano,1,27876.0
idefics2-iter2,vehicles,veicoli,aereo,elicottero,elicottero,2,30198.0
idefics2-iter2,vehicles,veicoli,aereo,aerostato,aerostato,3,3318.0
idefics2-iter2,vehicles,veicoli,aereo,dirigibile,dirigibile,4,12297.0
idefics2-iter2,vehicles,veicoli,aereo,drone,drone,5,43184.0
idefics2-iter2,vehicles,veicoli,aereo,vettore spaziale,vettore spaziale,6,361.0
idefics2-iter3,vehicles,veicoli,aereo,aeroplano,aeroplano,1,27876.0
idefics2-iter3,vehicles,veicoli,aereo,elicottero,elicottero,2,30198.0
idefics2-iter3,vehicles,veicoli,aereo,aerostato,aerostato,3,3318.0
idefics2-iter3,vehicles,veicoli,aereo,dirigibile,dirigibile,4,12297.0
idefics2-iter3,vehicles,veicoli,aereo,aerostato sperimentale,aerostato sperimentale,5,0.0
idefics2-iter3,vehicles,veicoli,aereo,aerotrasporto,aerotrasporto,6,53.0
idefics2-iter3,vehicles,veicoli,aereo,aerostazione,aerostazione,7,6354.0
idefics2-iter4,vehicles,veicoli,aereo,aeroplano,aeroplano,1,27876.0
idefics2-iter4,vehicles,veicoli,aereo,elicottero,elicottero,2,30198.0
idefics2-iter4,vehicles,veicoli,aereo,aliante,aliante,3,21346.0
idefics2-iter4,vehicles,veicoli,aereo,dirigibile,dirigibile,4,12297.0
idefics2-iter4,vehicles,veicoli,aereo,aereo a reattori,a reattori,5,0.0
idefics2-iter4,vehicles,veicoli,aereo,aereo a pistoni,a pistoni,6,38.0
idefics2-iter5,vehicles,veicoli,aereo,aeroplano,aeroplano,1,27876.0
idefics2-iter5,vehicles,veicoli,aereo,elicottero,elicottero,2,30198.0
idefics2-iter5,vehicles,veicoli,aereo,aerostato,aerostato,3,3318.0
idefics2-iter5,vehicles,veicoli,aereo,aeromobile,aeromobile,4,17120.0
idefics2-iter5,vehicles,veicoli,aereo,aerotraino,aerotraino,5,21.0
idefics2-iter5,vehicles,veicoli,aereo,aerostazione,aerostazione,6,6354.0
idefics2-iter1,stationery,cancelleria,agenda,calendario,calendario,1,30666.0
idefics2-iter1,stationery,cancelleria,agenda,organizzazione,organizzazione,2,46096.0
idefics2-iter1,stationery,cancelleria,agenda,diario,diario,3,40702.0
idefics2-iter1,stationery,cancelleria,agenda,calendario digitale,calendario digitale,4,140.0
idefics2-iter1,stationery,cancelleria,agenda,calendario online,calendario online,5,211.0
idefics2-iter2,stationery,cancelleria,agenda,calendario,calendario,1,30666.0
idefics2-iter2,stationery,cancelleria,agenda,organizzatore,organizzatore,2,23171.0
idefics2-iter2,stationery,cancelleria,agenda,calendario digitale,calendario digitale,3,140.0
idefics2-iter2,stationery,cancelleria,agenda,diario,diario,4,40702.0
idefics2-iter2,stationery,cancelleria,agenda,organizzatore digitale,organizzatore digitale,5,4.0
idefics2-iter2,stationery,cancelleria,agenda,calendario digitale,calendario digitale,6,140.0
idefics2-iter3,stationery,cancelleria,agenda,a4,a4,1,29994.0
idefics2-iter3,stationery,cancelleria,agenda,a5,a5,2,18487.0
idefics2-iter3,stationery,cancelleria,agenda,a6,a6,3,14018.0
idefics2-iter3,stationery,cancelleria,agenda,a7,a7,4,12130.0
idefics2-iter3,stationery,cancelleria,agenda,a8,a8,5,10922.0
idefics2-iter3,stationery,cancelleria,agenda,a9,a9,6,7864.0
idefics2-iter3,stationery,cancelleria,agenda,a10,a10,7,8771.0
idefics2-iter3,stationery,cancelleria,agenda,a11,a11,8,5188.0
idefics2-iter3,stationery,cancelleria,agenda,a12,a12,9,8039.0
idefics2-iter3,stationery,cancelleria,agenda,a13,a13,10,4384.0
idefics2-iter3,stationery,cancelleria,agenda,a14,a14,11,14962.0
idefics2-iter3,stationery,cancelleria,agenda,a15,a15,12,2664.0
idefics2-iter3,stationery,cancelleria,agenda,a16,a16,13,2913.0
idefics2-iter3,stationery,cancelleria,agenda,a17,a17,14,474.0
idefics2-iter3,stationery,cancelleria,agenda,a18,a18,15,2394.0
idefics2-iter3,stationery,cancelleria,agenda,a19,a19,16,2587.0
idefics2-iter3,stationery,cancelleria,agenda,a20,a20,17,2156.0
idefics2-iter3,stationery,cancelleria,agenda,a21,a21,18,3362.0
idefics2-iter3,stationery,cancelleria,agenda,a22,a22,19,8527.0
idefics2-iter3,stationery,cancelleria,agenda,a23,a23,20,1825.0
idefics2-iter3,stationery,cancelleria,agenda,a24,a24,21,5398.0
idefics2-iter3,stationery,cancelleria,agenda,a25,a25,22,2758.0
idefics2-iter3,stationery,cancelleria,agenda,a26,a26,23,3572.0
idefics2-iter3,stationery,cancelleria,agenda,a27,a27,24,2225.0
idefics2-iter3,stationery,cancelleria,agenda,a28,a28,25,1223.0
idefics2-iter3,stationery,cancelleria,agenda,a29,a29,26,1766.0
idefics2-iter3,stationery,cancelleria,agenda,a30,a30,27,1512.0
idefics2-iter3,stationery,cancelleria,agenda,a31,a31,28,1901.0
idefics2-iter3,stationery,cancelleria,agenda,a32,a32,29,1219.0
idefics2-iter3,stationery,cancelleria,agenda,a33,a33,30,681.0
idefics2-iter3,stationery,cancelleria,agenda,a34,a34,31,431.0
idefics2-iter3,stationery,cancelleria,agenda,a35,a35,32,1102.0
idefics2-iter3,stationery,cancelleria,agenda,a36,a36,33,302.0
idefics2-iter4,stationery,cancelleria,agenda,carta di agenda,carta di ,1,1.0
idefics2-iter4,stationery,cancelleria,agenda,app per agenda,app per ,2,0.0
idefics2-iter4,stationery,cancelleria,agenda,agenda digitale,digitale,3,1132.0
idefics2-iter4,stationery,cancelleria,agenda,agenda online,online,4,386.0
idefics2-iter4,stationery,cancelleria,agenda,agenda software,software,5,0.0
idefics2-iter4,stationery,cancelleria,agenda,agenda di gestione delle attività,di gestione delle attività,6,0.0
idefics2-iter5,stationery,cancelleria,agenda,calendario,calendario,1,30666.0
idefics2-iter5,stationery,cancelleria,agenda,diario,diario,2,40702.0
idefics2-iter5,stationery,cancelleria,agenda,organizzatore,organizzatore,3,23171.0
idefics2-iter5,stationery,cancelleria,agenda,calendario digitale,calendario digitale,4,140.0
idefics2-iter5,stationery,cancelleria,agenda,calendario online,calendario online,5,211.0
idefics2-iter5,stationery,cancelleria,agenda,calendario in app,calendario in app,6,2.0
idefics2-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,jeans,jeans,1,31070.0
idefics2-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,pantaloni,pantaloni,2,49132.0
idefics2-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,slacks,slacks,3,52.0
idefics2-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,camise,camise,4,29.0
idefics2-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,tunica,tunica,5,19017.0
idefics2-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,t-shirt,t-shirt,6,35456.0
idefics2-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,jeans,jeans,1,31070.0
idefics2-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,pantaloni,pantaloni,2,49132.0
idefics2-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,scarpe,scarpe,3,919012.0
idefics2-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,cappelli,cappelli,4,21974.0
idefics2-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,jeans,jeans,1,31070.0
idefics2-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,pantaloni,pantaloni,2,49132.0
idefics2-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,abiti,abiti,3,34368.0
idefics2-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,trousers,trousers,4,556.0
idefics2-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,skirt,skirt,5,1354.0
idefics2-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,dress,dress,6,16798.0
idefics2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,borsa,borsa,1,35752.0
idefics2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,borsa per borse,borsa per borse,2,4.0
idefics2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,borsa per borse in pelle,borsa per borse in pelle,3,0.0
idefics2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,borsa per borse in tessuto,borsa per borse in tessuto,4,0.0
idefics2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,borsa per borse in tessuto in pelle,borsa per borse in tessuto in pelle,5,0.0
idefics2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,borsa per borse in tessuto in pelle in colori,borsa per borse in tessuto in pelle in colori,6,0.0
idefics2-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,jeans,jeans,1,31070.0
idefics2-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,pantaloni,pantaloni,2,49132.0
idefics2-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,scarpe,scarpe,3,919012.0
idefics2-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,camice,camice,4,17885.0
idefics2-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,scarpe,scarpe,5,919012.0
idefics2-iter1,furniture,mobili,armadio,armario,armario,1,644.0
idefics2-iter1,furniture,mobili,armadio,armario per cucina,armario per cucina,2,0.0
idefics2-iter1,furniture,mobili,armadio,armario per vestiti,armario per vestiti,3,0.0
idefics2-iter1,furniture,mobili,armadio,armario per abbigliamento sportivo,armario per abbigliamento sportivo,4,0.0
idefics2-iter1,furniture,mobili,armadio,armario per bacheca,armario per bacheca,5,0.0
idefics2-iter1,furniture,mobili,armadio,armario per biciclette,armario per biciclette,6,0.0
idefics2-iter2,furniture,mobili,armadio,armadio per vestiti,per vestiti,1,23.0
idefics2-iter2,furniture,mobili,armadio,armadio per libri,per libri,2,12.0
idefics2-iter2,furniture,mobili,armadio,armadio per cucina,per cucina,3,4.0
idefics2-iter2,furniture,mobili,armadio,armadio per armi,per armi,4,20.0
idefics2-iter2,furniture,mobili,armadio,armadio per scarpe,per scarpe,5,13.0
idefics2-iter2,furniture,mobili,armadio,armadio per cuscinetti,per cuscinetti,6,0.0
idefics2-iter2,furniture,mobili,armadio,armadio per biciclette,per biciclette,7,0.0
idefics2-iter3,furniture,mobili,armadio,armati,armati,1,27738.0
idefics2-iter3,furniture,mobili,armadio,armati in cartierina,armati in cartierina,2,0.0
idefics2-iter3,furniture,mobili,armadio,armati in pelle,armati in pelle,3,0.0
idefics2-iter3,furniture,mobili,armadio,armati in legno,armati in legno,4,3.0
idefics2-iter3,furniture,mobili,armadio,armati in metallo,armati in metallo,5,1.0
idefics2-iter3,furniture,mobili,armadio,armati in plastica,armati in plastica,6,1.0
idefics2-iter4,furniture,mobili,armadio,armadio per vestiti,per vestiti,1,23.0
idefics2-iter4,furniture,mobili,armadio,armadio per cucina,per cucina,2,4.0
idefics2-iter4,furniture,mobili,armadio,armadio per stoviglia,per stoviglia,3,0.0
idefics2-iter4,furniture,mobili,armadio,armadio per biancheria,per biancheria,4,12.0
idefics2-iter4,furniture,mobili,armadio,armadio per scarpe,per scarpe,5,13.0
idefics2-iter4,furniture,mobili,armadio,armadio per abbigliamento,per abbigliamento,6,3.0
idefics2-iter5,furniture,mobili,armadio,armaio,armaio,1,5.0
idefics2-iter5,furniture,mobili,armadio,scrivania,scrivania,2,45254.0
idefics2-iter5,furniture,mobili,armadio,cassapane,cassapane,3,1.0
idefics2-iter5,furniture,mobili,armadio,cassette,cassette,4,25249.0
idefics2-iter5,furniture,mobili,armadio,cassetti per cd,cassetti per cd,5,4.0
idefics2-iter5,furniture,mobili,armadio,cassetti per dvd,cassetti per dvd,6,0.0
idefics2-iter1,stationery,cancelleria,astuccio,astuccio a scoppio,a scoppio,1,0.0
idefics2-iter1,stationery,cancelleria,astuccio,astuccio a sconto,a sconto,2,0.0
idefics2-iter1,stationery,cancelleria,astuccio,astuccio a cassette,a cassette,3,0.0
idefics2-iter1,stationery,cancelleria,astuccio,astuccio a cassette con riscaldamento,a cassette con riscaldamento,4,0.0
idefics2-iter1,stationery,cancelleria,astuccio,astuccio a cassette con riscaldamento e controllo remoto,a cassette con riscaldamento e controllo remoto,5,0.0
idefics2-iter1,stationery,cancelleria,astuccio,astuccio a cassette con riscaldamento e controllo remoto con autoventilazione,a cassette con riscaldamento e controllo remoto con autoventilazione,6,0.0
idefics2-iter2,stationery,cancelleria,astuccio,astuccio per caffè,per caffè,1,0.0
idefics2-iter2,stationery,cancelleria,astuccio,astuccio per tè,per tè,2,0.0
idefics2-iter2,stationery,cancelleria,astuccio,astuccio per cacao,per cacao,3,0.0
idefics2-iter2,stationery,cancelleria,astuccio,astuccio per latte,per latte,4,0.0
idefics2-iter2,stationery,cancelleria,astuccio,astuccio per cioccolata,per cioccolata,5,0.0
idefics2-iter2,stationery,cancelleria,astuccio,astuccio per yogurt,per yogurt,6,0.0
idefics2-iter2,stationery,cancelleria,astuccio,astuccio per creme,per creme,7,0.0
idefics2-iter2,stationery,cancelleria,astuccio,astuccio per pane,per pane,8,0.0
idefics2-iter2,stationery,cancelleria,astuccio,astuccio per uova,per uova,9,0.0
idefics2-iter2,stationery,cancelleria,astuccio,astuccio per cereali,per cereali,10,0.0
idefics2-iter2,stationery,cancelleria,astuccio,astuccio per birra,per birra,11,0.0
idefics2-iter2,stationery,cancelleria,astuccio,astuccio per vino,per vino,12,1.0
idefics2-iter2,stationery,cancelleria,astuccio,astuccio per cibo freddo,per cibo freddo,13,0.0
idefics2-iter2,stationery,cancelleria,astuccio,astuccio per cibo caldo,per cibo caldo,14,0.0
idefics2-iter2,stationery,cancelleria,astuccio,astuccio per bevande calde,per bevande calde,15,0.0
idefics2-iter2,stationery,cancelleria,astuccio,astuccio per bevande fredde,per bevande fredde,16,0.0
idefics2-iter3,stationery,cancelleria,astuccio,astuccio marmitta,marmitta,1,0.0
idefics2-iter3,stationery,cancelleria,astuccio,astuccio ad ossidazione,ad ossidazione,2,0.0
idefics2-iter3,stationery,cancelleria,astuccio,astuccio ad asportazione,ad asportazione,3,0.0
idefics2-iter3,stationery,cancelleria,astuccio,astuccio ad induzione,ad induzione,4,0.0
idefics2-iter3,stationery,cancelleria,astuccio,astuccio ad induzione a campo magnetico,ad induzione a campo magnetico,5,0.0
idefics2-iter3,stationery,cancelleria,astuccio,astuccio ad induzione a campo elettromagnetico,ad induzione a campo elettromagnetico,6,0.0
idefics2-iter3,stationery,cancelleria,astuccio,astuccio a microonde,a microonde,7,0.0
idefics2-iter3,stationery,cancelleria,astuccio,astuccio a microonde a frequenza,a microonde a frequenza,8,0.0
idefics2-iter3,stationery,cancelleria,astuccio,astuccio a microonde a frequenza modulata,a microonde a frequenza modulata,9,0.0
idefics2-iter3,stationery,cancelleria,astuccio,astuccio a microonde a frequenza modulata elettrica,a microonde a frequenza modulata elettrica,10,0.0
idefics2-iter3,stationery,cancelleria,astuccio,astuccio a microonde a frequenza modulata elettrica elettrica,a microonde a frequenza modulata elettrica elettrica,11,0.0
idefics2-iter4,stationery,cancelleria,astuccio,astuccio da cucina,da cucina,1,0.0
idefics2-iter4,stationery,cancelleria,astuccio,astuccio per caffè,per caffè,2,0.0
idefics2-iter4,stationery,cancelleria,astuccio,astuccio per tè,per tè,3,0.0
idefics2-iter4,stationery,cancelleria,astuccio,astuccio per bevande calde,per bevande calde,4,0.0
idefics2-iter5,stationery,cancelleria,astuccio,astuccio a scopa,a scopa,1,0.0
idefics2-iter5,stationery,cancelleria,astuccio,astuccio a scopa e copertura,a scopa e copertura,2,0.0
idefics2-iter5,stationery,cancelleria,astuccio,astuccio a scopa e copertura con riscaldamento,a scopa e copertura con riscaldamento,3,0.0
idefics2-iter5,stationery,cancelleria,astuccio,astuccio a scopa e copertura con riscaldamento e timer,a scopa e copertura con riscaldamento e timer,4,0.0
idefics2-iter5,stationery,cancelleria,astuccio,astuccio a scopa e copertura con riscaldamento e timer con funzionalità di memorizzazione,a scopa e copertura con riscaldamento e timer con funzionalità di memorizzazione,5,0.0
idefics2-iter1,hobbies,passatempi,attrezzo,chitarra,chitarra,1,37562.0
idefics2-iter1,hobbies,passatempi,attrezzo,pianoforte,pianoforte,2,24719.0
idefics2-iter1,hobbies,passatempi,attrezzo,violino,violino,3,33410.0
idefics2-iter1,hobbies,passatempi,attrezzo,sassofono,sassofono,4,17663.0
idefics2-iter1,hobbies,passatempi,attrezzo,clarinetto,clarinetto,5,15071.0
idefics2-iter1,hobbies,passatempi,attrezzo,flauto,flauto,6,16119.0
idefics2-iter2,hobbies,passatempi,attrezzo,cuscino,cuscino,1,33352.0
idefics2-iter2,hobbies,passatempi,attrezzo,sciabola,sciabola,2,13888.0
idefics2-iter2,hobbies,passatempi,attrezzo,cuffia,cuffia,3,39710.0
idefics2-iter2,hobbies,passatempi,attrezzo,manica,manica,4,17371.0
idefics2-iter2,hobbies,passatempi,attrezzo,cuffie,cuffie,5,48964.0
idefics2-iter3,hobbies,passatempi,attrezzo,spada,spada,1,37042.0
idefics2-iter3,hobbies,passatempi,attrezzo,sciabola,sciabola,2,13888.0
idefics2-iter3,hobbies,passatempi,attrezzo,coltello,coltello,3,32680.0
idefics2-iter3,hobbies,passatempi,attrezzo,bicchiere,bicchiere,4,44272.0
idefics2-iter3,hobbies,passatempi,attrezzo,tazza,tazza,5,37292.0
idefics2-iter3,hobbies,passatempi,attrezzo,forchetta,forchetta,6,19429.0
idefics2-iter4,hobbies,passatempi,attrezzo,scopa,scopa,1,38416.0
idefics2-iter4,hobbies,passatempi,attrezzo,spugna,spugna,2,37694.0
idefics2-iter4,hobbies,passatempi,attrezzo,spazzola,spazzola,3,41570.0
idefics2-iter4,hobbies,passatempi,attrezzo,tappo,tappo,4,21332.0
idefics2-iter4,hobbies,passatempi,attrezzo,cuffia,cuffia,5,39710.0
idefics2-iter4,hobbies,passatempi,attrezzo,cuffietta,cuffietta,6,7867.0
idefics2-iter4,hobbies,passatempi,attrezzo,cappello,cappello,7,34080.0
idefics2-iter4,hobbies,passatempi,attrezzo,scarpa,scarpa,8,41528.0
idefics2-iter4,hobbies,passatempi,attrezzo,guantino,guantino,9,541.0
idefics2-iter4,hobbies,passatempi,attrezzo,abbigliamento,abbigliamento,10,55304.0
idefics2-iter5,hobbies,passatempi,attrezzo,attrezzo da lavoro,da lavoro,1,80.0
idefics2-iter5,hobbies,passatempi,attrezzo,attrezzo per la cucina,per la cucina,2,20.0
idefics2-iter5,hobbies,passatempi,attrezzo,attrezzo per il giardinaggio,per il giardinaggio,3,23.0
idefics2-iter5,hobbies,passatempi,attrezzo,attrezzo per la bicicletta,per la bicicletta,4,10.0
idefics2-iter5,hobbies,passatempi,attrezzo,attrezzo per le arti,per le arti,5,2.0
idefics2-iter1,vehicles,veicoli,autobus,pullman,pullman,1,35948.0
idefics2-iter1,vehicles,veicoli,autobus,pullman-standard,pullman-standard,2,0.0
idefics2-iter1,vehicles,veicoli,autobus,pullman-porter,pullman-porter,3,0.0
idefics2-iter1,vehicles,veicoli,autobus,pullman-palace car,pullman-palace car,4,0.0
idefics2-iter1,vehicles,veicoli,autobus,pullman-brill,pullman-brill,5,0.0
idefics2-iter1,vehicles,veicoli,autobus,pullman-brill-standard,pullman-brill-standard,6,0.0
idefics2-iter1,vehicles,veicoli,autobus,pullman-brill-porter,pullman-brill-porter,7,0.0
idefics2-iter1,vehicles,veicoli,autobus,pullman-brill-palace car,pullman-brill-palace car,8,0.0
idefics2-iter1,vehicles,veicoli,autobus,pullman-brill-pullman-palace car,pullman-brill-pullman-palace car,9,0.0
idefics2-iter1,vehicles,veicoli,autobus,pullman-brill-pullman-porter,pullman-brill-pullman-porter,10,0.0
idefics2-iter1,vehicles,veicoli,autobus,pullman-brill-pullman-brill,pullman-brill-pullman-brill,11,0.0
idefics2-iter1,vehicles,veicoli,autobus,pullman-brill-pullman-brill-porter,pullman-brill-pullman-brill-porter,12,0.0
idefics2-iter1,vehicles,veicoli,autobus,pullman-brill-pullman-brill-pullman-porter,pullman-brill-pullman-brill-pullman-porter,13,0.0
idefics2-iter1,vehicles,veicoli,autobus,pullman-brill-pullman-brill-p,pullman-brill-pullman-brill-p,14,0.0
idefics2-iter2,vehicles,veicoli,autobus,paghezzato,paghezzato,1,0.0
idefics2-iter2,vehicles,veicoli,autobus,semplice,semplice,2,44434.0
idefics2-iter2,vehicles,veicoli,autobus,express,express,3,24693.0
idefics2-iter2,vehicles,veicoli,autobus,interurbani,interurbani,4,1704.0
idefics2-iter2,vehicles,veicoli,autobus,metropolitani,metropolitani,5,14374.0
idefics2-iter2,vehicles,veicoli,autobus,autobus a due piani,a due piani,6,68.0
idefics2-iter2,vehicles,veicoli,autobus,autobus a tre piani,a tre piani,7,20.0
idefics2-iter2,vehicles,veicoli,autobus,autobus a quattro piani,a quattro piani,8,0.0
idefics2-iter2,vehicles,veicoli,autobus,autobus a cinque piani,a cinque piani,9,0.0
idefics2-iter2,vehicles,veicoli,autobus,autobus a sei piani,a sei piani,10,1.0
idefics2-iter2,vehicles,veicoli,autobus,autobus a sette piani,a sette piani,11,0.0
idefics2-iter2,vehicles,veicoli,autobus,autobus a otto piani,a otto piani,12,0.0
idefics2-iter2,vehicles,veicoli,autobus,autobus a nove piani,a nove piani,13,0.0
idefics2-iter2,vehicles,veicoli,autobus,autobus a dieci piani,a dieci piani,14,0.0
idefics2-iter2,vehicles,veicoli,autobus,autobus a undici piani,a undici piani,15,0.0
idefics2-iter2,vehicles,veicoli,autobus,autobus a dodici piani,a dodici piani,16,0.0
idefics2-iter3,vehicles,veicoli,autobus,pullman,pullman,1,35948.0
idefics2-iter3,vehicles,veicoli,autobus,midibus,midibus,2,96.0
idefics2-iter3,vehicles,veicoli,autobus,minibus,minibus,3,23726.0
idefics2-iter3,vehicles,veicoli,autobus,double deck bus,double deck bus,4,4.0
idefics2-iter3,vehicles,veicoli,autobus,bus rapid transit,bus rapid transit,5,28.0
idefics2-iter4,vehicles,veicoli,autobus,pullman,pullman,1,35948.0
idefics2-iter4,vehicles,veicoli,autobus,bus,bus,2,600430.0
idefics2-iter4,vehicles,veicoli,autobus,minibus,minibus,3,23726.0
idefics2-iter4,vehicles,veicoli,autobus,autocarro,autocarro,4,38636.0
idefics2-iter4,vehicles,veicoli,autobus,midibus,midibus,5,96.0
idefics2-iter4,vehicles,veicoli,autobus,autobus-pullman,-pullman,6,0.0
idefics2-iter4,vehicles,veicoli,autobus,autobus-minibus,-minibus,7,1.0
idefics2-iter4,vehicles,veicoli,autobus,autobus-midibus,-midibus,8,0.0
idefics2-iter5,vehicles,veicoli,autobus,pullman,pullman,1,35948.0
idefics2-iter5,vehicles,veicoli,autobus,mercedes-benz,mercedes-benz,2,44784.0
idefics2-iter5,vehicles,veicoli,autobus,scania,scania,3,11886.0
idefics2-iter5,vehicles,veicoli,autobus,volkswagen,volkswagen,4,54080.0
idefics2-iter5,vehicles,veicoli,autobus,hyundai,hyundai,5,29780.0
idefics2-iter5,vehicles,veicoli,autobus,toyota,toyota,6,28168.0
idefics2-iter1,vehicles,veicoli,automobile,auto,auto,1,37910.0
idefics2-iter1,vehicles,veicoli,automobile,motociclette,motociclette,2,15814.0
idefics2-iter1,vehicles,veicoli,automobile,autobus,autobus,3,663876.0
idefics2-iter1,vehicles,veicoli,automobile,camion,camion,4,31796.0
idefics2-iter1,vehicles,veicoli,automobile,autovetture,autovetture,5,29760.0
idefics2-iter1,vehicles,veicoli,automobile,furgonette,furgonette,6,114.0
idefics2-iter2,vehicles,veicoli,automobile,auto,auto,1,37910.0
