participant,category,category_it,concept,exemplar,clean_exemplar,rank,asb_freq
idefics2-iter5,vehicles,veicoli,aereo,elicottero,elicottero,2,30198.0
idefics2-iter5,vehicles,veicoli,aereo,aliante,aliante,3,21346.0
idefics2-iter5,vehicles,veicoli,aereo,aeroplano,aeroplano,4,27876.0
idefics2-iter5,vehicles,veicoli,aereo,dirigibile,dirigibile,5,12297.0
idefics2-iter5,vehicles,veicoli,aereo,aerostato,aerostato,6,3318.0
idefics2-iter1,stationery,cancelleria,agenda,calendario,calendario,1,30666.0
idefics2-iter1,stationery,cancelleria,agenda,diario,diario,2,40702.0
idefics2-iter1,stationery,cancelleria,agenda,pad,pad,3,20870.0
idefics2-iter1,stationery,cancelleria,agenda,notebook,notebook,4,32084.0
idefics2-iter1,stationery,cancelleria,agenda,quaderno,quaderno,5,39352.0
idefics2-iter1,stationery,cancelleria,agenda,cartella,cartella,6,16741.0
idefics2-iter2,stationery,cancelleria,agenda,calendario,calendario,1,30666.0
idefics2-iter2,stationery,cancelleria,agenda,diario,diario,2,40702.0
idefics2-iter2,stationery,cancelleria,agenda,notebook,notebook,3,32084.0
idefics2-iter2,stationery,cancelleria,agenda,organizzatore,organizzatore,4,23171.0
idefics2-iter2,stationery,cancelleria,agenda,calendario digitale,calendario digitale,5,140.0
idefics2-iter3,stationery,cancelleria,agenda,planner,planner,1,32956.0
idefics2-iter3,stationery,cancelleria,agenda,calendario,calendario,2,30666.0
idefics2-iter3,stationery,cancelleria,agenda,diario,diario,3,40702.0
idefics2-iter4,stationery,cancelleria,agenda,calendario,calendario,1,30666.0
idefics2-iter4,stationery,cancelleria,agenda,diario,diario,2,40702.0
idefics2-iter4,stationery,cancelleria,agenda,calamita,calamita,3,11040.0
idefics2-iter4,stationery,cancelleria,agenda,notepad,notepad,4,5680.0
idefics2-iter4,stationery,cancelleria,agenda,notebook,notebook,5,32084.0
idefics2-iter5,stationery,cancelleria,agenda,agendina,agendina,1,2762.0
idefics2-iter5,stationery,cancelleria,agenda,diario,diario,2,40702.0
idefics2-iter5,stationery,cancelleria,agenda,calendario,calendario,3,30666.0
idefics2-iter5,stationery,cancelleria,agenda,carta di riassunto,carta di riassunto,4,
idefics2-iter5,stationery,cancelleria,agenda,notebook,notebook,5,32084.0
idefics2-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,pantaloni,pantaloni,1,49132.0
idefics2-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,camisole,camisole,2,48.0
idefics2-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,maglia,maglia,3,33938.0
idefics2-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,jeans,jeans,4,31070.0
idefics2-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,gilet,gilet,5,48246.0
idefics2-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,borsa,borsa,1,35752.0
idefics2-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,abito,abito,2,38262.0
idefics2-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,camisa,camisa,3,3124.0
idefics2-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,giubbino,giubbino,4,17620.0
idefics2-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,giacca,giacca,5,33734.0
idefics2-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,vestaglia,vestaglia,6,17364.0
idefics2-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,camisa,camisa,1,3124.0
idefics2-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,giacca,giacca,2,33734.0
idefics2-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,jeans,jeans,3,31070.0
idefics2-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,borsa,borsa,4,35752.0
idefics2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,cappello,cappello,1,34080.0
idefics2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,cuffia,cuffia,2,39710.0
idefics2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,scarpa,scarpa,3,41528.0
idefics2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,borsa,borsa,4,35752.0
idefics2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,sciarpa,sciarpa,5,45144.0
idefics2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,guantino,guantino,6,541.0
idefics2-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,hanger,hanger,1,
idefics2-iter1,furniture,mobili,armadio,armadio per vestiti,per vestiti,1,23.0
idefics2-iter1,furniture,mobili,armadio,armario per abbigliamento,armario per abbigliamento,2,
idefics2-iter2,furniture,mobili,armadio,scaffale,scaffale,1,42692.0
idefics2-iter2,furniture,mobili,armadio,scaffale con porta,scaffale con porta,2,
idefics2-iter2,furniture,mobili,armadio,scaffale con tende,scaffale con tende,3,
idefics2-iter2,furniture,mobili,armadio,scaffale con porta e tende,scaffale con porta e tende,4,
idefics2-iter2,furniture,mobili,armadio,scaffale con tende e scaffale,scaffale con tende e scaffale,5,
idefics2-iter3,furniture,mobili,armadio,armadio per vestiti,per vestiti,1,23.0
idefics2-iter3,furniture,mobili,armadio,armadio per cucina,per cucina,2,4.0
idefics2-iter4,furniture,mobili,armadio,porta-vestiti,porta-vestiti,1,
idefics2-iter4,furniture,mobili,armadio,scaffale,scaffale,2,42692.0
idefics2-iter4,furniture,mobili,armadio,cassetta dei vestiti,cassetta dei vestiti,3,
idefics2-iter4,furniture,mobili,armadio,armadio per abiti,per abiti,4,
idefics2-iter4,furniture,mobili,armadio,armadio per biancheria,per biancheria,5,12.0
idefics2-iter5,furniture,mobili,armadio,cassa,cassa,1,34426.0
idefics2-iter5,furniture,mobili,armadio,scaffale,scaffale,2,42692.0
idefics2-iter5,furniture,mobili,armadio,scaffale per vestiti,scaffale per vestiti,3,
idefics2-iter1,stationery,cancelleria,astuccio,valigia,valigia,1,40010.0
idefics2-iter1,stationery,cancelleria,astuccio,valigia gomma,valigia gomma,2,
idefics2-iter1,stationery,cancelleria,astuccio,valigia a mano,valigia a mano,3,
idefics2-iter1,stationery,cancelleria,astuccio,valigia portaoggi,valigia portaoggi,4,
idefics2-iter1,stationery,cancelleria,astuccio,valigia portaoggi a mano,valigia portaoggi a mano,5,
idefics2-iter1,stationery,cancelleria,astuccio,valigia per via,valigia per via,6,
idefics2-iter2,stationery,cancelleria,astuccio,valigia,valigia,1,40010.0
idefics2-iter2,stationery,cancelleria,astuccio,tasca,tasca,2,17192.0
idefics2-iter2,stationery,cancelleria,astuccio,tasca da viaggio,tasca da viaggio,3,
idefics2-iter2,stationery,cancelleria,astuccio,tasca da viaggio grande,tasca da viaggio grande,4,
idefics2-iter2,stationery,cancelleria,astuccio,tasca per borsa,tasca per borsa,5,
idefics2-iter2,stationery,cancelleria,astuccio,tasca per borsa grande,tasca per borsa grande,6,
idefics2-iter3,stationery,cancelleria,astuccio,valigia,valigia,1,40010.0
idefics2-iter3,stationery,cancelleria,astuccio,cassette,cassette,2,25249.0
idefics2-iter3,stationery,cancelleria,astuccio,cassetta per carica,cassetta per carica,3,
idefics2-iter3,stationery,cancelleria,astuccio,cassette per fumo,cassette per fumo,4,
idefics2-iter3,stationery,cancelleria,astuccio,cassette per bagno,cassette per bagno,5,
idefics2-iter4,stationery,cancelleria,astuccio,big bag,big bag,1,
idefics2-iter4,stationery,cancelleria,astuccio,medium bag,medium bag,2,
idefics2-iter4,stationery,cancelleria,astuccio,small bag,small bag,3,
idefics2-iter4,stationery,cancelleria,astuccio,large bag,large bag,4,
idefics2-iter4,stationery,cancelleria,astuccio,small suitcase,small suitcase,5,
idefics2-iter4,stationery,cancelleria,astuccio,medium suitcase,medium suitcase,6,
idefics2-iter4,stationery,cancelleria,astuccio,large suitcase,large suitcase,7,
idefics2-iter4,stationery,cancelleria,astuccio,briefcase,briefcase,8,
idefics2-iter5,stationery,cancelleria,astuccio,valigia,valigia,1,40010.0
idefics2-iter5,stationery,cancelleria,astuccio,valigia per viaggio,valigia per viaggio,2,
idefics2-iter5,stationery,cancelleria,astuccio,valigia per business,valigia per business,3,
idefics2-iter5,stationery,cancelleria,astuccio,valigia per viaggio,valigia per viaggio,4,
idefics2-iter1,hobbies,passatempi,attrezzo,martello,martello,1,35294.0
idefics2-iter1,hobbies,passatempi,attrezzo,scala,scala,2,32538.0
idefics2-iter1,hobbies,passatempi,attrezzo,sciabola,sciabola,3,13888.0
idefics2-iter1,hobbies,passatempi,attrezzo,scopa,scopa,4,38416.0
idefics2-iter1,hobbies,passatempi,attrezzo,gambo,gambo,5,26658.0
idefics2-iter2,hobbies,passatempi,attrezzo,martello,martello,1,35294.0
idefics2-iter2,hobbies,passatempi,attrezzo,scopa,scopa,2,38416.0
idefics2-iter2,hobbies,passatempi,attrezzo,scalpello,scalpello,3,26602.0
idefics2-iter2,hobbies,passatempi,attrezzo,sciabola,sciabola,4,13888.0
idefics2-iter2,hobbies,passatempi,attrezzo,sciabola da taglio,sciabola da taglio,5,
idefics2-iter3,hobbies,passatempi,attrezzo,martello,martello,1,35294.0
idefics2-iter3,hobbies,passatempi,attrezzo,scopa,scopa,2,38416.0
idefics2-iter3,hobbies,passatempi,attrezzo,falci,falci,3,
idefics2-iter3,hobbies,passatempi,attrezzo,scure,scure,4,24729.0
idefics2-iter3,hobbies,passatempi,attrezzo,viti,viti,5,24283.0
idefics2-iter3,hobbies,passatempi,attrezzo,scala,scala,6,32538.0
idefics2-iter4,hobbies,passatempi,attrezzo,scopa,scopa,1,38416.0
idefics2-iter4,hobbies,passatempi,attrezzo,tascablocco,tascablocco,2,
idefics2-iter4,hobbies,passatempi,attrezzo,tappo,tappo,3,21332.0
idefics2-iter4,hobbies,passatempi,attrezzo,chiave,chiave,4,35278.0
idefics2-iter4,hobbies,passatempi,attrezzo,martello,martello,5,35294.0
idefics2-iter4,hobbies,passatempi,attrezzo,sciabola,sciabola,6,13888.0
idefics2-iter5,hobbies,passatempi,attrezzo,martello,martello,1,35294.0
idefics2-iter5,hobbies,passatempi,attrezzo,scopa,scopa,2,38416.0
idefics2-iter5,hobbies,passatempi,attrezzo,scovollo,scovollo,3,
idefics2-iter5,hobbies,passatempi,attrezzo,scala,scala,4,32538.0
idefics2-iter1,vehicles,veicoli,autobus,pullman,pullman,1,35948.0
idefics2-iter1,vehicles,veicoli,autobus,pullman-süd,pullman-süd,2,
idefics2-iter1,vehicles,veicoli,autobus,pullman-west,pullman-west,3,
idefics2-iter1,vehicles,veicoli,autobus,pullman-ost,pullman-ost,4,
idefics2-iter1,vehicles,veicoli,autobus,pullman-nord,pullman-nord,5,
idefics2-iter1,vehicles,veicoli,autobus,pullman-südost,pullman-südost,6,
idefics2-iter1,vehicles,veicoli,autobus,pullman-südwest,pullman-südwest,7,
idefics2-iter1,vehicles,veicoli,autobus,pullman-mitte,pullman-mitte,8,
idefics2-iter2,vehicles,veicoli,autobus,pullman,pullman,1,35948.0
idefics2-iter2,vehicles,veicoli,autobus,pullman-bus,pullman-bus,2,
idefics2-iter2,vehicles,veicoli,autobus,pullman-limousine,pullman-limousine,3,
idefics2-iter2,vehicles,veicoli,autobus,pullman-sonnenwagen,pullman-sonnenwagen,4,
idefics2-iter2,vehicles,veicoli,autobus,pullman-sonnenwagen-limousine,pullman-sonnenwagen-limousine,5,
idefics2-iter2,vehicles,veicoli,autobus,pullman-sonnenwagen-limousine-sonnenwagen,pullman-sonnenwagen-limousine-sonnenwagen,6,
idefics2-iter2,vehicles,veicoli,autobus,pullman-sonnenwagen-limousine-sonnenwagen-limousine,pullman-sonnenwagen-limousine-sonnenwagen-limousine,7,
idefics2-iter2,vehicles,veicoli,autobus,pullman-sonnenwagen-limousine-sonnenwagen-limousine-sonnenwagen-limousine-sonnenwagen-limousine,pullman-sonnenwagen-limousine-sonnenwagen-limousine-sonnenwagen-limousine-sonnenwagen-limousine,8,
idefics2-iter3,vehicles,veicoli,autobus,pullman,pullman,1,35948.0
idefics2-iter3,vehicles,veicoli,autobus,pullman,pullman,2,35948.0
idefics2-iter4,vehicles,veicoli,autobus,autobus scolastico,scolastico,1,342.0
idefics2-iter5,vehicles,veicoli,autobus,pullman,pullman,1,35948.0
idefics2-iter5,vehicles,veicoli,autobus,pullman bus,pullman bus,2,
idefics2-iter5,vehicles,veicoli,autobus,double decker bus,double decker bus,3,34.0
idefics2-iter5,vehicles,veicoli,autobus,articulated bus,articulated bus,4,
idefics2-iter5,vehicles,veicoli,autobus,motor bus,motor bus,5,
idefics2-iter5,vehicles,veicoli,autobus,trolley bus,trolley bus,6,15.0
idefics2-iter5,vehicles,veicoli,autobus,tour bus,tour bus,7,726.0
idefics2-iter5,vehicles,veicoli,autobus,passenger bus,passenger bus,8,2.0
idefics2-iter5,vehicles,veicoli,autobus,city bus,city bus,9,28.0
idefics2-iter5,vehicles,veicoli,autobus,intercity bus,intercity bus,10,
idefics2-iter1,vehicles,veicoli,automobile,camion,camion,1,31796.0
idefics2-iter1,vehicles,veicoli,automobile,fuoristrada,fuoristrada,2,21868.0
idefics2-iter1,vehicles,veicoli,automobile,autobus,autobus,3,663876.0
idefics2-iter1,vehicles,veicoli,automobile,furgoneta,furgoneta,4,
idefics2-iter1,vehicles,veicoli,automobile,motociclo,motociclo,5,33538.0
idefics2-iter2,vehicles,veicoli,automobile,auto,auto,1,37910.0
idefics2-iter2,vehicles,veicoli,automobile,autoelettrostatico,autoelettrostatico,2,
idefics2-iter2,vehicles,veicoli,automobile,auto diesel,auto diesel,3,89.0
idefics2-iter2,vehicles,veicoli,automobile,auto elettrico,auto elettrico,4,658.0
idefics2-iter2,vehicles,veicoli,automobile,auto gas,auto gas,5,47.0
idefics2-iter2,vehicles,veicoli,automobile,auto hybrido,auto hybrido,6,
idefics2-iter2,vehicles,veicoli,automobile,auto idrogeno,auto idrogeno,7,18.0
idefics2-iter2,vehicles,veicoli,automobile,auto-camion,auto-camion,8,
idefics2-iter3,vehicles,veicoli,automobile,auto,auto,1,37910.0
idefics2-iter3,vehicles,veicoli,automobile,auto da turismo,auto da turismo,2,26.0
idefics2-iter3,vehicles,veicoli,automobile,auto da corsa,auto da corsa,3,125.0
idefics2-iter3,vehicles,veicoli,automobile,auto d'affari,auto d'affari,4,
idefics2-iter3,vehicles,veicoli,automobile,auto da lavoro,auto da lavoro,5,
idefics2-iter3,vehicles,veicoli,automobile,auto d'alto livello,auto d'alto livello,6,
idefics2-iter3,vehicles,veicoli,automobile,auto di lusso,auto di lusso,7,
idefics2-iter3,vehicles,veicoli,automobile,auto d'eleganza,auto d'eleganza,8,
idefics2-iter3,vehicles,veicoli,automobile,auto da sport,auto da sport,9,
idefics2-iter3,vehicles,veicoli,automobile,auto d'avventura,auto d'avventura,10,
idefics2-iter3,vehicles,veicoli,automobile,auto da fuoristrada,auto da fuoristrada,11,
idefics2-iter3,vehicles,veicoli,automobile,auto d'oltre strada,auto d'oltre strada,12,
idefics2-iter3,vehicles,veicoli,automobile,auto d'alta prestazione,auto d'alta prestazione,13,
idefics2-iter3,vehicles,veicoli,automobile,auto d'alta velocità,auto d'alta velocità,14,
idefics2-iter3,vehicles,veicoli,automobile,auto d'alta potenza,auto d'alta potenza,15,
idefics2-iter3,vehicles,veicoli,automobile,auto d'alta sicurezza,auto d'alta sicurezza,16,
idefics2-iter3,vehicles,veicoli,automobile,auto d'alta tecnologia,auto d'alta tecnologia,17,
idefics2-iter3,vehicles,veicoli,automobile,auto d'alta sintesi,auto d'alta sintesi,18,
idefics2-iter3,vehicles,veicoli,automobile,auto d'alta efficienza,auto d'alta efficienza,19,
idefics2-iter3,vehicles,veicoli,automobile,auto d'alta economia,auto d'alta economia,20,
idefics2-iter3,vehicles,veicoli,automobile,auto d'alta fidelità,auto d'alta fidelità,21,
idefics2-iter3,vehicles,veicoli,automobile,auto d'alta maneggevolezza,auto d'alta maneggevolezza,22,
idefics2-iter3,vehicles,veicoli,automobile,auto d'alta manovra,auto d'alta manovra,23,
idefics2-iter3,vehicles,veicoli,automobile,auto d'alta trazione,auto d'alta trazione,24,
idefics2-iter3,vehicles,veicoli,automobile,auto d'alta visibilità,auto d'alta visibilità,25,
idefics2-iter4,vehicles,veicoli,automobile,auto,auto,1,37910.0
idefics2-iter4,vehicles,veicoli,automobile,furgone,furgone,2,33420.0
idefics2-iter4,vehicles,veicoli,automobile,pick-up,pick-up,3,30836.0
idefics2-iter4,vehicles,veicoli,automobile,station wagon,station wagon,4,7302.0
idefics2-iter4,vehicles,veicoli,automobile,sedana,sedana,5,29.0
idefics2-iter4,vehicles,veicoli,automobile,coupé,coupé,6,42702.0
idefics2-iter4,vehicles,veicoli,automobile,cabriolet,cabriolet,7,19356.0
idefics2-iter5,vehicles,veicoli,automobile,auto,auto,1,37910.0
idefics2-iter5,vehicles,veicoli,automobile,auto-furgon,auto-furgon,2,
idefics2-iter5,vehicles,veicoli,automobile,auto-camion,auto-camion,3,
idefics2-iter5,vehicles,veicoli,automobile,auto-pullman,auto-pullman,4,
idefics2-iter5,vehicles,veicoli,automobile,auto-spinta,auto-spinta,5,
idefics2-iter5,vehicles,veicoli,automobile,auto-tassi,auto-tassi,6,
idefics2-iter5,vehicles,veicoli,automobile,auto-turismo,auto-turismo,7,
idefics2-iter5,vehicles,veicoli,automobile,auto-utilitario,auto-utilitario,8,
idefics2-iter5,vehicles,veicoli,automobile,auto-caccia,auto-caccia,9,
idefics2-iter5,vehicles,veicoli,automobile,auto-diligenza,auto-diligenza,10,
idefics2-iter5,vehicles,veicoli,automobile,auto-sicurezza,auto-sicurezza,11,
idefics2-iter1,housing buildings,edifici residenziali,bagno,scaldacristallo,scaldacristallo,1,
idefics2-iter1,housing buildings,edifici residenziali,bagno,lavandino,lavandino,2,37944.0
idefics2-iter1,housing buildings,edifici residenziali,bagno,cassa di ricordi,cassa di ricordi,3,
idefics2-iter1,housing buildings,edifici residenziali,bagno,vaso per il liquido,vaso per il liquido,4,
idefics2-iter1,housing buildings,edifici residenziali,bagno,pila,pila,5,51856.0
idefics2-iter1,housing buildings,edifici residenziali,bagno,tappo,tappo,6,21332.0
idefics2-iter2,housing buildings,edifici residenziali,bagno,vasca,vasca,1,40030.0
idefics2-iter2,housing buildings,edifici residenziali,bagno,spugna,spugna,2,37694.0
idefics2-iter2,housing buildings,edifici residenziali,bagno,lavandino,lavandino,3,37944.0
idefics2-iter2,housing buildings,edifici residenziali,bagno,scaldino,scaldino,4,2275.0
idefics2-iter2,housing buildings,edifici residenziali,bagno,ramo,ramo,5,18910.0
idefics2-iter2,housing buildings,edifici residenziali,bagno,tovaglietto,tovaglietto,6,
idefics2-iter3,housing buildings,edifici residenziali,bagno,lavandino,lavandino,1,37944.0
idefics2-iter3,housing buildings,edifici residenziali,bagno,stufa,stufa,2,32638.0
idefics2-iter3,housing buildings,edifici residenziali,bagno,vasca,vasca,3,40030.0
idefics2-iter3,housing buildings,edifici residenziali,bagno,cassa da bagno,cassa da ,4,
idefics2-iter3,housing buildings,edifici residenziali,bagno,piatto lavandino,piatto lavandino,5,
idefics2-iter3,housing buildings,edifici residenziali,bagno,scaldino,scaldino,6,2275.0
idefics2-iter3,housing buildings,edifici residenziali,bagno,scaldabagno,scalda,7,13479.0
idefics2-iter3,housing buildings,edifici residenziali,bagno,scaldatubo,scaldatubo,8,
idefics2-iter3,housing buildings,edifici residenziali,bagno,vasca da bagno,vasca da ,9,770.0
idefics2-iter4,housing buildings,edifici residenziali,bagno,lavandino,lavandino,1,37944.0
idefics2-iter4,housing buildings,edifici residenziali,bagno,vasca,vasca,2,40030.0
idefics2-iter4,housing buildings,edifici residenziali,bagno,sauna,sauna,3,38778.0
idefics2-iter4,housing buildings,edifici residenziali,bagno,doccia,doccia,4,31052.0
idefics2-iter4,housing buildings,edifici residenziali,bagno,pavimento,pavimento,5,927908.0
idefics2-iter4,housing buildings,edifici residenziali,bagno,scuderia,scuderia,6,15604.0
idefics2-iter5,housing buildings,edifici residenziali,bagno,stoviglia,stoviglia,1,812.0
idefics2-iter5,housing buildings,edifici residenziali,bagno,vaso,vaso,2,33038.0
idefics2-iter5,housing buildings,edifici residenziali,bagno,scaldavacchi,scaldavacchi,3,
idefics2-iter5,housing buildings,edifici residenziali,bagno,cassette per i capelli,cassette per i capelli,4,
idefics2-iter5,housing buildings,edifici residenziali,bagno,stoviglie per il corpo,stoviglie per il corpo,5,
idefics2-iter5,housing buildings,edifici residenziali,bagno,vaso,vaso,6,33038.0
idefics2-iter1,housing buildings,edifici residenziali,balcone,terrazza,terrazza,1,608470.0
idefics2-iter2,housing buildings,edifici residenziali,balcone,terrazza,terrazza,1,608470.0
idefics2-iter2,housing buildings,edifici residenziali,balcone,loggia,loggia,2,35196.0
idefics2-iter2,housing buildings,edifici residenziali,balcone,veranda,veranda,3,41844.0
idefics2-iter3,housing buildings,edifici residenziali,balcone,terrazza,terrazza,1,608470.0
idefics2-iter3,housing buildings,edifici residenziali,balcone,terrazza,terrazza,2,608470.0
idefics2-iter4,housing buildings,edifici residenziali,balcone,tettoie,tettoie,1,22806.0
idefics2-iter4,housing buildings,edifici residenziali,balcone,loggia,loggia,2,35196.0
idefics2-iter4,housing buildings,edifici residenziali,balcone,terrazza,terrazza,3,608470.0
idefics2-iter5,housing buildings,edifici residenziali,balcone,balcone superiore,superiore,1,
idefics2-iter5,housing buildings,edifici residenziali,balcone,balcone inferiore,inferiore,2,
idefics2-iter5,housing buildings,edifici residenziali,balcone,balcone privato,privato,3,126.0
idefics2-iter5,housing buildings,edifici residenziali,balcone,balcone semiprivato,semiprivato,4,
idefics2-iter5,housing buildings,edifici residenziali,balcone,balcone aperto,aperto,5,368.0
idefics2-iter5,housing buildings,edifici residenziali,balcone,balcone chiuso,chiuso,6,670.0
idefics2-iter1,plants,piante,basilico,peppermint,peppermint,1,
idefics2-iter1,plants,piante,basilico,spearmint,spearmint,2,
idefics2-iter1,plants,piante,basilico,oregano,oregano,3,73.0
idefics2-iter1,plants,piante,basilico,thyme,thyme,4,
