category,category_ita,concept,concept_exemplar,exemplar,count,min_rank,max_rank,mean_rank,first_occurrence,dominance,participant_concept,availability,abs_freq
stationery,cancelleria,agenda,AGENDA_calendario,calendario,2,1,1,1.0,0.4,0.4,5,0.4,30666.0
stationery,cancelleria,agenda,AGENDA_carta di riferimento,carta di riferimento,1,2,2,2.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_organizzazione,organizzazione,1,3,3,3.0,0.0,0.2,5,0.02005,46096.0
stationery,cancelleria,agenda,AGENDA_diario,diario,2,2,4,3.0,0.0,0.4,5,0.11296,40702.0
stationery,cancelleria,agenda,AGENDA_tabella di controllo,tabella di controllo,1,5,5,5.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_pelle,pelle,1,1,1,1.0,0.2,0.2,5,0.2,33788.0
stationery,cancelleria,agenda,AGENDA_tessuto,tessuto,1,2,2,2.0,0.0,0.2,5,0.02005,24150.0
stationery,cancelleria,agenda,AGENDA_carta,carta,1,3,3,3.0,0.0,0.2,5,0.02005,29882.0
stationery,cancelleria,agenda,AGENDA_paper,paper,1,4,4,4.0,0.0,0.2,5,0.02005,16457.0
stationery,cancelleria,agenda,AGENDA_calandarum,calandarum,1,3,3,3.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_pagella,pagella,1,1,1,1.0,0.2,0.2,5,0.2,
stationery,cancelleria,agenda,AGENDA_nota,nota,1,2,2,2.0,0.0,0.2,5,0.02005,20942.0
stationery,cancelleria,agenda,AGENDA_riassunto,riassunto,1,3,3,3.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_indice,indice,1,4,4,4.0,0.0,0.2,5,0.02005,48724.0
stationery,cancelleria,agenda,AGENDA_cronologia,cronologia,1,5,5,5.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_controvaria,controvaria,1,6,6,6.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_appunti,appunti,1,1,1,1.0,0.2,0.2,5,0.2,24005.0
stationery,cancelleria,agenda,AGENDA_calcolo,calcolo,1,2,2,2.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_memo,memo,1,3,3,3.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_registo,registo,1,4,4,4.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_vestaglia,vestaglia,1,1,1,1.0,0.2,0.2,5,0.2,17364.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_casacca,casacca,1,2,2,2.0,0.0,0.2,5,0.02005,29972.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_jeans,jeans,1,3,3,3.0,0.0,0.2,5,0.02005,31070.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_robe,robe,1,4,4,4.0,0.0,0.2,5,0.02005,15208.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_abito da matrimonio,abito da matrimonio,1,5,5,5.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_vestedda di bambino,vestedda di bambino,1,6,6,6.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cappello,cappello,1,1,1,1.0,0.2,0.2,5,0.2,34080.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_borse,borse,1,2,2,2.0,0.0,0.2,5,0.02005,43320.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_borsiglia,borsiglia,1,3,3,3.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_hanger,hanger,1,1,1,1.0,0.2,0.2,5,0.2,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_hangers,hangers,1,1,1,1.0,0.2,0.2,5,0.2,68.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_pegboard,pegboard,1,2,2,2.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_clothesline,clothesline,1,3,3,3.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_closet,closet,1,4,4,4.0,0.0,0.2,5,0.02005,1487.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_sciarpa,sciarpa,1,1,1,1.0,0.2,0.2,5,0.2,45144.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_scarpa calzante,scarpa calzante,1,2,2,2.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_scarpa sportive,scarpa sportive,1,3,3,3.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_scarpa gola,scarpa gola,1,4,4,4.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_scarpa,scarpa,1,5,5,5.0,0.0,0.2,5,0.02005,41528.0
furniture,mobili,armadio,ARMADIO_armadio chiuso,chiuso,1,1,1,1.0,0.2,0.2,5,0.2,568.0
furniture,mobili,armadio,ARMADIO_armadio aperto,aperto,1,2,2,2.0,0.0,0.2,5,0.02005,194.0
furniture,mobili,armadio,ARMADIO_scaffale,scaffale,1,3,3,3.0,0.0,0.2,5,0.02005,42692.0
furniture,mobili,armadio,ARMADIO_dispensiere vestiti,dispensiere vestiti,1,4,4,4.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_cassa da sputo,cassa da sputo,1,5,5,5.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_cabina,cabina,1,1,1,1.0,0.2,0.2,5,0.2,38354.0
furniture,mobili,armadio,ARMADIO_camerino,camerino,1,2,2,2.0,0.0,0.2,5,0.02005,62414.0
furniture,mobili,armadio,ARMADIO_armadio di camerino,di camerino,1,3,3,3.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armatole,armatole,1,4,4,4.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_carrochio,carrochio,1,5,5,5.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_cabinato,cabinato,1,1,1,1.0,0.2,0.2,5,0.2,
furniture,mobili,armadio,ARMADIO_scopa,scopa,1,2,2,2.0,0.0,0.2,5,0.02005,38416.0
furniture,mobili,armadio,ARMADIO_sciarpa,sciarpa,1,3,3,3.0,0.0,0.2,5,0.02005,45144.0
furniture,mobili,armadio,ARMADIO_scarpe,scarpe,2,4,4,4.0,0.0,0.4,5,0.0401,919012.0
furniture,mobili,armadio,ARMADIO_abbigliamento,abbigliamento,1,5,5,5.0,0.0,0.2,5,0.02005,55304.0
furniture,mobili,armadio,ARMADIO_carne d'allev,carne d'allev,1,6,6,6.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_camice,camice,1,1,1,1.0,0.2,0.2,5,0.2,17885.0
furniture,mobili,armadio,ARMADIO_tanga,tanga,1,2,2,2.0,0.0,0.2,5,0.02005,5313.0
furniture,mobili,armadio,ARMADIO_pantaloni,pantaloni,1,3,3,3.0,0.0,0.2,5,0.02005,49132.0
furniture,mobili,armadio,ARMADIO_borse,borse,1,5,5,5.0,0.0,0.2,5,0.02005,43320.0
furniture,mobili,armadio,ARMADIO_cassa roba,cassa roba,2,1,2,1.5,0.2,0.4,5,0.22005,
stationery,cancelleria,astuccio,ASTUCCIO_stufa a lava,stufa a lava,1,1,1,1.0,0.2,0.2,5,0.2,
stationery,cancelleria,astuccio,ASTUCCIO_frigorifero,frigorifero,1,2,2,2.0,0.0,0.2,5,0.02005,29542.0
stationery,cancelleria,astuccio,ASTUCCIO_armadio,armadio,1,3,3,3.0,0.0,0.2,5,0.02005,42558.0
stationery,cancelleria,astuccio,ASTUCCIO_doccia di bagaghi,doccia di bagaghi,1,4,4,4.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_borse,borse,2,1,3,2.0,0.2,0.4,5,0.22005,43320.0
stationery,cancelleria,astuccio,ASTUCCIO_valigie,valigie,2,2,2,2.0,0.0,0.4,5,0.0401,
stationery,cancelleria,astuccio,ASTUCCIO_valigette,valigette,1,3,3,3.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_tasche,tasche,1,4,4,4.0,0.0,0.2,5,0.02005,46314.0
stationery,cancelleria,astuccio,ASTUCCIO_bagagli,bagagli,1,1,1,1.0,0.2,0.2,5,0.2,
stationery,cancelleria,astuccio,ASTUCCIO_cassette,cassette,1,4,4,4.0,0.0,0.2,5,0.02005,25249.0
stationery,cancelleria,astuccio,ASTUCCIO_cisterne,cisterne,1,5,5,5.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_luggagine,luggagine,1,1,1,1.0,0.2,0.2,5,0.2,
stationery,cancelleria,astuccio,ASTUCCIO_manica,manica,1,2,2,2.0,0.0,0.2,5,0.02005,17371.0
stationery,cancelleria,astuccio,ASTUCCIO_tasca,tasca,1,3,3,3.0,0.0,0.2,5,0.02005,17192.0
stationery,cancelleria,astuccio,ASTUCCIO_plastica,plastica,1,4,4,4.0,0.0,0.2,5,0.02005,17014.0
stationery,cancelleria,astuccio,ASTUCCIO_valigia,valigia,1,5,5,5.0,0.0,0.2,5,0.02005,40010.0
stationery,cancelleria,astuccio,ASTUCCIO_borraccia,borraccia,1,6,6,6.0,0.0,0.2,5,0.02005,16505.0
stationery,cancelleria,astuccio,ASTUCCIO_scatola leggera,scatola leggera,1,1,1,1.0,0.2,0.2,5,0.2,
stationery,cancelleria,astuccio,ASTUCCIO_scatola,scatola,1,2,2,2.0,0.0,0.2,5,0.02005,49094.0
stationery,cancelleria,astuccio,ASTUCCIO_scatola per le cose,scatola per le cose,1,3,3,3.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_scatola di cartone,scatola di cartone,1,4,4,4.0,0.0,0.2,5,0.02005,
hobbies,passatempi,attrezzo,ATTREZZO_scopa,scopa,1,1,1,1.0,0.2,0.2,5,0.2,38416.0
hobbies,passatempi,attrezzo,ATTREZZO_forbice,forbice,1,2,2,2.0,0.0,0.2,5,0.02005,39252.0
hobbies,passatempi,attrezzo,ATTREZZO_martello,martello,4,1,4,2.25,0.4,0.8,5,0.46321,35294.0
hobbies,passatempi,attrezzo,ATTREZZO_utensile,utensile,1,1,1,1.0,0.2,0.2,5,0.2,11804.0
hobbies,passatempi,attrezzo,ATTREZZO_strumenti,strumenti,1,2,2,2.0,0.0,0.2,5,0.02005,27575.0
hobbies,passatempi,attrezzo,ATTREZZO_carpenteria,carpenteria,1,3,3,3.0,0.0,0.2,5,0.02005,21738.0
hobbies,passatempi,attrezzo,ATTREZZO_attrezzature,attrezzature,1,4,4,4.0,0.0,0.2,5,0.02005,
hobbies,passatempi,attrezzo,ATTREZZO_strumenti da lavoro,strumenti da lavoro,1,5,5,5.0,0.0,0.2,5,0.02005,
hobbies,passatempi,attrezzo,ATTREZZO_sciarpa,sciarpa,1,2,2,2.0,0.0,0.2,5,0.02005,45144.0
hobbies,passatempi,attrezzo,ATTREZZO_pala,pala,1,1,1,1.0,0.2,0.2,5,0.2,32460.0
hobbies,passatempi,attrezzo,ATTREZZO_secatore,secatore,1,2,2,2.0,0.0,0.2,5,0.02005,
hobbies,passatempi,attrezzo,ATTREZZO_scala,scala,1,3,3,3.0,0.0,0.2,5,0.02005,32538.0
hobbies,passatempi,attrezzo,ATTREZZO_grida,grida,2,2,5,3.5,0.0,0.4,5,0.13259,
hobbies,passatempi,attrezzo,ATTREZZO_coltello,coltello,1,3,3,3.0,0.0,0.2,5,0.02005,32680.0
hobbies,passatempi,attrezzo,ATTREZZO_sciabola,sciabola,1,4,4,4.0,0.0,0.2,5,0.02005,13888.0
hobbies,passatempi,attrezzo,ATTREZZO_chiave,chiave,1,5,5,5.0,0.0,0.2,5,0.02005,35278.0
hobbies,passatempi,attrezzo,ATTREZZO_compasso,compasso,1,6,6,6.0,0.0,0.2,5,0.02005,37028.0
hobbies,passatempi,attrezzo,ATTREZZO_sc,sc,1,7,7,7.0,0.0,0.2,5,0.02005,35620.0
vehicles,veicoli,autobus,AUTOBUS_pullman,pullman,3,1,2,1.3333,0.5,0.75,4,0.52506,35948.0
vehicles,veicoli,autobus,AUTOBUS_vw kombi,vw kombi,1,2,2,2.0,0.0,0.25,4,0.02506,
vehicles,veicoli,autobus,AUTOBUS_carrossella,carrossella,1,3,3,3.0,0.0,0.25,4,0.02506,
vehicles,veicoli,autobus,AUTOBUS_autobus urbano,urbano,1,1,1,1.0,0.25,0.25,4,0.25,238.0
vehicles,veicoli,autobus,AUTOBUS_autobus a linea,a linea,1,2,2,2.0,0.0,0.25,4,0.02506,0.0
vehicles,veicoli,autobus,AUTOBUS_autobus turistico,turistico,1,3,3,3.0,0.0,0.25,4,0.02506,184.0
vehicles,veicoli,autobus,AUTOBUS_autobus interur,interur,1,4,4,4.0,0.0,0.25,4,0.02506,
vehicles,veicoli,autobus,AUTOBUS_bus,bus,1,1,1,1.0,0.25,0.25,4,0.25,600430.0
vehicles,veicoli,autobus,AUTOBUS_minibus,minibus,1,3,3,3.0,0.0,0.25,4,0.02506,23726.0
vehicles,veicoli,autobus,AUTOBUS_camionette,camionette,1,4,4,4.0,0.0,0.25,4,0.02506,3727.0
vehicles,veicoli,autobus,AUTOBUS_vagonettingi,vagonettingi,1,5,5,5.0,0.0,0.25,4,0.02506,
vehicles,veicoli,automobile,AUTOMOBILE_auto,auto,3,1,1,1.0,0.6,0.6,5,0.6,37910.0
vehicles,veicoli,automobile,AUTOMOBILE_cacciavalle,cacciavalle,1,2,2,2.0,0.0,0.2,5,0.02005,
vehicles,veicoli,automobile,AUTOMOBILE_station wagon,station wagon,2,3,4,3.5,0.0,0.4,5,0.06321,7302.0
vehicles,veicoli,automobile,AUTOMOBILE_monopezzo,monopezzo,1,4,4,4.0,0.0,0.2,5,0.02005,
vehicles,veicoli,automobile,AUTOMOBILE_roadster,roadster,3,5,5,5.0,0.0,0.6,5,0.06016,18488.0
vehicles,veicoli,automobile,AUTOMOBILE_berlina,berlina,1,1,1,1.0,0.2,0.2,5,0.2,38856.0
vehicles,veicoli,automobile,AUTOMOBILE_coupé,coupé,2,2,2,2.0,0.0,0.4,5,0.0401,42702.0
vehicles,veicoli,automobile,AUTOMOBILE_van,van,1,3,3,3.0,0.0,0.2,5,0.02005,41840.0
vehicles,veicoli,automobile,AUTOMOBILE_utilitario,utilitario,1,4,4,4.0,0.0,0.2,5,0.02005,
vehicles,veicoli,automobile,AUTOMOBILE_fama,fama,1,2,2,2.0,0.0,0.2,5,0.02005,
vehicles,veicoli,automobile,AUTOMOBILE_cuppino,cuppino,1,3,3,3.0,0.0,0.2,5,0.02005,
vehicles,veicoli,automobile,AUTOMOBILE_furgone,furgone,1,4,4,4.0,0.0,0.2,5,0.02005,33420.0
vehicles,veicoli,automobile,AUTOMOBILE_pianoforte,pianoforte,1,5,5,5.0,0.0,0.2,5,0.02005,24719.0
vehicles,veicoli,automobile,AUTOMOBILE_sedan,sedan,1,1,1,1.0,0.2,0.2,5,0.2,9104.0
vehicles,veicoli,automobile,AUTOMOBILE_monotra,monotra,1,3,3,3.0,0.0,0.2,5,0.02005,
vehicles,veicoli,automobile,AUTOMOBILE_pickup,pickup,1,6,6,6.0,0.0,0.2,5,0.02005,31418.0
housing buildings,edifici residenziali,bagno,BAGNO_vasca,vasca,2,1,2,1.5,0.2,0.4,5,0.22005,40030.0
housing buildings,edifici residenziali,bagno,BAGNO_stoviglie,stoviglie,1,2,2,2.0,0.0,0.2,5,0.02005,34162.0
housing buildings,edifici residenziali,bagno,BAGNO_piatto,piatto,2,3,3,3.0,0.0,0.4,5,0.0401,31104.0
housing buildings,edifici residenziali,bagno,BAGNO_commode,commode,1,4,4,4.0,0.0,0.2,5,0.02005,450.0
housing buildings,edifici residenziali,bagno,BAGNO_cassetta delle scarpe,cassetta delle scarpe,1,1,1,1.0,0.2,0.2,5,0.2,
housing buildings,edifici residenziali,bagno,BAGNO_doppia tegola,doppia tegola,1,2,2,2.0,0.0,0.2,5,0.02005,
housing buildings,edifici residenziali,bagno,BAGNO_pavimento ceramico,pavimento ceramico,1,3,3,3.0,0.0,0.2,5,0.02005,
housing buildings,edifici residenziali,bagno,BAGNO_pavone a gett,pavone a gett,1,4,4,4.0,0.0,0.2,5,0.02005,
housing buildings,edifici residenziali,bagno,BAGNO_doccia,doccia,1,1,1,1.0,0.2,0.2,5,0.2,31052.0
housing buildings,edifici residenziali,bagno,BAGNO_lettiera,lettiera,1,3,3,3.0,0.0,0.2,5,0.02005,
housing buildings,edifici residenziali,bagno,BAGNO_vaso,vaso,1,4,4,4.0,0.0,0.2,5,0.02005,33038.0
housing buildings,edifici residenziali,bagno,BAGNO_pietra,pietra,1,5,5,5.0,0.0,0.2,5,0.02005,36944.0
housing buildings,edifici residenziali,bagno,BAGNO_usignolo,usignolo,1,6,6,6.0,0.0,0.2,5,0.02005,19328.0
housing buildings,edifici residenziali,bagno,BAGNO_lavatrice,lavatrice,1,1,1,1.0,0.2,0.2,5,0.2,16020.0
housing buildings,edifici residenziali,bagno,BAGNO_cuscino,cuscino,1,2,2,2.0,0.0,0.2,5,0.02005,33352.0
housing buildings,edifici residenziali,bagno,BAGNO_lettto,lettto,1,3,3,3.0,0.0,0.2,5,0.02005,
housing buildings,edifici residenziali,bagno,BAGNO_sedia,sedia,1,4,4,4.0,0.0,0.2,5,0.02005,37746.0
housing buildings,edifici residenziali,bagno,BAGNO_tavolo,tavolo,1,5,5,5.0,0.0,0.2,5,0.02005,35504.0
housing buildings,edifici residenziali,bagno,BAGNO_cervaiolo,cervaiolo,1,6,6,6.0,0.0,0.2,5,0.02005,
housing buildings,edifici residenziali,bagno,BAGNO_soffitta,soffitta,1,1,1,1.0,0.2,0.2,5,0.2,31594.0
housing buildings,edifici residenziali,bagno,BAGNO_stanza,stanza,1,2,2,2.0,0.0,0.2,5,0.02005,19006.0
housing buildings,edifici residenziali,bagno,BAGNO_rullo,rullo,1,4,4,4.0,0.0,0.2,5,0.02005,22642.0
housing buildings,edifici residenziali,bagno,BAGNO_vaso lavandino,vaso lavandino,1,5,5,5.0,0.0,0.2,5,0.02005,
housing buildings,edifici residenziali,bagno,BAGNO_specchio,specchio,1,6,6,6.0,0.0,0.2,5,0.02005,37906.0
housing buildings,edifici residenziali,balcone,BALCONE_terrazza al piano,terrazza al piano,1,1,1,1.0,0.2,0.2,5,0.2,
housing buildings,edifici residenziali,balcone,BALCONE_pianta girod,pianta girod,1,2,2,2.0,0.0,0.2,5,0.02005,
housing buildings,edifici residenziali,balcone,BALCONE_corridoio col corrimano,corridoio col corrimano,1,3,3,3.0,0.0,0.2,5,0.02005,
housing buildings,edifici residenziali,balcone,BALCONE_balcone esterno,esterno,2,1,3,2.0,0.2,0.4,5,0.22005,988.0
housing buildings,edifici residenziali,balcone,BALCONE_balcone interno,interno,2,2,4,3.0,0.0,0.4,5,0.11296,208.0
housing buildings,edifici residenziali,balcone,BALCONE_balcone aperto,aperto,1,3,3,3.0,0.0,0.2,5,0.02005,368.0
housing buildings,edifici residenziali,balcone,BALCONE_balcone chiuso,chiuso,1,4,4,4.0,0.0,0.2,5,0.02005,670.0
housing buildings,edifici residenziali,balcone,BALCONE_terrazza,terrazza,2,1,2,1.5,0.2,0.4,5,0.22005,608470.0
housing buildings,edifici residenziali,balcone,BALCONE_balcono,balcono,1,1,1,1.0,0.2,0.2,5,0.2,34.0
housing buildings,edifici residenziali,balcone,BALCONE_mure esteriori,mure esteriori,1,3,3,3.0,0.0,0.2,5,0.02005,
housing buildings,edifici residenziali,balcone,BALCONE_balcone principale,principale,1,1,1,1.0,0.2,0.2,5,0.2,
housing buildings,edifici residenziali,balcone,BALCONE_balcone secondario,secondario,1,2,2,2.0,0.0,0.2,5,0.02005,
housing buildings,edifici residenziali,balcone,BALCONE_balcone sul,sul,1,5,5,5.0,0.0,0.2,5,0.02005,
plants,piante,basilico,BASILICO_pino,pino,1,1,1,1.0,0.25,0.25,4,0.25,83720.0
plants,piante,basilico,BASILICO_ciliegio,ciliegio,1,2,2,2.0,0.0,0.25,4,0.02506,40040.0
plants,piante,basilico,BASILICO_fico,fico,1,3,3,3.0,0.0,0.25,4,0.02506,25534.0
plants,piante,basilico,BASILICO_peppermint,peppermint,1,1,1,1.0,0.25,0.25,4,0.25,
plants,piante,basilico,BASILICO_oregano,oregano,1,2,2,2.0,0.0,0.25,4,0.02506,73.0
plants,piante,basilico,BASILICO_mela,mela,1,3,3,3.0,0.0,0.25,4,0.02506,40206.0
plants,piante,basilico,BASILICO_rosmarino,rosmarino,1,4,4,4.0,0.0,0.25,4,0.02506,20664.0
plants,piante,basilico,BASILICO_carciofo,carciofo,1,5,5,5.0,0.0,0.25,4,0.02506,19606.0
plants,piante,basilico,BASILICO_basilico cucinato,cucinato,1,1,1,1.0,0.25,0.25,4,0.25,
plants,piante,basilico,BASILICO_basilico fresco,fresco,1,2,2,2.0,0.0,0.25,4,0.02506,201.0
plants,piante,basilico,BASILICO_piccoli fiori,piccoli fiori,1,3,3,3.0,0.0,0.25,4,0.02506,138.0
plants,piante,basilico,BASILICO_foglie di basilico,foglie di basilico,1,1,1,1.0,0.25,0.25,4,0.25,
plants,piante,basilico,BASILICO_scodelle,scodelle,1,2,2,2.0,0.0,0.25,4,0.02506,
plants,piante,basilico,BASILICO_tramezze,tramezze,1,3,3,3.0,0.0,0.25,4,0.02506,
plants,piante,basilico,BASILICO_ustione,ustione,1,4,4,4.0,0.0,0.25,4,0.02506,
kitchenware,utensili da cucina,bicchiere,BICCHIERE_bicchiere a due manicini,a due manicini,1,1,1,1.0,0.2,0.2,5,0.2,
kitchenware,utensili da cucina,bicchiere,BICCHIERE_coppa cilindrica,coppa cilindrica,1,2,2,2.0,0.0,0.2,5,0.02005,
kitchenware,utensili da cucina,bicchiere,BICCHIERE_bicchiere al vino,al vino,1,3,3,3.0,0.0,0.2,5,0.02005,2.0
kitchenware,utensili da cucina,bicchiere,BICCHIERE_bicchiere con poggiofirmo,con poggiofirmo,1,4,4,4.0,0.0,0.2,5,0.02005,
kitchenware,utensili da cucina,bicchiere,BICCHIERE_bicchiere per acqua,per acqua,1,5,5,5.0,0.0,0.2,5,0.02005,20.0
kitchenware,utensili da cucina,bicchiere,BICCHIERE_vedra glass,vedra glass,1,1,1,1.0,0.2,0.2,5,0.2,
kitchenware,utensili da cucina,bicchiere,BICCHIERE_tumbler,tumbler,1,2,2,2.0,0.0,0.2,5,0.02005,4140.0
