category,category_ita,concept,concept_exemplar,exemplar,count,min_rank,max_rank,mean_rank,first_occurrence,dominance,participant_concept,availability,abs_freq
plants,piante,abete,ABETE_abete di picea sitchensis,di picea sitchensis,1,11,11,11.0,0.0,0.2,5,0.02005,0.0
plants,piante,abete,ABETE_abete di picea jezoensis,di picea jezoensis,1,12,12,12.0,0.0,0.2,5,0.02005,0.0
plants,piante,abete,ABETE_abete di picea pungens,di picea pungens,1,13,13,13.0,0.0,0.2,5,0.02005,0.0
plants,piante,abete,ABETE_abete di picea breweriana,di picea breweriana,1,14,14,14.0,0.0,0.2,5,0.02005,0.0
plants,piante,abete,ABETE_abete di picea koraiensis,di picea koraiensis,1,15,15,15.0,0.0,0.2,5,0.02005,0.0
plants,piante,abete,ABETE_abete di picea smithiana,di picea smithiana,1,16,16,16.0,0.0,0.2,5,0.02005,0.0
vehicles,veicoli,aereo,AEREO_aereo di linea,di linea,1,1,1,1.0,0.2,0.2,5,0.2,25.0
vehicles,veicoli,aereo,AEREO_aereo da caccia,da caccia,4,1,5,2.5,0.2,0.8,5,0.44513,62.0
vehicles,veicoli,aereo,AEREO_aereo da trasporto,da trasporto,3,2,3,2.3333,0.0,0.6,5,0.14671,70.0
vehicles,veicoli,aereo,AEREO_aereo da turismo,da turismo,4,3,4,3.5,0.0,0.8,5,0.12643,44.0
vehicles,veicoli,aereo,AEREO_aereo acrobatico,acrobatico,2,5,8,6.5,0.0,0.4,5,0.07379,343.0
vehicles,veicoli,aereo,AEREO_idrovolante,idrovolante,1,6,6,6.0,0.0,0.2,5,0.02005,12829.0
vehicles,veicoli,aereo,AEREO_aereo a reazione,a reazione,1,7,7,7.0,0.0,0.2,5,0.02005,44.0
vehicles,veicoli,aereo,AEREO_aereo a elica,a elica,1,8,8,8.0,0.0,0.2,5,0.02005,394.0
vehicles,veicoli,aereo,AEREO_aereo cargo,cargo,2,7,9,8.0,0.0,0.4,5,0.05569,70.0
vehicles,veicoli,aereo,AEREO_aereo da addestramento,da addestramento,4,3,10,5.25,0.0,0.8,5,0.32584,74.0
vehicles,veicoli,aereo,AEREO_aereo spia,spia,1,11,11,11.0,0.0,0.2,5,0.02005,51.0
vehicles,veicoli,aereo,AEREO_aereo bombardiere,bombardiere,2,10,12,11.0,0.0,0.4,5,0.05051,124.0
vehicles,veicoli,aereo,AEREO_aereo da ricognizione,da ricognizione,3,7,13,9.0,0.0,0.6,5,0.14671,2070.0
vehicles,veicoli,aereo,AEREO_aereo bimotore,bimotore,1,14,14,14.0,0.0,0.2,5,0.02005,170.0
vehicles,veicoli,aereo,AEREO_aereo monomotore,monomotore,1,15,15,15.0,0.0,0.2,5,0.02005,136.0
vehicles,veicoli,aereo,AEREO_aereo senza pilota,senza pilota,1,16,16,16.0,0.0,0.2,5,0.02005,182.0
vehicles,veicoli,aereo,AEREO_aereo business,business,1,17,17,17.0,0.0,0.2,5,0.02005,24.0
vehicles,veicoli,aereo,AEREO_aereo amfibio,amfibio,1,18,18,18.0,0.0,0.2,5,0.02005,0.0
vehicles,veicoli,aereo,AEREO_aereo leggero,leggero,1,19,19,19.0,0.0,0.2,5,0.02005,252.0
vehicles,veicoli,aereo,AEREO_boeing 747,boeing 747,1,1,1,1.0,0.2,0.2,5,0.2,1703.0
vehicles,veicoli,aereo,AEREO_airbus a320,airbus a320,1,2,2,2.0,0.0,0.2,5,0.02005,1246.0
vehicles,veicoli,aereo,AEREO_cessna 152,cessna 152,1,3,3,3.0,0.0,0.2,5,0.02005,53.0
vehicles,veicoli,aereo,AEREO_f-16 fighting falcon,f-16 fighting falcon,1,4,4,4.0,0.0,0.2,5,0.02005,145.0
vehicles,veicoli,aereo,AEREO_boeing 777,boeing 777,1,5,5,5.0,0.0,0.2,5,0.02005,1221.0
vehicles,veicoli,aereo,AEREO_boeing 737,boeing 737,1,6,6,6.0,0.0,0.2,5,0.02005,3010.0
vehicles,veicoli,aereo,AEREO_airbus a380,airbus a380,1,7,7,7.0,0.0,0.2,5,0.02005,779.0
vehicles,veicoli,aereo,AEREO_bombardier crj,bombardier crj,1,8,8,8.0,0.0,0.2,5,0.02005,30.0
vehicles,veicoli,aereo,AEREO_embraer e-jet,embraer e-jet,1,9,9,9.0,0.0,0.2,5,0.02005,9.0
vehicles,veicoli,aereo,AEREO_mig-29,mig-29,1,10,10,10.0,0.0,0.2,5,0.02005,827.0
vehicles,veicoli,aereo,AEREO_lockheed martin f-22 raptor,lockheed martin f-22 raptor,1,11,11,11.0,0.0,0.2,5,0.02005,7.0
vehicles,veicoli,aereo,AEREO_airbus a330,airbus a330,1,12,12,12.0,0.0,0.2,5,0.02005,557.0
vehicles,veicoli,aereo,AEREO_airbus a350,airbus a350,1,13,13,13.0,0.0,0.2,5,0.02005,220.0
vehicles,veicoli,aereo,AEREO_boeing 787 dreamliner,boeing 787 dreamliner,1,14,14,14.0,0.0,0.2,5,0.02005,389.0
vehicles,veicoli,aereo,AEREO_de havilland dhc-2 beaver,de havilland dhc-2 beaver,1,15,15,15.0,0.0,0.2,5,0.02005,1.0
vehicles,veicoli,aereo,AEREO_antonov an-225,antonov an-225,1,16,16,16.0,0.0,0.2,5,0.02005,58.0
vehicles,veicoli,aereo,AEREO_aero commander,aero commander,1,17,17,17.0,0.0,0.2,5,0.02005,12.0
vehicles,veicoli,aereo,AEREO_bell boeing v-22 osp,bell boeing v-22 osp,1,18,18,18.0,0.0,0.2,5,0.02005,0.0
vehicles,veicoli,aereo,AEREO_aereo da combattimento,da combattimento,2,1,6,3.5,0.2,0.4,5,0.22005,102.0
vehicles,veicoli,aereo,AEREO_aereo da pattugliamento marittimo,da pattugliamento marittimo,2,6,6,6.0,0.0,0.4,5,0.0401,22.0
vehicles,veicoli,aereo,AEREO_aereo da trasporto passeggeri,da trasporto passeggeri,2,1,8,4.5,0.2,0.4,5,0.22005,20.0
vehicles,veicoli,aereo,AEREO_aereo da attacco al suolo,da attacco al suolo,2,8,9,8.5,0.0,0.4,5,0.04678,30.0
vehicles,veicoli,aereo,AEREO_aereo da attacco leggero,da attacco leggero,1,10,10,10.0,0.0,0.2,5,0.02005,37.0
vehicles,veicoli,aereo,AEREO_aereo da collegamento,da collegamento,2,11,13,12.0,0.0,0.4,5,0.04947,117.0
vehicles,veicoli,aereo,AEREO_aereo da traino alpino,da traino alpino,1,12,12,12.0,0.0,0.2,5,0.02005,0.0
vehicles,veicoli,aereo,AEREO_aereo idrovolante,idrovolante,2,12,13,12.5,0.0,0.4,5,0.04434,52.0
vehicles,veicoli,aereo,AEREO_aereo anfibio,anfibio,2,9,14,11.5,0.0,0.4,5,0.06862,156.0
vehicles,veicoli,aereo,AEREO_aereo da aerofotogrammetria,da aerofotogrammetria,1,15,15,15.0,0.0,0.2,5,0.02005,0.0
vehicles,veicoli,aereo,AEREO_aereo da parac,da parac,1,16,16,16.0,0.0,0.2,5,0.02005,0.0
vehicles,veicoli,aereo,AEREO_aereo da trasporto merci,da trasporto merci,1,5,5,5.0,0.0,0.2,5,0.02005,16.0
vehicles,veicoli,aereo,AEREO_aereo da sorveglianza,da sorveglianza,1,9,9,9.0,0.0,0.2,5,0.02005,25.0
vehicles,veicoli,aereo,AEREO_aereo da trasporto truppe,da trasporto truppe,1,10,10,10.0,0.0,0.2,5,0.02005,15.0
vehicles,veicoli,aereo,AEREO_aereo da caccia bombardiere,da caccia bombardiere,1,11,11,11.0,0.0,0.2,5,0.02005,0.0
vehicles,veicoli,aereo,AEREO_aereo da allenamento,da allenamento,1,14,14,14.0,0.0,0.2,5,0.02005,2.0
vehicles,veicoli,aereo,AEREO_aereo agricolo,agricolo,1,15,15,15.0,0.0,0.2,5,0.02005,86.0
vehicles,veicoli,aereo,AEREO_aereo anf,anf,1,16,16,16.0,0.0,0.2,5,0.02005,0.0
vehicles,veicoli,aereo,AEREO_aereo da linea,da linea,1,5,5,5.0,0.0,0.2,5,0.02005,5.0
vehicles,veicoli,aereo,AEREO_aereo ricognitore,ricognitore,1,11,11,11.0,0.0,0.2,5,0.02005,90.0
vehicles,veicoli,aereo,AEREO_aereo da pattugliamento,da pattugliamento,1,12,12,12.0,0.0,0.2,5,0.02005,27.0
vehicles,veicoli,aereo,AEREO_aliante,aliante,1,13,13,13.0,0.0,0.2,5,0.02005,21346.0
vehicles,veicoli,aereo,AEREO_elicottero,elicottero,1,14,14,14.0,0.0,0.2,5,0.02005,30198.0
vehicles,veicoli,aereo,AEREO_convertiplano,convertiplano,1,15,15,15.0,0.0,0.2,5,0.02005,453.0
vehicles,veicoli,aereo,AEREO_dirigibile,dirigibile,1,16,16,16.0,0.0,0.2,5,0.02005,12297.0
vehicles,veicoli,aereo,AEREO_aerostato,aerostato,1,17,17,17.0,0.0,0.2,5,0.02005,3318.0
vehicles,veicoli,aereo,AEREO_globo,globo,1,18,18,18.0,0.0,0.2,5,0.02005,22761.0
vehicles,veicoli,aereo,AEREO_aeronave sperimentale,aeronave sperimentale,1,19,19,19.0,0.0,0.2,5,0.02005,3.0
vehicles,veicoli,aereo,AEREO_veivolo a pilotaggio remoto,veivolo a pilotaggio remoto,1,20,20,20.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda digitale,digitale,5,1,9,3.4,0.4,1.0,5,0.64513,1132.0
stationery,cancelleria,agenda,AGENDA_agenda appointments,appointments,1,2,2,2.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda giornaliera,giornaliera,5,3,13,5.6,0.0,1.0,5,0.49399,774.0
stationery,cancelleria,agenda,AGENDA_agenda planner,planner,2,4,18,11.0,0.0,0.4,5,0.15333,23.0
stationery,cancelleria,agenda,AGENDA_agenda scolastica,scolastica,5,5,10,7.0,0.0,1.0,5,0.24056,204.0
stationery,cancelleria,agenda,AGENDA_agenda settimanale,settimanale,5,1,6,4.4,0.2,1.0,5,0.32218,52.0
stationery,cancelleria,agenda,AGENDA_agenda mensile,mensile,4,2,7,5.0,0.0,0.8,5,0.22895,130.0
stationery,cancelleria,agenda,AGENDA_agenda annuale,annuale,5,3,8,6.2,0.0,1.0,5,0.21811,206.0
stationery,cancelleria,agenda,AGENDA_agenda diario,diario,1,9,9,9.0,0.0,0.2,5,0.02005,27.0
stationery,cancelleria,agenda,AGENDA_agenda organizer,organizer,1,10,10,10.0,0.0,0.2,5,0.02005,52.0
stationery,cancelleria,agenda,AGENDA_agenda wall calendar,wall calendar,1,11,11,11.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda pocket agenda,pocket agenda,1,12,12,12.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda agenda personale,personale,1,13,13,13.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda agenda da tavolo,da tavolo,1,14,14,14.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda agenda da viaggio,da viaggio,1,15,15,15.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda agenda per la cucina,per la cucina,1,16,16,16.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda agenda per ufficio,per ufficio,1,17,17,17.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda agenda per la scrivania,per la scrivania,1,18,18,18.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda agenda per la camera da letto,per la camera da letto,1,19,19,19.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda agenda per il soggiorno,per il soggiorno,1,20,20,20.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda agenda di lavoro,di lavoro,1,21,21,21.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda agenda di studio,di studio,1,22,22,22.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda agenda per il tempo libero,per il tempo libero,1,23,23,23.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda agenda per la fam,per la fam,1,24,24,24.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda da tavolo,da tavolo,3,6,14,9.3333,0.0,0.6,5,0.16059,21.0
stationery,cancelleria,agenda,AGENDA_agenda da viaggio,da viaggio,1,7,7,7.0,0.0,0.2,5,0.02005,12.0
stationery,cancelleria,agenda,AGENDA_agenda elettronica,elettronica,4,1,8,3.25,0.4,0.8,5,0.52372,38.0
stationery,cancelleria,agenda,AGENDA_agenda a soggetto,a soggetto,1,10,10,10.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda per appunti,per appunti,2,10,11,10.5,0.0,0.4,5,0.04529,15.0
stationery,cancelleria,agenda,AGENDA_agenda personale,personale,4,5,12,9.0,0.0,0.8,5,0.1777,520.0
stationery,cancelleria,agenda,AGENDA_agenda di lavoro,di lavoro,1,13,13,13.0,0.0,0.2,5,0.02005,46.0
stationery,cancelleria,agenda,AGENDA_agenda per la pianificazione,per la pianificazione,2,14,16,15.0,0.0,0.4,5,0.0473,6.0
stationery,cancelleria,agenda,AGENDA_agenda per la produttività,per la produttività,2,15,21,18.0,0.0,0.4,5,0.06003,1.0
stationery,cancelleria,agenda,AGENDA_agenda di carta,di carta,2,2,2,2.0,0.0,0.4,5,0.0401,21.0
stationery,cancelleria,agenda,AGENDA_agenda da ufficio,da ufficio,3,9,11,9.6667,0.0,0.6,5,0.08358,1.0
stationery,cancelleria,agenda,AGENDA_agenda con elastico,con elastico,1,10,10,10.0,0.0,0.2,5,0.02005,2.0
stationery,cancelleria,agenda,AGENDA_agenda a spirale,a spirale,1,11,11,11.0,0.0,0.2,5,0.02005,2.0
stationery,cancelleria,agenda,AGENDA_agenda con tasca,con tasca,1,12,12,12.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda per appuntamenti,per appuntamenti,3,12,19,15.0,0.0,0.6,5,0.10708,22.0
stationery,cancelleria,agenda,AGENDA_agenda per meeting,per meeting,2,14,15,14.5,0.0,0.4,5,0.04368,1.0
stationery,cancelleria,agenda,AGENDA_agenda per riunioni,per riunioni,3,15,20,17.0,0.0,0.6,5,0.08932,1.0
stationery,cancelleria,agenda,AGENDA_agenda per impegni,per impegni,2,13,17,15.0,0.0,0.4,5,0.05569,3.0
stationery,cancelleria,agenda,AGENDA_agenda per obiettivi,per obiettivi,1,18,18,18.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda per compiti,per compiti,1,19,19,19.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda per progetti,per progetti,2,20,21,20.5,0.0,0.4,5,0.04255,1.0
stationery,cancelleria,agenda,AGENDA_agenda per attività,per attività,1,21,21,21.0,0.0,0.2,5,0.02005,1.0
stationery,cancelleria,agenda,AGENDA_agenda per obiettivi professionali,per obiettivi professionali,1,22,22,22.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda per obiettivi personali,per obiettivi personali,1,23,23,23.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda cartacea,cartacea,1,2,2,2.0,0.0,0.2,5,0.02005,28.0
stationery,cancelleria,agenda,AGENDA_agenda familiare,familiare,1,12,12,12.0,0.0,0.2,5,0.02005,24.0
stationery,cancelleria,agenda,AGENDA_agenda di viaggio,di viaggio,1,13,13,13.0,0.0,0.2,5,0.02005,46.0
stationery,cancelleria,agenda,AGENDA_agenda da polso,da polso,1,15,15,15.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda degli obiettivi,degli obiettivi,1,17,17,17.0,0.0,0.2,5,0.02005,27.0
stationery,cancelleria,agenda,AGENDA_agenda dei compiti,dei compiti,1,18,18,18.0,0.0,0.2,5,0.02005,6.0
stationery,cancelleria,agenda,AGENDA_agenda sanitaria,sanitaria,1,22,22,22.0,0.0,0.2,5,0.02005,50.0
stationery,cancelleria,agenda,AGENDA_agenda per lettura,per lettura,1,23,23,23.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda per cibo e pasti,per cibo e pasti,1,24,24,24.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda di tasca,di tasca,1,9,9,9.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda per viaggi,per viaggi,1,16,16,16.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda con promemoria,con promemoria,1,17,17,17.0,0.0,0.2,5,0.02005,2.0
stationery,cancelleria,agenda,AGENDA_agenda goal setting,goal setting,1,19,19,19.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda per pianificazione,per pianificazione,1,20,20,20.0,0.0,0.2,5,0.02005,1.0
stationery,cancelleria,agenda,AGENDA_ag,ag,1,22,22,22.0,0.0,0.2,5,0.02005,35328.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_gancio appendiabiti,gancio appendiabiti,5,1,1,1.0,1.0,1.0,5,1.0,162.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_portaombrelli,portaombrelli,2,2,2,2.0,0.0,0.4,5,0.0401,2318.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a muro,a muro,5,3,8,4.6,0.0,1.0,5,0.35575,32.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_stendino per abiti,stendino per abiti,1,4,4,4.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_supporto per giacche,supporto per giacche,1,5,5,5.0,0.0,0.2,5,0.02005,1.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_attaccapanni da parete,attaccapanni da parete,1,6,6,6.0,0.0,0.2,5,0.02005,42.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_portabiancheria,portabiancheria,1,7,7,7.0,0.0,0.2,5,0.02005,1190.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_portascarpe,portascarpe,1,8,8,8.0,0.0,0.2,5,0.02005,475.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da terra,da terra,4,8,9,8.25,0.0,0.8,5,0.10024,22.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_portaabiti a colonna,portaabiti a colonna,1,10,10,10.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da armadio,da armadio,4,6,11,9.25,0.0,0.8,5,0.13519,4.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_portapantaloni,portapantaloni,1,12,12,12.0,0.0,0.2,5,0.02005,137.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti adesivo,adesivo,2,3,3,3.0,0.0,0.4,5,0.0401,9.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_supporto appendiabiti,supporto appendiabiti,2,4,7,5.5,0.0,0.4,5,0.08338,8.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da parete,da parete,3,5,6,5.6667,0.0,0.6,5,0.07187,31.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a tutta altezza,a tutta altezza,1,7,7,7.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per porte,per porte,1,10,10,10.0,0.0,0.2,5,0.02005,6.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da porta,da porta,2,6,11,8.5,0.0,0.4,5,0.08338,43.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da viaggio,da viaggio,2,9,12,10.5,0.0,0.4,5,0.0576,2.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per cappotti,per cappotti,1,13,13,13.0,0.0,0.2,5,0.02005,2.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per borse,per borse,1,14,14,14.0,0.0,0.2,5,0.02005,2.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per cinture,per cinture,1,15,15,15.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per sciarpe,per sciarpe,1,16,16,16.0,0.0,0.2,5,0.02005,2.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti con specchio,con specchio,3,10,17,12.3333,0.0,0.6,5,0.12975,18.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiab,appendiab,2,17,18,17.5,0.0,0.4,5,0.04301,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_braccio appendiabiti,braccio appendiabiti,1,2,2,2.0,0.0,0.2,5,0.02005,4.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da scrivania,da scrivania,1,7,7,7.0,0.0,0.2,5,0.02005,0.0
