category,category_ita,concept,concept_exemplar,exemplar,count,min_rank,max_rank,mean_rank,first_occurrence,dominance,participant_concept,availability,abs_freq
vehicles,veicoli,aereo,AEREO_aereoplano,aereoplano,1,1,1,1.0,0.25,0.25,4,0.25,3094.0
vehicles,veicoli,aereo,AEREO_elicottero,elicottero,1,2,2,2.0,0.0,0.25,4,0.02506,30198.0
vehicles,veicoli,aereo,AEREO_aeroelicottero,aeroelicottero,1,3,3,3.0,0.0,0.25,4,0.02506,0.0
vehicles,veicoli,aereo,AEREO_aereonave,aereonave,1,4,4,4.0,0.0,0.25,4,0.02506,
vehicles,veicoli,aereo,AEREO_aereo idro,idro,1,6,6,6.0,0.0,0.25,4,0.02506,19622.0
vehicles,veicoli,aereo,AEREO_aereo a reazione,a reazione,1,7,7,7.0,0.0,0.25,4,0.02506,44.0
vehicles,veicoli,aereo,AEREO_aereo a turboelica,a turboelica,1,8,8,8.0,0.0,0.25,4,0.02506,
vehicles,veicoli,aereo,AEREO_aereo a propulsione,a propulsione,1,9,9,9.0,0.0,0.25,4,0.02506,
vehicles,veicoli,aereo,AEREO_aereo a vapore,a vapore,1,10,10,10.0,0.0,0.25,4,0.02506,659.0
vehicles,veicoli,aereo,AEREO_aereo a reazione turboelica,a reazione turboelica,1,11,11,11.0,0.0,0.25,4,0.02506,
vehicles,veicoli,aereo,AEREO_aereo a propulsione a vapore,a propulsione a vapore,1,12,12,12.0,0.0,0.25,4,0.02506,
stationery,cancelleria,agenda,AGENDA_calendario,calendario,4,1,2,1.25,0.75,1.0,4,0.77506,30666.0
stationery,cancelleria,agenda,AGENDA_diario,diario,3,2,4,3.0,0.0,0.75,4,0.19516,40702.0
stationery,cancelleria,agenda,AGENDA_agenda digitale,digitale,1,3,3,3.0,0.0,0.25,4,0.02506,1132.0
stationery,cancelleria,agenda,AGENDA_agenda piuma,piuma,1,4,4,4.0,0.0,0.25,4,0.02506,35968.0
stationery,cancelleria,agenda,AGENDA_agenda personalizzata,personalizzata,2,5,8,6.5,0.0,0.5,4,0.09223,67.0
stationery,cancelleria,agenda,AGENDA_agenda planner,planner,1,6,6,6.0,0.0,0.25,4,0.02506,23.0
stationery,cancelleria,agenda,AGENDA_agenda di lavoro,di lavoro,1,7,7,7.0,0.0,0.25,4,0.02506,46.0
stationery,cancelleria,agenda,AGENDA_agenda di viaggio,di viaggio,1,8,8,8.0,0.0,0.25,4,0.02506,46.0
stationery,cancelleria,agenda,AGENDA_quaderno,quaderno,1,1,1,1.0,0.25,0.25,4,0.25,39352.0
stationery,cancelleria,agenda,AGENDA_cronoplanificatore,cronoplanificatore,1,3,3,3.0,0.0,0.25,4,0.02506,
stationery,cancelleria,agenda,AGENDA_organizzatore,organizzatore,2,4,5,4.5,0.0,0.5,4,0.06961,23171.0
stationery,cancelleria,agenda,AGENDA_tabelle,tabelle,1,5,5,5.0,0.0,0.25,4,0.02506,
stationery,cancelleria,agenda,AGENDA_planner,planner,3,2,6,3.6667,0.0,0.75,4,0.28252,32956.0
stationery,cancelleria,agenda,AGENDA_calendario di lavoro,calendario di lavoro,1,7,7,7.0,0.0,0.25,4,0.02506,30.0
stationery,cancelleria,agenda,AGENDA_calendario da tavolo,calendario da tavolo,1,8,8,8.0,0.0,0.25,4,0.02506,74.0
stationery,cancelleria,agenda,AGENDA_calendario da tavolo per feste e festività,calendario da tavolo per feste e festività,1,9,9,9.0,0.0,0.25,4,0.02506,
stationery,cancelleria,agenda,AGENDA_calendario per corsi e seminari,calendario per corsi e seminari,1,10,10,10.0,0.0,0.25,4,0.02506,
stationery,cancelleria,agenda,AGENDA_calendario per eventi,calendario per eventi,1,11,11,11.0,0.0,0.25,4,0.02506,10.0
stationery,cancelleria,agenda,AGENDA_notepad,notepad,2,2,4,3.0,0.0,0.5,4,0.1412,5680.0
stationery,cancelleria,agenda,AGENDA_day planner,day planner,1,5,5,5.0,0.0,0.25,4,0.02506,9.0
stationery,cancelleria,agenda,AGENDA_journal,journal,1,6,6,6.0,0.0,0.25,4,0.02506,22248.0
stationery,cancelleria,agenda,AGENDA_schedule,schedule,2,6,7,6.5,0.0,0.5,4,0.06184,6808.0
stationery,cancelleria,agenda,AGENDA_organizer,organizer,1,8,8,8.0,0.0,0.25,4,0.02506,6478.0
stationery,cancelleria,agenda,AGENDA_weekly planner,weekly planner,1,9,9,9.0,0.0,0.25,4,0.02506,32.0
stationery,cancelleria,agenda,AGENDA_datebook,datebook,1,10,10,10.0,0.0,0.25,4,0.02506,
stationery,cancelleria,agenda,AGENDA_calendario digitale,calendario digitale,1,7,7,7.0,0.0,0.25,4,0.02506,140.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_maglietta,maglietta,1,1,1,1.0,0.2,0.2,5,0.2,35332.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_pantaloni,pantaloni,3,2,2,2.0,0.0,0.6,5,0.06016,49132.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_calze,calze,3,3,5,4.3333,0.0,0.6,5,0.10343,49642.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_vestiti,vestiti,1,4,4,4.0,0.0,0.2,5,0.02005,53596.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_scarpe,scarpe,4,4,8,5.25,0.0,0.8,5,0.22305,919012.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_borsa,borsa,1,6,6,6.0,0.0,0.2,5,0.02005,35752.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cintura,cintura,1,7,7,7.0,0.0,0.2,5,0.02005,43008.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_gambiss,gambiss,1,8,8,8.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_gioielli,gioielli,1,9,9,9.0,0.0,0.2,5,0.02005,25292.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_orecchini,orecchini,1,10,10,10.0,0.0,0.2,5,0.02005,22081.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_braccialetti,braccialetti,2,11,16,13.5,0.0,0.4,5,0.06321,42700.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_anelli,anelli,1,12,12,12.0,0.0,0.2,5,0.02005,51758.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_anelli di gomma,anelli di gomma,1,13,13,13.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_anelli di carta,anelli di carta,1,14,14,14.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_anelli di plastica,anelli di plastica,1,15,15,15.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_anelli di pelle,anelli di pelle,1,16,16,16.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_anelli di cuoio,anelli di cuoio,1,17,17,17.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_anelli di lana,anelli di lana,1,18,18,18.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_anelli di seta,anelli di seta,1,19,19,19.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_anelli di lino,anelli di lino,1,20,20,20.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_anelli di cotone,anelli di cotone,1,21,21,21.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_anelli di lana arame,anelli di lana arame,1,22,22,22.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_anelli di lana nobile,anelli di lana nobile,1,23,23,23.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_anelli di l,anelli di l,1,24,24,24.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_manichetta,manichetta,1,1,1,1.0,0.2,0.2,5,0.2,3916.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_camicia,camicia,1,3,3,3.0,0.0,0.2,5,0.02005,34140.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_t-shirt,t-shirt,1,4,4,4.0,0.0,0.2,5,0.02005,35456.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_jeans,jeans,1,5,5,5.0,0.0,0.2,5,0.02005,31070.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_giacca,giacca,1,6,6,6.0,0.0,0.2,5,0.02005,33734.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_maglione,maglione,1,7,7,7.0,0.0,0.2,5,0.02005,39390.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_calzini,calzini,2,6,9,7.5,0.0,0.4,5,0.06756,53432.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cinto,cinto,2,9,10,9.5,0.0,0.4,5,0.04594,38024.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cravatta,cravatta,1,11,11,11.0,0.0,0.2,5,0.02005,34874.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_guanti,guanti,3,7,12,9.6667,0.0,0.6,5,0.10756,52788.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_grembiule,grembiule,1,13,13,13.0,0.0,0.2,5,0.02005,35986.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cinto da festa,cinto da festa,1,14,14,14.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cinto da ginnastica,cinto da ginnastica,2,10,15,12.5,0.0,0.4,5,0.06564,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cinto da lavoro,cinto da lavoro,2,16,18,17.0,0.0,0.4,5,0.04633,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cinto da costruzione,cinto da costruzione,1,17,17,17.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cinto da lavor,cinto da lavor,1,19,19,19.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_maniche,maniche,1,1,1,1.0,0.2,0.2,5,0.2,51058.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_camicie,camicie,1,3,3,3.0,0.0,0.2,5,0.02005,54716.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_gonne,gonne,1,6,6,6.0,0.0,0.2,5,0.02005,50842.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cinture,cinture,2,8,9,8.5,0.0,0.4,5,0.04678,48128.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_calze da bagno,calze da bagno,1,11,11,11.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_calze da spiaggia,calze da spiaggia,1,12,12,12.0,0.0,0.2,5,0.02005,1.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_calze da sport,calze da sport,1,13,13,13.0,0.0,0.2,5,0.02005,10.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_calze da lavoro,calze da lavoro,1,14,14,14.0,0.0,0.2,5,0.02005,42.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_calze da pranzo,calze da pranzo,1,15,15,15.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_calze da letto,calze da letto,1,16,16,16.0,0.0,0.2,5,0.02005,1.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_calze da notte,calze da notte,1,17,17,17.0,0.0,0.2,5,0.02005,9.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_calze da partita,calze da partita,1,18,18,18.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_calze da moto,calze da moto,1,19,19,19.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_calze da bicicletta,calze da bicicletta,1,20,20,20.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_calze da equitazione,calze da equitazione,1,21,21,21.0,0.0,0.2,5,0.02005,2.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_calze da ginnastica,calze da ginnastica,1,22,22,22.0,0.0,0.2,5,0.02005,16.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_collo,collo,1,1,1,1.0,0.2,0.2,5,0.2,37834.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_orecchioni,orecchioni,1,2,2,2.0,0.0,0.2,5,0.02005,5040.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_gambi,gambi,1,3,3,3.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_ginnici,ginnici,1,7,7,7.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_grembi,grembi,1,8,8,8.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cinturoni,cinturoni,1,11,11,11.0,0.0,0.2,5,0.02005,837.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_occhiali,occhiali,1,12,12,12.0,0.0,0.2,5,0.02005,43520.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cuffie,cuffie,1,13,13,13.0,0.0,0.2,5,0.02005,48964.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_scarpette,scarpette,1,14,14,14.0,0.0,0.2,5,0.02005,17778.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_calzini da bagno,calzini da bagno,1,15,15,15.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_polsini,polsini,1,17,17,17.0,0.0,0.2,5,0.02005,17670.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_gambaliere,gambaliere,1,18,18,18.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_gambaliere da bagno,gambaliere da bagno,1,19,19,19.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_scarpe da ginnastica,scarpe da ginnastica,1,20,20,20.0,0.0,0.2,5,0.02005,652.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_scarpe da tennis,scarpe da tennis,1,21,21,21.0,0.0,0.2,5,0.02005,116.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_scarpe da lavoro,scarpe da lavoro,1,22,22,22.0,0.0,0.2,5,0.02005,82.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_scarpe da corsa,scarpe da corsa,1,23,23,23.0,0.0,0.2,5,0.02005,100.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_scarpe da camminata,scarpe da camminata,1,24,24,24.0,0.0,0.2,5,0.02005,30.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_scarpe da sintesi,scarpe da sintesi,1,25,25,25.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_hangar,hangar,1,1,1,1.0,0.2,0.2,5,0.2,17069.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_grillaggio,grillaggio,1,2,2,2.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_stendino,stendino,1,3,3,3.0,0.0,0.2,5,0.02005,2686.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_magliera,magliera,1,4,4,4.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_tanghetta,tanghetta,1,5,5,5.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_tanghetta a forma di t,tanghetta a forma di t,1,6,6,6.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_tanghetta a forma di u,tanghetta a forma di u,1,7,7,7.0,0.0,0.2,5,0.02005,
