category,category_ita,concept,concept_exemplar,exemplar,count,min_rank,max_rank,mean_rank,first_occurrence,dominance,participant_concept,availability,asb_freq
stationery,cancelleria,agenda,AGENDA_agenda di studio,di studio,1,11,11,11.0,0.0,0.2,5,0.02005,131.0
stationery,cancelleria,agenda,AGENDA_agenda di appuntamenti,di appuntamenti,1,12,12,12.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_diario,diario,1,1,1,1.0,0.2,0.2,5,0.2,40702.0
stationery,cancelleria,agenda,AGENDA_calendario,calendario,4,1,3,1.75,0.4,0.8,5,0.48338,30666.0
stationery,cancelleria,agenda,AGENDA_rubrica,rubrica,4,2,7,4.5,0.0,0.8,5,0.2787,35574.0
stationery,cancelleria,agenda,AGENDA_appunti,appunti,3,4,6,5.0,0.0,0.6,5,0.10213,24005.0
stationery,cancelleria,agenda,AGENDA_giornale,giornale,2,5,7,6.0,0.0,0.4,5,0.06321,20562.0
stationery,cancelleria,agenda,AGENDA_libro di appunti,libro di appunti,3,6,9,7.3333,0.0,0.6,5,0.10319,21.0
stationery,cancelleria,agenda,AGENDA_taccuino,taccuino,1,8,8,8.0,0.0,0.2,5,0.02005,36308.0
stationery,cancelleria,agenda,AGENDA_orologio,orologio,2,3,5,4.0,0.0,0.4,5,0.08338,36846.0
stationery,cancelleria,agenda,AGENDA_agenda di contatto,di contatto,1,7,7,7.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_orario,orario,1,2,2,2.0,0.0,0.2,5,0.02005,8888.0
stationery,cancelleria,agenda,AGENDA_programma,programma,1,3,3,3.0,0.0,0.2,5,0.02005,20269.0
stationery,cancelleria,agenda,AGENDA_app,app,1,4,4,4.0,0.0,0.2,5,0.02005,20377.0
stationery,cancelleria,agenda,AGENDA_planner,planner,1,4,4,4.0,0.0,0.2,5,0.02005,32956.0
stationery,cancelleria,agenda,AGENDA_quaderno,quaderno,1,8,8,8.0,0.0,0.2,5,0.02005,39352.0
stationery,cancelleria,agenda,AGENDA_appuntatore,appuntatore,1,10,10,10.0,0.0,0.2,5,0.02005,12.0
stationery,cancelleria,agenda,AGENDA_cartellino,cartellino,1,11,11,11.0,0.0,0.2,5,0.02005,17119.0
stationery,cancelleria,agenda,AGENDA_appunti di lavoro,appunti di lavoro,1,12,12,12.0,0.0,0.2,5,0.02005,103.0
stationery,cancelleria,agenda,AGENDA_agenda aziendale,aziendale,1,14,14,14.0,0.0,0.2,5,0.02005,12381.0
stationery,cancelleria,agenda,AGENDA_agenda scolastica,scolastica,1,15,15,15.0,0.0,0.2,5,0.02005,23709.0
stationery,cancelleria,agenda,AGENDA_agenda universitaria,universitaria,1,16,16,16.0,0.0,0.2,5,0.02005,22311.0
stationery,cancelleria,agenda,AGENDA_appunti di studio,appunti di studio,1,18,18,18.0,0.0,0.2,5,0.02005,21.0
stationery,cancelleria,agenda,AGENDA_cartellino di appunti,cartellino di appunti,1,20,20,20.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_quaderno di appunti,quaderno di appunti,1,21,21,21.0,0.0,0.2,5,0.02005,50.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da parete,da parete,4,1,2,1.5,0.4,0.8,5,0.4401,435.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da muro,da muro,4,1,4,2.25,0.2,0.8,5,0.40588,396.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a muro,a muro,3,1,3,2.3333,0.2,0.6,5,0.2401,584.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a parete,a parete,2,4,4,4.0,0.0,0.4,5,0.0401,341.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a stelo,a stelo,1,5,5,5.0,0.0,0.2,5,0.02005,25.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a barra,a barra,2,6,6,6.0,0.0,0.4,5,0.0401,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a parete a stelo,a parete a stelo,1,7,7,7.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a parete a barra,a parete a barra,1,8,8,8.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a muro a stelo,a muro a stelo,1,9,9,9.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a muro a barra,a muro a barra,1,10,10,10.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti in legno,in legno,1,11,11,11.0,0.0,0.2,5,0.02005,210.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti in metallo,in metallo,1,12,12,12.0,0.0,0.2,5,0.02005,26.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti in plastica,in plastica,1,13,13,13.0,0.0,0.2,5,0.02005,952.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a soffitto,a soffitto,1,5,5,5.0,0.0,0.2,5,0.02005,93.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per bagno,per bagno,1,6,6,6.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per camera da letto,per camera da letto,1,7,7,7.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per cucina,per cucina,1,8,8,8.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per corridoio,per corridoio,1,9,9,9.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per stanza,per stanza,1,10,10,10.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a staffa,a staffa,1,3,3,3.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a gancio,a gancio,1,4,4,4.0,0.0,0.2,5,0.02005,20.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a gruccia,a gruccia,1,5,5,5.0,0.0,0.2,5,0.02005,24.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a stantuffo,a stantuffo,1,7,7,7.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a grappolo,a grappolo,1,8,8,8.0,0.0,0.2,5,0.02005,104.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a catena,a catena,1,9,9,9.0,0.0,0.2,5,0.02005,458.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a cappuccio,a cappuccio,1,10,10,10.0,0.0,0.2,5,0.02005,51.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a tenda,a tenda,1,11,11,11.0,0.0,0.2,5,0.02005,67.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a gancio a molla,a gancio a molla,1,12,12,12.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a cerniera,a cerniera,1,13,13,13.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a stendibiancheria,a stendibiancheria,2,1,2,1.5,0.2,0.4,5,0.22005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a muro con ganci,a muro con ganci,1,3,3,3.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a muro con grucce,a muro con grucce,1,4,4,4.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a muro con maniglione,a muro con maniglione,1,5,5,5.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a muro con grucce a vite,a muro con grucce a vite,1,6,6,6.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a muro con grucce a vite a molla,a muro con grucce a vite a molla,1,7,7,7.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a muro con grucce a vite a molla con maniglione,a muro con grucce a vite a molla con maniglione,1,8,8,8.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a muro con grucce a vite a molla con man,a muro con grucce a vite a molla con man,1,9,9,9.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da soffitto,da soffitto,1,3,3,3.0,0.0,0.2,5,0.02005,109.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da parete a scomparsa,da parete a scomparsa,1,5,5,5.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da soffitto a scomparsa,da soffitto a scomparsa,1,6,6,6.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a parete a scomparsa,a parete a scomparsa,1,7,7,7.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a parete con gancio,a parete con gancio,1,8,8,8.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a soffitto con gancio,a soffitto con gancio,1,9,9,9.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a muro con gancio,a muro con gancio,1,10,10,10.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a parete con cerniera,a parete con cerniera,1,11,11,11.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio a muro,a muro,5,1,1,1.0,1.0,1.0,5,1.0,584.0
furniture,mobili,armadio,ARMADIO_armadio a tre ante,a tre ante,5,2,5,3.2,0.0,1.0,5,0.3441,
furniture,mobili,armadio,ARMADIO_armadio a due ante,a due ante,5,2,6,3.8,0.0,1.0,5,0.33748,
furniture,mobili,armadio,ARMADIO_armadio a quattro ante,a quattro ante,5,4,7,5.6,0.0,1.0,5,0.19618,
furniture,mobili,armadio,ARMADIO_cassettiera,cassettiera,1,5,5,5.0,0.0,0.2,5,0.02005,23130.0
furniture,mobili,armadio,ARMADIO_guardaroba,guardaroba,1,6,6,6.0,0.0,0.2,5,0.02005,29842.0
furniture,mobili,armadio,ARMADIO_cassettone,cassettone,1,7,7,7.0,0.0,0.2,5,0.02005,34200.0
furniture,mobili,armadio,ARMADIO_guardaroba a muro,guardaroba a muro,1,8,8,8.0,0.0,0.2,5,0.02005,26.0
furniture,mobili,armadio,ARMADIO_armadio a porta girevole,a porta girevole,1,5,5,5.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio a cassettiera,a cassettiera,2,2,6,4.0,0.0,0.4,5,0.14631,
furniture,mobili,armadio,ARMADIO_armadio a specchio,a specchio,2,5,7,6.0,0.0,0.4,5,0.06321,136.0
furniture,mobili,armadio,ARMADIO_armadio a soppalco,a soppalco,3,3,8,5.0,0.0,0.6,5,0.19835,63.0
furniture,mobili,armadio,ARMADIO_armadio a parete,a parete,2,9,9,9.0,0.0,0.4,5,0.0401,341.0
furniture,mobili,armadio,ARMADIO_armadio a soffitta,a soffitta,1,10,10,10.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio a cassettone,a cassettone,2,4,8,6.0,0.0,0.4,5,0.09469,
furniture,mobili,armadio,ARMADIO_armadio a tre cassetti,a tre cassetti,2,6,9,7.5,0.0,0.4,5,0.06756,
furniture,mobili,armadio,ARMADIO_armadio a due cassetti,a due cassetti,1,8,8,8.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio a tre cassetti a muro,a tre cassetti a muro,1,9,9,9.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio a quattro cassetti,a quattro cassetti,2,10,10,10.0,0.0,0.4,5,0.0401,
furniture,mobili,armadio,ARMADIO_armadio a due ante a muro,a due ante a muro,1,11,11,11.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio a specchio a muro,a specchio a muro,1,12,12,12.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio a scomparsa,a scomparsa,2,2,3,2.5,0.0,0.4,5,0.08338,164.0
furniture,mobili,armadio,ARMADIO_armadio a vetrina,a vetrina,2,7,8,7.5,0.0,0.4,5,0.0479,
furniture,mobili,armadio,ARMADIO_armadio a muro a 3 ante,a muro a 3 ante,1,10,10,10.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio a muro a 4 ante,a muro a 4 ante,1,11,11,11.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio a muro a 5 ante,a muro a 5 ante,1,12,12,12.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio a muro a 6 ante,a muro a 6 ante,1,13,13,13.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio a muro a 7 ante,a muro a 7 ante,1,14,14,14.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio a muro a 8 ante,a muro a 8 ante,1,15,15,15.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio a cassetti scorrevoli,a cassetti scorrevoli,1,11,11,11.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio a cassetti ribaltabili,a cassetti ribaltabili,1,12,12,12.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio a cassetti scorrevoli ribaltabili,a cassetti scorrevoli ribaltabili,1,13,13,13.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio a soppalco a cassetti,a soppalco a cassetti,1,14,14,14.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_arm,arm,1,15,15,15.0,0.0,0.2,5,0.02005,36956.0
stationery,cancelleria,astuccio,ASTUCCIO_borsa,borsa,3,1,1,1.0,0.6,0.6,5,0.6,35752.0
stationery,cancelleria,astuccio,ASTUCCIO_valigetta,valigetta,2,2,6,4.0,0.0,0.4,5,0.14631,17538.0
stationery,cancelleria,astuccio,ASTUCCIO_cassetto,cassetto,2,2,3,2.5,0.0,0.4,5,0.08338,37236.0
stationery,cancelleria,astuccio,ASTUCCIO_scatola,scatola,1,4,4,4.0,0.0,0.2,5,0.02005,49094.0
stationery,cancelleria,astuccio,ASTUCCIO_cappello da notte,cappello da notte,1,5,5,5.0,0.0,0.2,5,0.02005,21.0
stationery,cancelleria,astuccio,ASTUCCIO_scatola portaoggetti,scatola portaoggetti,1,6,6,6.0,0.0,0.2,5,0.02005,161.0
stationery,cancelleria,astuccio,ASTUCCIO_borsa a mano,borsa a mano,1,7,7,7.0,0.0,0.2,5,0.02005,25.0
stationery,cancelleria,astuccio,ASTUCCIO_borsa da viaggio,borsa da viaggio,1,8,8,8.0,0.0,0.2,5,0.02005,36.0
stationery,cancelleria,astuccio,ASTUCCIO_busta,busta,1,9,9,9.0,0.0,0.2,5,0.02005,19235.0
stationery,cancelleria,astuccio,ASTUCCIO_cassetto portaoggetti,cassetto portaoggetti,1,10,10,10.0,0.0,0.2,5,0.02005,315.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da disegno,da disegno,3,2,11,6.0,0.0,0.6,5,0.25866,229.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da scarpe,da scarpe,2,3,12,7.5,0.0,0.4,5,0.1517,
stationery,cancelleria,astuccio,ASTUCCIO_cassetto da scarpe,cassetto da scarpe,1,13,13,13.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,astuccio,ASTUCCIO_scatola portaoggetti per ufficio,scatola portaoggetti per ufficio,1,14,14,14.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,astuccio,ASTUCCIO_cassetta,cassetta,1,2,2,2.0,0.0,0.2,5,0.02005,31474.0
stationery,cancelleria,astuccio,ASTUCCIO_cartellino,cartellino,2,3,3,3.0,0.0,0.4,5,0.0401,17119.0
stationery,cancelleria,astuccio,ASTUCCIO_cassetta di metallo,cassetta di metallo,1,4,4,4.0,0.0,0.2,5,0.02005,21.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da lavoro,da lavoro,1,6,6,6.0,0.0,0.2,5,0.02005,47.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da viaggio,da viaggio,1,7,7,7.0,0.0,0.2,5,0.02005,391.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da donna,da donna,1,8,8,8.0,0.0,0.2,5,0.02005,25.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da uomo,da uomo,1,9,9,9.0,0.0,0.2,5,0.02005,44.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da chitarra,da chitarra,1,10,10,10.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da computer,da computer,2,4,11,7.5,0.0,0.4,5,0.12037,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da macchina fotografica,da macchina fotografica,1,12,12,12.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da telefonia,da telefonia,1,13,13,13.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da occhiali,da occhiali,1,14,14,14.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da portafoglio,da portafoglio,1,15,15,15.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da portaoggetti,da portaoggetti,1,16,16,16.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da portaaccessori,da portaaccessori,1,17,17,17.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_custodia,custodia,1,4,4,4.0,0.0,0.2,5,0.02005,19621.0
stationery,cancelleria,astuccio,ASTUCCIO_tasca,tasca,1,5,5,5.0,0.0,0.2,5,0.02005,17192.0
stationery,cancelleria,astuccio,ASTUCCIO_zaino,zaino,1,7,7,7.0,0.0,0.2,5,0.02005,13173.0
stationery,cancelleria,astuccio,ASTUCCIO_portafoglio,portafoglio,1,1,1,1.0,0.2,0.2,5,0.2,44690.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da porta chiavi,da porta chiavi,1,5,5,5.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da cosmetici,da cosmetici,1,6,6,6.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da libri,da libri,1,7,7,7.0,0.0,0.2,5,0.02005,
