category,category_ita,concept,concept_exemplar,exemplar,count,min_rank,max_rank,mean_rank,first_occurrence,dominance,participant_concept,availability,abs_freq
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per monete,per monete,1,11,11,11.0,0.0,1.0,1,0.10026,1.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per accessori per capelli,per accessori per capelli,1,12,12,12.0,0.0,1.0,1,0.10026,0.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per make-up,per make-up,1,13,13,13.0,0.0,1.0,1,0.10026,0.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per accessori per la spiaggia,per accessori per la spiaggia,1,14,14,14.0,0.0,1.0,1,0.10026,0.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per accessori per la palestra,per accessori per la palestra,1,15,15,15.0,0.0,1.0,1,0.10026,0.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per accessori per la tecnologia,per accessori per la tecnologia,1,16,16,16.0,0.0,1.0,1,0.10026,0.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per accessori per la casa,per accessori per la casa,1,17,17,17.0,0.0,1.0,1,0.10026,0.0
hobbies,passatempi,attrezzo,ATTREZZO_martello,martello,1,1,1,1.0,1.0,1.0,1,1.0,35294.0
hobbies,passatempi,attrezzo,ATTREZZO_chiave inglese,chiave inglese,1,2,2,2.0,0.0,1.0,1,0.10026,50.0
hobbies,passatempi,attrezzo,ATTREZZO_cacciavite,cacciavite,1,3,3,3.0,0.0,1.0,1,0.10026,18238.0
hobbies,passatempi,attrezzo,ATTREZZO_pinza,pinza,1,4,4,4.0,0.0,1.0,1,0.10026,36776.0
hobbies,passatempi,attrezzo,ATTREZZO_forbice,forbice,1,5,5,5.0,0.0,1.0,1,0.10026,39252.0
hobbies,passatempi,attrezzo,ATTREZZO_scalpello,scalpello,1,6,6,6.0,0.0,1.0,1,0.10026,26602.0
hobbies,passatempi,attrezzo,ATTREZZO_livella,livella,1,7,7,7.0,0.0,1.0,1,0.10026,8934.0
hobbies,passatempi,attrezzo,ATTREZZO_metro,metro,1,8,8,8.0,0.0,1.0,1,0.10026,39058.0
hobbies,passatempi,attrezzo,ATTREZZO_pennello,pennello,1,9,9,9.0,0.0,1.0,1,0.10026,30606.0
hobbies,passatempi,attrezzo,ATTREZZO_spatola,spatola,1,10,10,10.0,0.0,1.0,1,0.10026,24642.0
hobbies,passatempi,attrezzo,ATTREZZO_pala,pala,1,11,11,11.0,0.0,1.0,1,0.10026,32460.0
hobbies,passatempi,attrezzo,ATTREZZO_badile,badile,1,12,12,12.0,0.0,1.0,1,0.10026,5181.0
hobbies,passatempi,attrezzo,ATTREZZO_zappa,zappa,1,13,13,13.0,0.0,1.0,1,0.10026,17758.0
hobbies,passatempi,attrezzo,ATTREZZO_vanga,vanga,1,14,14,14.0,0.0,1.0,1,0.10026,6994.0
hobbies,passatempi,attrezzo,ATTREZZO_piccone,piccone,1,15,15,15.0,0.0,1.0,1,0.10026,11022.0
hobbies,passatempi,attrezzo,ATTREZZO_accetta,accetta,1,16,16,16.0,0.0,1.0,1,0.10026,28678.0
hobbies,passatempi,attrezzo,ATTREZZO_sega,sega,1,17,17,17.0,0.0,1.0,1,0.10026,40972.0
hobbies,passatempi,attrezzo,ATTREZZO_trapano,trapano,1,18,18,18.0,0.0,1.0,1,0.10026,17985.0
hobbies,passatempi,attrezzo,ATTREZZO_smerigliatrice,smerigliatrice,1,19,19,19.0,0.0,1.0,1,0.10026,4374.0
hobbies,passatempi,attrezzo,ATTREZZO_sonda,sonda,1,20,20,20.0,0.0,1.0,1,0.10026,16142.0
hobbies,passatempi,attrezzo,ATTREZZO_punteruolo,punteruolo,1,21,21,21.0,0.0,1.0,1,0.10026,7948.0
hobbies,passatempi,attrezzo,ATTREZZO_punteru,punteru,1,22,22,22.0,0.0,1.0,1,0.10026,0.0
vehicles,veicoli,autobus,AUTOBUS_autobus urbano,urbano,1,1,1,1.0,1.0,1.0,1,1.0,238.0
vehicles,veicoli,autobus,AUTOBUS_autobus interurbano,interurbano,1,2,2,2.0,0.0,1.0,1,0.10026,98.0
vehicles,veicoli,autobus,AUTOBUS_autobus turistico,turistico,1,3,3,3.0,0.0,1.0,1,0.10026,184.0
vehicles,veicoli,autobus,AUTOBUS_autobus scolastico,scolastico,1,4,4,4.0,0.0,1.0,1,0.10026,342.0
vehicles,veicoli,autobus,AUTOBUS_autobus a due piani,a due piani,1,5,5,5.0,0.0,1.0,1,0.10026,68.0
vehicles,veicoli,autobus,AUTOBUS_autobus a due piani a doppio piano,a due piani a doppio piano,1,6,6,6.0,0.0,1.0,1,0.10026,0.0
vehicles,veicoli,autobus,AUTOBUS_autobus a due piani a piano singolo,a due piani a piano singolo,1,7,7,7.0,0.0,1.0,1,0.10026,0.0
vehicles,veicoli,autobus,AUTOBUS_autobus a due piani a piano ribassato,a due piani a piano ribassato,1,8,8,8.0,0.0,1.0,1,0.10026,0.0
vehicles,veicoli,autobus,AUTOBUS_autobus a due piani a piano rialzato,a due piani a piano rialzato,1,9,9,9.0,0.0,1.0,1,0.10026,0.0
vehicles,veicoli,autobus,AUTOBUS_autobus a due piani a piano ribassato e rialzato,a due piani a piano ribassato e rialzato,1,10,10,10.0,0.0,1.0,1,0.10026,0.0
vehicles,veicoli,autobus,AUTOBUS_autobus a due piani a piano ribassato e rialzato con porta centrale,a due piani a piano ribassato e rialzato con porta centrale,1,11,11,11.0,0.0,1.0,1,0.10026,0.0
vehicles,veicoli,autobus,AUTOBUS_autobus a due piani a piano ribassato e rialzato senza porta centrale,a due piani a piano ribassato e rialzato senza porta centrale,1,12,12,12.0,0.0,1.0,1,0.10026,0.0
vehicles,veicoli,autobus,AUTOBUS_autobus a due piani a piano ribassato e rialzato con porta centrale e senza porta centrale,a due piani a piano ribassato e rialzato con porta centrale e senza porta centrale,1,13,13,13.0,0.0,1.0,1,0.10026,0.0
vehicles,veicoli,automobile,AUTOMOBILE_berline,berline,1,1,1,1.0,1.0,1.0,1,1.0,9119.0
vehicles,veicoli,automobile,AUTOMOBILE_suv,suv,1,2,2,2.0,0.0,1.0,1,0.10026,38682.0
vehicles,veicoli,automobile,AUTOMOBILE_coupé,coupé,1,3,3,3.0,0.0,1.0,1,0.10026,42702.0
vehicles,veicoli,automobile,AUTOMOBILE_cabriolet,cabriolet,1,4,4,4.0,0.0,1.0,1,0.10026,19356.0
vehicles,veicoli,automobile,AUTOMOBILE_furgone,furgone,1,5,5,5.0,0.0,1.0,1,0.10026,33420.0
vehicles,veicoli,automobile,AUTOMOBILE_camioncino,camioncino,1,6,6,6.0,0.0,1.0,1,0.10026,18600.0
vehicles,veicoli,automobile,AUTOMOBILE_monovolume,monovolume,1,7,7,7.0,0.0,1.0,1,0.10026,11428.0
vehicles,veicoli,automobile,AUTOMOBILE_auto sportive,auto sportive,1,8,8,8.0,0.0,1.0,1,0.10026,183.0
vehicles,veicoli,automobile,AUTOMOBILE_auto elettriche,auto elettriche,1,9,9,9.0,0.0,1.0,1,0.10026,581.0
vehicles,veicoli,automobile,AUTOMOBILE_auto ibride,auto ibride,1,10,10,10.0,0.0,1.0,1,0.10026,56.0
vehicles,veicoli,automobile,AUTOMOBILE_auto a benzina,auto a benzina,1,11,11,11.0,0.0,1.0,1,0.10026,24.0
vehicles,veicoli,automobile,AUTOMOBILE_auto diesel,auto diesel,1,12,12,12.0,0.0,1.0,1,0.10026,89.0
housing buildings,edifici residenziali,bagno,BAGNO_vasca da bagno,vasca da bagno,1,1,1,1.0,1.0,1.0,1,1.0,770.0
housing buildings,edifici residenziali,bagno,BAGNO_doccia,doccia,1,2,2,2.0,0.0,1.0,1,0.10026,31052.0
housing buildings,edifici residenziali,bagno,BAGNO_water,water,1,3,3,3.0,0.0,1.0,1,0.10026,72109.0
housing buildings,edifici residenziali,bagno,BAGNO_lavabo,lavabo,1,4,4,4.0,0.0,1.0,1,0.10026,14324.0
housing buildings,edifici residenziali,bagno,BAGNO_bidet,bidet,1,5,5,5.0,0.0,1.0,1,0.10026,34738.0
housing buildings,edifici residenziali,bagno,BAGNO_box doccia,box doccia,1,6,6,6.0,0.0,1.0,1,0.10026,1286.0
housing buildings,edifici residenziali,bagno,BAGNO_armadio bagno,armadio bagno,1,7,7,7.0,0.0,1.0,1,0.10026,127.0
housing buildings,edifici residenziali,bagno,BAGNO_specchio bagno,specchio bagno,1,8,8,8.0,0.0,1.0,1,0.10026,185.0
housing buildings,edifici residenziali,bagno,BAGNO_asciugatrice,asciugatrice,1,9,9,9.0,0.0,1.0,1,0.10026,29346.0
housing buildings,edifici residenziali,bagno,BAGNO_lavatrice,lavatrice,1,10,10,10.0,0.0,1.0,1,0.10026,16020.0
housing buildings,edifici residenziali,bagno,BAGNO_piastrelle bagno,piastrelle bagno,1,11,11,11.0,0.0,1.0,1,0.10026,292.0
housing buildings,edifici residenziali,bagno,BAGNO_pavimento bagno,pavimento bagno,1,12,12,12.0,0.0,1.0,1,0.10026,148.0
housing buildings,edifici residenziali,bagno,BAGNO_illuminazione bagno,illuminazione bagno,1,13,13,13.0,0.0,1.0,1,0.10026,90.0
housing buildings,edifici residenziali,bagno,BAGNO_tende da bagno,tende da bagno,1,14,14,14.0,0.0,1.0,1,0.10026,23.0
housing buildings,edifici residenziali,bagno,BAGNO_tappeto bagno,tappeto bagno,1,15,15,15.0,0.0,1.0,1,0.10026,266.0
housing buildings,edifici residenziali,bagno,BAGNO_scalda asciugamani,scalda asciugamani,1,16,16,16.0,0.0,1.0,1,0.10026,63.0
housing buildings,edifici residenziali,bagno,BAGNO_porta asciugamani,porta asciugamani,1,17,17,17.0,0.0,1.0,1,0.10026,667.0
housing buildings,edifici residenziali,bagno,BAGNO_porta sapone,porta sapone,1,18,18,18.0,0.0,1.0,1,0.10026,476.0
housing buildings,edifici residenziali,bagno,BAGNO_porta spazzolino,porta spazzolino,1,19,19,19.0,0.0,1.0,1,0.10026,352.0
housing buildings,edifici residenziali,bagno,BAGNO_porta rotoli carta igienica,porta rotoli carta igienica,1,20,20,20.0,0.0,1.0,1,0.10026,0.0
housing buildings,edifici residenziali,bagno,BAGNO_cassetta wc,cassetta wc,1,21,21,21.0,0.0,1.0,1,0.10026,119.0
housing buildings,edifici residenziali,bagno,BAGNO_water sospeso,water sospeso,1,22,22,22.0,0.0,1.0,1,0.10026,25.0
housing buildings,edifici residenziali,bagno,BAGNO_water con risciacquo,water con risciacquo,1,23,23,23.0,0.0,1.0,1,0.10026,0.0
housing buildings,edifici residenziali,bagno,BAGNO_water con sedile riscaldato,water con sedile riscaldato,1,24,24,24.0,0.0,1.0,1,0.10026,0.0
housing buildings,edifici residenziali,bagno,BAGNO_water con funzione bidet,water con funzione bidet,1,25,25,25.0,0.0,1.0,1,0.10026,1.0
housing buildings,edifici residenziali,bagno,BAGNO_water con funzione asciugatura,water con funzione asciugatura,1,26,26,26.0,0.0,1.0,1,0.10026,0.0
housing buildings,edifici residenziali,bagno,BAGNO_water con funzione illuminazione,water con funzione illuminazione,1,27,27,27.0,0.0,1.0,1,0.10026,0.0
housing buildings,edifici residenziali,bagno,BAGNO_water con funzione musica,water con funzione musica,1,28,28,28.0,0.0,1.0,1,0.10026,0.0
housing buildings,edifici residenziali,balcone,BALCONE_balcone a vista,a vista,1,1,1,1.0,1.0,1.0,1,1.0,23.0
housing buildings,edifici residenziali,balcone,BALCONE_balcone chiuso,chiuso,1,2,2,2.0,0.0,1.0,1,0.10026,670.0
housing buildings,edifici residenziali,balcone,BALCONE_balcone aperto,aperto,1,3,3,3.0,0.0,1.0,1,0.10026,368.0
housing buildings,edifici residenziali,balcone,BALCONE_balcone panoramico,panoramico,1,4,4,4.0,0.0,1.0,1,0.10026,272.0
housing buildings,edifici residenziali,balcone,BALCONE_balcone fiorito,fiorito,1,5,5,5.0,0.0,1.0,1,0.10026,184.0
housing buildings,edifici residenziali,balcone,BALCONE_balcone attico,attico,1,6,6,6.0,0.0,1.0,1,0.10026,3.0
housing buildings,edifici residenziali,balcone,BALCONE_balcone sospeso,sospeso,1,7,7,7.0,0.0,1.0,1,0.10026,55.0
