category,category_ita,concept,concept_exemplar,exemplar,count,min_rank,max_rank,mean_rank,first_occurrence,dominance,participant_concept,availability,asb_freq
stationery,cancelleria,agenda,AGENDA_calendario di lavoro per settimana,calendario di lavoro per settimana,1,4,4,4.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_calendario di lavoro per mese,calendario di lavoro per mese,1,5,5,5.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_calendario per eventi,calendario per eventi,1,6,6,6.0,0.0,0.2,5,0.02005,10.0
stationery,cancelleria,agenda,AGENDA_calendario per viaggi,calendario per viaggi,1,7,7,7.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_calendario evento per settimana,calendario evento per settimana,1,8,8,8.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_calendario evento per mese,calendario evento per mese,1,9,9,9.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_planner,planner,1,10,10,10.0,0.0,0.2,5,0.02005,32956.0
stationery,cancelleria,agenda,AGENDA_calendario per appuntamenti,calendario per appuntamenti,1,11,11,11.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_calendario per scadenze,calendario per scadenze,1,12,12,12.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_calendario accademico,calendario accademico,1,13,13,13.0,0.0,0.2,5,0.02005,43.0
stationery,cancelleria,agenda,AGENDA_calendario professionale,calendario professionale,1,14,14,14.0,0.0,0.2,5,0.02005,26.0
stationery,cancelleria,agenda,AGENDA_calendario vacanze,calendario vacanze,1,15,15,15.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_calendario di riunione per aziende,calendario di riunione per aziende,1,16,16,16.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_calendario di riunione per fam,calendario di riunione per fam,1,17,17,17.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_agenda di lavoro,di lavoro,1,1,1,1.0,0.2,0.2,5,0.2,866.0
stationery,cancelleria,agenda,AGENDA_agenda personale,personale,1,2,2,2.0,0.0,0.2,5,0.02005,15991.0
stationery,cancelleria,agenda,AGENDA_mini-agenda,mini-agenda,1,3,3,3.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_indicatore di agenda,indicatore di agenda,1,2,2,2.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_smartphone,smartphone,1,3,3,3.0,0.0,0.2,5,0.02005,33938.0
stationery,cancelleria,agenda,AGENDA_calcolatore,calcolatore,1,4,4,4.0,0.0,0.2,5,0.02005,9076.0
stationery,cancelleria,agenda,AGENDA_tablet,tablet,1,5,5,5.0,0.0,0.2,5,0.02005,47800.0
stationery,cancelleria,agenda,AGENDA_pendolino,pendolino,1,6,6,6.0,0.0,0.2,5,0.02005,5446.0
stationery,cancelleria,agenda,AGENDA_agenda diaries di famiglia,diaries di famiglia,1,1,1,1.0,0.2,0.2,5,0.2,
stationery,cancelleria,agenda,AGENDA_agenda diaries personali,diaries personali,1,2,2,2.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_agenda digitali,digitali,1,3,3,3.0,0.0,0.2,5,0.02005,23285.0
stationery,cancelleria,agenda,AGENDA_agenda di corte,di corte,1,4,4,4.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_agenda professionale,professionale,1,5,5,5.0,0.0,0.2,5,0.02005,18210.0
stationery,cancelleria,agenda,AGENDA_agenda informatica,informatica,1,6,6,6.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_agenda organizzativa,organizzativa,1,7,7,7.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_agenda grafica,grafica,1,8,8,8.0,0.0,0.2,5,0.02005,33777.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cinto,cinto,2,1,5,3.0,0.2,0.4,5,0.22005,38024.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_tinta,tinta,1,2,2,2.0,0.0,0.2,5,0.02005,17873.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_borsello,borsello,2,1,3,2.0,0.2,0.4,5,0.22005,16188.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_guasta,guasta,1,4,4,4.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_tazze,tazze,1,5,5,5.0,0.0,0.2,5,0.02005,59098.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_tascas,tascas,1,6,6,6.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_t-shirt,t-shirt,1,1,1,1.0,0.2,0.2,5,0.2,35456.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_jeans,jeans,1,2,2,2.0,0.0,0.2,5,0.02005,31070.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_camicie,camicie,1,3,3,3.0,0.0,0.2,5,0.02005,54716.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_vestiti,vestiti,1,4,4,4.0,0.0,0.2,5,0.02005,53596.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_pantaloni,pantaloni,1,5,5,5.0,0.0,0.2,5,0.02005,49132.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_scarpe,scarpe,1,6,6,6.0,0.0,0.2,5,0.02005,919012.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_mangusta,mangusta,1,1,1,1.0,0.2,0.2,5,0.2,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_gambusione,gambusione,1,2,2,2.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_maglione,maglione,1,3,3,3.0,0.0,0.2,5,0.02005,39390.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_guanto,guanto,1,4,4,4.0,0.0,0.2,5,0.02005,53394.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_calze,calze,1,5,5,5.0,0.0,0.2,5,0.02005,49642.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_abito dama,abito dama,1,1,1,1.0,0.2,0.2,5,0.2,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_camicia,camicia,1,2,2,2.0,0.0,0.2,5,0.02005,34140.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_maglietta,maglietta,1,3,3,3.0,0.0,0.2,5,0.02005,35332.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_guinzaglio,guinzaglio,1,4,4,4.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_costrutto,costrutto,1,6,6,6.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_scialle,scialle,1,7,7,7.0,0.0,0.2,5,0.02005,22676.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_spillare,spillare,1,8,8,8.0,0.0,0.2,5,0.02005,16697.0
furniture,mobili,armadio,ARMADIO_armadio a due porte,a due porte,1,1,1,1.0,0.25,0.25,4,0.25,
furniture,mobili,armadio,ARMADIO_armadio a tre porte,a tre porte,1,2,2,2.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_armadio a quattro porte,a quattro porte,1,3,3,3.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_armadio a sei porte,a sei porte,1,4,4,4.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_armadio a otto porte,a otto porte,1,5,5,5.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_armadio a scaffalature,a scaffalature,1,6,6,6.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_armadio in linea,in linea,1,7,7,7.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_armadio a sospensione,a sospensione,1,8,8,8.0,0.0,0.25,4,0.02506,68.0
furniture,mobili,armadio,ARMADIO_armadio con raccoglitore,con raccoglitore,1,9,9,9.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_ambiente armadio,ambiente armadio,1,10,10,10.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_armadio in camera frigo,in camera frigo,1,11,11,11.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_armadio in cucina,in cucina,1,12,12,12.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_armadio in bagno,in bagno,1,13,13,13.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_armadio per computer,per computer,1,14,14,14.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_armadio in soggiorno,in soggiorno,1,15,15,15.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_armadio tv,tv,1,16,16,16.0,0.0,0.25,4,0.02506,34358.0
furniture,mobili,armadio,ARMADIO_apparecchiature in armadio,apparecchiature in armadio,1,17,17,17.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_piastre in armadio,piastre in armadio,1,18,18,18.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_vestiti in armadio,vestiti in armadio,1,19,19,19.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_forniture in,forniture in,1,20,20,20.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_armadietto,armadietto,1,1,1,1.0,0.25,0.25,4,0.25,32978.0
furniture,mobili,armadio,ARMADIO_armadio frigorioso,frigorioso,1,2,2,2.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_armadio a panca,a panca,1,3,3,3.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_armadio a cassette,a cassette,1,4,4,4.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_armadio camicia,camicia,1,5,5,5.0,0.0,0.25,4,0.02506,34140.0
furniture,mobili,armadio,ARMADIO_armadio pantelleria,pantelleria,1,6,6,6.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_armario,armario,1,7,7,7.0,0.0,0.25,4,0.02506,644.0
furniture,mobili,armadio,ARMADIO_armario frigoroso,armario frigoroso,1,8,8,8.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_armario di stoviglie,armario di stoviglie,1,9,9,9.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_armario de' vestiti,armario de' vestiti,1,10,10,10.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_armario di scarpe,armario di scarpe,1,11,11,11.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_armario di lenzuola,armario di lenzuola,1,12,12,12.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_armario di libri,armario di libri,1,13,13,13.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_armario doppio piano,armario doppio piano,1,14,14,14.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_armariolino,armariolino,1,15,15,15.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_cuffia,cuffia,1,1,1,1.0,0.25,0.25,4,0.25,39710.0
furniture,mobili,armadio,ARMADIO_arca di pace,arca di pace,1,2,2,2.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_cassetto,cassetto,1,3,3,3.0,0.0,0.25,4,0.02506,37236.0
furniture,mobili,armadio,ARMADIO_scaffale,scaffale,1,4,4,4.0,0.0,0.25,4,0.02506,42692.0
furniture,mobili,armadio,ARMADIO_armadio da dondoli,da dondoli,1,5,5,5.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_covolettere,covolettere,1,6,6,6.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_armadio nero,nero,1,1,1,1.0,0.25,0.25,4,0.25,30046.0
furniture,mobili,armadio,ARMADIO_armadio rosso,rosso,1,2,2,2.0,0.0,0.25,4,0.02506,33472.0
furniture,mobili,armadio,ARMADIO_armadio di legno,di legno,1,3,3,3.0,0.0,0.25,4,0.02506,35.0
furniture,mobili,armadio,ARMADIO_armadio a vista,a vista,1,4,4,4.0,0.0,0.25,4,0.02506,20.0
furniture,mobili,armadio,ARMADIO_armadio per piatti,per piatti,1,5,5,5.0,0.0,0.25,4,0.02506,
furniture,mobili,armadio,ARMADIO_armadio per documenti,per documenti,1,6,6,6.0,0.0,0.25,4,0.02506,
stationery,cancelleria,astuccio,ASTUCCIO_cestino-astuccio,cestino-astuccio,1,1,1,1.0,0.2,0.2,5,0.2,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio adibita,adibita,1,2,2,2.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_ghiaccino,ghiaccino,1,3,3,3.0,0.0,0.2,5,0.02005,182.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per piccoli cibi,per piccoli cibi,1,4,4,4.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_carrello di lotti,carrello di lotti,1,5,5,5.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_fornace,fornace,1,1,1,1.0,0.2,0.2,5,0.2,34526.0
stationery,cancelleria,astuccio,ASTUCCIO_camino,camino,1,2,2,2.0,0.0,0.2,5,0.02005,27794.0
stationery,cancelleria,astuccio,ASTUCCIO_radiatoria,radiatoria,1,3,3,3.0,0.0,0.2,5,0.02005,3.0
stationery,cancelleria,astuccio,ASTUCCIO_riscaldamento elettrico,riscaldamento elettrico,1,4,4,4.0,0.0,0.2,5,0.02005,84.0
stationery,cancelleria,astuccio,ASTUCCIO_microwave,microwave,1,5,5,5.0,0.0,0.2,5,0.02005,1320.0
stationery,cancelleria,astuccio,ASTUCCIO_lampada,lampada,1,6,6,6.0,0.0,0.2,5,0.02005,19416.0
stationery,cancelleria,astuccio,ASTUCCIO_incandescente,incandescente,1,7,7,7.0,0.0,0.2,5,0.02005,17928.0
stationery,cancelleria,astuccio,ASTUCCIO_elettrica,elettrica,2,8,11,9.5,0.0,0.4,5,0.06003,64450.0
stationery,cancelleria,astuccio,ASTUCCIO_infrarosso,infrarosso,1,9,9,9.0,0.0,0.2,5,0.02005,21637.0
stationery,cancelleria,astuccio,ASTUCCIO_parassolare,parassolare,1,10,10,10.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_porta asiatico,porta asiatico,1,1,1,1.0,0.2,0.2,5,0.2,
stationery,cancelleria,astuccio,ASTUCCIO_stiniera,stiniera,1,2,2,2.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_porta asciugamano mante,porta asciugamano mante,1,3,3,3.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_porta asciugamano maschile,porta asciugamano maschile,1,4,4,4.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_porta asciugamano donne,porta asciugamano donne,1,5,5,5.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_porta asciugamano bambini,porta asciugamano bambini,2,6,7,6.5,0.0,0.4,5,0.04947,
stationery,cancelleria,astuccio,ASTUCCIO_porta asciugamano bimbi piccoli,porta asciugamano bimbi piccoli,1,8,8,8.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_porta asciugamano bimbi grandi,porta asciugamano bimbi grandi,1,9,9,9.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_aerotende,aerotende,1,1,1,1.0,0.2,0.2,5,0.2,
stationery,cancelleria,astuccio,ASTUCCIO_aereoplan,aereoplan,1,2,2,2.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_automobile,automobile,1,3,3,3.0,0.0,0.2,5,0.02005,41036.0
