category,category_ita,concept,concept_exemplar,exemplar,count,min_rank,max_rank,mean_rank,first_occurrence,dominance,participant_concept,availability,asb_freq
stationery,cancelleria,agenda,AGENDA_agenda di appuntamenti,di appuntamenti,1,4,4,4.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_diario,diario,3,1,5,2.6667,0.2,0.6,5,0.33259,40702.0
stationery,cancelleria,agenda,AGENDA_planner,planner,2,3,6,4.5,0.0,0.4,5,0.09976,32956.0
stationery,cancelleria,agenda,AGENDA_taccuino,taccuino,1,4,4,4.0,0.0,0.2,5,0.02005,36308.0
stationery,cancelleria,agenda,AGENDA_tablete di gestione delle tattiche,tablete di gestione delle tattiche,1,5,5,5.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_application per la pianificazione,application per la pianificazione,1,6,6,6.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_piano,piano,2,2,6,4.0,0.0,0.4,5,0.14631,39310.0
stationery,cancelleria,agenda,AGENDA_elenco,elenco,2,3,4,3.5,0.0,0.4,5,0.06321,39132.0
stationery,cancelleria,agenda,AGENDA_tabella,tabella,2,3,4,3.5,0.0,0.4,5,0.06321,37962.0
stationery,cancelleria,agenda,AGENDA_orario,orario,1,5,5,5.0,0.0,0.2,5,0.02005,8888.0
stationery,cancelleria,agenda,AGENDA_calendario di appuntamenti,calendario di appuntamenti,1,6,6,6.0,0.0,0.2,5,0.02005,26.0
stationery,cancelleria,agenda,AGENDA_pianificatore,pianificatore,1,3,3,3.0,0.0,0.2,5,0.02005,10266.0
stationery,cancelleria,agenda,AGENDA_programmatore,programmatore,1,4,4,4.0,0.0,0.2,5,0.02005,11126.0
stationery,cancelleria,agenda,AGENDA_rivista,rivista,1,5,5,5.0,0.0,0.2,5,0.02005,35870.0
stationery,cancelleria,agenda,AGENDA_calendario di viaggio,calendario di viaggio,1,6,6,6.0,0.0,0.2,5,0.02005,22.0
stationery,cancelleria,agenda,AGENDA_agenda personale,personale,1,7,7,7.0,0.0,0.2,5,0.02005,15991.0
stationery,cancelleria,agenda,AGENDA_calendario digitale,calendario digitale,1,2,2,2.0,0.0,0.2,5,0.02005,140.0
stationery,cancelleria,agenda,AGENDA_table,table,1,5,5,5.0,0.0,0.2,5,0.02005,16918.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_pannetto,pannetto,1,1,1,1.0,0.2,0.2,5,0.2,757.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cassetta,cassetta,1,2,2,2.0,0.0,0.2,5,0.02005,31474.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_tappetino,tappetino,2,3,3,3.0,0.0,0.4,5,0.0401,38034.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cintura,cintura,1,4,4,4.0,0.0,0.2,5,0.02005,43008.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_bambola,bambola,1,1,1,1.0,0.2,0.2,5,0.2,7616.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_stendipanni,stendipanni,1,2,2,2.0,0.0,0.2,5,0.02005,302.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_stendicoda,stendicoda,1,3,3,3.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cesto da appendiabiti,cesto da appendiabiti,1,4,4,4.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_seggiolo,seggiolo,1,5,5,5.0,0.0,0.2,5,0.02005,23.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_sacco di panno,sacco di panno,1,1,1,1.0,0.2,0.2,5,0.2,15.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_borsa per il guardaroba,borsa per il guardaroba,1,2,2,2.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cassettino per abiti,cassettino per abiti,1,4,4,4.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_righello,righello,1,5,5,5.0,0.0,0.2,5,0.02005,23782.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_abbigliamento steso,abbigliamento steso,1,6,6,6.0,0.0,0.2,5,0.02005,5.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_mobile,mobile,1,1,1,1.0,0.2,0.2,5,0.2,55528.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cassettino,cassettino,1,2,2,2.0,0.0,0.2,5,0.02005,7542.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_tavolo,tavolo,1,3,3,3.0,0.0,0.2,5,0.02005,35504.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_armadio,armadio,1,4,4,4.0,0.0,0.2,5,0.02005,42558.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_scrivania,scrivania,2,3,5,4.0,0.0,0.4,5,0.08338,45254.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_ripiano,ripiano,1,6,6,6.0,0.0,0.2,5,0.02005,19061.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_ripiano in acciaio,ripiano in acciaio,1,7,7,7.0,0.0,0.2,5,0.02005,28.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cassetto,cassetto,1,1,1,1.0,0.2,0.2,5,0.2,37236.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_scaffale,scaffale,1,2,2,2.0,0.0,0.2,5,0.02005,42692.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cassettone,cassettone,1,4,4,4.0,0.0,0.2,5,0.02005,34200.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_ripostiglio,ripostiglio,1,5,5,5.0,0.0,0.2,5,0.02005,18716.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_estensione,estensione,1,6,6,6.0,0.0,0.2,5,0.02005,23281.0
furniture,mobili,armadio,ARMADIO_armadio a cassetti,a cassetti,2,1,2,1.5,0.2,0.4,5,0.22005,
furniture,mobili,armadio,ARMADIO_armadio da notte,da notte,1,2,2,2.0,0.0,0.2,5,0.02005,157.0
furniture,mobili,armadio,ARMADIO_armadio da stivaletti,da stivaletti,1,3,3,3.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio per cucina,per cucina,1,4,4,4.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio per bagagli,per bagagli,1,5,5,5.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio esterno,esterno,1,6,6,6.0,0.0,0.2,5,0.02005,15878.0
furniture,mobili,armadio,ARMADIO_armadio per bici,per bici,1,7,7,7.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio a muro,a muro,2,1,1,1.0,0.4,0.4,5,0.4,584.0
furniture,mobili,armadio,ARMADIO_armadio con ante,con ante,1,2,2,2.0,0.0,0.2,5,0.02005,123.0
furniture,mobili,armadio,ARMADIO_armadio a viti,a viti,1,3,3,3.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_cassetta di armadio,cassetta di armadio,1,4,4,4.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,armadio,ARMADIO_armadio a stuzzolone,a stuzzolone,1,5,5,5.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio da letto,da letto,2,1,3,2.0,0.2,0.4,5,0.22005,110.0
furniture,mobili,armadio,ARMADIO_armadio da tavola,da tavola,1,4,4,4.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio per biciclette,per biciclette,1,5,5,5.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_cassettone,cassettone,1,1,1,1.0,0.2,0.2,5,0.2,34200.0
furniture,mobili,armadio,ARMADIO_guardaroba,guardaroba,1,2,2,2.0,0.0,0.2,5,0.02005,29842.0
furniture,mobili,armadio,ARMADIO_armo,armo,1,3,3,3.0,0.0,0.2,5,0.02005,5155.0
furniture,mobili,armadio,ARMADIO_armadio in legno,in legno,1,4,4,4.0,0.0,0.2,5,0.02005,210.0
furniture,mobili,armadio,ARMADIO_ripostiglietto,ripostiglietto,1,5,5,5.0,0.0,0.2,5,0.02005,11.0
furniture,mobili,armadio,ARMADIO_cassettario,cassettario,1,6,6,6.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,armadio,ARMADIO_armadio da salotto,da salotto,1,2,2,2.0,0.0,0.2,5,0.02005,166.0
furniture,mobili,armadio,ARMADIO_armadio da cucina,da cucina,1,3,3,3.0,0.0,0.2,5,0.02005,27.0
furniture,mobili,armadio,ARMADIO_armadio da bagno,da bagno,1,4,4,4.0,0.0,0.2,5,0.02005,27.0
furniture,mobili,armadio,ARMADIO_armadio a porta,a porta,1,5,5,5.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armoire,armoire,1,6,6,6.0,0.0,0.2,5,0.02005,86.0
stationery,cancelleria,astuccio,ASTUCCIO_guanti,guanti,2,1,4,2.5,0.2,0.4,5,0.22005,52788.0
stationery,cancelleria,astuccio,ASTUCCIO_guantone,guantone,1,2,2,2.0,0.0,0.2,5,0.02005,15902.0
stationery,cancelleria,astuccio,ASTUCCIO_guanti di cuoio,guanti di cuoio,1,3,3,3.0,0.0,0.2,5,0.02005,23.0
stationery,cancelleria,astuccio,ASTUCCIO_guanti da caccia,guanti da caccia,1,4,4,4.0,0.0,0.2,5,0.02005,5.0
stationery,cancelleria,astuccio,ASTUCCIO_busta da giardino,busta da giardino,1,1,1,1.0,0.2,0.2,5,0.2,0.0
stationery,cancelleria,astuccio,ASTUCCIO_busta da spesa,busta da spesa,1,2,2,2.0,0.0,0.2,5,0.02005,13.0
stationery,cancelleria,astuccio,ASTUCCIO_busta da posta,busta da posta,1,3,3,3.0,0.0,0.2,5,0.02005,4.0
stationery,cancelleria,astuccio,ASTUCCIO_busta per imballaggio,busta per imballaggio,1,4,4,4.0,0.0,0.2,5,0.02005,7.0
stationery,cancelleria,astuccio,ASTUCCIO_cappello,cappello,1,1,1,1.0,0.2,0.2,5,0.2,34080.0
stationery,cancelleria,astuccio,ASTUCCIO_berretto,berretto,1,2,2,2.0,0.0,0.2,5,0.02005,37350.0
stationery,cancelleria,astuccio,ASTUCCIO_casco,casco,1,3,3,3.0,0.0,0.2,5,0.02005,31044.0
stationery,cancelleria,astuccio,ASTUCCIO_stivaletti,stivaletti,1,5,5,5.0,0.0,0.2,5,0.02005,36722.0
stationery,cancelleria,astuccio,ASTUCCIO_bocca,bocca,1,1,1,1.0,0.2,0.2,5,0.2,39300.0
stationery,cancelleria,astuccio,ASTUCCIO_naso,naso,1,2,2,2.0,0.0,0.2,5,0.02005,27830.0
stationery,cancelleria,astuccio,ASTUCCIO_orecchie,orecchie,1,3,3,3.0,0.0,0.2,5,0.02005,46324.0
stationery,cancelleria,astuccio,ASTUCCIO_occhi,occhi,1,4,4,4.0,0.0,0.2,5,0.02005,48274.0
stationery,cancelleria,astuccio,ASTUCCIO_mento,mento,1,5,5,5.0,0.0,0.2,5,0.02005,16517.0
stationery,cancelleria,astuccio,ASTUCCIO_bocchino,bocchino,1,6,6,6.0,0.0,0.2,5,0.02005,19259.0
stationery,cancelleria,astuccio,ASTUCCIO_cappuccio,cappuccio,1,1,1,1.0,0.2,0.2,5,0.2,26178.0
stationery,cancelleria,astuccio,ASTUCCIO_fumettone,fumettone,1,2,2,2.0,0.0,0.2,5,0.02005,881.0
stationery,cancelleria,astuccio,ASTUCCIO_tappo,tappo,1,3,3,3.0,0.0,0.2,5,0.02005,21332.0
stationery,cancelleria,astuccio,ASTUCCIO_imbottitura,imbottitura,1,4,4,4.0,0.0,0.2,5,0.02005,15126.0
hobbies,passatempi,attrezzo,ATTREZZO_forchetta,forchetta,1,1,1,1.0,0.2,0.2,5,0.2,19429.0
hobbies,passatempi,attrezzo,ATTREZZO_cucchiaio,cucchiaio,2,1,2,1.5,0.2,0.4,5,0.22005,401638.0
hobbies,passatempi,attrezzo,ATTREZZO_coltello,coltello,2,2,3,2.5,0.0,0.4,5,0.08338,32680.0
hobbies,passatempi,attrezzo,ATTREZZO_forbice,forbice,3,1,4,2.6667,0.2,0.6,5,0.26321,39252.0
hobbies,passatempi,attrezzo,ATTREZZO_forbici,forbici,3,1,5,2.3333,0.4,0.6,5,0.42005,22189.0
hobbies,passatempi,attrezzo,ATTREZZO_spilli,spilli,1,6,6,6.0,0.0,0.2,5,0.02005,9213.0
hobbies,passatempi,attrezzo,ATTREZZO_forbastro,forbastro,1,7,7,7.0,0.0,0.2,5,0.02005,0.0
hobbies,passatempi,attrezzo,ATTREZZO_forbica,forbica,1,3,3,3.0,0.0,0.2,5,0.02005,0.0
hobbies,passatempi,attrezzo,ATTREZZO_rasoio,rasoio,2,4,7,5.5,0.0,0.4,5,0.08338,19742.0
hobbies,passatempi,attrezzo,ATTREZZO_tornoio,tornoio,1,5,5,5.0,0.0,0.2,5,0.02005,2.0
hobbies,passatempi,attrezzo,ATTREZZO_scopa,scopa,1,6,6,6.0,0.0,0.2,5,0.02005,38416.0
hobbies,passatempi,attrezzo,ATTREZZO_asta,asta,1,7,7,7.0,0.0,0.2,5,0.02005,14848.0
hobbies,passatempi,attrezzo,ATTREZZO_spilla,spilla,1,2,2,2.0,0.0,0.2,5,0.02005,20904.0
hobbies,passatempi,attrezzo,ATTREZZO_aghi,aghi,1,3,3,3.0,0.0,0.2,5,0.02005,50080.0
hobbies,passatempi,attrezzo,ATTREZZO_matita,matita,3,4,8,6.0,0.0,0.6,5,0.13337,26406.0
hobbies,passatempi,attrezzo,ATTREZZO_pennello,pennello,2,5,5,5.0,0.0,0.4,5,0.0401,30606.0
hobbies,passatempi,attrezzo,ATTREZZO_forbicatrice,forbicatrice,1,6,6,6.0,0.0,0.2,5,0.02005,0.0
hobbies,passatempi,attrezzo,ATTREZZO_scalpello,scalpello,2,4,7,5.5,0.0,0.4,5,0.08338,26602.0
hobbies,passatempi,attrezzo,ATTREZZO_pennacchieri,pennacchieri,1,8,8,8.0,0.0,0.2,5,0.02005,1.0
hobbies,passatempi,attrezzo,ATTREZZO_sega,sega,2,2,5,3.5,0.0,0.4,5,0.13259,40972.0
hobbies,passatempi,attrezzo,ATTREZZO_raspatella,raspatella,1,8,8,8.0,0.0,0.2,5,0.02005,24.0
hobbies,passatempi,attrezzo,ATTREZZO_ago,ago,1,9,9,9.0,0.0,0.2,5,0.02005,18842.0
hobbies,passatempi,attrezzo,ATTREZZO_lente di giapponesi,lente di giapponesi,1,10,10,10.0,0.0,0.2,5,0.02005,0.0
hobbies,passatempi,attrezzo,ATTREZZO_pinze,pinze,1,11,11,11.0,0.0,0.2,5,0.02005,23953.0
hobbies,passatempi,attrezzo,ATTREZZO_pinzette,pinzette,1,2,2,2.0,0.0,0.2,5,0.02005,13444.0
hobbies,passatempi,attrezzo,ATTREZZO_martello,martello,1,3,3,3.0,0.0,0.2,5,0.02005,35294.0
hobbies,passatempi,attrezzo,ATTREZZO_trapano,trapano,1,4,4,4.0,0.0,0.2,5,0.02005,17985.0
hobbies,passatempi,attrezzo,ATTREZZO_compasso,compasso,1,6,6,6.0,0.0,0.2,5,0.02005,37028.0
hobbies,passatempi,attrezzo,ATTREZZO_livella,livella,1,7,7,7.0,0.0,0.2,5,0.02005,8934.0
vehicles,veicoli,autobus,AUTOBUS_autobus urbano,urbano,5,1,4,1.6,0.8,1.0,5,0.82005,23994.0
vehicles,veicoli,autobus,AUTOBUS_autobus interurbano,interurbano,3,2,2,2.0,0.0,0.6,5,0.06016,5878.0
vehicles,veicoli,autobus,AUTOBUS_autobus notturno,notturno,4,3,3,3.0,0.0,0.8,5,0.08021,17081.0
vehicles,veicoli,autobus,AUTOBUS_autobus di linea,di linea,3,4,6,4.6667,0.0,0.6,5,0.12068,
vehicles,veicoli,autobus,AUTOBUS_autobus turistico,turistico,2,5,6,5.5,0.0,0.4,5,0.05182,14921.0
vehicles,veicoli,autobus,AUTOBUS_autobus di trasporto scolastico,di trasporto scolastico,1,6,6,6.0,0.0,0.2,5,0.02005,
vehicles,veicoli,autobus,AUTOBUS_autobus di trasporto urbano,di trasporto urbano,1,7,7,7.0,0.0,0.2,5,0.02005,
vehicles,veicoli,autobus,AUTOBUS_autobus extraurbano,extraurbano,4,2,8,4.75,0.0,0.8,5,0.29241,
vehicles,veicoli,autobus,AUTOBUS_autobus di autobus a catena,di a catena,1,9,9,9.0,0.0,0.2,5,0.02005,
vehicles,veicoli,autobus,AUTOBUS_autobus a trazione elettrica,a trazione elettrica,1,5,5,5.0,0.0,0.2,5,0.02005,
vehicles,veicoli,autobus,AUTOBUS_autobus a trazione diesel,a trazione diesel,1,6,6,6.0,0.0,0.2,5,0.02005,
vehicles,veicoli,autobus,AUTOBUS_autobus a gas,a gas,1,7,7,7.0,0.0,0.2,5,0.02005,959.0
vehicles,veicoli,autobus,AUTOBUS_autobus a idrogeno,a idrogeno,1,8,8,8.0,0.0,0.2,5,0.02005,
vehicles,veicoli,autobus,AUTOBUS_autobus ferroviario,ferroviario,1,4,4,4.0,0.0,0.2,5,0.02005,22180.0
vehicles,veicoli,autobus,AUTOBUS_autobus a lunga distanza,a lunga distanza,1,5,5,5.0,0.0,0.2,5,0.02005,
vehicles,veicoli,autobus,AUTOBUS_autobus di linea aeroporto,di linea aeroporto,1,7,7,7.0,0.0,0.2,5,0.02005,
vehicles,veicoli,autobus,AUTOBUS_autobus aeroporto,aeroporto,1,8,8,8.0,0.0,0.2,5,0.02005,1439826.0
vehicles,veicoli,autobus,AUTOBUS_minibus,minibus,1,1,1,1.0,0.2,0.2,5,0.2,23726.0
vehicles,veicoli,autobus,AUTOBUS_pullman,pullman,1,2,2,2.0,0.0,0.2,5,0.02005,35948.0
vehicles,veicoli,autobus,AUTOBUS_tram,tram,1,3,3,3.0,0.0,0.2,5,0.02005,42702.0
vehicles,veicoli,autobus,AUTOBUS_autobus di collegio,di collegio,1,5,5,5.0,0.0,0.2,5,0.02005,
vehicles,veicoli,autobus,AUTOBUS_autobus di mercato,di mercato,1,7,7,7.0,0.0,0.2,5,0.02005,
vehicles,veicoli,autobus,AUTOBUS_autobus scuola,scuola,1,8,8,8.0,0.0,0.2,5,0.02005,29948.0
vehicles,veicoli,automobile,AUTOMOBILE_auto,auto,4,1,2,1.25,0.6,0.8,5,0.62005,37910.0
vehicles,veicoli,automobile,AUTOMOBILE_furgone,furgone,1,2,2,2.0,0.0,0.2,5,0.02005,33420.0
vehicles,veicoli,automobile,AUTOMOBILE_camion,camion,3,3,6,5.0,0.0,0.6,5,0.11981,31796.0
vehicles,veicoli,automobile,AUTOMOBILE_autobus,autobus,4,1,7,4.0,0.2,0.8,5,0.34671,663876.0
vehicles,veicoli,automobile,AUTOMOBILE_moto,moto,2,2,5,3.5,0.0,0.4,5,0.13259,33864.0
vehicles,veicoli,automobile,AUTOMOBILE_scooter,scooter,4,3,6,4.75,0.0,0.8,5,0.17012,50306.0
vehicles,veicoli,automobile,AUTOMOBILE_motociclo,motociclo,2,2,3,2.5,0.0,0.4,5,0.08338,33538.0
vehicles,veicoli,automobile,AUTOMOBILE_bus,bus,1,4,4,4.0,0.0,0.2,5,0.02005,600430.0
vehicles,veicoli,automobile,AUTOMOBILE_treno,treno,1,5,5,5.0,0.0,0.2,5,0.02005,33080.0
vehicles,veicoli,automobile,AUTOMOBILE_motocicletta,motocicletta,2,3,5,4.0,0.0,0.4,5,0.08338,37296.0
vehicles,veicoli,automobile,AUTOMOBILE_sferracuore,sferracuore,1,4,4,4.0,0.0,0.2,5,0.02005,0.0
vehicles,veicoli,automobile,AUTOMOBILE_motocarro,motocarro,1,5,5,5.0,0.0,0.2,5,0.02005,2013.0
vehicles,veicoli,automobile,AUTOMOBILE_bicicletta,bicicletta,2,1,3,2.0,0.2,0.4,5,0.22005,37606.0
vehicles,veicoli,automobile,AUTOMOBILE_motoscafo,motoscafo,1,2,2,2.0,0.0,0.2,5,0.02005,16359.0
vehicles,veicoli,automobile,AUTOMOBILE_taxi,taxi,1,5,5,5.0,0.0,0.2,5,0.02005,32854.0
vehicles,veicoli,automobile,AUTOMOBILE_traghetto,traghetto,1,6,6,6.0,0.0,0.2,5,0.02005,36792.0
housing buildings,edifici residenziali,bagno,BAGNO_vasca,vasca,3,1,2,1.3333,0.4,0.6,5,0.42005,40030.0
housing buildings,edifici residenziali,bagno,BAGNO_doccia,doccia,3,1,3,2.0,0.2,0.6,5,0.28338,31052.0
housing buildings,edifici residenziali,bagno,BAGNO_lavabo,lavabo,3,3,5,3.6667,0.0,0.6,5,0.14671,14324.0
housing buildings,edifici residenziali,bagno,BAGNO_toiletta,toiletta,1,4,4,4.0,0.0,0.2,5,0.02005,153.0
housing buildings,edifici residenziali,bagno,BAGNO_bidet,bidet,5,4,6,4.8,0.0,1.0,5,0.18421,34738.0
housing buildings,edifici residenziali,bagno,BAGNO_water,water,1,4,4,4.0,0.0,0.2,5,0.02005,72109.0
housing buildings,edifici residenziali,bagno,BAGNO_wc,wc,3,1,6,3.0,0.2,0.6,5,0.34631,18729.0
housing buildings,edifici residenziali,bagno,BAGNO_docce,docce,1,1,1,1.0,0.2,0.2,5,0.2,23594.0
housing buildings,edifici residenziali,bagno,BAGNO_mancine,mancine,1,2,2,2.0,0.0,0.2,5,0.02005,567.0
housing buildings,edifici residenziali,bagno,BAGNO_idromassaggio,idromassaggio,1,3,3,3.0,0.0,0.2,5,0.02005,14758.0
housing buildings,edifici residenziali,bagno,BAGNO_bagnoschiuma,bagnoschiuma,1,5,5,5.0,0.0,0.2,5,0.02005,10703.0
housing buildings,edifici residenziali,bagno,BAGNO_armadietto,armadietto,1,7,7,7.0,0.0,0.2,5,0.02005,32978.0
