category,category_ita,concept,concept_exemplar,exemplar,count,min_rank,max_rank,mean_rank,first_occurrence,dominance,participant_concept,availability,asb_freq
stationery,cancelleria,agenda,AGENDA_agenda elettronica,elettronica,4,4,7,5.0,0.0,0.8,5,0.18987,26217.0
stationery,cancelleria,agenda,AGENDA_agenda cartacea,cartacea,4,4,8,5.75,0.0,0.8,5,0.1871,25127.0
stationery,cancelleria,agenda,AGENDA_agenda personale,personale,4,2,9,5.0,0.0,0.8,5,0.33012,15991.0
stationery,cancelleria,agenda,AGENDA_agenda di lavoro,di lavoro,1,7,7,7.0,0.0,0.2,5,0.02005,866.0
stationery,cancelleria,agenda,AGENDA_agenda di viaggio,di viaggio,3,8,9,8.3333,0.0,0.6,5,0.07351,102.0
stationery,cancelleria,agenda,AGENDA_agenda romantica,romantica,1,9,9,9.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_agenda sociale,sociale,1,10,10,10.0,0.0,0.2,5,0.02005,14161.0
stationery,cancelleria,agenda,AGENDA_agenda lavorativa,lavorativa,3,2,3,2.3333,0.0,0.6,5,0.14671,
stationery,cancelleria,agenda,AGENDA_agenda digitale,digitale,1,3,3,3.0,0.0,0.2,5,0.02005,18961.0
stationery,cancelleria,agenda,AGENDA_agenda annuale,annuale,4,4,7,6.0,0.0,0.8,5,0.13285,22089.0
stationery,cancelleria,agenda,AGENDA_agenda di studio,di studio,3,8,10,9.0,0.0,0.6,5,0.07937,131.0
stationery,cancelleria,agenda,AGENDA_agenda online,online,1,9,9,9.0,0.0,0.2,5,0.02005,20644.0
stationery,cancelleria,agenda,AGENDA_agenda viaggi,viaggi,1,10,10,10.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_agenda degli appuntamenti,degli appuntamenti,1,11,11,11.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_agenda quotidiana,quotidiana,1,3,3,3.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_agenda impegno,impegno,1,7,7,7.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_agenda lavoro,lavoro,1,8,8,8.0,0.0,0.2,5,0.02005,18345.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_gruccia,gruccia,5,1,1,1.0,1.0,1.0,5,1.0,6253.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_asta,asta,2,2,2,2.0,0.0,0.4,5,0.0401,14848.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_attaccapanni,attaccapanni,4,2,3,2.5,0.0,0.8,5,0.16676,4205.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a muro,a muro,5,3,4,3.8,0.0,1.0,5,0.12337,584.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a pavimento,a pavimento,2,5,5,5.0,0.0,0.4,5,0.0401,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a ruote,a ruote,2,6,6,6.0,0.0,0.4,5,0.0401,114.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_portabiti,portabiti,3,2,7,4.0,0.0,0.6,5,0.24928,388.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_portagiacca,portagiacca,1,8,8,8.0,0.0,0.2,5,0.02005,12.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a scomparsa,a scomparsa,4,5,9,6.75,0.0,0.8,5,0.16652,164.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a stanga,a stanga,4,3,5,4.25,0.0,0.8,5,0.13907,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a rotazione,a rotazione,3,6,7,6.3333,0.0,0.6,5,0.07889,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti pieghevole,pieghevole,2,7,8,7.5,0.0,0.4,5,0.0479,18863.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da viaggio,da viaggio,1,9,9,9.0,0.0,0.2,5,0.02005,391.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per abiti lunghi,per abiti lunghi,1,10,10,10.0,0.0,0.2,5,0.02005,24.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per cappotti,per cappotti,1,11,11,11.0,0.0,0.2,5,0.02005,29.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per cappelli,per cappelli,1,12,12,12.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per borse,per borse,1,13,13,13.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da parete,da parete,1,7,7,7.0,0.0,0.2,5,0.02005,435.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da terra,da terra,1,8,8,8.0,0.0,0.2,5,0.02005,24.0
furniture,mobili,armadio,ARMADIO_cabina armadio,cabina armadio,2,1,6,3.5,0.2,0.4,5,0.22005,1047.0
furniture,mobili,armadio,ARMADIO_armadio a muro,a muro,5,1,10,4.4,0.4,1.0,5,0.60838,584.0
furniture,mobili,armadio,ARMADIO_armadio scorrevole,scorrevole,4,2,7,3.5,0.0,0.8,5,0.3856,19937.0
furniture,mobili,armadio,ARMADIO_armadio a ponte,a ponte,4,3,9,4.75,0.0,0.8,5,0.32955,406.0
furniture,mobili,armadio,ARMADIO_armadio a giorno,a giorno,4,4,10,5.75,0.0,0.8,5,0.27783,495.0
furniture,mobili,armadio,ARMADIO_armadio guardaroba,guardaroba,3,5,6,5.6667,0.0,0.6,5,0.07187,29842.0
furniture,mobili,armadio,ARMADIO_armadio a specchio,a specchio,4,6,15,9.25,0.0,0.8,5,0.23638,136.0
furniture,mobili,armadio,ARMADIO_armadio a due ante,a due ante,4,7,11,9.25,0.0,0.8,5,0.1304,
furniture,mobili,armadio,ARMADIO_armadio a tre ante,a tre ante,4,8,12,10.25,0.0,0.8,5,0.12393,
furniture,mobili,armadio,ARMADIO_armadio a quattro ante,a quattro ante,4,9,13,11.25,0.0,0.8,5,0.1189,
furniture,mobili,armadio,ARMADIO_armadio a sei ante,a sei ante,3,10,14,11.6667,0.0,0.6,5,0.09484,
furniture,mobili,armadio,ARMADIO_armadio a otto ante,a otto ante,3,11,15,12.6667,0.0,0.6,5,0.09156,
furniture,mobili,armadio,ARMADIO_armadio a dieci ante,a dieci ante,3,12,16,13.6667,0.0,0.6,5,0.08884,
furniture,mobili,armadio,ARMADIO_guardaroba,guardaroba,2,1,3,2.0,0.2,0.4,5,0.22005,29842.0
furniture,mobili,armadio,ARMADIO_armadietto,armadietto,2,2,2,2.0,0.0,0.4,5,0.0401,32978.0
furniture,mobili,armadio,ARMADIO_mobile,mobile,2,3,6,4.5,0.0,0.4,5,0.09976,55528.0
furniture,mobili,armadio,ARMADIO_scaffalatura,scaffalatura,2,4,8,6.0,0.0,0.4,5,0.09469,17175.0
furniture,mobili,armadio,ARMADIO_pensile,pensile,1,5,5,5.0,0.0,0.2,5,0.02005,17688.0
furniture,mobili,armadio,ARMADIO_armadio a scomparsa,a scomparsa,3,8,15,12.3333,0.0,0.6,5,0.10701,164.0
furniture,mobili,armadio,ARMADIO_armadio in legno,in legno,1,16,16,16.0,0.0,0.2,5,0.02005,210.0
furniture,mobili,armadio,ARMADIO_armadio in vetro,in vetro,1,17,17,17.0,0.0,0.2,5,0.02005,637.0
furniture,mobili,armadio,ARMADIO_armadio in metallo,in metallo,1,18,18,18.0,0.0,0.2,5,0.02005,26.0
furniture,mobili,armadio,ARMADIO_armadio in plastica,in plastica,1,19,19,19.0,0.0,0.2,5,0.02005,952.0
furniture,mobili,armadio,ARMADIO_armadio in cartongesso,in cartongesso,2,7,20,13.5,0.0,0.4,5,0.11679,101.0
furniture,mobili,armadio,ARMADIO_arm,arm,1,21,21,21.0,0.0,0.2,5,0.02005,36956.0
furniture,mobili,armadio,ARMADIO_armadio a dodici ante,a dodici ante,1,13,13,13.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio a ruote,a ruote,1,14,14,14.0,0.0,0.2,5,0.02005,114.0
furniture,mobili,armadio,ARMADIO_armadio a incasso,a incasso,1,16,16,16.0,0.0,0.2,5,0.02005,24.0
furniture,mobili,armadio,ARMADIO_armadio a sospensione,a sospensione,1,17,17,17.0,0.0,0.2,5,0.02005,68.0
furniture,mobili,armadio,ARMADIO_armadio appendiabiti,appendiabiti,1,18,18,18.0,0.0,0.2,5,0.02005,11382.0
furniture,mobili,armadio,ARMADIO_armadio cab,cab,1,19,19,19.0,0.0,0.2,5,0.02005,15800.0
furniture,mobili,armadio,ARMADIO_armadio cabina,cabina,1,5,5,5.0,0.0,0.2,5,0.02005,38354.0
furniture,mobili,armadio,ARMADIO_armadio angolare,angolare,1,10,10,10.0,0.0,0.2,5,0.02005,17571.0
furniture,mobili,armadio,ARMADIO_armadio scorrevole a due ante,scorrevole a due ante,1,17,17,17.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio scorrevole a tre ante,scorrevole a tre ante,1,18,18,18.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_cabina,cabina,1,1,1,1.0,0.2,0.2,5,0.2,38354.0
furniture,mobili,armadio,ARMADIO_scarpiera,scarpiera,1,4,4,4.0,0.0,0.2,5,0.02005,5208.0
furniture,mobili,armadio,ARMADIO_libreria,libreria,1,5,5,5.0,0.0,0.2,5,0.02005,40032.0
furniture,mobili,armadio,ARMADIO_ripostiglio,ripostiglio,1,7,7,7.0,0.0,0.2,5,0.02005,18716.0
furniture,mobili,armadio,ARMADIO_credenza,credenza,1,9,9,9.0,0.0,0.2,5,0.02005,284378.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per occhiali,per occhiali,5,1,2,1.2,0.8,1.0,5,0.82005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per penna,per penna,5,1,2,1.8,0.2,1.0,5,0.28021,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per trucco,per trucco,5,3,3,3.0,0.0,1.0,5,0.10026,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per strumenti musicali,per strumenti musicali,3,4,4,4.0,0.0,0.6,5,0.06016,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per pistola,per pistola,5,5,7,5.6,0.0,1.0,5,0.17896,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per coltello,per coltello,3,6,7,6.3333,0.0,0.6,5,0.07889,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per matite,per matite,3,7,9,7.6667,0.0,0.6,5,0.09132,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per pietre preziose,per pietre preziose,1,8,8,8.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per gioielli,per gioielli,1,9,9,9.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per violino,per violino,2,4,6,5.0,0.0,0.4,5,0.07037,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per chitarra,per chitarra,2,5,5,5.0,0.0,0.4,5,0.0401,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per rasoio,per rasoio,1,8,8,8.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per rasoi,per rasoi,2,8,11,9.5,0.0,0.4,5,0.06003,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per ago e filo,per ago e filo,2,9,10,9.5,0.0,0.4,5,0.04594,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per sigarette,per sigarette,2,10,13,11.5,0.0,0.4,5,0.05569,20.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per fiammiferi,per fiammiferi,1,6,6,6.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per accendino,per accendino,2,7,12,9.5,0.0,0.4,5,0.07709,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per coltelli,per coltelli,1,8,8,8.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per scalpelli,per scalpelli,1,9,9,9.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per strumenti,per strumenti,1,4,4,4.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per matita,per matita,1,8,8,8.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per forbici,per forbici,1,9,9,9.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per cellulari,per cellulari,1,14,14,14.0,0.0,0.2,5,0.02005,
hobbies,passatempi,attrezzo,ATTREZZO_martello,martello,5,1,2,1.2,0.8,1.0,5,0.82005,35294.0
hobbies,passatempi,attrezzo,ATTREZZO_cacciavite,cacciavite,5,2,4,2.4,0.0,1.0,5,0.3917,18238.0
hobbies,passatempi,attrezzo,ATTREZZO_pinza,pinza,5,3,12,5.2,0.0,1.0,5,0.50165,36776.0
hobbies,passatempi,attrezzo,ATTREZZO_cesoia,cesoia,4,4,7,5.75,0.0,0.8,5,0.14222,9726.0
hobbies,passatempi,attrezzo,ATTREZZO_forbici,forbici,4,4,8,6.25,0.0,0.8,5,0.16847,22189.0
hobbies,passatempi,attrezzo,ATTREZZO_scalpello,scalpello,5,1,7,4.8,0.2,1.0,5,0.3358,26602.0
hobbies,passatempi,attrezzo,ATTREZZO_trapano,trapano,5,3,7,4.8,0.0,1.0,5,0.28925,17985.0
hobbies,passatempi,attrezzo,ATTREZZO_sega,sega,5,5,9,7.8,0.0,1.0,5,0.15689,40972.0
hobbies,passatempi,attrezzo,ATTREZZO_livella,livella,4,9,10,9.5,0.0,0.8,5,0.09188,8934.0
hobbies,passatempi,attrezzo,ATTREZZO_chiave inglese,chiave inglese,5,10,13,11.0,0.0,1.0,5,0.15016,50.0
hobbies,passatempi,attrezzo,ATTREZZO_cacciavite a stella,cacciavite a stella,3,11,14,12.6667,0.0,0.6,5,0.07808,37.0
hobbies,passatempi,attrezzo,ATTREZZO_cacciavite a croce,cacciavite a croce,2,12,14,13.0,0.0,0.4,5,0.04862,20.0
hobbies,passatempi,attrezzo,ATTREZZO_pinzette,pinzette,1,13,13,13.0,0.0,0.2,5,0.02005,13444.0
hobbies,passatempi,attrezzo,ATTREZZO_tenaglia,tenaglia,4,4,14,8.5,0.0,0.8,5,0.26095,13689.0
hobbies,passatempi,attrezzo,ATTREZZO_lime,lime,3,15,18,16.3333,0.0,0.6,5,0.07642,43422.0
hobbies,passatempi,attrezzo,ATTREZZO_raspa,raspa,3,8,19,14.3333,0.0,0.6,5,0.13124,5140.0
hobbies,passatempi,attrezzo,ATTREZZO_bulino,bulino,2,17,18,17.5,0.0,0.4,5,0.04301,4598.0
hobbies,passatempi,attrezzo,ATTREZZO_cesello,cesello,1,18,18,18.0,0.0,0.2,5,0.02005,3994.0
hobbies,passatempi,attrezzo,ATTREZZO_cacciavite a batteria,cacciavite a batteria,1,19,19,19.0,0.0,0.2,5,0.02005,34.0
hobbies,passatempi,attrezzo,ATTREZZO_tronchese,tronchese,1,20,20,20.0,0.0,0.2,5,0.02005,991.0
hobbies,passatempi,attrezzo,ATTREZZO_forbici da potatura,forbici da potatura,1,21,21,21.0,0.0,0.2,5,0.02005,437.0
hobbies,passatempi,attrezzo,ATTREZZO_forbici da cucito,forbici da cucito,1,22,22,22.0,0.0,0.2,5,0.02005,22.0
hobbies,passatempi,attrezzo,ATTREZZO_forbici da carta,forbici da carta,1,23,23,23.0,0.0,0.2,5,0.02005,22.0
hobbies,passatempi,attrezzo,ATTREZZO_forbici da barbiere,forbici da barbiere,1,24,24,24.0,0.0,0.2,5,0.02005,28.0
hobbies,passatempi,attrezzo,ATTREZZO_squadra,squadra,1,11,11,11.0,0.0,0.2,5,0.02005,15855.0
hobbies,passatempi,attrezzo,ATTREZZO_metro,metro,1,12,12,12.0,0.0,0.2,5,0.02005,39058.0
hobbies,passatempi,attrezzo,ATTREZZO_cacciavite piatto,cacciavite piatto,2,15,15,15.0,0.0,0.4,5,0.0401,28.0
hobbies,passatempi,attrezzo,ATTREZZO_bullone,bullone,1,16,16,16.0,0.0,0.2,5,0.02005,25088.0
hobbies,passatempi,attrezzo,ATTREZZO_morsetto,morsetto,1,17,17,17.0,0.0,0.2,5,0.02005,10802.0
hobbies,passatempi,attrezzo,ATTREZZO_scalpello piatto,scalpello piatto,1,20,20,20.0,0.0,0.2,5,0.02005,74.0
hobbies,passatempi,attrezzo,ATTREZZO_scalpello tondo,scalpello tondo,1,21,21,21.0,0.0,0.2,5,0.02005,3.0
hobbies,passatempi,attrezzo,ATTREZZO_scalpello a mezza luna,scalpello a mezza luna,1,22,22,22.0,0.0,0.2,5,0.02005,0.0
hobbies,passatempi,attrezzo,ATTREZZO_scalpello a punta,scalpello a punta,1,23,23,23.0,0.0,0.2,5,0.02005,23.0
hobbies,passatempi,attrezzo,ATTREZZO_scalpello a taglio,scalpello a taglio,1,24,24,24.0,0.0,0.2,5,0.02005,24.0
hobbies,passatempi,attrezzo,ATTREZZO_scalpello a incisione,scalpello a incisione,1,25,25,25.0,0.0,0.2,5,0.02005,0.0
hobbies,passatempi,attrezzo,ATTREZZO_scalp,scalp,1,26,26,26.0,0.0,0.2,5,0.02005,902.0
hobbies,passatempi,attrezzo,ATTREZZO_cesoie,cesoie,1,6,6,6.0,0.0,0.2,5,0.02005,7030.0
hobbies,passatempi,attrezzo,ATTREZZO_pialla,pialla,2,7,9,8.0,0.0,0.4,5,0.05569,4007.0
hobbies,passatempi,attrezzo,ATTREZZO_scalpelli,scalpelli,1,17,17,17.0,0.0,0.2,5,0.02005,3952.0
hobbies,passatempi,attrezzo,ATTREZZO_scalpello da intaglio,scalpello da intaglio,1,19,19,19.0,0.0,0.2,5,0.02005,2.0
hobbies,passatempi,attrezzo,ATTREZZO_scalpello da scultura,scalpello da scultura,1,20,20,20.0,0.0,0.2,5,0.02005,0.0
