category,category_ita,concept,concept_exemplar,exemplar,count,min_rank,max_rank,mean_rank,first_occurrence,dominance,participant_concept,availability,asb_freq
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_vestiti da bagnare,vestiti da bagnare,1,10,10,10.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_costumi,costumi,1,11,11,11.0,0.0,0.2,5,0.02005,51644.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cintura,cintura,2,7,12,9.5,0.0,0.4,5,0.07709,43008.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_pantaloni corti,pantaloni corti,1,13,13,13.0,0.0,0.2,5,0.02005,893.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_polo,polo,1,14,14,14.0,0.0,0.2,5,0.02005,39028.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_camicie,camicie,1,15,15,15.0,0.0,0.2,5,0.02005,54716.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_magliette,magliette,1,16,16,16.0,0.0,0.2,5,0.02005,44944.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_scarpe con tacche,scarpe con tacche,1,17,17,17.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_abiti da lavoro,abiti da lavoro,1,18,18,18.0,0.0,0.2,5,0.02005,30.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_abiti per eventi,abiti per eventi,1,19,19,19.0,0.0,0.2,5,0.02005,23.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_costumi da coprilettere,costumi da coprilettere,1,20,20,20.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_costumi da partire,costumi da partire,1,21,21,21.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_scarpe ad alto calzale,scarpe ad alto calzale,1,22,22,22.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_calze di leggings,calze di leggings,1,23,23,23.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_leggins,leggins,1,24,24,24.0,0.0,0.2,5,0.02005,3596.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_t-shirt con ghiragge,t-shirt con ghiragge,1,25,25,25.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_jeans con guscio,jeans con guscio,1,26,26,26.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_maglietta,maglietta,1,2,2,2.0,0.0,0.2,5,0.02005,35332.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_camicia,camicia,1,3,3,3.0,0.0,0.2,5,0.02005,34140.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cravatta,cravatta,1,4,4,4.0,0.0,0.2,5,0.02005,34874.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_calcetterie,calcetterie,1,6,6,6.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_maggie,maggie,1,2,2,2.0,0.0,0.2,5,0.02005,16804.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_occhiali,occhiali,1,3,3,3.0,0.0,0.2,5,0.02005,43520.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_berrette,berrette,1,5,5,5.0,0.0,0.2,5,0.02005,992.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_polso di gesso,polso di gesso,1,1,1,1.0,0.2,0.2,5,0.2,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_spazzoletta per la dente,spazzoletta per la dente,1,2,2,2.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_schiumatorezza,schiumatorezza,1,3,3,3.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_adesivo per capelli,adesivo per capelli,1,4,4,4.0,0.0,0.2,5,0.02005,2.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_adesivo per barba,adesivo per barba,1,5,5,5.0,0.0,0.2,5,0.02005,1.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_colla per la ricostruzione dei capelli,colla per la ricostruzione dei capelli,1,6,6,6.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_collo,collo,1,1,1,1.0,0.2,0.2,5,0.2,37834.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_polso,polso,1,2,2,2.0,0.0,0.2,5,0.02005,30924.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_costole,costole,1,3,3,3.0,0.0,0.2,5,0.02005,21065.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_braccio,braccio,1,4,4,4.0,0.0,0.2,5,0.02005,34464.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_ginocchia,ginocchia,1,5,5,5.0,0.0,0.2,5,0.02005,48380.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_ginocchiali,ginocchiali,1,6,6,6.0,0.0,0.2,5,0.02005,2.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_piedi,piedi,1,7,7,7.0,0.0,0.2,5,0.02005,72884.0
furniture,mobili,armadio,ARMADIO_armadietto,armadietto,3,1,3,2.0,0.2,0.6,5,0.28338,32978.0
furniture,mobili,armadio,ARMADIO_cassetto,cassetto,1,2,2,2.0,0.0,0.2,5,0.02005,37236.0
furniture,mobili,armadio,ARMADIO_armadio a vuoto,a vuoto,1,3,3,3.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio a battute,a battute,1,4,4,4.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_cassa vetrata,cassa vetrata,1,5,5,5.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,armadio,ARMADIO_tiro,tiro,1,6,6,6.0,0.0,0.2,5,0.02005,17993.0
furniture,mobili,armadio,ARMADIO_gabinetto,gabinetto,2,7,7,7.0,0.0,0.4,5,0.0401,37890.0
furniture,mobili,armadio,ARMADIO_armoirino,armoirino,1,8,8,8.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,armadio,ARMADIO_armadiere,armadiere,1,1,1,1.0,0.2,0.2,5,0.2,0.0
furniture,mobili,armadio,ARMADIO_armadietto a scambiellamento automatica,armadietto a scambiellamento automatica,1,3,3,3.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,armadio,ARMADIO_armdio dei documenti,armdio dei documenti,1,4,4,4.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,armadio,ARMADIO_armoio per la musica,armoio per la musica,1,5,5,5.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,armadio,ARMADIO_armadio di legno,di legno,1,6,6,6.0,0.0,0.2,5,0.02005,35.0
furniture,mobili,armadio,ARMADIO_armadio fotovoltaico,fotovoltaico,1,7,7,7.0,0.0,0.2,5,0.02005,37048.0
furniture,mobili,armadio,ARMADIO_armadio in vetro lucido,in vetro lucido,1,8,8,8.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio in vetro per l'illuminazione,in vetro per l'illuminazione,1,9,9,9.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio in vitrocelolina,in vitrocelolina,1,10,10,10.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio in vetro per libri,in vetro per libri,1,11,11,11.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio ottico,ottico,1,12,12,12.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio per il raddarioferro,per il raddarioferro,1,13,13,13.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio per la radiolujola,per la radiolujola,1,14,14,14.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armario in lacca,armario in lacca,1,15,15,15.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,armadio,ARMADIO_armariere in plexiglaso,armariere in plexiglaso,1,16,16,16.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,armadio,ARMADIO_armadietto con tavuliera,armadietto con tavuliera,1,17,17,17.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,armadio,ARMADIO_vano,vano,1,1,1,1.0,0.2,0.2,5,0.2,14129.0
furniture,mobili,armadio,ARMADIO_scrivania,scrivania,1,2,2,2.0,0.0,0.2,5,0.02005,45254.0
furniture,mobili,armadio,ARMADIO_armadio a cuneo,a cuneo,1,4,4,4.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_commode,commode,1,5,5,5.0,0.0,0.2,5,0.02005,450.0
furniture,mobili,armadio,ARMADIO_armadio a chiusura sporgente,a chiusura sporgente,1,6,6,6.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio antico,antico,1,7,7,7.0,0.0,0.2,5,0.02005,23202.0
furniture,mobili,armadio,ARMADIO_vano adibita ad armadio,vano adibita ad armadio,1,8,8,8.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,armadio,ARMADIO_armadio in gesso,in gesso,1,9,9,9.0,0.0,0.2,5,0.02005,127.0
furniture,mobili,armadio,ARMADIO_armadio su tavolo,su tavolo,1,10,10,10.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio in cucina,in cucina,1,11,11,11.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio sospeso,sospeso,1,12,12,12.0,0.0,0.2,5,0.02005,14931.0
furniture,mobili,armadio,ARMADIO_armadio in bagno,in bagno,1,13,13,13.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio scarpe,scarpe,1,14,14,14.0,0.0,0.2,5,0.02005,919012.0
furniture,mobili,armadio,ARMADIO_armadio a battenere,a battenere,1,15,15,15.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio da pranzo,da pranzo,1,16,16,16.0,0.0,0.2,5,0.02005,1337.0
furniture,mobili,armadio,ARMADIO_armadio a doccioni,a doccioni,1,17,17,17.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio a lattiera,a lattiera,1,18,18,18.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio a tavolo,a tavolo,1,19,19,19.0,0.0,0.2,5,0.02005,26.0
furniture,mobili,armadio,ARMADIO_armadio da libro,da libro,1,20,20,20.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_reggibuste,reggibuste,1,1,1,1.0,0.2,0.2,5,0.2,0.0
furniture,mobili,armadio,ARMADIO_poltrona,poltrona,1,2,2,2.0,0.0,0.2,5,0.02005,35906.0
furniture,mobili,armadio,ARMADIO_caminetto,caminetto,1,3,3,3.0,0.0,0.2,5,0.02005,20653.0
furniture,mobili,armadio,ARMADIO_cassettino,cassettino,1,4,4,4.0,0.0,0.2,5,0.02005,7542.0
furniture,mobili,armadio,ARMADIO_armadio a serratura,a serratura,1,5,5,5.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_cappello,cappello,1,6,6,6.0,0.0,0.2,5,0.02005,34080.0
furniture,mobili,armadio,ARMADIO_armadio a due porte,a due porte,1,1,1,1.0,0.2,0.2,5,0.2,
furniture,mobili,armadio,ARMADIO_armadio a tre porte,a tre porte,1,2,2,2.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio grande,grande,1,3,3,3.0,0.0,0.2,5,0.02005,18582.0
furniture,mobili,armadio,ARMADIO_armadio piccolo,piccolo,1,4,4,4.0,0.0,0.2,5,0.02005,19630.0
furniture,mobili,armadio,ARMADIO_armadio aperto,aperto,1,5,5,5.0,0.0,0.2,5,0.02005,19755.0
furniture,mobili,armadio,ARMADIO_arredo,arredo,1,6,6,6.0,0.0,0.2,5,0.02005,13107.0
stationery,cancelleria,astuccio,ASTUCCIO_fornace,fornace,3,1,1,1.0,0.6,0.6,5,0.6,34526.0
stationery,cancelleria,astuccio,ASTUCCIO_frigorifero,frigorifero,1,2,2,2.0,0.0,0.2,5,0.02005,29542.0
stationery,cancelleria,astuccio,ASTUCCIO_stufetta,stufetta,1,3,3,3.0,0.0,0.2,5,0.02005,7660.0
stationery,cancelleria,astuccio,ASTUCCIO_soffionaia,soffionaia,1,4,4,4.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,astuccio,ASTUCCIO_arredo,arredo,1,5,5,5.0,0.0,0.2,5,0.02005,13107.0
stationery,cancelleria,astuccio,ASTUCCIO_palloncino,palloncino,1,6,6,6.0,0.0,0.2,5,0.02005,40142.0
stationery,cancelleria,astuccio,ASTUCCIO_impianto di riscaldamento,impianto di riscaldamento,1,7,7,7.0,0.0,0.2,5,0.02005,314.0
stationery,cancelleria,astuccio,ASTUCCIO_piastra,piastra,1,8,8,8.0,0.0,0.2,5,0.02005,41884.0
stationery,cancelleria,astuccio,ASTUCCIO_caldaio,caldaio,1,9,9,9.0,0.0,0.2,5,0.02005,281.0
stationery,cancelleria,astuccio,ASTUCCIO_riscaldatorio,riscaldatorio,1,10,10,10.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,astuccio,ASTUCCIO_tèiera,tèiera,1,11,11,11.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,astuccio,ASTUCCIO_graticola,graticola,1,12,12,12.0,0.0,0.2,5,0.02005,6156.0
stationery,cancelleria,astuccio,ASTUCCIO_tazza di accendo,tazza di accendo,1,13,13,13.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,astuccio,ASTUCCIO_urlo,urlo,1,14,14,14.0,0.0,0.2,5,0.02005,18447.0
stationery,cancelleria,astuccio,ASTUCCIO_forno a riga,forno a riga,1,15,15,15.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,astuccio,ASTUCCIO_forno di legno,forno di legno,1,16,16,16.0,0.0,0.2,5,0.02005,26.0
stationery,cancelleria,astuccio,ASTUCCIO_forno a gas,forno a gas,1,17,17,17.0,0.0,0.2,5,0.02005,80.0
stationery,cancelleria,astuccio,ASTUCCIO_marmellata,marmellata,1,18,18,18.0,0.0,0.2,5,0.02005,37938.0
stationery,cancelleria,astuccio,ASTUCCIO_forno elettrico,forno elettrico,2,3,19,11.0,0.0,0.4,5,0.17495,410.0
stationery,cancelleria,astuccio,ASTUCCIO_forno per cose da vetrina,forno per cose da vetrina,1,20,20,20.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,astuccio,ASTUCCIO_forno per pizze,forno per pizze,1,21,21,21.0,0.0,0.2,5,0.02005,28.0
stationery,cancelleria,astuccio,ASTUCCIO_forno per cotte,forno per cotte,1,22,22,22.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,astuccio,ASTUCCIO_forno industriale,forno industriale,1,23,23,23.0,0.0,0.2,5,0.02005,697.0
stationery,cancelleria,astuccio,ASTUCCIO_finochietto,finochietto,1,1,1,1.0,0.2,0.2,5,0.2,46.0
stationery,cancelleria,astuccio,ASTUCCIO_indoor heater,indoor heater,1,2,2,2.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,astuccio,ASTUCCIO_microonde,microonde,1,2,2,2.0,0.0,0.2,5,0.02005,40422.0
stationery,cancelleria,astuccio,ASTUCCIO_forno a radianti,forno a radianti,1,4,4,4.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,astuccio,ASTUCCIO_forno di pizze,forno di pizze,1,5,5,5.0,0.0,0.2,5,0.02005,3.0
stationery,cancelleria,astuccio,ASTUCCIO_forno da cuocia,forno da cuocia,1,6,6,6.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,astuccio,ASTUCCIO_forno da pasticceria,forno da pasticceria,1,7,7,7.0,0.0,0.2,5,0.02005,9.0
stationery,cancelleria,astuccio,ASTUCCIO_radiatore,radiatore,1,1,1,1.0,0.2,0.2,5,0.2,36162.0
hobbies,passatempi,attrezzo,"ATTREZZO_bat, scusami. non ho informazioni specifiche sul significato del termine ""attrezzo"" che vuole essere elencato, quindi non posso elencarne i tipi di esso","bat, scusami. non ho informazioni specifiche sul significato del termine ""attrezzo"" che vuole essere elencato, quindi non posso elencarne i tipi di esso",1,1,1,1.0,0.2,0.2,5,0.2,0.0
hobbies,passatempi,attrezzo,ATTREZZO_pennello,pennello,1,1,1,1.0,0.2,0.2,5,0.2,30606.0
hobbies,passatempi,attrezzo,ATTREZZO_pinzzi,pinzzi,1,2,2,2.0,0.0,0.2,5,0.02005,0.0
hobbies,passatempi,attrezzo,ATTREZZO_matita,matita,1,3,3,3.0,0.0,0.2,5,0.02005,26406.0
hobbies,passatempi,attrezzo,ATTREZZO_coltello,coltello,1,4,4,4.0,0.0,0.2,5,0.02005,32680.0
hobbies,passatempi,attrezzo,ATTREZZO_seghetta,seghetta,1,5,5,5.0,0.0,0.2,5,0.02005,454.0
hobbies,passatempi,attrezzo,ATTREZZO_spatola,spatola,1,6,6,6.0,0.0,0.2,5,0.02005,24642.0
hobbies,passatempi,attrezzo,ATTREZZO_pestello,pestello,1,7,7,7.0,0.0,0.2,5,0.02005,3495.0
