category,category_ita,concept,concept_exemplar,exemplar,count,min_rank,max_rank,mean_rank,first_occurrence,dominance,participant_concept,availability,abs_freq
plants,piante,basilico,BASILICO_basilico bianco,bianco,1,3,3,3.0,0.0,1.0,1,0.10026,18.0
plants,piante,basilico,BASILICO_basilico nero,nero,1,4,4,4.0,0.0,1.0,1,0.10026,28.0
plants,piante,basilico,BASILICO_basilico rosso,rosso,1,5,5,5.0,0.0,1.0,1,0.10026,182.0
kitchenware,utensili da cucina,bicchiere,BICCHIERE_tazza,tazza,1,1,1,1.0,1.0,1.0,1,1.0,37292.0
kitchenware,utensili da cucina,bicchiere,BICCHIERE_tulipano,tulipano,1,2,2,2.0,0.0,1.0,1,0.10026,44908.0
kitchenware,utensili da cucina,bicchiere,BICCHIERE_coppa,coppa,1,3,3,3.0,0.0,1.0,1,0.10026,40010.0
kitchenware,utensili da cucina,bicchiere,BICCHIERE_bicchiere da caffè,da caffè,1,4,4,4.0,0.0,1.0,1,0.10026,68.0
kitchenware,utensili da cucina,bicchiere,BICCHIERE_bicchiere da vino,da vino,1,5,5,5.0,0.0,1.0,1,0.10026,166.0
vehicles,veicoli,bicicletta,BICICLETTA_mountain bike,mountain bike,1,1,1,1.0,1.0,1.0,1,1.0,6030.0
vehicles,veicoli,bicicletta,BICICLETTA_bicycle,bicycle,1,2,2,2.0,0.0,1.0,1,0.10026,2605.0
vehicles,veicoli,bicicletta,BICICLETTA_road bike,road bike,1,3,3,3.0,0.0,1.0,1,0.10026,84.0
vehicles,veicoli,bicicletta,BICICLETTA_hybrid bicycle,hybrid bicycle,1,4,4,4.0,0.0,1.0,1,0.10026,
vehicles,veicoli,bicicletta,BICICLETTA_recumbent bicycle,recumbent bicycle,1,5,5,5.0,0.0,1.0,1,0.10026,
vehicles,veicoli,bicicletta,BICICLETTA_electric bicycle,electric bicycle,1,6,6,6.0,0.0,1.0,1,0.10026,
vehicles,veicoli,bicicletta,BICICLETTA_cargo bicycle,cargo bicycle,1,7,7,7.0,0.0,1.0,1,0.10026,
vehicles,veicoli,bicicletta,BICICLETTA_bicycle trailer,bicycle trailer,1,8,8,8.0,0.0,1.0,1,0.10026,
vehicles,veicoli,bicicletta,BICICLETTA_bicycle accessories,bicycle accessories,1,9,9,9.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,bocca,BOCCA_bocca inferiore,inferiore,1,1,1,1.0,1.0,1.0,1,1.0,24.0
body parts,parti del corpo,bocca,BOCCA_bocca superiore,superiore,1,2,2,2.0,0.0,1.0,1,0.10026,37.0
body parts,parti del corpo,bocca,BOCCA_labbra,labbra,1,3,3,3.0,0.0,1.0,1,0.10026,48526.0
body parts,parti del corpo,bocca,BOCCA_denti,denti,1,4,4,4.0,0.0,1.0,1,0.10026,46856.0
body parts,parti del corpo,bocca,BOCCA_lingua,lingua,1,5,5,5.0,0.0,1.0,1,0.10026,36926.0
body parts,parti del corpo,bocca,BOCCA_palato,palato,1,6,6,6.0,0.0,1.0,1,0.10026,21589.0
body parts,parti del corpo,braccio,BRACCIO_braccio umano,umano,1,1,1,1.0,1.0,1.0,1,1.0,354.0
body parts,parti del corpo,braccio,BRACCIO_braccio robotico,robotico,1,2,2,2.0,0.0,1.0,1,0.10026,286.0
body parts,parti del corpo,braccio,BRACCIO_braccio artificiale,artificiale,1,3,3,3.0,0.0,1.0,1,0.10026,392.0
body parts,parti del corpo,braccio,BRACCIO_braccio meccanico,meccanico,1,4,4,4.0,0.0,1.0,1,0.10026,63.0
body parts,parti del corpo,braccio,BRACCIO_braccio di legno,di legno,1,5,5,5.0,0.0,1.0,1,0.10026,52.0
body parts,parti del corpo,braccio,BRACCIO_braccio di metallo,di metallo,1,6,6,6.0,0.0,1.0,1,0.10026,44.0
plants,piante,cactus,CACTUS_cactaceae,cactaceae,1,1,1,1.0,1.0,1.0,1,1.0,1784.0
plants,piante,cactus,CACTUS_cactus artichoke,artichoke,1,2,2,2.0,0.0,1.0,1,0.10026,231.0
plants,piante,cactus,CACTUS_cactus pear,pear,1,3,3,3.0,0.0,1.0,1,0.10026,7.0
plants,piante,cactus,CACTUS_cactus tree,tree,1,4,4,4.0,0.0,1.0,1,0.10026,2.0
plants,piante,cactus,CACTUS_cactus plant,plant,1,5,5,5.0,0.0,1.0,1,0.10026,
clothes,vestiti,calza,CALZA_calza da sport,da sport,1,1,1,1.0,1.0,1.0,1,1.0,49.0
clothes,vestiti,calza,CALZA_calza da ginnastica,da ginnastica,1,2,2,2.0,0.0,1.0,1,0.10026,8.0
clothes,vestiti,calza,CALZA_calza da lavoro,da lavoro,1,3,3,3.0,0.0,1.0,1,0.10026,21.0
clothes,vestiti,calza,CALZA_calza da stivali,da stivali,1,4,4,4.0,0.0,1.0,1,0.10026,
clothes,vestiti,calza,CALZA_calza da sandali,da sandali,1,5,5,5.0,0.0,1.0,1,0.10026,
clothes,vestiti,calza,CALZA_calza da scarpe,da scarpe,1,6,6,6.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,camera,CAMERA_dslr,dslr,1,1,1,1.0,1.0,1.0,1,1.0,10150.0
housing buildings,edifici residenziali,camera,CAMERA_compatt,compatt,1,2,2,2.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,camera,CAMERA_telefono cellulare,telefono cellulare,1,3,3,3.0,0.0,1.0,1,0.10026,2342.0
housing buildings,edifici residenziali,camera,CAMERA_fotocamera digitale,fotodigitale,1,4,4,4.0,0.0,1.0,1,0.10026,462.0
housing buildings,edifici residenziali,camera,CAMERA_fotocamera analogica,fotoanalogica,1,5,5,5.0,0.0,1.0,1,0.10026,43.0
housing buildings,edifici residenziali,camera,CAMERA_fotocamera digitale mirrorless,fotodigitale mirrorless,1,6,6,6.0,0.0,1.0,1,0.10026,
clothes,vestiti,camicia,CAMICIA_camicia da notte,da notte,1,1,1,1.0,1.0,1.0,1,1.0,174.0
clothes,vestiti,camicia,CAMICIA_camicia da lavoro,da lavoro,1,2,2,2.0,0.0,1.0,1,0.10026,52.0
clothes,vestiti,camicia,CAMICIA_camicia da bagnasciuga,da bagnasciuga,2,3,4,3.5,0.0,2.0,1,0.31607,0.0
vehicles,veicoli,camion,CAMION_camioncino,camioncino,1,1,1,1.0,1.0,1.0,1,1.0,18600.0
vehicles,veicoli,camion,CAMION_camioncino a due assi,camioncino a due assi,1,2,2,2.0,0.0,1.0,1,0.10026,0.0
vehicles,veicoli,camion,CAMION_camioncino a tre assi,camioncino a tre assi,1,3,3,3.0,0.0,1.0,1,0.10026,0.0
vehicles,veicoli,camion,CAMION_camioncino a quattro assi,camioncino a quattro assi,1,4,4,4.0,0.0,1.0,1,0.10026,0.0
vehicles,veicoli,camion,CAMION_camioncino a cinque assi,camioncino a cinque assi,1,5,5,5.0,0.0,1.0,1,0.10026,0.0
vehicles,veicoli,camion,CAMION_camioncino a sei assi,camioncino a sei assi,1,6,6,6.0,0.0,1.0,1,0.10026,0.0
vehicles,veicoli,camion,CAMION_camioncino a sette assi,camioncino a sette assi,1,7,7,7.0,0.0,1.0,1,0.10026,
vehicles,veicoli,camion,CAMION_camioncino a otto assi,camioncino a otto assi,1,8,8,8.0,0.0,1.0,1,0.10026,
vehicles,veicoli,camion,CAMION_camioncino a nove assi,camioncino a nove assi,1,9,9,9.0,0.0,1.0,1,0.10026,
vehicles,veicoli,camion,CAMION_camioncino a dieci assi,camioncino a dieci assi,1,10,10,10.0,0.0,1.0,1,0.10026,
vehicles,veicoli,camion,CAMION_camioncino a undici assi,camioncino a undici assi,1,11,11,11.0,0.0,1.0,1,0.10026,
vehicles,veicoli,camion,CAMION_camioncino a dodici assi,camioncino a dodici assi,1,12,12,12.0,0.0,1.0,1,0.10026,
vehicles,veicoli,camion,CAMION_camioncino a tredici assi,camioncino a tredici assi,1,13,13,13.0,0.0,1.0,1,0.10026,
vehicles,veicoli,camion,CAMION_camioncino a quattordici assi,camioncino a quattordici assi,1,14,14,14.0,0.0,1.0,1,0.10026,
vehicles,veicoli,camion,CAMION_camioncino a quindici assi,camioncino a quindici assi,1,15,15,15.0,0.0,1.0,1,0.10026,
vehicles,veicoli,camion,CAMION_camioncino a sedici assi,camioncino a sedici assi,1,16,16,16.0,0.0,1.0,1,0.10026,
vehicles,veicoli,camion,CAMION_camioncino a diciassette assi,camioncino a diciassette assi,1,17,17,17.0,0.0,1.0,1,0.10026,
vehicles,veicoli,camion,CAMION_camioncino a diciotto assi,camioncino a diciotto assi,1,18,18,18.0,0.0,1.0,1,0.10026,
vehicles,veicoli,camion,CAMION_camioncino a diciannove assi,camioncino a diciannove assi,1,19,19,19.0,0.0,1.0,1,0.10026,
vehicles,veicoli,camion,CAMION_camioncino a venti assi,camioncino a venti assi,1,20,20,20.0,0.0,1.0,1,0.10026,
vehicles,veicoli,camion,CAMION_camioncino a venticinque assi,camioncino a venticinque assi,1,21,21,21.0,0.0,1.0,1,0.10026,
vehicles,veicoli,camion,CAMION_camioncino a ventisette assi,camioncino a ventisette assi,1,22,22,22.0,0.0,1.0,1,0.10026,
vehicles,veicoli,camion,CAMION_camioncino a ventotto assi,camioncino a ventotto assi,1,23,23,23.0,0.0,1.0,1,0.10026,
vehicles,veicoli,camion,CAMION_camioncino a ventinove assi,camioncino a ventinove assi,1,24,24,24.0,0.0,1.0,1,0.10026,
vehicles,veicoli,camion,CAMION_camioncino a trenta assi,camioncino a trenta assi,1,25,25,25.0,0.0,1.0,1,0.10026,
vehicles,veicoli,camion,CAMION_camioncino a trentacinque assi,camioncino a trentacinque assi,1,26,26,26.0,0.0,1.0,1,0.10026,
vehicles,veicoli,camion,CAMION_camioncino a trentasei assi,camioncino a trentasei assi,1,27,27,27.0,0.0,1.0,1,0.10026,
vehicles,veicoli,camion,CAMION_camioncino a trentanove assi,camioncino a trentanove assi,1,28,28,28.0,0.0,1.0,1,0.10026,
vehicles,veicoli,camion,CAMION_camioncino a quaranta assi,camioncino a quaranta assi,1,29,29,29.0,0.0,1.0,1,0.10026,
vehicles,veicoli,camion,CAMION_camioncino a quarantacinque assi,camioncino a quarantacinque assi,1,30,30,30.0,0.0,1.0,1,0.10026,
vehicles,veicoli,camion,CAMION_camioncino a quarantasei assi,camioncino a quarantasei assi,1,31,31,31.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a tre braccia,a tre braccia,1,1,1,1.0,1.0,1.0,1,1.0,15.0
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a quattro braccia,a quattro braccia,1,2,2,2.0,0.0,1.0,1,0.10026,4.0
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a cinque braccia,a cinque braccia,1,3,3,3.0,0.0,1.0,1,0.10026,6.0
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a sei braccia,a sei braccia,1,4,4,4.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a sette braccia,a sette braccia,1,5,5,5.0,0.0,1.0,1,0.10026,32.0
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a otto braccia,a otto braccia,1,6,6,6.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a nove braccia,a nove braccia,1,7,7,7.0,0.0,1.0,1,0.10026,21.0
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a dieci braccia,a dieci braccia,1,8,8,8.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a undici braccia,a undici braccia,1,9,9,9.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a dodici braccia,a dodici braccia,1,10,10,10.0,0.0,1.0,1,0.10026,1.0
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a tredici braccia,a tredici braccia,1,11,11,11.0,0.0,1.0,1,0.10026,1.0
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a quattordici braccia,a quattordici braccia,1,12,12,12.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a quindici braccia,a quindici braccia,1,13,13,13.0,0.0,1.0,1,0.10026,1.0
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a sedici braccia,a sedici braccia,1,14,14,14.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a diciassette braccia,a diciassette braccia,1,15,15,15.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a diciotto braccia,a diciotto braccia,1,16,16,16.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a diciannove braccia,a diciannove braccia,1,17,17,17.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a venti braccia,a venti braccia,1,18,18,18.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a venticinque braccia,a venticinque braccia,1,19,19,19.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a ventisette braccia,a ventisette braccia,1,20,20,20.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a ventotto braccia,a ventotto braccia,1,21,21,21.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a ventinove braccia,a ventinove braccia,1,22,22,22.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a trenta braccia,a trenta braccia,1,23,23,23.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a trentacinque braccia,a trentacinque braccia,1,24,24,24.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a trentasei braccia,a trentasei braccia,1,25,25,25.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a trentanove braccia,a trentanove braccia,1,26,26,26.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a quaranta braccia,a quaranta braccia,1,27,27,27.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,candelabro,CANDELABRO_candelabro a quarantacinque,a quarantacinque,1,28,28,28.0,0.0,1.0,1,0.10026,
animals,animali,cane,CANE_bulldog,bulldog,1,1,1,1.0,1.0,1.0,1,1.0,11165.0
animals,animali,cane,CANE_pug,pug,1,2,2,2.0,0.0,1.0,1,0.10026,4212.0
animals,animali,cane,CANE_labrador,labrador,1,3,3,3.0,0.0,1.0,1,0.10026,11337.0
animals,animali,cane,CANE_golden retriever,golden retriever,1,4,4,4.0,0.0,1.0,1,0.10026,2013.0
animals,animali,cane,CANE_pitbull,pitbull,1,5,5,5.0,0.0,1.0,1,0.10026,7976.0
animals,animali,cane,CANE_shih tzu,shih tzu,1,6,6,6.0,0.0,1.0,1,0.10026,1044.0
animals,animali,cane,CANE_dachshund,dachshund,1,7,7,7.0,0.0,1.0,1,0.10026,306.0
animals,animali,cane,CANE_boxer,boxer,1,8,8,8.0,0.0,1.0,1,0.10026,40047.0
animals,animali,cane,CANE_beagle,beagle,1,9,9,9.0,0.0,1.0,1,0.10026,15767.0
animals,animali,cane,CANE_chihuahua,chihuahua,1,10,10,10.0,0.0,1.0,1,0.10026,20458.0
animals,animali,cane,CANE_collie,collie,1,11,11,11.0,0.0,1.0,1,0.10026,5901.0
animals,animali,cane,CANE_cocker spaniel,cocker spaniel,1,12,12,12.0,0.0,1.0,1,0.10026,1639.0
animals,animali,cane,CANE_doberman,doberman,1,13,13,13.0,0.0,1.0,1,0.10026,1116.0
animals,animali,cane,CANE_german shepherd,german shepherd,1,14,14,14.0,0.0,1.0,1,0.10026,96.0
animals,animali,cane,CANE_great dane,great dane,1,15,15,15.0,0.0,1.0,1,0.10026,109.0
animals,animali,cane,CANE_jack russell,jack russell,1,16,16,16.0,0.0,1.0,1,0.10026,943.0
animals,animali,cane,CANE_mastiff,mastiff,1,17,17,17.0,0.0,1.0,1,0.10026,1332.0
animals,animali,cane,CANE_pekingese,pekingese,1,18,18,18.0,0.0,1.0,1,0.10026,16.0
animals,animali,cane,CANE_pomeranian,pomeranian,1,19,19,19.0,0.0,1.0,1,0.10026,284.0
animals,animali,cane,CANE_rottweiler,rottweiler,1,20,20,20.0,0.0,1.0,1,0.10026,5101.0
animals,animali,cane,CANE_siberian husky,siberian husky,1,21,21,21.0,0.0,1.0,1,0.10026,1687.0
