category,category_ita,concept,concept_exemplar,exemplar,count,min_rank,max_rank,mean_rank,first_occurrence,dominance,participant_concept,availability,abs_freq
vehicles,veicoli,aereo,AEREO_aereo da sorveglianza,da sorveglianza,2,12,12,12.0,0.0,0.4,5,0.0401,25.0
vehicles,veicoli,aereo,AEREO_aereo da soccorso,da soccorso,1,13,13,13.0,0.0,0.2,5,0.02005,4.0
vehicles,veicoli,aereo,AEREO_aereo da trasporto vip,da trasporto vip,1,14,14,14.0,0.0,0.2,5,0.02005,6.0
vehicles,veicoli,aereo,AEREO_aereo da alta quota,da alta quota,3,15,15,15.0,0.0,0.6,5,0.06016,22.0
vehicles,veicoli,aereo,AEREO_aereo da sonda,da sonda,1,16,16,16.0,0.0,0.2,5,0.02005,0.0
vehicles,veicoli,aereo,AEREO_aereo anfibio,anfibio,2,9,17,13.0,0.0,0.4,5,0.08338,156.0
vehicles,veicoli,aereo,AEREO_aereo sperimentale,sperimentale,4,8,18,12.0,0.0,0.8,5,0.20197,580.0
vehicles,veicoli,aereo,AEREO_aereo da cacc,da cacc,1,19,19,19.0,0.0,0.2,5,0.02005,0.0
vehicles,veicoli,aereo,AEREO_aereo da corsa,da corsa,2,5,6,5.5,0.0,0.4,5,0.05182,22.0
vehicles,veicoli,aereo,AEREO_aereo da traghetto,da traghetto,1,7,7,7.0,0.0,0.2,5,0.02005,0.0
vehicles,veicoli,aereo,AEREO_aerostato,aerostato,2,9,13,11.0,0.0,0.4,5,0.06321,3318.0
vehicles,veicoli,aereo,AEREO_aileroniano,aileroniano,1,10,10,10.0,0.0,0.2,5,0.02005,0.0
vehicles,veicoli,aereo,AEREO_helicarrier,helicarrier,1,13,13,13.0,0.0,0.2,5,0.02005,208.0
vehicles,veicoli,aereo,AEREO_aereo spia,spia,1,14,14,14.0,0.0,0.2,5,0.02005,51.0
vehicles,veicoli,aereo,AEREO_aereo da portaerei,da portaerei,1,16,16,16.0,0.0,0.2,5,0.02005,1.0
vehicles,veicoli,aereo,AEREO_аirliner,аirliner,1,1,1,1.0,0.2,0.2,5,0.2,0.0
vehicles,veicoli,aereo,AEREO_jet,jet,1,2,2,2.0,0.0,0.2,5,0.02005,33516.0
vehicles,veicoli,aereo,AEREO_elicottero da trasporto,elicottero da trasporto,1,8,8,8.0,0.0,0.2,5,0.02005,473.0
vehicles,veicoli,aereo,AEREO_aereo spiaziale,spiaziale,1,11,11,11.0,0.0,0.2,5,0.02005,0.0
vehicles,veicoli,aereo,AEREO_balloon,balloon,1,14,14,14.0,0.0,0.2,5,0.02005,5305.0
vehicles,veicoli,aereo,AEREO_dirigible,dirigible,1,15,15,15.0,0.0,0.2,5,0.02005,27.0
vehicles,veicoli,aereo,AEREO_aereo a elica,a elica,1,1,1,1.0,0.2,0.2,5,0.2,394.0
vehicles,veicoli,aereo,AEREO_aereo passeggeri,passeggeri,1,5,5,5.0,0.0,0.2,5,0.02005,112.0
vehicles,veicoli,aereo,AEREO_aereo da trasporto merci,da trasporto merci,1,10,10,10.0,0.0,0.2,5,0.02005,16.0
vehicles,veicoli,aereo,AEREO_aereo da combattimento,da combattimento,1,14,14,14.0,0.0,0.2,5,0.02005,102.0
vehicles,veicoli,aereo,AEREO_aereo da decollo corto,da decollo corto,1,16,16,16.0,0.0,0.2,5,0.02005,0.0
vehicles,veicoli,aereo,AEREO_aereo da velocità record,da velocità record,1,17,17,17.0,0.0,0.2,5,0.02005,0.0
vehicles,veicoli,aereo,AEREO_aereo da ala volante,da ala volante,1,18,18,18.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_calendar,calendar,1,1,1,1.0,0.2,0.2,5,0.2,8269.0
stationery,cancelleria,agenda,AGENDA_personal digital assistant,personal digital assistant,1,2,2,2.0,0.0,0.2,5,0.02005,32.0
stationery,cancelleria,agenda,AGENDA_planner,planner,1,3,3,3.0,0.0,0.2,5,0.02005,32956.0
stationery,cancelleria,agenda,AGENDA_diary,diary,1,4,4,4.0,0.0,0.2,5,0.02005,4118.0
stationery,cancelleria,agenda,AGENDA_appointment book,appointment book,1,5,5,5.0,0.0,0.2,5,0.02005,2.0
stationery,cancelleria,agenda,AGENDA_organizer,organizer,1,6,6,6.0,0.0,0.2,5,0.02005,6478.0
stationery,cancelleria,agenda,AGENDA_day planner,day planner,1,7,7,7.0,0.0,0.2,5,0.02005,9.0
stationery,cancelleria,agenda,AGENDA_weekly planner,weekly planner,1,8,8,8.0,0.0,0.2,5,0.02005,32.0
stationery,cancelleria,agenda,AGENDA_monthly planner,monthly planner,1,9,9,9.0,0.0,0.2,5,0.02005,3.0
stationery,cancelleria,agenda,AGENDA_to-do list,to-do list,1,10,10,10.0,0.0,0.2,5,0.02005,768.0
stationery,cancelleria,agenda,AGENDA_schedule,schedule,1,11,11,11.0,0.0,0.2,5,0.02005,6808.0
stationery,cancelleria,agenda,AGENDA_diary software,diary software,1,12,12,12.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_personal information manager,personal information manager,1,13,13,13.0,0.0,0.2,5,0.02005,78.0
stationery,cancelleria,agenda,AGENDA_calendario personale,calendario personale,2,1,3,2.0,0.2,0.4,5,0.22005,83.0
stationery,cancelleria,agenda,AGENDA_calendario digitale,calendario digitale,3,1,2,1.3333,0.4,0.6,5,0.42005,140.0
stationery,cancelleria,agenda,AGENDA_calendario di lavoro,calendario di lavoro,2,3,4,3.5,0.0,0.4,5,0.06321,30.0
stationery,cancelleria,agenda,AGENDA_calendario scolastico,calendario scolastico,1,4,4,4.0,0.0,0.2,5,0.02005,388.0
stationery,cancelleria,agenda,AGENDA_calendario di appuntamenti,calendario di appuntamenti,2,5,10,7.5,0.0,0.4,5,0.09201,26.0
stationery,cancelleria,agenda,AGENDA_calendario di eventi,calendario di eventi,1,6,6,6.0,0.0,0.2,5,0.02005,36.0
stationery,cancelleria,agenda,AGENDA_calendario professionale,calendario professionale,1,7,7,7.0,0.0,0.2,5,0.02005,26.0
stationery,cancelleria,agenda,AGENDA_calendario di appointment booking system,calendario di appointment booking system,1,8,8,8.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_calendario di calendario della post-it,calendario di calendario della post-it,1,9,9,9.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agendino,agendino,1,10,10,10.0,0.0,0.2,5,0.02005,2.0
stationery,cancelleria,agenda,AGENDA_calendario di calendario mobili,calendario di calendario mobili,1,11,11,11.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_calendario degli avvenimenti,calendario degli avvenimenti,1,12,12,12.0,0.0,0.2,5,0.02005,42.0
stationery,cancelleria,agenda,AGENDA_calendario di calendario da tavolo,calendario di calendario da tavolo,1,13,13,13.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_calendario di google,calendario di google,1,14,14,14.0,0.0,0.2,5,0.02005,30.0
stationery,cancelleria,agenda,AGENDA_calendario di calendario digitale della applicazione,calendario di calendario digitale della applicazione,1,15,15,15.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_calendario in carta,calendario in carta,1,2,2,2.0,0.0,0.2,5,0.02005,7.0
stationery,cancelleria,agenda,AGENDA_agenda digitale,digitale,1,5,5,5.0,0.0,0.2,5,0.02005,1132.0
stationery,cancelleria,agenda,AGENDA_agenda per smartphone,per smartphone,1,6,6,6.0,0.0,0.2,5,0.02005,2.0
stationery,cancelleria,agenda,AGENDA_agenda per computer,per computer,1,7,7,7.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda synchronizzabile,synchronizzabile,1,8,8,8.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda a calendaio bimestrale,a calendaio bimestrale,1,9,9,9.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda a calendario annuale,a calendario annuale,1,10,10,10.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda da taschino,da taschino,1,11,11,11.0,0.0,0.2,5,0.02005,1.0
stationery,cancelleria,agenda,AGENDA_agenda a pagine rimozibili,a pagine rimozibili,1,12,12,12.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda da tavolo,da tavolo,1,13,13,13.0,0.0,0.2,5,0.02005,21.0
stationery,cancelleria,agenda,AGENDA_agenda con appunti,con appunti,1,14,14,14.0,0.0,0.2,5,0.02005,15.0
stationery,cancelleria,agenda,AGENDA_agenda con memoria espansa,con memoria espansa,1,15,15,15.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda con mese a vista,con mese a vista,1,16,16,16.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda con settimana a vista,con settimana a vista,1,17,17,17.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_calendario elettrostatico,calendario elettrostatico,1,2,2,2.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_calendario da tasca,calendario da tasca,1,3,3,3.0,0.0,0.2,5,0.02005,10.0
stationery,cancelleria,agenda,AGENDA_calendario da parete,calendario da parete,1,4,4,4.0,0.0,0.2,5,0.02005,24.0
stationery,cancelleria,agenda,AGENDA_calendario da tavolo,calendario da tavolo,1,5,5,5.0,0.0,0.2,5,0.02005,74.0
stationery,cancelleria,agenda,AGENDA_planner digitale,planner digitale,1,6,6,6.0,0.0,0.2,5,0.02005,7.0
stationery,cancelleria,agenda,AGENDA_organizzatore digitale,organizzatore digitale,1,7,7,7.0,0.0,0.2,5,0.02005,4.0
stationery,cancelleria,agenda,AGENDA_calendario interattivo,calendario interattivo,1,8,8,8.0,0.0,0.2,5,0.02005,86.0
stationery,cancelleria,agenda,AGENDA_calendario di calendari,calendario di calendari,1,9,9,9.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_calendario da apposito dispositivo,calendario da apposito dispositivo,1,11,11,11.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda di lavoro,di lavoro,1,12,12,12.0,0.0,0.2,5,0.02005,46.0
stationery,cancelleria,agenda,AGENDA_agenda personnel,personnel,1,13,13,13.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda di famiglia,di famiglia,1,14,14,14.0,0.0,0.2,5,0.02005,12.0
stationery,cancelleria,agenda,AGENDA_agenda scolastica,scolastica,1,15,15,15.0,0.0,0.2,5,0.02005,204.0
stationery,cancelleria,agenda,AGENDA_agenda medica,medica,1,16,16,16.0,0.0,0.2,5,0.02005,47.0
stationery,cancelleria,agenda,AGENDA_agenda di viaggio,di viaggio,1,17,17,17.0,0.0,0.2,5,0.02005,46.0
stationery,cancelleria,agenda,AGENDA_calendario da palinsesto,calendario da palinsesto,1,18,18,18.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_calendario da cal,calendario da cal,1,19,19,19.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,"AGENDA_calendario digitale: una agenda elettronica o digitale, come microsoft outlook o google calendar","calendario digitale: una elettronica o digitale, come microsoft outlook o google calendar",1,1,1,1.0,0.2,0.2,5,0.2,0.0
stationery,cancelleria,agenda,"AGENDA_calendario paper: un agenda in carta, con date e spazi per ricordi e appunti","calendario paper: un in carta, con date e spazi per ricordi e appunti",1,2,2,2.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,"AGENDA_agenda personalizzata: un tipo speciale di agenda, come una scatola di riassunti o un calendario tematico","personalizzata: un tipo speciale di agenda, come una scatola di riassunti o un calendario tematico",1,3,3,3.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda comunitaria: una schedule di eventi per una comunità o organizzazione,comunitaria: una schedule di eventi per una comunità o organizzazione,1,4,4,4.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda di lavoro: una schedule di incontri e attività per un ufficio o azienda,di lavoro: una schedule di incontri e attività per un ufficio o azienda,1,5,5,5.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda di viaggio: una schedule di viaggi e appuntamenti per viaggiatori,di viaggio: una schedule di viaggi e appuntamenti per viaggiatori,1,6,6,6.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendelettro,appendelettro,1,1,1,1.0,0.2,0.2,5,0.2,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appesa a rotella,appesa a rotella,1,2,2,2.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appesa a tavolo,appesa a tavolo,1,3,3,3.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appesa ad angolo,appesa ad angolo,1,4,4,4.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appese mobili,appese mobili,1,5,5,5.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appese per capi specifici,appese per capi specifici,1,6,6,6.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_vestiti,vestiti,1,1,1,1.0,0.2,0.2,5,0.2,53596.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_gioielli,gioielli,1,2,2,2.0,0.0,0.2,5,0.02005,25292.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_pulsanti,pulsanti,1,3,3,3.0,0.0,0.2,5,0.02005,24944.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_fodera,fodera,1,4,4,4.0,0.0,0.2,5,0.02005,15375.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_tasche,tasche,1,5,5,5.0,0.0,0.2,5,0.02005,46314.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_spille,spille,1,6,6,6.0,0.0,0.2,5,0.02005,10178.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_bottoni,bottoni,1,7,7,7.0,0.0,0.2,5,0.02005,31061.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_fermaglio,fermaglio,1,8,8,8.0,0.0,0.2,5,0.02005,8465.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cintura,cintura,1,9,9,9.0,0.0,0.2,5,0.02005,43008.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_fascini,fascini,1,10,10,10.0,0.0,0.2,5,0.02005,476.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_catene,catene,1,11,11,11.0,0.0,0.2,5,0.02005,181090.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_collane,collane,1,12,12,12.0,0.0,0.2,5,0.02005,36438.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_anelli,anelli,1,13,13,13.0,0.0,0.2,5,0.02005,51758.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_brooche,brooche,1,14,14,14.0,0.0,0.2,5,0.02005,2.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_pin,pin,1,15,15,15.0,0.0,0.2,5,0.02005,12000.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_badge,badge,1,16,16,16.0,0.0,0.2,5,0.02005,17206.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_sigillo,sigillo,1,17,17,17.0,0.0,0.2,5,0.02005,21358.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_clips,clips,1,18,18,18.0,0.0,0.2,5,0.02005,5241.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cravatte,cravatte,1,19,19,19.0,0.0,0.2,5,0.02005,11622.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cuffie,cuffie,1,20,20,20.0,0.0,0.2,5,0.02005,48964.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cinturini,cinturini,1,21,21,21.0,0.0,0.2,5,0.02005,8043.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_ghirlanda,ghirlanda,1,22,22,22.0,0.0,0.2,5,0.02005,15945.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_fiori,fiori,1,23,23,23.0,0.0,0.2,5,0.02005,60330.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_accessori,accessori,1,24,24,24.0,0.0,0.2,5,0.02005,24777.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_giubbette,giubbette,1,25,25,25.0,0.0,0.2,5,0.02005,3.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cravatte maschili,cravatte maschili,1,26,26,26.0,0.0,0.2,5,0.02005,14.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_cinturini da fede,cinturini da fede,1,27,27,27.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_chaine d'annonci,chaine d'annonci,1,28,28,28.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_chaine de croisette,chaine de croisette,1,29,29,29.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_chaine de chevalet,chaine de chevalet,1,30,30,30.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendice per vaso,appendice per vaso,1,1,1,1.0,0.2,0.2,5,0.2,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appesi per fasce,appesi per fasce,1,2,2,2.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appesi per gomiti,appesi per gomiti,1,3,3,3.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appesi per manica,appesi per manica,1,4,4,4.0,0.0,0.2,5,0.02005,0.0
