category,category_ita,concept,concept_exemplar,exemplar,count,min_rank,max_rank,mean_rank,first_occurrence,dominance,participant_concept,availability,abs_freq
vehicles,veicoli,aereo,AEREO_velivolo,velivolo,1,19,19,19.0,0.0,0.2,5,0.02005,15743.0
vehicles,veicoli,aereo,AEREO_ultraleggero,ultraleggero,2,1,20,10.5,0.2,0.4,5,0.22005,6246.0
vehicles,veicoli,aereo,AEREO_aereo da addestramento,da addestramento,2,3,3,3.0,0.0,0.4,5,0.0401,74.0
vehicles,veicoli,aereo,AEREO_aereo da turismo,da turismo,2,6,7,6.5,0.0,0.4,5,0.04947,44.0
vehicles,veicoli,aereo,AEREO_aereo da attacco al suolo,da attacco al suolo,2,5,8,6.5,0.0,0.4,5,0.07379,30.0
vehicles,veicoli,aereo,AEREO_aereo spia,spia,1,10,10,10.0,0.0,0.2,5,0.02005,51.0
vehicles,veicoli,aereo,AEREO_da trasporto,da trasporto,1,2,2,2.0,0.0,0.2,5,0.02005,275.0
vehicles,veicoli,aereo,AEREO_da caccia,da caccia,1,3,3,3.0,0.0,0.2,5,0.02005,33.0
vehicles,veicoli,aereo,AEREO_commerciale,commerciale,1,4,4,4.0,0.0,0.2,5,0.02005,17757.0
vehicles,veicoli,aereo,AEREO_cargo,cargo,1,5,5,5.0,0.0,0.2,5,0.02005,35270.0
vehicles,veicoli,aereo,AEREO_a reazione,a reazione,1,6,6,6.0,0.0,0.2,5,0.02005,99.0
vehicles,veicoli,aereo,AEREO_militare,militare,1,7,7,7.0,0.0,0.2,5,0.02005,30302.0
vehicles,veicoli,aereo,AEREO_da addestramento,da addestramento,1,8,8,8.0,0.0,0.2,5,0.02005,97.0
vehicles,veicoli,aereo,AEREO_supersonico,supersonico,1,9,9,9.0,0.0,0.2,5,0.02005,8128.0
vehicles,veicoli,aereo,AEREO_subsonico,subsonico,1,10,10,10.0,0.0,0.2,5,0.02005,10012.0
vehicles,veicoli,aereo,AEREO_ala fissa,ala fissa,1,12,12,12.0,0.0,0.2,5,0.02005,53.0
vehicles,veicoli,aereo,AEREO_ad ala rotante,ad ala rotante,1,13,13,13.0,0.0,0.2,5,0.02005,37.0
vehicles,veicoli,aereo,AEREO_da turismo,da turismo,1,14,14,14.0,0.0,0.2,5,0.02005,111.0
vehicles,veicoli,aereo,AEREO_aereo di linea,di linea,1,15,15,15.0,0.0,0.2,5,0.02005,25.0
vehicles,veicoli,aereo,AEREO_aereo da guerra elettronica,da guerra elettronica,1,17,17,17.0,0.0,0.2,5,0.02005,27.0
vehicles,veicoli,aereo,AEREO_aereo da trasporto vip,da trasporto vip,1,18,18,18.0,0.0,0.2,5,0.02005,6.0
vehicles,veicoli,aereo,AEREO_aereo da trasporto truppe,da trasporto truppe,1,19,19,19.0,0.0,0.2,5,0.02005,15.0
vehicles,veicoli,aereo,AEREO_aereo da pattugliamento marittimo,da pattugliamento marittimo,1,20,20,20.0,0.0,0.2,5,0.02005,22.0
vehicles,veicoli,aereo,AEREO_aeromobile,aeromobile,1,21,21,21.0,0.0,0.2,5,0.02005,17120.0
vehicles,veicoli,aereo,AEREO_aereo imbarcato,imbarcato,1,6,6,6.0,0.0,0.2,5,0.02005,141.0
vehicles,veicoli,aereo,AEREO_aereo a reazione,a reazione,1,9,9,9.0,0.0,0.2,5,0.02005,44.0
vehicles,veicoli,aereo,AEREO_aereo da trasporto passeggeri,da trasporto passeggeri,1,10,10,10.0,0.0,0.2,5,0.02005,20.0
vehicles,veicoli,aereo,AEREO_aereo cargo,cargo,1,11,11,11.0,0.0,0.2,5,0.02005,70.0
vehicles,veicoli,aereo,AEREO_aereo anfibio,anfibio,1,12,12,12.0,0.0,0.2,5,0.02005,156.0
vehicles,veicoli,aereo,AEREO_aereo supersonico,supersonico,1,16,16,16.0,0.0,0.2,5,0.02005,39.0
vehicles,veicoli,aereo,AEREO_aereo militare,militare,1,18,18,18.0,0.0,0.2,5,0.02005,182.0
vehicles,veicoli,aereo,AEREO_aereo civile,civile,1,19,19,19.0,0.0,0.2,5,0.02005,102.0
vehicles,veicoli,aereo,AEREO_boeing 737,boeing 737,1,1,1,1.0,0.2,0.2,5,0.2,3010.0
vehicles,veicoli,aereo,AEREO_atr 72,atr 72,1,2,2,2.0,0.0,0.2,5,0.02005,108.0
vehicles,veicoli,aereo,AEREO_a380,a380,1,3,3,3.0,0.0,0.2,5,0.02005,2720.0
vehicles,veicoli,aereo,AEREO_concorde,concorde,1,4,4,4.0,0.0,0.2,5,0.02005,19083.0
vehicles,veicoli,aereo,AEREO_airbus a320,airbus a320,1,5,5,5.0,0.0,0.2,5,0.02005,1246.0
vehicles,veicoli,aereo,AEREO_airbus a350,airbus a350,1,6,6,6.0,0.0,0.2,5,0.02005,220.0
vehicles,veicoli,aereo,AEREO_douglas dc-10,douglas dc-10,1,7,7,7.0,0.0,0.2,5,0.02005,61.0
vehicles,veicoli,aereo,AEREO_boeing 747,boeing 747,1,8,8,8.0,0.0,0.2,5,0.02005,1703.0
vehicles,veicoli,aereo,AEREO_boeing 787,boeing 787,1,9,9,9.0,0.0,0.2,5,0.02005,814.0
vehicles,veicoli,aereo,AEREO_tupolev tu-204,tupolev tu-204,1,10,10,10.0,0.0,0.2,5,0.02005,39.0
vehicles,veicoli,aereo,AEREO_airbus a300,airbus a300,1,11,11,11.0,0.0,0.2,5,0.02005,133.0
vehicles,veicoli,aereo,AEREO_antonov an-225 mriya,antonov an-225 mriya,1,12,12,12.0,0.0,0.2,5,0.02005,28.0
vehicles,veicoli,aereo,AEREO_cessna 172,cessna 172,1,13,13,13.0,0.0,0.2,5,0.02005,298.0
vehicles,veicoli,aereo,AEREO_dc-8,dc-8,1,14,14,14.0,0.0,0.2,5,0.02005,302.0
vehicles,veicoli,aereo,AEREO_dc-9,dc-9,1,15,15,15.0,0.0,0.2,5,0.02005,1133.0
vehicles,veicoli,aereo,AEREO_f-16,f-16,1,16,16,16.0,0.0,0.2,5,0.02005,4084.0
vehicles,veicoli,aereo,AEREO_il-86,il-86,1,17,17,17.0,0.0,0.2,5,0.02005,59.0
vehicles,veicoli,aereo,AEREO_md-80,md-80,1,18,18,18.0,0.0,0.2,5,0.02005,336.0
vehicles,veicoli,aereo,AEREO_mirage 2000,mirage 2000,1,19,19,19.0,0.0,0.2,5,0.02005,283.0
vehicles,veicoli,aereo,AEREO_sukhoi superjet 100,sukhoi superjet 100,1,20,20,20.0,0.0,0.2,5,0.02005,66.0
stationery,cancelleria,agenda,AGENDA_calendario,calendario,1,1,1,1.0,0.2,0.2,5,0.2,30666.0
stationery,cancelleria,agenda,AGENDA_appuntamento,appuntamento,1,2,2,2.0,0.0,0.2,5,0.02005,16079.0
stationery,cancelleria,agenda,AGENDA_promemoria,promemoria,1,3,3,3.0,0.0,0.2,5,0.02005,26383.0
stationery,cancelleria,agenda,AGENDA_quaderno,quaderno,1,4,4,4.0,0.0,0.2,5,0.02005,39352.0
stationery,cancelleria,agenda,AGENDA_planner,planner,1,5,5,5.0,0.0,0.2,5,0.02005,32956.0
stationery,cancelleria,agenda,AGENDA_rubrica,rubrica,1,6,6,6.0,0.0,0.2,5,0.02005,35574.0
stationery,cancelleria,agenda,AGENDA_agendina,agendina,1,7,7,7.0,0.0,0.2,5,0.02005,2762.0
stationery,cancelleria,agenda,AGENDA_block notes,block notes,1,8,8,8.0,0.0,0.2,5,0.02005,1916.0
stationery,cancelleria,agenda,AGENDA_diario,diario,1,9,9,9.0,0.0,0.2,5,0.02005,40702.0
stationery,cancelleria,agenda,AGENDA_agenda cartacea,cartacea,3,1,2,1.6667,0.2,0.6,5,0.2401,28.0
stationery,cancelleria,agenda,AGENDA_agenda digitale,digitale,4,1,6,2.5,0.4,0.8,5,0.54631,1132.0
stationery,cancelleria,agenda,AGENDA_agenda scolastica,scolastica,4,3,3,3.0,0.0,0.8,5,0.08021,204.0
stationery,cancelleria,agenda,AGENDA_agenda lavorativa,lavorativa,2,4,4,4.0,0.0,0.4,5,0.0401,61.0
stationery,cancelleria,agenda,AGENDA_agenda personale,personale,3,2,5,4.0,0.0,0.6,5,0.15264,520.0
stationery,cancelleria,agenda,AGENDA_agenda settimanale,settimanale,3,1,6,4.0,0.2,0.6,5,0.25182,52.0
stationery,cancelleria,agenda,AGENDA_agenda mensile,mensile,2,6,7,6.5,0.0,0.4,5,0.04947,130.0
stationery,cancelleria,agenda,AGENDA_agenda annuale,annuale,3,5,8,6.6667,0.0,0.6,5,0.10164,206.0
stationery,cancelleria,agenda,AGENDA_agenda elettronica,elettronica,1,9,9,9.0,0.0,0.2,5,0.02005,38.0
stationery,cancelleria,agenda,AGENDA_agenda di lavoro,di lavoro,2,4,4,4.0,0.0,0.4,5,0.0401,46.0
stationery,cancelleria,agenda,AGENDA_agenda online,online,1,6,6,6.0,0.0,0.2,5,0.02005,386.0
stationery,cancelleria,agenda,AGENDA_agenda impreziosita,impreziosita,1,7,7,7.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,agenda,AGENDA_agenda di studio,di studio,1,8,8,8.0,0.0,0.2,5,0.02005,70.0
stationery,cancelleria,agenda,AGENDA_agenda stampata,stampata,1,7,7,7.0,0.0,0.2,5,0.02005,4.0
stationery,cancelleria,agenda,AGENDA_agenda da tavolo,da tavolo,1,8,8,8.0,0.0,0.2,5,0.02005,21.0
stationery,cancelleria,agenda,AGENDA_agenda da parete,da parete,1,9,9,9.0,0.0,0.2,5,0.02005,1.0
stationery,cancelleria,agenda,AGENDA_agenda da tasca,da tasca,1,10,10,10.0,0.0,0.2,5,0.02005,3.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a muro,a muro,5,1,5,3.0,0.4,1.0,5,0.49132,32.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a forma di albero,a forma di albero,2,2,10,6.0,0.0,0.4,5,0.17495,5.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a forma di ombrello,a forma di ombrello,1,3,3,3.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a ruote,a ruote,2,4,4,4.0,0.0,0.4,5,0.0401,1.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a 3 gambe,a 3 gambe,1,5,5,5.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a 4 gambe,a 4 gambe,1,6,6,6.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_attaccapanni,attaccapanni,3,1,5,3.0,0.2,0.6,5,0.28338,4205.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_gruccia,gruccia,3,1,2,1.3333,0.4,0.6,5,0.42005,6253.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_stampella,stampella,1,3,3,3.0,0.0,0.2,5,0.02005,18088.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_porta cappelli,porta cappelli,1,5,5,5.0,0.0,0.2,5,0.02005,17.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti girevole,girevole,1,6,6,6.0,0.0,0.2,5,0.02005,7.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti pieghevole,pieghevole,2,6,7,6.5,0.0,0.4,5,0.04947,20.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per abiti lunghi,per abiti lunghi,1,8,8,8.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per cappotti,per cappotti,1,9,9,9.0,0.0,0.2,5,0.02005,2.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_maniglia,maniglia,1,2,2,2.0,0.0,0.2,5,0.02005,20641.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_asta,asta,1,3,3,3.0,0.0,0.2,5,0.02005,14848.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_portabiti,portabiti,2,4,6,5.0,0.0,0.4,5,0.07037,388.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da terra,da terra,1,2,2,2.0,0.0,0.2,5,0.02005,22.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_gruccia appendiabiti,gruccia appendiabiti,1,3,3,3.0,0.0,0.2,5,0.02005,158.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti per armadio,per armadio,1,5,5,5.0,0.0,0.2,5,0.02005,9.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti elettrico,elettrico,1,7,7,7.0,0.0,0.2,5,0.02005,1.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a scomparsa,a scomparsa,1,8,8,8.0,0.0,0.2,5,0.02005,14.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a stanga,a stanga,1,2,2,2.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_porta cappello,porta cappello,1,6,6,6.0,0.0,0.2,5,0.02005,33.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_gruccia da viaggio,gruccia da viaggio,1,7,7,7.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a forma di figura,a forma di figura,1,8,8,8.0,0.0,0.2,5,0.02005,0.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da parete,da parete,1,9,9,9.0,0.0,0.2,5,0.02005,31.0
furniture,mobili,armadio,ARMADIO_armadio a ponte,a ponte,3,1,5,2.6667,0.2,0.6,5,0.33259,24.0
furniture,mobili,armadio,ARMADIO_armadio a muro,a muro,4,1,4,2.5,0.2,0.8,5,0.35613,48.0
furniture,mobili,armadio,ARMADIO_armadio aperto,aperto,1,3,3,3.0,0.0,0.2,5,0.02005,194.0
furniture,mobili,armadio,ARMADIO_armadio attrezzato,attrezzato,1,4,4,4.0,0.0,0.2,5,0.02005,163.0
furniture,mobili,armadio,ARMADIO_armadio componibile,componibile,1,5,5,5.0,0.0,0.2,5,0.02005,42.0
furniture,mobili,armadio,ARMADIO_armadio scorrevole,scorrevole,4,2,9,5.0,0.0,0.8,5,0.33012,69.0
furniture,mobili,armadio,ARMADIO_guardaroba,guardaroba,4,1,7,3.0,0.4,0.8,5,0.51296,29842.0
furniture,mobili,armadio,ARMADIO_cabina,cabina,1,8,8,8.0,0.0,0.2,5,0.02005,38354.0
furniture,mobili,armadio,ARMADIO_armadietto,armadietto,2,5,9,7.0,0.0,0.4,5,0.08338,32978.0
furniture,mobili,armadio,ARMADIO_armadio a specchio,a specchio,1,10,10,10.0,0.0,0.2,5,0.02005,25.0
furniture,mobili,armadio,ARMADIO_armadio guardaroba,guardaroba,1,1,1,1.0,0.2,0.2,5,0.2,167.0
furniture,mobili,armadio,ARMADIO_armadio cabina,cabina,1,2,2,2.0,0.0,0.2,5,0.02005,114.0
furniture,mobili,armadio,ARMADIO_armadio soppalco,soppalco,1,6,6,6.0,0.0,0.2,5,0.02005,6.0
furniture,mobili,armadio,ARMADIO_armadio abitabile,abitabile,1,7,7,7.0,0.0,0.2,5,0.02005,11.0
furniture,mobili,armadio,ARMADIO_contenitore,contenitore,2,2,10,6.0,0.0,0.4,5,0.17495,37520.0
furniture,mobili,armadio,ARMADIO_scaffale,scaffale,1,3,3,3.0,0.0,0.2,5,0.02005,42692.0
furniture,mobili,armadio,ARMADIO_appendiabiti,appendiabiti,1,4,4,4.0,0.0,0.2,5,0.02005,11382.0
furniture,mobili,armadio,ARMADIO_cabina armadio,cabina armadio,1,4,4,4.0,0.0,0.2,5,0.02005,1047.0
furniture,mobili,armadio,ARMADIO_armadio a due ante,a due ante,1,5,5,5.0,0.0,0.2,5,0.02005,27.0
furniture,mobili,armadio,ARMADIO_armadio a quattro ante,a quattro ante,1,6,6,6.0,0.0,0.2,5,0.02005,26.0
furniture,mobili,armadio,ARMADIO_armadio classico,classico,1,7,7,7.0,0.0,0.2,5,0.02005,61.0
furniture,mobili,armadio,ARMADIO_armadio moderno,moderno,1,8,8,8.0,0.0,0.2,5,0.02005,226.0
furniture,mobili,armadio,ARMADIO_armadio stile minimal,stile minimal,1,9,9,9.0,0.0,0.2,5,0.02005,0.0
furniture,mobili,armadio,ARMADIO_guardaroba a muro,guardaroba a muro,1,10,10,10.0,0.0,0.2,5,0.02005,26.0
furniture,mobili,armadio,ARMADIO_cassettone,cassettone,2,5,11,8.0,0.0,0.4,5,0.09976,34200.0
furniture,mobili,armadio,ARMADIO_armadio in legno,in legno,1,12,12,12.0,0.0,0.2,5,0.02005,28.0
furniture,mobili,armadio,ARMADIO_pensilina,pensilina,1,4,4,4.0,0.0,0.2,5,0.02005,20464.0
furniture,mobili,armadio,ARMADIO_cassettoni,cassettoni,1,6,6,6.0,0.0,0.2,5,0.02005,11567.0
furniture,mobili,armadio,ARMADIO_specchiera,specchiera,1,7,7,7.0,0.0,0.2,5,0.02005,8361.0
furniture,mobili,armadio,ARMADIO_libreria,libreria,1,8,8,8.0,0.0,0.2,5,0.02005,40032.0
furniture,mobili,armadio,ARMADIO_scaffalatura,scaffalatura,1,11,11,11.0,0.0,0.2,5,0.02005,17175.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio portaoggetti,portaoggetti,1,1,1,1.0,0.2,0.2,5,0.2,8.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per occhiali,per occhiali,4,1,5,3.25,0.2,0.8,5,0.35264,23.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per penna,per penna,2,2,3,2.5,0.0,0.4,5,0.08338,26.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per trucco,per trucco,2,4,4,4.0,0.0,0.4,5,0.0401,5.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per chitarra,per chitarra,1,5,5,5.0,0.0,0.2,5,0.02005,6.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per pistola,per pistola,1,6,6,6.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per violino,per violino,1,7,7,7.0,0.0,0.2,5,0.02005,3.0
stationery,cancelleria,astuccio,ASTUCCIO_portaoggetti,portaoggetti,2,1,1,1.0,0.4,0.4,5,0.4,15598.0
stationery,cancelleria,astuccio,ASTUCCIO_portapenne,portapenne,2,2,5,3.5,0.0,0.4,5,0.13259,3330.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per matite,per matite,1,3,3,3.0,0.0,0.2,5,0.02005,29.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per strumenti,per strumenti,2,4,6,5.0,0.0,0.4,5,0.07037,1.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per pennelli,per pennelli,1,7,7,7.0,0.0,0.2,5,0.02005,5.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio porta oggetti,porta oggetti,1,3,3,3.0,0.0,0.2,5,0.02005,5.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per trucchi,per trucchi,1,5,5,5.0,0.0,0.2,5,0.02005,3.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per medicinali,per medicinali,1,6,6,6.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da viaggio,da viaggio,2,7,8,7.5,0.0,0.4,5,0.0479,21.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per accessori,per accessori,1,8,8,8.0,0.0,0.2,5,0.02005,8.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per cuffie,per cuffie,1,9,9,9.0,0.0,0.2,5,0.02005,0.0
stationery,cancelleria,astuccio,ASTUCCIO_porta pennarelli,porta pennarelli,1,1,1,1.0,0.2,0.2,5,0.2,35.0
stationery,cancelleria,astuccio,ASTUCCIO_porta matite,porta matite,1,2,2,2.0,0.0,0.2,5,0.02005,106.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da scuola,da scuola,1,3,3,3.0,0.0,0.2,5,0.02005,9.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da trucco,da trucco,1,4,4,4.0,0.0,0.2,5,0.02005,8.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per penna stilografica,per penna stilografica,1,6,6,6.0,0.0,0.2,5,0.02005,1.0
stationery,cancelleria,astuccio,ASTUCCIO_custodia,custodia,1,2,2,2.0,0.0,0.2,5,0.02005,19621.0
stationery,cancelleria,astuccio,ASTUCCIO_foderetta,foderetta,1,3,3,3.0,0.0,0.2,5,0.02005,13.0
stationery,cancelleria,astuccio,ASTUCCIO_fodera,fodera,1,4,4,4.0,0.0,0.2,5,0.02005,15375.0
stationery,cancelleria,astuccio,ASTUCCIO_portamatite,portamatite,1,6,6,6.0,0.0,0.2,5,0.02005,574.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio porta pennelli,porta pennelli,1,7,7,7.0,0.0,0.2,5,0.02005,10.0
stationery,cancelleria,astuccio,ASTUCCIO_portacilindri,portacilindri,1,9,9,9.0,0.0,0.2,5,0.02005,4.0
