category,category_ita,concept,concept_exemplar,exemplar,count,min_rank,max_rank,mean_rank,first_occurrence,dominance,participant_concept,availability,asb_freq
vehicles,veicoli,aereo,AEREO_aereo da acrobazia,da acrobazia,1,16,16,16.0,0.0,0.2,5,0.02005,
vehicles,veicoli,aereo,AEREO_aereo da bombardamento,da bombardamento,1,17,17,17.0,0.0,0.2,5,0.02005,
vehicles,veicoli,aereo,AEREO_aereo da trasporto militare,da trasporto militare,1,18,18,18.0,0.0,0.2,5,0.02005,23.0
vehicles,veicoli,aereo,AEREO_aereo da collegamento,da collegamento,1,19,19,19.0,0.0,0.2,5,0.02005,
vehicles,veicoli,aereo,AEREO_aereo da turismo leggero,da turismo leggero,1,21,21,21.0,0.0,0.2,5,0.02005,
vehicles,veicoli,aereo,AEREO_aereo da affari,da affari,1,22,22,22.0,0.0,0.2,5,0.02005,
vehicles,veicoli,aereo,AEREO_aereo da turismo regionale,da turismo regionale,1,24,24,24.0,0.0,0.2,5,0.02005,
vehicles,veicoli,aereo,AEREO_aereo da turismo esecutivo,da turismo esecutivo,1,25,25,25.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_agenda cartacea,cartacea,5,1,1,1.0,1.0,1.0,5,1.0,25127.0
stationery,cancelleria,agenda,AGENDA_agenda elettronica,elettronica,5,2,2,2.0,0.0,1.0,5,0.10026,26217.0
stationery,cancelleria,agenda,AGENDA_agenda digitale,digitale,3,3,3,3.0,0.0,0.6,5,0.06016,18961.0
stationery,cancelleria,agenda,AGENDA_agenda online,online,3,3,5,4.0,0.0,0.6,5,0.11901,20644.0
stationery,cancelleria,agenda,AGENDA_agenda professionale,professionale,4,5,15,10.0,0.0,0.8,5,0.2262,18210.0
stationery,cancelleria,agenda,AGENDA_agenda personale,personale,3,6,15,9.6667,0.0,0.6,5,0.17134,15991.0
stationery,cancelleria,agenda,AGENDA_agenda scolastica,scolastica,5,7,14,10.2,0.0,1.0,5,0.2197,23709.0
stationery,cancelleria,agenda,AGENDA_agenda universitaria,universitaria,3,8,14,10.6667,0.0,0.6,5,0.11871,22311.0
stationery,cancelleria,agenda,AGENDA_agenda a spirale,a spirale,1,4,4,4.0,0.0,0.2,5,0.02005,253.0
stationery,cancelleria,agenda,AGENDA_agenda a quaderni,a quaderni,1,5,5,5.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_agenda a compartimenti,a compartimenti,1,6,6,6.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_agenda a fogli mobili,a fogli mobili,1,7,7,7.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_agenda a data unica,a data unica,1,8,8,8.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_agenda a data ripetuta,a data ripetuta,1,9,9,9.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_agenda settimanale,settimanale,3,4,10,6.3333,0.0,0.6,5,0.18492,33902.0
stationery,cancelleria,agenda,AGENDA_agenda mensile,mensile,3,5,11,7.3333,0.0,0.6,5,0.16308,17128.0
stationery,cancelleria,agenda,AGENDA_agenda annuale,annuale,3,6,12,8.3333,0.0,0.6,5,0.1474,22089.0
stationery,cancelleria,agenda,AGENDA_agenda a bolle,a bolle,1,3,3,3.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_agenda di lavoro,di lavoro,2,7,8,7.5,0.0,0.4,5,0.0479,866.0
stationery,cancelleria,agenda,AGENDA_agenda di viaggio,di viaggio,2,9,12,10.5,0.0,0.4,5,0.0576,102.0
stationery,cancelleria,agenda,AGENDA_agenda di appuntamenti,di appuntamenti,2,9,10,9.5,0.0,0.4,5,0.04594,
stationery,cancelleria,agenda,AGENDA_agenda di contatti,di contatti,2,10,11,10.5,0.0,0.4,5,0.04529,
stationery,cancelleria,agenda,AGENDA_agenda stampabile,stampabile,1,4,4,4.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_agenda condivisa,condivisa,1,6,6,6.0,0.0,0.2,5,0.02005,
stationery,cancelleria,agenda,AGENDA_agenda tascabile,tascabile,2,4,11,7.5,0.0,0.4,5,0.12037,16528.0
stationery,cancelleria,agenda,AGENDA_agenda di indirizzi,di indirizzi,1,11,11,11.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a parete,a parete,4,1,1,1.0,0.8,0.8,5,0.8,341.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti portatile,portatile,4,2,4,3.0,0.0,0.8,5,0.19929,33738.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da viaggio,da viaggio,5,3,5,4.2,0.0,1.0,5,0.1747,391.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a piantana,a piantana,4,1,4,2.25,0.2,0.8,5,0.40588,29.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da esterno,da esterno,4,5,9,6.75,0.0,0.8,5,0.16652,602.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da soffitto,da soffitto,1,6,6,6.0,0.0,0.2,5,0.02005,109.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da armadio,da armadio,2,7,9,8.0,0.0,0.4,5,0.05569,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da porta,da porta,2,6,8,7.0,0.0,0.4,5,0.05874,299.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da tasca,da tasca,2,5,9,7.0,0.0,0.4,5,0.08338,56.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da auto,da auto,1,10,10,10.0,0.0,0.2,5,0.02005,20.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da parete pieghevole,da parete pieghevole,2,7,11,9.0,0.0,0.4,5,0.07037,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a ruote,a ruote,1,12,12,12.0,0.0,0.2,5,0.02005,114.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da parete con specchio,da parete con specchio,2,9,13,11.0,0.0,0.4,5,0.06321,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da parete con cassetti,da parete con cassetti,1,14,14,14.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da parete con portaombrelli,da parete con portaombrelli,1,15,15,15.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti con portaaccessori,con portaaccessori,1,16,16,16.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti con portaocchiali,con portaocchiali,1,17,17,17.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti con portachiavi,con portachiavi,1,18,18,18.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a soffitto,a soffitto,2,3,3,3.0,0.0,0.4,5,0.0401,93.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da parete retrattile,da parete retrattile,1,8,8,8.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da parete con cassetto,da parete con cassetto,1,10,10,10.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da parete con ripiano,da parete con ripiano,1,11,11,11.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti a muro,a muro,1,2,2,2.0,0.0,0.2,5,0.02005,584.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti pieghevole,pieghevole,1,4,4,4.0,0.0,0.2,5,0.02005,18863.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti con specchio,con specchio,1,6,6,6.0,0.0,0.2,5,0.02005,55.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti con cassetti,con cassetti,1,7,7,7.0,0.0,0.2,5,0.02005,58.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti con ruote,con ruote,1,8,8,8.0,0.0,0.2,5,0.02005,131.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da giardino,da giardino,2,8,10,9.0,0.0,0.4,5,0.05348,1072.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da pavimento,da pavimento,1,2,2,2.0,0.0,0.2,5,0.02005,76.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da camera,da camera,1,5,5,5.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da bagno,da bagno,1,6,6,6.0,0.0,0.2,5,0.02005,27.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da ingresso,da ingresso,1,10,10,10.0,0.0,0.2,5,0.02005,88.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da ufficio,da ufficio,1,11,11,11.0,0.0,0.2,5,0.02005,80.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da hotel,da hotel,1,12,12,12.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da spiaggia,da spiaggia,1,13,13,13.0,0.0,0.2,5,0.02005,681.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da piscina,da piscina,1,14,14,14.0,0.0,0.2,5,0.02005,
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da palestra,da palestra,1,15,15,15.0,0.0,0.2,5,0.02005,70.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da camera da letto,da camera da letto,1,16,16,16.0,0.0,0.2,5,0.02005,27.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da soggiorno,da soggiorno,1,17,17,17.0,0.0,0.2,5,0.02005,727.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da cucina,da cucina,1,18,18,18.0,0.0,0.2,5,0.02005,27.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da bambini,da bambini,1,19,19,19.0,0.0,0.2,5,0.02005,552.0
furnishings/fittings,arredamenti/accessori,appendiabiti,APPENDIABITI_appendiabiti da animali domest,da animali domest,1,20,20,20.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio a muro,a muro,5,1,1,1.0,1.0,1.0,5,1.0,584.0
furniture,mobili,armadio,ARMADIO_armadio guardaroba,guardaroba,5,2,10,3.6,0.0,1.0,5,0.63964,29842.0
furniture,mobili,armadio,ARMADIO_armadio a ponte,a ponte,5,3,3,3.0,0.0,1.0,5,0.10026,406.0
furniture,mobili,armadio,ARMADIO_armadio a cassetti,a cassetti,5,4,6,4.4,0.0,1.0,5,0.22131,
furniture,mobili,armadio,ARMADIO_armadio a incasso,a incasso,3,5,10,7.6667,0.0,0.6,5,0.12544,24.0
furniture,mobili,armadio,ARMADIO_armadio a colonna,a colonna,2,6,8,7.0,0.0,0.4,5,0.05874,112.0
furniture,mobili,armadio,ARMADIO_armadio a specchio,a specchio,2,7,7,7.0,0.0,0.4,5,0.0401,136.0
furniture,mobili,armadio,ARMADIO_armadio a vetri,a vetri,1,8,8,8.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio guardaroba con ante scorrevoli,guardaroba con ante scorrevoli,2,9,14,11.5,0.0,0.4,5,0.06862,
furniture,mobili,armadio,ARMADIO_armadio guardaroba con ante battenti,guardaroba con ante battenti,1,10,10,10.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio guardaroba con ante a ribalta,guardaroba con ante a ribalta,2,11,16,13.5,0.0,0.4,5,0.06321,
furniture,mobili,armadio,ARMADIO_armadio guardaroba con ante a scomparsa,guardaroba con ante a scomparsa,1,12,12,12.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio guardaroba con ante a libro,guardaroba con ante a libro,2,13,17,15.0,0.0,0.4,5,0.05569,
furniture,mobili,armadio,ARMADIO_armadio guardaroba con ante a battente ribaltabile,guardaroba con ante a battente ribaltabile,1,14,14,14.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio guardaroba con ante a battente ribaltabili,guardaroba con ante a battente ribaltabili,1,15,15,15.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_arm,arm,1,16,16,16.0,0.0,0.2,5,0.02005,36956.0
furniture,mobili,armadio,ARMADIO_armadio a vista,a vista,3,5,9,6.6667,0.0,0.6,5,0.13088,20.0
furniture,mobili,armadio,ARMADIO_armadio blindato,blindato,1,6,6,6.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio bar,bar,1,7,7,7.0,0.0,0.2,5,0.02005,30842.0
furniture,mobili,armadio,ARMADIO_armadio per scarpe,per scarpe,2,8,8,8.0,0.0,0.4,5,0.0401,62.0
furniture,mobili,armadio,ARMADIO_armadio per vestiti,per vestiti,2,6,9,7.5,0.0,0.4,5,0.06756,
furniture,mobili,armadio,ARMADIO_armadio per biancheria,per biancheria,2,7,10,8.5,0.0,0.4,5,0.06321,
furniture,mobili,armadio,ARMADIO_armadio per libri,per libri,2,11,12,11.5,0.0,0.4,5,0.04477,
furniture,mobili,armadio,ARMADIO_armadio per attrezzi,per attrezzi,2,12,14,13.0,0.0,0.4,5,0.04862,
furniture,mobili,armadio,ARMADIO_armadio per alimenti,per alimenti,1,13,13,13.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio per medicinali,per medicinali,2,14,18,16.0,0.0,0.4,5,0.0545,
furniture,mobili,armadio,ARMADIO_armadio per ufficio,per ufficio,2,15,19,17.0,0.0,0.4,5,0.05348,
furniture,mobili,armadio,ARMADIO_armadio per camino,per camino,1,16,16,16.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio per biciclette,per biciclette,1,17,17,17.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio per lavanderia,per lavanderia,1,18,18,18.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio per cantina,per cantina,1,19,19,19.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio per bagno,per bagno,1,20,20,20.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio a scomparsa,a scomparsa,1,5,5,5.0,0.0,0.2,5,0.02005,164.0
furniture,mobili,armadio,ARMADIO_armadio a giorno,a giorno,2,7,9,8.0,0.0,0.4,5,0.05569,495.0
furniture,mobili,armadio,ARMADIO_armadio per camicie,per camicie,1,5,5,5.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio per asciugatrice,per asciugatrice,1,9,9,9.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio per lavatrice,per lavatrice,1,10,10,10.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio per oggetti,per oggetti,1,11,11,11.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio per strumenti musicali,per strumenti musicali,1,13,13,13.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio per alimentari,per alimentari,1,15,15,15.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio per vini,per vini,1,16,16,16.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio per bar,per bar,1,17,17,17.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_guardaroba,guardaroba,1,2,2,2.0,0.0,0.2,5,0.02005,29842.0
furniture,mobili,armadio,ARMADIO_armadio a colonne,a colonne,1,4,4,4.0,0.0,0.2,5,0.02005,34.0
furniture,mobili,armadio,ARMADIO_armadio a ante scorrevoli,a ante scorrevoli,1,5,5,5.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio guardaroba con specchio,guardaroba con specchio,1,11,11,11.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio guardaroba con ante specchiate,guardaroba con ante specchiate,1,12,12,12.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio guardaroba con cassetti,guardaroba con cassetti,1,13,13,13.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio guardaroba con ante a battente,guardaroba con ante a battente,1,15,15,15.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio guardaroba con ante a pantografo,guardaroba con ante a pantografo,1,18,18,18.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio guardaroba con ante a ribalta e cassetti,guardaroba con ante a ribalta e cassetti,1,19,19,19.0,0.0,0.2,5,0.02005,
furniture,mobili,armadio,ARMADIO_armadio guardaroba con ante a libro e cassetti,guardaroba con ante a libro e cassetti,1,20,20,20.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per matite,per matite,4,1,1,1.0,0.8,0.8,5,0.8,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per penne,per penne,4,2,2,2.0,0.0,0.8,5,0.08021,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per pennarelli,per pennarelli,4,3,4,3.25,0.0,0.8,5,0.14954,22.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per gomme,per gomme,1,4,4,4.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per temperamatite,per temperamatite,1,5,5,5.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per tagliacarte,per tagliacarte,1,6,6,6.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per penne a sfera,per penne a sfera,2,3,7,5.0,0.0,0.4,5,0.11296,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per penne stilografiche,per penne stilografiche,1,8,8,8.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per pennini,per pennini,1,9,9,9.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per evidenziatori,per evidenziatori,1,10,10,10.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per colori,per colori,3,4,5,4.3333,0.0,0.6,5,0.09132,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per trucchi,per trucchi,1,5,5,5.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per occhiali,per occhiali,3,6,7,6.3333,0.0,0.6,5,0.07889,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per chiavi,per chiavi,3,7,8,7.3333,0.0,0.6,5,0.07575,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per carte di credito,per carte di credito,1,8,8,8.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per medicinali,per medicinali,3,9,12,10.3333,0.0,0.6,5,0.08806,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per strumenti musicali,per strumenti musicali,3,10,16,13.3333,0.0,0.6,5,0.09762,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da viaggio,da viaggio,1,1,1,1.0,0.2,0.2,5,0.2,391.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da scrittura,da scrittura,1,2,2,2.0,0.0,0.2,5,0.02005,37.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da pittore,da pittore,1,3,3,3.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da trucco,da trucco,1,4,4,4.0,0.0,0.2,5,0.02005,25.0
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da occhiali,da occhiali,1,5,5,5.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da strumenti,da strumenti,1,6,6,6.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio da gioielli,da gioielli,1,7,7,7.0,0.0,0.2,5,0.02005,
stationery,cancelleria,astuccio,ASTUCCIO_astuccio per pennelli,per pennelli,1,6,6,6.0,0.0,0.2,5,0.02005,25.0
