participant,category,category_it,concept,exemplar,clean_exemplar,rank
idefics2-iter1,hobbies,passatempi,attrezzo,spugna per lavaggio,spugna per lavaggio,3
idefics2-iter1,hobbies,passatempi,attrezzo,spugna per pulitura,spugna per pulitura,4
idefics2-iter1,hobbies,passatempi,attrezzo,spugna per pulit,spugna per pulit,5
idefics2-iter1,vehicles,veicoli,autobus,pullman,pullman,1
idefics2-iter1,vehicles,veicoli,autobus,pullman-standard,pullman-standard,2
idefics2-iter1,vehicles,veicoli,autobus,pullman-sleeper,pullman-sleeper,3
idefics2-iter1,vehicles,veicoli,autobus,pullman-palace,pullman-palace,4
idefics2-iter1,vehicles,veicoli,autobus,pullman-park,pullman-park,5
idefics2-iter1,vehicles,veicoli,autobus,pullman-ranger,pullman-ranger,6
idefics2-iter1,vehicles,veicoli,autobus,pullman-roadster,pullman-roadster,7
idefics2-iter1,vehicles,veicoli,autobus,pullman-limousine,pullman-limousine,8
idefics2-iter1,vehicles,veicoli,autobus,pullman-landau,pullman-landau,9
idefics2-iter1,vehicles,veicoli,autobus,pullman-landau-limousine,pullman-landau-limousine,10
idefics2-iter1,vehicles,veicoli,autobus,pullman-landau-limousine-sleeper,pullman-landau-limousine-sleeper,11
idefics2-iter1,vehicles,veicoli,autobus,pullman-landau-limousine-sleeper-roadster,pullman-landau-limousine-sleeper-roadster,12
idefics2-iter1,vehicles,veicoli,autobus,pullman-landau-limousine-sleeper-roadster-sleeper,pullman-landau-limousine-sleeper-roadster-sleeper,13
idefics2-iter1,vehicles,veicoli,autobus,pullman-landau-limousine-sleeper-roadster-sleeper-roadster,pullman-landau-limousine-sleeper-roadster-sleeper-roadster,14
idefics2-iter1,vehicles,veicoli,autobus,pullman-landau-limousine-sleeper-roadster-sleeper-roadster-sleeper,pullman-landau-limousine-sleeper-roadster-sleeper-roadster-sleeper,15
idefics2-iter1,vehicles,veicoli,autobus,pullman-landau-limousine-sleeper-roadster-sleeper-roadster-sleeper-roadster,pullman-landau-limousine-sleeper-roadster-sleeper-roadster-sleeper-roadster,16
idefics2-iter1,vehicles,veicoli,autobus,pullman-landau-limousine-sleeper-roadster-sleeper-roadster-sleeper-roadster-sleeper,pullman-landau-limousine-sleeper-roadster-sleeper-roadster-sleeper-roadster-sleeper,17
idefics2-iter1,vehicles,veicoli,autobus,pullman-landau-limousine-sleeper-roadster-sleeper-roadster-sleeper-roadster-sleeper-roadster-sleeper-roadster-sleeper-roadster-sleeper-roadster-sleeper-roadster-sleeper-roadster-sleeper-roadster-sleeper-r,pullman-landau-limousine-sleeper-roadster-sleeper-roadster-sleeper-roadster-sleeper-roadster-sleeper-roadster-sleeper-roadster-sleeper-roadster-sleeper-roadster-sleeper-roadster-sleeper-roadster-sleeper-r,18
idefics2-iter1,vehicles,veicoli,automobile,auto,auto,1
idefics2-iter1,vehicles,veicoli,automobile,motociclette,motociclette,2
idefics2-iter1,vehicles,veicoli,automobile,camion,camion,3
idefics2-iter1,vehicles,veicoli,automobile,furgonette,furgonette,4
idefics2-iter1,vehicles,veicoli,automobile,autobus,autobus,5
idefics2-iter1,vehicles,veicoli,automobile,autocarro,autocarro,6
idefics2-iter1,housing buildings,edifici residenziali,bagno,vaso da bagno,vaso da ,1
idefics2-iter1,housing buildings,edifici residenziali,bagno,doccia,doccia,2
idefics2-iter1,housing buildings,edifici residenziali,bagno,vaso da doccia,vaso da doccia,3
idefics2-iter1,housing buildings,edifici residenziali,bagno,vaso da lavandaggio,vaso da lavandaggio,4
idefics2-iter1,housing buildings,edifici residenziali,bagno,vaso da,vaso da,5
idefics2-iter1,housing buildings,edifici residenziali,balcone,terrazza,terrazza,1
idefics2-iter1,housing buildings,edifici residenziali,balcone,loggia,loggia,2
idefics2-iter1,housing buildings,edifici residenziali,balcone,terrazzino,terrazzino,3
idefics2-iter1,housing buildings,edifici residenziali,balcone,terrazzino,terrazzino,4
idefics2-iter1,plants,piante,basilico,basilico piccante,piccante,1
idefics2-iter1,plants,piante,basilico,basilico dolce,dolce,2
idefics2-iter1,plants,piante,basilico,basilico bianco,bianco,3
idefics2-iter1,plants,piante,basilico,basilico nero,nero,4
idefics2-iter1,plants,piante,basilico,basilico rosso,rosso,5
idefics2-iter1,kitchenware,utensili da cucina,bicchiere,tazza,tazza,1
idefics2-iter1,kitchenware,utensili da cucina,bicchiere,tulipano,tulipano,2
idefics2-iter1,kitchenware,utensili da cucina,bicchiere,coppa,coppa,3
idefics2-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da caffè,da caffè,4
idefics2-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da vino,da vino,5
idefics2-iter1,vehicles,veicoli,bicicletta,mountain bike,mountain bike,1
idefics2-iter1,vehicles,veicoli,bicicletta,bicycle,bicycle,2
idefics2-iter1,vehicles,veicoli,bicicletta,road bike,road bike,3
idefics2-iter1,vehicles,veicoli,bicicletta,hybrid bicycle,hybrid bicycle,4
idefics2-iter1,vehicles,veicoli,bicicletta,recumbent bicycle,recumbent bicycle,5
idefics2-iter1,vehicles,veicoli,bicicletta,electric bicycle,electric bicycle,6
idefics2-iter1,vehicles,veicoli,bicicletta,cargo bicycle,cargo bicycle,7
idefics2-iter1,vehicles,veicoli,bicicletta,bicycle trailer,bicycle trailer,8
idefics2-iter1,vehicles,veicoli,bicicletta,bicycle accessories,bicycle accessories,9
idefics2-iter1,body parts,parti del corpo,bocca,bocca inferiore,inferiore,1
idefics2-iter1,body parts,parti del corpo,bocca,bocca superiore,superiore,2
idefics2-iter1,body parts,parti del corpo,bocca,labbra,labbra,3
idefics2-iter1,body parts,parti del corpo,bocca,denti,denti,4
idefics2-iter1,body parts,parti del corpo,bocca,lingua,lingua,5
idefics2-iter1,body parts,parti del corpo,bocca,palato,palato,6
idefics2-iter1,body parts,parti del corpo,braccio,braccio umano,umano,1
idefics2-iter1,body parts,parti del corpo,braccio,braccio robotico,robotico,2
idefics2-iter1,body parts,parti del corpo,braccio,braccio artificiale,artificiale,3
idefics2-iter1,body parts,parti del corpo,braccio,braccio meccanico,meccanico,4
idefics2-iter1,body parts,parti del corpo,braccio,braccio di legno,di legno,5
idefics2-iter1,body parts,parti del corpo,braccio,braccio di metallo,di metallo,6
idefics2-iter1,plants,piante,cactus,cactaceae,cactaceae,1
idefics2-iter1,plants,piante,cactus,cactus artichoke,artichoke,2
idefics2-iter1,plants,piante,cactus,cactus pear,pear,3
idefics2-iter1,plants,piante,cactus,cactus tree,tree,4
idefics2-iter1,plants,piante,cactus,cactus plant,plant,5
idefics2-iter1,clothes,vestiti,calza,calza da sport,da sport,1
idefics2-iter1,clothes,vestiti,calza,calza da ginnastica,da ginnastica,2
idefics2-iter1,clothes,vestiti,calza,calza da lavoro,da lavoro,3
idefics2-iter1,clothes,vestiti,calza,calza da stivali,da stivali,4
idefics2-iter1,clothes,vestiti,calza,calza da sandali,da sandali,5
idefics2-iter1,clothes,vestiti,calza,calza da scarpe,da scarpe,6
idefics2-iter1,housing buildings,edifici residenziali,camera,dslr,dslr,1
idefics2-iter1,housing buildings,edifici residenziali,camera,compatt,compatt,2
idefics2-iter1,housing buildings,edifici residenziali,camera,telefono cellulare,telefono cellulare,3
idefics2-iter1,housing buildings,edifici residenziali,camera,fotocamera digitale,foto digitale,4
idefics2-iter1,housing buildings,edifici residenziali,camera,fotocamera analogica,foto analogica,5
idefics2-iter1,housing buildings,edifici residenziali,camera,fotocamera digitale mirrorless,foto digitale mirrorless,6
idefics2-iter1,clothes,vestiti,camicia,camicia da notte,da notte,1
idefics2-iter1,clothes,vestiti,camicia,camicia da lavoro,da lavoro,2
idefics2-iter1,clothes,vestiti,camicia,camicia da bagnasciuga,da bagnasciuga,3
idefics2-iter1,clothes,vestiti,camicia,camicia da bagnasciuga,da bagnasciuga,4
idefics2-iter1,vehicles,veicoli,camion,camioncino,cino,1
idefics2-iter1,vehicles,veicoli,camion,camioncino a due assi,cino a due assi,2
idefics2-iter1,vehicles,veicoli,camion,camioncino a tre assi,cino a tre assi,3
idefics2-iter1,vehicles,veicoli,camion,camioncino a quattro assi,cino a quattro assi,4
idefics2-iter1,vehicles,veicoli,camion,camioncino a cinque assi,cino a cinque assi,5
idefics2-iter1,vehicles,veicoli,camion,camioncino a sei assi,cino a sei assi,6
idefics2-iter1,vehicles,veicoli,camion,camioncino a sette assi,cino a sette assi,7
idefics2-iter1,vehicles,veicoli,camion,camioncino a otto assi,cino a otto assi,8
idefics2-iter1,vehicles,veicoli,camion,camioncino a nove assi,cino a nove assi,9
idefics2-iter1,vehicles,veicoli,camion,camioncino a dieci assi,cino a dieci assi,10
idefics2-iter1,vehicles,veicoli,camion,camioncino a undici assi,cino a undici assi,11
idefics2-iter1,vehicles,veicoli,camion,camioncino a dodici assi,cino a dodici assi,12
idefics2-iter1,vehicles,veicoli,camion,camioncino a tredici assi,cino a tredici assi,13
idefics2-iter1,vehicles,veicoli,camion,camioncino a quattordici assi,cino a quattordici assi,14
idefics2-iter1,vehicles,veicoli,camion,camioncino a quindici assi,cino a quindici assi,15
idefics2-iter1,vehicles,veicoli,camion,camioncino a sedici assi,cino a sedici assi,16
idefics2-iter1,vehicles,veicoli,camion,camioncino a diciassette assi,cino a diciassette assi,17
idefics2-iter1,vehicles,veicoli,camion,camioncino a diciotto assi,cino a diciotto assi,18
idefics2-iter1,vehicles,veicoli,camion,camioncino a diciannove assi,cino a diciannove assi,19
idefics2-iter1,vehicles,veicoli,camion,camioncino a venti assi,cino a venti assi,20
idefics2-iter1,vehicles,veicoli,camion,camioncino a venticinque assi,cino a venticinque assi,21
idefics2-iter1,vehicles,veicoli,camion,camioncino a ventisette assi,cino a ventisette assi,22
idefics2-iter1,vehicles,veicoli,camion,camioncino a ventotto assi,cino a ventotto assi,23
idefics2-iter1,vehicles,veicoli,camion,camioncino a ventinove assi,cino a ventinove assi,24
idefics2-iter1,vehicles,veicoli,camion,camioncino a trenta assi,cino a trenta assi,25
idefics2-iter1,vehicles,veicoli,camion,camioncino a trentacinque assi,cino a trentacinque assi,26
idefics2-iter1,vehicles,veicoli,camion,camioncino a trentasei assi,cino a trentasei assi,27
idefics2-iter1,vehicles,veicoli,camion,camioncino a trentanove assi,cino a trentanove assi,28
idefics2-iter1,vehicles,veicoli,camion,camioncino a quaranta assi,cino a quaranta assi,29
idefics2-iter1,vehicles,veicoli,camion,camioncino a quarantacinque assi,cino a quarantacinque assi,30
idefics2-iter1,vehicles,veicoli,camion,camioncino a quarantasei assi,cino a quarantasei assi,31
idefics2-iter1,furnishings/fittings,arredamenti/accessori,candelabro,candelabro a tre braccia,a tre braccia,1
idefics2-iter1,furnishings/fittings,arredamenti/accessori,candelabro,candelabro a quattro braccia,a quattro braccia,2
idefics2-iter1,furnishings/fittings,arredamenti/accessori,candelabro,candelabro a cinque braccia,a cinque braccia,3
idefics2-iter1,furnishings/fittings,arredamenti/accessori,candelabro,candelabro a sei braccia,a sei braccia,4
idefics2-iter1,furnishings/fittings,arredamenti/accessori,candelabro,candelabro a sette braccia,a sette braccia,5
idefics2-iter1,furnishings/fittings,arredamenti/accessori,candelabro,candelabro a otto braccia,a otto braccia,6
idefics2-iter1,furnishings/fittings,arredamenti/accessori,candelabro,candelabro a nove braccia,a nove braccia,7
idefics2-iter1,furnishings/fittings,arredamenti/accessori,candelabro,candelabro a dieci braccia,a dieci braccia,8
idefics2-iter1,furnishings/fittings,arredamenti/accessori,candelabro,candelabro a undici braccia,a undici braccia,9
idefics2-iter1,furnishings/fittings,arredamenti/accessori,candelabro,candelabro a dodici braccia,a dodici braccia,10
idefics2-iter1,furnishings/fittings,arredamenti/accessori,candelabro,candelabro a tredici braccia,a tredici braccia,11
idefics2-iter1,furnishings/fittings,arredamenti/accessori,candelabro,candelabro a quattordici braccia,a quattordici braccia,12
idefics2-iter1,furnishings/fittings,arredamenti/accessori,candelabro,candelabro a quindici braccia,a quindici braccia,13
idefics2-iter1,furnishings/fittings,arredamenti/accessori,candelabro,candelabro a sedici braccia,a sedici braccia,14
idefics2-iter1,furnishings/fittings,arredamenti/accessori,candelabro,candelabro a diciassette braccia,a diciassette braccia,15
idefics2-iter1,furnishings/fittings,arredamenti/accessori,candelabro,candelabro a diciotto braccia,a diciotto braccia,16
idefics2-iter1,furnishings/fittings,arredamenti/accessori,candelabro,candelabro a diciannove braccia,a diciannove braccia,17
idefics2-iter1,furnishings/fittings,arredamenti/accessori,candelabro,candelabro a venti braccia,a venti braccia,18
idefics2-iter1,furnishings/fittings,arredamenti/accessori,candelabro,candelabro a venticinque braccia,a venticinque braccia,19
idefics2-iter1,furnishings/fittings,arredamenti/accessori,candelabro,candelabro a ventisette braccia,a ventisette braccia,20
idefics2-iter1,furnishings/fittings,arredamenti/accessori,candelabro,candelabro a ventotto braccia,a ventotto braccia,21
idefics2-iter1,furnishings/fittings,arredamenti/accessori,candelabro,candelabro a ventinove braccia,a ventinove braccia,22
idefics2-iter1,furnishings/fittings,arredamenti/accessori,candelabro,candelabro a trenta braccia,a trenta braccia,23
idefics2-iter1,furnishings/fittings,arredamenti/accessori,candelabro,candelabro a trentacinque braccia,a trentacinque braccia,24
idefics2-iter1,furnishings/fittings,arredamenti/accessori,candelabro,candelabro a trentasei braccia,a trentasei braccia,25
idefics2-iter1,furnishings/fittings,arredamenti/accessori,candelabro,candelabro a trentanove braccia,a trentanove braccia,26
idefics2-iter1,furnishings/fittings,arredamenti/accessori,candelabro,candelabro a quaranta braccia,a quaranta braccia,27
idefics2-iter1,furnishings/fittings,arredamenti/accessori,candelabro,candelabro a quarantacinque,a quarantacinque,28
idefics2-iter1,animals,animali,cane,bulldog,bulldog,1
idefics2-iter1,animals,animali,cane,pug,pug,2
idefics2-iter1,animals,animali,cane,labrador,labrador,3
idefics2-iter1,animals,animali,cane,golden retriever,golden retriever,4
idefics2-iter1,animals,animali,cane,pitbull,pitbull,5
idefics2-iter1,animals,animali,cane,shih tzu,shih tzu,6
idefics2-iter1,animals,animali,cane,dachshund,dachshund,7
idefics2-iter1,animals,animali,cane,boxer,boxer,8
idefics2-iter1,animals,animali,cane,beagle,beagle,9
idefics2-iter1,animals,animali,cane,chihuahua,chihuahua,10
idefics2-iter1,animals,animali,cane,collie,collie,11
idefics2-iter1,animals,animali,cane,cocker spaniel,cocker spaniel,12
idefics2-iter1,animals,animali,cane,doberman,doberman,13
idefics2-iter1,animals,animali,cane,german shepherd,german shepherd,14
idefics2-iter1,animals,animali,cane,great dane,great dane,15
idefics2-iter1,animals,animali,cane,jack russell,jack russell,16
idefics2-iter1,animals,animali,cane,mastiff,mastiff,17
idefics2-iter1,animals,animali,cane,pekingese,pekingese,18
idefics2-iter1,animals,animali,cane,pomeranian,pomeranian,19
idefics2-iter1,animals,animali,cane,rottweiler,rottweiler,20
idefics2-iter1,animals,animali,cane,siberian husky,siberian husky,21
idefics2-iter1,animals,animali,cane,terrier,terrier,22
idefics2-iter1,animals,animali,cane,yorkshire terrier,yorkshire terrier,23
idefics2-iter1,clothes,vestiti,canottiera,canottiera da bagnato,da bagnato,1
idefics2-iter1,clothes,vestiti,canottiera,canottiera da ginnastica,da ginnastica,2
idefics2-iter1,clothes,vestiti,canottiera,canottiera da piscina,da piscina,3
idefics2-iter1,clothes,vestiti,canottiera,canottiera da tennis,da tennis,4
idefics2-iter1,clothes,vestiti,canottiera,canottiera da lavoro,da lavoro,5
idefics2-iter1,body parts,parti del corpo,capello,boccoli,boccoli,1
idefics2-iter1,body parts,parti del corpo,capello,b,b,2
idefics2-iter1,clothes,vestiti,cappello,berretta,berretta,1
idefics2-iter1,clothes,vestiti,cappello,cappello da baseball,da baseball,2
idefics2-iter1,clothes,vestiti,cappello,cappello da borsa,da borsa,3
idefics2-iter1,clothes,vestiti,cappello,cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da capp,da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da cappello da capp,4
idefics2-iter1,clothes,vestiti,cappotto,cappotto da uomo,da uomo,1
idefics2-iter1,clothes,vestiti,cappotto,cappotto da donna,da donna,2
idefics2-iter1,clothes,vestiti,cappotto,cappotto da bambino,da bambino,3
idefics2-iter1,clothes,vestiti,cappotto,cappotto da sport,da sport,4
idefics2-iter1,clothes,vestiti,cappotto,cappotto da lavoro,da lavoro,5
idefics2-iter1,clothes,vestiti,cappotto,cappotto da viaggio,da viaggio,6
idefics2-iter1,foods,cibi,carne,bovino,bovino,1
idefics2-iter1,foods,cibi,carne,suino,suino,2
idefics2-iter1,foods,cibi,carne,pesce,pesce,3
idefics2-iter1,foods,cibi,carne,uccello,uccello,4
idefics2-iter1,foods,cibi,carne,bovino,bovino,5
idefics2-iter1,vehicles,veicoli,carrozza,carrozza passeggeri,passeggeri,1
idefics2-iter1,vehicles,veicoli,carrozza,carrozza merci,merci,2
idefics2-iter1,vehicles,veicoli,carrozza,carrozza per trasporto di persone,per trasporto di persone,3
idefics2-iter1,vehicles,veicoli,carrozza,carrozza per trasporto di merci,per trasporto di merci,4
idefics2-iter1,vehicles,veicoli,carrozza,carrozza per trasporto di passeggeri e merci,per trasporto di passeggeri e merci,5
idefics2-iter1,hobbies,passatempi,carte,carta da gioco,carta da gioco,1
idefics2-iter1,hobbies,passatempi,carte,carta da visita,carta da visita,2
idefics2-iter1,hobbies,passatempi,carte,carta di credito,carta di credito,3
idefics2-iter1,hobbies,passatempi,carte,carta di debito,carta di debito,4
idefics2-iter1,hobbies,passatempi,carte,carta di sconto,carta di sconto,5
idefics2-iter1,hobbies,passatempi,carte,carta di regalo,carta di regalo,6
idefics2-iter1,furniture,mobili,cassettiera,cassette,cassette,1
idefics2-iter1,furniture,mobili,cassettiera,cassette vhs,cassette vhs,2
idefics2-iter1,furniture,mobili,cassettiera,cassette cd,cassette cd,3
idefics2-iter1,furniture,mobili,cassettiera,cassette dvd,cassette dvd,4
idefics2-iter1,furniture,mobili,cassettiera,cassette blu-ray,cassette blu-ray,5
idefics2-iter1,animals,animali,cavallo,pony,pony,1
idefics2-iter1,animals,animali,cavallo,stallione,stallione,2
idefics2-iter1,animals,animali,cavallo,stallione da corsa,stallione da corsa,3
idefics2-iter1,animals,animali,cavallo,stallione da lavoro,stallione da lavoro,4
idefics2-iter1,animals,animali,cavallo,st,st,5
idefics2-iter1,hobbies,passatempi,cd,cd singolo,singolo,1
idefics2-iter1,hobbies,passatempi,cd,cd box set,box set,2
idefics2-iter1,hobbies,passatempi,cd,cd album,album,3
idefics2-iter1,hobbies,passatempi,cd,cd compilation,compilation,4
idefics2-iter1,hobbies,passatempi,cd,cd live,live,5
idefics2-iter1,hobbies,passatempi,cd,cd import,import,6
idefics2-iter1,furnishings/fittings,arredamenti/accessori,centrotavola,tavola,tavola,1
idefics2-iter1,furnishings/fittings,arredamenti/accessori,centrotavola,sedie,sedie,2
idefics2-iter1,furnishings/fittings,arredamenti/accessori,centrotavola,tavolini,tavolini,3
idefics2-iter1,furnishings/fittings,arredamenti/accessori,centrotavola,tavolini da cucina,tavolini da cucina,4
idefics2-iter1,furnishings/fittings,arredamenti/accessori,centrotavola,tavolini da cucina da tavola,tavolini da cucina da tavola,5
idefics2-iter1,furnishings/fittings,arredamenti/accessori,centrotavola,tavolini da cucina da tavola con tavolino da cucina,tavolini da cucina da tavola con tavolino da cucina,6
idefics2-iter1,foods,cibi,cereale,bianco,bianco,1
idefics2-iter1,foods,cibi,cereale,multigrano,multigrano,2
idefics2-iter1,foods,cibi,cereale,integrale,integrale,3
idefics2-iter1,foods,cibi,cereale,farina,farina,4
idefics2-iter1,foods,cibi,cereale,pane,pane,5
idefics2-iter1,foods,cibi,cereale,muffin,muffin,6
idefics2-iter1,foods,cibi,cereale,croissant,croissant,7
idefics2-iter1,foods,cibi,cereale,biscotti,biscotti,8
idefics2-iter1,foods,cibi,cereale,cioccolato,cioccolato,9
idefics2-iter1,foods,cibi,cereale,yogurt,yogurt,10
idefics2-iter1,body parts,parti del corpo,cervello,cerebro,cerebro,1
idefics2-iter1,body parts,parti del corpo,cervello,midbrain,midbrain,2
idefics2-iter1,body parts,parti del corpo,cervello,pons,pons,3
idefics2-iter1,body parts,parti del corpo,cervello,cerebellum,cerebellum,4
idefics2-iter1,body parts,parti del corpo,cervello,hippocampus,hippocampus,5
idefics2-iter1,body parts,parti del corpo,cervello,amigdala,amigdala,6
idefics2-iter1,body parts,parti del corpo,cervello,thalamus,thalamus,7
idefics2-iter1,body parts,parti del corpo,cervello,hypothalamus,hypothalamus,8
idefics2-iter1,body parts,parti del corpo,cervello,pituitary gland,pituitary gland,9
idefics2-iter1,body parts,parti del corpo,cervello,pineal gland,pineal gland,10
idefics2-iter1,body parts,parti del corpo,cervello,basal ganglia,basal ganglia,11
idefics2-iter1,body parts,parti del corpo,cervello,cerebral cortex,cerebral cortex,12
idefics2-iter1,body parts,parti del corpo,cervello,limbic system,limbic system,13
idefics2-iter1,body parts,parti del corpo,cervello,reticular formation,reticular formation,14
idefics2-iter1,body parts,parti del corpo,cervello,brainstem,brainstem,15
idefics2-iter1,hobbies,passatempi,chitarra,chitarra acustica,acustica,1
idefics2-iter1,hobbies,passatempi,chitarra,chitarra elettrica,elettrica,2
idefics2-iter1,hobbies,passatempi,chitarra,chitarra basso,basso,3
idefics2-iter1,hobbies,passatempi,chitarra,chitarra a 12 corde,a 12 corde,4
idefics2-iter1,hobbies,passatempi,chitarra,chitarra a 6 corde,a 6 corde,5
idefics2-iter1,hobbies,passatempi,chitarra,chitarra a 4 corde,a 4 corde,6
idefics2-iter1,plants,piante,ciclamino,pet,pet,1
idefics2-iter1,plants,piante,ciclamino,pvc,pvc,2
idefics2-iter1,plants,piante,ciclamino,polietilene,polietilene,3
idefics2-iter1,plants,piante,ciclamino,polistirene,polistirene,4
idefics2-iter1,plants,piante,ciclamino,polipropilene,polipropilene,5
idefics2-iter1,plants,piante,ciclamino,polietilene tereftalato,polietilene tereftalato,6
idefics2-iter1,plants,piante,ciliegio,acacia,acacia,1
idefics2-iter1,plants,piante,ciliegio,acer,acer,2
idefics2-iter1,plants,piante,ciliegio,amorfo,amorfo,3
idefics2-iter1,plants,piante,ciliegio,arbor,arbor,4
idefics2-iter1,plants,piante,ciliegio,arbuto,arbuto,5
idefics2-iter1,plants,piante,ciliegio,arbusto,arbusto,6
idefics2-iter1,plants,piante,ciliegio,arboreo,arboreo,7
idefics2-iter1,plants,piante,ciliegio,arboreo,arboreo,8
idefics2-iter1,foods,cibi,cioccolato,bianco,bianco,1
idefics2-iter1,foods,cibi,cioccolato,nero,nero,2
idefics2-iter1,foods,cibi,cioccolato,bianco e nero,bianco e nero,3
idefics2-iter1,foods,cibi,cioccolato,bianco e crema,bianco e crema,4
idefics2-iter1,foods,cibi,cioccolato,crema,crema,5
idefics2-iter1,foods,cibi,cioccolato,bianco e crema con noci,bianco e crema con noci,6
idefics2-iter1,foods,cibi,cioccolato,bianco e crema con noci e cioccolato,bianco e crema con noci e ,7
idefics2-iter1,foods,cibi,cioccolato,bianco e crema con noci e cioccolato con amore,bianco e crema con noci e  con amore,8
idefics2-iter1,foods,cibi,cioccolato,bianco e crema con noci e cioccolato con amore e caramello,bianco e crema con noci e  con amore e caramello,9
idefics2-iter1,foods,cibi,cioccolato,bianco e crema con noci e cioccolato con amore e caramello e cacao,bianco e crema con noci e  con amore e caramello e cacao,10
