participant,category,category_it,concept,exemplar,clean_exemplar,rank
nemo-iter1,stationery,cancelleria,agenda,agenda scolastica,scolastica,14
nemo-iter1,stationery,cancelleria,agenda,agenda universitaria,universitaria,15
nemo-iter1,stationery,cancelleria,agenda,agenda aziendale,aziendale,16
nemo-iter1,stationery,cancelleria,agenda,agenda di viaggio,di viaggio,17
nemo-iter1,stationery,cancelleria,agenda,agenda di appuntamenti,di appuntamenti,18
nemo-iter1,stationery,cancelleria,agenda,agenda di contatti,di contatti,19
nemo-iter1,stationery,cancelleria,agenda,agenda di indirizzi,di indirizzi,20
nemo-iter1,stationery,cancelleria,agenda,agenda di indirizzi e numeri di telefono,di indirizzi e numeri di telefono,21
nemo-iter1,stationery,cancelleria,agenda,agenda di indirizzi e-mail,di indirizzi e-mail,22
nemo-iter1,stationery,cancelleria,agenda,agenda di indirizzi postali,di indirizzi postali,23
nemo-iter1,stationery,cancelleria,agenda,agenda di indirizzi web,di indirizzi web,24
nemo-iter1,stationery,cancelleria,agenda,agenda di indirizzi social,di indirizzi social,25
nemo-iter1,stationery,cancelleria,agenda,agenda di indirizzi professionali,di indirizzi professionali,26
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a parete,a parete,1
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a piantana,a piantana,2
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da viaggio,da viaggio,3
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da porta,da porta,4
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da tasca,da tasca,5
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da tasca con specchio,da tasca con specchio,6
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da tasca con luce,da tasca con luce,7
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da tasca con carica usb,da tasca con carica usb,8
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da tasca con porta cellulare,da tasca con porta cellulare,9
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da tasca con porta bottiglia,da tasca con porta bottiglia,10
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da tasca con porta occhiali,da tasca con porta occhiali,11
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da tasca con porta chiavi,da tasca con porta chiavi,12
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da tasca con porta monete,da tasca con porta monete,13
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da tasca con porta penna,da tasca con porta penna,14
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da tasca con porta orologio,da tasca con porta orologio,15
nemo-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da,da,16
nemo-iter1,furniture,mobili,armadio,armadio a muro,a muro,1
nemo-iter1,furniture,mobili,armadio,armadio guardaroba,guardaroba,2
nemo-iter1,furniture,mobili,armadio,armadio a ponte,a ponte,3
nemo-iter1,furniture,mobili,armadio,armadio a cassetti,a cassetti,4
nemo-iter1,furniture,mobili,armadio,armadio a colonna,a colonna,5
nemo-iter1,furniture,mobili,armadio,armadio a specchio,a specchio,6
nemo-iter1,furniture,mobili,armadio,armadio a scomparsa,a scomparsa,7
nemo-iter1,furniture,mobili,armadio,armadio a vista,a vista,8
nemo-iter1,furniture,mobili,armadio,armadio a giorno,a giorno,9
nemo-iter1,furniture,mobili,armadio,armadio a incasso,a incasso,10
nemo-iter1,furniture,mobili,armadio,armadio a slitta,a slitta,11
nemo-iter1,furniture,mobili,armadio,armadio a libro,a libro,12
nemo-iter1,furniture,mobili,armadio,armadio a ponte con specchio,a ponte con specchio,13
nemo-iter1,furniture,mobili,armadio,armadio a ponte con cassetti,a ponte con cassetti,14
nemo-iter1,furniture,mobili,armadio,armadio a ponte con ante scorrevoli,a ponte con ante scorrevoli,15
nemo-iter1,furniture,mobili,armadio,armadio a ponte con ante battenti,a ponte con ante battenti,16
nemo-iter1,furniture,mobili,armadio,armadio a ponte con ante a libro,a ponte con ante a libro,17
nemo-iter1,furniture,mobili,armadio,armadio a ponte con ante a specchio,a ponte con ante a specchio,18
nemo-iter1,furniture,mobili,armadio,armadio a ponte con ante a giorno,a ponte con ante a giorno,19
nemo-iter1,furniture,mobili,armadio,armadio a ponte con ante a incasso,a ponte con ante a incasso,20
nemo-iter1,furniture,mobili,armadio,armadio a ponte con ante a scomparsa,a ponte con ante a scomparsa,21
nemo-iter1,furniture,mobili,armadio,armadio a ponte con ante sc,a ponte con ante sc,22
nemo-iter1,stationery,cancelleria,astuccio,astuccio per matite,per matite,1
nemo-iter1,stationery,cancelleria,astuccio,astuccio per penne,per penne,2
nemo-iter1,stationery,cancelleria,astuccio,astuccio per pennarelli,per pennarelli,3
nemo-iter1,stationery,cancelleria,astuccio,astuccio per colori,per colori,4
nemo-iter1,stationery,cancelleria,astuccio,astuccio per strumenti da disegno,per strumenti da disegno,5
nemo-iter1,stationery,cancelleria,astuccio,astuccio per occhiali,per occhiali,6
nemo-iter1,stationery,cancelleria,astuccio,astuccio per gioielli,per gioielli,7
nemo-iter1,stationery,cancelleria,astuccio,astuccio per medicinali,per medicinali,8
nemo-iter1,stationery,cancelleria,astuccio,astuccio per chiavi,per chiavi,9
nemo-iter1,stationery,cancelleria,astuccio,astuccio per carte di credito,per carte di credito,10
nemo-iter1,stationery,cancelleria,astuccio,astuccio per monete,per monete,11
nemo-iter1,stationery,cancelleria,astuccio,astuccio per accessori per capelli,per accessori per capelli,12
nemo-iter1,stationery,cancelleria,astuccio,astuccio per make-up,per make-up,13
nemo-iter1,stationery,cancelleria,astuccio,astuccio per accessori per la spiaggia,per accessori per la spiaggia,14
nemo-iter1,stationery,cancelleria,astuccio,astuccio per accessori per la palestra,per accessori per la palestra,15
nemo-iter1,stationery,cancelleria,astuccio,astuccio per accessori per la tecnologia,per accessori per la tecnologia,16
nemo-iter1,stationery,cancelleria,astuccio,astuccio per accessori per la casa,per accessori per la casa,17
nemo-iter1,hobbies,passatempi,attrezzo,martello,martello,1
nemo-iter1,hobbies,passatempi,attrezzo,chiave inglese,chiave inglese,2
nemo-iter1,hobbies,passatempi,attrezzo,cacciavite,cacciavite,3
nemo-iter1,hobbies,passatempi,attrezzo,pinza,pinza,4
nemo-iter1,hobbies,passatempi,attrezzo,forbice,forbice,5
nemo-iter1,hobbies,passatempi,attrezzo,scalpello,scalpello,6
nemo-iter1,hobbies,passatempi,attrezzo,livella,livella,7
nemo-iter1,hobbies,passatempi,attrezzo,metro,metro,8
nemo-iter1,hobbies,passatempi,attrezzo,pennello,pennello,9
nemo-iter1,hobbies,passatempi,attrezzo,spatola,spatola,10
nemo-iter1,hobbies,passatempi,attrezzo,pala,pala,11
nemo-iter1,hobbies,passatempi,attrezzo,badile,badile,12
nemo-iter1,hobbies,passatempi,attrezzo,zappa,zappa,13
nemo-iter1,hobbies,passatempi,attrezzo,vanga,vanga,14
nemo-iter1,hobbies,passatempi,attrezzo,piccone,piccone,15
nemo-iter1,hobbies,passatempi,attrezzo,accetta,accetta,16
nemo-iter1,hobbies,passatempi,attrezzo,sega,sega,17
nemo-iter1,hobbies,passatempi,attrezzo,trapano,trapano,18
nemo-iter1,hobbies,passatempi,attrezzo,smerigliatrice,smerigliatrice,19
nemo-iter1,hobbies,passatempi,attrezzo,sonda,sonda,20
nemo-iter1,hobbies,passatempi,attrezzo,punteruolo,punteruolo,21
nemo-iter1,hobbies,passatempi,attrezzo,punteru,punteru,22
nemo-iter1,vehicles,veicoli,autobus,autobus urbano,urbano,1
nemo-iter1,vehicles,veicoli,autobus,autobus interurbano,interurbano,2
nemo-iter1,vehicles,veicoli,autobus,autobus turistico,turistico,3
nemo-iter1,vehicles,veicoli,autobus,autobus scolastico,scolastico,4
nemo-iter1,vehicles,veicoli,autobus,autobus a due piani,a due piani,5
nemo-iter1,vehicles,veicoli,autobus,autobus a due piani a doppio piano,a due piani a doppio piano,6
nemo-iter1,vehicles,veicoli,autobus,autobus a due piani a piano singolo,a due piani a piano singolo,7
nemo-iter1,vehicles,veicoli,autobus,autobus a due piani a piano ribassato,a due piani a piano ribassato,8
nemo-iter1,vehicles,veicoli,autobus,autobus a due piani a piano rialzato,a due piani a piano rialzato,9
nemo-iter1,vehicles,veicoli,autobus,autobus a due piani a piano ribassato e rialzato,a due piani a piano ribassato e rialzato,10
nemo-iter1,vehicles,veicoli,autobus,autobus a due piani a piano ribassato e rialzato con porta centrale,a due piani a piano ribassato e rialzato con porta centrale,11
nemo-iter1,vehicles,veicoli,autobus,autobus a due piani a piano ribassato e rialzato senza porta centrale,a due piani a piano ribassato e rialzato senza porta centrale,12
nemo-iter1,vehicles,veicoli,autobus,autobus a due piani a piano ribassato e rialzato con porta centrale e senza porta centrale,a due piani a piano ribassato e rialzato con porta centrale e senza porta centrale,13
nemo-iter1,vehicles,veicoli,automobile,berline,berline,1
nemo-iter1,vehicles,veicoli,automobile,suv,suv,2
nemo-iter1,vehicles,veicoli,automobile,coupé,coupé,3
nemo-iter1,vehicles,veicoli,automobile,cabriolet,cabriolet,4
nemo-iter1,vehicles,veicoli,automobile,furgone,furgone,5
nemo-iter1,vehicles,veicoli,automobile,camioncino,camioncino,6
nemo-iter1,vehicles,veicoli,automobile,monovolume,monovolume,7
nemo-iter1,vehicles,veicoli,automobile,auto sportive,auto sportive,8
nemo-iter1,vehicles,veicoli,automobile,auto elettriche,auto elettriche,9
nemo-iter1,vehicles,veicoli,automobile,auto ibride,auto ibride,10
nemo-iter1,vehicles,veicoli,automobile,auto a benzina,auto a benzina,11
nemo-iter1,vehicles,veicoli,automobile,auto diesel,auto diesel,12
nemo-iter1,housing buildings,edifici residenziali,bagno,vasca da bagno,vasca da ,1
nemo-iter1,housing buildings,edifici residenziali,bagno,doccia,doccia,2
nemo-iter1,housing buildings,edifici residenziali,bagno,water,water,3
nemo-iter1,housing buildings,edifici residenziali,bagno,lavabo,lavabo,4
nemo-iter1,housing buildings,edifici residenziali,bagno,bidet,bidet,5
nemo-iter1,housing buildings,edifici residenziali,bagno,box doccia,box doccia,6
nemo-iter1,housing buildings,edifici residenziali,bagno,armadio bagno,armadio ,7
nemo-iter1,housing buildings,edifici residenziali,bagno,specchio bagno,specchio ,8
nemo-iter1,housing buildings,edifici residenziali,bagno,asciugatrice,asciugatrice,9
nemo-iter1,housing buildings,edifici residenziali,bagno,lavatrice,lavatrice,10
nemo-iter1,housing buildings,edifici residenziali,bagno,piastrelle bagno,piastrelle ,11
nemo-iter1,housing buildings,edifici residenziali,bagno,pavimento bagno,pavimento ,12
nemo-iter1,housing buildings,edifici residenziali,bagno,illuminazione bagno,illuminazione ,13
nemo-iter1,housing buildings,edifici residenziali,bagno,tende da bagno,tende da ,14
nemo-iter1,housing buildings,edifici residenziali,bagno,tappeto bagno,tappeto ,15
nemo-iter1,housing buildings,edifici residenziali,bagno,scalda asciugamani,scalda asciugamani,16
nemo-iter1,housing buildings,edifici residenziali,bagno,porta asciugamani,porta asciugamani,17
nemo-iter1,housing buildings,edifici residenziali,bagno,porta sapone,porta sapone,18
nemo-iter1,housing buildings,edifici residenziali,bagno,porta spazzolino,porta spazzolino,19
nemo-iter1,housing buildings,edifici residenziali,bagno,porta rotoli carta igienica,porta rotoli carta igienica,20
nemo-iter1,housing buildings,edifici residenziali,bagno,cassetta wc,cassetta wc,21
nemo-iter1,housing buildings,edifici residenziali,bagno,water sospeso,water sospeso,22
nemo-iter1,housing buildings,edifici residenziali,bagno,water con risciacquo,water con risciacquo,23
nemo-iter1,housing buildings,edifici residenziali,bagno,water con sedile riscaldato,water con sedile riscaldato,24
nemo-iter1,housing buildings,edifici residenziali,bagno,water con funzione bidet,water con funzione bidet,25
nemo-iter1,housing buildings,edifici residenziali,bagno,water con funzione asciugatura,water con funzione asciugatura,26
nemo-iter1,housing buildings,edifici residenziali,bagno,water con funzione illuminazione,water con funzione illuminazione,27
nemo-iter1,housing buildings,edifici residenziali,bagno,water con funzione musica,water con funzione musica,28
nemo-iter1,housing buildings,edifici residenziali,balcone,balcone a vista,a vista,1
nemo-iter1,housing buildings,edifici residenziali,balcone,balcone chiuso,chiuso,2
nemo-iter1,housing buildings,edifici residenziali,balcone,balcone aperto,aperto,3
nemo-iter1,housing buildings,edifici residenziali,balcone,balcone panoramico,panoramico,4
nemo-iter1,housing buildings,edifici residenziali,balcone,balcone fiorito,fiorito,5
nemo-iter1,housing buildings,edifici residenziali,balcone,balcone attico,attico,6
nemo-iter1,housing buildings,edifici residenziali,balcone,balcone sospeso,sospeso,7
nemo-iter1,housing buildings,edifici residenziali,balcone,balcone terrazzato,terrazzato,8
nemo-iter1,housing buildings,edifici residenziali,balcone,balcone con vista mare,con vista mare,9
nemo-iter1,housing buildings,edifici residenziali,balcone,balcone con vista montagna,con vista montagna,10
nemo-iter1,plants,piante,basilico,basilico dolce,dolce,1
nemo-iter1,plants,piante,basilico,basilico genovese,genovese,2
nemo-iter1,plants,piante,basilico,basilico nano,nano,3
nemo-iter1,plants,piante,basilico,basilico thai,thai,4
nemo-iter1,plants,piante,basilico,basilico cinese,cinese,5
nemo-iter1,plants,piante,basilico,basilico indiano,indiano,6
nemo-iter1,plants,piante,basilico,basilico africano,africano,7
nemo-iter1,plants,piante,basilico,basilico di san genovese,di san genovese,8
nemo-iter1,plants,piante,basilico,basilico di napoletano,di napoletano,9
nemo-iter1,plants,piante,basilico,basilico di calabrese,di calabrese,10
nemo-iter1,kitchenware,utensili da cucina,bicchiere,calice,calice,1
nemo-iter1,kitchenware,utensili da cucina,bicchiere,tumbler,tumbler,2
nemo-iter1,kitchenware,utensili da cucina,bicchiere,flûte,flûte,3
nemo-iter1,kitchenware,utensili da cucina,bicchiere,coppa,coppa,4
nemo-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da shot,da shot,5
nemo-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da vino,da vino,6
nemo-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da birra,da birra,7
nemo-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da cocktail,da cocktail,8
nemo-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da acqua,da acqua,9
nemo-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da succo,da succo,10
nemo-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da tè,da tè,11
nemo-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da caffè,da caffè,12
nemo-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da champagne,da champagne,13
nemo-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da prosecco,da prosecco,14
nemo-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da martini,da martini,15
nemo-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da margarita,da margarita,16
nemo-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da pinta,da pinta,17
nemo-iter1,kitchenware,utensili da cucina,bicchiere,"bicchiere da birra da 0,5 litri","da birra da 0,5 litri",18
nemo-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da birra da 1 litro,da birra da 1 litro,19
nemo-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da birra da 2 litri,da birra da 2 litri,20
nemo-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da birra da 5 litri,da birra da 5 litri,21
nemo-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da birra da,da birra da,22
nemo-iter1,vehicles,veicoli,bicicletta,mountain bike,mountain bike,1
nemo-iter1,vehicles,veicoli,bicicletta,bici da corsa,bici da corsa,2
nemo-iter1,vehicles,veicoli,bicicletta,bici da città,bici da città,3
nemo-iter1,vehicles,veicoli,bicicletta,bici da turismo,bici da turismo,4
nemo-iter1,vehicles,veicoli,bicicletta,bici da triathlon,bici da triathlon,5
nemo-iter1,vehicles,veicoli,bicicletta,bici da cross,bici da cross,6
nemo-iter1,vehicles,veicoli,bicicletta,bici da bmx,bici da bmx,7
nemo-iter1,vehicles,veicoli,bicicletta,bici da carico,bici da carico,8
nemo-iter1,vehicles,veicoli,bicicletta,tandem,tandem,9
nemo-iter1,vehicles,veicoli,bicicletta,bici elettrica,bici elettrica,10
nemo-iter1,vehicles,veicoli,bicicletta,bici pieghevole,bici pieghevole,11
nemo-iter1,vehicles,veicoli,bicicletta,bici da spiaggia,bici da spiaggia,12
nemo-iter1,vehicles,veicoli,bicicletta,bici da fitness,bici da fitness,13
nemo-iter1,vehicles,veicoli,bicicletta,bici da passeggio,bici da passeggio,14
nemo-iter1,vehicles,veicoli,bicicletta,bici da corsa gravel,bici da corsa gravel,15
nemo-iter1,vehicles,veicoli,bicicletta,bici da ciclocross,bici da ciclocross,16
nemo-iter1,vehicles,veicoli,bicicletta,bici da pista,bici da pista,17
nemo-iter1,vehicles,veicoli,bicicletta,bici da cicloturismo,bici da cicloturismo,18
nemo-iter1,vehicles,veicoli,bicicletta,bici da enduro,bici da enduro,19
nemo-iter1,body parts,parti del corpo,bocca,bocca umana,umana,1
nemo-iter1,body parts,parti del corpo,bocca,bocca di un fiume,di un fiume,2
nemo-iter1,body parts,parti del corpo,bocca,bocca di un vulcano,di un vulcano,3
nemo-iter1,body parts,parti del corpo,bocca,bocca di un fucile,di un fucile,4
nemo-iter1,body parts,parti del corpo,bocca,bocca di un leone,di un leone,5
nemo-iter1,body parts,parti del corpo,bocca,bocca di un camino,di un camino,6
nemo-iter1,body parts,parti del corpo,bocca,bocca di un altoparlante,di un altoparlante,7
nemo-iter1,body parts,parti del corpo,bocca,bocca di un'ostrica,di un'ostrica,8
nemo-iter1,body parts,parti del corpo,bocca,bocca di un pesce,di un pesce,9
nemo-iter1,body parts,parti del corpo,bocca,bocca di un serpente,di un serpente,10
nemo-iter1,body parts,parti del corpo,bocca,bocca di un elefante,di un elefante,11
nemo-iter1,body parts,parti del corpo,bocca,bocca di un cavallo,di un cavallo,12
nemo-iter1,body parts,parti del corpo,bocca,bocca di un cane,di un cane,13
nemo-iter1,body parts,parti del corpo,bocca,bocca di un gatto,di un gatto,14
nemo-iter1,body parts,parti del corpo,bocca,bocca di un uccello,di un uccello,15
nemo-iter1,body parts,parti del corpo,bocca,bocca di un insetto,di un insetto,16
nemo-iter1,body parts,parti del corpo,bocca,bocca di un ragno,di un ragno,17
nemo-iter1,body parts,parti del corpo,bocca,bocca di un gambero,di un gambero,18
nemo-iter1,body parts,parti del corpo,bocca,bocca di un polpo,di un polpo,19
nemo-iter1,body parts,parti del corpo,bocca,bocca di un calamaro,di un calamaro,20
nemo-iter1,body parts,parti del corpo,braccio,braccio robotico,robotico,1
nemo-iter1,body parts,parti del corpo,braccio,braccio artificiale,artificiale,2
nemo-iter1,body parts,parti del corpo,braccio,braccio di un orologio,di un orologio,3
nemo-iter1,body parts,parti del corpo,braccio,braccio di un robot,di un robot,4
nemo-iter1,body parts,parti del corpo,braccio,braccio di un essere umano,di un essere umano,5
nemo-iter1,body parts,parti del corpo,braccio,braccio di una gru,di una gru,6
nemo-iter1,body parts,parti del corpo,braccio,braccio di un robot industriale,di un robot industriale,7
nemo-iter1,body parts,parti del corpo,braccio,braccio di un robot collaborativo,di un robot collaborativo,8
nemo-iter1,body parts,parti del corpo,braccio,braccio di un robot da tavola,di un robot da tavola,9
nemo-iter1,body parts,parti del corpo,braccio,braccio di un robot da scrivania,di un robot da scrivania,10
nemo-iter1,plants,piante,cactus,cactus barrel,barrel,1
nemo-iter1,plants,piante,cactus,cactus christmas,christmas,2
nemo-iter1,plants,piante,cactus,cactus fishhook,fishhook,3
nemo-iter1,plants,piante,cactus,cactus living rock,living rock,4
nemo-iter1,plants,piante,cactus,cactus old man,old man,5
nemo-iter1,plants,piante,cactus,cactus peyote,peyote,6
nemo-iter1,plants,piante,cactus,cactus saguaro,saguaro,7
nemo-iter1,plants,piante,cactus,cactus torch,torch,8
nemo-iter1,plants,piante,cactus,cactus whip,whip,9
nemo-iter1,clothes,vestiti,calza,calza di cotone,di cotone,1
nemo-iter1,clothes,vestiti,calza,calza di lana,di lana,2
nemo-iter1,clothes,vestiti,calza,calza di seta,di seta,3
nemo-iter1,clothes,vestiti,calza,calza di spugna,di spugna,4
nemo-iter1,clothes,vestiti,calza,calza di nylon,di nylon,5
nemo-iter1,clothes,vestiti,calza,calza di compressione,di compressione,6
nemo-iter1,clothes,vestiti,calza,calza di riscaldamento,di riscaldamento,7
nemo-iter1,clothes,vestiti,calza,calza di gomma,di gomma,8
nemo-iter1,clothes,vestiti,calza,calza di spandex,di spandex,9
nemo-iter1,clothes,vestiti,calza,calza di cachemire,di cachemire,10
nemo-iter1,clothes,vestiti,calza,calza di filo,di filo,11
nemo-iter1,housing buildings,edifici residenziali,camera,camera da letto,da letto,1
nemo-iter1,housing buildings,edifici residenziali,camera,camera da bagno,da bagno,2
nemo-iter1,housing buildings,edifici residenziali,camera,camera degli ospiti,degli ospiti,3
nemo-iter1,housing buildings,edifici residenziali,camera,camera da pranzo,da pranzo,4
nemo-iter1,housing buildings,edifici residenziali,camera,camera oscura,oscura,5
nemo-iter1,housing buildings,edifici residenziali,camera,camera di sicurezza,di sicurezza,6
nemo-iter1,housing buildings,edifici residenziali,camera,camera di consiglio,di consiglio,7
nemo-iter1,housing buildings,edifici residenziali,camera,camera di commercio,di commercio,8
nemo-iter1,housing buildings,edifici residenziali,camera,camera di compressione,di compressione,9
nemo-iter1,housing buildings,edifici residenziali,camera,camera di espansione,di espansione,10
nemo-iter1,housing buildings,edifici residenziali,camera,camera di equilibrio,di equilibrio,11
nemo-iter1,housing buildings,edifici residenziali,camera,camera di combustione,di combustione,12
nemo-iter1,housing buildings,edifici residenziali,camera,camera di scoppio,di scoppio,13
nemo-iter1,housing buildings,edifici residenziali,camera,camera a gas,a gas,14
nemo-iter1,housing buildings,edifici residenziali,camera,camera iperbarica,iperbarica,15
nemo-iter1,housing buildings,edifici residenziali,camera,camera frigorifera,frigorifera,16
nemo-iter1,housing buildings,edifici residenziali,camera,camera di risonanza magnetica,di risonanza magnetica,17
nemo-iter1,housing buildings,edifici residenziali,camera,camera di deprivazione sensoriale,di deprivazione sensoriale,18
nemo-iter1,housing buildings,edifici residenziali,camera,camera di tortura,di tortura,19
nemo-iter1,housing buildings,edifici residenziali,camera,camera ardente,ardente,20
nemo-iter1,clothes,vestiti,camicia,camicia button-down,button-down,1
nemo-iter1,clothes,vestiti,camicia,camicia oxford,oxford,2
nemo-iter1,clothes,vestiti,camicia,camicia a maniche corte,a maniche corte,3
nemo-iter1,clothes,vestiti,camicia,camicia a maniche lunghe,a maniche lunghe,4
nemo-iter1,clothes,vestiti,camicia,camicia a righe,a righe,5
nemo-iter1,clothes,vestiti,camicia,camicia a quadri,a quadri,6
nemo-iter1,clothes,vestiti,camicia,camicia a fiori,a fiori,7
nemo-iter1,clothes,vestiti,camicia,camicia hawaiana,hawaiana,8
nemo-iter1,clothes,vestiti,camicia,camicia di flanella,di flanella,9
nemo-iter1,clothes,vestiti,camicia,camicia di jeans,di jeans,10
nemo-iter1,clothes,vestiti,camicia,camicia di seta,di seta,11
nemo-iter1,clothes,vestiti,camicia,camicia di lino,di lino,12
nemo-iter1,clothes,vestiti,camicia,camicia da lavoro,da lavoro,13
nemo-iter1,clothes,vestiti,camicia,camicia da notte,da notte,14
nemo-iter1,clothes,vestiti,camicia,camicia da uomo,da uomo,15
nemo-iter1,clothes,vestiti,camicia,camicia da donna,da donna,16
