participant,category,category_it,concept,exemplar,clean_exemplar,rank
llava-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,tavolo di carta con manico e foro,tavolo di carta con manico e foro,14
llava-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,tavolo di metallo con manico e foro,tavolo di metallo con manico e foro,15
llava-iter1,furniture,mobili,armadio,armadio aperto,aperto,1
llava-iter1,furniture,mobili,armadio,armadio chiuso,chiuso,2
llava-iter1,furniture,mobili,armadio,armadio aperto con porte aperte,aperto con porte aperte,3
llava-iter1,furniture,mobili,armadio,armadio aperto con porte chiuse,aperto con porte chiuse,4
llava-iter1,furniture,mobili,armadio,armadio aperto con porte aperte e contenuto,aperto con porte aperte e contenuto,5
llava-iter1,furniture,mobili,armadio,armadio aperto con porte chiuse e contenuto,aperto con porte chiuse e contenuto,6
llava-iter1,furniture,mobili,armadio,armadio aperto con porte aperte e vuoto,aperto con porte aperte e vuoto,7
llava-iter1,furniture,mobili,armadio,armadio aperto con porte chiuse e vuoto,aperto con porte chiuse e vuoto,8
llava-iter1,furniture,mobili,armadio,armadio aperto con porte aperte e contenuto e vuoto,aperto con porte aperte e contenuto e vuoto,9
llava-iter1,furniture,mobili,armadio,armadio aperto con porte chiuse e contenuto e vuoto,aperto con porte chiuse e contenuto e vuoto,10
llava-iter1,furniture,mobili,armadio,armadio aperto con porte aperte e contenuto e,aperto con porte aperte e contenuto e,11
llava-iter1,stationery,cancelleria,astuccio,astuccio a mano,a mano,1
llava-iter1,stationery,cancelleria,astuccio,astuccio elettrico,elettrico,2
llava-iter1,stationery,cancelleria,astuccio,astuccio a vapore,a vapore,3
llava-iter1,stationery,cancelleria,astuccio,astuccio a vapore elettrico,a vapore elettrico,4
llava-iter1,stationery,cancelleria,astuccio,astuccio a vapore elettrico con funzione di riscaldamento,a vapore elettrico con funzione di riscaldamento,5
llava-iter1,stationery,cancelleria,astuccio,astuccio a vapore elettrico con funzione di riscaldamento e connessione,a vapore elettrico con funzione di riscaldamento e connessione,6
llava-iter1,stationery,cancelleria,astuccio,astuccio a vapore elettrico con funzione di riscaldamento e connessione elettrico,a vapore elettrico con funzione di riscaldamento e connessione elettrico,7
llava-iter1,stationery,cancelleria,astuccio,astuccio a vapore elettrico con funzione di riscaldamento e connessione elettrico con funzione di riscaldamento,a vapore elettrico con funzione di riscaldamento e connessione elettrico con funzione di riscaldamento,8
llava-iter1,hobbies,passatempi,attrezzo,attrezzo da lavoro,da lavoro,1
llava-iter1,hobbies,passatempi,attrezzo,attrezzo da giardinaggio,da giardinaggio,2
llava-iter1,hobbies,passatempi,attrezzo,attrezzo da cucina,da cucina,3
llava-iter1,hobbies,passatempi,attrezzo,attrezzo da pesca,da pesca,4
llava-iter1,hobbies,passatempi,attrezzo,attrezzo da gioco,da gioco,5
llava-iter1,hobbies,passatempi,attrezzo,attrezzo da sport,da sport,6
llava-iter1,hobbies,passatempi,attrezzo,attrezzo da musica,da musica,7
llava-iter1,hobbies,passatempi,attrezzo,attrezzo da pes,da pes,8
llava-iter1,vehicles,veicoli,autobus,bus,bus,1
llava-iter1,vehicles,veicoli,autobus,minibus,minibus,2
llava-iter1,vehicles,veicoli,autobus,tram,tram,3
llava-iter1,vehicles,veicoli,autobus,trolleybus,trolleybus,4
llava-iter1,vehicles,veicoli,autobus,shuttle bus,shuttle bus,5
llava-iter1,vehicles,veicoli,autobus,tour bus,tour bus,6
llava-iter1,vehicles,veicoli,autobus,school bus,school bus,7
llava-iter1,vehicles,veicoli,autobus,city bus,city bus,8
llava-iter1,vehicles,veicoli,autobus,double decker bus,double decker bus,9
llava-iter1,vehicles,veicoli,autobus,articulated bus,articulated bus,10
llava-iter1,vehicles,veicoli,autobus,coach bus,coach bus,11
llava-iter1,vehicles,veicoli,autobus,passenger bus,passenger bus,12
llava-iter1,vehicles,veicoli,autobus,commuter bus,commuter bus,13
llava-iter1,vehicles,veicoli,autobus,charter bus,charter bus,14
llava-iter1,vehicles,veicoli,autobus,tourist bus,tourist bus,15
llava-iter1,vehicles,veicoli,autobus,public transit bus,public transit bus,16
llava-iter1,vehicles,veicoli,autobus,private bus,private bus,17
llava-iter1,vehicles,veicoli,autobus,city transit bus,city transit bus,18
llava-iter1,vehicles,veicoli,autobus,shuttle bus,shuttle bus,19
llava-iter1,vehicles,veicoli,autobus,tour bus,tour bus,20
llava-iter1,vehicles,veicoli,autobus,charter bus,charter bus,21
llava-iter1,vehicles,veicoli,autobus,double decker bus,double decker bus,22
llava-iter1,vehicles,veicoli,autobus,articulated bus,articulated bus,23
llava-iter1,vehicles,veicoli,autobus,coach bus,coach bus,24
llava-iter1,vehicles,veicoli,automobile,berlina,berlina,1
llava-iter1,vehicles,veicoli,automobile,station wagon,station wagon,2
llava-iter1,vehicles,veicoli,automobile,coupé,coupé,3
llava-iter1,vehicles,veicoli,automobile,cabriolet,cabriolet,4
llava-iter1,vehicles,veicoli,automobile,pickup,pickup,5
llava-iter1,vehicles,veicoli,automobile,suv,suv,6
llava-iter1,vehicles,veicoli,automobile,minivan,minivan,7
llava-iter1,vehicles,veicoli,automobile,hatchback,hatchback,8
llava-iter1,vehicles,veicoli,automobile,sedan,sedan,9
llava-iter1,vehicles,veicoli,automobile,convertible,convertible,10
llava-iter1,vehicles,veicoli,automobile,sports car,sports car,11
llava-iter1,vehicles,veicoli,automobile,coupe,coupe,12
llava-iter1,vehicles,veicoli,automobile,sports car,sports car,13
llava-iter1,housing buildings,edifici residenziali,bagno,doccia,doccia,1
llava-iter1,housing buildings,edifici residenziali,bagno,vaso,vaso,2
llava-iter1,housing buildings,edifici residenziali,bagno,bidet,bidet,3
llava-iter1,housing buildings,edifici residenziali,bagno,lavandino,lavandino,4
llava-iter1,housing buildings,edifici residenziali,bagno,piscina,piscina,5
llava-iter1,housing buildings,edifici residenziali,bagno,urinal,urinal,6
llava-iter1,housing buildings,edifici residenziali,bagno,spazzolino,spazzolino,7
llava-iter1,housing buildings,edifici residenziali,bagno,pennello,pennello,8
llava-iter1,housing buildings,edifici residenziali,bagno,pettorinaio,pettorinaio,9
llava-iter1,housing buildings,edifici residenziali,bagno,asciugacapelli,asciugacapelli,10
llava-iter1,housing buildings,edifici residenziali,bagno,asciugamano,asciugamano,11
llava-iter1,housing buildings,edifici residenziali,bagno,asciugatesta,asciugatesta,12
llava-iter1,housing buildings,edifici residenziali,bagno,asciugapiedi,asciugapiedi,13
llava-iter1,housing buildings,edifici residenziali,bagno,asciugapiedi per capelli,asciugapiedi per capelli,14
llava-iter1,housing buildings,edifici residenziali,bagno,asciugapiedi per piedi,asciugapiedi per piedi,15
llava-iter1,housing buildings,edifici residenziali,bagno,asciugapiedi per mani,asciugapiedi per mani,16
llava-iter1,housing buildings,edifici residenziali,bagno,asciugapiedi per viso,asciugapiedi per viso,17
llava-iter1,housing buildings,edifici residenziali,bagno,asciugapiedi per corpo,asciugapiedi per corpo,18
llava-iter1,housing buildings,edifici residenziali,bagno,asciugapiedi per bacchetta,asciugapiedi per bacchetta,19
llava-iter1,housing buildings,edifici residenziali,balcone,terrazza,terrazza,1
llava-iter1,housing buildings,edifici residenziali,balcone,corridoio,corridoio,2
llava-iter1,housing buildings,edifici residenziali,balcone,patio,patio,3
llava-iter1,housing buildings,edifici residenziali,balcone,loggia,loggia,4
llava-iter1,housing buildings,edifici residenziali,balcone,veranda,veranda,5
llava-iter1,housing buildings,edifici residenziali,balcone,portico,portico,6
llava-iter1,housing buildings,edifici residenziali,balcone,pergola,pergola,7
llava-iter1,housing buildings,edifici residenziali,balcone,terrazzino,terrazzino,8
llava-iter1,housing buildings,edifici residenziali,balcone,balcone di vetro,di vetro,9
llava-iter1,housing buildings,edifici residenziali,balcone,balcone di legno,di legno,10
llava-iter1,housing buildings,edifici residenziali,balcone,balcone di vetro e legno,di vetro e legno,11
llava-iter1,housing buildings,edifici residenziali,balcone,balcone di vetro e metallo,di vetro e metallo,12
llava-iter1,housing buildings,edifici residenziali,balcone,balcone di legno e metallo,di legno e metallo,13
llava-iter1,housing buildings,edifici residenziali,balcone,balcone di vetro e legno e metallo,di vetro e legno e metallo,14
llava-iter1,housing buildings,edifici residenziali,balcone,balcone di vetro e acciaio,di vetro e acciaio,15
llava-iter1,housing buildings,edifici residenziali,balcone,balcone di legno e acciaio,di legno e acciaio,16
llava-iter1,housing buildings,edifici residenziali,balcone,balcone di vetro e acciaio e metallo,di vetro e acciaio e metallo,17
llava-iter1,housing buildings,edifici residenziali,balcone,balcone di vetro e acciaio e legno,di vetro e acciaio e legno,18
llava-iter1,plants,piante,basilico,basilico fresco,fresco,1
llava-iter1,plants,piante,basilico,basilico secco,secco,2
llava-iter1,plants,piante,basilico,basilico in pesto,in pesto,3
llava-iter1,plants,piante,basilico,basilico in salsa,in salsa,4
llava-iter1,plants,piante,basilico,basilico in pasta,in pasta,5
llava-iter1,plants,piante,basilico,basilico in frullate,in frullate,6
llava-iter1,plants,piante,basilico,basilico in insalata,in insalata,7
llava-iter1,plants,piante,basilico,basilico in pizza,in pizza,8
llava-iter1,plants,piante,basilico,basilico in piatti di riso,in piatti di riso,9
llava-iter1,plants,piante,basilico,basilico in piatti di pasta,in piatti di pasta,10
llava-iter1,plants,piante,basilico,basilico in piatti di carne,in piatti di carne,11
llava-iter1,plants,piante,basilico,basilico in piatti di pesce,in piatti di pesce,12
llava-iter1,plants,piante,basilico,basilico in piatti di frittata,in piatti di frittata,13
llava-iter1,plants,piante,basilico,basilico in piatti di frittata di pesce,in piatti di frittata di pesce,14
llava-iter1,plants,piante,basilico,basilico in piatti di frittata di car,in piatti di frittata di car,15
llava-iter1,kitchenware,utensili da cucina,bicchiere,coppa,coppa,1
llava-iter1,kitchenware,utensili da cucina,bicchiere,tazza,tazza,2
llava-iter1,kitchenware,utensili da cucina,bicchiere,tazzina,tazzina,3
llava-iter1,kitchenware,utensili da cucina,bicchiere,tazzinaio,tazzinaio,4
llava-iter1,kitchenware,utensili da cucina,bicchiere,tazzaio,tazzaio,5
llava-iter1,kitchenware,utensili da cucina,bicchiere,tazz,tazz,6
llava-iter1,vehicles,veicoli,bicicletta,biciclo,biciclo,1
llava-iter1,vehicles,veicoli,bicicletta,biciclo da strada,biciclo da strada,2
llava-iter1,vehicles,veicoli,bicicletta,biciclo da montagna,biciclo da montagna,3
llava-iter1,vehicles,veicoli,bicicletta,biciclo da corsa,biciclo da corsa,4
llava-iter1,vehicles,veicoli,bicicletta,biciclo da mountain bike,biciclo da mountain bike,5
llava-iter1,vehicles,veicoli,bicicletta,biciclo da bmx,biciclo da bmx,6
llava-iter1,vehicles,veicoli,bicicletta,biciclo da cruiser,biciclo da cruiser,7
llava-iter1,vehicles,veicoli,bicicletta,biciclo da fixie,biciclo da fixie,8
llava-iter1,vehicles,veicoli,bicicletta,biciclo da single speed,biciclo da single speed,9
llava-iter1,vehicles,veicoli,bicicletta,biciclo da folding,biciclo da folding,10
llava-iter1,vehicles,veicoli,bicicletta,biciclo da elettrica,biciclo da elettrica,11
llava-iter1,vehicles,veicoli,bicicletta,biciclo da cargo,biciclo da cargo,12
llava-iter1,vehicles,veicoli,bicicletta,biciclo da recumbente,biciclo da recumbente,13
llava-iter1,vehicles,veicoli,bicicletta,biciclo da trike,biciclo da trike,14
llava-iter1,vehicles,veicoli,bicicletta,biciclo da quadriciclo,biciclo da quadriciclo,15
llava-iter1,body parts,parti del corpo,bocca,labbra,labbra,1
llava-iter1,body parts,parti del corpo,bocca,denti,denti,2
llava-iter1,body parts,parti del corpo,bocca,lingua,lingua,3
llava-iter1,body parts,parti del corpo,bocca,palato,palato,4
llava-iter1,body parts,parti del corpo,bocca,fauce,fauce,5
llava-iter1,body parts,parti del corpo,bocca,gengive,gengive,6
llava-iter1,body parts,parti del corpo,bocca,dorso della lingua,dorso della lingua,7
llava-iter1,body parts,parti del corpo,bocca,canini,canini,8
llava-iter1,body parts,parti del corpo,bocca,mucosa,mucosa,9
llava-iter1,body parts,parti del corpo,bocca,denti incisivi,denti incisivi,10
llava-iter1,body parts,parti del corpo,bocca,denti canini,denti canini,11
llava-iter1,body parts,parti del corpo,bocca,denti premolari,denti premolari,12
llava-iter1,body parts,parti del corpo,bocca,denti molari,denti molari,13
llava-iter1,body parts,parti del corpo,bocca,denti molarini,denti molarini,14
llava-iter1,body parts,parti del corpo,bocca,denti zigomatici,denti zigomatici,15
llava-iter1,body parts,parti del corpo,bocca,denti incisivi superiori,denti incisivi superiori,16
llava-iter1,body parts,parti del corpo,bocca,denti incisivi inferiori,denti incisivi inferiori,17
llava-iter1,body parts,parti del corpo,bocca,denti canini superiori,denti canini superiori,18
llava-iter1,body parts,parti del corpo,bocca,denti canini inferiori,denti canini inferiori,19
llava-iter1,body parts,parti del corpo,bocca,denti premolari superiori,denti premolari superiori,20
llava-iter1,body parts,parti del corpo,bocca,denti premolari inferiori,denti premolari inferiori,21
llava-iter1,body parts,parti del corpo,bocca,denti molari superiori,denti molari superiori,22
llava-iter1,body parts,parti del corpo,bocca,denti mol,denti mol,23
llava-iter1,body parts,parti del corpo,braccio,braccio umano,umano,1
llava-iter1,body parts,parti del corpo,braccio,braccio di un robot,di un robot,2
llava-iter1,body parts,parti del corpo,braccio,braccio di un animale,di un animale,3
llava-iter1,body parts,parti del corpo,braccio,braccio di un manichino,di un manichino,4
llava-iter1,body parts,parti del corpo,braccio,braccio di un'altra entità animata o inanimata,di un'altra entità animata o inanimata,5
llava-iter1,plants,piante,cactus,cactus in vase,in vase,1
llava-iter1,plants,piante,cactus,cactus in pot,in pot,2
llava-iter1,plants,piante,cactus,cactus in terra,in terra,3
llava-iter1,plants,piante,cactus,cactus in terra di diorita,in terra di diorita,4
llava-iter1,plants,piante,cactus,cactus in terra di diorita in vase,in terra di diorita in vase,5
llava-iter1,plants,piante,cactus,cactus in terra di diorita in pot,in terra di diorita in pot,6
llava-iter1,plants,piante,cactus,cactus in terra di diorita in vase in terra,in terra di diorita in vase in terra,7
llava-iter1,plants,piante,cactus,cactus in terra di diorita in pot in terra,in terra di diorita in pot in terra,8
llava-iter1,plants,piante,cactus,cactus in terra di diorita in vase in terra di diorita,in terra di diorita in vase in terra di diorita,9
llava-iter1,plants,piante,cactus,cactus in terra di diorita in pot in terra di diorita in vase,in terra di diorita in pot in terra di diorita in vase,10
llava-iter1,plants,piante,cactus,cactus in terra di dior,in terra di dior,11
llava-iter1,clothes,vestiti,calza,calza nera,nera,1
llava-iter1,clothes,vestiti,calza,calza rossa,rossa,2
llava-iter1,clothes,vestiti,calza,calza blu,blu,3
llava-iter1,clothes,vestiti,calza,calza bianca,bianca,4
llava-iter1,clothes,vestiti,calza,calza grigia,grigia,5
llava-iter1,clothes,vestiti,calza,calza nera con calzini rossi,nera con calzini rossi,6
llava-iter1,clothes,vestiti,calza,calza nera con calzini blu,nera con calzini blu,7
llava-iter1,clothes,vestiti,calza,calza nera con calzini bianchi,nera con calzini bianchi,8
llava-iter1,clothes,vestiti,calza,calza nera con calzini grigi,nera con calzini grigi,9
llava-iter1,clothes,vestiti,calza,calza rossa con calzini rossi,rossa con calzini rossi,10
llava-iter1,clothes,vestiti,calza,calza rossa con calzini blu,rossa con calzini blu,11
llava-iter1,clothes,vestiti,calza,calza rossa con calzini bianchi,rossa con calzini bianchi,12
llava-iter1,clothes,vestiti,calza,calza rossa con calzini grigi,rossa con calzini grigi,13
llava-iter1,clothes,vestiti,calza,calza blu con calzini ro,blu con calzini ro,14
llava-iter1,housing buildings,edifici residenziali,camera,letto,letto,1
llava-iter1,housing buildings,edifici residenziali,camera,albero,albero,2
llava-iter1,housing buildings,edifici residenziali,camera,cama,cama,3
llava-iter1,housing buildings,edifici residenziali,camera,cuscino,cuscino,4
llava-iter1,housing buildings,edifici residenziali,camera,tavolo,tavolo,5
llava-iter1,housing buildings,edifici residenziali,camera,lampada,lampada,6
llava-iter1,housing buildings,edifici residenziali,camera,finestra,finestra,7
llava-iter1,housing buildings,edifici residenziali,camera,pavimento,pavimento,8
llava-iter1,housing buildings,edifici residenziali,camera,parete,parete,9
llava-iter1,housing buildings,edifici residenziali,camera,tetto,tetto,10
llava-iter1,housing buildings,edifici residenziali,camera,serratura,serratura,11
llava-iter1,housing buildings,edifici residenziali,camera,tavoliera,tavoliera,12
llava-iter1,housing buildings,edifici residenziali,camera,mobili,mobili,13
llava-iter1,housing buildings,edifici residenziali,camera,stoviglie,stoviglie,14
llava-iter1,housing buildings,edifici residenziali,camera,tavolo da lavoro,tavolo da lavoro,15
llava-iter1,housing buildings,edifici residenziali,camera,tavolo da pranzo,tavolo da pranzo,16
llava-iter1,housing buildings,edifici residenziali,camera,tavolo da letto,tavolo da letto,17
llava-iter1,housing buildings,edifici residenziali,camera,tavolo da lavor,tavolo da lavor,18
llava-iter1,clothes,vestiti,camicia,camicia da lavoro,da lavoro,1
llava-iter1,clothes,vestiti,camicia,camicia da seta,da seta,2
llava-iter1,clothes,vestiti,camicia,camicia da sposa,da sposa,3
llava-iter1,clothes,vestiti,camicia,camicia da gala,da gala,4
llava-iter1,clothes,vestiti,camicia,camicia da polo,da polo,5
llava-iter1,clothes,vestiti,camicia,camicia da lavoro da seta,da lavoro da seta,6
llava-iter1,clothes,vestiti,camicia,camicia da lavoro da polo,da lavoro da polo,7
llava-iter1,clothes,vestiti,camicia,camicia da lavoro da seta da polo,da lavoro da seta da polo,8
llava-iter1,clothes,vestiti,camicia,camicia da lavoro da seta da gala,da lavoro da seta da gala,9
llava-iter1,clothes,vestiti,camicia,camicia da lavoro da polo da seta,da lavoro da polo da seta,10
llava-iter1,clothes,vestiti,camicia,camicia da lavoro da polo da seta da gala,da lavoro da polo da seta da gala,11
llava-iter1,clothes,vestiti,camicia,camicia da lavoro da seta da g,da lavoro da seta da g,12
llava-iter1,vehicles,veicoli,camion,camion cisterna,cisterna,1
llava-iter1,vehicles,veicoli,camion,camion cisterna a due piani,cisterna a due piani,2
llava-iter1,vehicles,veicoli,camion,camion cisterna a tre piani,cisterna a tre piani,3
llava-iter1,vehicles,veicoli,camion,camion cisterna a quattro piani,cisterna a quattro piani,4
llava-iter1,vehicles,veicoli,camion,camion cisterna a cinque piani,cisterna a cinque piani,5
llava-iter1,vehicles,veicoli,camion,camion cisterna a sei piani,cisterna a sei piani,6
llava-iter1,vehicles,veicoli,camion,camion cisterna a sette piani,cisterna a sette piani,7
llava-iter1,vehicles,veicoli,camion,camion cisterna a otto piani,cisterna a otto piani,8
llava-iter1,vehicles,veicoli,camion,camion cisterna a nove piani,cisterna a nove piani,9
llava-iter1,vehicles,veicoli,camion,camion cisterna a dieci piani,cisterna a dieci piani,10
llava-iter1,vehicles,veicoli,camion,camion cisterna a undici piani,cisterna a undici piani,11
llava-iter1,vehicles,veicoli,camion,camion cisterna a dodici,cisterna a dodici,12
llava-iter1,animals,animali,cane,golden retriever,golden retriever,1
llava-iter1,animals,animali,cane,labrador retriever,labrador retriever,2
llava-iter1,animals,animali,cane,dachshund,dachshund,3
llava-iter1,animals,animali,cane,beagle,beagle,4
llava-iter1,animals,animali,cane,bulldog,bulldog,5
llava-iter1,animals,animali,cane,pug,pug,6
llava-iter1,animals,animali,cane,rottweiler,rottweiler,7
llava-iter1,animals,animali,cane,german shepherd,german shepherd,8
llava-iter1,animals,animali,cane,doberman,doberman,9
llava-iter1,animals,animali,cane,chihuahua,chihuahua,10
llava-iter1,animals,animali,cane,boxer,boxer,11
llava-iter1,animals,animali,cane,collie,collie,12
llava-iter1,animals,animali,cane,pomeranian,pomeranian,13
llava-iter1,animals,animali,cane,shih tzu,shih tzu,14
llava-iter1,animals,animali,cane,yorkshire terrier,yorkshire terrier,15
llava-iter1,animals,animali,cane,siberian husky,siberian husky,16
llava-iter1,animals,animali,cane,great dane,great dane,17
llava-iter1,animals,animali,cane,greyhound,greyhound,18
llava-iter1,animals,animali,cane,border collie,border collie,19
llava-iter1,animals,animali,cane,mutt,mutt,20
llava-iter1,animals,animali,cane,pit bull,pit bull,21
llava-iter1,animals,animali,cane,chow chow,chow chow,22
llava-iter1,animals,animali,cane,yorkshire ter,yorkshire ter,23
llava-iter1,clothes,vestiti,canottiera,canottiere da bagno,da bagno,1
llava-iter1,clothes,vestiti,canottiera,canottiere da piscina,da piscina,2
llava-iter1,clothes,vestiti,canottiera,canottiere da vasca,da vasca,3
llava-iter1,clothes,vestiti,canottiera,canottiere da vasca da bagno,da vasca da bagno,4
llava-iter1,clothes,vestiti,canottiera,canottiere da vasca da piscina,da vasca da piscina,5
llava-iter1,clothes,vestiti,canottiera,canottiere da vasca da bagno da piscina,da vasca da bagno da piscina,6
llava-iter1,clothes,vestiti,canottiera,canottiere da vasca da piscina da bagno,da vasca da piscina da bagno,7
llava-iter1,clothes,vestiti,canottiera,canottiere da vasca da bagno da piscina da vasca,da vasca da bagno da piscina da vasca,8
llava-iter1,clothes,vestiti,canottiera,canottiere da vasca da bagno da piscina da vasca da bagno,da vasca da bagno da piscina da vasca da bagno,9
llava-iter1,clothes,vestiti,canottiera,canottiere da vasca da bagno da piscina da vasca da bagno da vasca da bag,da vasca da bagno da piscina da vasca da bagno da vasca da bag,10
llava-iter1,body parts,parti del corpo,capello,capello lungo,lungo,1
llava-iter1,body parts,parti del corpo,capello,capello corto,corto,2
llava-iter1,body parts,parti del corpo,capello,capello a frangi,a frangi,3
llava-iter1,body parts,parti del corpo,capello,capello a spazzola,a spazzola,4
llava-iter1,body parts,parti del corpo,capello,capello a caschette,a caschette,5
llava-iter1,body parts,parti del corpo,capello,capello a pettinice,a pettinice,6
llava-iter1,body parts,parti del corpo,capello,capello a ponytail,a ponytail,7
llava-iter1,body parts,parti del corpo,capello,capello a treccia,a treccia,8
llava-iter1,body parts,parti del corpo,capello,capello a coda,a coda,9
llava-iter1,body parts,parti del corpo,capello,capello a bicicli,a bicicli,10
llava-iter1,body parts,parti del corpo,capello,capello a bun,a bun,11
llava-iter1,body parts,parti del corpo,capello,capello a top knot,a top knot,12
llava-iter1,body parts,parti del corpo,capello,capello a braid,a braid,13
llava-iter1,body parts,parti del corpo,capello,capello a dreadlocks,a dreadlocks,14
llava-iter1,body parts,parti del corpo,capello,capello a cornrows,a cornrows,15
llava-iter1,body parts,parti del corpo,capello,capello a afro,a afro,16
llava-iter1,body parts,parti del corpo,capello,capello a perucca,a perucca,17
llava-iter1,body parts,parti del corpo,capello,capello a puff,a puff,18
llava-iter1,body parts,parti del corpo,capello,capello a bob,a bob,19
llava-iter1,body parts,parti del corpo,capello,capello a mul,a mul,20
llava-iter1,clothes,vestiti,cappello,berretto,berretto,1
llava-iter1,clothes,vestiti,cappello,fedora,fedora,2
llava-iter1,clothes,vestiti,cappello,cowboy hat,cowboy hat,3
llava-iter1,clothes,vestiti,cappello,trilby,trilby,4
llava-iter1,clothes,vestiti,cappello,bowler hat,bowler hat,5
llava-iter1,clothes,vestiti,cappello,top hat,top hat,6
llava-iter1,clothes,vestiti,cappello,safari hat,safari hat,7
llava-iter1,clothes,vestiti,cappello,sun hat,sun hat,8
