participant,category,category_it,concept,exemplar,clean_exemplar,rank
llama3.1-iter1,stationery,cancelleria,agenda,agenda per computer,per computer,11
llama3.1-iter1,stationery,cancelleria,agenda,agenda per smartphone,per smartphone,12
llama3.1-iter1,stationery,cancelleria,agenda,agenda per tablet,per tablet,13
llama3.1-iter1,stationery,cancelleria,agenda,agenda per pc,per pc,14
llama3.1-iter1,stationery,cancelleria,agenda,agenda per macchina,per macchina,15
llama3.1-iter1,stationery,cancelleria,agenda,agenda per cellulare,per cellulare,16
llama3.1-iter1,stationery,cancelleria,agenda,agenda per telefono,per telefono,17
llama3.1-iter1,stationery,cancelleria,agenda,agenda per orologio,per orologio,18
llama3.1-iter1,stationery,cancelleria,agenda,agenda per orologio da polso,per orologio da polso,19
llama3.1-iter1,stationery,cancelleria,agenda,agenda per orologio da tasca,per orologio da tasca,20
llama3.1-iter1,stationery,cancelleria,agenda,agenda per orologio da parete,per orologio da parete,21
llama3.1-iter1,stationery,cancelleria,agenda,agenda per orologio da muro,per orologio da muro,22
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a stendibiancheria,a stendibiancheria,1
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a parete,a parete,2
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a muro,a muro,3
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a soffitto,a soffitto,4
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a parete a molla,a parete a molla,5
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a parete a vite,a parete a vite,6
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a parete a clip,a parete a clip,7
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a parete a gancio,a parete a gancio,8
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a parete a catena,a parete a catena,9
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a parete a cerniera,a parete a cerniera,10
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a parete a sospensione,a parete a sospensione,11
llama3.1-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a parete a s,a parete a s,12
llama3.1-iter1,furniture,mobili,armadio,armadio a muro,a muro,1
llama3.1-iter1,furniture,mobili,armadio,armadio a tre ante,a tre ante,2
llama3.1-iter1,furniture,mobili,armadio,armadio a due ante,a due ante,3
llama3.1-iter1,furniture,mobili,armadio,armadio a quattro ante,a quattro ante,4
llama3.1-iter1,furniture,mobili,armadio,armadio a cassettone,a cassettone,5
llama3.1-iter1,furniture,mobili,armadio,armadio a specchio,a specchio,6
llama3.1-iter1,furniture,mobili,armadio,armadio a scomparsa,a scomparsa,7
llama3.1-iter1,furniture,mobili,armadio,armadio a soppalco,a soppalco,8
llama3.1-iter1,furniture,mobili,armadio,armadio a soppalco a muro,a soppalco a muro,9
llama3.1-iter1,furniture,mobili,armadio,armadio a soppalco a parete,a soppalco a parete,10
llama3.1-iter1,furniture,mobili,armadio,armadio a soppalco a parete a muro,a soppalco a parete a muro,11
llama3.1-iter1,furniture,mobili,armadio,armadio a soppalco a parete a muro con cassettone,a soppalco a parete a muro con cassettone,12
llama3.1-iter1,furniture,mobili,armadio,armadio a soppalco a parete con cassettone,a soppalco a parete con cassettone,13
llama3.1-iter1,stationery,cancelleria,astuccio,borsa,borsa,1
llama3.1-iter1,stationery,cancelleria,astuccio,cartellino,cartellino,2
llama3.1-iter1,stationery,cancelleria,astuccio,cassetta,cassetta,3
llama3.1-iter1,stationery,cancelleria,astuccio,cassetta di metallo,cassetta di metallo,4
llama3.1-iter1,stationery,cancelleria,astuccio,cassetta di plastica,cassetta di plastica,5
llama3.1-iter1,stationery,cancelleria,astuccio,cassetta di legno,cassetta di legno,6
llama3.1-iter1,stationery,cancelleria,astuccio,cassetta di cartone,cassetta di cartone,7
llama3.1-iter1,stationery,cancelleria,astuccio,cassetta di pelle,cassetta di pelle,8
llama3.1-iter1,stationery,cancelleria,astuccio,cassetta di cuoio,cassetta di cuoio,9
llama3.1-iter1,stationery,cancelleria,astuccio,cassetta di cuoio di pecora,cassetta di cuoio di pecora,10
llama3.1-iter1,stationery,cancelleria,astuccio,cassetta di cuoio di pecora morbido,cassetta di cuoio di pecora morbido,11
llama3.1-iter1,stationery,cancelleria,astuccio,cassetta di cuoio di pecora morbido con chiusura a zip,cassetta di cuoio di pecora morbido con chiusura a zip,12
llama3.1-iter1,stationery,cancelleria,astuccio,cassetta di cuoio di pecora morbido con chiusura a cerniera,cassetta di cuoio di pecora morbido con chiusura a cerniera,13
llama3.1-iter1,stationery,cancelleria,astuccio,cassetta di,cassetta di,14
llama3.1-iter1,hobbies,passatempi,attrezzo,martello,martello,1
llama3.1-iter1,hobbies,passatempi,attrezzo,sega,sega,2
llama3.1-iter1,hobbies,passatempi,attrezzo,trapano,trapano,3
llama3.1-iter1,hobbies,passatempi,attrezzo,scalpello,scalpello,4
llama3.1-iter1,hobbies,passatempi,attrezzo,cesoie,cesoie,5
llama3.1-iter1,hobbies,passatempi,attrezzo,forbici,forbici,6
llama3.1-iter1,hobbies,passatempi,attrezzo,pialla,pialla,7
llama3.1-iter1,hobbies,passatempi,attrezzo,sega circolare,sega circolare,8
llama3.1-iter1,hobbies,passatempi,attrezzo,trapano a batteria,trapano a batteria,9
llama3.1-iter1,hobbies,passatempi,attrezzo,scalpello da stucco,scalpello da stucco,10
llama3.1-iter1,hobbies,passatempi,attrezzo,cesoie da giardinaggio,cesoie da giardinaggio,11
llama3.1-iter1,hobbies,passatempi,attrezzo,forbici da cucito,forbici da cucito,12
llama3.1-iter1,hobbies,passatempi,attrezzo,pialla da legno,pialla da legno,13
llama3.1-iter1,hobbies,passatempi,attrezzo,sega da legno,sega da legno,14
llama3.1-iter1,hobbies,passatempi,attrezzo,trapano da muro,trapano da muro,15
llama3.1-iter1,hobbies,passatempi,attrezzo,scalpello da metallo,scalpello da metallo,16
llama3.1-iter1,hobbies,passatempi,attrezzo,cesoie per capelli,cesoie per capelli,17
llama3.1-iter1,hobbies,passatempi,attrezzo,forbici da barbiere,forbici da barbiere,18
llama3.1-iter1,hobbies,passatempi,attrezzo,pialla per pietra,pialla per pietra,19
llama3.1-iter1,hobbies,passatempi,attrezzo,sega da pietra,sega da pietra,20
llama3.1-iter1,vehicles,veicoli,autobus,filobus,filobus,1
llama3.1-iter1,vehicles,veicoli,autobus,autobus a due piani,a due piani,2
llama3.1-iter1,vehicles,veicoli,autobus,autobus a tre piani,a tre piani,3
llama3.1-iter1,vehicles,veicoli,autobus,autobus a lunga percorrenza,a lunga percorrenza,4
llama3.1-iter1,vehicles,veicoli,autobus,autobus a corta percorrenza,a corta percorrenza,5
llama3.1-iter1,vehicles,veicoli,autobus,autobus a guida autonoma,a guida autonoma,6
llama3.1-iter1,vehicles,veicoli,autobus,autobus elettrico,elettrico,7
llama3.1-iter1,vehicles,veicoli,autobus,autobus a gas,a gas,8
llama3.1-iter1,vehicles,veicoli,autobus,autobus a idrogeno,a idrogeno,9
llama3.1-iter1,vehicles,veicoli,autobus,autobus a metano,a metano,10
llama3.1-iter1,vehicles,veicoli,autobus,autobus a benzina,a benzina,11
llama3.1-iter1,vehicles,veicoli,autobus,autobus a diesel,a diesel,12
llama3.1-iter1,vehicles,veicoli,autobus,autobus a idrocarburi,a idrocarburi,13
llama3.1-iter1,vehicles,veicoli,autobus,autobus a metano compresso,a metano compresso,14
llama3.1-iter1,vehicles,veicoli,autobus,autobus a metano liquefatto,a metano liquefatto,15
llama3.1-iter1,vehicles,veicoli,autobus,autobus a metano liquefatto compress,a metano liquefatto compress,16
llama3.1-iter1,vehicles,veicoli,automobile,auto,auto,1
llama3.1-iter1,vehicles,veicoli,automobile,camion,camion,2
llama3.1-iter1,vehicles,veicoli,automobile,furgone,furgone,3
llama3.1-iter1,vehicles,veicoli,automobile,camper,camper,4
llama3.1-iter1,vehicles,veicoli,automobile,motocicletta,motocicletta,5
llama3.1-iter1,vehicles,veicoli,automobile,scooter,scooter,6
llama3.1-iter1,vehicles,veicoli,automobile,bicicletta,bicicletta,7
llama3.1-iter1,vehicles,veicoli,automobile,autobus,autobus,8
llama3.1-iter1,vehicles,veicoli,automobile,pullman,pullman,9
llama3.1-iter1,vehicles,veicoli,automobile,trattore,trattore,10
llama3.1-iter1,vehicles,veicoli,automobile,motovelocipede,motovelocipede,11
llama3.1-iter1,vehicles,veicoli,automobile,quad,quad,12
llama3.1-iter1,vehicles,veicoli,automobile,ciclomotore,ciclomotore,13
llama3.1-iter1,vehicles,veicoli,automobile,auto elettrica,auto elettrica,14
llama3.1-iter1,vehicles,veicoli,automobile,auto ibrida,auto ibrida,15
llama3.1-iter1,vehicles,veicoli,automobile,auto a gas,auto a gas,16
llama3.1-iter1,vehicles,veicoli,automobile,auto a benzina,auto a benzina,17
llama3.1-iter1,vehicles,veicoli,automobile,auto a diesel,auto a diesel,18
llama3.1-iter1,vehicles,veicoli,automobile,auto a vapore,auto a vapore,19
llama3.1-iter1,vehicles,veicoli,automobile,auto a idrogeno,auto a idrogeno,20
llama3.1-iter1,vehicles,veicoli,automobile,auto a metano,auto a metano,21
llama3.1-iter1,vehicles,veicoli,automobile,auto a gpl,auto a gpl,22
llama3.1-iter1,vehicles,veicoli,automobile,auto a benzina con iniezione diretta,auto a benzina con iniezione diretta,23
llama3.1-iter1,vehicles,veicoli,automobile,auto a benzina con iniezione indiretta,auto a benzina con iniezione indiretta,24
llama3.1-iter1,housing buildings,edifici residenziali,bagno,vasca,vasca,1
llama3.1-iter1,housing buildings,edifici residenziali,bagno,doccia,doccia,2
llama3.1-iter1,housing buildings,edifici residenziali,bagno,bidet,bidet,3
llama3.1-iter1,housing buildings,edifici residenziali,bagno,lavabo,lavabo,4
llama3.1-iter1,housing buildings,edifici residenziali,bagno,wc,wc,5
llama3.1-iter1,housing buildings,edifici residenziali,bagno,cabina doccia,cabina doccia,6
llama3.1-iter1,housing buildings,edifici residenziali,bagno,vasca idromassaggio,vasca idromassaggio,7
llama3.1-iter1,housing buildings,edifici residenziali,bagno,box doccia,box doccia,8
llama3.1-iter1,housing buildings,edifici residenziali,bagno,bidet elettrico,bidet elettrico,9
llama3.1-iter1,housing buildings,edifici residenziali,bagno,vasca con idromassaggio,vasca con idromassaggio,10
llama3.1-iter1,housing buildings,edifici residenziali,bagno,vasca con doccia,vasca con doccia,11
llama3.1-iter1,housing buildings,edifici residenziali,bagno,vasca con idromassaggio e doccia,vasca con idromassaggio e doccia,12
llama3.1-iter1,housing buildings,edifici residenziali,bagno,vasca con idromassaggio e bidet,vasca con idromassaggio e bidet,13
llama3.1-iter1,housing buildings,edifici residenziali,bagno,vasca con doccia e bidet,vasca con doccia e bidet,14
llama3.1-iter1,housing buildings,edifici residenziali,bagno,"vasca con idromassaggio, doccia e bidet","vasca con idromassaggio, doccia e bidet",15
llama3.1-iter1,housing buildings,edifici residenziali,bagno,cabina doccia con idromassaggio,cabina doccia con idromassaggio,16
llama3.1-iter1,housing buildings,edifici residenziali,bagno,cabina doccia con doccia,cabina doccia con doccia,17
llama3.1-iter1,housing buildings,edifici residenziali,bagno,cabina doccia con,cabina doccia con,18
llama3.1-iter1,housing buildings,edifici residenziali,balcone,balcone di ferro,di ferro,1
llama3.1-iter1,housing buildings,edifici residenziali,balcone,balcone di legno,di legno,2
llama3.1-iter1,housing buildings,edifici residenziali,balcone,balcone di vetro,di vetro,3
llama3.1-iter1,housing buildings,edifici residenziali,balcone,balcone di pietra,di pietra,4
llama3.1-iter1,housing buildings,edifici residenziali,balcone,balcone di cemento,di cemento,5
llama3.1-iter1,housing buildings,edifici residenziali,balcone,balcone di legno di pino,di legno di pino,6
llama3.1-iter1,housing buildings,edifici residenziali,balcone,balconcino,balconcino,7
llama3.1-iter1,housing buildings,edifici residenziali,balcone,balcone di ferro battuto,di ferro battuto,8
llama3.1-iter1,housing buildings,edifici residenziali,balcone,balcone di ferro battuto a vista,di ferro battuto a vista,9
llama3.1-iter1,housing buildings,edifici residenziali,balcone,balcone di ferro battuto a struttura,di ferro battuto a struttura,10
llama3.1-iter1,housing buildings,edifici residenziali,balcone,balcone di ferro battuto a struttura a vista,di ferro battuto a struttura a vista,11
llama3.1-iter1,housing buildings,edifici residenziali,balcone,balcone di ferro battuto a struttura a vista con ringhiere in ferro battuto,di ferro battuto a struttura a vista con ringhiere in ferro battuto,12
llama3.1-iter1,plants,piante,basilico,basilico comune,comune,1
llama3.1-iter1,plants,piante,basilico,basilico genovese,genovese,2
llama3.1-iter1,plants,piante,basilico,basilico di genova,di genova,3
llama3.1-iter1,plants,piante,basilico,basilico di napoli,di napoli,4
llama3.1-iter1,plants,piante,basilico,basilico di sarno,di sarno,5
llama3.1-iter1,plants,piante,basilico,basilico di sorrento,di sorrento,6
llama3.1-iter1,plants,piante,basilico,basilico di spagna,di spagna,7
llama3.1-iter1,plants,piante,basilico,basilico di toscana,di toscana,8
llama3.1-iter1,plants,piante,basilico,basilico di vercelli,di vercelli,9
llama3.1-iter1,plants,piante,basilico,basilico di vesuvio,di vesuvio,10
llama3.1-iter1,plants,piante,basilico,basilico di viterbo,di viterbo,11
llama3.1-iter1,plants,piante,basilico,basilico di vomero,di vomero,12
llama3.1-iter1,plants,piante,basilico,basilico odorante,odorante,13
llama3.1-iter1,plants,piante,basilico,basilico pianta,pianta,14
llama3.1-iter1,plants,piante,basilico,basilico rosso,rosso,15
llama3.1-iter1,plants,piante,basilico,basilico verde,verde,16
llama3.1-iter1,plants,piante,basilico,basilico verde di genova,verde di genova,17
llama3.1-iter1,plants,piante,basilico,basilico verde di napoli,verde di napoli,18
llama3.1-iter1,plants,piante,basilico,basilico verde di sorrento,verde di sorrento,19
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da vino,da vino,1
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da cocktail,da cocktail,2
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da birra,da birra,3
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da champagne,da champagne,4
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da digestivo,da digestivo,5
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da acqua,da acqua,6
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da tè,da tè,7
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da caffè,da caffè,8
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da latte,da latte,9
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da succo di frutta,da succo di frutta,10
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da shaker,da shaker,11
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da martini,da martini,12
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da highball,da highball,13
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da old fashioned,da old fashioned,14
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da whiskey,da whiskey,15
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da porto,da porto,16
llama3.1-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere da cognac,da cognac,17
llama3.1-iter1,vehicles,veicoli,bicicletta,bicicletta da corsa,da corsa,1
llama3.1-iter1,vehicles,veicoli,bicicletta,bicicletta da strada,da strada,2
llama3.1-iter1,vehicles,veicoli,bicicletta,mountain bike,mountain bike,3
llama3.1-iter1,vehicles,veicoli,bicicletta,bicicletta da città,da città,4
llama3.1-iter1,vehicles,veicoli,bicicletta,bicicletta da trekking,da trekking,5
llama3.1-iter1,vehicles,veicoli,bicicletta,bicicletta da corsa su strada,da corsa su strada,6
llama3.1-iter1,vehicles,veicoli,bicicletta,bicicletta da pista,da pista,7
llama3.1-iter1,vehicles,veicoli,bicicletta,bicicletta da corsa su pista,da corsa su pista,8
llama3.1-iter1,vehicles,veicoli,bicicletta,bicicletta da strada da corsa,da strada da corsa,9
llama3.1-iter1,vehicles,veicoli,bicicletta,bicicletta da strada da turismo,da strada da turismo,10
llama3.1-iter1,vehicles,veicoli,bicicletta,bicicletta da strada da città,da strada da città,11
llama3.1-iter1,vehicles,veicoli,bicicletta,bicicletta da strada da montagna,da strada da montagna,12
llama3.1-iter1,vehicles,veicoli,bicicletta,bicicletta da strada da pista,da strada da pista,13
llama3.1-iter1,vehicles,veicoli,bicicletta,bicicletta da,da,14
llama3.1-iter1,body parts,parti del corpo,bocca,bocca umana,umana,1
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di pesce,di pesce,2
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di serpente,di serpente,3
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di animale,di animale,4
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di fiume,di fiume,5
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di caverna,di caverna,6
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di pozzo,di pozzo,7
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di tubo,di tubo,8
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di bottiglia,di bottiglia,9
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di flusso,di flusso,10
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di fiume artificiale,di fiume artificiale,11
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di canale,di canale,12
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di porto,di porto,13
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di laguna,di laguna,14
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di lago,di lago,15
llama3.1-iter1,body parts,parti del corpo,bocca,bocca di oceano,di oceano,16
llama3.1-iter1,body parts,parti del corpo,bocca,b,b,17
llama3.1-iter1,body parts,parti del corpo,braccio,braccio umano,umano,1
llama3.1-iter1,body parts,parti del corpo,braccio,braccio meccanico,meccanico,2
llama3.1-iter1,body parts,parti del corpo,braccio,braccio robotico,robotico,3
llama3.1-iter1,body parts,parti del corpo,braccio,braccio di una macchina,di una macchina,4
llama3.1-iter1,body parts,parti del corpo,braccio,braccio di un robot,di un robot,5
llama3.1-iter1,body parts,parti del corpo,braccio,braccio di una nave,di una nave,6
llama3.1-iter1,body parts,parti del corpo,braccio,braccio di un velivolo,di un velivolo,7
llama3.1-iter1,body parts,parti del corpo,braccio,braccio di un'astronave,di un'astronave,8
llama3.1-iter1,body parts,parti del corpo,braccio,braccio di un'automobile,di un'automobile,9
llama3.1-iter1,body parts,parti del corpo,braccio,braccio di un'armatura meccanica,di un'armatura meccanica,10
llama3.1-iter1,body parts,parti del corpo,braccio,braccio di un robot da cucina,di un robot da cucina,11
llama3.1-iter1,body parts,parti del corpo,braccio,braccio di un robot industriale,di un robot industriale,12
llama3.1-iter1,body parts,parti del corpo,braccio,braccio di un robot da assistenza,di un robot da assistenza,13
llama3.1-iter1,plants,piante,cactus,cactus di notte,di notte,1
llama3.1-iter1,plants,piante,cactus,cactus di giorno,di giorno,2
llama3.1-iter1,plants,piante,cactus,cactus di mare,di mare,3
llama3.1-iter1,plants,piante,cactus,cactus di sabbia,di sabbia,4
llama3.1-iter1,plants,piante,cactus,cactus di roccia,di roccia,5
llama3.1-iter1,plants,piante,cactus,cactus di ghiaccio,di ghiaccio,6
llama3.1-iter1,plants,piante,cactus,cactus di ghiaccio di mare,di ghiaccio di mare,7
llama3.1-iter1,plants,piante,cactus,cactus di ghiaccio di roccia,di ghiaccio di roccia,8
llama3.1-iter1,plants,piante,cactus,cactus di ghiaccio di sabbia,di ghiaccio di sabbia,9
llama3.1-iter1,plants,piante,cactus,cactus di ghiaccio di notte,di ghiaccio di notte,10
llama3.1-iter1,plants,piante,cactus,cactus di ghiaccio di giorno,di ghiaccio di giorno,11
llama3.1-iter1,plants,piante,cactus,cactus di ghi,di ghi,12
llama3.1-iter1,clothes,vestiti,calza,calza da donna,da donna,1
llama3.1-iter1,clothes,vestiti,calza,calza da uomo,da uomo,2
llama3.1-iter1,clothes,vestiti,calza,calza sportiva,sportiva,3
llama3.1-iter1,clothes,vestiti,calza,calza da sci,da sci,4
llama3.1-iter1,clothes,vestiti,calza,calza da basket,da basket,5
llama3.1-iter1,clothes,vestiti,calza,calza da calcio,da calcio,6
llama3.1-iter1,clothes,vestiti,calza,calza da ciclismo,da ciclismo,7
llama3.1-iter1,clothes,vestiti,calza,calza da corsa,da corsa,8
llama3.1-iter1,clothes,vestiti,calza,calza da nuoto,da nuoto,9
llama3.1-iter1,clothes,vestiti,calza,calza da tennis,da tennis,10
llama3.1-iter1,clothes,vestiti,calza,calza da pattinaggio,da pattinaggio,11
llama3.1-iter1,clothes,vestiti,calza,calza da pattinaggio a rotelle,da pattinaggio a rotelle,12
llama3.1-iter1,clothes,vestiti,calza,calza da pattinaggio di velocità,da pattinaggio di velocità,13
llama3.1-iter1,clothes,vestiti,calza,calza da pattinaggio artistico,da pattinaggio artistico,14
llama3.1-iter1,clothes,vestiti,calza,calza da pattinaggio di figura,da pattinaggio di figura,15
llama3.1-iter1,clothes,vestiti,calza,calza da pattinaggio a rotelle artist,da pattinaggio a rotelle artist,16
llama3.1-iter1,housing buildings,edifici residenziali,camera,camera da letto,da letto,1
llama3.1-iter1,housing buildings,edifici residenziali,camera,camera da bagno,da bagno,2
llama3.1-iter1,housing buildings,edifici residenziali,camera,camera di controllo,di controllo,3
llama3.1-iter1,housing buildings,edifici residenziali,camera,camera di ripresa,di ripresa,4
llama3.1-iter1,housing buildings,edifici residenziali,camera,camera di sicurezza,di sicurezza,5
llama3.1-iter1,housing buildings,edifici residenziali,camera,camera di proiezione,di proiezione,6
llama3.1-iter1,housing buildings,edifici residenziali,camera,camera oscura,oscura,7
llama3.1-iter1,housing buildings,edifici residenziali,camera,camera di controllo aereo,di controllo aereo,8
llama3.1-iter1,housing buildings,edifici residenziali,camera,camera di controllo di volo,di controllo di volo,9
llama3.1-iter1,housing buildings,edifici residenziali,camera,camera di controllo di volo di un aereo,di controllo di volo di un aereo,10
llama3.1-iter1,housing buildings,edifici residenziali,camera,camera di controllo di volo di un elicottero,di controllo di volo di un elicottero,11
llama3.1-iter1,housing buildings,edifici residenziali,camera,camera di controllo di volo di un drone,di controllo di volo di un drone,12
llama3.1-iter1,housing buildings,edifici residenziali,camera,camera di controllo di volo di un aeromobile,di controllo di volo di un aeromobile,13
llama3.1-iter1,housing buildings,edifici residenziali,camera,camera di controllo di volo di un velivolo,di controllo di volo di un velivolo,14
llama3.1-iter1,housing buildings,edifici residenziali,camera,camera di controllo di volo di un aer,di controllo di volo di un aer,15
llama3.1-iter1,clothes,vestiti,camicia,polo,polo,1
llama3.1-iter1,clothes,vestiti,camicia,camicia a maniche corte,a maniche corte,2
llama3.1-iter1,clothes,vestiti,camicia,camicia a maniche lunghe,a maniche lunghe,3
llama3.1-iter1,clothes,vestiti,camicia,camicia da notte,da notte,4
llama3.1-iter1,clothes,vestiti,camicia,camicia da lavoro,da lavoro,5
llama3.1-iter1,clothes,vestiti,camicia,camicia da sposa,da sposa,6
llama3.1-iter1,clothes,vestiti,camicia,camicia da tennis,da tennis,7
llama3.1-iter1,clothes,vestiti,camicia,camicia da golf,da golf,8
llama3.1-iter1,clothes,vestiti,camicia,camicia da smoking,da smoking,9
llama3.1-iter1,clothes,vestiti,camicia,camicia da sera,da sera,10
llama3.1-iter1,clothes,vestiti,camicia,camicia da uomo,da uomo,11
llama3.1-iter1,clothes,vestiti,camicia,camicia da donna,da donna,12
llama3.1-iter1,clothes,vestiti,camicia,camicia da spiaggia,da spiaggia,13
llama3.1-iter1,clothes,vestiti,camicia,camicia da ginnastica,da ginnastica,14
llama3.1-iter1,clothes,vestiti,camicia,camicia da sci,da sci,15
