participant,category,category_it,concept,exemplar,clean_exemplar,rank
llama3.2-iter5,vehicles,veicoli,aereo,aereo da trasporto,da trasporto,7
llama3.2-iter5,vehicles,veicoli,aereo,aereo da combattimento,da combattimento,8
llama3.2-iter5,vehicles,veicoli,aereo,drone,drone,9
llama3.2-iter5,vehicles,veicoli,aereo,aereo da ricognizione,da ricognizione,10
llama3.2-iter5,vehicles,veicoli,aereo,aereo da pattugliamento,da pattugliamento,11
llama3.2-iter1,stationery,cancelleria,agenda,calendario,calendario,1
llama3.2-iter1,stationery,cancelleria,agenda,agenda di viaggio,di viaggio,2
llama3.2-iter1,stationery,cancelleria,agenda,agenda di lavoro,di lavoro,3
llama3.2-iter1,stationery,cancelleria,agenda,agenda di appuntamenti,di appuntamenti,4
llama3.2-iter1,stationery,cancelleria,agenda,diario,diario,5
llama3.2-iter1,stationery,cancelleria,agenda,planner,planner,6
llama3.2-iter2,stationery,cancelleria,agenda,diario,diario,1
llama3.2-iter2,stationery,cancelleria,agenda,calendario,calendario,2
llama3.2-iter2,stationery,cancelleria,agenda,planner,planner,3
llama3.2-iter2,stationery,cancelleria,agenda,taccuino,taccuino,4
llama3.2-iter2,stationery,cancelleria,agenda,tablete di gestione delle tattiche,tablete di gestione delle tattiche,5
llama3.2-iter2,stationery,cancelleria,agenda,application per la pianificazione,application per la pianificazione,6
llama3.2-iter3,stationery,cancelleria,agenda,calendario,calendario,1
llama3.2-iter3,stationery,cancelleria,agenda,piano,piano,2
llama3.2-iter3,stationery,cancelleria,agenda,elenco,elenco,3
llama3.2-iter3,stationery,cancelleria,agenda,tabella,tabella,4
llama3.2-iter3,stationery,cancelleria,agenda,orario,orario,5
llama3.2-iter3,stationery,cancelleria,agenda,calendario di appuntamenti,calendario di appuntamenti,6
llama3.2-iter4,stationery,cancelleria,agenda,calendario,calendario,1
llama3.2-iter4,stationery,cancelleria,agenda,diario,diario,2
llama3.2-iter4,stationery,cancelleria,agenda,pianificatore,pianificatore,3
llama3.2-iter4,stationery,cancelleria,agenda,programmatore,programmatore,4
llama3.2-iter4,stationery,cancelleria,agenda,rivista,rivista,5
llama3.2-iter4,stationery,cancelleria,agenda,calendario di viaggio,calendario di viaggio,6
llama3.2-iter4,stationery,cancelleria,agenda,agenda personale,personale,7
llama3.2-iter5,stationery,cancelleria,agenda,calendario,calendario,1
llama3.2-iter5,stationery,cancelleria,agenda,calendario digitale,calendario digitale,2
llama3.2-iter5,stationery,cancelleria,agenda,tabella,tabella,3
llama3.2-iter5,stationery,cancelleria,agenda,elenco,elenco,4
llama3.2-iter5,stationery,cancelleria,agenda,table,table,5
llama3.2-iter5,stationery,cancelleria,agenda,piano,piano,6
llama3.2-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,pannetto,pannetto,1
llama3.2-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,cassetta,cassetta,2
llama3.2-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,tappetino,tappetino,3
llama3.2-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,cintura,cintura,4
llama3.2-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,bambola,bambola,1
llama3.2-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,stendipanni,stendipanni,2
llama3.2-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,stendicoda,stendicoda,3
llama3.2-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,cesto da appendiabiti,cesto da ,4
llama3.2-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,seggiolo,seggiolo,5
llama3.2-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,sacco di panno,sacco di panno,1
llama3.2-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,borsa per il guardaroba,borsa per il guardaroba,2
llama3.2-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,tappetino,tappetino,3
llama3.2-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,cassettino per abiti,cassettino per abiti,4
llama3.2-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,righello,righello,5
llama3.2-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,abbigliamento steso,abbigliamento steso,6
llama3.2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,mobile,mobile,1
llama3.2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,cassettino,cassettino,2
llama3.2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,tavolo,tavolo,3
llama3.2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,armadio,armadio,4
llama3.2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,scrivania,scrivania,5
llama3.2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,ripiano,ripiano,6
llama3.2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,ripiano in acciaio,ripiano in acciaio,7
llama3.2-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,cassetto,cassetto,1
llama3.2-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,scaffale,scaffale,2
llama3.2-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,scrivania,scrivania,3
llama3.2-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,cassettone,cassettone,4
llama3.2-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,ripostiglio,ripostiglio,5
llama3.2-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,estensione,estensione,6
llama3.2-iter1,furniture,mobili,armadio,armadio a cassetti,a cassetti,1
llama3.2-iter1,furniture,mobili,armadio,armadio da notte,da notte,2
llama3.2-iter1,furniture,mobili,armadio,armadio da stivaletti,da stivaletti,3
llama3.2-iter1,furniture,mobili,armadio,armadio per cucina,per cucina,4
llama3.2-iter1,furniture,mobili,armadio,armadio per bagagli,per bagagli,5
llama3.2-iter1,furniture,mobili,armadio,armadio esterno,esterno,6
llama3.2-iter1,furniture,mobili,armadio,armadio per bici,per bici,7
llama3.2-iter2,furniture,mobili,armadio,armadio a muro,a muro,1
llama3.2-iter2,furniture,mobili,armadio,armadio con ante,con ante,2
llama3.2-iter2,furniture,mobili,armadio,armadio a viti,a viti,3
llama3.2-iter2,furniture,mobili,armadio,cassetta di armadio,cassetta di ,4
llama3.2-iter2,furniture,mobili,armadio,armadio a stuzzolone,a stuzzolone,5
llama3.2-iter3,furniture,mobili,armadio,armadio a muro,a muro,1
llama3.2-iter3,furniture,mobili,armadio,armadio a cassetti,a cassetti,2
llama3.2-iter3,furniture,mobili,armadio,armadio da letto,da letto,3
llama3.2-iter3,furniture,mobili,armadio,armadio da tavola,da tavola,4
llama3.2-iter3,furniture,mobili,armadio,armadio per biciclette,per biciclette,5
llama3.2-iter4,furniture,mobili,armadio,cassettone,cassettone,1
llama3.2-iter4,furniture,mobili,armadio,guardaroba,guardaroba,2
llama3.2-iter4,furniture,mobili,armadio,armo,armo,3
llama3.2-iter4,furniture,mobili,armadio,armadio in legno,in legno,4
llama3.2-iter4,furniture,mobili,armadio,ripostiglietto,ripostiglietto,5
llama3.2-iter4,furniture,mobili,armadio,cassettario,cassettario,6
llama3.2-iter5,furniture,mobili,armadio,armadio da letto,da letto,1
llama3.2-iter5,furniture,mobili,armadio,armadio da salotto,da salotto,2
llama3.2-iter5,furniture,mobili,armadio,armadio da cucina,da cucina,3
llama3.2-iter5,furniture,mobili,armadio,armadio da bagno,da bagno,4
llama3.2-iter5,furniture,mobili,armadio,armadio a porta,a porta,5
llama3.2-iter5,furniture,mobili,armadio,armoire,armoire,6
llama3.2-iter1,stationery,cancelleria,astuccio,guanti,guanti,1
llama3.2-iter1,stationery,cancelleria,astuccio,guantone,guantone,2
llama3.2-iter1,stationery,cancelleria,astuccio,guanti di cuoio,guanti di cuoio,3
llama3.2-iter1,stationery,cancelleria,astuccio,guanti da caccia,guanti da caccia,4
llama3.2-iter2,stationery,cancelleria,astuccio,busta da giardino,busta da giardino,1
llama3.2-iter2,stationery,cancelleria,astuccio,busta da spesa,busta da spesa,2
llama3.2-iter2,stationery,cancelleria,astuccio,busta da posta,busta da posta,3
llama3.2-iter2,stationery,cancelleria,astuccio,busta per imballaggio,busta per imballaggio,4
llama3.2-iter3,stationery,cancelleria,astuccio,cappello,cappello,1
llama3.2-iter3,stationery,cancelleria,astuccio,berretto,berretto,2
llama3.2-iter3,stationery,cancelleria,astuccio,casco,casco,3
llama3.2-iter3,stationery,cancelleria,astuccio,guanti,guanti,4
llama3.2-iter3,stationery,cancelleria,astuccio,stivaletti,stivaletti,5
llama3.2-iter4,stationery,cancelleria,astuccio,bocca,bocca,1
llama3.2-iter4,stationery,cancelleria,astuccio,naso,naso,2
llama3.2-iter4,stationery,cancelleria,astuccio,orecchie,orecchie,3
llama3.2-iter4,stationery,cancelleria,astuccio,occhi,occhi,4
llama3.2-iter4,stationery,cancelleria,astuccio,mento,mento,5
llama3.2-iter4,stationery,cancelleria,astuccio,bocchino,bocchino,6
llama3.2-iter5,stationery,cancelleria,astuccio,cappuccio,cappuccio,1
llama3.2-iter5,stationery,cancelleria,astuccio,fumettone,fumettone,2
llama3.2-iter5,stationery,cancelleria,astuccio,tappo,tappo,3
llama3.2-iter5,stationery,cancelleria,astuccio,imbottitura,imbottitura,4
llama3.2-iter1,hobbies,passatempi,attrezzo,forchetta,forchetta,1
llama3.2-iter1,hobbies,passatempi,attrezzo,cucchiaio,cucchiaio,2
llama3.2-iter1,hobbies,passatempi,attrezzo,coltello,coltello,3
llama3.2-iter1,hobbies,passatempi,attrezzo,forbice,forbice,4
llama3.2-iter1,hobbies,passatempi,attrezzo,forbici,forbici,5
llama3.2-iter1,hobbies,passatempi,attrezzo,spilli,spilli,6
llama3.2-iter1,hobbies,passatempi,attrezzo,forbastro,forbastro,7
llama3.2-iter2,hobbies,passatempi,attrezzo,cucchiaio,cucchiaio,1
llama3.2-iter2,hobbies,passatempi,attrezzo,coltello,coltello,2
llama3.2-iter2,hobbies,passatempi,attrezzo,forbica,forbica,3
llama3.2-iter2,hobbies,passatempi,attrezzo,rasoio,rasoio,4
llama3.2-iter2,hobbies,passatempi,attrezzo,tornoio,tornoio,5
llama3.2-iter2,hobbies,passatempi,attrezzo,scopa,scopa,6
llama3.2-iter2,hobbies,passatempi,attrezzo,asta,asta,7
llama3.2-iter3,hobbies,passatempi,attrezzo,forbice,forbice,1
llama3.2-iter3,hobbies,passatempi,attrezzo,spilla,spilla,2
llama3.2-iter3,hobbies,passatempi,attrezzo,aghi,aghi,3
llama3.2-iter3,hobbies,passatempi,attrezzo,matita,matita,4
llama3.2-iter3,hobbies,passatempi,attrezzo,pennello,pennello,5
llama3.2-iter3,hobbies,passatempi,attrezzo,forbicatrice,forbicatrice,6
llama3.2-iter3,hobbies,passatempi,attrezzo,scalpello,scalpello,7
llama3.2-iter3,hobbies,passatempi,attrezzo,pennacchieri,pennacchieri,8
llama3.2-iter4,hobbies,passatempi,attrezzo,forbici,forbici,1
llama3.2-iter4,hobbies,passatempi,attrezzo,sega,sega,2
llama3.2-iter4,hobbies,passatempi,attrezzo,forbice,forbice,3
llama3.2-iter4,hobbies,passatempi,attrezzo,scalpello,scalpello,4
llama3.2-iter4,hobbies,passatempi,attrezzo,pennello,pennello,5
llama3.2-iter4,hobbies,passatempi,attrezzo,matita,matita,6
llama3.2-iter4,hobbies,passatempi,attrezzo,rasoio,rasoio,7
llama3.2-iter4,hobbies,passatempi,attrezzo,raspatella,raspatella,8
llama3.2-iter4,hobbies,passatempi,attrezzo,ago,ago,9
llama3.2-iter4,hobbies,passatempi,attrezzo,lente di giapponesi,lente di giapponesi,10
llama3.2-iter4,hobbies,passatempi,attrezzo,pinze,pinze,11
llama3.2-iter5,hobbies,passatempi,attrezzo,forbici,forbici,1
llama3.2-iter5,hobbies,passatempi,attrezzo,pinzette,pinzette,2
llama3.2-iter5,hobbies,passatempi,attrezzo,martello,martello,3
llama3.2-iter5,hobbies,passatempi,attrezzo,trapano,trapano,4
llama3.2-iter5,hobbies,passatempi,attrezzo,sega,sega,5
llama3.2-iter5,hobbies,passatempi,attrezzo,compasso,compasso,6
llama3.2-iter5,hobbies,passatempi,attrezzo,livella,livella,7
llama3.2-iter5,hobbies,passatempi,attrezzo,matita,matita,8
llama3.2-iter1,vehicles,veicoli,autobus,autobus urbano,urbano,1
llama3.2-iter1,vehicles,veicoli,autobus,autobus interurbano,interurbano,2
llama3.2-iter1,vehicles,veicoli,autobus,autobus notturno,notturno,3
llama3.2-iter1,vehicles,veicoli,autobus,autobus di linea,di linea,4
llama3.2-iter1,vehicles,veicoli,autobus,autobus turistico,turistico,5
llama3.2-iter1,vehicles,veicoli,autobus,autobus di trasporto scolastico,di trasporto scolastico,6
llama3.2-iter1,vehicles,veicoli,autobus,autobus di trasporto urbano,di trasporto urbano,7
llama3.2-iter1,vehicles,veicoli,autobus,autobus extraurbano,extraurbano,8
llama3.2-iter1,vehicles,veicoli,autobus,autobus di autobus a catena,di autobus a catena,9
llama3.2-iter2,vehicles,veicoli,autobus,autobus urbano,urbano,1
llama3.2-iter2,vehicles,veicoli,autobus,autobus interurbano,interurbano,2
llama3.2-iter2,vehicles,veicoli,autobus,autobus notturno,notturno,3
llama3.2-iter2,vehicles,veicoli,autobus,autobus extraurbano,extraurbano,4
llama3.2-iter2,vehicles,veicoli,autobus,autobus a trazione elettrica,a trazione elettrica,5
llama3.2-iter2,vehicles,veicoli,autobus,autobus a trazione diesel,a trazione diesel,6
llama3.2-iter2,vehicles,veicoli,autobus,autobus a gas,a gas,7
llama3.2-iter2,vehicles,veicoli,autobus,autobus a idrogeno,a idrogeno,8
llama3.2-iter3,vehicles,veicoli,autobus,autobus urbano,urbano,1
llama3.2-iter3,vehicles,veicoli,autobus,autobus interurbano,interurbano,2
llama3.2-iter3,vehicles,veicoli,autobus,autobus notturno,notturno,3
llama3.2-iter3,vehicles,veicoli,autobus,autobus ferroviario,ferroviario,4
llama3.2-iter3,vehicles,veicoli,autobus,autobus a lunga distanza,a lunga distanza,5
llama3.2-iter3,vehicles,veicoli,autobus,autobus di linea,di linea,6
llama3.2-iter3,vehicles,veicoli,autobus,autobus di linea aeroporto,di linea aeroporto,7
llama3.2-iter3,vehicles,veicoli,autobus,autobus aeroporto,aeroporto,8
llama3.2-iter4,vehicles,veicoli,autobus,minibus,minibus,1
llama3.2-iter4,vehicles,veicoli,autobus,pullman,pullman,2
llama3.2-iter4,vehicles,veicoli,autobus,tram,tram,3
llama3.2-iter4,vehicles,veicoli,autobus,autobus urbano,urbano,4
llama3.2-iter4,vehicles,veicoli,autobus,autobus extraurbano,extraurbano,5
llama3.2-iter5,vehicles,veicoli,autobus,autobus urbano,urbano,1
llama3.2-iter5,vehicles,veicoli,autobus,autobus extraurbano,extraurbano,2
llama3.2-iter5,vehicles,veicoli,autobus,autobus notturno,notturno,3
llama3.2-iter5,vehicles,veicoli,autobus,autobus di linea,di linea,4
llama3.2-iter5,vehicles,veicoli,autobus,autobus di collegio,di collegio,5
llama3.2-iter5,vehicles,veicoli,autobus,autobus turistico,turistico,6
llama3.2-iter5,vehicles,veicoli,autobus,autobus di mercato,di mercato,7
llama3.2-iter5,vehicles,veicoli,autobus,autobus scuola,scuola,8
llama3.2-iter1,vehicles,veicoli,automobile,auto,auto,1
llama3.2-iter1,vehicles,veicoli,automobile,furgone,furgone,2
llama3.2-iter1,vehicles,veicoli,automobile,camion,camion,3
llama3.2-iter1,vehicles,veicoli,automobile,autobus,autobus,4
llama3.2-iter1,vehicles,veicoli,automobile,moto,moto,5
llama3.2-iter1,vehicles,veicoli,automobile,scooter,scooter,6
llama3.2-iter2,vehicles,veicoli,automobile,auto,auto,1
llama3.2-iter2,vehicles,veicoli,automobile,motociclo,motociclo,2
llama3.2-iter2,vehicles,veicoli,automobile,scooter,scooter,3
llama3.2-iter2,vehicles,veicoli,automobile,bus,bus,4
llama3.2-iter2,vehicles,veicoli,automobile,treno,treno,5
llama3.2-iter2,vehicles,veicoli,automobile,camion,camion,6
llama3.2-iter2,vehicles,veicoli,automobile,autobus,autobus,7
llama3.2-iter3,vehicles,veicoli,automobile,autobus,autobus,1
llama3.2-iter3,vehicles,veicoli,automobile,auto,auto,2
llama3.2-iter3,vehicles,veicoli,automobile,motocicletta,motocicletta,3
llama3.2-iter3,vehicles,veicoli,automobile,sferracuore,sferracuore,4
llama3.2-iter3,vehicles,veicoli,automobile,motocarro,motocarro,5
llama3.2-iter3,vehicles,veicoli,automobile,scooter,scooter,6
llama3.2-iter4,vehicles,veicoli,automobile,bicicletta,bicicletta,1
llama3.2-iter4,vehicles,veicoli,automobile,motoscafo,motoscafo,2
llama3.2-iter4,vehicles,veicoli,automobile,motociclo,motociclo,3
llama3.2-iter4,vehicles,veicoli,automobile,autobus,autobus,4
llama3.2-iter4,vehicles,veicoli,automobile,taxi,taxi,5
llama3.2-iter4,vehicles,veicoli,automobile,camion,camion,6
llama3.2-iter5,vehicles,veicoli,automobile,auto,auto,1
llama3.2-iter5,vehicles,veicoli,automobile,moto,moto,2
llama3.2-iter5,vehicles,veicoli,automobile,bicicletta,bicicletta,3
llama3.2-iter5,vehicles,veicoli,automobile,scooter,scooter,4
llama3.2-iter5,vehicles,veicoli,automobile,motocicletta,motocicletta,5
llama3.2-iter5,vehicles,veicoli,automobile,traghetto,traghetto,6
llama3.2-iter1,housing buildings,edifici residenziali,bagno,vasca,vasca,1
llama3.2-iter1,housing buildings,edifici residenziali,bagno,doccia,doccia,2
llama3.2-iter1,housing buildings,edifici residenziali,bagno,lavabo,lavabo,3
llama3.2-iter1,housing buildings,edifici residenziali,bagno,toiletta,toiletta,4
llama3.2-iter1,housing buildings,edifici residenziali,bagno,bidet,bidet,5
llama3.2-iter2,housing buildings,edifici residenziali,bagno,doccia,doccia,1
llama3.2-iter2,housing buildings,edifici residenziali,bagno,vasca,vasca,2
llama3.2-iter2,housing buildings,edifici residenziali,bagno,lavabo,lavabo,3
llama3.2-iter2,housing buildings,edifici residenziali,bagno,water,water,4
llama3.2-iter2,housing buildings,edifici residenziali,bagno,bidet,bidet,5
llama3.2-iter3,housing buildings,edifici residenziali,bagno,vasca,vasca,1
llama3.2-iter3,housing buildings,edifici residenziali,bagno,wc,wc,2
llama3.2-iter3,housing buildings,edifici residenziali,bagno,doccia,doccia,3
llama3.2-iter3,housing buildings,edifici residenziali,bagno,bidet,bidet,4
llama3.2-iter3,housing buildings,edifici residenziali,bagno,lavabo,lavabo,5
llama3.2-iter4,housing buildings,edifici residenziali,bagno,docce,docce,1
llama3.2-iter4,housing buildings,edifici residenziali,bagno,mancine,mancine,2
llama3.2-iter4,housing buildings,edifici residenziali,bagno,idromassaggio,idromassaggio,3
llama3.2-iter4,housing buildings,edifici residenziali,bagno,bidet,bidet,4
llama3.2-iter4,housing buildings,edifici residenziali,bagno,bagnoschiuma,schiuma,5
llama3.2-iter4,housing buildings,edifici residenziali,bagno,wc,wc,6
llama3.2-iter4,housing buildings,edifici residenziali,bagno,armadietto,armadietto,7
llama3.2-iter4,housing buildings,edifici residenziali,bagno,asciugacapelli,asciugacapelli,8
llama3.2-iter5,housing buildings,edifici residenziali,bagno,wc,wc,1
llama3.2-iter5,housing buildings,edifici residenziali,bagno,vasca da bagno,vasca da ,2
llama3.2-iter5,housing buildings,edifici residenziali,bagno,lavagna,lavagna,3
llama3.2-iter5,housing buildings,edifici residenziali,bagno,cisterna,cisterna,4
llama3.2-iter5,housing buildings,edifici residenziali,bagno,scale,scale,5
llama3.2-iter5,housing buildings,edifici residenziali,bagno,bidet,bidet,6
llama3.2-iter5,housing buildings,edifici residenziali,bagno,w.c,w.c,7
llama3.2-iter5,housing buildings,edifici residenziali,bagno,bagnacuore,bagnacuore,8
llama3.2-iter1,housing buildings,edifici residenziali,balcone,scale,scale,1
llama3.2-iter1,housing buildings,edifici residenziali,balcone,scatola delle lettere,scatola delle lettere,2
llama3.2-iter1,housing buildings,edifici residenziali,balcone,pannetteria,pannetteria,3
llama3.2-iter1,housing buildings,edifici residenziali,balcone,cassone,cassone,4
llama3.2-iter1,housing buildings,edifici residenziali,balcone,rincalzo,rincalzo,5
llama3.2-iter2,housing buildings,edifici residenziali,balcone,scala,scala,1
llama3.2-iter2,housing buildings,edifici residenziali,balcone,scale,scale,2
llama3.2-iter2,housing buildings,edifici residenziali,balcone,cantilever,cantilever,3
llama3.2-iter2,housing buildings,edifici residenziali,balcone,balcone in stile art nouveau,in stile art nouveau,4
llama3.2-iter3,housing buildings,edifici residenziali,balcone,balcone frontale,frontale,1
llama3.2-iter3,housing buildings,edifici residenziali,balcone,balcone posteriore,posteriore,2
llama3.2-iter3,housing buildings,edifici residenziali,balcone,balcone centrale,centrale,3
llama3.2-iter3,housing buildings,edifici residenziali,balcone,balcone rialzato,rialzato,4
llama3.2-iter3,housing buildings,edifici residenziali,balcone,balcone coperto,coperto,5
llama3.2-iter4,housing buildings,edifici residenziali,balcone,balcone a cantilever,a cantilever,1
llama3.2-iter4,housing buildings,edifici residenziali,balcone,balcone a cantilever con schermo,a cantilever con schermo,2
llama3.2-iter4,housing buildings,edifici residenziali,balcone,balcone esterno,esterno,3
llama3.2-iter4,housing buildings,edifici residenziali,balcone,balcone interno,interno,4
llama3.2-iter4,housing buildings,edifici residenziali,balcone,balcone rialzato,rialzato,5
llama3.2-iter4,housing buildings,edifici residenziali,balcone,balcone coperto,coperto,6
llama3.2-iter4,housing buildings,edifici residenziali,balcone,balcone rientrante,rientrante,7
llama3.2-iter5,housing buildings,edifici residenziali,balcone,portalettere,portalettere,1
llama3.2-iter5,housing buildings,edifici residenziali,balcone,cassa letteraria,cassa letteraria,2
llama3.2-iter5,housing buildings,edifici residenziali,balcone,vaschetta,vaschetta,3
llama3.2-iter5,housing buildings,edifici residenziali,balcone,pergolato,pergolato,4
llama3.2-iter1,plants,piante,basilico,salvia,salvia,1
llama3.2-iter1,plants,piante,basilico,aglio,aglio,2
llama3.2-iter1,plants,piante,basilico,prezzemolo,prezzemolo,3
llama3.2-iter1,plants,piante,basilico,rosmarino,rosmarino,4
llama3.2-iter1,plants,piante,basilico,timo,timo,5
llama3.2-iter1,plants,piante,basilico,rucola,rucola,6
llama3.2-iter2,plants,piante,basilico,basilico comune,comune,1
llama3.2-iter2,plants,piante,basilico,basilico gigante,gigante,2
llama3.2-iter2,plants,piante,basilico,basilico di cuneo,di cuneo,3
llama3.2-iter2,plants,piante,basilico,basilico di genovese,di genovese,4
llama3.2-iter3,plants,piante,basilico,basilico comune,comune,1
llama3.2-iter3,plants,piante,basilico,basilico rosso,rosso,2
llama3.2-iter3,plants,piante,basilico,basilico giglio,giglio,3
llama3.2-iter3,plants,piante,basilico,basilico nero,nero,4
llama3.2-iter3,plants,piante,basilico,basilico bianco,bianco,5
llama3.2-iter4,plants,piante,basilico,ramoscelle,ramoscelle,1
llama3.2-iter4,plants,piante,basilico,foglie,foglie,2
llama3.2-iter4,plants,piante,basilico,radici,radici,3
llama3.2-iter4,plants,piante,basilico,semi,semi,4
llama3.2-iter4,plants,piante,basilico,bulbi,bulbi,5
llama3.2-iter5,plants,piante,basilico,carciofi,carciofi,1
llama3.2-iter5,plants,piante,basilico,funghi,funghi,2
llama3.2-iter5,plants,piante,basilico,sedano,sedano,3
llama3.2-iter5,plants,piante,basilico,sedano crudo,sedano crudo,4
llama3.2-iter5,plants,piante,basilico,aglio,aglio,5
llama3.2-iter5,plants,piante,basilico,prezzemolo,prezzemolo,6
llama3.2-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere di vetro,di vetro,1
llama3.2-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere di plastica,di plastica,2
llama3.2-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere di carta,di carta,3
llama3.2-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere di cristallo,di cristallo,4
llama3.2-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere a unghia,a unghia,5
llama3.2-iter2,kitchenware,utensili da cucina,bicchiere,bicchiere per vino,per vino,1
llama3.2-iter2,kitchenware,utensili da cucina,bicchiere,bicchiere da tè,da tè,2
