participant,category,category_it,concept,exemplar,clean_exemplar,rank
idefics2-iter1,stationery,cancelleria,agenda,calendare dell'annuale,calendare dell'annuale,4
idefics2-iter1,stationery,cancelleria,agenda,telefonare,telefonare,5
idefics2-iter1,stationery,cancelleria,agenda,registratore,registratore,6
idefics2-iter2,stationery,cancelleria,agenda,notebook,notebook,1
idefics2-iter2,stationery,cancelleria,agenda,calendario,calendario,2
idefics2-iter2,stationery,cancelleria,agenda,calendar app,calendar app,3
idefics2-iter3,stationery,cancelleria,agenda,calendario,calendario,1
idefics2-iter3,stationery,cancelleria,agenda,calendario digitale,calendario digitale,2
idefics2-iter3,stationery,cancelleria,agenda,calendario sul telefonino,calendario sul telefonino,3
idefics2-iter3,stationery,cancelleria,agenda,listino,listino,4
idefics2-iter3,stationery,cancelleria,agenda,programma,programma,5
idefics2-iter4,stationery,cancelleria,agenda,notebook,notebook,1
idefics2-iter4,stationery,cancelleria,agenda,calendario,calendario,2
idefics2-iter5,stationery,cancelleria,agenda,scheda da portare,scheda da portare,1
idefics2-iter5,stationery,cancelleria,agenda,documento con risultati,documento con risultati,2
idefics2-iter5,stationery,cancelleria,agenda,applicazione per telefonini cellulari/telefoni,applicazione per telefonini cellulari/telefoni,3
idefics2-iter5,stationery,cancelleria,agenda,applicazione web/sito web,applicazione web/sito web,4
idefics2-iter5,stationery,cancelleria,agenda,applicazione per le tacche,applicazione per le tacche,5
idefics2-iter5,stationery,cancelleria,agenda,applicazione di calendario personalizzata per il software,applicazione di calendario personalizzata per il software,6
idefics2-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,t-shirt,t-shirt,1
idefics2-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,jeans,jeans,2
idefics2-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,abbetine,abbetine,3
idefics2-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,camisa,camisa,4
idefics2-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,pantaloni,pantaloni,5
idefics2-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,piastra,piastra,1
idefics2-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,calzifoghi,calzifoghi,2
idefics2-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,calze,calze,3
idefics2-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,bretelle,bretelle,4
idefics2-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,pantoloon,pantoloon,5
idefics2-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,pollo,pollo,1
idefics2-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,salsicia,salsicia,2
idefics2-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,scacciola,scacciola,3
idefics2-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,ustica,ustica,4
idefics2-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,spada,spada,5
idefics2-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,maiale,maiale,6
idefics2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,pantaholder,pantaholder,1
idefics2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,pugni,pugni,2
idefics2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,cascinette,cascinette,3
idefics2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,rivetini,rivetini,4
idefics2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,insetti,insetti,5
idefics2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,ghette,ghette,6
idefics2-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,sottoghette,sottoghette,7
idefics2-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,adidas,adidas,1
idefics2-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,nike,nike,2
idefics2-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,puma,puma,3
idefics2-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,new balance,new balance,4
idefics2-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,asics,asics,5
idefics2-iter1,furniture,mobili,armadio,armadio per vestiti,per vestiti,1
idefics2-iter1,furniture,mobili,armadio,armadio per abbigliamenti,per abbigliamenti,2
idefics2-iter1,furniture,mobili,armadio,armadio per libri,per libri,3
idefics2-iter2,furniture,mobili,armadio,armatore,armatore,1
idefics2-iter2,furniture,mobili,armadio,armatore a bocca,armatore a bocca,2
idefics2-iter2,furniture,mobili,armadio,armatore a tua,armatore a tua,3
idefics2-iter2,furniture,mobili,armadio,armatore a taver,armatore a taver,4
idefics2-iter2,furniture,mobili,armadio,scoppiofiamma,scoppiofiamma,5
idefics2-iter3,furniture,mobili,armadio,armatino,armatino,1
idefics2-iter3,furniture,mobili,armadio,giacche armadio,giacche ,2
idefics2-iter3,furniture,mobili,armadio,camice armadio,camice ,3
idefics2-iter3,furniture,mobili,armadio,scarpe armadio,scarpe ,4
idefics2-iter4,furniture,mobili,armadio,armati,armati,1
idefics2-iter4,furniture,mobili,armadio,scritto,scritto,2
idefics2-iter4,furniture,mobili,armadio,muro,muro,3
idefics2-iter5,furniture,mobili,armadio,armadio per vestiti,per vestiti,1
idefics2-iter5,furniture,mobili,armadio,armatino,armatino,2
idefics2-iter5,furniture,mobili,armadio,closet a tenuta,closet a tenuta,3
idefics2-iter5,furniture,mobili,armadio,rack orlato,rack orlato,4
idefics2-iter1,stationery,cancelleria,astuccio,casserole,casserole,1
idefics2-iter1,stationery,cancelleria,astuccio,coltello,coltello,2
idefics2-iter1,stationery,cancelleria,astuccio,lingue di maiale,lingue di maiale,3
idefics2-iter1,stationery,cancelleria,astuccio,misto di verdure,misto di verdure,4
idefics2-iter1,stationery,cancelleria,astuccio,olive,olive,5
idefics2-iter1,stationery,cancelleria,astuccio,pane,pane,6
idefics2-iter1,stationery,cancelleria,astuccio,pesce,pesce,7
idefics2-iter1,stationery,cancelleria,astuccio,polenta,polenta,8
idefics2-iter1,stationery,cancelleria,astuccio,riso,riso,9
idefics2-iter1,stationery,cancelleria,astuccio,strutto,strutto,10
idefics2-iter2,stationery,cancelleria,astuccio,agua caliente,agua caliente,1
idefics2-iter2,stationery,cancelleria,astuccio,agua fría,agua fría,2
idefics2-iter2,stationery,cancelleria,astuccio,agua fría con espuma,agua fría con espuma,3
idefics2-iter2,stationery,cancelleria,astuccio,agua fría con espuma de soda,agua fría con espuma de soda,4
idefics2-iter3,stationery,cancelleria,astuccio,piatto coni,piatto coni,1
idefics2-iter3,stationery,cancelleria,astuccio,piatto stampato,piatto stampato,2
idefics2-iter3,stationery,cancelleria,astuccio,bocca di scure,bocca di scure,3
idefics2-iter3,stationery,cancelleria,astuccio,picchio,picchio,4
idefics2-iter4,stationery,cancelleria,astuccio,forno a legna,forno a legna,1
idefics2-iter4,stationery,cancelleria,astuccio,forno elettrico/gas,forno elettrico/gas,2
idefics2-iter4,stationery,cancelleria,astuccio,forno d'acqua-cibio,forno d'acqua-cibio,3
idefics2-iter5,stationery,cancelleria,astuccio,forno,forno,1
idefics2-iter5,stationery,cancelleria,astuccio,pannarelli o pizza a portafoglio,pannarelli o pizza a portafoglio,2
idefics2-iter5,stationery,cancelleria,astuccio,pane,pane,3
idefics2-iter5,stationery,cancelleria,astuccio,biscotti,biscotti,4
idefics2-iter1,hobbies,passatempi,attrezzo,"lavatrice, un attrezzo usato per ripulire e riscldere indumenti","lavatrice, un  usato per ripulire e riscldere indumenti",1
idefics2-iter1,hobbies,passatempi,attrezzo,"granulatore, un attrezzo utilizzato per trasformare un sistema di produzione di potenza con diversi consumi di potenza in un sistema di produzione con un solo consumo","granulatore, un  utilizzato per trasformare un sistema di produzione di potenza con diversi consumi di potenza in un sistema di produzione con un solo consumo",2
idefics2-iter1,hobbies,passatempi,attrezzo,"bobino, un attrezzo che si usa per impacchettare o spostare dei materiali","bobino, un  che si usa per impacchettare o spostare dei materiali",3
idefics2-iter2,hobbies,passatempi,attrezzo,macchina per lava lavandere a secca,macchina per lava lavandere a secca,1
idefics2-iter2,hobbies,passatempi,attrezzo,macchina da scultura,macchina da scultura,2
idefics2-iter2,hobbies,passatempi,attrezzo,fotocamera,fotocamera,3
idefics2-iter2,hobbies,passatempi,attrezzo,macchina da lavoro,macchina da lavoro,4
idefics2-iter2,hobbies,passatempi,attrezzo,bicicletta,bicicletta,5
idefics2-iter2,hobbies,passatempi,attrezzo,telefono,telefono,6
idefics2-iter3,hobbies,passatempi,attrezzo,"attrezzo unico,","unico,",1
idefics2-iter3,hobbies,passatempi,attrezzo,"attrezzo multiuse,","multiuse,",2
idefics2-iter3,hobbies,passatempi,attrezzo,"attrezzo legale,","legale,",3
idefics2-iter3,hobbies,passatempi,attrezzo,"attrezzo illimitato,","illimitato,",4
idefics2-iter3,hobbies,passatempi,attrezzo,attrezzo personalizzato,personalizzato,5
idefics2-iter4,hobbies,passatempi,attrezzo,astea,astea,1
idefics2-iter4,hobbies,passatempi,attrezzo,asce,asce,2
idefics2-iter4,hobbies,passatempi,attrezzo,scappole,scappole,3
idefics2-iter4,hobbies,passatempi,attrezzo,chiavi,chiavi,4
idefics2-iter4,hobbies,passatempi,attrezzo,martedello,martedello,5
idefics2-iter4,hobbies,passatempi,attrezzo,falcione,falcione,6
idefics2-iter4,hobbies,passatempi,attrezzo,lentino,lentino,7
idefics2-iter4,hobbies,passatempi,attrezzo,lancia,lancia,8
idefics2-iter5,hobbies,passatempi,attrezzo,attrezzo da cucina,da cucina,1
idefics2-iter5,hobbies,passatempi,attrezzo,utensilo,utensilo,2
idefics2-iter5,hobbies,passatempi,attrezzo,strumento,strumento,3
idefics2-iter5,hobbies,passatempi,attrezzo,piccola arma,piccola arma,4
idefics2-iter5,hobbies,passatempi,attrezzo,strumento musica,strumento musica,5
idefics2-iter1,vehicles,veicoli,autobus,pullman,pullman,1
idefics2-iter1,vehicles,veicoli,autobus,pullman standard,pullman standard,2
idefics2-iter1,vehicles,veicoli,autobus,mercedes,mercedes,3
idefics2-iter1,vehicles,veicoli,autobus,motor coach,motor coach,4
idefics2-iter1,vehicles,veicoli,autobus,tilt bus,tilt bus,5
idefics2-iter2,vehicles,veicoli,autobus,pullman,pullman,1
idefics2-iter2,vehicles,veicoli,autobus,scuolabus,scuolabus,2
idefics2-iter2,vehicles,veicoli,autobus,pullman bus company,pullman bus company,3
idefics2-iter2,vehicles,veicoli,autobus,scuola bus company,scuola bus company,4
idefics2-iter2,vehicles,veicoli,autobus,school bus,school bus,5
idefics2-iter2,vehicles,veicoli,autobus,double-decker bus,double-decker bus,6
idefics2-iter3,vehicles,veicoli,autobus,autobus locale,locale,1
idefics2-iter3,vehicles,veicoli,autobus,autobus metropolitano,metropolitano,2
idefics2-iter3,vehicles,veicoli,autobus,autobus urbani,urbani,3
idefics2-iter3,vehicles,veicoli,autobus,autobus suburbano,suburbano,4
idefics2-iter3,vehicles,veicoli,autobus,autobus intercittatori,intercittatori,5
idefics2-iter3,vehicles,veicoli,autobus,autobus regionali,regionali,6
idefics2-iter3,vehicles,veicoli,autobus,autobus long distance,long distance,7
idefics2-iter4,vehicles,veicoli,autobus,autobus in città,in città,1
idefics2-iter4,vehicles,veicoli,autobus,autobus suburbanio,suburbanio,2
idefics2-iter4,vehicles,veicoli,autobus,autobus interurbano,interurbano,3
idefics2-iter4,vehicles,veicoli,autobus,minibus,minibus,4
idefics2-iter4,vehicles,veicoli,autobus,pulling,pulling,5
idefics2-iter4,vehicles,veicoli,autobus,camion de raccordo,camion de raccordo,6
idefics2-iter5,vehicles,veicoli,autobus,filobus,filobus,1
idefics2-iter5,vehicles,veicoli,autobus,metropolitana,metropolitana,2
idefics2-iter5,vehicles,veicoli,autobus,pullman,pullman,3
idefics2-iter5,vehicles,veicoli,autobus,autocarlo,autocarlo,4
idefics2-iter5,vehicles,veicoli,autobus,autobus interurbani,interurbani,5
idefics2-iter5,vehicles,veicoli,autobus,minibus,minibus,6
idefics2-iter1,vehicles,veicoli,automobile,bicicletta,bicicletta,1
idefics2-iter1,vehicles,veicoli,automobile,auto,auto,2
idefics2-iter1,vehicles,veicoli,automobile,camion,camion,3
idefics2-iter1,vehicles,veicoli,automobile,bus,bus,4
idefics2-iter1,vehicles,veicoli,automobile,motociclo,motociclo,5
idefics2-iter1,vehicles,veicoli,automobile,scooter,scooter,6
idefics2-iter1,vehicles,veicoli,automobile,autobus,autobus,7
idefics2-iter1,vehicles,veicoli,automobile,carrozzella,carrozzella,8
idefics2-iter2,vehicles,veicoli,automobile,berlina,berlina,1
idefics2-iter2,vehicles,veicoli,automobile,sedan,sedan,2
idefics2-iter2,vehicles,veicoli,automobile,limousine,limousine,3
idefics2-iter2,vehicles,veicoli,automobile,cup car,cup car,4
idefics2-iter2,vehicles,veicoli,automobile,supercar,supercar,5
idefics2-iter2,vehicles,veicoli,automobile,sportcar,sportcar,6
idefics2-iter3,vehicles,veicoli,automobile,autovettura,autovettura,1
idefics2-iter3,vehicles,veicoli,automobile,van,van,2
idefics2-iter3,vehicles,veicoli,automobile,autotrasporto,autotrasporto,3
idefics2-iter3,vehicles,veicoli,automobile,moto,moto,4
idefics2-iter3,vehicles,veicoli,automobile,fuel,fuel,5
idefics2-iter3,vehicles,veicoli,automobile,bus,bus,6
idefics2-iter3,vehicles,veicoli,automobile,scooter,scooter,7
idefics2-iter3,vehicles,veicoli,automobile,tractor,tractor,8
idefics2-iter4,vehicles,veicoli,automobile,auto,auto,1
idefics2-iter4,vehicles,veicoli,automobile,casco,casco,2
idefics2-iter4,vehicles,veicoli,automobile,macchina,macchina,3
idefics2-iter4,vehicles,veicoli,automobile,auto di lavoro,auto di lavoro,4
idefics2-iter4,vehicles,veicoli,automobile,auto sport,auto sport,5
idefics2-iter4,vehicles,veicoli,automobile,utility,utility,6
idefics2-iter4,vehicles,veicoli,automobile,monete,monete,7
idefics2-iter5,vehicles,veicoli,automobile,auto,auto,1
idefics2-iter5,vehicles,veicoli,automobile,cacciavagheggi,cacciavagheggi,2
idefics2-iter5,vehicles,veicoli,automobile,autotrucchi,autotrucchi,3
idefics2-iter5,vehicles,veicoli,automobile,roadster,roadster,4
idefics2-iter5,vehicles,veicoli,automobile,camion,camion,5
idefics2-iter5,vehicles,veicoli,automobile,caccia,caccia,6
idefics2-iter1,housing buildings,edifici residenziali,bagno,doccia,doccia,1
idefics2-iter1,housing buildings,edifici residenziali,bagno,vaso,vaso,2
idefics2-iter1,housing buildings,edifici residenziali,bagno,vaso da bagno,vaso da ,3
idefics2-iter1,housing buildings,edifici residenziali,bagno,toilette,toilette,4
idefics2-iter1,housing buildings,edifici residenziali,bagno,vaso,vaso,5
idefics2-iter2,housing buildings,edifici residenziali,bagno,bacino,bacino,1
idefics2-iter2,housing buildings,edifici residenziali,bagno,vasta,vasta,2
idefics2-iter2,housing buildings,edifici residenziali,bagno,stivale,stivale,3
idefics2-iter2,housing buildings,edifici residenziali,bagno,tossetta,tossetta,4
idefics2-iter2,housing buildings,edifici residenziali,bagno,vaso,vaso,5
idefics2-iter2,housing buildings,edifici residenziali,bagno,fonte,fonte,6
idefics2-iter3,housing buildings,edifici residenziali,bagno,bagno per bagno,per bagno,1
idefics2-iter3,housing buildings,edifici residenziali,bagno,bagno per lava,per lava,2
idefics2-iter3,housing buildings,edifici residenziali,bagno,bagno per lava e bagno,per lava e bagno,3
idefics2-iter3,housing buildings,edifici residenziali,bagno,bagno per shampoo,per shampoo,4
idefics2-iter3,housing buildings,edifici residenziali,bagno,bagno per shampoo e rinso,per shampoo e rinso,5
idefics2-iter3,housing buildings,edifici residenziali,bagno,bagno per biberoni,per biberoni,6
idefics2-iter4,housing buildings,edifici residenziali,bagno,vasca da bagno,vasca da ,1
idefics2-iter4,housing buildings,edifici residenziali,bagno,vaso per ciliegi,vaso per ciliegi,2
idefics2-iter4,housing buildings,edifici residenziali,bagno,doccia,doccia,3
idefics2-iter4,housing buildings,edifici residenziali,bagno,stovia,stovia,4
idefics2-iter4,housing buildings,edifici residenziali,bagno,bollitore,bollitore,5
idefics2-iter4,housing buildings,edifici residenziali,bagno,piccola vasca per freddi,piccola vasca per freddi,6
idefics2-iter5,housing buildings,edifici residenziali,bagno,acqua,acqua,1
idefics2-iter5,housing buildings,edifici residenziali,bagno,sanitario,sanitario,2
idefics2-iter1,housing buildings,edifici residenziali,balcone,balcone vero e proprio,vero e proprio,1
idefics2-iter1,housing buildings,edifici residenziali,balcone,terrazza,terrazza,2
idefics2-iter1,housing buildings,edifici residenziali,balcone,veranda,veranda,3
idefics2-iter1,housing buildings,edifici residenziali,balcone,balcone sul retro,sul retro,4
idefics2-iter1,housing buildings,edifici residenziali,balcone,piccolo balcone nel giro della sala,piccolo  nel giro della sala,5
idefics2-iter1,housing buildings,edifici residenziali,balcone,balcone a cornicello,a cornicello,6
idefics2-iter2,housing buildings,edifici residenziali,balcone,terrazza,terrazza,1
idefics2-iter2,housing buildings,edifici residenziali,balcone,terrazzino,terrazzino,2
idefics2-iter2,housing buildings,edifici residenziali,balcone,veranda,veranda,3
idefics2-iter3,housing buildings,edifici residenziali,balcone,poggio,poggio,1
idefics2-iter3,housing buildings,edifici residenziali,balcone,tetto,tetto,2
idefics2-iter3,housing buildings,edifici residenziali,balcone,vetro,vetro,3
idefics2-iter4,housing buildings,edifici residenziali,balcone,loggia,loggia,1
idefics2-iter4,housing buildings,edifici residenziali,balcone,terrazza,terrazza,2
idefics2-iter4,housing buildings,edifici residenziali,balcone,terrazzi a tetto,terrazzi a tetto,3
idefics2-iter4,housing buildings,edifici residenziali,balcone,palco d'angolo dell'edificio,palco d'angolo dell'edificio,4
idefics2-iter4,housing buildings,edifici residenziali,balcone,palco d'angolo al piano terreno,palco d'angolo al piano terreno,5
idefics2-iter4,housing buildings,edifici residenziali,balcone,veranda or piazzale,veranda or piazzale,6
idefics2-iter5,housing buildings,edifici residenziali,balcone,balcone abbassato,abbassato,1
idefics2-iter5,housing buildings,edifici residenziali,balcone,balcone a giro,a giro,2
idefics2-iter5,housing buildings,edifici residenziali,balcone,balcone a livello,a livello,3
idefics2-iter5,housing buildings,edifici residenziali,balcone,balcone eliotropo,eliotropo,4
idefics2-iter5,housing buildings,edifici residenziali,balcone,balcone ottico,ottico,5
idefics2-iter1,plants,piante,basilico,basilicum dolce,basilicum dolce,1
idefics2-iter1,plants,piante,basilico,basilicum verde,basilicum verde,2
idefics2-iter1,plants,piante,basilico,basilicum bianco,basilicum bianco,3
idefics2-iter1,plants,piante,basilico,basilicum rosso,basilicum rosso,4
idefics2-iter1,plants,piante,basilico,basilicum rossico,basilicum rossico,5
idefics2-iter2,plants,piante,basilico,basilico americano,americano,1
idefics2-iter2,plants,piante,basilico,basilico italiano,italiano,2
idefics2-iter2,plants,piante,basilico,basilico turco,turco,3
idefics2-iter2,plants,piante,basilico,basilico romano,romano,4
idefics2-iter3,plants,piante,basilico,basilico rosso,rosso,1
idefics2-iter3,plants,piante,basilico,basilico verde,verde,2
idefics2-iter3,plants,piante,basilico,basilico santo,santo,3
idefics2-iter3,plants,piante,basilico,basilico cinese,cinese,4
idefics2-iter3,plants,piante,basilico,basilico ciliegi,ciliegi,5
idefics2-iter4,plants,piante,basilico,basilico italiano,italiano,1
idefics2-iter4,plants,piante,basilico,basilico peppermint,peppermint,2
idefics2-iter4,plants,piante,basilico,basilico thai,thai,3
idefics2-iter4,plants,piante,basilico,basilico a foglio,a foglio,4
idefics2-iter5,plants,piante,basilico,genere,genere,1
idefics2-iter5,plants,piante,basilico,specie,specie,2
idefics2-iter5,plants,piante,basilico,varietà,varietà,3
idefics2-iter1,kitchenware,utensili da cucina,bicchiere,copa,copa,1
idefics2-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere di birra,di birra,2
idefics2-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere dei tassoni,dei tassoni,3
idefics2-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere di champagne,di champagne,4
idefics2-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere di vino,di vino,5
idefics2-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere ceramico,ceramico,6
idefics2-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere metallico,metallico,7
idefics2-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere plastico,plastico,8
idefics2-iter1,kitchenware,utensili da cucina,bicchiere,bicchiere di vetro,di vetro,9
idefics2-iter2,kitchenware,utensili da cucina,bicchiere,porcellana,porcellana,1
idefics2-iter2,kitchenware,utensili da cucina,bicchiere,ceramica,ceramica,2
idefics2-iter2,kitchenware,utensili da cucina,bicchiere,carta,carta,3
idefics2-iter2,kitchenware,utensili da cucina,bicchiere,pallette,pallette,4
idefics2-iter2,kitchenware,utensili da cucina,bicchiere,stagno,stagno,5
idefics2-iter2,kitchenware,utensili da cucina,bicchiere,botzella,botzella,6
idefics2-iter3,kitchenware,utensili da cucina,bicchiere,coppetta,coppetta,1
idefics2-iter3,kitchenware,utensili da cucina,bicchiere,tazzina,tazzina,2
idefics2-iter3,kitchenware,utensili da cucina,bicchiere,teglia,teglia,3
idefics2-iter3,kitchenware,utensili da cucina,bicchiere,boccino,boccino,4
idefics2-iter3,kitchenware,utensili da cucina,bicchiere,boccalino,boccalino,5
idefics2-iter4,kitchenware,utensili da cucina,bicchiere,bicchiere di vetro,di vetro,1
idefics2-iter4,kitchenware,utensili da cucina,bicchiere,bicchiere plastico,plastico,2
idefics2-iter4,kitchenware,utensili da cucina,bicchiere,bicchiere metallico,metallico,3
idefics2-iter4,kitchenware,utensili da cucina,bicchiere,bicchiere da molo,da molo,4
idefics2-iter4,kitchenware,utensili da cucina,bicchiere,bicchiere grande,grande,5
idefics2-iter4,kitchenware,utensili da cucina,bicchiere,bicchiere piccolo,piccolo,6
idefics2-iter5,kitchenware,utensili da cucina,bicchiere,bicchiere al vino,al vino,1
idefics2-iter5,kitchenware,utensili da cucina,bicchiere,bicchiere al milk,al milk,2
idefics2-iter5,kitchenware,utensili da cucina,bicchiere,bicchiere all'acqua,all'acqua,3
idefics2-iter5,kitchenware,utensili da cucina,bicchiere,bicchiere al latte,al latte,4
idefics2-iter1,vehicles,veicoli,bicicletta,bianchi,bianchi,1
idefics2-iter1,vehicles,veicoli,bicicletta,specialized,specialized,2
idefics2-iter1,vehicles,veicoli,bicicletta,giro,giro,3
idefics2-iter1,vehicles,veicoli,bicicletta,pinarello,pinarello,4
idefics2-iter1,vehicles,veicoli,bicicletta,focus,focus,5
idefics2-iter1,vehicles,veicoli,bicicletta,cervélo,cervélo,6
idefics2-iter2,vehicles,veicoli,bicicletta,mtb,mtb,1
idefics2-iter2,vehicles,veicoli,bicicletta,gravel,gravel,2
idefics2-iter2,vehicles,veicoli,bicicletta,cross-country,cross-country,3
