participant,category,category_it,concept,exemplar,clean_exemplar,rank
mixtral-iter1,vehicles,veicoli,aereo,aereo da caccia,da caccia,2
mixtral-iter1,vehicles,veicoli,aereo,aereo da trasporto,da trasporto,3
mixtral-iter1,vehicles,veicoli,aereo,aereo da turismo,da turismo,4
mixtral-iter1,vehicles,veicoli,aereo,aereo acrobatico,acrobatico,5
mixtral-iter1,vehicles,veicoli,aereo,idrovolante,idrovolante,6
mixtral-iter1,vehicles,veicoli,aereo,aereo a reazione,a reazione,7
mixtral-iter1,vehicles,veicoli,aereo,aereo a elica,a elica,8
mixtral-iter1,vehicles,veicoli,aereo,aereo cargo,cargo,9
mixtral-iter1,vehicles,veicoli,aereo,aereo da addestramento,da addestramento,10
mixtral-iter1,vehicles,veicoli,aereo,aereo spia,spia,11
mixtral-iter1,vehicles,veicoli,aereo,aereo bombardiere,bombardiere,12
mixtral-iter1,vehicles,veicoli,aereo,aereo da ricognizione,da ricognizione,13
mixtral-iter1,vehicles,veicoli,aereo,aereo bimotore,bimotore,14
mixtral-iter1,vehicles,veicoli,aereo,aereo monomotore,monomotore,15
mixtral-iter1,vehicles,veicoli,aereo,aereo senza pilota,senza pilota,16
mixtral-iter1,vehicles,veicoli,aereo,aereo business,business,17
mixtral-iter1,vehicles,veicoli,aereo,aereo amfibio,amfibio,18
mixtral-iter1,vehicles,veicoli,aereo,aereo leggero,leggero,19
mixtral-iter2,vehicles,veicoli,aereo,boeing 747,boeing 747,1
mixtral-iter2,vehicles,veicoli,aereo,airbus a320,airbus a320,2
mixtral-iter2,vehicles,veicoli,aereo,cessna 152,cessna 152,3
mixtral-iter2,vehicles,veicoli,aereo,f-16 fighting falcon,f-16 fighting falcon,4
mixtral-iter2,vehicles,veicoli,aereo,boeing 777,boeing 777,5
mixtral-iter2,vehicles,veicoli,aereo,boeing 737,boeing 737,6
mixtral-iter2,vehicles,veicoli,aereo,airbus a380,airbus a380,7
mixtral-iter2,vehicles,veicoli,aereo,bombardier crj,bombardier crj,8
mixtral-iter2,vehicles,veicoli,aereo,embraer e-jet,embraer e-jet,9
mixtral-iter2,vehicles,veicoli,aereo,mig-29,mig-29,10
mixtral-iter2,vehicles,veicoli,aereo,lockheed martin f-22 raptor,lockheed martin f-22 raptor,11
mixtral-iter2,vehicles,veicoli,aereo,airbus a330,airbus a330,12
mixtral-iter2,vehicles,veicoli,aereo,airbus a350,airbus a350,13
mixtral-iter2,vehicles,veicoli,aereo,boeing 787 dreamliner,boeing 787 dreamliner,14
mixtral-iter2,vehicles,veicoli,aereo,de havilland dhc-2 beaver,de havilland dhc-2 beaver,15
mixtral-iter2,vehicles,veicoli,aereo,antonov an-225,antonov an-225,16
mixtral-iter2,vehicles,veicoli,aereo,aero commander,aero commander,17
mixtral-iter2,vehicles,veicoli,aereo,bell boeing v-22 osp,bell boeing v-22 osp,18
mixtral-iter3,vehicles,veicoli,aereo,aereo da combattimento,da combattimento,1
mixtral-iter3,vehicles,veicoli,aereo,aereo da trasporto,da trasporto,2
mixtral-iter3,vehicles,veicoli,aereo,aereo da turismo,da turismo,3
mixtral-iter3,vehicles,veicoli,aereo,aereo da addestramento,da addestramento,4
mixtral-iter3,vehicles,veicoli,aereo,aereo da caccia,da caccia,5
mixtral-iter3,vehicles,veicoli,aereo,aereo da pattugliamento marittimo,da pattugliamento marittimo,6
mixtral-iter3,vehicles,veicoli,aereo,aereo da ricognizione,da ricognizione,7
mixtral-iter3,vehicles,veicoli,aereo,aereo da trasporto passeggeri,da trasporto passeggeri,8
mixtral-iter3,vehicles,veicoli,aereo,aereo da attacco al suolo,da attacco al suolo,9
mixtral-iter3,vehicles,veicoli,aereo,aereo da attacco leggero,da attacco leggero,10
mixtral-iter3,vehicles,veicoli,aereo,aereo da collegamento,da collegamento,11
mixtral-iter3,vehicles,veicoli,aereo,aereo da traino alpino,da traino alpino,12
mixtral-iter3,vehicles,veicoli,aereo,aereo idrovolante,idrovolante,13
mixtral-iter3,vehicles,veicoli,aereo,aereo anfibio,anfibio,14
mixtral-iter3,vehicles,veicoli,aereo,aereo da aerofotogrammetria,da aerofotogrammetria,15
mixtral-iter3,vehicles,veicoli,aereo,aereo da parac,da parac,16
mixtral-iter4,vehicles,veicoli,aereo,aereo da trasporto passeggeri,da trasporto passeggeri,1
mixtral-iter4,vehicles,veicoli,aereo,aereo da caccia,da caccia,2
mixtral-iter4,vehicles,veicoli,aereo,aereo da addestramento,da addestramento,3
mixtral-iter4,vehicles,veicoli,aereo,aereo da turismo,da turismo,4
mixtral-iter4,vehicles,veicoli,aereo,aereo da trasporto merci,da trasporto merci,5
mixtral-iter4,vehicles,veicoli,aereo,aereo da pattugliamento marittimo,da pattugliamento marittimo,6
mixtral-iter4,vehicles,veicoli,aereo,aereo da ricognizione,da ricognizione,7
mixtral-iter4,vehicles,veicoli,aereo,aereo da attacco al suolo,da attacco al suolo,8
mixtral-iter4,vehicles,veicoli,aereo,aereo da sorveglianza,da sorveglianza,9
mixtral-iter4,vehicles,veicoli,aereo,aereo da trasporto truppe,da trasporto truppe,10
mixtral-iter4,vehicles,veicoli,aereo,aereo da caccia bombardiere,da caccia bombardiere,11
mixtral-iter4,vehicles,veicoli,aereo,aereo idrovolante,idrovolante,12
mixtral-iter4,vehicles,veicoli,aereo,aereo da collegamento,da collegamento,13
mixtral-iter4,vehicles,veicoli,aereo,aereo da allenamento,da allenamento,14
mixtral-iter4,vehicles,veicoli,aereo,aereo agricolo,agricolo,15
mixtral-iter4,vehicles,veicoli,aereo,aereo anf,anf,16
mixtral-iter5,vehicles,veicoli,aereo,aereo da caccia,da caccia,1
mixtral-iter5,vehicles,veicoli,aereo,aereo da trasporto,da trasporto,2
mixtral-iter5,vehicles,veicoli,aereo,aereo da turismo,da turismo,3
mixtral-iter5,vehicles,veicoli,aereo,aereo da addestramento,da addestramento,4
mixtral-iter5,vehicles,veicoli,aereo,aereo da linea,da linea,5
mixtral-iter5,vehicles,veicoli,aereo,aereo da combattimento,da combattimento,6
mixtral-iter5,vehicles,veicoli,aereo,aereo cargo,cargo,7
mixtral-iter5,vehicles,veicoli,aereo,aereo acrobatico,acrobatico,8
mixtral-iter5,vehicles,veicoli,aereo,aereo anfibio,anfibio,9
mixtral-iter5,vehicles,veicoli,aereo,aereo bombardiere,bombardiere,10
mixtral-iter5,vehicles,veicoli,aereo,aereo ricognitore,ricognitore,11
mixtral-iter5,vehicles,veicoli,aereo,aereo da pattugliamento,da pattugliamento,12
mixtral-iter5,vehicles,veicoli,aereo,aliante,aliante,13
mixtral-iter5,vehicles,veicoli,aereo,elicottero,elicottero,14
mixtral-iter5,vehicles,veicoli,aereo,convertiplano,convertiplano,15
mixtral-iter5,vehicles,veicoli,aereo,dirigibile,dirigibile,16
mixtral-iter5,vehicles,veicoli,aereo,aerostato,aerostato,17
mixtral-iter5,vehicles,veicoli,aereo,globo,globo,18
mixtral-iter5,vehicles,veicoli,aereo,aeronave sperimentale,aeronave sperimentale,19
mixtral-iter5,vehicles,veicoli,aereo,veivolo a pilotaggio remoto,veivolo a pilotaggio remoto,20
mixtral-iter1,stationery,cancelleria,agenda,agenda digitale,digitale,1
mixtral-iter1,stationery,cancelleria,agenda,agenda appointments,appointments,2
mixtral-iter1,stationery,cancelleria,agenda,agenda giornaliera,giornaliera,3
mixtral-iter1,stationery,cancelleria,agenda,agenda planner,planner,4
mixtral-iter1,stationery,cancelleria,agenda,agenda scolastica,scolastica,5
mixtral-iter1,stationery,cancelleria,agenda,agenda settimanale,settimanale,6
mixtral-iter1,stationery,cancelleria,agenda,agenda mensile,mensile,7
mixtral-iter1,stationery,cancelleria,agenda,agenda annuale,annuale,8
mixtral-iter1,stationery,cancelleria,agenda,agenda diario,diario,9
mixtral-iter1,stationery,cancelleria,agenda,agenda organizer,organizer,10
mixtral-iter1,stationery,cancelleria,agenda,agenda wall calendar,wall calendar,11
mixtral-iter1,stationery,cancelleria,agenda,agenda pocket agenda,pocket agenda,12
mixtral-iter1,stationery,cancelleria,agenda,agenda agenda personale,agenda personale,13
mixtral-iter1,stationery,cancelleria,agenda,agenda agenda da tavolo,agenda da tavolo,14
mixtral-iter1,stationery,cancelleria,agenda,agenda agenda da viaggio,agenda da viaggio,15
mixtral-iter1,stationery,cancelleria,agenda,agenda agenda per la cucina,agenda per la cucina,16
mixtral-iter1,stationery,cancelleria,agenda,agenda agenda per ufficio,agenda per ufficio,17
mixtral-iter1,stationery,cancelleria,agenda,agenda agenda per la scrivania,agenda per la scrivania,18
mixtral-iter1,stationery,cancelleria,agenda,agenda agenda per la camera da letto,agenda per la camera da letto,19
mixtral-iter1,stationery,cancelleria,agenda,agenda agenda per il soggiorno,agenda per il soggiorno,20
mixtral-iter1,stationery,cancelleria,agenda,agenda agenda di lavoro,agenda di lavoro,21
mixtral-iter1,stationery,cancelleria,agenda,agenda agenda di studio,agenda di studio,22
mixtral-iter1,stationery,cancelleria,agenda,agenda agenda per il tempo libero,agenda per il tempo libero,23
mixtral-iter1,stationery,cancelleria,agenda,agenda agenda per la fam,agenda per la fam,24
mixtral-iter2,stationery,cancelleria,agenda,agenda settimanale,settimanale,1
mixtral-iter2,stationery,cancelleria,agenda,agenda mensile,mensile,2
mixtral-iter2,stationery,cancelleria,agenda,agenda annuale,annuale,3
mixtral-iter2,stationery,cancelleria,agenda,agenda giornaliera,giornaliera,4
mixtral-iter2,stationery,cancelleria,agenda,agenda scolastica,scolastica,5
mixtral-iter2,stationery,cancelleria,agenda,agenda da tavolo,da tavolo,6
mixtral-iter2,stationery,cancelleria,agenda,agenda da viaggio,da viaggio,7
mixtral-iter2,stationery,cancelleria,agenda,agenda elettronica,elettronica,8
mixtral-iter2,stationery,cancelleria,agenda,agenda digitale,digitale,9
mixtral-iter2,stationery,cancelleria,agenda,agenda a soggetto,a soggetto,10
mixtral-iter2,stationery,cancelleria,agenda,agenda per appunti,per appunti,11
mixtral-iter2,stationery,cancelleria,agenda,agenda personale,personale,12
mixtral-iter2,stationery,cancelleria,agenda,agenda di lavoro,di lavoro,13
mixtral-iter2,stationery,cancelleria,agenda,agenda per la pianificazione,per la pianificazione,14
mixtral-iter2,stationery,cancelleria,agenda,agenda per la produttività,per la produttività,15
mixtral-iter3,stationery,cancelleria,agenda,agenda elettronica,elettronica,1
mixtral-iter3,stationery,cancelleria,agenda,agenda di carta,di carta,2
mixtral-iter3,stationery,cancelleria,agenda,agenda digitale,digitale,3
mixtral-iter3,stationery,cancelleria,agenda,agenda settimanale,settimanale,4
mixtral-iter3,stationery,cancelleria,agenda,agenda mensile,mensile,5
mixtral-iter3,stationery,cancelleria,agenda,agenda annuale,annuale,6
mixtral-iter3,stationery,cancelleria,agenda,agenda scolastica,scolastica,7
mixtral-iter3,stationery,cancelleria,agenda,agenda personale,personale,8
mixtral-iter3,stationery,cancelleria,agenda,agenda da ufficio,da ufficio,9
mixtral-iter3,stationery,cancelleria,agenda,agenda con elastico,con elastico,10
mixtral-iter3,stationery,cancelleria,agenda,agenda a spirale,a spirale,11
mixtral-iter3,stationery,cancelleria,agenda,agenda con tasca,con tasca,12
mixtral-iter3,stationery,cancelleria,agenda,agenda giornaliera,giornaliera,13
mixtral-iter3,stationery,cancelleria,agenda,agenda per appuntamenti,per appuntamenti,14
mixtral-iter3,stationery,cancelleria,agenda,agenda per meeting,per meeting,15
mixtral-iter3,stationery,cancelleria,agenda,agenda per riunioni,per riunioni,16
mixtral-iter3,stationery,cancelleria,agenda,agenda per impegni,per impegni,17
mixtral-iter3,stationery,cancelleria,agenda,agenda per obiettivi,per obiettivi,18
mixtral-iter3,stationery,cancelleria,agenda,agenda per compiti,per compiti,19
mixtral-iter3,stationery,cancelleria,agenda,agenda per progetti,per progetti,20
mixtral-iter3,stationery,cancelleria,agenda,agenda per attività,per attività,21
mixtral-iter3,stationery,cancelleria,agenda,agenda per obiettivi professionali,per obiettivi professionali,22
mixtral-iter3,stationery,cancelleria,agenda,agenda per obiettivi personali,per obiettivi personali,23
mixtral-iter4,stationery,cancelleria,agenda,agenda elettronica,elettronica,1
mixtral-iter4,stationery,cancelleria,agenda,agenda cartacea,cartacea,2
mixtral-iter4,stationery,cancelleria,agenda,agenda digitale,digitale,3
mixtral-iter4,stationery,cancelleria,agenda,agenda giornaliera,giornaliera,4
mixtral-iter4,stationery,cancelleria,agenda,agenda settimanale,settimanale,5
mixtral-iter4,stationery,cancelleria,agenda,agenda mensile,mensile,6
mixtral-iter4,stationery,cancelleria,agenda,agenda annuale,annuale,7
mixtral-iter4,stationery,cancelleria,agenda,agenda scolastica,scolastica,8
mixtral-iter4,stationery,cancelleria,agenda,agenda da ufficio,da ufficio,9
mixtral-iter4,stationery,cancelleria,agenda,agenda per appunti,per appunti,10
mixtral-iter4,stationery,cancelleria,agenda,agenda personale,personale,11
mixtral-iter4,stationery,cancelleria,agenda,agenda familiare,familiare,12
mixtral-iter4,stationery,cancelleria,agenda,agenda di viaggio,di viaggio,13
mixtral-iter4,stationery,cancelleria,agenda,agenda da tavolo,da tavolo,14
mixtral-iter4,stationery,cancelleria,agenda,agenda da polso,da polso,15
mixtral-iter4,stationery,cancelleria,agenda,agenda per la pianificazione,per la pianificazione,16
mixtral-iter4,stationery,cancelleria,agenda,agenda degli obiettivi,degli obiettivi,17
mixtral-iter4,stationery,cancelleria,agenda,agenda dei compiti,dei compiti,18
mixtral-iter4,stationery,cancelleria,agenda,agenda per appuntamenti,per appuntamenti,19
mixtral-iter4,stationery,cancelleria,agenda,agenda per riunioni,per riunioni,20
mixtral-iter4,stationery,cancelleria,agenda,agenda per progetti,per progetti,21
mixtral-iter4,stationery,cancelleria,agenda,agenda sanitaria,sanitaria,22
mixtral-iter4,stationery,cancelleria,agenda,agenda per lettura,per lettura,23
mixtral-iter4,stationery,cancelleria,agenda,agenda per cibo e pasti,per cibo e pasti,24
mixtral-iter5,stationery,cancelleria,agenda,agenda digitale,digitale,1
mixtral-iter5,stationery,cancelleria,agenda,agenda di carta,di carta,2
mixtral-iter5,stationery,cancelleria,agenda,agenda elettronica,elettronica,3
mixtral-iter5,stationery,cancelleria,agenda,agenda giornaliera,giornaliera,4
mixtral-iter5,stationery,cancelleria,agenda,agenda personale,personale,5
mixtral-iter5,stationery,cancelleria,agenda,agenda settimanale,settimanale,6
mixtral-iter5,stationery,cancelleria,agenda,agenda annuale,annuale,7
mixtral-iter5,stationery,cancelleria,agenda,agenda da tavolo,da tavolo,8
mixtral-iter5,stationery,cancelleria,agenda,agenda di tasca,di tasca,9
mixtral-iter5,stationery,cancelleria,agenda,agenda scolastica,scolastica,10
mixtral-iter5,stationery,cancelleria,agenda,agenda da ufficio,da ufficio,11
mixtral-iter5,stationery,cancelleria,agenda,agenda per appuntamenti,per appuntamenti,12
mixtral-iter5,stationery,cancelleria,agenda,agenda per impegni,per impegni,13
mixtral-iter5,stationery,cancelleria,agenda,agenda per meeting,per meeting,14
mixtral-iter5,stationery,cancelleria,agenda,agenda per riunioni,per riunioni,15
mixtral-iter5,stationery,cancelleria,agenda,agenda per viaggi,per viaggi,16
mixtral-iter5,stationery,cancelleria,agenda,agenda con promemoria,con promemoria,17
mixtral-iter5,stationery,cancelleria,agenda,agenda planner,planner,18
mixtral-iter5,stationery,cancelleria,agenda,agenda goal setting,goal setting,19
mixtral-iter5,stationery,cancelleria,agenda,agenda per pianificazione,per pianificazione,20
mixtral-iter5,stationery,cancelleria,agenda,agenda per la produttività,per la produttività,21
mixtral-iter5,stationery,cancelleria,agenda,ag,ag,22
mixtral-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,gancio appendiabiti,gancio ,1
mixtral-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,portaombrelli,portaombrelli,2
mixtral-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a muro,a muro,3
mixtral-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,stendino per abiti,stendino per abiti,4
mixtral-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,supporto per giacche,supporto per giacche,5
mixtral-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,attaccapanni da parete,attaccapanni da parete,6
mixtral-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,portabiancheria,portabiancheria,7
mixtral-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,portascarpe,portascarpe,8
mixtral-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da terra,da terra,9
mixtral-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,portaabiti a colonna,portaabiti a colonna,10
mixtral-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da armadio,da armadio,11
mixtral-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,portapantaloni,portapantaloni,12
mixtral-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,gancio appendiabiti,gancio ,1
mixtral-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,portaombrelli,portaombrelli,2
mixtral-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti adesivo,adesivo,3
mixtral-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,supporto appendiabiti,supporto ,4
mixtral-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a muro,a muro,5
mixtral-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da parete,da parete,6
mixtral-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a tutta altezza,a tutta altezza,7
mixtral-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da terra,da terra,8
mixtral-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da armadio,da armadio,9
mixtral-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti per porte,per porte,10
mixtral-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da porta,da porta,11
mixtral-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da viaggio,da viaggio,12
mixtral-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti per cappotti,per cappotti,13
mixtral-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti per borse,per borse,14
mixtral-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti per cinture,per cinture,15
mixtral-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti per sciarpe,per sciarpe,16
mixtral-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti con specchio,con specchio,17
mixtral-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiab,appendiab,18
mixtral-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,gancio appendiabiti,gancio ,1
mixtral-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,braccio appendiabiti,braccio ,2
mixtral-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti adesivo,adesivo,3
mixtral-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a muro,a muro,4
mixtral-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da parete,da parete,5
mixtral-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da porta,da porta,6
mixtral-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da scrivania,da scrivania,7
mixtral-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da terra,da terra,8
mixtral-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a piantana,a piantana,9
mixtral-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti con specchio,con specchio,10
mixtral-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti con ganci multipli,con ganci multipli,11
mixtral-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti con ganci singoli,con ganci singoli,12
mixtral-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti in legno,in legno,13
mixtral-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti in metallo,in metallo,14
mixtral-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti in plastica,in plastica,15
mixtral-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti in stoffa,in stoffa,16
mixtral-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiab,appendiab,17
mixtral-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,gancio appendiabiti,gancio ,1
mixtral-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,portaombrelli appendiabiti,portaombrelli ,2
mixtral-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,supporto appendiabiti da parete,supporto  da parete,3
mixtral-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,stazione appendiabiti,stazione ,4
mixtral-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,cavalletto appendiabiti,cavalletto ,5
mixtral-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da armadio,da armadio,6
mixtral-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da cappotto,da cappotto,7
mixtral-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a muro,a muro,8
mixtral-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da viaggio,da viaggio,9
mixtral-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti ad uncino,ad uncino,10
