participant,category,category_it,concept,exemplar,clean_exemplar,rank
llama3.1-70b-iter5,plants,piante,abete,abete rosso,rosso,4
llama3.1-70b-iter5,plants,piante,abete,abete balsamico,balsamico,5
llama3.1-70b-iter5,plants,piante,abete,abete canadese,canadese,6
llama3.1-70b-iter5,plants,piante,abete,abete argentato,argentato,7
llama3.1-70b-iter5,plants,piante,abete,abete amabile,amabile,8
llama3.1-70b-iter5,plants,piante,abete,abete giapponese,giapponese,9
llama3.1-70b-iter5,plants,piante,abete,abete dei balcani,dei balcani,10
llama3.1-70b-iter5,plants,piante,abete,abete delle amami,delle amami,11
llama3.1-70b-iter5,plants,piante,abete,abete dell'himalaya,dell'himalaya,12
llama3.1-70b-iter5,plants,piante,abete,abete di fraser,di fraser,13
llama3.1-70b-iter1,vehicles,veicoli,aereo,aliante,aliante,1
llama3.1-70b-iter1,vehicles,veicoli,aereo,aereo da combattimento,da combattimento,2
llama3.1-70b-iter1,vehicles,veicoli,aereo,aereo da caccia,da caccia,3
llama3.1-70b-iter1,vehicles,veicoli,aereo,aereo da ricognizione,da ricognizione,4
llama3.1-70b-iter1,vehicles,veicoli,aereo,aereo da trasporto,da trasporto,5
llama3.1-70b-iter1,vehicles,veicoli,aereo,aliscafo,aliscafo,6
llama3.1-70b-iter1,vehicles,veicoli,aereo,anfibio,anfibio,7
llama3.1-70b-iter1,vehicles,veicoli,aereo,autogiro,autogiro,8
llama3.1-70b-iter1,vehicles,veicoli,aereo,bombardiere,bombardiere,9
llama3.1-70b-iter1,vehicles,veicoli,aereo,caccia,caccia,10
llama3.1-70b-iter1,vehicles,veicoli,aereo,cacciabombardiere,cacciabombardiere,11
llama3.1-70b-iter1,vehicles,veicoli,aereo,elicottero,elicottero,12
llama3.1-70b-iter1,vehicles,veicoli,aereo,idrovolante,idrovolante,13
llama3.1-70b-iter1,vehicles,veicoli,aereo,parapendio,parapendio,14
llama3.1-70b-iter1,vehicles,veicoli,aereo,pattugliatore,pattugliatore,15
llama3.1-70b-iter1,vehicles,veicoli,aereo,quadrireattore,quadrireattore,16
llama3.1-70b-iter1,vehicles,veicoli,aereo,razzo,razzo,17
llama3.1-70b-iter1,vehicles,veicoli,aereo,ricognitore,ricognitore,18
llama3.1-70b-iter1,vehicles,veicoli,aereo,velivolo,velivolo,19
llama3.1-70b-iter1,vehicles,veicoli,aereo,ultraleggero,ultraleggero,20
llama3.1-70b-iter2,vehicles,veicoli,aereo,aereo da caccia,da caccia,1
llama3.1-70b-iter2,vehicles,veicoli,aereo,aereo da trasporto,da trasporto,2
llama3.1-70b-iter2,vehicles,veicoli,aereo,aereo da addestramento,da addestramento,3
llama3.1-70b-iter2,vehicles,veicoli,aereo,aereo da ricognizione,da ricognizione,4
llama3.1-70b-iter2,vehicles,veicoli,aereo,elicottero,elicottero,5
llama3.1-70b-iter2,vehicles,veicoli,aereo,aereo da turismo,da turismo,6
llama3.1-70b-iter2,vehicles,veicoli,aereo,aliscafo,aliscafo,7
llama3.1-70b-iter2,vehicles,veicoli,aereo,aereo da attacco al suolo,da attacco al suolo,8
llama3.1-70b-iter2,vehicles,veicoli,aereo,idrovolante,idrovolante,9
llama3.1-70b-iter2,vehicles,veicoli,aereo,aereo spia,spia,10
llama3.1-70b-iter2,vehicles,veicoli,aereo,aliante,aliante,11
llama3.1-70b-iter3,vehicles,veicoli,aereo,ultraleggero,ultraleggero,1
llama3.1-70b-iter3,vehicles,veicoli,aereo,da trasporto,da trasporto,2
llama3.1-70b-iter3,vehicles,veicoli,aereo,da caccia,da caccia,3
llama3.1-70b-iter3,vehicles,veicoli,aereo,commerciale,commerciale,4
llama3.1-70b-iter3,vehicles,veicoli,aereo,cargo,cargo,5
llama3.1-70b-iter3,vehicles,veicoli,aereo,a reazione,a reazione,6
llama3.1-70b-iter3,vehicles,veicoli,aereo,militare,militare,7
llama3.1-70b-iter3,vehicles,veicoli,aereo,da addestramento,da addestramento,8
llama3.1-70b-iter3,vehicles,veicoli,aereo,supersonico,supersonico,9
llama3.1-70b-iter3,vehicles,veicoli,aereo,subsonico,subsonico,10
llama3.1-70b-iter3,vehicles,veicoli,aereo,elicottero,elicottero,11
llama3.1-70b-iter3,vehicles,veicoli,aereo,ala fissa,ala fissa,12
llama3.1-70b-iter3,vehicles,veicoli,aereo,ad ala rotante,ad ala rotante,13
llama3.1-70b-iter3,vehicles,veicoli,aereo,da turismo,da turismo,14
llama3.1-70b-iter3,vehicles,veicoli,aereo,aereo di linea,di linea,15
llama3.1-70b-iter3,vehicles,veicoli,aereo,aereo da ricognizione,da ricognizione,16
llama3.1-70b-iter3,vehicles,veicoli,aereo,aereo da guerra elettronica,da guerra elettronica,17
llama3.1-70b-iter3,vehicles,veicoli,aereo,aereo da trasporto vip,da trasporto vip,18
llama3.1-70b-iter3,vehicles,veicoli,aereo,aereo da trasporto truppe,da trasporto truppe,19
llama3.1-70b-iter3,vehicles,veicoli,aereo,aereo da pattugliamento marittimo,da pattugliamento marittimo,20
llama3.1-70b-iter3,vehicles,veicoli,aereo,aeromobile,aeromobile,21
llama3.1-70b-iter4,vehicles,veicoli,aereo,aereo da caccia,da caccia,1
llama3.1-70b-iter4,vehicles,veicoli,aereo,aereo da trasporto,da trasporto,2
llama3.1-70b-iter4,vehicles,veicoli,aereo,aereo da addestramento,da addestramento,3
llama3.1-70b-iter4,vehicles,veicoli,aereo,aereo da ricognizione,da ricognizione,4
llama3.1-70b-iter4,vehicles,veicoli,aereo,aereo da attacco al suolo,da attacco al suolo,5
llama3.1-70b-iter4,vehicles,veicoli,aereo,aereo imbarcato,imbarcato,6
llama3.1-70b-iter4,vehicles,veicoli,aereo,aereo da turismo,da turismo,7
llama3.1-70b-iter4,vehicles,veicoli,aereo,aliscafo,aliscafo,8
llama3.1-70b-iter4,vehicles,veicoli,aereo,aereo a reazione,a reazione,9
llama3.1-70b-iter4,vehicles,veicoli,aereo,aereo da trasporto passeggeri,da trasporto passeggeri,10
llama3.1-70b-iter4,vehicles,veicoli,aereo,aereo cargo,cargo,11
llama3.1-70b-iter4,vehicles,veicoli,aereo,aereo anfibio,anfibio,12
llama3.1-70b-iter4,vehicles,veicoli,aereo,idrovolante,idrovolante,13
llama3.1-70b-iter4,vehicles,veicoli,aereo,elicottero,elicottero,14
llama3.1-70b-iter4,vehicles,veicoli,aereo,autogiro,autogiro,15
llama3.1-70b-iter4,vehicles,veicoli,aereo,aereo supersonico,supersonico,16
llama3.1-70b-iter4,vehicles,veicoli,aereo,aereo da combattimento,da combattimento,17
llama3.1-70b-iter4,vehicles,veicoli,aereo,aereo militare,militare,18
llama3.1-70b-iter4,vehicles,veicoli,aereo,aereo civile,civile,19
llama3.1-70b-iter5,vehicles,veicoli,aereo,boeing 737,boeing 737,1
llama3.1-70b-iter5,vehicles,veicoli,aereo,atr 72,atr 72,2
llama3.1-70b-iter5,vehicles,veicoli,aereo,a380,a380,3
llama3.1-70b-iter5,vehicles,veicoli,aereo,concorde,concorde,4
llama3.1-70b-iter5,vehicles,veicoli,aereo,airbus a320,airbus a320,5
llama3.1-70b-iter5,vehicles,veicoli,aereo,airbus a350,airbus a350,6
llama3.1-70b-iter5,vehicles,veicoli,aereo,douglas dc-10,douglas dc-10,7
llama3.1-70b-iter5,vehicles,veicoli,aereo,boeing 747,boeing 747,8
llama3.1-70b-iter5,vehicles,veicoli,aereo,boeing 787,boeing 787,9
llama3.1-70b-iter5,vehicles,veicoli,aereo,tupolev tu-204,tupolev tu-204,10
llama3.1-70b-iter5,vehicles,veicoli,aereo,airbus a300,airbus a300,11
llama3.1-70b-iter5,vehicles,veicoli,aereo,antonov an-225 mriya,antonov an-225 mriya,12
llama3.1-70b-iter5,vehicles,veicoli,aereo,cessna 172,cessna 172,13
llama3.1-70b-iter5,vehicles,veicoli,aereo,dc-8,dc-8,14
llama3.1-70b-iter5,vehicles,veicoli,aereo,dc-9,dc-9,15
llama3.1-70b-iter5,vehicles,veicoli,aereo,f-16,f-16,16
llama3.1-70b-iter5,vehicles,veicoli,aereo,il-86,il-86,17
llama3.1-70b-iter5,vehicles,veicoli,aereo,md-80,md-80,18
llama3.1-70b-iter5,vehicles,veicoli,aereo,mirage 2000,mirage 2000,19
llama3.1-70b-iter5,vehicles,veicoli,aereo,sukhoi superjet 100,sukhoi superjet 100,20
llama3.1-70b-iter1,stationery,cancelleria,agenda,calendario,calendario,1
llama3.1-70b-iter1,stationery,cancelleria,agenda,appuntamento,appuntamento,2
llama3.1-70b-iter1,stationery,cancelleria,agenda,promemoria,promemoria,3
llama3.1-70b-iter1,stationery,cancelleria,agenda,quaderno,quaderno,4
llama3.1-70b-iter1,stationery,cancelleria,agenda,planner,planner,5
llama3.1-70b-iter1,stationery,cancelleria,agenda,rubrica,rubrica,6
llama3.1-70b-iter1,stationery,cancelleria,agenda,agendina,agendina,7
llama3.1-70b-iter1,stationery,cancelleria,agenda,block notes,block notes,8
llama3.1-70b-iter1,stationery,cancelleria,agenda,diario,diario,9
llama3.1-70b-iter2,stationery,cancelleria,agenda,agenda cartacea,cartacea,1
llama3.1-70b-iter2,stationery,cancelleria,agenda,agenda digitale,digitale,2
llama3.1-70b-iter2,stationery,cancelleria,agenda,agenda scolastica,scolastica,3
llama3.1-70b-iter2,stationery,cancelleria,agenda,agenda lavorativa,lavorativa,4
llama3.1-70b-iter2,stationery,cancelleria,agenda,agenda personale,personale,5
llama3.1-70b-iter2,stationery,cancelleria,agenda,agenda settimanale,settimanale,6
llama3.1-70b-iter2,stationery,cancelleria,agenda,agenda mensile,mensile,7
llama3.1-70b-iter2,stationery,cancelleria,agenda,agenda annuale,annuale,8
llama3.1-70b-iter2,stationery,cancelleria,agenda,agenda elettronica,elettronica,9
llama3.1-70b-iter3,stationery,cancelleria,agenda,agenda digitale,digitale,1
llama3.1-70b-iter3,stationery,cancelleria,agenda,agenda cartacea,cartacea,2
llama3.1-70b-iter3,stationery,cancelleria,agenda,agenda scolastica,scolastica,3
llama3.1-70b-iter3,stationery,cancelleria,agenda,agenda di lavoro,di lavoro,4
llama3.1-70b-iter3,stationery,cancelleria,agenda,agenda personale,personale,5
llama3.1-70b-iter3,stationery,cancelleria,agenda,agenda online,online,6
llama3.1-70b-iter3,stationery,cancelleria,agenda,agenda impreziosita,impreziosita,7
llama3.1-70b-iter3,stationery,cancelleria,agenda,agenda di studio,di studio,8
llama3.1-70b-iter4,stationery,cancelleria,agenda,agenda settimanale,settimanale,1
llama3.1-70b-iter4,stationery,cancelleria,agenda,agenda personale,personale,2
llama3.1-70b-iter4,stationery,cancelleria,agenda,agenda scolastica,scolastica,3
llama3.1-70b-iter4,stationery,cancelleria,agenda,agenda di lavoro,di lavoro,4
llama3.1-70b-iter4,stationery,cancelleria,agenda,agenda annuale,annuale,5
llama3.1-70b-iter4,stationery,cancelleria,agenda,agenda digitale,digitale,6
llama3.1-70b-iter4,stationery,cancelleria,agenda,agenda stampata,stampata,7
llama3.1-70b-iter4,stationery,cancelleria,agenda,agenda da tavolo,da tavolo,8
llama3.1-70b-iter4,stationery,cancelleria,agenda,agenda da parete,da parete,9
llama3.1-70b-iter4,stationery,cancelleria,agenda,agenda da tasca,da tasca,10
llama3.1-70b-iter5,stationery,cancelleria,agenda,agenda digitale,digitale,1
llama3.1-70b-iter5,stationery,cancelleria,agenda,agenda cartacea,cartacea,2
llama3.1-70b-iter5,stationery,cancelleria,agenda,agenda scolastica,scolastica,3
llama3.1-70b-iter5,stationery,cancelleria,agenda,agenda lavorativa,lavorativa,4
llama3.1-70b-iter5,stationery,cancelleria,agenda,agenda settimanale,settimanale,5
llama3.1-70b-iter5,stationery,cancelleria,agenda,agenda mensile,mensile,6
llama3.1-70b-iter5,stationery,cancelleria,agenda,agenda annuale,annuale,7
llama3.1-70b-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a muro,a muro,1
llama3.1-70b-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a forma di albero,a forma di albero,2
llama3.1-70b-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a forma di ombrello,a forma di ombrello,3
llama3.1-70b-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a ruote,a ruote,4
llama3.1-70b-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a 3 gambe,a 3 gambe,5
llama3.1-70b-iter1,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a 4 gambe,a 4 gambe,6
llama3.1-70b-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,attaccapanni,attaccapanni,1
llama3.1-70b-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,gruccia,gruccia,2
llama3.1-70b-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,stampella,stampella,3
llama3.1-70b-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a muro,a muro,4
llama3.1-70b-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,porta cappelli,porta cappelli,5
llama3.1-70b-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti girevole,girevole,6
llama3.1-70b-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti pieghevole,pieghevole,7
llama3.1-70b-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti per abiti lunghi,per abiti lunghi,8
llama3.1-70b-iter2,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti per cappotti,per cappotti,9
llama3.1-70b-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,gruccia,gruccia,1
llama3.1-70b-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,maniglia,maniglia,2
llama3.1-70b-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,asta,asta,3
llama3.1-70b-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a muro,a muro,4
llama3.1-70b-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,attaccapanni,attaccapanni,5
llama3.1-70b-iter3,furnishings/fittings,arredamenti/accessori,appendiabiti,portabiti,portabiti,6
llama3.1-70b-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a muro,a muro,1
llama3.1-70b-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da terra,da terra,2
llama3.1-70b-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,gruccia appendiabiti,gruccia ,3
llama3.1-70b-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a ruote,a ruote,4
llama3.1-70b-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti per armadio,per armadio,5
llama3.1-70b-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti pieghevole,pieghevole,6
llama3.1-70b-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti elettrico,elettrico,7
llama3.1-70b-iter4,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a scomparsa,a scomparsa,8
llama3.1-70b-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,gruccia,gruccia,1
llama3.1-70b-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a stanga,a stanga,2
llama3.1-70b-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,attaccapanni,attaccapanni,3
llama3.1-70b-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,portabiti,portabiti,4
llama3.1-70b-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a muro,a muro,5
llama3.1-70b-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,porta cappello,porta cappello,6
llama3.1-70b-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,gruccia da viaggio,gruccia da viaggio,7
llama3.1-70b-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a forma di figura,a forma di figura,8
llama3.1-70b-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti da parete,da parete,9
llama3.1-70b-iter5,furnishings/fittings,arredamenti/accessori,appendiabiti,appendiabiti a forma di albero,a forma di albero,10
llama3.1-70b-iter1,furniture,mobili,armadio,armadio a ponte,a ponte,1
llama3.1-70b-iter1,furniture,mobili,armadio,armadio a muro,a muro,2
llama3.1-70b-iter1,furniture,mobili,armadio,armadio aperto,aperto,3
llama3.1-70b-iter1,furniture,mobili,armadio,armadio attrezzato,attrezzato,4
llama3.1-70b-iter1,furniture,mobili,armadio,armadio componibile,componibile,5
llama3.1-70b-iter1,furniture,mobili,armadio,armadio scorrevole,scorrevole,6
llama3.1-70b-iter1,furniture,mobili,armadio,guardaroba,guardaroba,7
llama3.1-70b-iter1,furniture,mobili,armadio,cabina,cabina,8
llama3.1-70b-iter1,furniture,mobili,armadio,armadietto,armadietto,9
llama3.1-70b-iter1,furniture,mobili,armadio,armadio a specchio,a specchio,10
llama3.1-70b-iter2,furniture,mobili,armadio,armadio guardaroba,guardaroba,1
llama3.1-70b-iter2,furniture,mobili,armadio,armadio cabina,cabina,2
llama3.1-70b-iter2,furniture,mobili,armadio,armadio scorrevole,scorrevole,3
llama3.1-70b-iter2,furniture,mobili,armadio,armadio a muro,a muro,4
llama3.1-70b-iter2,furniture,mobili,armadio,armadio a ponte,a ponte,5
llama3.1-70b-iter2,furniture,mobili,armadio,armadio soppalco,soppalco,6
llama3.1-70b-iter2,furniture,mobili,armadio,armadio abitabile,abitabile,7
llama3.1-70b-iter3,furniture,mobili,armadio,guardaroba,guardaroba,1
llama3.1-70b-iter3,furniture,mobili,armadio,contenitore,contenitore,2
llama3.1-70b-iter3,furniture,mobili,armadio,scaffale,scaffale,3
llama3.1-70b-iter3,furniture,mobili,armadio,appendiabiti,appendiabiti,4
llama3.1-70b-iter3,furniture,mobili,armadio,armadietto,armadietto,5
llama3.1-70b-iter4,furniture,mobili,armadio,guardaroba,guardaroba,1
llama3.1-70b-iter4,furniture,mobili,armadio,armadio scorrevole,scorrevole,2
llama3.1-70b-iter4,furniture,mobili,armadio,armadio a muro,a muro,3
llama3.1-70b-iter4,furniture,mobili,armadio,cabina armadio,cabina ,4
llama3.1-70b-iter4,furniture,mobili,armadio,armadio a due ante,a due ante,5
llama3.1-70b-iter4,furniture,mobili,armadio,armadio a quattro ante,a quattro ante,6
llama3.1-70b-iter4,furniture,mobili,armadio,armadio classico,classico,7
llama3.1-70b-iter4,furniture,mobili,armadio,armadio moderno,moderno,8
llama3.1-70b-iter4,furniture,mobili,armadio,armadio stile minimal,stile minimal,9
llama3.1-70b-iter4,furniture,mobili,armadio,guardaroba a muro,guardaroba a muro,10
llama3.1-70b-iter4,furniture,mobili,armadio,cassettone,cassettone,11
llama3.1-70b-iter4,furniture,mobili,armadio,armadio in legno,in legno,12
llama3.1-70b-iter5,furniture,mobili,armadio,armadio a muro,a muro,1
llama3.1-70b-iter5,furniture,mobili,armadio,armadio a ponte,a ponte,2
llama3.1-70b-iter5,furniture,mobili,armadio,guardaroba,guardaroba,3
llama3.1-70b-iter5,furniture,mobili,armadio,pensilina,pensilina,4
llama3.1-70b-iter5,furniture,mobili,armadio,cassettone,cassettone,5
llama3.1-70b-iter5,furniture,mobili,armadio,cassettoni,cassettoni,6
llama3.1-70b-iter5,furniture,mobili,armadio,specchiera,specchiera,7
llama3.1-70b-iter5,furniture,mobili,armadio,libreria,libreria,8
llama3.1-70b-iter5,furniture,mobili,armadio,armadio scorrevole,scorrevole,9
llama3.1-70b-iter5,furniture,mobili,armadio,contenitore,contenitore,10
llama3.1-70b-iter5,furniture,mobili,armadio,scaffalatura,scaffalatura,11
llama3.1-70b-iter1,stationery,cancelleria,astuccio,astuccio portaoggetti,portaoggetti,1
llama3.1-70b-iter1,stationery,cancelleria,astuccio,astuccio per occhiali,per occhiali,2
llama3.1-70b-iter1,stationery,cancelleria,astuccio,astuccio per penna,per penna,3
llama3.1-70b-iter1,stationery,cancelleria,astuccio,astuccio per trucco,per trucco,4
llama3.1-70b-iter1,stationery,cancelleria,astuccio,astuccio per chitarra,per chitarra,5
llama3.1-70b-iter1,stationery,cancelleria,astuccio,astuccio per pistola,per pistola,6
llama3.1-70b-iter1,stationery,cancelleria,astuccio,astuccio per violino,per violino,7
llama3.1-70b-iter2,stationery,cancelleria,astuccio,portaoggetti,portaoggetti,1
llama3.1-70b-iter2,stationery,cancelleria,astuccio,portapenne,portapenne,2
llama3.1-70b-iter2,stationery,cancelleria,astuccio,astuccio per matite,per matite,3
llama3.1-70b-iter2,stationery,cancelleria,astuccio,astuccio per trucco,per trucco,4
llama3.1-70b-iter2,stationery,cancelleria,astuccio,astuccio per occhiali,per occhiali,5
llama3.1-70b-iter2,stationery,cancelleria,astuccio,astuccio per strumenti,per strumenti,6
llama3.1-70b-iter2,stationery,cancelleria,astuccio,astuccio per pennelli,per pennelli,7
llama3.1-70b-iter3,stationery,cancelleria,astuccio,astuccio per occhiali,per occhiali,1
llama3.1-70b-iter3,stationery,cancelleria,astuccio,astuccio per penna,per penna,2
llama3.1-70b-iter3,stationery,cancelleria,astuccio,astuccio porta oggetti,porta oggetti,3
llama3.1-70b-iter3,stationery,cancelleria,astuccio,astuccio per strumenti,per strumenti,4
llama3.1-70b-iter3,stationery,cancelleria,astuccio,astuccio per trucchi,per trucchi,5
llama3.1-70b-iter3,stationery,cancelleria,astuccio,astuccio per medicinali,per medicinali,6
llama3.1-70b-iter3,stationery,cancelleria,astuccio,astuccio da viaggio,da viaggio,7
llama3.1-70b-iter3,stationery,cancelleria,astuccio,astuccio per accessori,per accessori,8
llama3.1-70b-iter3,stationery,cancelleria,astuccio,astuccio per cuffie,per cuffie,9
llama3.1-70b-iter4,stationery,cancelleria,astuccio,porta pennarelli,porta pennarelli,1
llama3.1-70b-iter4,stationery,cancelleria,astuccio,porta matite,porta matite,2
llama3.1-70b-iter4,stationery,cancelleria,astuccio,astuccio da scuola,da scuola,3
llama3.1-70b-iter4,stationery,cancelleria,astuccio,astuccio da trucco,da trucco,4
llama3.1-70b-iter4,stationery,cancelleria,astuccio,astuccio per occhiali,per occhiali,5
llama3.1-70b-iter4,stationery,cancelleria,astuccio,astuccio per penna stilografica,per penna stilografica,6
llama3.1-70b-iter5,stationery,cancelleria,astuccio,portaoggetti,portaoggetti,1
llama3.1-70b-iter5,stationery,cancelleria,astuccio,custodia,custodia,2
llama3.1-70b-iter5,stationery,cancelleria,astuccio,foderetta,foderetta,3
llama3.1-70b-iter5,stationery,cancelleria,astuccio,fodera,fodera,4
llama3.1-70b-iter5,stationery,cancelleria,astuccio,portapenne,portapenne,5
llama3.1-70b-iter5,stationery,cancelleria,astuccio,portamatite,portamatite,6
llama3.1-70b-iter5,stationery,cancelleria,astuccio,astuccio porta pennelli,porta pennelli,7
llama3.1-70b-iter5,stationery,cancelleria,astuccio,astuccio da viaggio,da viaggio,8
llama3.1-70b-iter5,stationery,cancelleria,astuccio,portacilindri,portacilindri,9
llama3.1-70b-iter5,stationery,cancelleria,astuccio,astuccio porta oggetti da cucito,porta oggetti da cucito,10
llama3.1-70b-iter1,hobbies,passatempi,attrezzo,cacciavite,cacciavite,1
llama3.1-70b-iter1,hobbies,passatempi,attrezzo,martello,martello,2
llama3.1-70b-iter1,hobbies,passatempi,attrezzo,pinza,pinza,3
llama3.1-70b-iter1,hobbies,passatempi,attrezzo,chiave inglese,chiave inglese,4
llama3.1-70b-iter1,hobbies,passatempi,attrezzo,forbici,forbici,5
llama3.1-70b-iter1,hobbies,passatempi,attrezzo,scalpello,scalpello,6
llama3.1-70b-iter1,hobbies,passatempi,attrezzo,seghetto,seghetto,7
llama3.1-70b-iter1,hobbies,passatempi,attrezzo,lima,lima,8
llama3.1-70b-iter1,hobbies,passatempi,attrezzo,livella,livella,9
llama3.1-70b-iter1,hobbies,passatempi,attrezzo,trapano,trapano,10
llama3.1-70b-iter2,hobbies,passatempi,attrezzo,cacciavite,cacciavite,1
llama3.1-70b-iter2,hobbies,passatempi,attrezzo,martello,martello,2
llama3.1-70b-iter2,hobbies,passatempi,attrezzo,trapano,trapano,3
llama3.1-70b-iter2,hobbies,passatempi,attrezzo,sega,sega,4
llama3.1-70b-iter2,hobbies,passatempi,attrezzo,chiave inglese,chiave inglese,5
llama3.1-70b-iter2,hobbies,passatempi,attrezzo,pinza,pinza,6
llama3.1-70b-iter2,hobbies,passatempi,attrezzo,cesoia,cesoia,7
llama3.1-70b-iter2,hobbies,passatempi,attrezzo,scalpello,scalpello,8
llama3.1-70b-iter2,hobbies,passatempi,attrezzo,forbici,forbici,9
